player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Marquise Brown,61568,WR,ARZ,5,43,0,1,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,47.6,0,1,0.0,0,19,1,84.2,16,79.2,1,2.3,0,1,4,4.0,1.0,0.06,15.1,0,40.0,0.0,0,3,0.0,0,2,0,66.3,80.7,0,41,0.0,0,33,4,93.9,31,100.8,10,23.3,1,77,26,6.5,19.3,2.48
Michael Pittman Jr.,29049,WR,IND,5,43,0,14,0,-1.6,0,100.0,,0,0,0.0,0,2,0,91.4,78.6,0,39,0.0,0,25,8,100.0,25,142.2,8,18.6,1,69,82,10.3,8.6,2.76,3.4,0,87.5,100.0,1,1,0.0,0,2,1,86.5,67.7,0,12,2.0,1,51,7,90.2,46,88.0,8,18.6,0,41,31,4.4,5.9,0.89
Keenan Allen,7857,WR,LAC,4,43,0,27,0,-2.0,0,100.0,,0,0,0.0,0,0,0,91.1,71.5,0,9,0.0,0,23,7,100.0,23,88.1,7,16.3,0,36,50,7.1,5.1,1.57,8.2,1,79.2,0.0,0,2,0.0,0,11,1,90.6,86.3,0,36,1.8,2,110,19,96.4,106,119.8,24,55.8,1,226,99,5.2,11.9,2.13
Garrett Wilson,97405,WR,NYJ,5,40,0,22,0,-1.4,1,80.0,,0,0,20.0,1,0,0,28.1,62.7,0,9,0.0,0,20,4,90.0,18,81.7,5,12.5,0,18,25,6.3,4.5,1.0,6.1,2,70.0,50.0,1,2,6.7,1,4,0,47.0,67.5,1,14,0.0,0,51,14,92.2,47,58.3,20,50.0,0,90,35,2.5,6.4,1.91
Christian Kirk,47546,WR,JAX,5,40,0,15,0,-2.3,0,87.5,,0,0,12.5,1,2,0,39.4,51.2,0,7,0.0,0,27,7,96.3,26,84.4,8,20.0,0,34,50,7.1,4.9,1.31,7.6,2,78.6,33.3,1,3,8.3,2,12,0,73.4,69.3,0,45,0.0,0,141,22,95.7,135,113.4,28,70.0,1,234,78,3.5,10.6,1.73
DeAndre Hopkins,7808,WR,TEN,5,40,0,31,0,,0,,,0,0,,0,0,0,,46.1,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0,8.2,0,88.9,0.0,0,1,0.0,0,4,0,60.0,79.2,0,14,0.0,0,36,8,86.1,31,100.0,9,22.5,0,72,5,0.6,9.0,2.32
Tutu Atwell,77965,WR,LA,5,39,0,26,0,-1.0,0,100.0,,0,0,0.0,0,0,0,84.5,48.2,0,5,0.0,0,19,2,94.7,18,79.2,2,5.1,0,4,6,3.0,2.0,0.22,12.4,0,57.9,66.7,2,3,8.3,1,8,0,83.5,72.5,1,21,0.0,0,99,11,96.0,95,70.3,19,48.7,1,111,30,2.7,10.1,1.17
George Pickens,99229,WR,PIT,5,39,0,25,0,,0,,,0,0,,0,0,0,,44.2,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0,13.3,0,50.0,0.0,0,1,0.0,0,2,0,87.6,77.0,1,23,0.0,0,22,2,95.5,21,41.7,4,10.3,0,36,6,3.0,18.0,1.71
Zay Flowers,97268,WR,BLT,5,39,0,3,0,-3.4,4,100.0,,0,0,0.0,0,4,0,92.0,91.4,0,17,0.0,0,27,11,92.6,25,81.1,11,28.2,0,38,75,6.8,3.5,1.52,6.5,1,84.6,,0,0,0.0,0,5,0,68.6,71.3,0,29,0.0,0,56,11,91.1,51,95.5,13,33.3,0,90,48,4.4,8.2,1.76
Michael Thomas,10681,WR,NO,5,38,0,20,0,,0,,,0,0,,0,0,0,,42.9,0,0,0.0,0,14,0,100.0,14,0.0,0,0.0,0,0,0,,,0.0,10.7,0,81.8,0.0,0,1,0.0,0,4,0,90.3,74.1,0,20,0.0,0,56,9,100.0,56,102.7,11,28.9,0,95,23,2.6,10.6,1.7
T.J. Hockenson,40912,TE,MIN,5,38,0,18,0,-5.5,0,100.0,,0,0,0.0,0,1,0,88.7,81.7,0,16,11.8,2,17,2,76.5,13,91.7,2,5.3,0,12,23,11.5,6.0,0.92,9.5,0,58.3,0.0,0,4,22.2,2,4,1,54.4,67.2,1,24,1.4,1,71,7,90.1,64,67.7,12,31.6,1,69,28,4.0,9.9,1.08
Robert Woods,7822,WR,HST,5,37,0,13,0,-2.3,0,66.7,,0,0,33.3,1,1,0,25.7,47.7,0,13,0.0,0,18,2,94.4,17,84.0,3,8.1,0,19,25,12.5,9.5,1.12,9.6,0,58.8,50.0,2,4,9.1,1,6,0,35.0,67.9,0,25,1.2,1,83,10,95.2,79,77.6,17,45.9,0,108,38,3.8,10.8,1.37
Nico Collins,61441,WR,HST,5,36,0,13,0,-2.0,1,100.0,,0,0,0.0,0,1,0,84.5,58.8,0,15,0.0,0,21,2,95.2,20,108.3,2,5.6,0,20,24,12.0,10.0,1.0,11.4,2,80.0,,0,0,0.0,0,4,0,74.3,82.9,0,25,0.0,0,29,4,100.0,29,118.8,5,13.9,0,79,41,10.3,19.8,2.72
Jakobi Meyers,47468,WR,LV,4,36,0,23,0,-1.0,1,100.0,,0,0,0.0,0,1,0,88.7,84.5,0,8,0.0,0,12,3,100.0,12,94.4,3,8.3,0,20,23,7.7,6.7,1.67,12.7,0,33.3,,0,0,0.0,0,2,0,69.5,72.1,2,9,2.4,1,42,2,97.6,41,42.4,6,16.7,1,17,3,1.5,8.5,0.41
Evan Engram,11778,TE,JAX,5,35,0,15,0,-2.2,3,100.0,,0,0,0.0,0,2,0,90.9,83.8,0,17,7.7,2,26,6,92.3,24,95.8,6,17.1,0,42,55,9.2,7.0,1.75,3.8,3,89.5,100.0,1,1,5.6,1,9,1,73.9,70.8,0,28,1.1,1,95,17,93.7,89,100.9,19,54.3,0,156,107,6.3,9.2,1.75
Calvin Ridley,48262,WR,JAX,5,35,0,15,0,-2.0,1,100.0,,0,0,0.0,0,0,0,84.5,43.3,0,5,0.0,0,27,2,100.0,27,83.3,2,5.7,0,8,12,6.0,4.0,0.3,20.3,0,50.0,,0,0,50.0,2,2,0,49.0,70.8,0,32,0.0,0,29,2,96.6,28,126.0,4,11.4,1,41,3,1.5,20.5,1.46
Courtland Sutton,48164,WR,DEN,6,35,0,10,0,,0,,,0,0,,0,0,0,,42.2,0,0,0.0,0,21,0,100.0,21,0.0,0,0.0,0,0,0,,,0.0,6.1,1,85.7,,0,0,14.3,1,2,0,71.4,71.4,0,21,0.0,0,53,6,96.2,51,95.2,7,20.0,0,48,11,1.8,8.0,0.94
Romeo Doubs,84329,WR,GB,5,35,0,12,0,,0,,,0,0,,0,0,0,,43.3,0,0,0.0,0,19,0,94.7,18,0.0,0,0.0,0,0,0,,,0.0,12.8,0,50.0,50.0,1,2,0.0,0,3,0,65.8,69.1,1,30,0.0,0,29,3,100.0,29,38.9,6,17.1,0,50,0,0.0,16.7,1.72
CeeDee Lamb,61570,WR,DAL,5,35,0,9,0,-3.0,1,100.0,,0,0,0.0,0,1,0,88.7,76.3,0,6,0.0,0,17,3,100.0,17,79.2,3,8.6,0,7,16,5.3,2.3,0.41,7.6,0,64.7,50.0,1,2,8.3,1,6,0,72.0,71.1,0,49,0.0,0,121,11,94.2,114,90.1,17,48.6,0,139,75,6.8,12.6,1.22
DJ Moore,48267,WR,CHI,5,34,0,6,0,-1.7,0,100.0,,0,0,0.0,0,0,0,88.7,61.3,0,9,0.0,0,20,3,95.0,19,84.7,3,8.8,0,13,18,6.0,4.3,0.68,12.3,2,85.7,50.0,1,2,0.0,0,6,0,74.8,90.3,0,31,0.0,0,27,6,100.0,27,158.3,7,20.6,2,111,37,6.2,18.5,4.11
Zach Ertz,7816,TE,ARZ,5,34,0,1,0,-2.0,0,66.7,,0,0,0.0,0,0,0,84.5,43.8,0,5,0.0,0,16,2,93.8,15,70.1,3,8.8,0,2,9,4.5,1.0,0.13,5.9,0,68.8,0.0,0,1,15.4,2,2,0,38.4,48.9,1,15,2.3,2,88,11,93.2,82,51.3,16,47.1,0,69,13,1.2,6.3,0.84
Kendrick Bourne,12270,WR,NE,5,34,0,19,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,45.7,0,1,0.0,0,18,1,100.0,18,79.2,1,2.9,0,1,4,4.0,1.0,0.06,9.0,0,42.9,0.0,0,1,0.0,0,1,0,89.3,68.0,2,13,0.0,0,40,3,97.5,39,10.7,7,20.6,0,18,8,2.7,6.0,0.46
DeVonta Smith,61100,WR,PHI,5,33,0,24,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.2,50.7,0,6,0.0,0,17,4,94.1,16,79.2,4,12.1,0,11,15,3.8,2.8,0.69,7.2,0,80.0,,0,0,11.1,1,2,0,73.5,63.1,0,9,0.0,0,55,8,96.4,53,116.2,10,30.3,1,39,10,1.3,4.9,0.74
Amon-Ra St. Brown,84470,WR,DET,4,33,0,11,0,-2.0,0,100.0,,0,0,0.0,0,1,0,88.7,68.6,0,5,0.0,0,12,3,91.7,11,80.6,3,9.1,0,10,16,5.3,3.3,0.91,6.6,2,75.0,100.0,1,1,7.7,1,6,0,73.2,87.2,0,27,0.0,0,69,12,95.7,66,100.5,16,48.5,0,138,52,4.3,11.5,2.09
Darren Waller,9637,TE,NYG,5,33,0,21,0,,0,,,0,0,,0,0,0,,37.5,0,0,10.0,1,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,9.4,0,63.6,25.0,1,4,0.0,0,3,0,90.0,66.0,0,15,0.0,0,92,7,93.5,86,79.0,11,33.3,0,63,18,2.6,9.0,0.73
Tyler Boyd,10689,WR,CIN,5,32,0,7,0,-3.0,2,100.0,,0,0,0.0,0,0,0,90.2,51.6,0,6,0.0,0,17,4,100.0,17,82.3,4,12.5,0,15,27,6.8,3.8,0.88,7.0,1,76.0,66.7,2,3,0.0,0,7,0,80.4,59.6,0,14,0.5,1,182,19,95.1,173,89.3,25,78.1,0,143,44,2.3,7.5,0.83
Terry McLaurin,48229,WR,WAS,5,31,0,32,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,49.6,0,5,0.0,0,17,2,88.2,15,87.5,2,6.5,0,10,17,8.5,5.0,0.67,12.0,0,50.0,0.0,0,1,0.0,0,1,0,90.3,68.5,0,5,0.0,0,37,2,94.6,35,56.3,4,12.9,0,9,0,0.0,4.5,0.26
Drake London,86519,WR,ATL,5,31,0,2,0,-2.5,0,100.0,,0,0,0.0,0,0,0,84.5,60.4,0,9,0.0,0,19,2,94.7,18,93.8,2,6.5,0,13,18,9.0,6.5,0.72,4.8,0,80.0,66.7,2,3,0.0,0,1,0,77.3,67.5,0,7,0.0,0,30,4,93.3,28,83.3,5,16.1,0,20,1,0.3,5.0,0.71
Sam LaPorta,101690,TE,DET,5,31,0,11,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,50.1,0,5,25.0,4,16,2,75.0,12,79.2,2,6.5,0,2,10,5.0,1.0,0.17,9.8,4,83.3,100.0,3,3,0.0,0,5,0,73.9,82.6,0,35,0.0,0,32,5,93.8,30,118.8,6,19.4,0,92,44,8.8,18.4,3.07
Kyle Pitts,83964,TE,ATL,5,30,0,2,0,,0,,,0,0,,0,0,0,,43.3,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0,8.7,0,93.3,50.0,1,2,0.0,0,7,0,90.0,70.6,0,20,0.0,0,95,14,95.8,91,105.0,15,50.0,0,138,20,1.4,9.9,1.52
Mike Evans,8642,WR,TB,4,30,0,30,0,,0,,,0,0,,0,0,0,,47.6,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,17.6,0,57.1,66.7,2,3,0.0,0,2,0,69.5,88.3,0,22,0.0,0,28,4,96.4,27,80.1,7,23.3,0,51,5,1.3,12.8,1.89
Tee Higgins,61211,WR,CIN,4,30,0,7,0,,0,,,0,0,,0,0,0,,45.4,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,11.0,0,66.7,50.0,1,2,0.0,0,4,0,45.1,59.2,1,16,0.0,0,22,4,90.9,20,85.4,6,20.0,1,40,21,5.3,10.0,2.0
Josh Downs,122832,WR,IND,5,30,0,14,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,45.9,0,5,0.0,0,22,2,100.0,22,81.3,2,6.7,0,7,11,5.5,3.5,0.32,7.9,2,72.0,100.0,3,3,0.0,0,9,0,90.4,77.8,0,38,0.0,0,135,18,94.8,128,99.3,25,83.3,0,223,99,5.5,12.4,1.74
Chris Godwin,11839,WR,TB,4,29,0,30,0,-2.7,0,100.0,,0,0,0.0,0,0,0,88.7,72.9,0,4,0.0,0,9,3,100.0,9,79.2,3,10.3,0,6,14,4.7,2.0,0.67,2.6,0,85.7,,0,0,0.0,0,2,0,90.0,82.8,0,18,0.0,0,43,6,93.0,40,96.4,7,24.1,0,50,29,4.8,8.3,1.25
Jerry Jeudy,61103,WR,DEN,5,29,0,10,0,-3.0,1,100.0,,0,0,0.0,0,0,0,90.6,51.3,0,7,0.0,0,20,5,100.0,20,79.2,5,17.2,0,3,18,3.6,0.6,0.15,14.2,4,63.2,,0,0,7.7,1,6,0,82.6,67.9,1,46,0.0,0,117,12,96.6,113,63.9,19,65.5,0,142,43,3.6,11.8,1.26
Deebo Samuel,48274,WR,SF,5,29,0,28,0,-2.5,1,100.0,,0,0,0.0,0,2,1,90.9,77.6,0,30,5.0,1,20,6,95.0,19,113.9,6,20.7,0,68,83,13.8,11.3,3.58,2.0,2,88.9,100.0,1,1,0.0,0,4,1,87.3,77.8,0,30,2.3,1,44,8,86.4,38,113.9,9,31.0,0,102,88,11.0,12.8,2.68
Josh Jacobs,45953,HB,LV,5,29,0,23,0,-3.2,0,100.0,,0,0,0.0,0,0,0,90.6,90.1,0,12,18.2,2,11,5,81.8,9,88.3,5,17.2,0,26,42,8.4,5.2,2.89,-4.0,0,100.0,,0,0,0.0,0,0,0,87.6,68.9,0,6,0.0,0,7,1,100.0,7,91.7,1,3.4,0,6,10,10.0,6.0,0.86
Cole Kmet,60995,TE,CHI,5,29,0,6,0,-1.5,0,100.0,,0,0,0.0,0,1,1,84.5,41.7,0,9,0.0,0,17,2,88.2,15,87.5,2,6.9,0,10,13,6.5,5.0,0.67,5.9,0,78.6,0.0,0,1,0.0,0,7,0,89.0,71.2,1,15,6.4,5,78,11,91.0,71,91.7,14,48.3,1,104,55,5.0,9.5,1.46
Dallas Goedert,47272,TE,PHI,5,28,0,24,0,-2.3,1,100.0,,0,0,0.0,0,1,0,90.2,64.2,0,19,0.0,0,17,4,94.1,16,89.6,4,14.3,0,22,31,7.8,5.5,1.38,7.8,2,84.6,100.0,1,1,0.0,0,6,0,48.3,58.4,0,49,1.0,1,103,11,91.3,94,134.6,13,46.4,1,132,56,5.1,12.0,1.4
Mark Andrews,47436,TE,BLT,4,28,0,3,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,49.5,0,3,6.3,1,16,2,93.8,15,79.2,2,7.1,0,2,6,3.0,1.0,0.13,5.0,3,66.7,50.0,1,2,20.0,3,5,0,28.1,57.4,0,20,4.3,5,115,12,89.6,103,120.1,18,64.3,2,110,56,4.7,9.2,1.07
Tank Dell,78874,WR,HST,5,28,0,13,0,,0,,,0,0,,0,0,0,,28.7,0,0,0.0,0,12,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0,7.9,1,62.5,,0,0,0.0,0,3,0,60.0,72.2,0,22,0.0,0,41,5,92.7,38,85.9,8,28.6,0,61,20,4.0,12.2,1.61
Jahan Dotson,84375,WR,WAS,5,27,0,32,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,47.4,0,-1,0.0,0,15,1,86.7,13,79.2,1,3.7,0,-1,3,3.0,-1.0,-0.08,9.0,0,70.0,,0,0,12.5,1,3,0,70.1,54.8,0,18,0.0,0,100,7,93.0,93,82.9,10,37.0,0,54,9,1.3,7.7,0.58
Curtis Samuel,11795,WR,WAS,5,27,0,32,0,-3.7,0,100.0,,0,0,0.0,0,0,0,88.7,50.8,0,2,0.0,0,17,3,88.2,15,79.2,3,11.1,0,4,15,5.0,1.3,0.27,7.6,0,84.2,33.3,1,3,0.0,0,8,0,90.2,70.2,1,32,0.7,1,134,16,88.1,118,97.4,19,70.4,1,160,41,2.6,10.0,1.36
Jake Ferguson,61081,TE,DAL,5,27,0,9,0,-1.0,0,100.0,,0,0,0.0,0,0,0,84.5,71.0,0,9,8.3,1,12,2,91.7,11,87.5,2,7.4,0,10,12,6.0,5.0,0.91,4.3,1,90.9,66.7,2,3,0.0,0,5,0,59.5,72.7,0,20,5.0,2,40,10,87.5,35,103.4,11,40.7,0,97,60,6.0,9.7,2.77
Jordan Addison,123000,WR,MIN,5,27,0,18,0,,0,,,0,0,,0,0,0,,42.0,0,0,0.0,0,20,0,90.0,18,0.0,0,0.0,0,0,0,,,0.0,10.0,0,75.0,,0,0,0.0,0,2,0,87.3,71.0,1,15,0.0,0,44,3,95.5,42,85.4,4,14.8,1,20,10,3.3,6.7,0.48
Rashee Rice,97605,WR,KC,6,27,0,16,0,-2.7,0,100.0,,0,0,0.0,0,1,0,88.7,67.5,0,14,0.0,0,14,3,100.0,14,104.2,3,11.1,0,27,35,11.7,9.0,1.93,6.5,3,76.5,0.0,0,1,7.1,1,9,0,73.2,87.4,1,25,0.0,0,58,13,94.8,55,116.3,17,63.0,2,146,78,6.0,11.2,2.65
Amari Cooper,9437,WR,CLV,4,27,0,8,0,,0,,,0,0,,0,0,0,,47.3,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,11.1,0,71.4,0.0,0,1,0.0,0,4,0,85.3,70.1,1,20,0.0,0,33,5,93.9,31,57.7,7,25.9,0,60,4,0.8,12.0,1.94
Jonnu Smith,11855,TE,ATL,5,27,0,2,0,-3.0,0,100.0,,0,0,0.0,0,1,0,84.5,75.1,0,13,0.0,0,11,2,90.9,10,87.5,2,7.4,0,10,16,8.0,5.0,1.0,6.8,3,72.7,100.0,1,1,11.1,1,3,1,56.8,56.8,0,33,0.0,0,77,8,96.1,74,99.8,11,40.7,0,98,52,6.5,12.3,1.32
Gabe Davis,55410,WR,BUF,5,26,0,4,0,,0,,,0,0,,0,0,0,,44.4,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0,9.0,0,100.0,100.0,1,1,0.0,0,2,0,68.1,76.4,0,18,0.0,0,32,3,93.8,30,146.5,3,11.5,2,29,5,1.7,9.7,0.97
Tyler Lockett,9502,WR,SEA,4,26,0,29,0,,0,,,0,0,,0,0,0,78.7,71.7,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,12.9,0,57.1,,0,0,20.0,1,1,0,65.0,72.1,0,9,0.0,0,48,4,87.5,42,103.6,7,26.9,1,24,5,1.3,6.0,0.57
Elijah Moore,84302,WR,CLV,4,26,0,8,0,-3.5,1,100.0,,0,0,0.0,0,1,0,84.5,73.7,0,14,0.0,0,12,2,100.0,12,95.8,2,7.7,0,14,21,10.5,7.0,1.17,7.1,2,87.5,0.0,0,1,0.0,0,4,0,87.6,60.5,0,33,0.0,0,79,7,93.7,74,108.3,8,30.8,0,80,32,4.6,11.4,1.08
Tyler Higbee,10744,TE,LA,5,26,0,26,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,42.9,0,8,5.6,1,18,1,94.4,17,100.0,1,3.8,0,8,11,11.0,8.0,0.47,7.2,0,55.6,0.0,0,2,0.0,0,3,0,86.5,59.3,0,22,2.8,2,72,5,93.1,67,75.2,9,34.6,0,58,19,3.8,11.6,0.87
Jaylen Waddle,84088,WR,MIA,4,26,0,17,0,-3.5,0,100.0,,0,0,0.0,0,2,0,90.2,87.4,0,28,0.0,0,15,4,100.0,15,118.8,4,15.4,0,50,64,16.0,12.5,3.33,8.0,0,66.7,0.0,0,1,0.0,0,4,0,79.9,88.6,1,35,0.0,0,32,4,100.0,32,100.0,6,23.1,1,61,36,9.0,15.3,1.91
Dalton Schultz,47304,TE,HST,5,26,0,13,0,,0,,,0,0,,0,0,0,,39.3,0,0,5.3,1,19,0,89.5,17,0.0,0,0.0,0,0,0,,,0.0,10.5,0,58.3,0.0,0,1,12.5,1,5,0,41.4,54.4,0,18,0.0,0,72,7,95.8,69,106.3,12,46.2,1,80,18,2.6,11.4,1.16
Brandon Aiyuk,84109,WR,SF,4,26,0,28,0,,0,,,0,0,,0,0,0,,45.3,0,0,0.0,0,8,0,100.0,8,0.0,0,0.0,0,0,0,,,0.0,12.9,1,81.8,33.3,1,3,0.0,0,9,0,88.3,94.3,0,25,0.0,0,24,9,95.8,23,149.1,11,42.3,1,142,19,2.1,15.8,6.17
Mike Williams,11762,WR,LAC,3,25,0,27,0,-1.3,1,100.0,,0,0,0.0,0,1,0,90.2,61.5,0,11,0.0,0,19,4,100.0,19,93.8,4,16.0,0,26,31,7.8,6.5,1.37,9.5,0,50.0,0.0,0,1,0.0,0,0,0,86.9,72.9,0,11,0.0,0,32,2,93.8,30,58.3,4,16.0,0,14,16,8.0,7.0,0.47
Allen Robinson II,8696,WR,PIT,5,25,0,25,0,,0,,,0,0,,0,0,0,,44.1,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,6.9,1,66.7,0.0,0,1,0.0,0,4,0,81.7,53.3,0,31,1.6,2,123,10,93.5,115,84.9,15,60.0,0,98,30,3.0,9.8,0.85
