player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Brock Purdy,77672,QB,SF,4,80.8,104,112,7.7,2.43,3,4,3.3,72.3,81,0,44,3.6,124,3,55,28,41.1,73.0,68.8,79.8,0,0,132,0,15.9,115.1,5.6,7,2,0,5,5,5,3.8,1019,9.1
Ryan Tannehill,7014,QB,TEN,4,72.5,102,108,10.4,2.73,3,7,6.0,62.0,67,0,50,9.5,130,7,32,31,71.5,73.7,74.2,52.3,1,4,140,0,32.0,74.9,12.3,16,6,0,2,2,5,3.6,788,7.3
Lamar Jackson,46416,QB,BLT,4,81.0,100,105,7.2,2.9,1,5,4.4,74.3,78,0,42,3.7,133,3,42,3,21.5,77.6,74.5,71.6,1,1,145,1,26.2,104.2,8.3,11,16,0,3,4,6,4.1,794,7.6
Bryce Young,123943,QB,CAR,3,76.4,89,103,6.2,2.95,2,1,0.9,65.0,67,0,50,1.5,121,1,31,5,23.7,46.9,47.0,63.4,2,2,132,2,22.0,74.9,9.1,11,6,0,10,2,6,4.5,501,4.9
Deshaun Watson,11767,QB,CLV,3,74.5,94,102,9.4,3.14,2,4,3.7,63.7,65,0,44,7.1,121,5,36,8,26.8,68.7,69.1,62.8,3,2,129,3,25.0,87.8,9.1,11,8,0,3,4,3,2.3,678,6.6
Jimmy Garoppolo,8697,QB,LV,3,71.7,92,94,9.5,2.82,1,2,2.0,68.1,64,0,24,3.0,103,2,36,23,60.5,68.7,70.2,53.4,0,6,112,1,16.7,81.4,3.9,4,5,0,1,5,4,3.6,709,7.5
Anthony Richardson,124393,QB,IND,3,69.2,65,72,7.7,2.91,3,2,2.6,56.9,41,0,26,8.9,85,4,28,14,25.6,53.9,57.6,47.8,2,1,93,0,23.1,85.4,7.1,6,7,0,2,3,3,3.2,479,6.7
Gardner Minshew,41401,QB,IND,3,76.9,65,69,7.1,2.48,1,2,2.9,66.7,46,0,30,8.0,76,4,18,14,45.9,58.4,59.5,48.0,1,0,76,1,16.7,91.3,6.6,5,2,0,2,2,3,3.9,398,5.8
Andy Dalton,6187,QB,CAR,1,70.4,54,59,8.1,2.33,1,4,6.5,57.6,34,0,28,10.5,64,4,18,5,82.4,80.3,79.1,59.1,3,0,67,0,10.7,86.9,4.7,3,1,0,1,2,1,1.5,361,6.1
Aidan O'Connell,60516,QB,LV,1,70.3,37,39,6.4,2.74,1,0,0.0,61.5,24,0,12,7.7,46,2,12,23,28.3,39.8,37.4,68.5,0,1,49,0,58.3,68.1,15.2,7,0,0,1,0,3,6.1,238,6.1
Dorian Thompson-Robinson,83574,QB,CLV,1,61.3,31,36,8.8,3.23,2,0,0.0,52.8,19,0,19,0.0,43,0,7,8,27.6,38.4,33.5,79.1,1,3,46,1,21.1,25.3,9.3,4,3,0,2,0,5,10.9,121,3.4
Jameis Winston,9434,QB,NO,2,62.5,16,17,9.6,2.19,0,1,5.9,58.8,10,0,4,0.0,18,0,3,20,74.5,61.5,61.1,,0,1,18,1,25.0,51.3,5.6,1,0,0,1,0,1,5.6,101,5.9
Bailey Zappe,60396,QB,NE,1,50.0,8,9,12.6,2.65,0,0,0.0,44.4,4,0,6,0.0,10,0,2,19,71.4,70.6,69.5,,0,0,10,0,16.7,65.5,10.0,1,0,0,1,0,0,0.0,57,6.3
Drew Lock,39517,QB,SEA,1,60.0,5,6,11.0,2.33,1,0,0.0,33.3,2,0,2,33.3,6,1,2,29,69.9,59.7,55.7,62.9,0,0,6,0,0.0,73.6,0.0,0,0,0,0,0,0,0.0,63,10.5
Blaine Gabbert,6162,QB,KC,1,60.0,5,5,6.8,2.4,0,0,0.0,60.0,3,0,2,0.0,5,0,2,16,70.8,40.2,38.3,60.0,0,2,6,0,0.0,38.3,0.0,0,0,0,0,0,1,16.7,31,6.2
Mitch Trubisky,11757,QB,PIT,1,60.0,5,5,5.4,2.38,0,0,0.0,60.0,3,0,1,0.0,5,0,1,25,68.0,29.2,29.7,,0,0,5,0,0.0,67.1,0.0,0,0,0,0,0,1,20.0,18,3.6
Cooper Rush,12324,QB,DAL,2,66.7,3,3,9.7,1.73,0,0,0.0,66.7,2,0,1,0.0,3,0,1,9,69.8,47.9,45.6,60.5,0,0,3,0,0.0,85.4,0.0,0,0,0,0,0,0,0.0,20,6.7
Tyrod Taylor,6332,QB,NYG,2,66.7,3,3,-0.7,2.93,0,0,0.0,66.7,2,0,2,0.0,4,0,0,21,68.0,45.4,49.0,54.6,0,0,5,0,0.0,70.1,0.0,0,1,0,0,0,0,0.0,6,2.0
C.J. Beathard,11859,QB,JAX,1,100.0,2,2,3.5,2.0,0,0,0.0,100.0,2,0,0,0.0,2,0,1,15,63.6,55.1,55.1,,0,0,2,0,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5
Mike White,46453,QB,MIA,1,100.0,2,2,17.5,2.4,0,1,50.0,100.0,2,0,0,0.0,2,0,1,17,66.1,88.2,87.5,60.0,0,0,2,0,,158.3,0.0,0,0,0,0,1,0,0.0,67,33.5
Taysom Hill,12112,TE,NO,2,100.0,2,2,6.5,3.0,0,0,0.0,100.0,2,0,2,0.0,4,0,1,20,78.2,69.5,59.4,78.3,0,0,5,0,50.0,110.4,25.0,1,1,0,0,0,0,0.0,21,10.5
Chris Godwin,11839,WR,TB,1,0.0,1,1,18.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,30,75.3,78.8,49.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Christian Kirk,47546,WR,JAX,1,100.0,1,1,-1.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,15,77.1,67.3,60.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Derrick Henry,10679,HB,TEN,1,100.0,1,1,8.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,31,85.8,83.6,70.4,78.8,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Aaron Rodgers,2241,QB,NYJ,1,,0,1,,4.15,0,0,0.0,0.0,0,0,2,,2,0,0,22,65.5,39.4,41.1,,0,0,3,0,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Keenan Allen,7857,WR,LAC,1,100.0,1,1,23.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,27,28.8,80.2,73.6,,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,49,49.0
Devin Singletary,40485,HB,HST,1,100.0,1,1,12.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,13,80.5,60.0,69.5,59.9,0,0,1,0,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Jake Browning,46401,QB,CIN,1,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,0,1,,1,0,0,7,64.5,55.2,55.1,60.0,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
