player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Preston Smith,9471,ED,GB,5,1,4.8,50.0,10.9,7.5,3.8,0,0,0,0.0,12,35.9,62.7,83.2,55.6,75.8,66.2,0,21,16.7,1,0,0,74.0,2,15,137,3,4,4,0,29,22,1.9,14.5
Eric Kendricks,9478,LB,LAC,3,4,6.6,70.0,90.3,13.7,9.6,0,0,2,20.0,27,58.4,63.3,79.2,72.5,63.6,77.9,0,25,0.0,0,1,0,102.5,7,102,113,1,7,10,0,101,59,1.1,14.4
Denzel Perryman,9481,LB,HST,3,3,7.1,87.5,88.8,9.6,8.4,0,0,0,0.0,13,47.1,58.8,77.7,46.9,72.7,39.1,0,22,37.5,3,0,0,107.8,7,71,80,0,2,8,0,79,34,1.2,11.3
Ronald Darby,9483,CB,BLT,6,1,13.0,48.3,100.0,10.9,5.3,0,0,4,13.8,3,66.5,66.0,82.6,,57.6,48.8,0,26,13.3,2,2,0,77.8,14,161,161,3,12,29,1,167,52,1.1,11.9
Jordan Phillips,9485,DI,BUF,6,0,,,1.1,,,0,0,0,,4,62.6,50.0,43.7,53.8,50.4,27.6,0,,100.0,2,0,1,0.0,0,1,88,1,0,0,0,0,0,0.0,
Markus Golden,9491,ED,PIT,5,0,,,23.1,,,0,0,0,,25,76.8,74.4,80.5,70.0,62.9,76.3,0,,0.0,0,0,0,0.0,0,9,39,3,1,0,0,0,0,0.0,
Randy Gregory,9493,ED,SF,5,0,-1.3,100.0,6.2,1.5,1.5,0,0,0,0.0,28,37.4,48.7,21.4,57.3,58.5,78.9,0,21,,0,0,2,111.5,4,6,97,2,0,4,0,43,48,7.2,10.8
Frank Clark,9496,ED,DEN,2,0,-1.0,100.0,10.0,3.0,3.0,0,0,0,0.0,10,63.4,45.7,0.0,50.8,60.0,71.6,0,5,0.0,0,0,1,87.5,1,3,30,1,2,1,0,5,6,1.7,5.0
Jordan Hicks,9517,LB,MIN,6,10,7.2,83.3,72.3,11.2,9.3,0,0,1,5.6,18,80.1,80.3,85.7,52.1,76.9,72.4,1,39,8.0,2,1,0,105.3,15,172,238,7,13,18,1,187,70,1.1,12.5
Danielle Hunter,9521,ED,MIN,6,0,14.0,100.0,4.3,9.0,9.0,0,0,0,0.0,18,66.5,64.5,88.7,66.8,51.6,75.4,0,22,0.0,0,0,0,118.8,1,9,210,11,3,1,0,22,8,2.4,22.0
Steven Nelson,9531,CB,HST,6,2,13.7,68.0,99.6,13.5,9.2,0,0,2,8.0,13,81.1,78.9,85.0,60.0,60.6,42.8,3,51,15.0,3,2,1,73.2,17,246,247,3,15,25,1,244,42,1.1,14.4
Za'Darius Smith,9555,ED,CLV,5,0,,,2.5,,,1,0,0,,8,61.7,76.3,0.0,81.2,67.7,28.6,0,,100.0,3,0,3,0.0,0,3,121,0,0,0,0,0,0,0.0,
Kwon Alexander,9557,LB,PIT,5,1,4.9,72.2,89.1,8.6,6.2,0,0,0,0.0,25,58.8,63.8,78.4,73.8,63.2,58.2,0,23,9.5,2,0,0,88.7,13,115,129,6,18,18,0,114,45,1.0,8.8
Grady Jarrett,9570,DI,ATL,6,2,,,1.2,,,1,0,0,,2,58.3,69.7,60.3,71.5,64.1,52.5,0,,33.3,1,0,1,0.0,0,2,166,1,0,0,0,0,0,0.0,
Adrian Amos,9575,S,NYJ,5,2,2.8,66.7,100.0,23.3,15.5,0,0,1,16.7,22,59.7,69.5,85.4,,84.2,75.3,0,18,11.1,1,1,0,79.2,4,98,98,1,6,6,0,31,26,0.3,7.8
Bobby McCain,9578,S,NYG,1,0,,,100.0,,,0,0,0,,21,60.8,61.2,69.6,,,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
David Mayo,9602,LB,WAS,1,0,9.0,0.0,100.0,,1.0,0,0,0,0.0,32,60.0,85.5,67.4,,60.0,,0,,,0,0,0,39.6,0,1,1,0,0,1,0,0,0,0.0,
Quandre Diggs,9633,S,SEA,5,0,13.1,75.0,100.0,35.5,26.6,0,0,0,0.0,29,56.3,52.5,27.0,,49.0,49.3,1,47,7.1,1,0,1,110.4,6,222,222,3,13,8,1,88,38,0.4,14.7
Troy Hill,9881,CB,CAR,6,1,7.4,63.6,96.4,7.2,4.6,0,0,1,4.5,5,77.8,64.8,0.0,49.2,28.3,41.1,1,21,21.4,3,0,1,56.8,14,108,112,6,10,22,0,109,49,1.1,7.8
Dean Marlowe,9966,S,LAC,2,0,5.0,100.0,100.0,84.0,84.0,0,1,0,0.0,27,58.1,58.7,81.7,,60.2,55.2,0,2,0.0,0,0,0,118.8,1,90,90,0,2,1,1,2,0,0.0,2.0
Alex Singleton,9994,LB,DEN,6,5,2.0,90.9,91.6,6.1,5.6,0,0,1,3.0,10,48.3,55.5,35.1,63.3,67.2,40.3,0,36,13.8,4,1,1,130.4,30,197,215,8,20,33,3,265,215,1.4,8.8
Joey Bosa,10637,ED,LAC,4,0,,,2.1,,,0,0,0,,27,61.0,63.5,16.1,63.0,70.0,76.3,0,,,0,0,2,0.0,0,2,96,3,0,0,0,0,0,0.0,
DeForest Buckner,10641,DI,IND,6,1,,,5.7,,,0,0,0,,14,68.6,71.2,16.9,76.6,59.1,35.5,0,,50.0,2,0,3,0.0,0,10,176,3,1,0,0,0,0,0.0,
Leonard Floyd,10643,ED,BUF,6,0,4.0,100.0,6.3,4.5,4.5,0,0,0,0.0,4,52.5,58.5,52.6,66.9,46.7,38.5,0,8,66.7,2,0,1,93.8,2,9,144,7,1,2,0,13,5,1.4,6.5
Eli Apple,10644,CB,MIA,5,2,11.7,61.3,100.0,8.4,5.1,1,1,4,12.9,17,43.9,51.7,83.7,84.7,84.4,55.8,0,27,18.2,4,3,3,82.2,19,168,168,3,16,31,0,216,85,1.4,11.4
Sheldon Rankins,10646,DI,HST,6,0,,,0.6,,,0,0,0,,13,63.8,48.8,83.7,60.0,36.6,27.7,0,,16.7,1,0,0,0.0,0,1,156,5,5,0,0,0,0,0.0,
Keanu Neal,10651,S,PIT,5,4,7.2,56.3,93.6,13.6,7.6,0,0,1,6.3,25,59.9,61.8,79.1,49.9,66.4,39.0,0,16,23.1,3,1,0,76.6,9,131,140,1,6,16,0,106,53,0.9,11.8
Shaq Lawson,10653,ED,BUF,5,0,,,1.7,,,0,0,0,,4,60.0,56.0,37.0,59.9,57.1,29.0,0,,100.0,1,0,1,0.0,0,1,58,0,0,0,0,0,0,0.0,
Artie Burns,10659,CB,SEA,3,2,5.3,75.0,96.6,6.8,5.1,0,0,1,6.3,29,56.8,57.3,79.2,54.7,62.2,36.8,0,25,28.6,2,1,0,97.1,12,85,88,0,3,16,0,125,75,1.5,10.4
Emmanuel Ogbah,10666,ED,MIA,6,0,,,5.9,,,0,0,0,,17,82.9,41.7,82.7,50.5,30.1,25.5,1,,100.0,1,0,0,0.0,0,4,68,2,0,0,0,0,0,0.0,
Chris Jones,10671,DI,KC,5,0,,,1.4,,,0,0,0,,16,60.9,90.1,83.3,84.9,76.7,34.1,0,,100.0,1,0,1,0.0,0,2,146,7,0,0,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,6,0,9.7,72.2,99.2,8.5,6.2,0,0,3,8.3,17,49.0,53.3,83.1,78.9,65.8,61.4,1,30,10.0,2,3,5,99.5,26,235,237,3,18,36,2,262,125,1.2,10.1
Jihad Ward,10678,ED,NYG,6,0,14.0,100.0,4.1,3.0,3.0,1,0,0,0.0,21,58.9,34.4,51.6,48.5,36.2,44.2,0,14,0.0,0,0,1,118.8,1,3,74,1,1,1,0,14,0,4.7,14.0
Deion Jones,10686,LB,CAR,2,0,7.5,50.0,79.1,32.0,16.0,0,0,0,0.0,5,64.7,52.9,0.0,58.6,50.7,29.8,1,12,,0,0,1,29.2,1,34,43,0,0,2,0,12,6,0.4,12.0
Vonn Bell,10695,S,CAR,5,1,5.9,62.5,100.0,30.4,19.0,0,0,1,12.5,5,59.7,61.2,81.8,,62.1,70.3,1,16,14.3,2,1,0,40.6,5,163,163,1,11,8,0,50,37,0.3,10.0
James Bradberry,10696,CB,PHI,5,1,12.3,53.3,100.0,13.3,7.1,0,0,4,13.3,24,68.3,70.9,83.8,,78.0,85.3,0,22,0.0,0,4,1,92.5,16,227,227,3,11,30,2,171,49,0.8,10.7
Kevin Byard,10698,S,TEN,6,8,10.6,71.4,99.6,14.5,10.4,0,0,0,0.0,31,61.2,67.3,82.1,60.0,78.6,88.7,0,42,3.3,1,0,0,97.5,15,232,233,8,21,21,0,181,72,0.8,12.1
Maliek Collins,10701,DI,HST,6,1,,,0.6,,,0,0,0,,13,58.0,42.2,31.8,65.8,30.7,29.4,0,,66.7,2,0,2,0.0,0,1,164,0,0,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,CHI,6,0,,,1.5,,,0,0,0,,6,61.5,42.3,49.3,49.0,43.6,28.3,0,,66.7,2,0,2,0.0,0,3,201,2,1,0,0,0,0,0.0,
Jonathan Bullard,10706,DI,MIN,6,0,,,5.3,,,0,0,0,,18,59.0,69.1,83.3,50.4,76.5,76.7,0,,,0,0,0,0.0,0,5,95,0,0,0,0,0,0,0.0,
Daryl Worley,10711,S,BLT,3,0,6.5,50.0,100.0,27.5,13.8,0,0,1,25.0,3,73.9,74.0,79.2,,58.3,84.0,0,12,0.0,0,1,0,59.4,2,55,55,1,2,4,0,15,6,0.3,7.5
Kendall Fuller,10718,CB,WAS,6,0,11.3,60.7,99.6,13.9,8.5,1,1,5,17.9,32,82.9,82.0,40.4,56.2,76.2,75.6,2,56,5.0,1,2,2,83.3,17,252,253,11,19,28,3,166,74,0.7,9.8
Justin Simmons,10732,S,DEN,4,0,7.5,81.8,99.4,16.9,13.8,0,0,0,0.0,10,53.6,53.3,14.3,58.3,62.9,56.2,1,40,13.3,2,0,1,105.3,9,165,166,3,13,11,1,122,52,0.8,13.6
Eric Murray,10740,S,HST,6,0,23.0,33.3,98.2,101.0,33.7,0,0,0,0.0,13,63.6,60.9,82.7,56.2,50.2,29.2,0,22,22.2,2,0,0,60.4,1,110,112,0,7,3,0,22,10,0.2,22.0
Miles Killebrew,10745,ED,PIT,2,0,,,50.0,,,0,0,0,,25,60.0,61.4,69.5,60.0,60.0,,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
De'Vondre Campbell,10749,LB,GB,3,2,1.0,75.0,96.1,22.7,17.0,0,0,0,0.0,12,71.5,73.9,0.0,57.0,74.9,80.3,0,10,0.0,0,0,1,87.5,3,73,76,2,5,4,0,22,18,0.3,7.3
David Onyemata,10754,DI,ATL,6,1,,,0.8,,,1,1,1,,2,64.4,85.4,10.3,82.8,78.3,76.1,0,,0.0,0,1,3,0.0,0,1,133,1,0,0,0,0,0,0.0,
Andrew Billings,10756,DI,CHI,6,0,,,1.0,,,0,0,0,,6,80.4,69.1,55.1,68.8,62.1,27.9,0,,0.0,0,0,1,0.0,0,1,97,1,1,0,0,0,0,0.0,
Dean Lowry,10771,DI,MIN,6,0,,,9.0,,,0,0,0,,18,53.8,46.1,49.0,53.0,53.6,29.8,0,,100.0,1,0,1,0.0,0,8,89,0,0,0,0,0,0,0.0,
Matthew Judon,10780,ED,NE,4,2,5.3,100.0,18.3,6.7,6.7,0,0,0,0.0,19,76.2,70.2,83.0,60.4,67.3,61.8,0,15,20.0,1,0,0,100.0,3,21,115,4,2,3,0,24,8,1.2,8.0
Quinton Jefferson,10781,DI,NYJ,6,0,,,1.7,,,0,0,0,,22,60.5,56.0,51.8,63.6,50.7,47.0,0,,33.3,1,0,1,0.0,0,2,116,5,2,0,0,0,0,0.0,
DJ Reader,10800,DI,CIN,6,0,,,2.0,,,0,0,0,,7,59.6,78.7,58.0,70.2,77.8,55.7,0,,0.0,0,0,1,0.0,0,3,148,2,1,0,0,0,0,0.0,
DeAndre Houston-Carson,10819,S,HST,2,0,3.0,100.0,100.0,20.0,20.0,0,0,0,0.0,13,45.4,38.3,80.8,,48.3,45.1,0,4,50.0,1,0,0,122.9,1,21,21,0,1,1,1,4,1,0.2,4.0
Anthony Brown,10823,CB,SF,1,0,,,100.0,,,0,0,0,,28,60.0,60.4,64.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kamu Grugier-Hill,10842,LB,CAR,5,2,1.4,100.0,89.2,9.9,9.9,0,0,0,0.0,5,59.9,48.2,79.5,67.5,37.3,47.2,1,17,13.3,2,0,0,101.0,8,83,93,2,11,8,1,66,55,0.8,8.3
Elandon Roberts,10848,LB,PIT,5,2,4.9,100.0,88.9,6.6,6.6,0,0,0,0.0,25,54.3,70.4,78.3,50.0,80.1,46.9,0,29,20.0,2,0,0,111.5,8,56,63,1,6,8,0,86,47,1.6,10.8
Kevon Seymour,10852,CB,BLT,1,0,7.0,50.0,100.0,9.0,4.5,0,0,0,0.0,3,66.8,66.9,72.5,,60.0,71.6,0,1,0.0,0,0,0,56.3,1,11,11,0,1,2,0,1,2,0.1,1.0
Jalen Mills,10867,S,NE,6,1,3.0,60.0,94.8,11.7,7.0,0,0,0,0.0,19,63.7,67.5,78.8,55.6,77.7,30.1,0,18,33.3,4,0,0,74.2,6,73,77,2,7,10,0,53,53,0.8,8.8
Jayron Kearse,10878,S,DAL,6,1,8.1,81.3,94.7,13.7,11.1,2,1,2,12.5,9,51.9,51.8,0.0,66.5,67.3,58.3,1,21,21.4,3,2,6,79.9,13,198,209,5,10,16,0,151,53,0.8,11.6
Mike Hilton,10898,S,CIN,6,1,8.7,57.7,90.7,12.2,7.0,1,0,3,11.5,7,61.1,51.1,28.5,50.0,29.4,28.0,1,37,28.6,4,0,1,60.9,15,195,215,4,9,26,0,167,85,0.9,11.1
Matthias Farley,10953,S,CAR,1,1,7.7,66.7,100.0,15.5,10.3,0,0,0,0.0,5,40.0,29.5,76.1,,33.6,25.2,0,10,33.3,2,0,0,84.0,2,31,31,0,3,3,0,19,14,0.6,9.5
Kyle Peko,11027,DI,TEN,6,1,,,1.6,,,0,0,0,,31,66.4,58.3,82.9,59.9,53.0,54.9,0,,0.0,0,0,0,0.0,0,1,64,0,1,0,0,0,0,0.0,
Michael Pierce,11101,DI,BLT,6,0,,,4.1,,,0,0,0,,3,59.0,69.2,58.3,66.3,68.1,29.5,0,,100.0,1,0,1,0.0,0,7,171,0,0,0,0,0,0,0.0,
Cory Littleton,11190,LB,HST,1,0,-3.0,100.0,100.0,3.5,3.5,0,0,0,0.0,13,41.7,40.7,71.1,,55.1,28.8,0,17,100.0,1,0,0,118.8,2,7,7,0,0,2,0,27,33,3.9,13.5
Jonathan Jones,11217,CB,NE,3,0,19.6,70.0,100.0,10.6,7.4,0,0,0,0.0,19,57.3,62.6,81.0,,79.5,85.1,0,48,0.0,0,0,0,112.5,7,81,81,2,7,10,0,131,26,1.8,18.7
Romeo Okwara,11250,ED,DET,5,0,,,9.6,,,0,0,1,,11,71.3,72.4,83.7,60.1,69.2,73.8,0,,,0,1,0,0.0,0,7,73,0,0,0,0,0,0,0.0,
Antonio Hamilton Sr.,11353,CB,ARZ,6,0,3.7,77.8,96.2,10.1,7.9,0,1,0,0.0,1,74.3,72.0,78.1,55.2,60.6,85.1,0,30,0.0,0,0,0,98.1,7,75,78,3,6,9,0,68,60,1.0,9.7
Myles Garrett,11756,ED,CLV,5,0,1.5,0.0,3.6,,2.5,1,0,0,0.0,8,62.0,91.7,0.0,93.7,60.7,65.3,0,,,0,0,4,39.6,0,5,140,6,0,2,0,0,0,0.0,
Jamal Adams,11761,S,SEA,2,0,0.8,66.7,92.5,9.0,6.0,1,0,0,0.0,29,68.5,78.4,75.0,84.1,75.5,62.8,0,5,16.7,1,0,1,70.1,4,37,40,2,5,6,0,10,12,0.3,2.5
Marshon Lattimore,11766,CB,NO,7,4,11.5,54.3,100.0,13.3,7.2,0,0,6,17.1,20,69.3,67.5,43.1,,58.9,62.2,1,34,8.0,2,5,3,65.4,19,272,272,4,19,35,0,252,102,1.0,13.3
Haason Reddick,11768,ED,PHI,6,0,,,3.9,,,0,0,0,,24,49.1,65.8,84.8,66.1,57.8,64.0,0,,100.0,1,0,0,0.0,0,8,204,6,0,0,0,0,0,0.0,
Derek Barnett,11769,ED,PHI,6,0,,,7.5,,,0,0,0,,24,64.6,56.1,81.0,54.2,56.2,44.5,0,,0.0,0,0,0,0.0,0,4,53,0,1,0,0,0,0,0.0,
Malik Hooker,11770,S,DAL,6,3,12.5,75.0,99.5,28.7,21.5,0,1,1,12.5,9,63.6,69.3,84.2,60.0,77.9,79.5,1,69,7.7,1,0,0,116.7,6,195,196,0,9,8,2,148,70,0.9,24.7
Marlon Humphrey,11771,CB,BLT,2,1,12.6,71.4,100.0,9.2,6.6,0,0,0,0.0,3,49.4,51.9,78.4,,63.3,79.7,0,41,0.0,0,0,2,139.9,5,53,53,2,4,7,1,65,23,1.4,13.0
Jonathan Allen,11772,DI,WAS,6,0,,,0.5,,,0,0,0,,32,61.8,66.5,84.1,70.1,55.2,53.0,0,,0.0,0,0,0,0.0,0,1,218,4,1,0,0,0,0,0.0,
Adoree' Jackson,11773,CB,NYG,6,1,8.0,75.0,98.9,7.1,5.3,1,0,3,9.4,21,37.0,40.5,84.0,55.5,57.7,50.4,0,49,14.3,3,3,2,119.9,24,185,187,3,17,32,1,345,155,2.0,14.4
Charles Harris,11777,ED,DET,6,0,10.0,100.0,11.9,21.0,21.0,0,0,0,0.0,11,63.0,56.4,32.2,54.0,68.4,65.8,0,21,20.0,1,0,2,118.8,1,21,176,4,4,1,0,21,11,1.0,21.0
