id,player,team,opponent,position,salary,ownership
25815650,Chris Moore,HOU,KC,WR,4200,23.4
25815348,Derrick Henry,TEN,LAC,RB,8000,22.0
25815346,Josh Jacobs,LV,NE,RB,8100,20.4
25815358,Alvin Kamara,NO,ATL,RB,6800,19.4
25815344,Austin Ekeler,LAC,TEN,RB,8500,17.6
25815279,Patrick Mahomes,KC,HOU,QB,8100,16.7
25815970,Travis Kelce,KC,HOU,TE,7800,16.7
25815368,Isiah Pacheco,KC,HOU,RB,5900,16.5
25815360,Miles Sanders,PHI,CHI,RB,6500,15.5
25815598,Mike Williams,LAC,TEN,WR,6300,15.2
25815278,Jalen Hurts,PHI,CHI,QB,8200,15.0
25816203,Denver Broncos,DEN,ARI,D,2700,14.5
25815588,Keenan Allen,LAC,TEN,WR,6800,14.3
25815356,James Conner,ARI,DEN,RB,6900,14.3
25815390,Zonovan Knight,NYJ,DET,RB,5300,14.0
25815606,JuJu Smith-Schuster,KC,HOU,WR,5800,13.7
25815392,Jerick McKinnon,KC,HOU,RB,5200,12.8
25815394,Latavius Murray,DEN,ARI,RB,5100,12.6
25815584,CeeDee Lamb,DAL,JAC,WR,7300,12.4
25815281,Justin Herbert,LAC,TEN,QB,7200,12.1
25815976,Dalton Schultz,DAL,JAC,TE,4400,12.1
25815576,Ja'Marr Chase,CIN,TB,WR,8300,11.9
25815594,Chris Olave,NO,ATL,WR,6500,11.3
25815366,Travis Etienne Jr.,JAC,DAL,RB,6000,11.0
25815620,Zay Jones,JAC,DAL,WR,4900,10.8
25815352,Tony Pollard,DAL,JAC,RB,7100,10.3
25815596,DeVonta Smith,PHI,CHI,WR,6400,10.1
25815604,Garrett Wilson,NYJ,DET,WR,6000,9.8
25815354,Rhamondre Stevenson,NE,LV,RB,7000,9.6
25815580,Amon-Ra St. Brown,DET,NYJ,WR,7800,9.5
25815592,Christian Kirk,JAC,DAL,WR,6600,9.0
25815578,A.J. Brown,PHI,CHI,WR,8000,9.0
25816196,Arizona Cardinals,ARI,DEN,D,3400,8.9
25816197,Carolina Panthers,CAR,PIT,D,3300,8.7
25815364,Ezekiel Elliott,DAL,JAC,RB,6200,8.7
25815350,Joe Mixon,CIN,TB,RB,7200,8.4
25816199,Pittsburgh Steelers,PIT,CAR,D,3100,8.3
25815680,Elijah Moore,NYJ,DET,WR,3600,8.2
25815362,David Montgomery,CHI,PHI,RB,6300,8.0
25815574,Davante Adams,LV,NE,WR,9000,7.7
25815284,Dak Prescott,DAL,JAC,QB,6200,7.7
25815582,DeAndre Hopkins,ARI,DEN,WR,7700,7.6
25815590,Chris Godwin,TB,CIN,WR,6700,7.2
25815376,Najee Harris,PIT,CAR,RB,5700,7.1
25815282,Joe Burrow,CIN,TB,QB,7000,7.0
25815602,Jerry Jeudy,DEN,ARI,WR,6100,6.8
25815586,Tee Higgins,CIN,TB,WR,6900,6.7
25815280,Justin Fields,CHI,PHI,QB,7400,6.5
25815678,Quez Watkins,PHI,CHI,WR,3600,6.3
25815986,Greg Dulcich,DEN,ARI,TE,3600,6.3
25815984,Evan Engram,JAC,DAL,TE,3800,6.3
25815974,Pat Freiermuth,PIT,CAR,TE,4500,6.1
