Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Scottie Scheffler (28078696),Scottie Scheffler,28078696,G,11500,Charles Schwab Challenge,Golf,99.75
G,Tony Finau (28078697),Tony Finau,28078697,G,10700,Charles Schwab Challenge,Golf,83.9
G,Viktor Hovland (28078698),Viktor Hovland,28078698,G,10600,Charles Schwab Challenge,Golf,89.1
G,Collin Morikawa (28078699),Collin Morikawa,28078699,G,10400,Charles Schwab Challenge,Golf,73.97
G,Max Homa (28078700),Max Homa,28078700,G,10100,Charles Schwab Challenge,Golf,83.71
G,Jordan Spieth (28078701),Jordan Spieth,28078701,G,9900,Charles Schwab Challenge,Golf,72.32
G,Sam Burns (28078702),Sam Burns,28078702,G,9700,Charles Schwab Challenge,Golf,62.97
G,Sungjae Im (28078703),Sungjae Im,28078703,G,9500,Charles Schwab Challenge,Golf,77.28
G,Justin Rose (28078704),Justin Rose,28078704,G,9300,Charles Schwab Challenge,Golf,71.69
G,Tommy Fleetwood (28078705),Tommy Fleetwood,28078705,G,9200,Charles Schwab Challenge,Golf,71.57
G,Chris Kirk (28078706),Chris Kirk,28078706,G,9100,Charles Schwab Challenge,Golf,68.68
G,Si Woo Kim (28078707),Si Woo Kim,28078707,G,9000,Charles Schwab Challenge,Golf,68.92
G,Rickie Fowler (28078708),Rickie Fowler,28078708,G,8900,Charles Schwab Challenge,Golf,74.14
G,Russell Henley (28078709),Russell Henley,28078709,G,8800,Charles Schwab Challenge,Golf,59.62
G,Denny McCarthy (28078710),Denny McCarthy,28078710,G,8700,Charles Schwab Challenge,Golf,67.83
G,Cameron Davis (28078711),Cameron Davis,28078711,G,8600,Charles Schwab Challenge,Golf,58.09
G,Tom Hoge (28078712),Tom Hoge,28078712,G,8500,Charles Schwab Challenge,Golf,69.33
G,Min Woo Lee (28078713),Min Woo Lee,28078713,G,8400,Charles Schwab Challenge,Golf,65.59
G,Kyoung-Hoon Lee (28078714),Kyoung-Hoon Lee,28078714,G,8300,Charles Schwab Challenge,Golf,69.44
G,Brian Harman (28078715),Brian Harman,28078715,G,8200,Charles Schwab Challenge,Golf,62.06
G,Stephan Jaeger (28078716),Stephan Jaeger,28078716,G,8100,Charles Schwab Challenge,Golf,66.1
G,Taylor Moore (28078717),Taylor Moore,28078717,G,8000,Charles Schwab Challenge,Golf,61.84
