player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Ja'Marr Chase,84270,WR,CIN,19,141,0,7,12.9,6,73.0,37.5,3,8,3.6,1,21,0,76.1,90.3,3,82,0.0,0,158,27,92.4,146,117.2,37,26.2,4,568,264,9.8,21.0,3.89,0,13.0,13,66.7,40.0,8,20,12.5,8,36,2,43.7,79.1,1,69,0.0,0,391,56,94.9,371,111.7,84,59.6,4,870,389,6.9,15.5,2.35
Marquise Brown,61568,WR,BLT,16,139,0,3,7.5,1,57.7,50.0,2,4,0.0,0,4,1,82.2,55.2,1,42,0.0,0,156,15,92.9,145,69.9,26,18.7,1,143,80,5.3,9.5,0.99,0,13.2,5,65.2,40.0,4,10,6.3,4,26,0,70.4,70.8,1,49,0.0,0,401,60,96.3,386,93.8,92,66.2,3,686,249,4.2,11.4,1.78
Jaylen Waddle,84088,WR,MIA,16,138,0,17,6.8,5,76.0,87.5,7,8,7.3,3,28,0,64.3,79.4,1,36,0.0,0,209,38,92.8,194,114.5,50,36.2,4,369,152,4.0,9.7,1.9,0,6.8,6,73.4,50.0,3,6,9.4,6,27,1,57.8,73.2,5,57,0.0,0,345,58,94.2,325,66.9,79,57.2,0,568,280,4.8,9.8,1.75
Mike Evans,8642,WR,TB,18,135,0,30,11.8,4,71.2,81.8,9,11,4.5,2,33,0,75.5,83.8,0,46,0.0,0,255,42,93.7,239,141.0,59,43.7,8,566,106,2.5,13.5,2.37,0,13.8,3,65.5,75.0,3,4,7.3,3,24,0,64.3,64.9,3,40,0.0,0,354,38,97.5,345,102.8,58,43.0,5,542,177,4.7,14.3,1.57
Hunter Renfrow,47509,WR,LV,18,135,0,23,9.5,4,63.2,16.7,1,6,4.0,1,15,1,74.2,70.9,0,31,0.0,0,199,24,91.5,182,101.8,38,28.1,2,269,129,5.4,11.2,1.48,0,5.5,5,91.1,40.0,2,5,2.7,2,29,0,87.1,80.3,1,54,0.0,0,329,72,96.4,317,106.3,79,58.5,2,691,303,4.2,9.6,2.18
Darnell Mooney,48236,WR,CHI,17,134,0,6,13.0,2,55.2,16.7,1,6,0.0,0,12,0,81.7,70.7,1,52,0.0,0,129,16,89.9,116,64.0,29,21.6,0,211,50,3.1,13.2,1.82,0,10.9,7,62.2,16.7,2,12,5.6,3,27,0,72.9,73.8,4,60,0.0,0,399,51,96.2,384,74.7,82,61.2,2,650,290,5.7,12.7,1.69
Brandin Cooks,8655,WR,HST,16,130,0,13,10.6,2,58.5,60.0,6,10,7.7,2,14,0,63.2,68.3,1,43,0.0,0,165,24,92.7,153,84.4,41,31.5,2,270,104,4.3,11.3,1.76,0,11.2,3,73.0,44.4,4,9,3.6,2,23,0,80.8,76.6,0,52,0.0,0,323,54,92.9,300,112.2,74,56.9,3,636,214,4.0,11.8,2.12
Jakobi Meyers,47468,WR,NE,18,130,0,19,10.8,2,60.7,53.3,8,15,5.1,2,25,0,73.9,79.7,2,28,0.8,2,241,37,90.5,218,78.2,61,46.9,2,415,132,3.6,11.2,1.9,0,8.9,1,79.3,85.7,12,14,2.1,1,18,0,76.8,69.3,1,39,2.0,6,296,46,95.3,282,91.8,58,44.6,0,450,80,1.7,9.8,1.6
Terry McLaurin,48229,WR,WAS,17,126,0,32,16.6,0,51.4,54.5,12,22,0.0,0,14,0,83.6,80.0,1,46,0.0,0,173,19,90.8,157,106.6,37,29.4,4,328,45,2.4,17.3,2.09,0,13.0,6,66.2,52.4,11,21,2.0,1,29,0,85.8,76.3,3,39,0.0,0,359,49,94.7,340,81.2,74,58.7,1,645,238,4.9,13.2,1.9
Michael Pittman Jr.,29049,WR,IND,17,124,0,14,8.7,1,66.7,56.3,9,16,0.0,0,19,0,87.3,79.7,0,42,0.6,1,173,28,87.9,152,101.7,42,33.9,2,284,140,5.0,10.1,1.87,0,10.3,8,75.8,85.7,6,7,7.8,4,25,1,64.5,74.6,2,57,0.0,0,324,47,94.1,305,97.0,62,50.0,1,593,157,3.3,12.6,1.94
D.K. Metcalf,47864,WR,SEA,17,124,0,29,12.9,3,61.5,25.0,2,8,0.0,0,18,0,85.7,91.5,0,41,0.0,0,108,24,88.9,96,130.1,39,31.5,7,348,100,4.2,14.5,3.63,0,12.6,5,69.2,46.2,6,13,4.3,2,26,1,77.0,75.9,1,84,0.3,1,317,45,95.3,302,108.6,65,52.4,4,542,195,4.3,12.0,1.79
Chris Godwin,11839,WR,TB,14,124,0,30,8.4,3,68.1,50.0,2,4,3.0,1,24,1,79.4,82.0,2,44,0.0,0,203,32,92.6,188,98.8,47,37.9,3,411,216,6.8,12.8,2.19,0,6.8,12,89.1,75.0,3,4,7.5,4,22,1,63.9,69.7,0,36,0.4,1,276,49,97.5,269,104.0,55,44.4,0,493,258,5.3,10.1,1.83
Mike Williams,11762,WR,LAC,16,122,0,27,11.1,1,52.6,43.8,7,16,13.0,3,16,0,49.1,75.6,0,49,0.0,0,192,20,89.1,171,100.5,38,31.1,2,338,119,6.0,16.9,1.98,0,12.6,5,67.2,55.6,10,18,8.2,4,25,0,62.2,71.7,0,72,0.0,0,337,45,96.4,325,119.8,67,54.9,4,673,273,6.1,15.0,2.07
Deebo Samuel,48274,WR,SF,18,121,0,28,9.8,6,50.0,30.0,3,10,20.0,3,9,0,28.6,67.3,1,79,1.5,2,137,12,87.6,120,84.4,24,19.8,1,254,160,13.3,21.2,2.12,0,7.6,14,76.3,70.0,7,10,7.6,5,40,3,65.7,90.6,3,83,0.9,3,318,61,95.0,302,118.8,80,66.1,4,1058,635,10.4,17.3,3.5
Tee Higgins,61211,WR,CIN,16,121,0,7,12.4,3,61.3,50.0,7,14,9.5,2,14,0,58.1,78.5,1,39,0.0,0,135,19,92.6,125,117.3,31,25.6,4,283,77,4.1,14.9,2.26,0,10.9,3,75.4,41.7,5,12,8.0,4,33,1,62.7,78.0,0,54,0.3,1,323,46,95.0,307,115.5,61,50.4,1,661,197,4.3,14.4,2.15
CeeDee Lamb,61570,WR,DAL,17,120,0,9,14.6,6,55.9,71.4,5,7,0.0,0,15,0,83.2,79.6,2,49,0.6,1,176,19,92.0,162,98.0,34,28.3,6,280,104,5.5,14.7,1.73,0,9.9,12,71.0,66.7,6,9,10.9,6,35,0,46.1,85.9,4,44,0.5,2,365,49,90.7,331,79.1,69,57.5,0,696,270,5.5,14.2,2.1
Cole Beasley,7330,WR,BUF,18,115,0,4,6.4,1,70.0,25.0,1,4,4.5,1,13,1,73.0,62.3,2,20,0.0,0,198,21,90.9,180,58.1,30,26.1,0,183,66,3.1,8.7,1.02,0,5.7,1,81.3,50.0,1,2,6.2,4,22,0,70.9,74.5,1,29,0.0,0,309,61,95.5,295,96.0,75,65.2,1,548,252,4.1,9.0,1.86
Amon-Ra St. Brown,84470,WR,DET,17,115,0,11,7.3,1,65.5,33.3,2,6,5.0,1,12,0,83.2,77.1,0,31,0.9,1,108,19,92.6,100,82.4,29,25.2,0,179,105,5.5,9.4,1.79,0,6.9,5,85.5,75.0,6,8,0.0,0,27,0,90.6,77.2,1,37,0.6,2,321,53,95.6,307,107.7,62,53.9,2,550,252,4.8,10.4,1.79
Marvin Jones Jr.,7158,WR,JAX,17,114,0,15,13.8,1,60.0,43.8,7,16,0.0,0,16,0,85.7,82.0,1,28,0.0,0,186,24,90.9,169,97.4,40,35.1,3,295,27,1.1,12.3,1.75,0,13.1,2,66.1,63.6,7,11,7.1,3,21,0,65.7,62.7,1,33,0.5,2,398,39,95.7,381,82.5,59,51.8,0,458,77,2.0,11.7,1.2
Zach Ertz,7816,TE,ARZ,18,112,0,1,7.9,1,58.1,44.4,4,9,0.0,0,10,0,82.7,61.6,1,27,2.8,4,145,18,86.9,126,90.3,31,27.7,3,156,72,4.0,8.7,1.24,0,6.8,2,76.3,44.4,4,9,6.3,3,21,0,69.2,69.0,2,47,2.6,9,348,45,94.0,327,91.3,59,52.7,1,484,265,5.9,10.8,1.48
Christian Kirk,47546,WR,ARZ,18,112,0,1,14.6,0,63.6,50.0,3,6,6.7,1,10,0,65.6,70.1,0,43,0.0,0,132,14,89.4,118,137.9,22,19.6,3,228,51,3.6,16.3,1.93,0,10.0,1,78.7,80.0,8,10,6.3,4,28,0,69.9,71.5,0,50,0.0,0,361,59,95.8,346,100.9,75,67.0,0,616,182,3.1,10.4,1.78
Chase Claypool,42312,WR,PIT,16,110,0,25,12.5,3,42.5,36.8,7,19,10.5,2,11,0,54.3,68.8,3,59,0.0,0,160,17,94.4,151,37.1,40,36.4,0,296,129,7.6,17.4,1.96,0,10.7,3,62.7,35.7,5,14,13.5,5,18,0,43.2,64.4,0,52,0.0,0,277,32,92.8,257,88.5,51,46.4,0,418,155,4.8,13.1,1.63
DeVonta Smith,61100,WR,PHI,18,110,0,24,16.2,1,55.2,28.6,2,7,0.0,0,14,1,83.2,75.6,1,36,0.0,0,176,16,93.2,164,112.5,29,26.4,4,273,85,5.3,17.1,1.66,0,14.9,8,64.4,41.2,7,17,6.0,3,28,0,71.0,75.7,2,46,0.0,0,355,47,95.5,339,81.3,73,66.4,0,647,157,3.3,13.8,1.91
A.J. Brown,48327,WR,TEN,14,110,0,31,13.2,4,61.0,45.5,5,11,3.8,1,20,0,75.1,91.2,0,57,0.0,0,118,25,94.9,112,117.8,41,37.3,3,399,133,5.3,16.0,3.56,0,12.9,4,61.0,53.8,7,13,18.2,8,24,0,29.2,77.4,1,46,0.0,0,221,36,95.9,212,87.4,59,53.6,1,508,86,2.4,14.1,2.4
Amari Cooper,9437,WR,DAL,16,109,0,9,12.9,1,58.8,66.7,6,9,9.1,2,14,1,58.1,69.4,0,33,0.0,0,161,20,91.9,148,122.5,34,31.2,5,260,63,3.2,13.0,1.76,0,12.1,8,72.4,58.3,7,12,2.3,1,26,0,83.9,73.4,0,41,0.0,0,359,42,92.8,333,114.3,58,53.2,2,562,146,3.5,13.4,1.69
Dalton Schultz,47304,TE,DAL,18,108,0,9,7.1,2,60.9,40.0,2,5,6.7,1,9,0,67.7,64.3,0,30,8.0,15,188,14,86.2,162,117.2,23,21.3,4,137,64,4.6,9.8,0.85,0,6.2,11,88.2,81.8,9,11,1.6,1,32,0,90.0,83.3,1,38,9.5,38,402,60,84.6,340,105.9,68,63.0,1,661,291,4.9,11.0,1.94
Kyle Pitts,83964,TE,ATL,17,107,0,2,14.1,2,50.0,45.5,5,11,12.5,2,10,0,49.6,73.8,2,61,3.0,4,134,14,88.1,118,55.7,28,26.2,0,280,96,6.9,20.0,2.37,0,10.5,3,66.2,40.0,8,20,4.3,2,29,0,77.3,82.3,3,49,2.3,8,348,45,94.8,330,79.6,68,63.6,0,665,204,4.5,14.8,2.02
Mike Gesicki,47153,TE,MIA,17,106,0,17,9.6,1,51.2,45.0,9,20,0.0,0,14,0,84.9,69.4,0,40,1.4,3,211,22,90.0,190,75.6,43,40.6,1,239,67,3.0,10.9,1.26,0,8.1,3,82.7,50.0,4,8,4.4,2,20,0,75.8,69.2,1,32,2.0,6,306,43,92.5,283,94.9,52,49.1,0,452,136,3.2,10.5,1.6
Robby Anderson,11254,WR,CAR,17,105,0,5,11.3,1,46.7,50.0,3,6,6.7,1,10,0,64.4,61.2,1,23,0.0,0,180,14,94.4,170,78.1,30,28.6,3,127,17,1.2,9.1,0.75,0,11.4,3,51.6,15.4,2,13,8.6,3,15,0,61.3,60.8,5,57,0.0,0,391,32,95.9,375,40.3,62,59.0,1,349,131,4.1,10.9,0.93
Tyler Lockett,9502,WR,SEA,16,103,0,29,16.9,1,70.6,75.0,3,4,0.0,0,9,0,79.4,78.0,0,63,0.0,0,100,12,89.0,89,152.6,17,16.5,5,241,88,7.3,20.1,2.71,0,14.2,0,71.9,41.7,5,12,2.1,1,23,0,85.2,76.7,2,55,0.6,2,327,46,95.4,312,100.3,64,62.1,2,629,101,2.2,13.7,2.02
Darren Waller,9637,TE,LV,12,102,0,23,12.1,2,47.1,25.0,2,8,5.9,1,15,0,68.7,79.8,1,33,7.5,12,159,16,85.5,136,73.9,34,33.3,1,286,111,6.9,17.9,2.1,0,9.3,2,72.2,50.0,3,6,7.1,3,19,0,65.0,73.9,0,31,4.5,11,244,39,91.8,224,94.8,54,52.9,0,421,155,4.0,10.8,1.88
Rob Gronkowski,5567,TE,TB,14,102,0,30,10.9,1,52.9,44.4,4,9,10.0,2,11,0,55.6,71.2,0,27,7.7,14,182,18,87.4,159,111.4,34,33.3,5,209,96,5.3,11.6,1.31,0,8.6,14,71.7,40.0,2,5,5.0,2,21,0,72.6,87.8,0,42,6.1,15,244,38,91.8,224,112.1,53,52.0,1,560,282,7.4,14.7,2.5
George Kittle,11901,TE,SF,16,101,0,28,7.5,5,78.9,50.0,3,6,6.3,1,10,1,65.9,74.4,0,35,13.5,18,133,15,79.7,106,142.3,19,18.8,2,185,100,6.7,12.3,1.75,0,8.8,12,72.7,50.0,4,8,7.7,4,31,1,63.3,91.4,6,48,14.3,44,307,48,83.4,256,82.4,66,65.3,3,673,342,7.1,14.0,2.63
Najee Harris,57121,HB,PIT,18,96,0,25,0.6,4,81.3,,0,0,0.0,0,5,0,81.1,63.3,0,18,23.8,45,189,13,70.9,134,90.6,16,16.7,0,92,101,7.8,7.1,0.69,0,-0.6,23,75.9,,0,0,8.9,4,8,1,59.7,61.2,0,25,22.3,67,301,41,73.4,221,89.5,54,56.3,1,233,260,6.3,5.7,1.05
Laviska Shenault Jr.,61220,WR,JAX,16,95,0,15,5.8,6,58.3,33.3,1,3,17.6,3,11,0,35.8,62.4,1,16,1.5,2,136,14,91.2,124,54.9,24,25.3,0,124,90,6.4,8.9,1.0,0,5.3,13,78.6,25.0,1,4,10.2,5,16,1,54.0,64.8,0,58,2.1,6,289,44,93.8,271,99.8,56,58.9,0,445,286,6.5,10.1,1.64
Courtland Sutton,48164,WR,DEN,17,95,0,10,17.5,0,63.0,66.7,4,6,5.6,1,11,0,69.6,72.7,0,39,0.0,0,153,17,92.2,141,110.7,27,28.4,1,284,41,2.4,16.7,2.01,0,14.9,1,59.6,25.0,3,12,0.0,0,17,0,88.0,66.8,1,33,0.0,0,324,31,96.3,312,69.4,52,54.7,0,320,72,2.3,10.3,1.03
Tyler Boyd,10689,WR,CIN,18,95,0,7,8.1,3,58.3,66.7,4,6,0.0,0,9,0,80.6,64.2,1,32,0.0,0,157,14,92.4,145,64.4,24,25.3,0,179,88,6.3,12.8,1.23,0,7.5,3,84.3,70.0,7,10,0.0,0,23,1,84.3,70.4,2,68,0.3,1,343,43,93.9,322,112.8,51,53.7,3,525,268,6.2,12.2,1.63
Russell Gage,44771,WR,ATL,14,93,0,2,12.1,3,64.3,50.0,4,8,5.3,1,14,1,68.7,83.4,1,21,0.0,0,86,18,93.0,80,110.7,28,30.1,3,230,76,4.2,12.8,2.88,0,8.8,4,75.4,70.0,7,10,6.5,3,21,1,67.4,71.1,4,49,0.0,0,275,43,97.1,267,78.1,57,61.3,1,500,159,3.7,11.6,1.87
A.J. Green,6156,WR,ARZ,17,93,0,1,10.9,1,30.0,37.5,3,8,25.0,2,4,0,32.2,52.4,1,19,0.0,0,130,6,89.2,116,36.9,20,21.5,1,67,17,2.8,11.2,0.58,0,15.0,6,73.7,75.0,9,12,0.0,0,31,0,83.5,80.9,1,42,0.0,0,345,42,95.7,330,120.0,57,61.3,2,741,168,4.0,17.6,2.25
Leonard Fournette,11759,HB,TB,15,92,0,30,1.0,5,76.0,20.0,1,5,9.5,2,9,0,58.1,68.3,0,23,13.2,21,159,19,79.2,126,98.3,25,27.2,1,117,135,7.1,6.2,0.93,0,0.5,2,89.6,,0,0,6.5,3,16,1,68.0,58.9,2,16,7.4,16,215,43,90.7,195,72.7,48,52.2,0,269,249,5.8,6.3,1.38
Tyler Higbee,10744,TE,LA,17,91,0,26,7.2,0,76.5,57.1,4,7,7.1,1,11,0,63.5,67.4,0,26,7.0,10,143,13,89.5,128,139.0,17,18.7,3,137,57,4.4,10.5,1.07,0,6.4,3,75.4,75.0,6,8,6.5,3,19,1,68.0,67.7,2,37,10.8,38,352,43,86.4,304,81.0,57,62.6,0,419,183,4.3,9.7,1.38
Brandon Aiyuk,84109,WR,SF,19,90,0,28,9.6,1,59.3,37.5,3,8,5.9,1,13,0,67.7,77.0,0,37,0.7,1,152,16,90.1,137,110.6,27,30.0,2,223,94,5.9,13.9,1.63,0,11.3,13,69.2,64.3,9,14,5.3,2,21,1,72.6,71.8,0,43,0.0,0,322,36,96.3,310,105.9,52,57.8,0,576,253,7.0,16.0,1.86
Odell Beckham Jr.,8647,WR,LA,16,90,0,26,14.5,0,59.3,57.1,4,7,5.9,1,12,0,68.7,82.3,1,40,0.0,0,112,16,93.8,105,103.0,27,30.0,3,194,47,2.9,12.1,1.85,0,12.9,2,63.0,50.0,3,6,6.5,2,16,0,66.8,66.6,2,54,0.0,0,261,29,96.2,251,78.3,46,51.1,1,381,142,4.9,13.1,1.52
Van Jefferson,47447,WR,LA,19,90,0,26,9.9,0,62.5,66.7,4,6,9.1,1,7,0,58.5,55.2,0,41,0.0,0,143,10,94.4,135,106.0,16,17.8,1,119,34,3.4,11.9,0.88,0,14.6,2,64.0,25.0,2,8,15.8,6,22,0,33.9,64.0,0,79,0.0,0,359,32,95.3,342,122.8,50,55.6,3,569,156,4.9,17.8,1.66
Cole Kmet,60995,TE,CHI,17,89,0,6,7.6,1,56.3,40.0,2,5,10.0,1,4,0,58.5,54.2,0,12,16.0,19,119,9,76.5,91,66.7,16,18.0,0,68,27,3.0,7.6,0.75,0,7.4,5,75.0,75.0,6,8,8.2,4,22,0,61.1,67.3,1,25,10.9,41,376,45,85.6,322,89.9,60,67.4,0,465,207,4.6,10.3,1.44
Noah Fant,42388,TE,DEN,16,88,0,10,7.7,1,72.7,33.3,1,3,0.0,0,12,0,81.7,79.1,0,32,5.7,7,123,16,87.8,108,136.7,22,25.0,3,182,74,4.6,11.4,1.69,0,5.9,4,78.6,50.0,4,8,2.2,1,13,0,76.0,63.5,0,28,7.5,21,279,44,89.6,250,95.2,56,63.6,0,384,178,4.0,8.7,1.54
Austin Ekeler,12164,HB,LAC,16,88,0,27,4.1,2,68.8,,0,0,8.3,1,7,0,60.2,57.6,1,40,16.6,25,151,11,74.8,113,109.1,16,18.2,2,139,138,12.5,12.6,1.23,0,1.1,8,80.4,100.0,1,1,6.3,3,16,3,69.8,62.2,0,20,7.6,21,275,45,89.1,245,111.2,56,63.6,3,358,348,7.7,8.0,1.46
Adam Thielen,8288,WR,MIN,13,86,0,18,11.1,1,73.1,66.7,6,9,5.0,1,15,0,69.9,79.6,0,35,0.0,0,119,19,92.4,110,145.8,26,30.2,6,270,94,4.9,14.2,2.45,0,8.7,6,77.8,60.0,6,10,0.0,0,14,1,90.0,65.6,2,29,0.0,0,282,35,95.0,268,93.1,45,52.3,2,325,133,3.8,9.3,1.21
Mecole Hardman,42683,WR,KC,19,85,0,16,5.2,7,85.7,66.7,2,3,0.0,0,14,0,68.7,75.4,0,53,0.0,0,126,18,93.7,118,134.6,21,24.7,1,307,227,12.6,17.1,2.6,0,7.4,8,73.5,0.0,0,4,5.3,2,15,1,73.7,66.7,0,44,0.0,0,276,36,94.6,261,94.3,49,57.6,0,365,290,8.1,10.1,1.4
Dallas Goedert,47272,TE,PHI,16,84,0,24,8.8,6,60.0,33.3,1,3,6.3,1,13,0,67.7,87.4,1,28,7.5,9,120,15,84.2,101,99.4,25,29.8,2,224,115,7.7,14.9,2.22,0,9.3,11,79.2,70.0,7,10,8.7,4,32,0,60.4,90.9,0,45,8.0,23,287,42,87.8,252,123.1,53,63.1,1,638,276,6.6,15.2,2.53
Tim Patrick,12087,WR,DEN,16,83,0,10,14.3,0,68.8,42.9,3,7,4.3,1,20,0,72.3,84.9,1,44,0.7,1,139,22,92.1,128,130.5,32,38.6,4,342,66,3.0,15.5,2.67,0,11.2,5,61.5,28.6,2,7,14.3,4,14,0,41.6,61.8,1,31,1.0,3,304,24,95.4,290,83.6,39,47.0,1,303,106,4.4,12.6,1.04
Tyler Conklin,47124,TE,MIN,17,83,0,18,6.1,0,56.3,60.0,3,5,10.0,1,5,0,58.5,57.7,0,31,14.9,24,161,9,78.9,127,68.5,16,19.3,0,75,30,3.3,8.3,0.59,0,5.1,2,79.6,44.4,4,9,0.0,0,16,1,90.0,75.0,0,40,18.2,59,324,39,79.3,257,110.2,49,59.0,1,432,259,6.6,11.1,1.68
Pat Freiermuth,84085,TE,PIT,17,82,0,25,4.6,2,83.3,100.0,2,2,0.0,0,10,0,81.1,68.9,0,14,8.1,10,124,15,86.3,107,110.6,18,22.0,1,110,58,3.9,7.3,1.03,0,5.3,8,80.0,50.0,2,4,8.6,3,11,1,60.5,65.5,0,24,7.4,17,230,32,87.8,202,102.5,40,48.8,1,264,143,4.5,8.3,1.31
Marquez Callaway,42295,WR,NO,17,81,0,20,16.0,3,48.5,63.6,7,11,5.9,1,12,0,52.8,69.6,1,49,0.0,0,165,16,93.9,155,103.8,33,40.7,4,272,62,3.9,17.0,1.75,0,11.2,1,65.8,33.3,2,6,3.8,1,17,0,75.7,68.8,0,58,0.0,0,260,25,96.5,251,103.9,38,46.9,1,349,63,2.5,14.0,1.39
T.J. Hockenson,40912,TE,DET,12,81,0,11,7.3,0,75.0,50.0,2,4,0.0,0,8,0,80.0,68.5,0,22,4.3,4,92,12,89.1,82,118.5,16,19.8,1,127,48,4.0,10.6,1.55,0,8.0,6,75.5,87.5,7,8,2.6,1,16,0,81.8,73.0,2,33,5.5,14,254,37,88.6,225,84.0,49,60.5,1,343,115,3.1,9.3,1.52
