date,event_name,player_name,make_cut,first_round_lead,top_30,top_20,top_10,top_5,top_3,win,observed_finish
"Jun 18, 2023","U.S. Open","Scheffler, Scottie",0.889075,0.06285,0.78613471042846,0.6949226581751579,0.527975191197691,0.3711983928571429,0.27665276785714304,0.130475,3
"Jun 18, 2023","U.S. Open","McIlroy, Rory",0.8275,0.0287,0.66854286245005,0.552236568154068,0.373828428030303,0.23748727182539706,0.161343958333333,0.06355,2
"Jun 18, 2023","U.S. Open","Rahm, Jon",0.824175,0.0391,0.663815743631369,0.5490730973887221,0.3704968984487729,0.23189607142857105,0.157689553571429,0.06325,T10
"Jun 18, 2023","U.S. Open","Schauffele, Xander",0.821775,0.0352,0.656897276820402,0.542232570901321,0.361389972943723,0.224706706349206,0.149856438492063,0.05905,T10
"Jun 18, 2023","U.S. Open","Cantlay, Patrick",0.818175,0.0263,0.6458680749560899,0.528219497863248,0.348224853896104,0.21316125,0.144791706349206,0.056225,T14
"Jun 18, 2023","U.S. Open","Hovland, Viktor",0.7703,0.0283,0.5706595029970029,0.448004991536242,0.276038841089466,0.158508998015873,0.101266845238095,0.037175,19
"Jun 18, 2023","U.S. Open","Koepka, Brooks",0.75895,0.01895,0.5460627734071479,0.423726918983794,0.25545010191197703,0.14622759920634898,0.0937033928571429,0.034825,T17
"Jun 18, 2023","U.S. Open","Spieth, Jordan",0.745025,0.019225,0.519535603746743,0.39769164016539,0.235694946789322,0.132241478174603,0.0848656547619048,0.029825,CUT
"Jun 18, 2023","U.S. Open","Finau, Tony",0.75245,0.015425,0.527375880612443,0.40115613136863104,0.231169340728716,0.124367132936508,0.0763798809523809,0.025325,T32
"Jun 18, 2023","U.S. Open","Hatton, Tyrrell",0.734725,0.01995,0.508151315455378,0.384802593586969,0.21970648989899,0.116919553571429,0.0720625,0.02375,T27
"Jun 18, 2023","U.S. Open","Fitzpatrick, Matthew",0.730675,0.01535,0.489350618246133,0.36579658848096297,0.205645898268398,0.108179404761905,0.0651272619047619,0.020925,T17
"Jun 18, 2023","U.S. Open","Fowler, Rickie",0.7167,0.01915,0.474252706713221,0.350014503482628,0.193604013347763,0.100324196428571,0.0608805853174603,0.019925,T5
"Jun 18, 2023","U.S. Open","Smith, Cameron",0.70825,0.014325,0.4602469578685201,0.339608550546676,0.189812712842713,0.0996220734126984,0.0599548214285714,0.01975,4
"Jun 18, 2023","U.S. Open","Day, Jason",0.70755,0.0194,0.463457243589744,0.340828165931291,0.187567098665224,0.0980484226190476,0.0588059523809524,0.0188,CUT
"Jun 18, 2023","U.S. Open","Morikawa, Collin",0.70365,0.018325,0.460882576936952,0.33861688131313106,0.186230368867244,0.096275625,0.0575728571428571,0.018525,T14
"Jun 18, 2023","U.S. Open","Young, Cameron",0.6947,0.0128,0.43841163246475706,0.31698514541014505,0.168130268759019,0.0852944444444445,0.0514841369047619,0.0168,T32
"Jun 18, 2023","U.S. Open","Im, Sungjae",0.69105,0.017525,0.43302505418192894,0.3107356648906649,0.16619020021645,0.0837483333333333,0.049904255952381,0.0161,CUT
"Jun 18, 2023","U.S. Open","Matsuyama, Hideki",0.68345,0.01345,0.421783076749639,0.30284370511433,0.16343086850649302,0.0845077380952381,0.0494376785714286,0.015975,T32
"Jun 18, 2023","U.S. Open","Thomas, Justin",0.679875,0.0154,0.42333461784743,0.301771599511599,0.15668426046176,0.078338373015873,0.0460623214285714,0.0141,CUT
"Jun 18, 2023","U.S. Open","Fleetwood, Tommy",0.694675,0.01685,0.43872057955933,0.313996532842158,0.163347095959596,0.0820075496031746,0.0478483035714286,0.013975,T5
"Jun 18, 2023","U.S. Open","Johnson, Dustin",0.6633,0.011025,0.396791506247021,0.28084925733988203,0.14775211489898998,0.07516725198412699,0.0449740476190476,0.013375,T10
"Jun 18, 2023","U.S. Open","Burns, Sam",0.663975,0.011575,0.39416153291153294,0.277603276098901,0.143646343795094,0.0695912400793651,0.0408054761904762,0.012375,T32
"Jun 18, 2023","U.S. Open","Rose, Justin",0.657025,0.015325,0.3926120804542679,0.278171964146964,0.141615581709957,0.0689274900793651,0.0393819345238095,0.011675,CUT
"Jun 18, 2023","U.S. Open","Lowry, Shane",0.65165,0.013525,0.3769075316350321,0.257969104506604,0.130727496392496,0.0626314880952381,0.0358824503968254,0.010475,T20
"Jun 18, 2023","U.S. Open","Pereira, Mito",0.6423,0.009225,0.362981040279165,0.24819439026251505,0.122987297077922,0.0582401686507937,0.0331903373015873,0.009975,CUT
"Jun 18, 2023","U.S. Open","Clark, Wyndham",0.6526,0.0088,0.369865221792097,0.253614208707959,0.122842163600289,0.0576815972222222,0.0332760119047619,0.009825,1
