datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Conners, Corey","Corey Conners",150,28153663,8300,30.323,N/A,0,64,4,0,68,0.42,100,5,
"Clark, Wyndham","Wyndham Clark",150,28153664,8200,30.054,N/A,0,59.9,3.2,0,63,-0.01,100,5,
"Lowry, Shane","Shane Lowry",150,28153665,8100,30.331,N/A,0,61.7,3.5,0,65.2,0.27,100,5,
"Scott, Adam","Adam Scott",150,28153666,8000,30.039,N/A,0,59.1,2.9,0,62,0.02,100,5,
"Kim, Si Woo","Si Woo Kim",150,28153667,8000,30.282,N/A,0,65,4.2,0,69.2,0.75,100,5,
"Kim, Tom","Tom Kim",150,28153668,7900,30.610,N/A,0,63.5,3.8,0,67.3,0.63,100,5,
"Henley, Russell","Russell Henley",150,28153669,7900,30.858,N/A,0,65.9,4.5,0,70.4,0.94,100,5,
"Grillo, Emiliano","Emiliano Grillo",150,28153671,7800,29.572,N/A,0,57.1,2.6,0,59.7,-0.04,100,5,
"Bradley, Keegan","Keegan Bradley",150,28153670,7800,30.634,N/A,0,62.7,3.7,0,66.3,0.6,100,5,
"Woodland, Gary","Gary Woodland",150,28153672,7700,30.235,N/A,0,59.6,3.1,0,62.7,0.3,100,5,
"Davis, Cameron","Cameron Davis",150,28153673,7700,29.883,N/A,0,56.8,2.6,0,59.5,-0.02,100,5,
"Mitchell, Keith","Keith Mitchell",150,28153674,7600,28.942,N/A,0,53.7,2.2,0,55.8,-0.18,100,5,
"McCarthy, Denny","Denny McCarthy",150,28153675,7600,29.627,N/A,0,59.8,3.2,0,63,0.4,100,5,
"English, Harris","Harris English",150,28153678,7500,29.288,N/A,0,54.9,2.2,0,57.1,-0.07,100,5,
"Kuchar, Matt","Matt Kuchar",150,28153677,7500,29.859,N/A,0,62,3.7,0,65.7,0.75,100,5,
"Horschel, Billy","Billy Horschel",150,28153676,7500,28.364,N/A,0,52.7,2,0,54.7,-0.2,100,5,
"Kirk, Chris","Chris Kirk",150,28153680,7400,29.734,N/A,0,60.3,3.2,0,63.6,0.6,100,5,
"An, Byeong Hun","Byeong Hun An",150,28153681,7400,29.579,N/A,0,57,2.5,0,59.5,0.19,100,5,
"Kitayama, Kurt","Kurt Kitayama",150,28153679,7400,29.403,N/A,0,55.1,2.2,0,57.3,-0.02,100,5,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,28153684,7300,29.953,N/A,0,59,3,0,62,0.51,100,5,
"Hoge, Tom","Tom Hoge",150,28153682,7300,29.295,N/A,0,54.8,2.3,0,57,0.01,100,5,
"Harman, Brian","Brian Harman",150,28153685,7200,29.559,N/A,0,58.3,2.8,0,61.1,0.49,100,5,
"Bezuidenhout, Christiaan","Christiaan Bezuidenhout",150,28153687,7200,28.879,N/A,0,55.4,2.3,0,57.8,0.15,100,5,
"Montgomery, Taylor","Taylor Montgomery",150,28153688,7200,28.689,N/A,0,52.4,1.8,0,54.1,-0.12,100,5,
"Hadwin, Adam","Adam Hadwin",150,28153686,7200,30.148,N/A,0,59.5,3,0,62.6,0.64,100,5,
"Power, Seamus","Seamus Power",150,28153690,7100,29.077,N/A,0,55.4,2.3,0,57.8,0.23,100,5,
"Fox, Ryan","Ryan Fox",150,28153689,7100,29.055,N/A,0,53.8,2.1,0,55.9,0.03,100,5,
"Rodgers, Patrick","Patrick Rodgers",150,28153691,7100,28.775,N/A,0,56.3,2.4,0,58.7,0.32,100,5,
"Detry, Thomas","Thomas Detry",150,28153692,7100,28.778,N/A,0,53.2,1.9,0,55.1,-0.02,100,5,
"Hojgaard, Nicolai","Nicolai Hojgaard",150,28153693,7000,27.877,N/A,0,50.5,1.6,0,52.1,-0.16,100,5,
"Jaeger, Stephan","Stephan Jaeger",150,28153694,7000,29.276,N/A,0,57.2,2.6,0,59.9,0.51,100,5,
"Hossler, Beau","Beau Hossler",150,28153695,7000,29.608,N/A,0,54.5,2.2,0,56.8,0.19,100,5,
"Buckley, Hayden","Hayden Buckley",150,28153696,7000,29.468,N/A,0,56.8,2.5,0,59.4,0.46,100,5,
"Suh, Justin","Justin Suh",150,28153698,6900,28.154,N/A,0,50.9,1.7,0,52.5,-0.09,100,5,
"Svensson, Adam","Adam Svensson",150,28153699,6900,29.026,N/A,0,55.6,2.2,0,57.8,0.37,100,5,
"Bramlett, Joseph","Joseph Bramlett",150,28153701,6900,27.862,N/A,0,51.3,1.7,0,53,-0.07,100,5,
"Cole, Eric","Eric Cole",150,28153700,6900,28.328,N/A,0,51.7,1.8,0,53.5,-0.04,100,5,
"Riley, Davis","Davis Riley",150,28153697,6900,28.274,N/A,0,50.3,1.6,0,51.9,-0.12,100,5,
"Smalley, Alex","Alex Smalley",150,28153704,6800,29.261,N/A,0,56.6,2.4,0,59,0.56,100,5,
"Schenk, Adam","Adam Schenk",150,28153703,6800,29.216,N/A,0,53.6,2.1,0,55.7,0.22,100,5,
"Spaun, J.J.","J.J. Spaun",150,28153705,6800,29.237,N/A,0,55.7,2.4,0,58.1,0.47,100,5,
"Poston, J.T.","J.T. Poston",150,28153706,6800,29.300,N/A,0,55.4,2.4,0,57.7,0.43,100,5,
"Herbert, Lucas","Lucas Herbert",150,28153702,6800,29.478,N/A,0,55.8,2.3,0,58.2,0.48,100,5,
"Higgo, Garrick","Garrick Higgo",150,28153710,6700,27.737,N/A,0,49,1.5,0,50.5,-0.13,100,5,
"Todd, Brendon","Brendon Todd",150,28153709,6700,29.355,N/A,0,55.5,2.4,0,57.9,0.52,100,5,
"Streelman, Kevin","Kevin Streelman",150,28153707,6700,28.315,N/A,0,52.6,1.9,0,54.5,0.17,100,5,
"Pendrith, Taylor","Taylor Pendrith",150,28153711,6700,27.229,N/A,0,47.8,1.3,0,49.1,-0.2,100,5,
"Gordon, Will","Will Gordon",150,28153708,6700,28.106,N/A,0,51.1,1.6,0,52.7,-0.01,100,5,
"Wu, Brandon","Brandon Wu",150,28153714,6600,29.111,N/A,0,54.3,2.1,0,56.4,0.44,100,5,
"Kim, Seonghyeon","Seonghyeon Kim",150,28153715,6600,27.722,N/A,0,50.2,1.5,0,51.7,-0.02,100,5,
"Eckroat, Austin","Austin Eckroat",150,28153716,6600,28.379,N/A,0,51.6,1.8,0,53.4,0.13,100,5,
"List, Luke","Luke List",150,28153713,6600,27.419,N/A,0,48.4,1.4,0,49.8,-0.13,100,5,
"Straka, Sepp","Sepp Straka",150,28153712,6600,28.980,N/A,0,53.5,2,0,55.5,0.35,100,5,
"Stevens, Samuel","Sam Stevens",150,28153718,6500,28.603,N/A,0,52,1.9,0,53.8,0.25,100,5,
"NeSmith, Matthew","Matthew NeSmith",150,28153721,6500,29.128,N/A,0,53.6,2.1,0,55.7,0.43,100,5,
"Noren, Alex","Alex Noren",150,28153717,6500,27.982,N/A,0,50.8,1.7,0,52.5,0.11,100,5,
"Hubbard, Mark","Mark Hubbard",150,28153722,6500,28.165,N/A,0,52.3,1.9,0,54.2,0.28,100,5,
"Hughes, Mackenzie","Mackenzie Hughes",150,28153719,6500,28.594,N/A,0,52.2,1.9,0,54.2,0.28,100,5,
"Bhatia, Akshay","Akshay Bhatia",150,28153720,6500,28.077,N/A,0,50.9,1.7,0,52.6,0.12,100,5,
"Dahmen, Joel","Joel Dahmen",150,28153726,6400,27.270,N/A,0,48.5,1.4,0,49.9,-0.04,100,5,
"Ramey, Chad","Chad Ramey",150,28153729,6400,27.125,N/A,0,47.3,1.2,0,48.5,-0.12,100,5,
"Shelton, Robby","Robby Shelton",150,28153724,6400,28.109,N/A,0,51.8,1.8,0,53.6,0.29,100,5,
"Putnam, Andrew","Andrew Putnam",150,28153723,6400,28.571,N/A,0,55.5,2.4,0,57.9,0.73,100,5,
"Lipsky, David","David Lipsky",150,28153728,6400,28.142,N/A,0,49.9,1.6,0,51.5,0.08,100,5,
"Hardy, Nick","Nick Hardy",150,28153727,6400,27.181,N/A,0,48.5,1.4,0,49.9,-0.05,100,5,
"Griffin, Ben","Ben Griffin",150,28153725,6400,28.126,N/A,0,51.1,1.7,0,52.8,0.21,100,5,
"Willett, Danny","Danny Willett",150,28153735,6300,27.679,N/A,0,49.9,1.6,0,51.5,0.15,100,5,
"Ryder, Sam","Sam Ryder",150,28153737,6300,26.851,N/A,0,46.9,1.2,0,48.1,-0.11,100,5,
"Stallings, Scott","Scott Stallings",150,28153734,6300,28.181,N/A,0,50.8,1.6,0,52.5,0.25,100,5,
"Cink, Stewart","Stewart Cink",150,28153736,6300,26.737,N/A,0,46.2,1.1,0,47.3,-0.15,100,5,
"Molinari, Francesco","Francesco Molinari",150,28153732,6300,27.731,N/A,0,47.8,1.3,0,49.1,-0.05,100,5,
"Bennett, Sam","Sam Bennett",150,28153730,6300,25.651,N/A,0,42.5,0.9,0,43.4,-0.36,100,5,
"Wallace, Matt","Matt Wallace",150,28153731,6300,27.247,N/A,0,47.8,1.3,0,49.1,-0.05,100,5,
"Hodges, Lee","Lee Hodges",150,28153733,6300,28.836,N/A,0,52.8,1.9,0,54.7,0.48,100,5,
"Taylor, Ben","Ben Taylor",150,28153745,6200,25.611,N/A,0,43.1,0.9,0,44,-0.29,100,5,
"Gotterup, Chris","Chris Gotterup",150,28153740,6200,26.651,N/A,0,46.1,1.1,0,47.2,-0.12,100,5,
"Johnson, Zach","Zach Johnson",150,28153743,6200,25.593,N/A,0,42.7,0.9,0,43.7,-0.31,100,5,
"Glover, Lucas","Lucas Glover",150,28153742,6200,26.821,N/A,0,46.1,1.2,0,47.3,-0.11,100,5,
"Reavie, Chez","Chez Reavie",150,28153738,6200,27.986,N/A,0,49.1,1.5,0,50.6,0.13,100,5,
"Snedeker, Brandt","Brandt Snedeker",150,28153744,6200,24.157,N/A,0,39.2,0.6,0,39.8,-0.52,100,5,
"Daffue, MJ","MJ Daffue",150,28153739,6200,26.226,N/A,0,44.7,1,0,45.7,-0.2,100,5,
"Long, Adam","Adam Long",150,28153741,6200,26.087,N/A,0,45.5,1.1,0,46.6,-0.15,100,5,
"Griffin, Lanto","Lanto Griffin",150,28153747,6100,26.194,N/A,0,43.9,1,0,44.9,-0.21,100,5,
"Thompson, Davis","Davis Thompson",150,28153746,6100,27.066,N/A,0,47.6,1.3,0,48.9,0.02,100,5,
"Malnati, Peter","Peter Malnati",150,28153752,6100,25.892,N/A,0,43.7,1,0,44.7,-0.22,100,5,
"Merritt, Troy","Troy Merritt",150,28153753,6100,25.489,N/A,0,42.8,0.9,0,43.7,-0.27,100,5,
"Lower, Justin","Justin Lower",150,28153751,6100,25.738,N/A,0,44.4,1,0,45.4,-0.18,100,5,
"Frittelli, Dylan","Dylan Frittelli",150,28153754,6100,22.025,N/A,0,35.3,0.4,0,35.7,-0.71,100,5,
"Kisner, Kevin","Kevin Kisner",150,28153750,6100,21.507,N/A,0,34.3,0.3,0,34.6,-0.77,100,5,
"Micheluzzi, David","David Micheluzzi",150,28153748,6100,24.753,N/A,0,40.7,0.7,0,41.5,-0.39,100,5,
"Mullinax, Trey","Trey Mullinax",150,28153749,6100,25.600,N/A,0,42.6,0.9,0,43.5,-0.28,100,5,
"Lawrence, Thriston","Thriston Lawrence",150,28153755,6000,24.473,N/A,0,40.1,0.7,0,40.8,-0.39,100,5,
"Potgieter, Aldrich","Aldrich Potgieter",79,28153759,6000,21.249,N/A,0,34.1,0.3,0,34.4,-0.74,100,5,
"Dufner, Jason","Jason Dufner",150,28153762,6000,23.043,N/A,0,37.3,0.5,0,37.7,-0.56,100,5,
"Higa, Kazuki","Kazuki Higa",150,28153760,6000,23.906,N/A,0,39.7,0.6,0,40.3,-0.42,100,5,
"Lingmerth, David","David Lingmerth",150,28153757,6000,26.601,N/A,0,45.7,1.1,0,46.8,-0.06,100,5,
"Donald, Luke","Luke Donald",150,28153758,6000,24.887,N/A,0,41.7,0.8,0,42.5,-0.3,100,5,
"Echavarria, Nicolas","Nicolas Echavarria",150,28153756,6000,25.006,N/A,0,41.4,0.7,0,42.1,-0.32,100,5,
"McGirt, William","William McGirt",150,28153763,6000,23.783,N/A,0,39.2,0.6,0,39.8,-0.45,100,5,
"Hoag, Bo","Bo Hoag",150,28153764,6000,22.624,N/A,0,37.4,0.5,0,37.9,-0.55,100,5,
"Choi, K.J.","K.J. Choi",150,28153761,6000,18.469,N/A,0,29.6,0.2,0,29.7,-1,100,5,
