bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+30606,2022-06-23 00:33,6283,+30696,2022-06-21 06:44,CUT,"Sabbatini, Rory",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+30606,2022-06-23 00:33,25908,+30696,2022-06-21 06:44,CUT,"Whaley, Vincent",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+31300,2022-06-23 00:33,10943,+30696,2022-06-21 06:44,T25,"Lashley, Nate",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+32058,2022-06-23 00:33,11451,+30696,2022-06-21 06:44,CUT,"Garnett, Brice",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+32541,2022-06-23 00:33,19840,+30696,2022-06-21 06:44,CUT,"Ramey, Chad",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+32541,2022-06-23 00:33,5768,+30696,2022-06-21 06:44,CUT,"Hoffman, Charley",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+32541,2022-06-23 00:33,25213,+51154,2022-06-21 06:44,CUT,"Wu, Brandon",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+33064,2022-06-23 00:33,23604,+30696,2022-06-21 06:44,T35,"Clark, Wyndham",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+33472,2022-06-23 00:33,14926,+51154,2022-06-21 06:44,T64,"Malnati, Peter",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+33472,2022-06-23 00:33,21944,+30696,2022-06-21 06:44,T56,"Moore, Taylor",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+34458,2022-06-23 00:33,16715,+30696,2022-06-21 06:44,T35,"Ryder, Sam",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+34476,2022-06-23 00:33,14735,+30696,2022-06-21 06:44,CUT,"Ortiz, Carlos",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+34894,2022-06-23 00:33,24481,+51154,2022-06-21 06:44,CUT,"Redman, Doc",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+36776,2022-06-23 00:33,13022,+51154,2022-06-21 06:44,CUT,"Stuard, Brian",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+36776,2022-06-23 00:33,15852,+51154,2022-06-21 06:44,T56,"Kraft, Kelly",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+36776,2022-06-23 00:33,14852,+51154,2022-06-21 06:44,T35,"Streb, Robert",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+36776,2022-06-23 00:33,23482,+51154,2022-06-21 06:44,CUT,"Sigg, Greyson",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+36776,2022-06-23 00:33,23475,+51154,2022-06-21 06:44,T46,"Novak, Andrew",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+36954,2022-06-23 00:33,27774,+30696,2022-06-21 06:44,T35,"Gotterup, Chris",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+37441,2022-06-23 00:33,7899,+30696,2022-06-21 06:44,CUT,"Piercy, Scott",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+37441,2022-06-23 00:33,17723,+51154,2022-06-21 06:44,CUT,"Lower, Justin",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+37441,2022-06-23 00:33,8820,+51154,2022-06-21 06:44,CUT,"Snedeker, Brandt",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+39096,2022-06-22 09:58,25919,+51154,2022-06-21 06:44,T40,"Wolff, Matthew",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+44311,2022-06-23 00:33,14606,+30696,2022-06-21 06:44,T13,"Huh, John",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+44552,2022-06-23 00:33,7900,+51154,2022-06-21 06:44,T25,"Haas, Bill",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+44552,2022-06-23 00:33,16566,+43411,2022-06-22 15:46,T53,"Barjon, Paul",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+44552,2022-06-23 00:33,11657,+51154,2022-06-21 06:44,CUT,"Norlander, Henrik",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+48548,2022-06-23 00:33,24342,+51154,2022-06-21 06:44,CUT,"Higgo, Garrick",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+51314,2022-06-22 09:58,20706,+51154,2022-06-21 06:44,T46,"Wallace, Matt",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+52921,2022-06-23 00:33,12846,+51154,2022-06-21 06:44,CUT,"Herman, Jim",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+56282,2022-06-22 09:58,18761,+51154,2022-06-21 06:44,CUT,"Mullinax, Trey",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+56282,2022-06-22 09:58,14050,+51154,2022-06-21 06:44,CUT,"Sloan, Roger",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+56282,2022-06-22 09:58,13404,+51154,2022-06-21 06:44,T40,"Gligic, Michael",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+56282,2022-06-22 09:58,18579,+51154,2022-06-21 06:44,63,"Cook, Austin",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+56282,2022-06-22 09:58,12477,+51154,2022-06-21 06:44,T8,"McGirt, William",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
0,loss,+56282,2022-06-22 09:58,29827,+51154,2022-06-21 06:44,CUT,"James, Benjamin",pinnacle,2022-06-26,Travelers Championship,win,2022,2022,34
