tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw
pga,2022,2022,Travelers Championship,34,"Thorbjornsen, Michael",26649,4,4,TPC River Highlands,503,70,66,2.77,0.284,0.442,0.18,0.906,3.676,307.5,0.5,0.778,0.6,54.135,17.279
pga,2022,2022,Travelers Championship,34,"Hadley, Chesson",14967,5,1,TPC River Highlands,503,70,68,1.731,1.424,-0.598,-0.66,0.166,1.897,278.1,0.643,0.667,0.778,17.155,37.949
pga,2022,2022,Travelers Championship,34,"Hadley, Chesson",14967,5,2,TPC River Highlands,503,70,67,0.239,0.966,1.273,-0.452,1.787,2.026,280.8,0.714,0.833,1.0,24.571,32.669
pga,2022,2022,Travelers Championship,34,"Hadley, Chesson",14967,5,3,TPC River Highlands,503,70,67,3.553,-0.026,0.492,-2.23,-1.764,1.789,277.6,0.5,0.667,0.857,38.734,33.118
pga,2022,2022,Travelers Championship,34,"Hadley, Chesson",14967,5,4,TPC River Highlands,503,70,64,0.829,2.102,1.312,1.433,4.847,5.676,287.4,0.857,0.833,1.0,38.677,23.068
pga,2022,2022,Travelers Championship,34,"Kisner, Kevin",11328,T6,1,TPC River Highlands,503,70,67,1.867,1.915,-0.564,-0.321,1.03,2.897,261.8,0.714,0.611,0.875,25.408,50.647
pga,2022,2022,Travelers Championship,34,"Kisner, Kevin",11328,T6,2,TPC River Highlands,503,70,64,2.907,0.893,0.61,0.616,2.119,5.026,273.3,0.857,0.722,0.857,31.164,29.168
pga,2022,2022,Travelers Championship,34,"Kisner, Kevin",11328,T6,3,TPC River Highlands,503,70,66,3.634,-0.281,-0.277,-0.287,-0.845,2.789,276.4,0.643,0.778,0.857,45.387,26.422
pga,2022,2022,Travelers Championship,34,"Kisner, Kevin",11328,T6,4,TPC River Highlands,503,70,71,-0.739,-0.078,0.352,-0.859,-0.585,-1.324,271.0,0.571,0.833,0.167,35.674,33.077
pga,2022,2022,Travelers Championship,34,"Mitchell, Keith",17365,T6,1,TPC River Highlands,503,70,66,3.307,0.37,-1.952,2.172,0.59,3.897,298.1,0.857,0.778,0.667,38.642,38.548
pga,2022,2022,Travelers Championship,34,"Mitchell, Keith",17365,T6,2,TPC River Highlands,503,70,68,-0.452,-0.086,1.146,0.418,1.478,1.026,295.9,0.5,0.722,0.75,32.509,27.125
pga,2022,2022,Travelers Championship,34,"Mitchell, Keith",17365,T6,3,TPC River Highlands,503,70,67,2.634,-0.437,-0.766,0.358,-0.845,1.789,299.7,0.5,0.667,0.5,49.009,29.942
pga,2022,2022,Travelers Championship,34,"Mitchell, Keith",17365,T6,4,TPC River Highlands,503,70,67,0.238,1.775,0.92,-0.257,2.438,2.676,298.3,0.571,0.667,0.667,19.886,35.592
pga,2022,2022,Travelers Championship,34,"Stallings, Scott",12359,T8,1,TPC River Highlands,503,70,74,-2.316,-0.518,-0.483,-0.786,-1.787,-4.103,280.7,0.643,0.5,0.455,44.047,33.871
pga,2022,2022,Travelers Championship,34,"Stallings, Scott",12359,T8,2,TPC River Highlands,503,70,64,1.521,0.043,3.364,0.098,3.505,5.026,287.1,0.714,0.778,0.6,35.344,21.737
pga,2022,2022,Travelers Championship,34,"Stallings, Scott",12359,T8,3,TPC River Highlands,503,70,68,-1.395,-0.739,1.999,0.924,2.184,0.789,296.4,0.643,0.611,0.5,50.785,22.636
pga,2022,2022,Travelers Championship,34,"Stallings, Scott",12359,T8,4,TPC River Highlands,503,70,63,3.665,0.38,2.314,0.317,3.011,6.676,292.4,0.786,0.722,0.833,43.793,23.262
pga,2022,2022,Travelers Championship,34,"McGirt, William",12477,T8,1,TPC River Highlands,503,70,66,1.848,0.577,2.504,-1.032,2.049,3.897,271.4,0.857,0.833,1.0,8.766,20.448
pga,2022,2022,Travelers Championship,34,"McGirt, William",12477,T8,2,TPC River Highlands,503,70,70,-1.522,1.482,-0.125,-0.809,0.548,-0.974,280.9,0.714,0.778,0.5,40.126,25.851
pga,2022,2022,Travelers Championship,34,"McGirt, William",12477,T8,3,TPC River Highlands,503,70,66,3.713,0.338,-1.315,0.053,-0.924,2.789,287.6,0.643,0.667,0.625,26.537,43.418
pga,2022,2022,Travelers Championship,34,"McGirt, William",12477,T8,4,TPC River Highlands,503,70,67,1.433,0.043,1.23,-0.03,1.243,2.676,286.7,0.571,0.722,0.714,45.092,19.803
pga,2022,2022,Travelers Championship,34,"Hardy, Nick",19865,T8,1,TPC River Highlands,503,70,67,0.465,0.697,0.333,1.402,2.432,2.897,284.5,0.786,0.778,0.833,49.938,32.014
pga,2022,2022,Travelers Championship,34,"Hardy, Nick",19865,T8,2,TPC River Highlands,503,70,64,2.921,0.096,1.916,0.093,2.105,5.026,272.6,0.714,0.722,0.714,39.927,27.852
pga,2022,2022,Travelers Championship,34,"Hardy, Nick",19865,T8,3,TPC River Highlands,503,70,68,0.685,0.405,-1.433,1.132,0.104,0.789,282.3,0.929,0.667,0.778,64.04,37.386
pga,2022,2022,Travelers Championship,34,"Hardy, Nick",19865,T8,4,TPC River Highlands,503,70,70,-0.214,0.333,-0.326,-0.117,-0.11,-0.324,299.2,0.571,0.778,0.667,44.128,33.205
pga,2022,2022,Travelers Championship,34,"Reavie, Chez",7961,T8,1,TPC River Highlands,503,70,67,0.484,0.75,0.26,1.403,2.413,2.897,272.0,1.0,0.833,0.75,,24.248
pga,2022,2022,Travelers Championship,34,"Reavie, Chez",7961,T8,2,TPC River Highlands,503,70,69,0.718,-0.098,-0.746,0.152,-0.692,0.026,279.6,0.786,0.722,0.75,19.279,24.835
pga,2022,2022,Travelers Championship,34,"Reavie, Chez",7961,T8,3,TPC River Highlands,503,70,66,1.035,-0.083,2.143,-0.306,1.754,2.789,282.0,0.857,0.833,0.5,35.075,25.498
pga,2022,2022,Travelers Championship,34,"Reavie, Chez",7961,T8,4,TPC River Highlands,503,70,67,1.721,0.162,-0.554,1.347,0.955,2.676,282.0,1.0,0.833,0.8,,27.537
pga,2022,2022,Travelers Championship,34,"Harman, Brian",8825,T8,1,TPC River Highlands,503,70,68,0.497,-0.551,0.867,1.084,1.4,1.897,282.5,0.929,0.944,0.0,17.08,25.422
pga,2022,2022,Travelers Championship,34,"Harman, Brian",8825,T8,2,TPC River Highlands,503,70,69,-0.727,0.806,-1.557,1.504,0.753,0.026,290.2,0.857,0.722,0.8,47.596,28.075
pga,2022,2022,Travelers Championship,34,"Harman, Brian",8825,T8,3,TPC River Highlands,503,70,66,-1.018,1.215,2.698,-0.106,3.807,2.789,292.2,0.643,0.722,0.833,17.566,23.876
pga,2022,2022,Travelers Championship,34,"Harman, Brian",8825,T8,4,TPC River Highlands,503,70,66,-0.681,1.14,1.94,1.277,4.357,3.676,289.1,0.857,0.833,0.5,25.395,20.377
pga,2022,2022,Travelers Championship,34,"Simpson, Webb",11049,T13,1,TPC River Highlands,503,70,64,3.656,0.503,0.859,0.879,2.241,5.897,274.9,0.786,0.778,0.8,57.547,27.952
pga,2022,2022,Travelers Championship,34,"Simpson, Webb",11049,T13,2,TPC River Highlands,503,70,69,-0.969,-0.889,1.122,0.762,0.995,0.026,281.3,0.714,0.778,0.286,44.226,28.48
pga,2022,2022,Travelers Championship,34,"Simpson, Webb",11049,T13,3,TPC River Highlands,503,70,66,-0.766,0.741,1.31,1.504,3.555,2.789,285.7,1.0,1.0,0.667,,22.4
pga,2022,2022,Travelers Championship,34,"Simpson, Webb",11049,T13,4,TPC River Highlands,503,70,71,-0.185,-1.071,-0.29,0.222,-1.139,-1.324,287.3,0.643,0.611,0.636,37.161,34.147
pga,2022,2022,Travelers Championship,34,"Finau, Tony",11676,T13,1,TPC River Highlands,503,70,68,-0.621,0.312,2.027,0.179,2.518,1.897,293.8,0.643,0.778,0.667,40.578,30.718
pga,2022,2022,Travelers Championship,34,"Finau, Tony",11676,T13,2,TPC River Highlands,503,70,68,-0.568,1.023,1.116,-0.545,1.594,1.026,291.3,0.714,0.778,1.0,,26.377
pga,2022,2022,Travelers Championship,34,"Finau, Tony",11676,T13,3,TPC River Highlands,503,70,65,0.903,-0.334,2.923,0.297,2.886,3.789,297.6,0.571,0.833,0.571,20.777,33.759
pga,2022,2022,Travelers Championship,34,"Finau, Tony",11676,T13,4,TPC River Highlands,503,70,69,-0.376,0.061,-0.513,1.504,1.052,0.676,308.4,0.714,0.778,0.375,20.096,26.677
pga,2022,2022,Travelers Championship,34,"Huh, John",14606,T13,1,TPC River Highlands,503,70,67,0.825,-1.02,1.902,1.19,2.072,2.897,271.3,0.929,0.722,0.625,11.973,26.197
pga,2022,2022,Travelers Championship,34,"Huh, John",14606,T13,2,TPC River Highlands,503,70,65,0.297,1.897,0.509,1.323,3.729,4.026,281.4,0.786,0.833,1.0,46.534,23.547
pga,2022,2022,Travelers Championship,34,"Huh, John",14606,T13,3,TPC River Highlands,503,70,69,0.684,0.218,0.298,-1.411,-0.895,-0.211,283.4,0.5,0.778,0.6,46.427,29.185
pga,2022,2022,Travelers Championship,34,"Huh, John",14606,T13,4,TPC River Highlands,503,70,69,0.753,0.196,-0.83,0.557,-0.077,0.676,278.8,0.786,0.722,0.429,49.114,30.565
pga,2022,2022,Travelers Championship,34,"Cantlay, Patrick",15466,T13,1,TPC River Highlands,503,70,64,3.914,-0.021,1.026,0.978,1.983,5.897,296.8,0.786,0.778,0.8,66.198,28.073
pga,2022,2022,Travelers Championship,34,"Cantlay, Patrick",15466,T13,2,TPC River Highlands,503,70,67,0.885,1.347,-1.096,0.89,1.141,2.026,290.0,0.714,0.722,0.8,69.674,29.273
pga,2022,2022,Travelers Championship,34,"Cantlay, Patrick",15466,T13,3,TPC River Highlands,503,70,63,0.09,0.8,3.626,1.273,5.699,5.789,309.7,0.643,0.944,1.0,40.954,18.167
pga,2022,2022,Travelers Championship,34,"Cantlay, Patrick",15466,T13,4,TPC River Highlands,503,70,76,-1.834,-0.793,-1.926,-1.771,-4.49,-6.324,299.6,0.571,0.556,0.143,82.863,45.691
pga,2022,2022,Travelers Championship,34,"Scheffler, Scottie",18417,T13,1,TPC River Highlands,503,70,68,-0.846,1.301,-0.157,1.599,2.743,1.897,288.4,0.857,0.889,0.667,43.005,26.05
pga,2022,2022,Travelers Championship,34,"Scheffler, Scottie",18417,T13,2,TPC River Highlands,503,70,67,-0.965,0.576,1.14,1.275,2.991,2.026,289.2,0.857,0.889,0.6,60.546,28.494
pga,2022,2022,Travelers Championship,34,"Scheffler, Scottie",18417,T13,3,TPC River Highlands,503,70,65,0.14,1.626,0.512,1.511,3.649,3.789,302.1,0.714,0.833,1.0,19.209,31.565
pga,2022,2022,Travelers Championship,34,"Scheffler, Scottie",18417,T13,4,TPC River Highlands,503,70,70,0.679,-1.195,0.237,-0.045,-1.003,-0.324,305.9,0.357,0.778,0.333,52.259,16.666
pga,2022,2022,Travelers Championship,34,"Laird, Martin",9586,T13,1,TPC River Highlands,503,70,63,3.794,1.489,1.267,0.347,3.103,6.897,276.8,0.786,0.722,0.833,28.53,25.642
pga,2022,2022,Travelers Championship,34,"Laird, Martin",9586,T13,2,TPC River Highlands,503,70,69,-1.6,0.6,1.347,-0.321,1.626,0.026,277.0,0.714,0.722,0.714,33.331,24.777
pga,2022,2022,Travelers Championship,34,"Laird, Martin",9586,T13,3,TPC River Highlands,503,70,66,-1.787,2.544,1.194,0.838,4.576,2.789,284.3,0.857,0.778,0.833,74.062,27.178
pga,2022,2022,Travelers Championship,34,"Laird, Martin",9586,T13,4,TPC River Highlands,503,70,72,-2.725,0.204,0.111,0.086,0.401,-2.324,288.3,0.786,0.778,0.5,100.574,27.822
pga,2022,2022,Travelers Championship,34,"McIlroy, Rory",10091,T19,1,TPC River Highlands,503,70,62,2.541,2.63,1.55,1.176,5.356,7.897,297.1,0.571,0.778,1.0,44.171,28.999
pga,2022,2022,Travelers Championship,34,"McIlroy, Rory",10091,T19,2,TPC River Highlands,503,70,70,2.317,-4.655,2.607,-1.243,-3.291,-0.974,295.5,0.714,0.778,0.375,48.294,17.755
pga,2022,2022,Travelers Championship,34,"McIlroy, Rory",10091,T19,3,TPC River Highlands,503,70,72,-2.263,0.379,-0.363,-0.964,-0.948,-3.211,292.3,0.571,0.722,0.6,54.57,23.428
pga,2022,2022,Travelers Championship,34,"McIlroy, Rory",10091,T19,4,TPC River Highlands,503,70,67,-0.381,0.053,0.509,2.495,3.057,2.676,316.8,0.786,0.778,0.444,59.385,20.319
pga,2022,2022,Travelers Championship,34,"Lee, K.H.",13497,T19,1,TPC River Highlands,503,70,68,3.314,0.207,-2.415,0.791,-1.417,1.897,277.2,0.714,0.722,0.75,31.171,41.556
pga,2022,2022,Travelers Championship,34,"Lee, K.H.",13497,T19,2,TPC River Highlands,503,70,64,3.274,0.833,1.084,-0.165,1.752,5.026,277.9,0.643,0.667,0.714,43.736,19.147
pga,2022,2022,Travelers Championship,34,"Lee, K.H.",13497,T19,3,TPC River Highlands,503,70,66,1.02,0.804,0.012,0.953,1.769,2.789,294.4,0.714,0.778,0.714,27.74,35.46
pga,2022,2022,Travelers Championship,34,"Lee, K.H.",13497,T19,4,TPC River Highlands,503,70,73,-0.581,-0.653,-0.396,-1.694,-2.743,-3.324,293.8,0.643,0.667,0.429,56.944,31.512
pga,2022,2022,Travelers Championship,34,"Bradley, Keegan",13872,T19,1,TPC River Highlands,503,70,69,0.9,1.056,0.187,-1.246,-0.003,0.897,281.8,0.643,0.833,0.667,39.233,27.476
pga,2022,2022,Travelers Championship,34,"Bradley, Keegan",13872,T19,2,TPC River Highlands,503,70,69,-0.212,-1.319,1.29,0.267,0.238,0.026,278.7,0.714,0.722,0.625,21.332,25.794
pga,2022,2022,Travelers Championship,34,"Bradley, Keegan",13872,T19,3,TPC River Highlands,503,70,66,0.532,0.146,1.923,0.188,2.257,2.789,293.8,0.714,0.944,0.5,30.553,27.237
pga,2022,2022,Travelers Championship,34,"Bradley, Keegan",13872,T19,4,TPC River Highlands,503,70,67,-0.511,1.216,1.686,0.285,3.187,2.676,289.1,0.571,0.889,0.75,27.523,36.824
pga,2022,2022,Travelers Championship,34,"English, Harris",14577,T19,1,TPC River Highlands,503,70,66,0.794,3.085,0.495,-0.477,3.103,3.897,261.2,0.714,0.778,0.857,46.868,35.931
pga,2022,2022,Travelers Championship,34,"English, Harris",14577,T19,2,TPC River Highlands,503,70,65,3.372,0.412,0.362,-0.12,0.654,4.026,270.2,0.714,0.778,0.571,32.867,34.43
pga,2022,2022,Travelers Championship,34,"English, Harris",14577,T19,3,TPC River Highlands,503,70,69,1.658,0.103,-0.859,-1.113,-1.869,-0.211,274.4,0.714,0.556,0.875,81.378,29.684
pga,2022,2022,Travelers Championship,34,"English, Harris",14577,T19,4,TPC River Highlands,503,70,71,0.835,-1.048,-0.714,-0.397,-2.159,-1.324,275.6,0.857,0.611,0.667,44.113,37.112
pga,2022,2022,Travelers Championship,34,"NeSmith, Matthew",16433,T19,1,TPC River Highlands,503,70,65,-0.614,0.074,3.852,1.585,5.511,4.897,278.2,0.857,0.944,1.0,50.944,21.986
pga,2022,2022,Travelers Championship,34,"NeSmith, Matthew",16433,T19,2,TPC River Highlands,503,70,67,0.245,0.354,0.669,0.758,1.781,2.026,277.0,0.857,0.944,0.5,29.193,26.29
pga,2022,2022,Travelers Championship,34,"NeSmith, Matthew",16433,T19,3,TPC River Highlands,503,70,68,-1.439,0.083,1.212,0.933,2.228,0.789,296.6,0.714,0.722,0.5,79.785,23.897
pga,2022,2022,Travelers Championship,34,"NeSmith, Matthew",16433,T19,4,TPC River Highlands,503,70,71,-1.335,0.656,1.017,-1.662,0.011,-1.324,281.9,0.714,0.778,0.667,44.516,33.919
pga,2022,2022,Travelers Championship,34,"List, Luke",7960,T19,1,TPC River Highlands,503,70,68,-1.461,0.043,3.535,-0.22,3.358,1.897,292.3,0.643,0.667,0.6,24.06,28.82
pga,2022,2022,Travelers Championship,34,"List, Luke",7960,T19,2,TPC River Highlands,503,70,68,-1.333,0.141,1.555,0.663,2.359,1.026,286.8,0.643,0.778,0.714,34.253,20.848
pga,2022,2022,Travelers Championship,34,"List, Luke",7960,T19,3,TPC River Highlands,503,70,70,-3.375,-0.383,0.764,1.783,2.164,-1.211,312.3,0.714,0.833,0.75,41.965,23.912
pga,2022,2022,Travelers Championship,34,"List, Luke",7960,T19,4,TPC River Highlands,503,70,65,-1.661,0.527,4.41,1.4,6.337,4.676,301.8,0.714,0.722,0.571,61.879,16.711
pga,2022,2022,Travelers Championship,34,"Power, Seamus",10104,T25,1,TPC River Highlands,503,70,67,-1.38,1.595,1.657,1.025,4.277,2.897,277.4,0.571,0.667,0.833,25.663,27.553
pga,2022,2022,Travelers Championship,34,"Power, Seamus",10104,T25,2,TPC River Highlands,503,70,65,0.743,1.042,1.701,0.54,3.283,4.026,274.3,0.786,0.889,0.75,9.277,29.236
pga,2022,2022,Travelers Championship,34,"Power, Seamus",10104,T25,3,TPC River Highlands,503,70,70,2.082,-2.089,0.083,-1.287,-3.293,-1.211,281.4,0.714,0.611,0.818,49.347,27.77
pga,2022,2022,Travelers Championship,34,"Power, Seamus",10104,T25,4,TPC River Highlands,503,70,70,-1.741,0.367,0.027,1.023,1.417,-0.324,290.6,0.714,0.722,0.6,20.493,31.858
pga,2022,2022,Travelers Championship,34,"Lashley, Nate",10943,T25,1,TPC River Highlands,503,70,68,-0.872,0.129,1.699,0.941,2.769,1.897,271.5,0.929,0.778,0.5,31.51,29.671
pga,2022,2022,Travelers Championship,34,"Lashley, Nate",10943,T25,2,TPC River Highlands,503,70,68,0.426,0.911,-0.551,0.24,0.6,1.026,283.6,0.857,0.667,0.857,19.73,30.313
pga,2022,2022,Travelers Championship,34,"Lashley, Nate",10943,T25,3,TPC River Highlands,503,70,67,1.567,-0.453,0.931,-0.256,0.222,1.789,287.8,0.5,0.833,0.5,31.59,30.169
pga,2022,2022,Travelers Championship,34,"Lashley, Nate",10943,T25,4,TPC River Highlands,503,70,69,0.55,-0.146,0.265,0.007,0.126,0.676,284.7,0.571,0.722,0.571,33.442,38.895
pga,2022,2022,Travelers Championship,34,"Steele, Brendan",11019,T25,1,TPC River Highlands,503,70,68,0.42,0.549,-0.631,1.559,1.477,1.897,292.6,0.857,0.889,0.5,14.453,32.303
pga,2022,2022,Travelers Championship,34,"Steele, Brendan",11019,T25,2,TPC River Highlands,503,70,66,-3.105,1.087,3.028,2.016,6.131,3.026,288.1,1.0,0.889,0.75,,25.856
pga,2022,2022,Travelers Championship,34,"Steele, Brendan",11019,T25,3,TPC River Highlands,503,70,69,-2.163,-0.539,1.165,1.326,1.952,-0.211,300.1,0.643,0.833,0.6,34.054,25.404
pga,2022,2022,Travelers Championship,34,"Steele, Brendan",11019,T25,4,TPC River Highlands,503,70,69,-1.307,-0.853,2.085,0.751,1.983,0.676,291.5,0.786,0.833,0.25,26.315,29.79
pga,2022,2022,Travelers Championship,34,"Svensson, Adam",13997,T25,1,TPC River Highlands,503,70,71,-0.802,-1.212,-0.133,1.044,-0.301,-1.103,280.2,0.857,0.722,0.429,11.963,29.208
pga,2022,2022,Travelers Championship,34,"Svensson, Adam",13997,T25,2,TPC River Highlands,503,70,64,1.652,0.472,2.729,0.173,3.374,5.026,282.1,0.857,0.722,0.857,18.93,26.391
pga,2022,2022,Travelers Championship,34,"Svensson, Adam",13997,T25,3,TPC River Highlands,503,70,66,0.636,-0.483,2.188,0.448,2.153,2.789,290.0,0.714,0.833,0.571,15.922,33.089
pga,2022,2022,Travelers Championship,34,"Svensson, Adam",13997,T25,4,TPC River Highlands,503,70,71,0.783,-1.692,-0.373,-0.042,-2.107,-1.324,289.0,0.714,0.667,0.625,64.833,30.123
pga,2022,2022,Travelers Championship,34,"Long, Adam",15473,T25,1,TPC River Highlands,503,70,68,2.079,-0.269,1.637,-1.55,-0.182,1.897,275.8,0.714,0.722,0.833,39.481,26.76
pga,2022,2022,Travelers Championship,34,"Long, Adam",15473,T25,2,TPC River Highlands,503,70,65,2.409,1.43,-1.18,1.367,1.617,4.026,274.5,1.0,0.778,1.0,,29.203
pga,2022,2022,Travelers Championship,34,"Long, Adam",15473,T25,3,TPC River Highlands,503,70,70,3.648,-3.188,-2.943,1.272,-4.859,-1.211,286.1,1.0,0.667,0.636,47.196,32.485
pga,2022,2022,Travelers Championship,34,"Long, Adam",15473,T25,4,TPC River Highlands,503,70,69,0.976,0.018,-0.132,-0.186,-0.3,0.676,286.3,0.714,0.722,0.75,40.357,29.367
pga,2022,2022,Travelers Championship,34,"Hughes, Mackenzie",15556,T25,1,TPC River Highlands,503,70,70,-1.004,-0.767,0.081,1.587,0.901,-0.103,282.1,0.929,0.722,0.625,,30.699
pga,2022,2022,Travelers Championship,34,"Hughes, Mackenzie",15556,T25,2,TPC River Highlands,503,70,66,0.638,0.107,1.465,0.816,2.388,3.026,278.3,0.857,0.833,0.5,,23.17
pga,2022,2022,Travelers Championship,34,"Hughes, Mackenzie",15556,T25,3,TPC River Highlands,503,70,68,1.974,1.81,-1.477,-1.518,-1.185,0.789,284.4,0.643,0.444,1.0,49.768,32.732
pga,2022,2022,Travelers Championship,34,"Hughes, Mackenzie",15556,T25,4,TPC River Highlands,503,70,68,2.999,1.954,-1.306,-1.971,-1.323,1.676,284.9,0.714,0.722,0.714,47.202,35.507
pga,2022,2022,Travelers Championship,34,"Hodges, Lee",25157,T25,1,TPC River Highlands,503,70,68,0.354,1.449,0.451,-0.357,1.543,1.897,284.7,0.643,0.778,0.2,44.868,30.84
pga,2022,2022,Travelers Championship,34,"Hodges, Lee",25157,T25,2,TPC River Highlands,503,70,65,2.333,0.264,1.65,-0.221,1.693,4.026,274.8,0.571,0.833,1.0,28.07,23.507
pga,2022,2022,Travelers Championship,34,"Hodges, Lee",25157,T25,3,TPC River Highlands,503,70,67,0.139,0.169,0.406,1.075,1.65,1.789,290.0,0.857,0.833,0.6,28.625,28.929
pga,2022,2022,Travelers Championship,34,"Hodges, Lee",25157,T25,4,TPC River Highlands,503,70,72,1.505,-4.159,-1.097,1.427,-3.829,-2.324,289.0,0.786,0.611,0.273,62.54,39.716
pga,2022,2022,Travelers Championship,34,"Haas, Bill",7900,T25,1,TPC River Highlands,503,70,72,-1.352,-0.176,-1.822,1.247,-0.751,-2.103,282.7,0.857,0.722,0.429,21.247,40.062
pga,2022,2022,Travelers Championship,34,"Haas, Bill",7900,T25,2,TPC River Highlands,503,70,64,0.585,1.05,3.656,-0.265,4.441,5.026,285.5,0.5,0.944,1.0,23.338,25.711
pga,2022,2022,Travelers Championship,34,"Haas, Bill",7900,T25,3,TPC River Highlands,503,70,68,2.072,-1.065,1.455,-1.673,-1.283,0.789,291.9,0.429,0.778,0.6,25.107,22.469
pga,2022,2022,Travelers Championship,34,"Haas, Bill",7900,T25,4,TPC River Highlands,503,70,68,0.664,0.88,1.325,-1.193,1.012,1.676,293.9,0.571,0.889,0.5,37.664,28.973
pga,2022,2022,Travelers Championship,34,"Armour, Ryan",8469,T25,1,TPC River Highlands,503,70,68,1.183,-0.552,0.627,0.639,0.714,1.897,273.0,0.857,0.833,0.75,35.056,28.606
pga,2022,2022,Travelers Championship,34,"Armour, Ryan",8469,T25,2,TPC River Highlands,503,70,66,1.177,0.346,0.121,1.382,1.849,3.026,276.6,1.0,0.778,0.5,,29.641
pga,2022,2022,Travelers Championship,34,"Armour, Ryan",8469,T25,3,TPC River Highlands,503,70,72,1.761,-1.573,-3.577,0.178,-4.972,-3.211,280.7,0.786,0.611,0.625,,31.003
pga,2022,2022,Travelers Championship,34,"Armour, Ryan",8469,T25,4,TPC River Highlands,503,70,66,0.081,0.158,1.848,1.589,3.595,3.676,288.1,0.929,0.722,0.571,,18.945
pga,2022,2022,Travelers Championship,34,"Streelman, Kevin",8480,T25,1,TPC River Highlands,503,70,71,-1.204,-0.069,-0.782,0.952,0.101,-1.103,289.0,0.929,0.667,0.571,,35.964
pga,2022,2022,Travelers Championship,34,"Streelman, Kevin",8480,T25,2,TPC River Highlands,503,70,67,0.644,0.529,0.363,0.49,1.382,2.026,282.0,0.714,0.667,0.571,22.594,28.389
pga,2022,2022,Travelers Championship,34,"Streelman, Kevin",8480,T25,3,TPC River Highlands,503,70,67,-0.331,1.492,1.09,-0.462,2.12,1.789,282.3,0.571,0.722,0.714,28.821,31.762
