player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Varner III, Harold",150,1.103,31,0.003,0.006,0.016,-0.009,0.062,-0.017,-0.054,-0.052,-0.122,1.059,2.772,"Travelers Championship","TPC River Highlands"
"Kim, Si Woo",150,0.738,26,0.019,-0.015,-0.009,0.080,0.075,0.001,0.130,-0.031,0.100,0.989,2.750,"Travelers Championship","TPC River Highlands"
"Fleetwood, Tommy",150,1.084,31,0.004,0.038,-0.015,-0.064,-0.017,-0.015,-0.007,-0.050,-0.072,0.959,2.714,"Travelers Championship","TPC River Highlands"
"Mitchell, Keith",150,0.901,30,0.007,0.060,-0.007,0.050,-0.036,-0.037,0.020,-0.022,-0.039,0.937,2.775,"Travelers Championship","TPC River Highlands"
"Simpson, Webb",150,0.800,36,-0.014,0.009,-0.086,-0.030,0.144,0.004,0.094,-0.039,0.059,0.882,2.752,"Travelers Championship","TPC River Highlands"
"Lee, Kyounghoon",150,0.577,30,0.006,0.065,-0.008,0.056,0.042,-0.009,0.103,-0.018,0.076,0.814,2.772,"Travelers Championship","TPC River Highlands"
"Dahmen, Joel",150,0.627,34,-0.006,-0.022,-0.010,-0.060,0.047,0.016,0.219,-0.001,0.234,0.810,2.745,"Travelers Championship","TPC River Highlands"
"Tringale, Cameron",150,0.815,34,-0.007,0.052,-0.018,-0.039,0.015,-0.004,0.036,-0.047,-0.016,0.802,2.732,"Travelers Championship","TPC River Highlands"
"Hoge, Tom",150,0.750,33,-0.001,-0.053,0.003,-0.067,0.093,0.007,0.080,-0.026,0.061,0.785,2.771,"Travelers Championship","TPC River Highlands"
"McCarthy, Denny",150,1.101,29,0.011,-0.039,-0.061,-0.309,0.018,0.013,0.116,-0.079,0.050,0.770,2.733,"Travelers Championship","TPC River Highlands"
"Riley, Davis",150,0.897,25,0.023,0.017,-0.051,-0.084,-0.040,-0.022,0.041,-0.031,-0.012,0.751,2.779,"Travelers Championship","TPC River Highlands"
"Kokrak, Jason",150,0.710,37,-0.014,0.068,-0.015,0.041,-0.011,-0.037,0.017,-0.018,-0.038,0.740,2.787,"Travelers Championship","TPC River Highlands"
"Leishman, Marc",150,0.831,38,-0.020,-0.043,-0.009,-0.155,0.244,-0.010,-0.068,-0.037,-0.116,0.732,2.746,"Travelers Championship","TPC River Highlands"
"List, Luke",150,0.505,37,-0.016,0.063,0.000,0.238,0.053,-0.048,-0.086,0.013,-0.121,0.723,2.726,"Travelers Championship","TPC River Highlands"
"Todd, Brendon",150,0.683,36,-0.014,-0.123,0.007,-0.297,0.089,0.065,0.328,-0.058,0.336,0.681,2.708,"Travelers Championship","TPC River Highlands"
"Day, Jason",150,0.683,34,-0.006,0.047,0.025,-0.082,0.093,-0.018,-0.016,-0.050,-0.084,0.677,2.771,"Travelers Championship","TPC River Highlands"
"Streelman, Kevin",150,0.154,43,-0.036,-0.086,0.017,0.072,0.308,0.013,0.227,0.009,0.248,0.677,2.749,"Travelers Championship","TPC River Highlands"
"Long, Adam",150,0.508,34,-0.007,-0.009,-0.014,-0.032,0.041,0.024,0.184,-0.022,0.187,0.675,2.798,"Travelers Championship","TPC River Highlands"
"Ghim, Doug",150,0.234,26,0.021,0.024,-0.008,0.207,-0.045,0.008,0.201,0.007,0.216,0.649,2.738,"Travelers Championship","TPC River Highlands"
"NeSmith, Matthew",150,0.465,28,0.013,0.047,0.000,0.031,-0.051,-0.004,0.131,-0.005,0.122,0.627,2.764,"Travelers Championship","TPC River Highlands"
"Bezuidenhout, Christiaan",150,0.551,28,0.015,0.045,0.004,-0.066,-0.040,0.031,0.110,-0.047,0.094,0.603,2.735,"Travelers Championship","TPC River Highlands"
"Rai, Aaron",150,0.504,27,0.018,0.011,-0.036,-0.045,-0.040,0.007,0.197,-0.013,0.190,0.602,2.737,"Travelers Championship","TPC River Highlands"
"Vegas, Jhonattan",150,0.588,37,-0.017,0.070,0.010,0.026,0.071,-0.054,-0.102,0.006,-0.150,0.598,2.713,"Travelers Championship","TPC River Highlands"
"McNealy, Maverick",150,0.669,26,0.020,0.038,0.014,-0.078,-0.015,-0.018,-0.008,-0.031,-0.057,0.591,2.757,"Travelers Championship","TPC River Highlands"
"Pan, C.T.",150,0.442,30,0.007,-0.013,0.000,-0.047,0.110,0.008,0.095,-0.020,0.083,0.582,2.743,"Travelers Championship","TPC River Highlands"
"Knox, Russell",150,0.193,37,-0.014,-0.031,0.043,0.024,0.112,0.015,0.217,0.014,0.245,0.571,2.740,"Travelers Championship","TPC River Highlands"
"Howell III, Charles",150,0.531,43,-0.034,-0.057,0.021,0.140,-0.066,-0.007,0.025,-0.014,0.004,0.539,2.758,"Travelers Championship","TPC River Highlands"
"Merritt, Troy",150,0.578,36,-0.013,-0.076,0.012,-0.186,0.146,0.023,0.076,-0.037,0.062,0.523,2.765,"Travelers Championship","TPC River Highlands"
"Lahiri, Anirban",150,0.295,34,-0.007,0.037,0.018,0.114,0.019,0.003,0.040,-0.010,0.034,0.508,2.738,"Travelers Championship","TPC River Highlands"
"Spaun, J.J.",150,0.251,31,0.003,0.053,-0.008,0.023,0.031,0.012,0.128,0.001,0.141,0.495,2.756,"Travelers Championship","TPC River Highlands"
"Griffin, Lanto",150,0.481,34,-0.004,-0.027,0.021,-0.050,0.058,-0.011,-0.007,-0.007,-0.025,0.453,2.765,"Travelers Championship","TPC River Highlands"
"Glover, Lucas",150,0.294,42,-0.032,-0.110,0.006,0.096,-0.008,0.009,0.175,0.023,0.207,0.453,2.775,"Travelers Championship","TPC River Highlands"
"Straka, Sepp",150,0.324,29,0.012,0.084,0.009,0.008,0.029,-0.023,0.020,-0.019,-0.021,0.444,2.776,"Travelers Championship","TPC River Highlands"
"Smalley, Alex",150,0.265,25,0.023,0.008,0.013,0.115,-0.040,-0.025,0.065,0.008,0.048,0.431,2.777,"Travelers Championship","TPC River Highlands"
"Hughes, Mackenzie",150,0.524,31,0.004,-0.008,-0.028,-0.089,0.163,0.001,-0.102,-0.051,-0.152,0.414,2.749,"Travelers Championship","TPC River Highlands"
"Hubbard, Mark",150,0.318,33,-0.001,-0.010,0.014,-0.113,0.097,0.039,0.088,-0.031,0.097,0.401,2.722,"Travelers Championship","TPC River Highlands"
"Grillo, Emiliano",150,0.073,29,0.010,0.041,-0.003,0.076,0.016,-0.012,0.146,0.024,0.158,0.372,2.793,"Travelers Championship","TPC River Highlands"
"Lipsky, David",150,0.285,33,-0.004,0.023,0.014,-0.066,-0.050,0.014,0.130,-0.014,0.130,0.331,2.771,"Travelers Championship","TPC River Highlands"
"Duncan, Tyler",150,-0.018,32,-0.001,0.002,0.013,-0.023,0.116,0.017,0.193,0.019,0.229,0.319,2.799,"Travelers Championship","TPC River Highlands"
"Laird, Martin",150,0.052,39,-0.022,-0.107,-0.011,0.070,0.057,0.004,0.249,0.024,0.277,0.317,2.718,"Travelers Championship","TPC River Highlands"
"Reavie, Chez",150,-0.076,40,-0.026,-0.136,-0.012,-0.081,0.210,0.050,0.339,0.020,0.409,0.289,2.776,"Travelers Championship","TPC River Highlands"
"Davis, Cameron",150,0.524,27,0.017,0.061,0.015,-0.123,0.004,-0.025,-0.170,-0.024,-0.219,0.279,2.771,"Travelers Championship","TPC River Highlands"
"Kisner, Kevin",150,0.278,38,-0.019,-0.043,0.035,-0.108,0.020,0.026,0.122,-0.033,0.115,0.279,2.781,"Travelers Championship","TPC River Highlands"
"Theegala, Sahith",150,0.202,24,0.027,0.053,0.004,0.098,-0.035,-0.018,-0.094,-0.012,-0.124,0.226,2.777,"Travelers Championship","TPC River Highlands"
"Hardy, Nick",150,0.106,26,0.020,0.070,0.064,0.056,-0.013,-0.024,-0.064,0.003,-0.086,0.218,2.758,"Travelers Championship","TPC River Highlands"
"Putnam, Andrew",150,0.203,33,-0.002,-0.053,0.013,-0.091,0.012,0.050,0.105,-0.033,0.122,0.204,2.741,"Travelers Championship","TPC River Highlands"
"Svensson, Adam",150,0.087,28,0.014,-0.020,-0.005,0.012,-0.030,0.015,0.113,0.009,0.137,0.196,2.794,"Travelers Championship","TPC River Highlands"
"Huh, John",150,0.078,32,0.002,-0.065,-0.005,0.015,-0.052,0.027,0.160,0.000,0.188,0.162,2.731,"Travelers Championship","TPC River Highlands"
"Stallings, Scott",150,0.343,37,-0.015,0.017,0.013,-0.116,0.044,-0.014,-0.095,-0.015,-0.124,0.161,2.788,"Travelers Championship","TPC River Highlands"
"Champ, Cameron",150,-0.013,27,0.019,0.032,0.009,0.240,-0.046,-0.068,-0.056,0.040,-0.084,0.156,2.796,"Travelers Championship","TPC River Highlands"
"Schenk, Adam",150,0.294,30,0.007,-0.007,-0.066,-0.030,-0.009,-0.014,-0.017,-0.005,-0.037,0.153,2.791,"Travelers Championship","TPC River Highlands"
"Fowler, Rickie",150,0.194,33,-0.003,0.023,-0.011,-0.006,-0.030,-0.015,-0.003,-0.021,-0.040,0.128,2.774,"Travelers Championship","TPC River Highlands"
"Poston, J.T.",150,0.162,29,0.012,-0.019,0.026,0.010,-0.066,0.002,0.013,-0.016,-0.001,0.124,2.782,"Travelers Championship","TPC River Highlands"
"Lashley, Nate",150,0.064,39,-0.022,-0.020,0.009,0.026,-0.040,0.018,0.079,-0.005,0.092,0.109,2.774,"Travelers Championship","TPC River Highlands"
"Hickok, Kramer",150,-0.257,30,0.008,-0.031,0.013,0.158,0.035,0.011,0.149,0.020,0.180,0.107,2.758,"Travelers Championship","TPC River Highlands"
"Lee, Danny",150,-0.029,31,0.002,-0.063,-0.002,0.063,0.113,-0.006,-0.020,0.028,0.002,0.087,2.775,"Travelers Championship","TPC River Highlands"
"Ramey, Chad",150,-0.051,29,0.009,0.017,-0.001,-0.028,-0.040,0.031,0.121,0.006,0.158,0.064,2.760,"Travelers Championship","TPC River Highlands"
"Hahn, James",150,-0.038,40,-0.026,-0.050,-0.020,0.127,-0.045,-0.001,0.100,0.016,0.115,0.062,2.745,"Travelers Championship","TPC River Highlands"
"Moore, Taylor",150,-0.221,28,0.013,0.073,-0.017,0.197,-0.040,-0.013,0.034,0.017,0.039,0.043,2.736,"Travelers Championship","TPC River Highlands"
"Smotherman, Austin",150,-0.102,28,0.015,0.054,0.013,0.020,-0.040,-0.021,0.071,0.032,0.083,0.042,2.808,"Travelers Championship","TPC River Highlands"
"Hossler, Beau",150,0.103,27,0.018,0.009,0.029,-0.044,0.142,-0.028,-0.150,-0.039,-0.217,0.041,2.858,"Travelers Championship","TPC River Highlands"
"Sabbatini, Rory",150,0.114,46,-0.044,-0.109,0.027,-0.094,0.001,0.035,0.114,-0.013,0.136,0.031,2.784,"Travelers Championship","TPC River Highlands"
"English, Harris",150,0.364,32,-0.001,0.036,-0.292,-0.160,0.111,-0.002,0.008,-0.038,-0.032,0.027,2.788,"Travelers Championship","TPC River Highlands"
"Stuard, Brian",150,-0.318,39,-0.022,-0.085,0.055,-0.122,0.128,0.072,0.317,-0.003,0.386,0.022,2.726,"Travelers Championship","TPC River Highlands"
"Frittelli, Dylan",150,0.152,32,0.002,0.080,0.002,0.028,-0.049,-0.020,-0.177,-0.014,-0.212,0.003,2.770,"Travelers Championship","TPC River Highlands"
"Garnett, Brice",150,-0.131,38,-0.020,-0.055,-0.004,-0.046,0.075,0.019,0.155,0.000,0.174,-0.007,2.728,"Travelers Championship","TPC River Highlands"
"Cink, Stewart",150,0.148,49,-0.054,-0.063,0.014,-0.036,0.066,-0.021,-0.080,0.013,-0.087,-0.012,2.814,"Travelers Championship","TPC River Highlands"
"Kizzire, Patton",150,-0.100,36,-0.012,0.099,0.052,-0.035,0.098,-0.010,-0.109,-0.008,-0.127,-0.025,2.779,"Travelers Championship","TPC River Highlands"
"Buckley, Hayden",150,-0.311,26,0.021,-0.031,-0.018,0.159,-0.040,-0.003,0.136,0.041,0.174,-0.046,2.777,"Travelers Championship","TPC River Highlands"
"Johnson, Zach",150,0.151,46,-0.045,-0.062,-0.035,-0.265,0.121,0.046,0.064,-0.022,0.088,-0.047,2.711,"Travelers Championship","TPC River Highlands"
"Ryder, Sam",150,-0.085,32,0.001,0.029,0.014,-0.125,0.081,0.013,0.022,-0.001,0.035,-0.050,2.769,"Travelers Championship","TPC River Highlands"
"Schwab, Matthias",150,0.003,27,0.017,0.059,-0.006,-0.064,-0.040,0.009,-0.018,-0.021,-0.029,-0.060,2.732,"Travelers Championship","TPC River Highlands"
"Palmer, Ryan",150,0.015,45,-0.043,-0.029,-0.009,0.053,-0.032,-0.016,-0.026,0.020,-0.023,-0.067,2.818,"Travelers Championship","TPC River Highlands"
"Bramlett, Joseph",150,-0.318,34,-0.005,0.096,0.022,0.245,0.049,-0.050,-0.147,0.039,-0.158,-0.068,2.792,"Travelers Championship","TPC River Highlands"
"Ortiz, Carlos",150,-0.101,31,0.005,0.016,-0.034,0.014,0.059,-0.009,-0.054,0.007,-0.055,-0.096,2.785,"Travelers Championship","TPC River Highlands"
"Sigg, Greyson",150,-0.266,27,0.017,0.059,0.021,0.046,-0.040,0.015,0.039,0.011,0.065,-0.098,2.777,"Travelers Championship","TPC River Highlands"
"Lebioda, Hank",150,-0.068,28,0.014,-0.006,-0.013,-0.147,0.101,0.014,0.019,-0.019,0.014,-0.104,2.737,"Travelers Championship","TPC River Highlands"
"Piercy, Scott",150,0.015,43,-0.036,-0.029,0.008,0.021,-0.084,0.005,-0.020,0.006,-0.009,-0.115,2.757,"Travelers Championship","TPC River Highlands"
"Clark, Wyndham",150,0.097,28,0.014,0.012,0.006,0.064,-0.037,-0.053,-0.200,-0.033,-0.286,-0.130,2.758,"Travelers Championship","TPC River Highlands"
"Hodges, Lee",150,-0.212,27,0.019,0.006,0.023,0.002,-0.040,0.002,0.054,0.013,0.069,-0.132,2.780,"Travelers Championship","TPC River Highlands"
"Whaley, Vincent",150,0.014,27,0.018,-0.018,-0.001,0.074,-0.034,-0.013,-0.185,-0.006,-0.203,-0.151,2.732,"Travelers Championship","TPC River Highlands"
"Streb, Robert",150,-0.334,35,-0.008,0.020,-0.009,0.070,0.138,0.004,-0.045,0.006,-0.035,-0.158,2.781,"Travelers Championship","TPC River Highlands"
"Willett, Danny",150,-0.008,34,-0.007,0.004,-0.002,-0.031,-0.041,-0.001,-0.072,-0.016,-0.089,-0.173,2.754,"Travelers Championship","TPC River Highlands"
"Jaeger, Stephan",150,-0.087,33,-0.001,0.025,-0.013,-0.027,-0.003,0.019,-0.074,-0.029,-0.084,-0.190,2.781,"Travelers Championship","TPC River Highlands"
"Redman, Doc",150,-0.341,24,0.027,0.041,0.031,-0.073,0.032,0.008,0.055,0.020,0.083,-0.201,2.766,"Travelers Championship","TPC River Highlands"
"Malnati, Peter",150,-0.066,35,-0.008,-0.043,0.007,-0.110,0.108,0.014,-0.113,-0.019,-0.119,-0.231,2.779,"Travelers Championship","TPC River Highlands"
"Hoffman, Charley",150,-0.259,45,-0.042,-0.043,-0.073,0.047,0.258,-0.022,-0.137,0.024,-0.134,-0.246,2.802,"Travelers Championship","TPC River Highlands"
"Wu, Brandon",150,-0.400,25,0.024,0.036,0.026,0.051,-0.040,0.011,0.012,0.024,0.046,-0.257,2.777,"Travelers Championship","TPC River Highlands"
"Norlander, Henrik",150,-0.445,35,-0.008,-0.043,-0.005,0.013,0.068,0.018,0.091,0.033,0.143,-0.278,2.766,"Travelers Championship","TPC River Highlands"
"Snedeker, Brandt",150,-0.327,41,-0.029,-0.105,-0.007,-0.089,0.117,0.039,0.083,-0.003,0.118,-0.322,2.752,"Travelers Championship","TPC River Highlands"
"Lower, Justin",150,-0.254,33,-0.002,-0.012,-0.010,-0.045,-0.040,0.015,-0.030,0.011,-0.004,-0.367,2.768,"Travelers Championship","TPC River Highlands"
"Gutschewski, Scott",150,-0.333,45,-0.043,-0.000,-0.001,0.045,-0.054,-0.003,-0.039,0.031,-0.011,-0.396,2.689,"Travelers Championship","TPC River Highlands"
"Gotterup, Chris",150,-0.511,22,0.032,-0.015,0.252,0.087,-0.040,-0.059,-0.199,0.015,-0.243,-0.439,2.777,"Travelers Championship","TPC River Highlands"
"Tarren, Callum",150,-0.246,31,0.003,0.034,0.014,0.036,-0.040,-0.043,-0.225,0.021,-0.247,-0.447,2.767,"Travelers Championship","TPC River Highlands"
"McGirt, William",150,-0.457,43,-0.034,-0.142,-0.009,-0.065,0.155,0.045,0.042,0.008,0.095,-0.458,2.728,"Travelers Championship","TPC River Highlands"
"Novak, Andrew",150,-0.334,27,0.018,0.030,0.006,-0.014,-0.040,0.000,-0.144,0.007,-0.137,-0.470,2.788,"Travelers Championship","TPC River Highlands"
"Herman, Jim",150,-0.728,44,-0.039,-0.038,-0.077,0.037,0.069,0.019,0.223,0.058,0.300,-0.475,2.807,"Travelers Championship","TPC River Highlands"
"Kohles, Ben",150,-0.477,32,0.001,0.025,0.017,-0.088,-0.030,0.031,0.016,0.013,0.060,-0.491,2.726,"Travelers Championship","TPC River Highlands"
"James, Benjamin",118,-0.772,-1,0.000,0.000,0.327,-0.003,-0.040,0.007,-0.029,0.016,-0.006,-0.494,2.777,"Travelers Championship","TPC River Highlands"
"Kraft, Kelly",150,-0.562,33,-0.003,0.044,0.065,-0.165,-0.013,0.029,0.082,0.011,0.122,-0.513,2.771,"Travelers Championship","TPC River Highlands"
"Higgo, Garrick",150,-0.609,23,0.031,0.069,0.008,0.118,-0.030,-0.030,-0.105,0.032,-0.103,-0.516,2.777,"Travelers Championship","TPC River Highlands"
"Sloan, Roger",150,-0.538,35,-0.008,0.020,-0.010,0.040,-0.032,0.011,-0.019,0.016,0.007,-0.520,2.786,"Travelers Championship","TPC River Highlands"
"Barjon, Paul",150,-0.797,29,0.010,0.097,-0.005,0.213,-0.040,-0.034,-0.035,0.062,-0.007,-0.529,2.777,"Travelers Championship","TPC River Highlands"
"Tway, Kevin",150,-0.642,33,-0.004,0.070,-0.011,0.080,0.217,-0.032,-0.232,0.006,-0.257,-0.547,2.702,"Travelers Championship","TPC River Highlands"
"Haas, Bill",150,-0.284,40,-0.024,-0.077,0.021,-0.071,0.009,0.004,-0.117,-0.015,-0.129,-0.555,2.733,"Travelers Championship","TPC River Highlands"
"Kodaira, Satoshi",150,-0.788,32,-0.000,-0.026,0.017,-0.030,-0.043,0.036,0.202,0.047,0.285,-0.585,2.787,"Travelers Championship","TPC River Highlands"
"Mullinax, Trey",150,-0.561,29,0.009,0.047,-0.012,0.153,-0.001,-0.052,-0.225,0.043,-0.233,-0.598,2.786,"Travelers Championship","TPC River Highlands"
"Wallace, Matt",150,-0.495,31,0.004,0.041,-0.012,-0.018,-0.052,-0.002,-0.070,0.006,-0.066,-0.598,2.777,"Travelers Championship","TPC River Highlands"
"Donald, Luke",150,-0.221,44,-0.039,-0.108,0.044,-0.241,-0.054,0.037,-0.070,-0.016,-0.050,-0.668,2.764,"Travelers Championship","TPC River Highlands"
"Cook, Austin",150,-0.768,31,0.005,-0.028,0.014,-0.102,-0.005,0.035,0.150,0.011,0.196,-0.688,2.786,"Travelers Championship","TPC River Highlands"
"Gligic, Michael",150,-0.659,32,-0.000,-0.016,-0.015,0.058,-0.031,0.002,-0.092,0.030,-0.060,-0.724,2.795,"Travelers Championship","TPC River Highlands"
"Aphibarnrat, Kiradech",150,-0.718,32,-0.001,0.016,-0.011,-0.049,-0.054,0.020,0.011,0.024,0.054,-0.762,2.791,"Travelers Championship","TPC River Highlands"
"Wu, Dylan",150,-0.732,25,0.022,0.031,-0.015,0.019,-0.040,-0.004,-0.066,0.013,-0.057,-0.772,2.777,"Travelers Championship","TPC River Highlands"
"Reeves, Seth",150,-0.890,31,0.004,0.039,-0.034,0.159,-0.020,-0.032,-0.072,0.058,-0.046,-0.788,2.805,"Travelers Championship","TPC River Highlands"
"Wolff, Matthew",150,-0.455,23,0.031,0.084,-0.128,0.006,-0.044,-0.065,-0.245,-0.000,-0.310,-0.814,2.777,"Travelers Championship","TPC River Highlands"
"Higgs, Harry",150,-0.607,30,0.007,0.070,-0.004,-0.066,-0.064,-0.003,-0.145,-0.006,-0.155,-0.819,2.809,"Travelers Championship","TPC River Highlands"
"McGreevy, Max",150,-0.907,27,0.018,-0.003,-0.028,-0.008,-0.040,0.021,0.020,0.014,0.055,-0.912,2.777,"Travelers Championship","TPC River Highlands"
"Thompson, Curtis",150,-0.882,29,0.010,0.015,0.015,0.118,-0.040,-0.031,-0.210,0.046,-0.195,-0.958,2.740,"Travelers Championship","TPC River Highlands"
"Werenski, Richy",150,-0.964,30,0.007,-0.029,-0.024,-0.028,0.066,0.012,-0.062,0.016,-0.034,-1.006,2.809,"Travelers Championship","TPC River Highlands"
"Kang, Sung",150,-1.039,35,-0.008,-0.031,0.007,0.019,0.021,0.016,-0.024,0.032,0.025,-1.006,2.873,"Travelers Championship","TPC River Highlands"
"Hoag, Bo",150,-1.004,33,-0.004,0.000,-0.061,0.029,-0.054,0.014,0.012,0.043,0.069,-1.025,2.730,"Travelers Championship","TPC River Highlands"
"Hagy, Brandon",150,-0.890,31,0.005,0.065,-0.012,0.171,-0.040,-0.055,-0.332,0.037,-0.350,-1.052,2.789,"Travelers Championship","TPC River Highlands"
"Landry, Andrew",150,-1.027,34,-0.007,-0.057,-0.131,-0.027,-0.037,0.030,0.141,0.048,0.219,-1.067,2.792,"Travelers Championship","TPC River Highlands"
"Wolfe, Jared",150,-0.990,34,-0.005,0.052,-0.029,0.068,-0.040,-0.026,-0.171,0.040,-0.156,-1.101,2.797,"Travelers Championship","TPC River Highlands"
"Shindler, Conrad",150,-1.619,33,-0.004,0.006,0.206,0.015,-0.034,0.017,0.169,0.067,0.253,-1.178,2.791,"Travelers Championship","TPC River Highlands"
"Van Der Walt, Dawie",150,-1.080,39,-0.022,0.011,-0.043,0.010,-0.030,-0.001,-0.075,0.050,-0.026,-1.180,2.766,"Travelers Championship","TPC River Highlands"
"Blixt, Jonas",150,-1.267,38,-0.018,0.010,-0.065,0.050,0.055,0.012,-0.021,0.035,0.027,-1.208,2.792,"Travelers Championship","TPC River Highlands"
"Brehm, Ryan",150,-1.282,36,-0.011,0.161,-0.015,0.197,0.014,-0.049,-0.312,0.078,-0.283,-1.220,2.839,"Travelers Championship","TPC River Highlands"
"Trainer, Martin",150,-1.089,31,0.005,0.054,0.090,0.015,-0.058,-0.018,-0.237,-0.004,-0.259,-1.243,2.843,"Travelers Championship","TPC River Highlands"
"Skinns, David",150,-0.865,40,-0.025,0.001,0.003,-0.087,-0.040,-0.000,-0.256,0.010,-0.247,-1.259,2.799,"Travelers Championship","TPC River Highlands"
"Drewitt, Brett",150,-1.233,31,0.004,0.018,0.029,0.050,-0.098,0.009,-0.086,0.038,-0.039,-1.269,2.745,"Travelers Championship","TPC River Highlands"
"Henry, J.J.",150,-1.699,47,-0.048,0.025,0.022,-0.086,0.330,0.033,0.035,0.073,0.141,-1.315,2.710,"Travelers Championship","TPC River Highlands"
"Thorbjornsen, Michael",150,-1.219,20,0.039,-0.030,0.029,0.037,-0.040,-0.026,-0.185,0.078,-0.133,-1.317,2.777,"Travelers Championship","TPC River Highlands"
"Flavin, Patrick",150,-1.198,26,0.021,0.009,-0.075,-0.003,-0.040,0.008,-0.091,0.036,-0.047,-1.333,2.777,"Travelers Championship","TPC River Highlands"
"Creel, Joshua",150,-1.383,32,0.001,-0.004,-0.064,-0.001,-0.040,0.045,0.043,0.058,0.146,-1.345,2.773,"Travelers Championship","TPC River Highlands"
"Hadley, Chesson",150,-0.958,34,-0.007,0.009,-0.039,-0.202,-0.036,-0.006,-0.136,0.019,-0.123,-1.356,2.791,"Travelers Championship","TPC River Highlands"
"Hoffmann, Morgan",150,-1.136,32,-0.001,-0.015,-0.292,-0.122,0.129,0.027,-0.072,0.024,-0.021,-1.459,2.824,"Travelers Championship","TPC River Highlands"
"Watney, Nick",150,-1.163,41,-0.028,-0.003,-0.086,-0.198,0.142,-0.004,-0.159,0.040,-0.124,-1.460,2.805,"Travelers Championship","TPC River Highlands"
"Hammer, Cole",150,-1.198,22,0.032,-0.003,0.016,-0.067,-0.040,0.020,-0.280,0.057,-0.204,-1.463,2.777,"Travelers Championship","TPC River Highlands"
"Silverman, Ben",150,-1.527,34,-0.006,-0.019,-0.162,0.046,-0.024,0.021,0.124,0.073,0.218,-1.476,2.810,"Travelers Championship","TPC River Highlands"
"D'Amario, Adam",2,-4.065,38,-0.060,0.000,-0.266,0.027,-0.028,0.025,-0.072,0.183,0.137,-4.255,2.843,"Travelers Championship","TPC River Highlands"
