player_name,sample_size,DG_odds,bet365_odds,bet365_ev,whill_odds,whill_ev,fanduel_odds,fanduel_ev,draftkings_odds,draftkings_ev,pinnacle_odds,pinnacle_ev,betcris_odds,betcris_ev,betfair_odds,betfair_ev,betonline_odds,betonline_ev,betmgm_odds,betmgm_ev,betway_odds,betway_ev,bovada_odds,bovada_ev,circa_odds,circa_ev,pointsbet_odds,pointsbet_ev,skybet_odds,skybet_ev,unibet_odds,unibet_ev
"Davis, Cameron",150,+4567,+2500,-0.443,+2500,-0.443,+2200,-0.507,+2200,-0.507,+2759,-0.387,+2733,-0.393,+2200,-0.507,+2500,-0.443,+2500,-0.443,+2200,-0.507,+2500,-0.443,+2600,-0.422,+2200,-0.507,+2500,-0.443,+2500,-0.443
"Kim, Joohyung",150,+4690,+3000,-0.353,+3000,-0.353,+2900,-0.374,+2800,-0.395,+3166,-0.318,+2902,-0.373,+2800,-0.395,+3500,-0.248,+3300,-0.290,+2800,-0.395,+3000,-0.353,+4400,-0.061,+3000,-0.353,+4000,-0.144,+2800,-0.395
"Theegala, Sahith",150,+4881,+2200,-0.538,+2200,-0.538,+1800,-0.619,+2200,-0.538,+2302,-0.518,+2387,-0.501,+1800,-0.619,+2200,-0.538,+2500,-0.478,+2000,-0.578,+2000,-0.578,+2000,-0.578,+2000,-0.578,+2200,-0.538,+2200,-0.538
"Laird, Martin",150,+5002,+4000,-0.196,+3300,-0.334,+3400,-0.314,+4000,-0.196,+5048,0.009,+4050,-0.187,+3300,-0.334,+5000,-0.000,+4000,-0.196,+3300,-0.334,+5500,0.098,+4200,-0.157,+4000,-0.196,+3300,-0.334,+3300,-0.334
"Poston, J.T.",150,+5262,+3500,-0.329,+3300,-0.366,+3400,-0.347,+4000,-0.235,+3901,-0.254,+3481,-0.332,+3300,-0.366,+3500,-0.329,+3300,-0.366,+3300,-0.366,+3500,-0.329,+3700,-0.291,+3500,-0.329,+3300,-0.366,+3300,-0.366
"Reavie, Chez",150,+5471,+4000,-0.264,+3300,-0.390,+3400,-0.372,+3500,-0.354,+5368,-0.018,+4550,-0.165,+3300,-0.390,+5500,0.005,+4000,-0.264,+3300,-0.390,+6000,0.095,+4000,-0.264,+3300,-0.390,+3300,-0.390,+3500,-0.354
"Day, Jason",150,+6219,+5000,-0.193,+4500,-0.272,+4200,-0.320,+5500,-0.114,+4764,-0.230,+4850,-0.217,+4000,-0.351,+4500,-0.272,+5000,-0.193,+4000,-0.351,+4000,-0.351,+5300,-0.145,+5000,-0.193,+4500,-0.272,+4500,-0.272
"Ghim, Doug",150,+6229,+7500,0.201,+6600,0.059,+7000,0.122,+8000,0.280,+7531,0.206,+6550,0.051,+6600,0.059,+7500,0.201,+8000,0.280,+6600,0.059,+8000,0.280,+7500,0.201,+6000,-0.036,+6600,0.059,+6600,0.059
"Todd, Brendon",150,+6239,+5000,-0.195,+4000,-0.353,+4200,-0.322,+4000,-0.353,+6156,-0.013,+4200,-0.322,+4000,-0.353,+4500,-0.274,+5000,-0.195,+4000,-0.353,+5000,-0.195,+6300,0.010,+5000,-0.195,+4500,-0.274,+4000,-0.353
"Svensson, Adam",150,+6362,+3500,-0.443,+2800,-0.551,+3300,-0.474,+3500,-0.443,+3684,-0.414,+2850,-0.543,+2800,-0.551,+3300,-0.474,+4000,-0.366,+3300,-0.474,+3000,-0.520,+3600,-0.427,+3300,-0.474,+4000,-0.366,+3500,-0.443
"Merritt, Troy",150,+6425,+6000,-0.065,+5000,-0.218,+5000,-0.218,+4500,-0.295,+6421,-0.001,+4650,-0.272,+5000,-0.218,+6000,-0.065,+5000,-0.218,+5000,-0.218,+6600,0.027,+6500,0.011,+4000,-0.372,+6000,-0.065,+6000,-0.065
"Hardy, Nick",150,+6468,+4000,-0.376,+4000,-0.376,+3700,-0.421,+4500,-0.300,+4483,-0.302,+5050,-0.216,+3300,-0.482,+4500,-0.300,+4000,-0.376,+3300,-0.482,+5000,-0.224,+5500,-0.147,+4000,-0.376,+3500,-0.452,+4000,-0.376
"Pan, C.T.",150,+6479,+6000,-0.073,+5000,-0.225,+6000,-0.073,+5500,-0.149,+6055,-0.064,+6950,0.072,+5000,-0.225,+7000,0.079,+5500,-0.149,+5000,-0.225,+6600,0.018,+6500,0.003,+6000,-0.073,+5000,-0.225,+6600,0.018
"Hoge, Tom",150,+7266,+8000,0.100,+7000,-0.036,+7000,-0.036,+6500,-0.104,+6560,-0.096,+4850,-0.328,+6600,-0.090,+6600,-0.090,+6600,-0.090,+6600,-0.090,+6600,-0.090,+7000,-0.036,+7000,-0.036,+7000,-0.036,+6600,-0.090
"Grillo, Emiliano",150,+7349,+5500,-0.248,+4000,-0.450,+4200,-0.423,+6500,-0.114,+5616,-0.233,+4950,-0.322,+4000,-0.450,+5500,-0.248,+5500,-0.248,+5000,-0.315,+6600,-0.101,+5000,-0.315,+6000,-0.181,+5000,-0.315,+6000,-0.181
"Duncan, Tyler",150,+8199,+10000,0.217,+8000,-0.024,+8000,-0.024,+10000,0.217,+10854,0.320,+8650,0.054,+8000,-0.024,+9000,0.097,+9000,0.097,+8000,-0.024,+10000,0.217,+8800,0.072,+8000,-0.024,+8000,-0.024,+8000,-0.024
"Clark, Wyndham",150,+8950,+4500,-0.492,+4000,-0.547,+4100,-0.536,+5000,-0.436,+5396,-0.393,+5400,-0.392,+4000,-0.547,+4500,-0.492,+5000,-0.436,+4000,-0.547,+5000,-0.436,+4700,-0.470,+5000,-0.436,+5000,-0.436,+4500,-0.492
"Glover, Lucas",150,+9875,+9000,-0.088,+8000,-0.188,+6500,-0.338,+10000,0.013,+10926,0.105,+9050,-0.083,+6600,-0.328,+12500,0.263,+8000,-0.188,+6600,-0.328,+12500,0.263,+11000,0.113,+8000,-0.188,+8000,-0.188,+8000,-0.188
"Fowler, Rickie",150,+10156,+6000,-0.405,+5000,-0.503,+4800,-0.522,+6500,-0.357,+6212,-0.385,+5750,-0.430,+4000,-0.600,+5000,-0.503,+6600,-0.347,+4000,-0.600,+5000,-0.503,+7000,-0.308,+6000,-0.405,+5000,-0.503,+5000,-0.503
"Cink, Stewart",150,+10454,+9000,-0.138,+8000,-0.233,+7000,-0.327,+10000,-0.043,+10066,-0.037,+12550,0.199,+6600,-0.365,+9000,-0.138,+10000,-0.043,+6600,-0.365,+10000,-0.043,+10500,0.004,+10000,-0.043,+9000,-0.138,+8000,-0.233
"Frittelli, Dylan",150,+10538,+6600,-0.370,+5000,-0.521,+5500,-0.474,+6500,-0.380,+7076,-0.325,+8350,-0.206,+5000,-0.521,+8000,-0.239,+6600,-0.370,+5000,-0.521,+8000,-0.239,+8800,-0.163,+6000,-0.427,+6600,-0.370,+5000,-0.521
"Taylor, Nick",150,+10950,+9000,-0.176,+8000,-0.267,+8000,-0.267,+5500,-0.493,+14872,0.355,+13550,0.235,+8000,-0.267,+12500,0.140,+9000,-0.176,+8000,-0.267,+12500,0.140,+11000,0.005,+8000,-0.267,+8000,-0.267,+9000,-0.176
"Palmer, Ryan",150,+10950,+6000,-0.448,+5000,-0.538,+4500,-0.584,+4000,-0.629,+10625,-0.029,+7750,-0.290,+4000,-0.629,+7500,-0.312,+5000,-0.538,+4000,-0.629,+8000,-0.267,+7200,-0.339,+5000,-0.538,+5500,-0.493,+4500,-0.584
"Hossler, Beau",150,+11136,+9000,-0.190,+8000,-0.279,+8000,-0.279,+8000,-0.279,+8993,-0.191,+7550,-0.319,+8000,-0.279,+8000,-0.279,+9000,-0.190,+6600,-0.404,+6600,-0.404,+9000,-0.190,+8000,-0.279,+8000,-0.279,+8000,-0.279
"Schenk, Adam",150,+11296,+11000,-0.026,+10000,-0.114,+8000,-0.289,+13000,0.150,+11813,0.045,+10550,-0.065,+8000,-0.289,+12500,0.106,+10000,-0.114,+8000,-0.289,+12500,0.106,+11000,-0.026,+10000,-0.114,+8000,-0.289,+12500,0.106
"Sigg, Greyson",150,+11528,+10000,-0.131,+8000,-0.303,+9500,-0.174,+10000,-0.131,+10207,-0.114,+12550,0.088,+8000,-0.303,+12500,0.084,+8000,-0.303,+8000,-0.303,+12500,0.084,+9500,-0.174,+10000,-0.131,+8000,-0.303,+6600,-0.424
"Jaeger, Stephan",150,+11596,+10000,-0.136,+8000,-0.307,+9500,-0.179,+10000,-0.136,+11300,-0.025,+8550,-0.260,+8000,-0.307,+10000,-0.136,+10000,-0.136,+8000,-0.307,+12500,0.077,+8800,-0.239,+10000,-0.136,+8000,-0.307,+9000,-0.222
"Huh, John",150,+11876,+9000,-0.240,+8000,-0.324,+7000,-0.407,+8000,-0.324,+10207,-0.139,+9000,-0.240,+6600,-0.441,+12500,0.052,+8000,-0.324,+8000,-0.324,+12500,0.052,+10000,-0.157,+7000,-0.407,+8000,-0.324,+9000,-0.240
"Smotherman, Austin",150,+11876,+8000,-0.324,+6600,-0.441,+6500,-0.449,+8000,-0.324,+10977,-0.075,+7050,-0.403,+6600,-0.441,+9000,-0.240,+7000,-0.407,+6600,-0.441,+10000,-0.157,+11000,-0.073,+8000,-0.324,+8000,-0.324,+7000,-0.407
"Lashley, Nate",150,+12170,+11000,-0.095,+10000,-0.177,+10000,-0.177,+10000,-0.177,+11479,-0.056,+11550,-0.051,+10000,-0.177,+12500,0.027,+10000,-0.177,+10000,-0.177,+10000,-0.177,+11000,-0.095,+10000,-0.177,+10000,-0.177,+10000,-0.177
"Hickok, Kramer",150,+12400,+12500,0.008,+10000,-0.192,+11000,-0.112,+13000,0.048,+11607,-0.063,+8050,-0.348,+10000,-0.192,+12500,0.008,+12500,0.008,+10000,-0.192,+12500,0.008,+10000,-0.192,+12500,0.008,+10000,-0.192,+10000,-0.192
"Putnam, Andrew",150,+12639,+11000,-0.129,+8000,-0.364,+11000,-0.129,+13000,0.028,+11966,-0.053,+5650,-0.549,+10000,-0.207,+12500,-0.011,+10000,-0.207,+10000,-0.207,+12500,-0.011,+8500,-0.325,+10000,-0.207,+10000,-0.207,+9000,-0.286
"Garnett, Brice",150,+12762,+12500,-0.020,+12500,-0.020,+12000,-0.059,+13000,0.019,+15611,0.222,+9050,-0.289,+12500,-0.020,+15000,0.174,+11000,-0.137,+10000,-0.215,+12500,-0.020,+13500,0.057,+12500,-0.020,+12500,-0.020,+8000,-0.370
"Thompson, Michael",150,+13599,+7500,-0.445,+6600,-0.511,+6500,-0.518,+8000,-0.409,+12538,-0.077,+6550,-0.515,+6600,-0.511,+10000,-0.263,+7000,-0.482,+6600,-0.511,+10000,-0.263,+7500,-0.445,+6600,-0.511,+7000,-0.482,+8000,-0.409
"Schwab, Matthias",150,+13886,+8000,-0.421,+6600,-0.521,+9500,-0.314,+8000,-0.421,+9162,-0.338,+7350,-0.467,+8000,-0.421,+10000,-0.278,+8000,-0.421,+6600,-0.521,+10000,-0.278,+8500,-0.385,+8000,-0.421,+7000,-0.492,+6000,-0.564
"Kizzire, Patton",150,+14186,+10000,-0.293,+8000,-0.433,+9500,-0.328,+10000,-0.293,+11430,-0.193,+9550,-0.325,+8000,-0.433,+10000,-0.293,+9000,-0.363,+8000,-0.433,+10000,-0.293,+11000,-0.223,+10000,-0.293,+9000,-0.363,+9000,-0.363
"Armour, Ryan",150,+14237,+15000,0.053,+12500,-0.121,+11000,-0.226,+15000,0.053,+13939,-0.021,+16050,0.126,+10000,-0.296,+15000,0.053,+12500,-0.121,+12500,-0.121,+15000,0.053,+15500,0.088,+12500,-0.121,+12500,-0.121,+12500,-0.121
"Gotterup, Chris",150,+14340,+4000,-0.716,+3300,-0.765,+3300,-0.765,+4500,-0.681,+4040,-0.713,+4250,-0.699,+3300,-0.765,+4000,-0.716,+4500,-0.681,+3300,-0.765,+4000,-0.716,+5300,-0.626,+3500,-0.751,+4500,-0.681,+4000,-0.716
"Gligic, Michael",150,+14606,+9000,-0.381,+8000,-0.449,+8000,-0.449,+10000,-0.313,+11236,-0.229,+10550,-0.276,+8000,-0.449,+10000,-0.313,+10000,-0.313,+8000,-0.449,+12500,-0.143,+10000,-0.313,+8000,-0.449,+10000,-0.313,+9000,-0.381
"Hahn, James",150,+15226,+15000,-0.015,+12500,-0.178,+12000,-0.210,+15000,-0.015,+17622,0.156,+13550,-0.109,+10000,-0.341,+12500,-0.178,+12500,-0.178,+12500,-0.178,+12500,-0.178,+12500,-0.178,+15000,-0.015,+12500,-0.178,+15000,-0.015
"Buckley, Hayden",150,+15586,+11000,-0.292,+8000,-0.484,+8000,-0.484,+13000,-0.165,+16614,0.066,+8850,-0.429,+8000,-0.484,+12500,-0.197,+10000,-0.356,+8000,-0.484,+10000,-0.356,+12500,-0.197,+10000,-0.356,+10000,-0.356,+10000,-0.356
"Hodges, Lee",150,+16094,+12500,-0.222,+10000,-0.376,+12000,-0.253,+15000,-0.068,+15031,-0.066,+12050,-0.250,+10000,-0.376,+16500,0.025,+10000,-0.376,+10000,-0.376,+10000,-0.376,+16500,0.025,+12500,-0.222,+12500,-0.222,+9000,-0.438
"Champ, Cameron",150,+16227,+6000,-0.626,+5000,-0.688,+4500,-0.718,+6500,-0.596,+5839,-0.636,+7050,-0.562,+4000,-0.749,+5500,-0.657,+5500,-0.657,+4000,-0.749,+6000,-0.626,+6500,-0.596,+6000,-0.626,+5000,-0.688,+5000,-0.688
"Tarren, Callum",150,+17757,+10000,-0.434,+9000,-0.490,+9500,-0.462,+8000,-0.546,+10320,-0.416,+8050,-0.544,+8000,-0.546,+8000,-0.546,+8000,-0.546,+6600,-0.625,+10000,-0.434,+9900,-0.440,+8000,-0.546,+9000,-0.490,+9000,-0.490
"Ryder, Sam",150,+18249,+15000,-0.177,+12500,-0.313,+11000,-0.395,+15000,-0.177,+20956,0.148,+16550,-0.093,+10000,-0.450,+20000,0.095,+15000,-0.177,+10000,-0.450,+12500,-0.313,+19000,0.041,+15000,-0.177,+12500,-0.313,+12500,-0.313
"Novak, Andrew",150,+19900,+16000,-0.195,+15000,-0.245,+16000,-0.195,+15000,-0.245,+21472,0.079,+16550,-0.167,+15000,-0.245,+16000,-0.195,+15000,-0.245,+15000,-0.245,+15000,-0.245,+19000,-0.045,+15000,-0.245,+15000,-0.245,+15000,-0.245
"Malnati, Peter",150,+20001,+16000,-0.199,+15000,-0.249,+16000,-0.199,+15000,-0.249,+29276,0.461,+18550,-0.072,+15000,-0.249,+22500,0.124,+17500,-0.124,+15000,-0.249,+15000,-0.249,+17500,-0.124,+15000,-0.249,+12500,-0.373,+15000,-0.249
"Lower, Justin",150,+21064,+14000,-0.334,+12500,-0.405,+12000,-0.428,+13000,-0.381,+19681,-0.065,+15050,-0.284,+12500,-0.405,+18500,-0.121,+9000,-0.570,+12500,-0.405,+12500,-0.405,+14000,-0.334,+12500,-0.405,+12500,-0.405,+9000,-0.570
"Bramlett, Joseph",150,+21177,+15000,-0.290,+12500,-0.408,+11000,-0.478,+15000,-0.290,+21715,0.025,+15550,-0.264,+10000,-0.525,+17500,-0.173,+12500,-0.408,+12500,-0.408,+12500,-0.408,+20000,-0.055,+15000,-0.290,+12500,-0.408,+12500,-0.408
"Willett, Danny",150,+21405,+11000,-0.484,+10000,-0.530,+8000,-0.623,+13000,-0.391,+14804,-0.307,+8550,-0.598,+8000,-0.623,+12500,-0.414,+10000,-0.530,+8000,-0.623,+15000,-0.298,+16500,-0.228,+10000,-0.530,+9000,-0.577,+10000,-0.530
"Seiffert, Chase",150,+21878,+22500,0.028,+15000,-0.313,+16000,-0.267,+25000,0.142,+31718,0.448,,0.00,+15000,-0.313,+25000,0.142,+15000,-0.313,+15000,-0.313,+20000,-0.085,+21000,-0.040,+20000,-0.085,+17500,-0.199,+15000,-0.313
"Lebioda, Hank",150,+23021,+11000,-0.520,+10000,-0.563,+10000,-0.563,+13000,-0.433,+15363,-0.331,+9550,-0.583,+10000,-0.563,+18500,-0.196,+12500,-0.455,+10000,-0.563,+12500,-0.455,+10000,-0.563,+12500,-0.455,+10000,-0.563,+10000,-0.563
"Redman, Doc",150,+23292,+25000,0.073,+15000,-0.354,+16000,-0.312,+25000,0.073,+26834,0.151,+17550,-0.245,+15000,-0.354,+18500,-0.205,+15000,-0.354,+15000,-0.354,+20000,-0.141,+22500,-0.034,+25000,0.073,+20000,-0.141,+12500,-0.461
"Piercy, Scott",150,+24591,+15000,-0.388,+12500,-0.490,+12000,-0.510,+15000,-0.388,+24151,-0.018,+16550,-0.326,+12500,-0.490,+20000,-0.186,+17500,-0.287,+12500,-0.490,+12500,-0.490,+22500,-0.085,+15000,-0.388,+12500,-0.490,+15000,-0.388
"Gutschewski, Scott",150,+25378,+25000,-0.015,+20000,-0.211,+16000,-0.368,+25000,-0.015,+32115,0.264,,0.00,+15000,-0.407,,0.00,+15000,-0.407,+20000,-0.211,+20000,-0.211,+30000,0.181,+20000,-0.211,+20000,-0.211,+10000,-0.604
"Kraft, Kelly",150,+25378,+15000,-0.407,+15000,-0.407,+16000,-0.368,+15000,-0.407,+23297,-0.082,+16550,-0.346,+15000,-0.407,+25000,-0.015,+12500,-0.505,+15000,-0.407,+15000,-0.407,+25000,-0.015,+15000,-0.407,+15000,-0.407,+15000,-0.407
"Kodaira, Satoshi",150,+25874,+25000,-0.034,+15000,-0.419,+21000,-0.188,+20000,-0.226,+20208,-0.218,+9550,-0.628,+20000,-0.226,+25000,-0.034,+15000,-0.419,+20000,-0.226,+15000,-0.419,+13000,-0.496,+20000,-0.226,+25000,-0.034,+20000,-0.226
"Streb, Robert",150,+28471,+20000,-0.296,+15000,-0.472,+19000,-0.332,+25000,-0.121,+29527,0.037,+16050,-0.435,+17500,-0.384,+27500,-0.034,+25000,-0.121,+20000,-0.296,+20000,-0.296,+19000,-0.332,+20000,-0.296,+20000,-0.296,+15000,-0.472
"Wallace, Matt",150,+30434,+15000,-0.505,+12500,-0.587,+12000,-0.604,+15000,-0.505,+18250,-0.399,+13050,-0.569,+12500,-0.587,+20000,-0.342,+15000,-0.505,+12500,-0.587,+12500,-0.587,+21000,-0.309,+15000,-0.505,+15000,-0.505,+15000,-0.505
"Haas, Bill",150,+33233,+22500,-0.322,+20000,-0.397,+21000,-0.367,+25000,-0.247,+32219,-0.030,+21550,-0.351,+20000,-0.397,+30000,-0.097,+15000,-0.547,+20000,-0.397,+20000,-0.397,+35000,0.053,+25000,-0.247,+17500,-0.472,+10000,-0.697
"Cook, Austin",150,+33513,+20000,-0.402,+20000,-0.402,+21000,-0.372,+20000,-0.402,+26336,-0.214,,0.00,+20000,-0.402,+22500,-0.328,+15000,-0.551,+20000,-0.402,+20000,-0.402,+30000,-0.105,+20000,-0.402,+15000,-0.551,+17500,-0.476
"Taylor, Vaughn",150,+33798,+25000,-0.260,+20000,-0.407,+21000,-0.378,+25000,-0.260,+26834,-0.205,,0.00,+20000,-0.407,+30000,-0.112,+20000,-0.407,+20000,-0.407,+20000,-0.407,+27500,-0.186,+25000,-0.260,+25000,-0.260,+17500,-0.481
"Lingmerth, David",150,+34683,+30000,-0.135,+25000,-0.278,+28000,-0.192,+30000,-0.135,,0.00,,0.00,+25000,-0.278,,0.00,+30000,-0.135,+25000,-0.278,+30000,-0.135,+42500,0.225,+30000,-0.135,+30000,-0.135,+25000,-0.278
"Stuard, Brian",150,+34683,+30000,-0.135,+20000,-0.422,+21000,-0.393,+30000,-0.135,+37586,0.083,,0.00,+20000,-0.422,,0.00,+25000,-0.278,+25000,-0.278,+25000,-0.278,+37500,0.081,+30000,-0.135,+25000,-0.278,+20000,-0.422
"Kohles, Ben",150,+36937,+30000,-0.187,+20000,-0.457,+21000,-0.430,+25000,-0.322,+24151,-0.345,,0.00,+20000,-0.457,,0.00,+15000,-0.592,+20000,-0.457,+25000,-0.322,+30000,-0.187,+25000,-0.322,+25000,-0.322,+12500,-0.660
"Higgo, Garrick",150,+37636,+10000,-0.732,+10000,-0.732,+11000,-0.706,+10000,-0.732,+10190,-0.727,+10250,-0.726,+10000,-0.732,+11000,-0.706,+11000,-0.706,+8000,-0.785,+10000,-0.732,+11000,-0.706,+10000,-0.732,+10000,-0.732,+10000,-0.732
"Villegas, Camilo",150,+37995,+30000,-0.210,+25000,-0.341,+21000,-0.446,+30000,-0.210,+30603,-0.194,,0.00,+20000,-0.472,,0.00,+25000,-0.341,+25000,-0.341,+25000,-0.341,+32500,-0.144,+30000,-0.210,+25000,-0.341,+17500,-0.538
"Norlander, Henrik",150,+39116,+22500,-0.424,+20000,-0.487,+21000,-0.462,+25000,-0.360,+20399,-0.477,+18550,-0.524,+20000,-0.487,+25000,-0.360,+20000,-0.487,+20000,-0.487,+20000,-0.487,+30000,-0.232,+25000,-0.360,+20000,-0.487,+15000,-0.615
"Moore, Ryan",150,+39504,+15000,-0.619,+12500,-0.682,+12000,-0.694,+15000,-0.619,+35315,-0.106,,0.00,+12500,-0.682,+22500,-0.429,+12500,-0.682,+12500,-0.682,+15000,-0.619,+25000,-0.366,+15000,-0.619,+12500,-0.682,+15000,-0.619
"Byrd, Jonathan",150,+41567,+30000,-0.278,+25000,-0.398,+28000,-0.326,+20000,-0.518,+37586,-0.096,,0.00,+25000,-0.398,,0.00,+25000,-0.398,+25000,-0.398,+25000,-0.398,+42500,0.022,+30000,-0.278,+25000,-0.398,+15000,-0.638
"O'Hair, Sean",150,+42005,+25000,-0.404,+20000,-0.523,+21000,-0.499,+20000,-0.523,,0.00,,0.00,+20000,-0.523,+30000,-0.285,+15000,-0.641,+20000,-0.523,+20000,-0.523,+37500,-0.107,+25000,-0.404,+20000,-0.523,+15000,-0.641
"Barjon, Paul",150,+42911,+35000,-0.184,+25000,-0.416,+32000,-0.254,+35000,-0.184,+26834,-0.374,,0.00,+30000,-0.300,,0.00,+35000,-0.184,+30000,-0.300,+30000,-0.300,+32500,-0.242,+30000,-0.300,+30000,-0.300,+25000,-0.416
"Hadley, Chesson",150,+43378,+12500,-0.710,+10000,-0.768,+12000,-0.722,+13000,-0.699,+11679,-0.729,+14050,-0.675,+10000,-0.768,+12500,-0.710,+12500,-0.710,+10000,-0.768,+12500,-0.710,+15000,-0.653,+12500,-0.710,+10000,-0.768,+12500,-0.710
"Percy, Cameron",150,+43856,+30000,-0.315,+25000,-0.429,+21000,-0.520,+25000,-0.429,+29527,-0.326,,0.00,+20000,-0.543,,0.00,+25000,-0.429,+20000,-0.543,+25000,-0.429,+32500,-0.258,+25000,-0.429,+25000,-0.429,+15000,-0.656
"Martin, Ben",150,+44844,+30000,-0.330,+20000,-0.553,+21000,-0.531,+40000,-0.108,,0.00,,0.00,+20000,-0.553,,0.00,+25000,-0.442,+20000,-0.553,+25000,-0.442,+45000,0.003,+30000,-0.330,+25000,-0.442,+20000,-0.553
"Sloan, Roger",150,+47519,+35000,-0.263,+25000,-0.473,+32000,-0.326,+30000,-0.368,,0.00,,0.00,+30000,-0.368,,0.00,+30000,-0.368,+25000,-0.473,+30000,-0.368,+37500,-0.210,+30000,-0.368,+25000,-0.473,+35000,-0.263
"Matthews, Brandon",150,+48093,+15000,-0.687,+10000,-0.790,+11000,-0.770,+13000,-0.728,+17973,-0.625,+27550,-0.426,+10000,-0.790,+20000,-0.583,+12500,-0.739,+10000,-0.790,+12500,-0.739,+17000,-0.645,+12500,-0.739,+15000,-0.687,+12500,-0.739
"Stroud, Chris",150,+58724,+30000,-0.488,+25000,-0.573,+28000,-0.522,+30000,-0.488,,0.00,,0.00,+25000,-0.573,,0.00,+25000,-0.573,+25000,-0.573,+25000,-0.573,+40000,-0.318,+30000,-0.488,+30000,-0.488,+25000,-0.573
"Wu, Dylan",150,+58724,+25000,-0.573,+15000,-0.743,+16000,-0.726,+25000,-0.573,+37586,-0.359,,0.00,+15000,-0.743,+35000,-0.403,+20000,-0.658,+15000,-0.743,+20000,-0.658,+40000,-0.318,+25000,-0.573,+20000,-0.658,+15000,-0.743
"Lamb, Rick",150,+60506,+50000,-0.173,+50000,-0.173,+15000,-0.751,+50000,-0.173,,0.00,,0.00,+15000,-0.751,,0.00,+30000,-0.503,+40000,-0.338,+25000,-0.586,+55000,-0.091,+40000,-0.338,+50000,-0.173,+25000,-0.586
"Menante, Dylan",150,+60506,+25000,-0.586,+30000,-0.503,+42000,-0.305,,0.00,,0.00,,0.00,+30000,-0.503,,0.00,+40000,-0.338,+30000,-0.503,+25000,-0.586,+45000,-0.256,+40000,-0.338,+25000,-0.586,+25000,-0.586
