bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+15703,2022-07-21 06:50,25157,+14045,2022-07-19 08:33,T16,"Hodges, Lee",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+16108,2022-07-21 06:50,11374,+17053,2022-07-19 08:33,T4,"Hahn, James",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+17570,2022-07-21 06:50,14698,+25076,2022-07-19 08:33,CUT,"Bramlett, Joseph",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+17996,2022-07-21 06:50,22981,+17053,2022-07-19 08:33,CUT,"Matthews, Brandon",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+18797,2022-07-21 06:50,17723,+22567,2022-07-19 08:33,CUT,"Lower, Justin",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+19069,2022-07-21 06:50,20706,+17053,2022-07-19 08:33,T26,"Wallace, Matt",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+21047,2022-07-21 06:50,13531,+22567,2022-07-19 08:33,T64,"Kodaira, Satoshi",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+21312,2022-07-21 06:50,11657,+19060,2022-07-19 08:33,CUT,"Norlander, Henrik",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+21893,2022-07-21 06:50,16715,+20061,2022-07-19 08:33,CUT,"Ryder, Sam",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+22430,2022-07-21 06:50,23475,+20061,2022-07-19 08:33,T54,"Novak, Andrew",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+24342,2022-07-21 06:50,15852,+22567,2022-07-19 08:33,T11,"Kraft, Kelly",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+25209,2022-07-21 06:50,9171,+30091,2022-07-19 08:33,T58,"Villegas, Camilo",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+25231,2022-07-21 06:50,7899,+22567,2022-07-19 08:33,T4,"Piercy, Scott",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+25231,2022-07-21 06:50,8769,+22567,2022-07-19 08:33,CUT,"Potter Jr, Ted",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+25231,2022-07-21 06:50,16395,+22567,2022-07-19 08:33,CUT,"Kohles, Ben",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+27403,2022-07-21 06:50,14852,+27582,2022-07-19 08:33,T11,"Streb, Robert",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+27517,2022-07-21 06:50,18579,+24684,2022-07-19 08:33,CUT,"Cook, Austin",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+27790,2022-07-21 06:50,16566,+25076,2022-07-19 08:33,T31,"Barjon, Paul",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+28031,2022-07-21 06:50,18695,+25076,2022-07-19 08:33,CUT,"Hagy, Brandon",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+28031,2022-07-21 06:50,13305,+25076,2022-07-19 08:33,69,"Chappell, Kevin",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+28031,2022-07-21 06:50,6930,+25076,2022-07-19 08:33,CUT,"Taylor, Vaughn",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+28031,2022-07-21 06:50,24481,+25076,2022-07-19 08:33,CUT,"Redman, Doc",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+28491,2022-07-21 06:50,14926,+27582,2022-07-19 08:33,T11,"Malnati, Peter",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+29368,2022-07-21 06:50,17509,+30091,2022-07-19 08:33,T45,"Seiffert, Chase",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+30851,2022-07-21 06:50,5874,+27582,2022-07-19 08:33,T26,"Percy, Cameron",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+32485,2022-07-21 06:50,7489,+35107,2022-07-19 08:33,CUT,"Moore, Ryan",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+33555,2022-07-21 06:50,7305,+30091,2022-07-19 08:33,T31,"Gutschewski, Scott",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+33662,2022-07-21 06:50,7900,+30091,2022-07-19 08:33,CUT,"Haas, Bill",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+33662,2022-07-21 06:50,19364,+30091,2022-07-19 08:33,CUT,"Werenski, Richy",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+33662,2022-07-21 06:50,14081,+30091,2022-07-19 08:33,T45,"Hoag, Bo",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+39268,2022-07-21 06:50,13022,+35107,2022-07-19 08:33,CUT,"Stuard, Brian",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+39268,2022-07-21 06:50,6931,+35107,2022-07-19 08:33,T58,"Byrd, Jonathan",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+39268,2022-07-21 06:50,25002,+35107,2022-07-19 08:33,CUT,"Wu, Dylan",pinnacle,2022-07-24,3M Open,win,2022,2022,525
0,loss,+39268,2022-07-21 06:50,17345,+35107,2022-07-19 08:33,CUT,"Naegel, Chris",pinnacle,2022-07-24,3M Open,win,2022,2022,525
