player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Will Grier,38265,QB,DAL,2,62.1,29,32,10.7,2.88,1,0,0.0,56.3,18,0,14,0.0,39,0,13,9,79.7,51.3,48.6,64.2,0,0,40,0,28.6,94.0,10.3,4,3,0,2,2,2,5.0,186,5.8
Cooper Rush,12324,QB,DAL,3,70.4,27,31,4.3,2.45,3,0,0.0,54.8,17,0,10,10.5,33,2,8,9,78.6,53.9,50.8,65.9,1,1,37,0,10.0,52.6,3.0,1,1,0,0,0,2,5.4,136,4.4
Davis Mills,52269,QB,HST,3,70.0,30,30,9.2,2.45,0,2,5.9,63.3,19,0,6,9.5,34,2,9,13,27.8,54.5,53.8,,0,1,38,0,66.7,86.5,11.8,4,0,0,0,2,2,5.3,168,5.6
Justin Fields,82118,QB,CHI,3,88.9,27,30,7.0,3.25,1,2,6.7,76.7,23,0,11,4.2,35,1,15,6,78.5,90.4,87.4,72.4,1,0,35,0,18.2,133.1,5.7,2,3,0,1,3,0,0.0,243,8.1
Teddy Bridgewater,8667,QB,MIA,2,59.3,27,30,10.0,2.83,1,2,6.7,46.7,14,0,9,12.5,31,2,10,17,77.6,81.2,79.3,,0,0,31,1,11.1,68.6,3.2,1,0,0,2,0,0,0.0,199,6.6
Jeff Driskel,10841,QB,HST,3,74.1,27,30,9.1,3.04,0,0,0.0,63.3,19,0,10,5.0,35,1,10,13,79.3,69.5,68.2,68.4,1,3,39,1,10.0,73.9,2.9,1,4,0,2,3,1,2.6,182,6.1
Jarrett Guarantano,40771,QB,ARZ,3,76.0,25,30,9.5,2.95,3,2,6.5,56.7,17,0,14,10.5,38,2,11,1,29.1,61.6,66.8,51.6,0,0,39,2,28.6,114.9,10.5,4,4,0,2,3,1,2.6,232,7.7
Nick Mullens,12282,QB,MIN,3,78.6,28,29,7.8,2.77,0,0,0.0,72.4,21,0,11,4.5,32,1,8,18,27.3,64.4,68.7,44.8,1,0,33,0,18.2,103.4,6.3,2,1,0,0,1,0,0.0,205,7.1
Sam Ehlinger,60555,QB,IND,3,92.3,26,29,9.5,3.25,1,1,3.3,82.8,24,0,13,0.0,37,0,14,14,79.5,90.6,85.1,80.4,0,0,39,1,38.5,147.8,13.5,5,3,0,2,4,0,0.0,289,10.0
Ben DiNucci,34311,QB,DAL,3,72.0,25,27,7.0,3.1,0,1,3.4,59.3,16,0,13,11.1,32,2,12,9,28.1,61.7,61.4,59.0,0,0,34,0,7.7,104.1,3.1,1,4,0,2,2,2,5.9,181,6.7
Patrick Mahomes,11765,QB,KC,2,75.0,24,26,9.2,2.87,0,1,3.7,69.2,18,0,12,0.0,26,0,13,16,76.8,81.8,79.9,,1,0,27,0,0.0,133.8,0.0,0,0,0,1,3,0,0.0,222,8.5
Daniel Jones,39395,QB,NYG,2,92.3,26,26,7.4,2.59,0,0,0.0,76.9,20,0,10,16.7,29,4,13,21,77.2,72.2,68.4,69.8,0,1,29,0,10.0,79.8,3.4,1,2,0,0,0,1,3.4,185,7.1
Kyle Sloter,12180,QB,JAX,1,65.2,23,25,4.5,2.61,2,0,0.0,52.0,13,0,11,13.3,27,2,6,15,26.3,37.1,46.8,30.7,0,0,29,0,9.1,79.9,3.7,1,1,0,0,1,1,3.4,127,5.1
Matt Corral,83517,QB,CAR,2,52.4,21,24,7.3,3.13,1,0,0.0,41.7,10,1,12,9.1,29,1,5,5,78.0,45.8,46.5,61.6,1,0,33,1,16.7,49.3,6.9,2,3,0,1,0,2,6.1,69,2.9
Nathan Peterman,11926,QB,CHI,3,76.2,21,24,9.5,3.0,1,0,0.0,58.3,14,0,7,12.5,29,2,9,6,27.9,62.4,63.3,54.9,0,0,31,0,57.1,81.6,13.8,4,1,0,2,0,2,6.5,178,7.4
Jacoby Brissett,10725,QB,CLV,1,71.4,21,23,8.0,2.47,1,0,0.0,56.5,13,0,3,13.3,23,2,6,8,76.3,61.7,61.2,,0,1,25,0,0.0,50.8,0.0,0,0,0,1,0,0,0.0,109,4.7
John Wolford,46454,QB,LA,1,75.0,20,22,7.4,3.03,1,0,0.0,63.6,14,0,15,6.7,30,1,6,26,24.4,55.7,67.9,29.8,0,0,30,0,33.3,82.0,16.7,5,3,0,1,0,0,0.0,142,6.5
Nick Foles,7089,QB,IND,3,85.7,21,22,4.6,2.3,1,0,0.0,68.2,15,0,5,16.7,24,3,7,14,76.9,58.1,58.4,57.4,0,1,27,0,20.0,83.9,4.2,1,1,0,0,1,1,3.7,152,6.9
Carson Wentz,10636,QB,WAS,2,72.7,22,22,6.2,2.43,0,0,0.0,72.7,16,0,3,0.0,23,0,7,32,76.1,63.5,62.7,,0,0,24,0,33.3,88.8,4.3,1,0,0,0,0,0,0.0,138,6.3
Danny Etling,23519,QB,GB,3,81.8,22,22,5.1,2.86,0,0,0.0,77.3,17,0,5,5.6,27,1,6,12,79.1,71.1,64.3,74.4,0,0,30,0,60.0,123.3,11.1,3,2,0,0,1,0,0.0,220,10.0
Baker Mayfield,46518,QB,CAR,2,80.0,20,22,8.2,2.99,0,0,0.0,59.1,13,0,10,18.8,24,3,7,5,76.3,68.4,71.9,50.0,0,0,25,0,0.0,107.0,0.0,0,2,0,2,2,0,0.0,134,6.1
Taylor Heinicke,9896,QB,WAS,2,65.0,20,21,9.9,2.78,1,1,4.3,61.9,13,0,4,0.0,23,0,6,32,76.3,56.2,53.4,66.4,0,1,25,0,0.0,70.3,0.0,0,2,0,0,1,1,4.0,104,5.0
Mac Jones,60323,QB,NE,2,70.0,20,21,10.1,2.74,0,1,4.5,61.9,13,0,9,7.1,26,1,7,19,76.8,57.4,50.4,77.9,0,1,27,0,33.3,60.0,11.5,3,2,0,1,0,1,3.7,132,6.3
Jack Coan,60613,QB,IND,3,68.8,16,19,6.4,2.75,0,0,0.0,52.6,10,0,6,9.1,21,1,6,14,76.0,50.8,56.4,54.4,1,0,22,0,33.3,83.4,9.5,2,0,0,2,1,0,0.0,91,4.8
Brian Hoyer,5277,QB,NE,3,77.8,18,18,7.6,2.29,0,1,5.3,72.2,13,0,5,7.1,19,1,6,19,74.8,74.8,73.4,,0,0,20,0,20.0,112.3,5.3,1,0,0,0,1,0,0.0,136,7.6
Blaine Gabbert,6162,QB,TB,3,88.2,17,17,5.9,2.15,0,1,5.9,76.5,13,0,2,13.3,17,2,4,30,74.5,79.9,81.7,56.8,0,0,18,0,0.0,113.6,0.0,0,0,0,0,1,0,0.0,115,6.8
C.J. Beathard,11859,QB,JAX,2,66.7,15,17,9.5,2.6,2,0,0.0,58.8,10,0,7,0.0,21,0,5,15,75.9,53.5,53.1,58.7,0,1,23,0,14.3,47.7,4.8,1,3,0,0,0,0,0.0,86,5.1
Matt Ryan,4317,QB,IND,2,70.6,17,17,3.4,2.63,0,0,0.0,64.7,11,0,5,8.3,20,1,4,14,75.1,60.1,56.0,64.4,0,0,20,0,40.0,84.7,10.0,2,1,0,0,0,0,0.0,117,6.9
Trey Lance,91399,QB,SF,2,73.3,15,16,7.3,3.06,0,1,6.3,68.8,11,0,7,0.0,20,0,3,28,75.4,59.4,55.8,66.1,1,0,21,0,28.6,116.9,10.0,2,2,0,0,1,0,0.0,141,8.8
Dustin Crum,60418,QB,KC,3,78.6,14,15,3.9,3.06,1,0,0.0,66.7,10,0,8,9.1,22,1,3,16,76.6,64.3,59.0,69.1,0,0,22,0,50.0,73.2,18.2,4,3,0,0,0,0,0.0,56,3.7
Kyle Allen,26152,QB,HST,2,93.3,15,15,9.3,2.3,0,1,6.7,73.3,11,0,4,21.4,16,3,6,13,73.9,85.6,83.9,,0,0,16,0,25.0,115.1,6.3,1,0,0,0,1,0,0.0,107,7.1
Tua Tagovailoa,60326,QB,MIA,2,86.7,15,15,10.3,2.87,0,0,0.0,80.0,12,0,4,7.7,16,1,9,17,73.9,88.8,86.7,,0,0,16,0,25.0,138.6,6.3,1,0,0,0,1,0,0.0,179,11.9
Sam Darnold,29048,QB,CAR,2,77.8,9,14,6.8,3.32,0,1,7.1,50.0,7,0,8,0.0,14,0,4,5,21.9,43.0,49.0,46.7,0,0,14,0,0.0,86.9,0.0,0,0,0,5,1,1,7.1,65,4.6
Joe Flacco,4332,QB,NYJ,1,58.3,12,12,8.9,3.08,0,0,0.0,58.3,7,0,3,0.0,12,0,3,22,72.4,29.1,29.5,,0,1,12,0,0.0,42.4,0.0,0,0,0,0,0,1,8.3,76,6.3
Marcus Mariota,9435,QB,ATL,2,72.7,11,12,12.3,3.46,0,2,16.7,66.7,8,0,5,0.0,15,0,8,2,73.9,93.4,90.9,79.4,0,0,16,0,0.0,137.5,0.0,0,3,0,1,1,0,0.0,168,14.0
Andy Dalton,6187,QB,NO,2,100.0,10,10,7.8,2.56,0,0,0.0,100.0,10,0,2,0.0,11,0,6,20,71.9,83.1,85.8,56.8,0,0,11,0,0.0,151.7,0.0,0,1,0,0,1,0,0.0,124,12.4
Chad Henne,4371,QB,KC,2,66.7,9,10,3.6,2.07,0,1,9.1,60.0,6,0,1,0.0,11,0,3,16,73.0,59.7,66.3,48.9,0,0,12,0,0.0,65.8,0.0,0,1,0,1,0,0,0.0,33,3.3
Drew Plitt,39879,QB,CIN,2,87.5,8,8,9.9,2.47,0,1,12.5,87.5,7,0,0,0.0,9,0,4,7,70.9,53.8,55.2,58.3,0,0,9,0,,154.7,0.0,0,1,0,0,1,1,11.1,93,11.6
Tom Brady,698,QB,TB,1,87.5,8,8,5.8,2.13,0,0,0.0,75.0,6,0,0,14.3,8,1,2,30,70.9,68.9,68.0,,0,0,9,0,,87.5,0.0,0,0,0,0,0,0,0.0,44,5.5
Feleipe Franks,40217,QB,ATL,2,50.0,4,7,6.0,3.22,0,0,0.0,28.6,2,0,4,0.0,12,0,2,2,21.3,48.2,29.4,75.2,0,0,12,1,50.0,39.6,16.7,2,3,0,3,0,1,8.3,8,1.1
Jalen Hurts,40291,QB,PHI,1,100.0,6,6,7.8,3.36,0,1,16.7,100.0,6,0,3,0.0,7,0,3,24,70.3,90.2,85.5,64.0,0,0,8,0,33.3,158.3,14.3,1,0,0,0,1,0,0.0,80,13.3
Zach Wilson,82096,QB,NYJ,1,60.0,5,5,4.4,2.98,0,0,0.0,60.0,3,0,2,0.0,6,0,2,22,68.9,48.4,39.0,65.6,0,1,6,0,0.0,31.7,0.0,0,1,0,0,0,1,16.7,23,4.6
Deshaun Watson,11767,QB,CLV,1,60.0,5,5,8.4,3.1,0,0,0.0,20.0,1,0,2,66.7,5,2,0,8,68.0,56.6,56.5,,0,0,5,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.4
Carson Strong,83524,QB,PHI,2,50.0,2,4,11.0,3.28,0,0,0.0,25.0,1,0,2,0.0,4,0,1,24,69.5,62.1,60.6,60.0,1,0,4,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,6,1.5
Jared Goff,10635,QB,DET,1,100.0,4,4,6.3,2.65,0,0,0.0,75.0,3,0,1,25.0,4,1,3,11,66.9,74.2,73.0,,0,0,4,0,0.0,113.5,0.0,0,0,0,0,0,0,0.0,47,11.8
Jameis Winston,9434,QB,NO,1,100.0,4,4,13.5,3.13,0,0,0.0,100.0,4,0,1,0.0,4,0,3,20,66.9,86.9,85.0,,0,0,4,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,59,14.8
Josh Allen,46601,QB,BUF,1,100.0,3,3,11.3,2.57,0,0,0.0,100.0,3,0,1,0.0,3,0,3,4,65.5,91.1,90.2,,0,0,3,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,45,15.0
Brett Hundley,9580,QB,BLT,1,100.0,2,2,15.0,2.68,0,1,33.3,100.0,2,0,4,0.0,5,0,1,3,69.2,75.9,79.7,57.8,0,0,6,0,50.0,118.8,40.0,2,1,0,0,0,0,0.0,42,21.0
