player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Trey Ragas,42174,HB,LA,3,21,4,0,0.0,0,0,75,0,0,4,54,46.8,0,7,26,1,4,26.1,63.3,76.8,,,53.7,64.8,60.0,9,0,1,1,21,24,0,0,1,22,1,75,54,2.57,3.6,0.05,17
Rachaad White,131633,HB,TB,3,19,5,0,0.0,0,0,60,0,2,5,49,78.5,1,2,30,1,10,28.1,59.5,77.7,,78.1,39.0,65.3,,12,0,32,4,21,20,0,0,5,23,0,60,49,2.58,3.2,1.52,7
Jordan Mason,62946,HB,SF,3,19,5,1,18.1,17,0,94,1,0,5,68,89.5,2,6,28,0,9,78.1,84.4,76.4,,68.8,42.5,90.2,60.0,17,0,-1,1,22,26,0,0,2,20,0,94,68,3.58,4.9,-0.05,10
Darrynton Evans,40692,HB,CHI,3,19,2,0,0.0,0,0,77,2,1,2,46,29.1,3,4,6,0,10,77.8,51.0,76.6,,80.1,36.8,55.8,60.0,11,0,27,6,27,21,0,0,9,25,1,77,46,2.42,4.1,1.0,8
Tony Jones Jr.,40498,HB,NO,3,19,3,0,0.0,0,0,69,0,1,3,45,37.9,0,2,20,0,2,80.1,73.0,75.3,,55.3,74.4,71.3,,8,0,45,6,27,22,0,0,6,25,0,69,45,2.37,3.6,1.67,16
Jerome Ford,83601,HB,CLV,2,19,3,2,63.6,56,0,88,0,3,3,39,45.6,2,4,8,1,6,27.7,68.1,76.4,,19.8,75.6,66.4,,41,0,71,8,21,19,0,0,9,27,1,88,39,2.05,4.6,3.38,12
Trey Sermon,57372,HB,SF,3,19,1,0,0.0,0,0,39,1,0,1,33,7.9,1,5,28,0,5,77.6,62.8,75.3,,82.8,56.9,63.1,,12,0,14,3,17,20,0,0,4,22,0,39,33,1.74,2.1,0.82,13
Jake Funk,45835,HB,LA,3,19,3,0,0.0,0,0,47,0,0,3,38,27.3,0,1,26,1,5,27.1,53.3,76.4,,77.8,61.4,51.0,60.0,6,0,14,3,29,22,0,0,4,22,0,47,38,2.0,2.5,0.48,14
Ian Book,40216,QB,NO,3,7,5,0,0.0,0,0,8,0,0,0,0,0.0,5,7,20,3,0,84.7,74.3,82.6,71.2,,,69.6,60.0,30,0,-2,1,0,77,113,11,1,8,0,121,57,3.17,6.7,,4
Qadree Ollison,45934,HB,ATL,3,18,0,1,23.4,18,0,77,0,0,0,40,0.0,2,4,2,0,7,76.9,65.1,76.4,,32.7,73.3,63.4,60.0,18,0,9,2,18,19,0,0,4,20,1,77,40,2.22,4.3,0.5,11
Bryce Perkins,35299,QB,LA,3,7,9,0,0.0,0,0,19,0,0,3,16,98.0,2,8,26,2,1,83.5,71.2,81.9,61.6,,,82.3,60.0,11,0,0,0,0,69,54,11,0,7,2,73,91,5.06,4.1,,5
Chris Evans,27303,HB,CIN,3,18,4,0,0.0,0,0,10,0,0,4,20,18.5,0,0,7,0,5,79.3,67.3,77.3,,78.8,59.0,69.1,60.0,8,0,25,6,34,24,0,0,6,24,0,10,20,1.11,0.6,0.74,12
Justin Jackson,29539,HB,DET,3,18,6,2,36.7,40,0,109,0,1,6,61,118.6,4,5,11,0,7,78.0,77.0,74.1,,74.8,64.5,75.0,60.0,21,0,39,2,21,22,0,0,2,20,0,109,61,3.39,6.1,1.86,10
Patrick Taylor Jr.,40448,HB,GB,3,18,2,0,0.0,0,0,71,2,0,2,46,24.3,1,4,12,0,5,77.0,55.8,79.6,,84.3,30.0,66.2,60.0,11,0,17,3,32,21,0,0,6,21,0,71,46,2.56,3.9,0.53,13
Tyler Allgeier,83639,HB,ATL,3,17,6,1,22.1,15,0,68,0,0,6,68,114.3,2,3,2,0,5,77.7,74.9,77.6,,62.1,60.3,78.5,60.0,15,0,14,4,34,21,0,0,4,21,1,68,68,4.0,4.0,0.41,12
Travis Etienne,57185,HB,JAX,2,17,4,0,0.0,0,0,52,1,0,4,55,71.9,2,2,15,0,7,76.4,61.5,76.4,,54.1,37.9,67.1,60.0,12,0,10,1,20,18,0,0,2,18,0,52,55,3.24,3.1,0.5,10
Phillip Lindsay,12660,HB,IND,3,16,1,0,0.0,0,0,55,2,0,1,35,11.5,1,4,14,0,5,76.4,56.6,75.6,,54.3,29.1,65.9,,10,0,14,3,14,16,0,0,5,19,1,55,35,2.19,3.4,1.0,11
Craig Reynolds,94383,HB,DET,3,16,5,2,39.5,32,0,81,0,1,5,59,105.4,4,5,11,0,5,78.0,65.3,0.0,,78.3,63.8,67.2,,17,1,23,5,20,17,0,0,5,21,0,81,59,3.69,5.1,1.15,11
Darwin Thompson,83791,HB,SEA,3,16,7,2,44.4,32,0,72,1,0,7,39,94.8,3,5,29,0,2,76.7,62.2,79.3,,20.8,38.8,78.2,60.0,16,0,9,2,46,19,0,0,3,18,1,72,39,2.44,4.5,0.2,10
Isiah Pacheco,83747,HB,KC,3,16,1,0,0.0,0,0,66,0,1,1,41,27.0,2,2,16,0,6,77.7,69.6,77.7,,77.1,58.8,71.7,60.0,13,0,21,3,26,17,0,0,3,19,0,66,41,2.56,4.1,0.81,10
Mekhi Sargent,83684,HB,JAX,4,16,7,0,0.0,0,0,53,0,4,7,48,126.9,2,4,15,0,6,77.8,66.2,80.0,,46.8,74.2,64.1,60.0,11,0,67,10,46,18,0,0,11,26,0,53,48,3.0,3.3,1.46,9
Jaylen Warren,98692,HB,PIT,3,16,5,0,0.0,0,0,48,0,4,5,49,119.8,1,1,25,1,6,26.1,73.5,77.1,,81.3,87.6,63.9,60.0,13,0,54,7,29,18,0,0,7,23,0,48,49,3.06,3.0,1.86,10
Jaret Patterson,77745,HB,WAS,3,16,4,0,0.0,0,0,63,0,0,4,45,53.6,1,6,32,0,6,77.3,76.1,79.1,,76.3,67.9,77.3,60.0,14,0,47,5,36,21,0,0,5,21,1,63,45,2.81,3.9,1.31,10
Joshua Kelley,13750,HB,LAC,3,16,7,1,20.3,15,0,74,1,1,7,50,125.0,1,2,27,0,4,76.9,72.9,76.4,,80.0,46.7,78.6,,15,0,29,4,19,17,0,0,5,20,0,74,50,3.13,4.6,1.53,10
Antonio Williams,40197,HB,NYG,3,16,4,2,38.7,36,0,93,0,0,4,64,66.7,2,4,21,1,9,26.4,70.6,78.9,,28.8,72.9,70.7,,19,0,45,8,36,16,0,0,8,24,1,93,64,4.0,5.8,1.25,7
Pierre Strong Jr.,66619,HB,NE,3,15,1,0,0.0,0,0,52,0,0,1,32,11.9,0,3,19,0,6,78.0,63.2,76.1,,28.9,66.0,65.8,60.0,9,0,13,3,21,20,0,0,4,18,0,52,32,2.13,3.5,0.62,9
Zonovan Knight,97432,HB,NYJ,3,15,2,1,41.5,22,0,53,0,0,2,40,35.6,2,4,22,0,6,78.1,60.1,76.7,,46.8,49.5,63.5,60.0,22,0,0,0,22,17,0,0,0,15,1,53,40,2.67,3.5,0.0,9
Ty Chandler,62942,HB,MIN,3,15,9,1,22.1,25,0,113,0,0,9,70,247.1,4,6,18,0,1,76.4,82.0,75.9,,75.0,56.1,84.8,,25,0,4,2,17,15,0,0,2,17,1,113,70,4.67,7.5,0.24,14
Trestan Ebner,57159,HB,CHI,2,15,6,1,45.0,27,0,60,0,0,6,39,97.5,1,2,6,0,5,77.0,60.0,74.0,,46.2,63.6,60.1,,27,0,12,1,11,16,0,0,1,16,0,60,39,2.6,4.0,1.09,10
Chuba Hubbard,57373,HB,CAR,3,14,2,0,0.0,0,0,37,4,0,2,37,29.4,0,3,5,0,10,76.9,40.0,79.1,,46.5,25.6,55.9,,7,0,21,4,31,14,0,0,8,18,0,37,37,2.64,2.6,0.68,2
Brian Robinson Jr.,57120,HB,WAS,2,14,0,0,0.0,0,0,57,0,2,0,42,37.5,1,5,32,0,5,75.5,64.0,74.0,,74.4,69.6,61.5,,11,0,15,2,7,14,0,0,2,16,1,57,42,3.0,4.1,2.14,9
Malik Willis,60341,QB,TEN,3,3,7,1,9.4,15,0,21,0,0,4,6,266.7,5,5,31,0,0,83.3,63.3,81.5,54.9,,,78.4,60.0,50,0,0,0,0,50,138,11,0,3,1,159,83,5.93,11.4,,3
Chase Garbers,60356,QB,LV,4,7,1,0,0.0,0,0,-7,0,0,0,0,0.0,2,2,23,0,0,82.2,67.5,80.9,60.0,,,77.5,60.0,28,0,0,0,0,53,66,7,0,7,0,59,1,0.07,4.2,,0
J.J. Taylor,25512,HB,NE,3,14,1,1,26.8,15,0,56,1,0,1,39,16.4,1,4,19,0,8,78.0,60.3,0.0,,81.8,48.5,67.6,,15,1,33,3,26,15,0,0,4,17,0,56,39,2.79,4.0,1.27,6
Mike Davis,9559,HB,BLT,3,14,5,0,0.0,0,0,50,0,1,5,39,111.4,1,1,3,0,8,75.3,69.9,73.5,,19.0,61.5,72.5,,10,0,5,1,14,14,0,0,1,15,1,50,39,2.79,3.6,0.36,5
Breece Hall,97636,HB,NYJ,3,14,3,0,0.0,0,0,29,0,0,3,31,47.4,1,4,22,0,4,75.1,53.4,73.8,,24.1,52.6,58.4,,11,0,0,0,10,14,0,0,0,14,0,29,31,2.21,2.1,0.0,10
Myles Gaskin,45914,HB,MIA,3,14,4,2,46.2,36,0,78,0,0,4,56,106.7,2,3,17,1,5,23.3,64.8,75.4,,52.2,27.6,79.4,,20,0,6,1,21,14,0,0,2,15,0,78,56,4.0,5.6,0.29,9
Patrick Laird,28219,HB,TB,2,13,3,0,0.0,0,0,35,0,0,3,31,42.1,0,2,30,0,2,75.6,69.2,75.3,,25.8,61.8,71.4,,8,0,20,4,16,13,0,0,4,17,0,35,31,2.38,2.7,1.25,10
Larry Rountree III,57308,HB,LAC,3,13,1,0,0.0,0,0,31,0,1,1,17,16.3,0,1,27,0,4,75.8,59.7,76.6,,57.5,56.0,61.1,60.0,5,0,12,3,23,15,0,0,4,16,1,31,17,1.31,2.4,0.52,9
Spencer Brown,57441,HB,CAR,2,13,2,0,0.0,0,0,43,0,0,2,30,30.8,1,4,5,0,8,75.5,76.4,75.2,,72.4,63.7,77.1,60.0,11,0,10,2,18,15,0,0,3,15,1,43,30,2.31,3.3,0.56,5
La'Mical Perine,26408,HB,NYJ,3,13,1,0,0.0,0,0,60,0,0,1,22,13.0,2,3,22,0,4,74.7,61.7,76.4,,56.3,50.8,64.6,60.0,14,0,0,0,20,15,0,0,0,13,1,60,22,1.69,4.6,0.0,9
D'Onta Foreman,11844,HB,CAR,3,13,3,0,0.0,0,0,27,0,0,3,26,40.0,0,1,5,0,9,75.2,57.1,73.6,,25.7,63.2,57.5,60.0,5,0,10,2,21,15,0,0,2,15,0,27,26,2.0,2.1,0.48,4
Kenneth Gainwell,77737,HB,PHI,2,13,2,1,34.8,16,0,46,0,0,2,36,36.9,2,5,24,0,7,75.2,61.1,74.7,,,65.2,59.6,,16,0,8,2,11,13,0,0,2,15,1,46,36,2.77,3.5,0.73,6
Mike Boone,31615,HB,DEN,3,13,4,2,57.4,31,0,54,0,3,4,47,158.2,3,4,10,0,1,76.9,65.1,78.4,,23.2,71.9,63.8,,16,0,20,3,21,16,0,0,4,16,0,54,47,3.62,4.2,0.95,11
Reggie Bonnafon,47542,HB,WAS,3,13,1,0,0.0,0,0,30,1,1,1,23,20.8,0,5,32,0,3,76.0,60.4,0.0,,33.4,48.0,75.6,59.5,5,1,38,4,33,17,0,0,5,17,0,30,23,1.77,2.3,1.15,10
Sam Howell,97599,QB,WAS,3,3,6,0,0.0,0,0,6,0,0,1,5,55.6,5,7,32,0,0,84.7,70.2,22.0,63.1,,,85.9,60.0,17,1,0,0,0,44,88,10,0,3,2,94,43,3.31,7.2,,2
Kevin Harris,99141,HB,NE,3,13,6,1,41.3,33,0,80,1,0,6,76,219.2,3,3,19,1,7,24.1,63.8,76.8,,28.5,45.7,71.6,60.0,33,0,13,3,20,15,0,0,4,16,1,80,76,5.85,6.2,0.65,6
Isaiah Spiller,99146,HB,LAC,2,13,2,0,0.0,0,0,37,0,0,2,27,29.7,0,2,27,0,5,74.9,77.8,73.5,,76.4,63.4,77.8,60.0,6,0,10,1,13,15,0,0,2,14,0,37,27,2.08,2.8,0.77,8
Gerrid Doaks,40903,HB,MIA,2,13,3,0,0.0,0,0,71,0,0,3,43,70.9,0,5,17,0,3,74.9,80.4,71.3,,76.7,58.7,79.1,,9,0,1,1,8,13,0,0,2,14,0,71,43,3.31,5.5,0.13,10
Jacques Patrick,45704,HB,CIN,3,13,2,1,29.3,17,0,58,0,0,2,38,34.4,1,4,7,0,8,76.0,70.0,76.1,,57.2,72.6,67.3,,17,0,49,4,26,14,0,0,4,17,2,58,38,2.92,4.5,1.88,5
Kene Nwangwu,40547,HB,MIN,3,13,1,0,0.0,0,0,59,0,2,1,27,36.7,1,3,18,1,4,24.4,63.6,75.7,,43.9,66.0,62.4,60.0,12,0,26,4,21,15,0,0,5,17,0,59,27,2.08,4.5,1.24,9
Raymond Calais,45828,HB,LA,2,12,0,0,0.0,0,0,39,0,2,0,17,20.2,0,2,26,0,5,76.1,52.2,78.9,,12.3,52.9,57.3,59.6,7,0,10,2,31,18,0,0,4,14,0,39,17,1.42,3.3,0.32,7
Ryquell Armstead,45810,HB,JAX,4,12,2,0,0.0,0,0,41,2,0,2,15,15.6,2,2,15,0,7,75.2,48.1,79.1,,35.5,30.2,60.1,60.0,11,0,16,4,30,13,0,0,7,16,0,41,15,1.25,3.4,0.53,5
Eno Benjamin,57136,HB,ARZ,3,12,2,0,0.0,0,0,35,0,0,2,35,41.7,0,2,1,0,4,75.4,56.8,80.2,,27.2,60.5,58.3,59.3,8,0,25,2,23,16,0,0,3,14,0,35,35,2.92,2.9,1.09,8
D'Ernest Johnson,45734,HB,CLV,3,12,3,0,0.0,0,0,53,0,0,3,36,64.3,2,3,8,1,7,23.2,49.0,76.5,,79.3,59.6,44.1,59.8,11,0,5,2,22,15,0,0,2,14,0,53,36,3.0,4.4,0.23,4
Khalil Herbert,41668,HB,CHI,3,12,1,0,0.0,0,0,41,1,0,1,20,10.4,0,1,6,0,1,75.2,56.2,75.8,,45.9,47.2,60.9,60.0,8,0,27,4,23,14,0,0,6,16,0,41,20,1.67,3.4,1.17,11
Ronald Jones,34001,HB,KC,3,12,1,0,0.0,0,0,44,0,0,1,30,17.9,0,1,16,0,6,74.8,58.1,77.9,,19.0,58.8,60.7,60.0,9,0,7,2,15,13,0,0,2,14,0,44,30,2.5,3.7,0.47,6
Kenyan Drake,10707,HB,LV,3,12,0,0,0.0,0,0,30,0,0,0,22,0.0,0,2,23,0,11,75.7,61.9,76.7,,73.1,64.9,60.6,60.0,7,0,27,5,28,14,0,0,5,17,0,30,22,1.83,2.5,0.96,1
Travis Homer,45859,HB,SEA,3,12,3,2,54.4,49,0,90,0,3,3,52,152.9,4,4,29,0,2,76.6,80.4,78.2,,81.1,69.4,82.6,,33,0,48,5,30,15,0,0,5,17,0,90,52,4.33,7.5,1.6,6
Rex Burkhead,7971,HB,HST,2,12,1,0,0.0,0,0,33,0,1,1,25,26.0,0,1,13,1,8,23.6,49.9,74.6,,76.2,45.3,52.2,,7,0,12,4,18,12,0,0,4,16,0,33,25,2.08,2.8,0.67,4
Ty'Son Williams,38287,HB,IND,3,11,3,0,0.0,0,0,26,0,0,3,23,52.3,0,2,14,0,1,75.3,68.6,76.9,,53.7,62.8,69.1,60.0,9,0,15,1,17,16,0,0,1,12,0,26,23,2.09,2.4,0.88,10
Asim Rose,40265,HB,LA,2,11,1,0,0.0,0,0,29,0,0,1,29,24.0,0,2,26,0,2,73.8,62.7,75.1,,66.3,54.4,63.9,59.8,9,0,0,0,8,12,0,0,0,11,1,29,29,2.64,2.6,0.0,9
Godwin Igwebuike,49166,HB,DET,3,11,5,1,45.9,17,0,37,0,2,5,42,222.7,1,3,11,0,5,74.5,55.9,77.0,,64.6,54.5,55.9,,17,0,15,1,39,12,0,0,2,12,1,37,42,3.82,3.4,0.38,6
Deon Jackson,57189,HB,IND,3,11,0,0,0.0,0,0,14,0,0,0,20,0.0,0,1,14,0,4,75.7,53.7,76.9,,13.7,69.1,51.5,60.0,4,0,47,6,28,14,0,0,7,17,1,14,20,1.82,1.3,1.68,7
Anthony McFarland Jr.,57289,HB,PIT,3,11,3,1,38.1,24,0,63,0,0,3,48,100.7,1,3,25,0,7,76.6,62.7,76.4,,48.3,58.6,64.9,59.8,24,0,14,2,17,14,0,0,2,13,0,63,48,4.36,5.7,0.82,4
Dameon Pierce,83659,HB,HST,2,11,4,1,23.3,20,0,86,0,0,4,67,221.5,2,5,13,0,5,73.8,92.4,71.6,,73.1,54.5,91.9,60.0,20,0,0,0,5,12,0,0,1,11,1,86,67,6.09,7.8,0.0,6
Stevie Scott III,83680,HB,DEN,2,11,1,0,0.0,0,0,33,1,0,1,26,16.9,0,0,10,0,0,74.6,56.9,77.3,,79.4,40.1,63.7,60.0,8,0,10,3,25,14,0,0,5,14,0,33,26,2.36,3.0,0.4,11
D'vonte Price,55158,HB,IND,3,11,2,0,0.0,0,0,40,0,2,2,22,53.3,1,0,14,0,4,75.6,57.0,0.0,,22.3,64.0,62.2,60.0,10,1,11,4,15,15,0,0,5,15,0,40,22,2.0,3.6,0.73,7
Salvon Ahmed,57472,HB,MIA,3,11,1,0,0.0,0,0,50,0,1,1,34,41.2,2,2,17,0,3,74.9,61.5,73.8,,58.8,65.0,59.8,,14,0,26,4,23,11,0,0,5,15,0,50,34,3.09,4.5,1.13,8
JaQuan Hardy,143793,HB,DEN,3,11,1,1,45.7,16,0,35,0,3,1,16,32.3,1,1,10,0,3,75.9,55.1,79.6,,47.0,66.1,49.7,60.0,16,0,32,7,39,16,0,0,9,18,0,35,16,1.45,3.2,0.82,8
Dexter Williams,45913,HB,GB,3,11,2,1,41.7,25,0,60,2,0,2,40,66.1,1,2,12,0,3,73.8,41.7,76.2,,19.2,25.7,57.4,60.0,25,0,0,0,15,18,0,0,2,11,0,60,40,3.64,5.5,0.0,8
Trace McSorley,32819,QB,ARZ,3,5,3,0,0.0,0,0,13,0,0,1,5,20.0,2,3,1,0,1,85.4,56.0,82.0,56.0,,,57.1,60.0,16,0,0,0,0,45,29,5,0,5,1,42,18,1.8,4.2,,1
James Cook,83666,HB,BUF,3,10,5,1,33.9,19,1,56,0,0,5,32,123.1,1,2,4,0,3,74.8,72.4,73.5,,79.1,65.8,71.6,,19,1,17,3,14,10,0,0,3,13,0,56,32,3.2,5.6,1.21,7
Tayon Fleet-Davis,57290,HB,KC,3,10,1,0,0.0,0,0,2,1,0,1,10,7.7,0,1,16,1,4,22.2,37.3,80.2,,74.4,39.7,39.0,57.1,3,0,14,3,26,15,0,0,6,13,1,2,10,1.0,0.2,0.54,6
Boston Scott,39462,HB,PHI,1,10,2,0,0.0,0,0,33,0,1,2,12,32.7,1,3,24,0,6,73.6,62.5,73.8,,,74.7,59.9,,13,0,11,1,4,10,0,0,1,11,1,33,12,1.2,3.3,2.75,4
