player_id,team,opp,pos,name,fpts,proj_own,smash,value_percent,ceil,floor,min_exposure,max_exposure,rg_value,salary,custom,rg_id,partner_id
881056,SEA,CAR,TE,Tyler Mabry,,0,,,,,0,0,-7.75,2500,,1849841,881056
741785,MIA,DEN,QB,Mike White,,0,,,,,0,0,-15.55,4900,,328578,741785
878911,BUF,WAS,WR,Andy Isabella,,0,,,,,0,0,-8.75,3000,,982789,878911
689689,NE,NYJ,TE,Pharaoh Brown,0.47,0.04,0,1.73,0.94,,0,0,-7.28,2500,,37028,689689
1071823,ATL,DET,WR,Josh Ali,,0,,,,,0,0,-8.75,3000,,4192215,1071823
843733,DEN,MIA,TE,Mitchell Fraboni,,0,,,,,0,0,-7.75,2500,,-843733,843733
861278,NYJ,NE,TE,Tyler Conklin,5.96,0.46,2.55,16.83,12.83,2.18,0,0,-3.59,3400,,328304,861278
877745,BAL,IND,QB,Lamar Jackson,22.2,6.13,9.74,59.77,31.17,14.76,0,0,1.05,7700,,328097,877745
744425,NE,NYJ,TE,Hunter Henry,8.07,2.17,6.95,28.36,16.71,3.16,0,0,-2.88,4100,,35634,744425
820435,MIN,LAC,WR,Brandon Powell,0.16,0.03,0,0.33,0.32,,0,0,-8.59,3000,,328242,820435
833514,SEA,CAR,WR,Cody Thompson,0.12,0,,,0.24,,0,0,-8.63,3000,,982696,833514
921965,MIA,DEN,WR,Raleigh Webb,,0,,,,,0,0,-8.75,3000,,3515278,921965
943635,GB,NO,RB,Patrick Taylor,3.3,0,0.16,4.05,9.43,0.28,0,0,-8.25,4400,,1844272,943635
976305,CHI,KC,RB,Robert Burns,,0,,,,,0,0,-10.75,4000,,4687605,976305
820699,BAL,IND,TE,Mark Andrews,14.31,6.96,15.14,40.74,25.74,6.57,0,0,-0.44,6000,,328096,820699
944636,WAS,BUF,TE,Armani Rogers,,0,,,,,0,0,-7.75,2500,,3491895,944636
560241,TEN,CLE,WR,DeAndre Hopkins,11.69,2.31,6.02,25.41,21.47,5.7,0,0,-3.66,6300,,16563,560241
727837,DET,ATL,QB,Jared Goff,18.38,3.14,4.3,44.73,26.93,11.62,0,0,-0.37,6500,,35673,727837
837958,NYJ,NE,WR,Allen Lazard,8.14,1.28,2.71,19.81,17.4,2.74,0,0,-4.01,4700,,328523,837958
946748,MIN,LAC,RB,Kene Nwangwu,,0,,,,,0,0,-10.75,4000,,2861721,946748
824428,HOU,JAX,RB,Andrew Beck,,0,,,,,0,0,-10.75,4000,,982262,824428
822008,CAR,SEA,WR,DJ Chark Jr.,6.46,0.79,2.34,20.14,14.21,1.98,0,0,-3.89,3800,,328522,822008
652520,LAC,MIN,WR,Alex Erickson,,0,,,,,0,0,-8.75,3000,,35425,652520
1067918,GB,NO,WR,Christian Watson,9.86,0.65,3.91,17.26,19.33,3.6,0,0,-4.69,5900,,3491515,1067918
885940,CAR,SEA,TE,Giovanni Ricci,0.91,0,0,1.15,1.82,,0,0,-6.84,2500,,1844743,885940
880022,NO,GB,WR,Kirk Merritt,,0,,,,,0,0,-8.75,3000,,1844366,880022
880033,DAL,ARI,RB,Ronald Jones II,,0,,,,,0,0,-10.75,4000,,328794,880033
923109,BAL,IND,RB,Justice Hill,,0,,,,,0,0,-12.35,4800,,981965,923109
401534,DEN,MIA,QB,Russell Wilson,17.1,2.46,6.59,49.57,25.21,10.94,0,0,-0.45,5900,,13560,401534
830523,HOU,JAX,TE,Dalton Schultz,9.14,3.02,11.86,36.26,17.07,4.09,0,0,-1.01,3700,,328583,830523
975503,IND,BAL,TE,Jelani Woods,,0,,,,,0,0,-7.75,2500,,3491721,975503
976966,DET,ATL,QB,Hendon Hooker,,0,,,,,0,0,-13.75,4000,,4687729,976966
692660,DET,ATL,WR,Kalif Raymond,5.13,0.06,0.77,14.72,13.2,0.4,0,0,-4.42,3400,,35608,692660
976658,IND,BAL,WR,Racey McMath,,0,,,,,0,0,-8.75,3000,,2861973,976658
920756,BAL,IND,WR,Devin Duvernay,3.48,0.05,0.24,9.17,9.99,0.05,0,0,-5.47,3100,,1844099,920756
831007,LAC,MIN,QB,Easton Stick,,0,,,,,0,0,-15.35,4800,,982758,831007
1271738,DEN,MIA,RB,Jaleel McLaughlin,0.67,0.04,0,0.04,1.34,,0,0,-10.08,4000,,4773040,1271738
913826,WAS,BUF,WR,Byron Pringle,0.13,0.02,,,0.26,,0,0,-8.62,3000,,328853,913826
695311,NO,GB,RB,Jamaal Williams,,0,,,,,0,0,-13.95,5600,,36872,695311
748309,MIN,LAC,QB,Nick Mullens,,0,,,,,0,0,-14.75,4500,,37067,748309
552586,ATL,DET,TE,MyCole Pruitt,0.18,0.03,,,0.36,,0,0,-7.57,2500,,21627,552586
912319,ATL,DET,WR,Mathew Sexton,,0,,,,,0,0,-8.75,3000,,2814574,912319
881058,MIN,LAC,WR,K.J. Osborn,8.82,6.24,6.48,35.33,17.23,3.48,0,0,-1.93,4000,,1844304,881058
653699,NO,GB,WR,Michael Thomas,12.09,5.22,9.85,41.7,20.61,6.3,0,0,-1.26,5300,,35596,653699
884567,LAC,MIN,WR,Jalen Guyton,,0,,,,,0,0,-8.75,3000,,1001683,884567
741314,GB,NO,RB,Aaron Jones,,0,,,,,0,0,-16.35,6800,,36871,741314
513856,SEA,CAR,QB,Geno Smith,18.42,7.5,8.12,56.08,26.73,11.86,0,0,1.27,5700,,16557,513856
820734,DEN,MIA,RB,Samaje Perine,9.59,0.92,3.39,30.82,16.66,5.06,0,0,-2.96,4900,,36977,820734
878935,ATL,DET,WR,Penny Hart,,0,,,,,0,0,-8.75,3000,,982345,878935
820866,MIA,DEN,WR,Braxton Berrios,7.17,0.82,2.3,26.1,15.46,2.66,0,0,-2.78,3600,,328392,820866
865636,NO,GB,TE,Tommy Hudson,,0,,,,,0,0,-7.75,2500,,1844549,865636
822857,CLE,TEN,RB,Nick Chubb,,0,,,,,0,0,-18.55,7900,,328152,822857
732107,ATL,DET,QB,Logan Woodside,,0,,,,,0,0,-13.75,4000,,328118,732107
690153,ATL,DET,RB,Cordarrelle Patterson,1.68,0.04,0,0.73,6.41,0.01,0,0,-10.07,4500,,16564,690153
976329,NYJ,NE,RB,Michael Carter,3.25,0.06,0.12,3.11,9.33,0.55,0,0,-8.30,4400,,2861839,976329
837806,SEA,CAR,TE,Will Dissly,,0,,,,,0,0,-8.35,2800,,329037,837806
691055,BAL,IND,WR,Nelson Agholor,6.24,1.1,1.67,24.02,14.05,2.28,0,0,-2.91,3200,,21708,691055
946739,DET,ATL,RB,David Montgomery,,0,,,,,0,0,-14.55,5900,,982082,946739
880398,DAL,ARI,RB,Tony Pollard,21.04,21.51,29.9,66.29,30.74,12.96,0,0,2.29,8000,,982431,880398
882345,SEA,CAR,QB,Drew Lock,,0,,,,,0,0,-14.35,4300,,982657,882345
865801,JAX,HOU,WR,Christian Kirk,14.81,19.31,15.3,44.42,26.91,7.08,0,0,1.26,5400,,328952,865801
741447,NYJ,NE,QB,Tim Boyle,,0,,,,,0,0,-13.75,4000,,328271,741447
883259,TEN,CLE,WR,Nick Westbrook-Ikhine,6.21,0.19,1.31,22.09,13.61,2.11,0,0,-3.34,3400,,2184953,883259
1071826,NO,GB,WR,Lynn Bowden Jr.,,0,,,,,0,0,-8.75,3000,,1849699,1071826
1127080,KC,CHI,WR,Nikko Remigio,,0,,,,,0,0,-8.75,3000,,4716086,1127080
1191979,CAR,SEA,WR,Mike Strachan,,0,,,,,0,0,-8.75,3000,,2861906,1191979
865868,DEN,MIA,QB,Jarrett Stidham,,0,,,,,0,0,-14.95,4600,,982257,865868
712506,IND,BAL,TE,Mo Alie-Cox,2.42,0.02,0.51,9.41,7.08,,0,0,-5.33,2500,,36928,712506
920758,DEN,MIA,WR,Lil'Jordan Humphrey,3.06,0.05,0.16,7.8,9.32,,0,0,-6.09,3200,,982599,920758
923915,MIN,LAC,TE,T.J. Hockenson,15.22,8.29,16.14,41.06,25.69,7.96,0,0,-0.53,6500,,972605,923915
1283807,BUF,WAS,TE,Zach Davidson,,0,,,,,0,0,-7.75,2500,,2861727,1283807
880322,MIA,DEN,RB,Alec Ingold,0.85,0,0,0.62,1.7,,0,0,-9.90,4000,,1001990,880322
881697,CHI,KC,TE,Stephen Carlson,,0,,,,,0,0,-7.75,2500,,982024,881697
884601,CHI,KC,WR,Equanimeous St. Brown,,0,,,,,0,0,-8.75,3000,,328269,884601
880146,BUF,WAS,RB,Nyheim Hines,,0,,,,,0,0,-10.75,4000,,328494,880146
403308,MIN,LAC,QB,Kirk Cousins,23.35,17.14,18.65,68.43,32.5,15.27,0,0,3.80,6900,,13563,403308
1108161,ARI,DAL,TE,Trey McBride,3.45,0.02,0.64,9.1,8.13,0.25,0,0,-4.70,2700,,3492164,1108161
976309,SEA,CAR,RB,DeeJay Dallas,0.73,0,0,0.24,1.46,,0,0,-10.02,4000,,1849843,976309
234403,NE,NYJ,WR,Matthew Slater,,0,,,,,0,0,-8.75,3000,,18139,234403
913829,MIA,DEN,QB,Skylar Thompson,,0,,,,,0,0,-13.75,4000,,3491599,913829
467405,BUF,WAS,RB,Latavius Murray,3.21,0.04,0.02,2.57,8.73,0.92,0,0,-8.54,4500,,18332,467405
752646,JAX,HOU,WR,Jamal Agnew,5.87,1.14,1.11,21.39,13.42,2.03,0,0,-2.88,3000,,2216284,752646
973966,WAS,BUF,RB,Brian Robinson Jr.,11.36,2.76,4.76,36.77,18.61,6.33,0,0,-2.99,5800,,3491896,973966
865958,DAL,ARI,WR,KaVontae Turpin,1.76,0.04,0,5,3.52,,0,0,-6.99,3000,,3757806,865958
974627,NO,GB,RB,Eno Benjamin,,0,,,,,0,0,-10.75,4000,,1849756,974627
