"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Marquise Brown","ARZ","All Defenders","DAL","21.4434495710176","58.5909930316797"
"Marquise Brown","ARZ","DaRon Bland","DAL","40.3225639181554","27.5494073195315"
"Marquise Brown","ARZ","Stephon Gilmore","DAL","6.40927384692954","10.7675500439014"
"Marquise Brown","ARZ","Jourdan Lewis","DAL","30.8061275147355","19.9830208021954"
"Michael Wilson","ARZ","All Defenders","DAL","13.0127669677257","46.8480780942544"
"Michael Wilson","ARZ","DaRon Bland","DAL","34.6834521476431","12.7767485711603"
"Michael Wilson","ARZ","Stephon Gilmore","DAL","0","19.5910144757791"
"Michael Wilson","ARZ","Jourdan Lewis","DAL","26.601219891267","14.480315047315"
"Rondale Moore","ARZ","All Defenders","DAL","14.3194688415375","57.5565222385961"
"Rondale Moore","ARZ","DaRon Bland","DAL","35.1907015300806","7.6529447851873"
"Rondale Moore","ARZ","Stephon Gilmore","DAL","0.576527001597749","14.8275805213004"
"Rondale Moore","ARZ","Jourdan Lewis","DAL","26.9794597421535","33.4816334351944"
"Drake London","ATL","All Defenders","DET","57.5555052481376","51.4725323395273"
"Drake London","ATL","Jerry Jacobs","DET","78.3570784489156","25.4334865677664"
"Drake London","ATL","Cameron Sutton","DET","52.5830196664119","14.6343474298656"
"Drake London","ATL","Brian Branch","DET","53.8314128085164","11.4046983418953"
"Mack Hollins","ATL","All Defenders","DET","20.7729380909837","54.295921890508"
"Mack Hollins","ATL","Jerry Jacobs","DET","44.9834296625176","20.2140661583709"
"Mack Hollins","ATL","Cameron Sutton","DET","14.6513625104412","25.6985027129677"
"Mack Hollins","ATL","Brian Branch","DET","28.9457364970969","8.30500392553225"
"Scott Miller","ATL","All Defenders","DET","16.6678145714861","32.5327898637422"
"Scott Miller","ATL","Jerry Jacobs","DET","38.4551196271241","10.8442632879141"
"Scott Miller","ATL","Cameron Sutton","DET","7.23144808468157","14.2581980267018"
"Scott Miller","ATL","Brian Branch","DET","24.0777817990296","19.5196739182453"
"Zay Flowers","BLT","All Defenders","IND","50.0226334220746","58.6660523568125"
"Zay Flowers","BLT","Dallis Flowers","IND","55.7279398373858","19.8307782614578"
"Zay Flowers","BLT","Darrell Baker Jr.","IND","71.8802130100887","16.5256485512148"
"Zay Flowers","BLT","Kenny Moore II","IND","41.3070251554115","22.30962554414"
"Rashod Bateman","BLT","All Defenders","IND","47.2485127731587","38.3156531873011"
"Rashod Bateman","BLT","Dallis Flowers","IND","51.5423808276656","22.369254172933"
"Rashod Bateman","BLT","Darrell Baker Jr.","IND","67.1230109918456","22.9893919123807"
"Rashod Bateman","BLT","Kenny Moore II","IND","38.185985937767","7.7517217430956"
"Nelson Agholor","BLT","All Defenders","IND","36.4086937643755","39.3928216773163"
"Nelson Agholor","BLT","Dallis Flowers","IND","47.6088048446264","13.9742119711581"
"Nelson Agholor","BLT","Darrell Baker Jr.","IND","62.6522065994169","11.926267113316"
"Nelson Agholor","BLT","Kenny Moore II","IND","35.2528425081465","13.2514079036844"
"Gabe Davis","BUF","All Defenders","WAS","29.4411109010294","61.0649715837678"
"Gabe Davis","BUF","Emmanuel Forbes","WAS","55.7303612829382","28.4201754540806"
"Gabe Davis","BUF","Kendall Fuller","WAS","14.32421259919","25.5013466236615"
"Gabe Davis","BUF","Benjamin St-Juste","WAS","40.4498300279406","6.83620436598155"
"Stefon Diggs","BUF","All Defenders","WAS","51.4115630866479","57.6994516227308"
"Stefon Diggs","BUF","Emmanuel Forbes","WAS","73.9105676392576","17.2879520032708"
"Stefon Diggs","BUF","Kendall Fuller","WAS","34.9873818842269","20.1328048645685"
"Stefon Diggs","BUF","Benjamin St-Juste","WAS","54.0062359682636","20.1328048645685"
"Deonte Harty","BUF","All Defenders","WAS","29.4564232227946","16.1278920689286"
"Deonte Harty","BUF","Emmanuel Forbes","WAS","58.160199278121","3.50606349324534"
"Deonte Harty","BUF","Kendall Fuller","WAS","17.0859058850435","2.1036380959472"
"Deonte Harty","BUF","Benjamin St-Juste","WAS","42.2616835122368","7.71333968513974"
"DJ Chark Jr.","CAR","All Defenders","SEA","39.4436151195775","53.3097001687949"
"DJ Chark Jr.","CAR","Tre Brown","SEA","70.8104685465381","22.00082864109"
"DJ Chark Jr.","CAR","Devon Witherspoon","SEA","47.8792446855915","18.05196196192"
"DJ Chark Jr.","CAR","Artie Burns","SEA","15.6053201843528","13.256909565785"
"Jonathan Mingo","CAR","All Defenders","SEA","12.4220303173732","62.7427477635979"
"Jonathan Mingo","CAR","Tre Brown","SEA","49.8825070752684","23.0777922808636"
"Jonathan Mingo","CAR","Devon Witherspoon","SEA","24.0930454425196","20.1930682457557"
"Jonathan Mingo","CAR","Artie Burns","SEA","0","19.4718872369787"
"Adam Thielen","CAR","All Defenders","SEA","21.4122353906268","60.0315529336924"
"Adam Thielen","CAR","Tre Brown","SEA","61.8192658222855","12.1884366516482"
"Adam Thielen","CAR","Devon Witherspoon","SEA","37.6600678332486","25.0773581683336"
"Adam Thielen","CAR","Artie Burns","SEA","8.90086416043439","22.7657581137106"
"Chase Claypool","CHI","All Defenders","KC","18.6761715740722","49.5131232612804"
"Chase Claypool","CHI","Joshua Williams","KC","39.5829237002191","29.7078739567682"
"Chase Claypool","CHI","L'Jarius Sneed","KC","23.2763156248982","10.7309810870456"
"Chase Claypool","CHI","Trent McDuffie","KC","23.581643971041","28.0511610871893"
"DJ Moore","CHI","All Defenders","KC","45.5688587281031","60.7106559936637"
"DJ Moore","CHI","Joshua Williams","KC","61.2349430763666","21.8862866434838"
"DJ Moore","CHI","L'Jarius Sneed","KC","47.8854610308148","21.7911288754686"
"DJ Moore","CHI","Trent McDuffie","KC","39.7268712769327","16.5574516346356"
"Darnell Mooney","CHI","All Defenders","KC","28.6020421002865","53.2422994341537"
"Darnell Mooney","CHI","Joshua Williams","KC","49.5018781726546","10.7269497631465"
"Darnell Mooney","CHI","L'Jarius Sneed","KC","34.5499519839962","7.7181711710444"
"Darnell Mooney","CHI","Trent McDuffie","KC","30.9778951849431","33.8814632762796"
"Ja'Marr Chase","CIN","All Defenders","LA","74.8612250180078","63.3989757000609"
