player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Aaron Banks,59983,G,SF,3,0,28,35.7,100.0,32,31.7,32,49.2,0,100.0,101,101,57.2,100.0,55,54.5,55
Spencer Burford,81920,G,SF,3,0,28,52.8,100.0,32,31.7,32,56.6,1,100.0,101,101,52.3,100.0,55,54.5,55
Colton McKivitz,29314,T,SF,3,1,28,57.7,100.0,31,32.0,31,47.8,1,100.0,97,97,45.0,100.0,53,54.6,53
Jake Brendel,11117,C,SF,3,0,28,60.3,100.0,31,32.0,31,61.4,0,100.0,97,97,66.3,100.0,53,54.6,53
Trent Williams,5529,T,SF,3,1,28,70.3,100.0,31,33.0,31,75.7,2,100.0,94,94,63.2,100.0,52,55.3,52
Brock Purdy,77672,QB,SF,3,0,28,60.0,100.0,31,35.6,31,60.0,0,91.6,87,95,60.0,100.0,53,60.9,53
Terence Steele,39461,T,DAL,2,0,9,62.1,100.0,39,52.7,39,57.3,0,100.0,74,74,60.0,100.0,29,39.2,29
Wyatt Teller,46131,G,CLV,2,0,8,63.2,100.0,39,53.4,39,72.6,0,100.0,73,73,75.2,100.0,31,42.5,31
Joel Bitonio,8670,G,CLV,2,0,8,56.5,100.0,39,53.4,39,60.8,1,100.0,73,73,72.5,100.0,31,42.5,31
Jedrick Wills Jr.,58467,T,CLV,2,0,8,45.8,100.0,39,53.4,39,38.7,0,100.0,73,73,38.6,100.0,31,42.5,31
Ethan Pocic,11813,C,CLV,2,0,8,69.5,100.0,39,53.4,39,71.4,1,100.0,73,73,65.5,100.0,31,42.5,31
George Kittle,11901,TE,SF,3,0,28,57.4,100.0,20,28.2,20,75.0,0,100.0,71,71,72.7,100.0,43,60.6,43
Jordan Mailata,66916,T,PHI,2,1,24,45.3,100.0,15,21.7,15,91.7,1,100.0,69,69,96.2,100.0,46,66.7,46
Cam Jurgens,84014,G,PHI,2,0,24,62.6,100.0,15,21.7,15,51.9,0,100.0,69,69,53.4,100.0,46,66.7,46
DeVonta Smith,61100,WR,PHI,2,0,24,60.3,100.0,15,21.7,15,55.1,0,100.0,69,69,73.3,100.0,46,66.7,46
Donovan Peoples-Jones,61439,WR,CLV,2,0,8,48.4,100.0,35,50.7,35,51.4,0,100.0,69,69,57.7,100.0,31,44.9,31
Landon Dickerson,41712,G,PHI,2,0,24,47.5,100.0,15,21.7,15,68.8,1,100.0,69,69,75.4,100.0,46,66.7,46
Jason Kelce,6343,C,PHI,2,0,24,66.0,100.0,15,21.7,15,62.2,0,100.0,69,69,57.9,100.0,46,66.7,46
Lane Johnson,7786,T,PHI,2,0,24,57.3,100.0,15,21.7,15,67.5,0,100.0,69,69,66.2,100.0,46,66.7,46
Tyron Smith,6161,T,DAL,2,0,9,77.5,100.0,34,50.0,34,68.6,1,100.0,68,68,55.4,100.0,28,41.2,28
Tyler Biadasz,41178,C,DAL,2,0,9,58.3,100.0,34,50.0,34,52.5,0,100.0,68,68,49.7,100.0,28,41.2,28
Deebo Samuel,48274,WR,SF,3,0,28,58.7,95.7,22,32.4,23,54.6,1,91.9,68,74,68.5,93.3,42,61.8,45
Jake Matthews,8641,T,ATL,2,0,2,69.7,100.0,18,26.9,18,75.2,0,100.0,67,67,74.0,100.0,45,67.2,45
Matthew Bergeron,99658,G,ATL,2,0,2,47.6,100.0,18,26.9,18,51.2,0,100.0,67,67,57.9,100.0,45,67.2,45
Drew Dalman,52270,C,ATL,2,0,2,61.5,100.0,18,26.9,18,83.3,0,100.0,67,67,85.4,100.0,45,67.2,45
Deshaun Watson,11767,QB,CLV,2,0,8,60.0,94.9,37,55.2,39,60.0,1,91.8,67,73,60.0,90.3,28,41.8,31
Chris Lindstrom,46692,G,ATL,2,0,2,60.0,100.0,18,26.9,18,79.7,1,100.0,67,67,81.6,100.0,45,67.2,45
Kaleb McGary,46912,T,ATL,2,0,2,79.4,100.0,18,26.9,18,84.8,0,100.0,67,67,87.7,100.0,45,67.2,45
Dawand Jones,101550,T,CLV,2,0,8,29.7,100.0,34,51.5,34,33.1,1,100.0,66,66,48.7,100.0,29,43.9,29
Zack Martin,8651,G,DAL,2,0,9,83.7,100.0,31,48.4,31,78.8,0,100.0,64,64,61.3,100.0,27,42.2,27
A.J. Brown,48327,WR,PHI,2,0,24,58.8,100.0,13,20.3,13,61.2,0,100.0,64,64,62.9,100.0,45,70.3,45
Dallas Goedert,47272,TE,PHI,2,0,24,66.6,100.0,13,20.3,13,85.6,0,100.0,64,64,84.0,100.0,43,67.2,43
Robert Hainsey,59980,C,TB,2,0,30,55.4,100.0,22,34.9,22,55.8,0,100.0,63,63,63.1,100.0,31,49.2,31
Luke Goedeke,77548,T,TB,2,0,30,53.2,100.0,22,34.9,22,72.2,0,100.0,63,63,82.6,100.0,31,49.2,31
Cade Otton,61071,TE,TB,2,0,30,48.2,100.0,22,34.9,22,49.3,0,100.0,63,63,45.5,100.0,31,49.2,31
Matt Feiler,9289,G,TB,2,0,30,49.6,100.0,22,34.9,22,57.5,0,100.0,63,63,64.5,100.0,31,49.2,31
Tristan Wirfs,64818,T,TB,2,0,30,71.3,100.0,22,34.9,22,69.5,0,100.0,63,63,61.3,100.0,31,49.2,31
Cody Mauch,66637,G,TB,2,0,30,58.0,100.0,22,34.9,22,36.5,1,100.0,63,63,29.2,100.0,31,49.2,31
Kyle Juszczyk,7912,FB,SF,3,0,28,61.3,100.0,23,37.1,23,55.6,0,98.4,62,63,51.8,100.0,32,51.6,32
Dak Prescott,10769,QB,DAL,2,0,9,60.0,100.0,34,54.8,34,60.0,0,91.2,62,68,60.0,96.4,27,43.5,28
John Simpson,41715,G,BLT,2,0,3,75.5,100.0,34,55.7,34,67.8,0,100.0,61,61,55.4,100.0,20,32.8,20
Morgan Moses,8701,T,BLT,2,0,3,91.3,100.0,34,55.7,34,84.1,0,100.0,61,61,62.0,100.0,20,32.8,20
Desmond Ridder,55086,QB,ATL,2,0,2,60.0,94.4,17,27.9,18,60.0,0,91.0,61,67,60.0,95.6,43,70.5,45
Kevin Zeitler,7032,G,BLT,2,0,3,59.6,100.0,34,55.7,34,59.8,0,100.0,61,61,63.2,100.0,20,32.8,20
Trevor Penning,59963,T,NO,2,0,20,58.3,100.0,23,38.3,23,40.3,0,100.0,60,60,32.9,100.0,26,43.3,26
Frank Ragnow,39137,C,DET,2,0,11,63.3,100.0,34,56.7,34,81.8,0,100.0,60,60,91.5,100.0,20,33.3,20
Erik McCoy,37347,C,NO,2,1,20,61.2,100.0,23,38.3,23,73.7,1,100.0,60,60,81.5,100.0,26,43.3,26
Jonah Jackson,37070,G,DET,2,0,11,57.9,100.0,34,56.7,34,63.3,0,100.0,60,60,63.1,100.0,20,33.3,20
Penei Sewell,81788,T,DET,2,1,11,80.8,100.0,34,56.7,34,80.5,1,100.0,60,60,71.3,100.0,20,33.3,20
Cesar Ruiz,59857,G,NO,2,0,20,40.8,100.0,23,38.3,23,30.8,0,100.0,60,60,31.3,100.0,26,43.3,26
James Hurst,9001,G,NO,2,0,20,60.7,100.0,23,38.3,23,65.1,0,100.0,60,60,65.0,100.0,26,43.3,26
Ryan Ramczyk,11787,T,NO,2,0,20,66.1,100.0,23,38.3,23,65.4,0,100.0,60,60,62.5,100.0,26,43.3,26
Steve Avila,77319,G,LA,2,0,26,64.6,100.0,47,79.7,47,59.3,0,100.0,59,59,48.2,100.0,8,13.6,8
Alaric Jackson,40972,T,LA,2,0,26,60.9,100.0,47,79.7,47,62.1,0,100.0,59,59,53.6,100.0,8,13.6,8
Rob Havenstein,9490,T,LA,2,0,26,60.3,100.0,47,79.7,47,63.6,0,100.0,59,59,70.3,100.0,8,13.6,8
Coleman Shelton,39316,C,LA,2,0,26,58.8,100.0,47,79.7,47,76.5,0,100.0,59,59,95.5,100.0,8,13.6,8
Matthew Stafford,4924,QB,LA,2,0,26,60.0,100.0,47,82.5,47,60.0,0,96.6,57,59,60.0,100.0,8,14.0,8
Drake London,86519,WR,ATL,2,0,2,54.6,100.0,17,30.4,17,66.7,0,100.0,56,56,63.2,100.0,37,66.1,37
Halapoulivaati Vaitai,10798,G,DET,2,0,11,63.5,100.0,31,55.4,31,72.9,0,100.0,56,56,79.9,100.0,20,35.7,20
Jared Goff,10635,QB,DET,2,0,11,60.2,100.0,34,60.7,34,60.3,0,93.3,56,60,60.0,100.0,20,35.7,20
Corey Linsley,8796,C,LAC,2,0,27,60.1,100.0,24,43.6,24,67.8,0,100.0,55,55,70.7,100.0,25,45.5,25
Zion Johnson,99681,G,LAC,2,0,27,63.9,100.0,24,43.6,24,67.5,0,100.0,55,55,53.5,100.0,25,45.5,25
Jamaree Salyer,81656,G,LAC,2,0,27,62.0,100.0,24,43.6,24,59.1,0,100.0,55,55,59.4,100.0,25,45.5,25
Baker Mayfield,46518,QB,TB,2,0,30,60.0,100.0,22,40.0,22,60.0,0,87.3,55,63,60.0,96.8,30,54.5,31
Rashawn Slater,59971,T,LAC,2,0,27,60.6,100.0,24,43.6,24,67.9,0,100.0,55,55,73.2,100.0,25,45.5,25
Trey Pipkins III,91462,T,LAC,2,0,27,42.8,100.0,24,43.6,24,53.8,0,100.0,55,55,75.1,100.0,25,45.5,25
Andre Dillard,29250,T,TEN,2,0,31,60.4,100.0,29,53.7,29,80.1,0,100.0,54,54,91.1,100.0,24,44.4,24
Daniel Brunskill,34807,G,TEN,2,0,31,56.5,100.0,29,53.7,29,63.2,0,100.0,54,54,69.0,100.0,24,44.4,24
John Michael Schmitz Jr.,55238,C,NYG,3,0,21,48.4,100.0,21,38.9,21,46.0,0,100.0,54,54,62.4,100.0,26,48.1,26
Chris Hubbard,8051,T,TEN,2,0,31,59.6,100.0,29,53.7,29,65.1,0,100.0,54,54,68.7,100.0,24,44.4,24
O'Cyrus Torrence,102821,G,BUF,2,0,4,64.0,100.0,30,55.6,30,66.8,0,100.0,54,54,56.0,100.0,11,20.4,11
Aaron Brewer,46014,C,TEN,2,0,31,73.8,100.0,29,53.7,29,63.2,1,100.0,54,54,51.9,100.0,24,44.4,24
Tyler Higbee,10744,TE,LA,2,0,26,54.4,100.0,42,77.8,42,59.7,0,100.0,54,54,83.4,100.0,8,14.8,8
Spencer Brown,42296,T,BUF,2,0,4,64.4,100.0,30,55.6,30,69.3,0,100.0,54,54,53.3,100.0,11,20.4,11
Van Jefferson,47447,WR,LA,2,0,26,64.5,100.0,43,79.6,43,54.7,1,100.0,54,54,58.3,100.0,7,13.0,7
Justin Herbert,28237,QB,LAC,2,0,27,60.0,100.0,24,45.3,24,60.0,0,96.4,53,55,60.0,100.0,25,47.2,25
Ryan Tannehill,7014,QB,TEN,2,0,31,60.3,96.6,28,52.8,29,60.3,0,98.1,53,54,60.0,100.0,24,45.3,24
Paris Johnson Jr.,129749,T,ARZ,2,0,1,43.6,100.0,22,41.5,22,54.0,1,100.0,53,53,58.6,100.0,25,47.2,25
D.J. Humphries,9457,T,ARZ,2,0,1,50.6,100.0,22,41.5,22,37.9,0,100.0,53,53,41.5,100.0,25,47.2,25
Evan Neal,99063,T,NYG,3,0,21,67.2,100.0,20,37.7,20,58.4,0,100.0,53,53,51.5,100.0,26,49.1,26
Jake Ferguson,61081,TE,DAL,2,0,9,84.3,100.0,30,56.6,30,85.1,0,100.0,53,53,74.0,100.0,20,37.7,20
Joe Noteboom,46249,G,LA,2,0,26,53.3,100.0,43,81.1,43,51.3,0,100.0,53,53,51.8,100.0,7,13.2,7
Elijah Wilkinson,46238,G,ARZ,2,0,1,44.4,100.0,22,41.5,22,39.4,0,100.0,53,53,47.9,100.0,25,47.2,25
Will Hernandez,46180,G,ARZ,2,0,1,82.0,100.0,22,41.5,22,76.4,0,100.0,53,53,65.3,100.0,25,47.2,25
Jalen Hurts,40291,QB,PHI,2,0,24,60.0,66.7,10,18.9,15,60.0,0,76.8,53,69,60.0,93.5,43,81.1,46
Hjalte Froholdt,44959,C,ARZ,2,0,1,52.0,100.0,22,41.5,22,55.4,0,100.0,53,53,59.6,100.0,25,47.2,25
Lamar Jackson,46416,QB,BLT,2,0,3,60.0,88.2,30,57.7,34,60.0,0,85.2,52,61,60.0,100.0,20,38.5,20
Josh Myers,59992,C,GB,2,0,12,61.9,100.0,26,51.0,26,48.9,0,100.0,51,51,47.6,100.0,23,45.1,23
Jon Runyan,36661,G,GB,2,0,12,45.2,100.0,26,51.0,26,56.7,0,100.0,51,51,57.5,100.0,23,45.1,23
Mitch Morse,9482,C,BUF,2,0,4,60.2,100.0,29,58.0,29,64.2,0,100.0,50,50,62.1,100.0,10,20.0,10
Dion Dawkins,11818,T,BUF,2,0,4,70.0,100.0,29,58.0,29,67.8,0,100.0,50,50,73.2,100.0,10,20.0,10
Connor McGovern,41714,G,BUF,2,0,4,50.8,100.0,29,58.0,29,51.9,0,100.0,50,50,78.3,100.0,10,20.0,10
Austin Jackson,60816,T,MIA,2,0,17,38.6,100.0,14,28.6,14,55.4,1,100.0,49,49,68.4,100.0,26,53.1,26
Connor Williams,46216,C,MIA,2,0,17,56.7,100.0,14,28.6,14,84.0,1,100.0,49,49,88.7,100.0,26,53.1,26
Kendall Lamm,10017,T,MIA,2,0,17,41.5,100.0,14,28.6,14,54.0,0,100.0,49,49,63.2,100.0,26,53.1,26
Ikem Ekwonu,98286,T,CAR,2,0,5,66.3,100.0,22,44.9,22,76.3,0,100.0,49,49,67.3,100.0,24,49.0,24
Chandler Zavala,144009,G,CAR,2,0,5,53.5,100.0,22,44.9,22,52.7,0,100.0,49,49,50.8,100.0,24,49.0,24
Taylor Moton,11819,T,CAR,2,0,5,47.0,100.0,22,44.9,22,66.6,0,100.0,49,49,81.4,100.0,24,49.0,24
Bradley Bozeman,27934,C,CAR,2,0,5,60.5,100.0,22,44.9,22,65.7,0,100.0,49,49,68.2,100.0,24,49.0,24
Isaiah Wynn,46048,G,MIA,2,0,17,46.1,100.0,14,28.6,14,52.8,1,100.0,49,49,59.0,100.0,26,53.1,26
David Njoku,11784,TE,CLV,2,0,8,65.2,100.0,29,59.2,29,59.1,0,100.0,49,49,54.4,100.0,17,34.7,17
Robert Hunt,46139,G,MIA,2,0,17,55.0,100.0,14,28.6,14,71.7,0,100.0,49,49,73.1,100.0,26,53.1,26
Amon-Ra St. Brown,84470,WR,DET,2,0,11,71.3,100.0,26,53.1,26,57.2,0,100.0,49,49,54.9,100.0,17,34.7,17
Luke Fortner,42028,C,JAX,2,0,15,53.9,100.0,25,52.1,25,49.5,0,100.0,48,48,49.6,100.0,18,37.5,18
Walker Little,52287,T,JAX,2,0,15,67.5,100.0,25,52.1,25,70.1,0,100.0,48,48,71.6,100.0,18,37.5,18
Ben Bartch,84236,G,JAX,2,0,15,50.8,100.0,25,52.1,25,53.9,0,100.0,48,48,57.1,100.0,18,37.5,18
Mack Hollins,11873,WR,ATL,2,0,2,60.7,100.0,13,27.1,13,47.0,0,100.0,48,48,59.0,100.0,34,70.8,34
Anton Harrison,122929,T,JAX,2,0,15,46.9,100.0,25,52.1,25,46.6,0,100.0,48,48,50.7,100.0,18,37.5,18
Durham Smythe,47257,TE,MIA,2,0,17,66.4,100.0,13,27.7,13,56.8,0,100.0,47,47,53.1,100.0,26,55.3,26
Bryce Young,123943,QB,CAR,2,0,5,60.0,95.2,20,42.6,21,60.0,0,97.9,47,48,60.0,100.0,24,51.1,24
Nick Gates,29476,C,WAS,2,0,32,49.0,100.0,16,34.0,16,67.3,0,100.0,47,47,67.7,100.0,28,59.6,28
Keenan Allen,7857,WR,LAC,2,0,27,56.0,100.0,21,44.7,21,45.1,0,100.0,47,47,62.3,100.0,24,51.1,24
Chris Godwin,11839,WR,TB,2,0,30,53.4,100.0,16,34.0,16,55.3,0,100.0,47,47,58.9,100.0,28,59.6,28
Joshua Dobbs,11890,QB,ARZ,2,0,1,60.2,95.5,21,44.7,22,60.3,0,88.7,47,53,60.0,92.0,23,48.9,25
Sam Howell,97599,QB,WAS,2,0,32,60.0,100.0,16,34.0,16,60.0,0,100.0,47,47,60.0,100.0,28,59.6,28
Andrew Wylie,12333,T,WAS,2,0,32,73.9,100.0,16,34.0,16,64.4,0,100.0,47,47,51.8,100.0,28,59.6,28
Saahdiq Charles,59820,G,WAS,2,0,32,56.7,100.0,16,34.0,16,66.9,0,100.0,47,47,61.3,100.0,28,59.6,28
Charles Leno Jr.,8880,T,WAS,2,0,32,48.9,100.0,16,34.0,16,70.6,0,100.0,47,47,82.5,100.0,28,59.6,28
Mike Williams,11762,WR,LAC,2,0,27,61.3,100.0,20,43.5,20,77.6,0,97.9,46,47,57.0,100.0,22,47.8,22
Sam Cosmi,60114,G,WAS,2,0,32,63.6,100.0,15,32.6,15,64.4,0,100.0,46,46,59.8,100.0,28,60.9,28
Sam LaPorta,101690,TE,DET,2,0,11,61.4,100.0,27,58.7,27,62.4,0,100.0,46,46,64.8,100.0,13,28.3,13
Chuma Edoga,46232,G,DAL,2,0,9,48.5,100.0,22,47.8,22,50.6,0,100.0,46,46,56.5,100.0,23,50.0,23
