player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Daniel Jones,39395,QB,NYG,3,73.6,91,97,7.3,2.88,1,2,2.0,64.9,63,0,56,6.0,120,4,30,21,64.4,67.4,61.9,74.8,1,4,129,0,21.4,70.4,10.0,12,11,0,4,2,3,2.3,570,5.9
Mac Jones,60323,QB,NE,2,74.2,93,96,8.7,2.34,1,4,4.0,68.8,66,0,35,4.3,105,3,30,19,85.9,73.6,70.9,74.4,2,2,110,1,17.1,88.3,5.7,6,3,0,0,4,4,3.6,547,5.7
Matthew Stafford,4924,QB,LA,2,76.5,85,93,8.7,2.58,2,7,7.3,62.4,58,0,31,10.8,99,7,35,26,85.3,80.6,79.9,64.2,0,2,102,3,3.2,77.7,1.0,1,5,1,5,1,2,2.0,647,7.0
C.J. Stroud,129759,QB,HST,2,73.3,86,91,8.2,2.69,0,1,1.0,63.7,58,0,44,7.9,109,5,32,13,32.1,60.7,60.2,59.2,0,0,116,0,25.0,91.2,10.1,11,5,3,2,2,3,2.6,626,6.9
Brock Purdy,77672,QB,SF,3,77.1,83,91,7.4,2.46,3,2,2.1,67.0,61,0,41,4.7,101,3,38,28,31.6,68.3,64.3,77.3,0,0,107,0,14.6,106.3,5.9,6,2,0,5,4,4,3.7,736,8.1
Kirk Cousins,7102,QB,MIN,2,81.2,85,88,8.1,2.61,0,2,2.2,72.7,64,0,30,7.2,93,5,34,18,28.8,77.2,76.4,56.5,2,1,97,0,13.3,114.2,4.3,4,1,0,1,6,2,2.1,708,8.0
Patrick Mahomes,11765,QB,KC,2,68.8,77,80,8.1,3.05,0,3,3.5,61.3,49,0,31,7.5,90,4,28,16,85.0,83.0,74.6,90.1,0,2,96,0,3.2,87.1,1.1,1,9,0,3,4,3,3.1,532,6.7
Josh Allen,46601,QB,BUF,2,83.8,74,78,6.6,2.85,0,3,3.7,76.9,60,0,30,3.2,89,2,30,4,48.0,66.4,65.8,60.0,0,3,93,0,23.3,94.5,7.9,7,4,1,3,4,4,4.3,510,6.5
Kenny Pickett,60515,QB,PIT,2,69.0,71,76,7.1,2.82,2,0,0.0,60.5,46,0,38,6.1,84,3,15,25,84.3,42.4,43.7,52.3,1,3,86,0,18.4,69.7,8.3,7,1,1,1,2,4,4.7,454,6.0
Tua Tagovailoa,60326,QB,MIA,2,73.6,72,75,10.9,2.28,2,8,10.4,65.3,49,0,20,7.5,79,4,39,17,50.1,90.9,91.4,42.5,0,2,81,0,5.0,102.9,1.3,1,2,0,1,4,2,2.5,715,9.5
Justin Herbert,28237,QB,LAC,2,73.9,69,74,9.4,2.63,0,3,3.7,67.6,50,0,24,2.0,86,1,27,27,84.6,72.3,69.4,70.3,0,0,93,1,25.0,101.9,7.0,6,4,0,5,3,1,1.1,533,7.2
Trevor Lawrence,77632,QB,JAX,2,73.9,69,73,7.6,2.45,3,8,10.5,63.0,46,0,23,9.8,84,5,26,15,53.6,81.2,81.0,65.2,0,1,87,1,26.1,84.1,7.1,6,4,0,1,2,2,2.3,457,6.3
Joe Burrow,28022,QB,CIN,2,69.2,65,72,7.0,2.31,1,2,2.6,56.9,41,0,20,8.9,76,4,16,7,83.5,57.2,58.2,57.8,3,1,80,1,15.0,70.6,3.9,3,1,0,3,2,1,1.3,304,4.2
Bryce Young,123943,QB,CAR,2,71.7,60,71,7.3,3.2,0,1,1.3,59.2,42,0,38,2.3,81,1,19,5,23.4,40.8,40.1,65.0,2,2,88,1,15.8,66.6,7.4,6,4,0,9,2,5,5.7,299,4.2
Jared Goff,10635,QB,DET,2,84.1,63,70,7.6,2.49,3,4,5.5,71.4,50,0,23,5.7,73,3,28,11,83.6,82.2,79.8,66.5,0,1,76,1,13.0,108.9,4.1,3,0,1,3,4,1,1.3,575,8.2
Sam Howell,97599,QB,WAS,2,83.3,60,70,6.8,2.93,4,2,2.6,65.7,46,0,28,8.0,85,4,22,32,46.6,67.0,64.9,66.6,0,1,97,0,35.7,95.0,11.8,10,4,0,6,3,2,2.1,501,7.2
Deshaun Watson,11767,QB,CLV,2,66.7,63,69,10.4,3.16,2,2,2.9,55.1,38,0,33,9.5,84,4,24,8,28.6,63.5,64.2,62.2,3,2,88,3,24.2,69.1,9.5,8,7,0,1,2,2,2.3,389,5.6
Derek Carr,8671,QB,NO,2,68.8,64,69,10.9,2.61,2,4,5.6,63.8,44,0,27,0.0,78,0,23,20,84.1,65.9,65.2,58.7,1,2,81,0,29.6,80.2,10.3,8,1,0,2,1,2,2.5,533,7.7
Baker Mayfield,46518,QB,TB,2,78.7,61,68,7.8,2.85,3,3,4.3,69.1,47,0,27,2.1,75,1,20,30,84.0,82.6,80.3,69.2,0,0,76,0,3.7,105.1,1.3,1,6,0,4,3,1,1.3,501,7.4
Geno Smith,7820,QB,SEA,2,87.7,57,67,7.1,2.97,1,1,1.4,71.6,48,0,28,4.0,74,2,26,29,83.6,73.9,72.8,61.9,1,0,82,1,10.7,104.1,4.1,3,4,1,7,3,2,2.4,440,6.6
Justin Fields,82118,QB,CHI,2,72.9,59,66,5.3,3.18,2,2,2.9,60.6,40,0,40,7.0,85,3,24,6,28.3,56.3,47.0,83.5,3,3,89,0,25.0,70.7,11.8,10,8,0,2,2,4,4.5,427,6.5
Russell Wilson,7077,QB,DEN,2,80.7,57,66,8.0,3.11,1,3,4.1,68.2,45,0,30,2.2,79,1,22,10,27.9,65.2,63.4,64.9,1,1,87,0,30.0,108.5,11.4,9,4,2,5,5,3,3.4,485,7.3
Dak Prescott,10769,QB,DAL,2,81.4,59,62,6.1,2.35,1,2,3.0,71.0,44,0,18,8.3,65,4,24,9,83.3,73.8,70.1,73.6,2,0,70,0,5.6,98.7,1.5,1,1,0,0,2,1,1.4,398,6.4
Joshua Dobbs,11890,QB,ARZ,2,75.9,58,61,7.9,2.59,1,1,1.5,68.9,42,0,22,4.5,66,2,21,1,47.7,60.7,59.6,66.2,1,0,73,1,13.6,89.5,4.5,3,1,0,1,1,4,5.5,360,5.9
Ryan Tannehill,7014,QB,TEN,2,74.1,54,58,9.5,2.84,3,2,3.2,62.1,36,0,25,10.0,69,4,17,31,83.0,72.2,72.5,54.0,0,3,74,0,32.0,69.9,11.6,8,3,0,1,1,4,5.4,444,7.7
Jalen Hurts,40291,QB,PHI,2,82.4,51,56,9.6,3.25,0,2,3.4,71.4,40,0,27,4.8,69,2,14,24,28.6,66.5,75.2,44.6,1,1,74,0,25.9,93.1,10.1,7,6,0,4,2,3,4.1,363,6.5
Lamar Jackson,46416,QB,BLT,2,81.1,53,55,7.8,2.86,0,3,4.9,74.5,41,0,19,4.7,69,2,25,3,22.7,76.4,75.4,65.6,1,1,78,1,21.1,99.5,5.8,4,10,0,1,2,4,5.1,406,7.4
Jordan Love,40306,QB,GB,2,62.0,50,52,9.5,2.64,1,2,3.7,55.8,29,0,12,6.5,57,2,21,12,38.7,65.0,62.5,74.1,1,0,59,2,16.7,118.8,3.5,2,3,0,0,6,2,3.4,396,7.6
Desmond Ridder,55086,QB,ATL,2,78.3,46,50,6.9,2.88,0,1,1.8,68.0,34,0,25,5.6,60,2,18,2,45.2,45.2,43.9,56.3,0,1,66,0,20.0,93.1,8.3,5,5,0,4,2,5,7.6,352,7.0
Jimmy Garoppolo,8697,QB,LV,2,77.1,48,50,8.6,2.97,1,1,1.9,72.0,36,0,8,2.7,54,1,23,23,42.3,75.1,77.9,50.4,0,3,58,0,0.0,89.2,0.0,0,4,0,1,3,1,1.7,385,7.7
Zach Wilson,82096,QB,NYJ,2,72.5,40,48,8.2,3.12,0,1,2.0,54.2,26,0,31,10.3,58,3,15,22,82.1,48.1,44.3,67.2,3,4,60,0,16.1,53.3,8.6,5,5,1,4,2,4,6.7,310,6.5
