player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jerry Tillery,49949,DI,LV,2,0,0,23,59.1,,,,,,59.3,,,64.8,0,0,0,10,0,0,0,0,0
Derrick Nnadi,49970,DI,KC,2,0,0,16,59.0,,,,,,66.7,,,70.5,0,0,0,6,0,0,0,3,0
Broderick Washington,50049,DI,BLT,2,0,0,3,60.0,,,,,,61.1,,,65.7,0,0,0,7,0,0,0,1,0
John Franklin-Myers,50088,ED,NYJ,1,0,0,22,,,,,,,60.0,,,66.3,0,0,0,0,0,0,0,1,0
Lorenzo Carter,50126,ED,ATL,2,0,0,2,,,,,,,62.3,,,65.9,0,0,0,0,12,0,0,0,0
Ogbo Okoronkwo,50130,ED,CLV,2,0,0,8,,,,,,,64.9,,,67.9,0,0,0,0,0,0,0,8,0
Jacob Martin,50152,ED,IND,2,0,0,14,,,,,,,62.0,,,67.3,0,0,0,0,0,0,0,6,0
Malcolm Roach,50191,DI,NO,2,0,0,20,60.0,,,,,,61.0,,,65.0,0,0,0,8,0,0,0,1,0
Arden Key,50201,ED,TEN,2,0,0,31,59.2,,,,,,61.0,,,66.9,0,0,0,8,0,0,0,3,0
Oren Burks,50203,LB,SF,3,0,0,28,,,,,,,64.5,,,70.3,0,0,0,0,13,9,10,7,0
Josh Allen,50235,ED,JAX,2,0,0,15,59.3,,,,,,60.7,,,67.1,0,0,0,5,0,0,0,3,0
Christian Wilkins,50293,DI,MIA,2,0,0,17,59.1,,26.6,,,,32.4,,,66.0,0,0,13,9,0,0,0,2,0
Tre Herndon,50380,CB,JAX,2,0,0,15,,,,,,,60.1,,,65.1,0,0,0,0,1,0,0,2,0
Isaiah Oliver,50393,CB,SF,3,1,0,28,,,,,,,70.5,,,69.5,0,0,0,0,17,7,0,13,1
Jeremy Reaves,50406,S,WAS,2,1,0,32,59.8,,,,,,80.4,,,69.2,0,0,0,9,10,11,9,8,2
Jalen Davis,50431,CB,CIN,2,0,0,7,,,,,,,44.5,,,24.9,0,1,0,0,7,0,0,9,0
Michael Jackson,50437,CB,SEA,2,0,0,29,59.7,,,,,,52.8,,,72.3,0,0,0,13,10,11,2,2,0
Parry Nickerson,50511,CB,MIA,1,0,0,17,,,,,,,57.9,,,70.9,0,0,0,0,0,0,0,4,0
Mike Ford,50535,CB,CLV,2,0,0,8,60.0,,,,,,49.0,,,40.5,1,1,0,6,11,8,12,17,1
Avonte Maddox,50543,CB,PHI,1,0,0,24,,,,,,,60.0,,,62.6,0,0,0,0,0,1,0,0,0
Luke Gifford,50675,LB,TEN,2,0,0,31,59.8,,,,,,68.2,,,70.8,0,0,0,8,11,10,8,11,1
Jason Cabinda,50714,FB,DET,2,0,0,11,,,,,,,64.2,,,68.9,0,0,0,0,10,11,6,7,1
Josey Jewell,50720,LB,DEN,2,0,0,10,60.0,,,,,,60.3,,,62.7,0,0,0,10,0,0,0,0,0
Jordyn Brooks,50851,LB,SEA,1,0,0,29,,,,,,,60.0,,,64.5,0,0,0,0,0,1,0,0,0
DeMarquis Gates,50881,LB,CHI,1,0,0,6,,,,,,,38.6,,,24.1,0,1,0,0,5,6,4,4,1
Andre Smith,50897,LB,ATL,1,0,0,2,,,,,,,70.7,,,64.3,0,0,0,0,7,5,1,0,1
Tremaine Edmunds,50905,LB,CHI,1,0,0,6,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,1,0
Robert Spillane,50918,LB,LV,2,0,0,23,,,,,,,60.9,,,68.1,0,0,0,0,0,8,0,1,0
Leighton Vander Esch,50950,LB,DAL,2,0,0,9,60.0,,,,,,60.7,,,63.5,0,0,0,4,0,0,0,1,0
Ja'Whaun Bentley,50966,LB,NE,2,0,0,19,,,,,,,59.0,,,63.1,0,0,0,0,0,0,3,0,0
Frankie Luvu,51028,LB,CAR,2,0,0,5,60.0,,,,,,61.1,,,65.5,0,0,0,4,0,0,1,2,0
Tyrel Dodson,51045,LB,BUF,2,0,0,4,60.0,,,,,,70.3,,,69.5,0,0,0,6,12,9,4,7,0
Shaquille Quarterman,51048,LB,JAX,2,0,0,15,,,,,,,63.6,,,65.9,0,0,0,0,9,8,10,2,1
Jahlani Tavai,51055,LB,NE,2,0,0,19,60.0,,,,,,72.2,,,67.9,0,0,0,12,8,12,9,0,0
Julian Love,51081,S,SEA,2,0,0,29,,,,,,,40.8,,,70.2,1,0,0,0,0,1,7,0,0
Taylor Rapp,51172,S,BUF,2,0,0,4,,,,,,,63.5,,,67.6,0,0,0,0,12,8,4,0,1
Andre Chachere,51194,S,ARZ,2,0,0,1,,,,,,,61.9,,,72.4,0,0,0,0,11,1,0,0,0
Minkah Fitzpatrick,51206,S,PIT,2,0,0,25,59.6,,,,,,59.8,60.0,,62.7,0,0,0,10,0,0,0,1,0
Fred Warner,51222,LB,SF,3,0,0,28,60.0,,,,,,60.7,,,62.6,0,0,0,8,0,0,0,1,0
Tracy Walker III,51266,S,DET,2,0,0,11,,,,,,,55.3,,,69.1,0,0,0,0,10,0,0,7,0
Drue Tranquill,51276,LB,KC,2,0,0,16,,,,,,,57.9,,,69.0,0,0,0,0,0,3,9,10,0
Mike Edwards,51282,S,KC,2,0,0,16,,,,,,,61.4,,,64.3,0,0,0,0,9,0,9,0,0
Terrell Edmunds,51334,S,PHI,2,0,0,24,60.0,,,,,,60.8,,,67.8,0,0,0,4,9,5,9,6,0
Will Harris,51336,CB,DET,2,0,0,11,60.5,,,,,,55.4,,,74.3,0,0,0,11,10,11,6,7,0
Amani Hooker,51378,S,TEN,1,0,0,31,60.0,,,,,,92.3,,,62.1,0,0,0,3,2,0,0,0,1
Marcus Epps,51391,S,LV,2,0,0,23,60.0,,,,,,60.2,,,62.2,0,0,0,7,0,0,0,0,0
Roderic Teamer,51405,S,LV,2,0,0,23,60.2,,,,,,69.3,,,71.3,0,0,0,10,7,11,4,4,1
Jaylinn Hawkins,51423,S,ATL,2,0,0,2,59.8,,,,,,52.1,,,67.9,1,0,0,6,12,8,8,9,0
J.T. Gray,51495,S,NO,1,0,0,20,,,,,,,71.3,,,69.6,0,0,0,0,5,5,3,4,1
Dre Greenlaw,51503,LB,SF,1,0,0,28,,,,,,,60.0,,,64.2,0,0,0,0,0,0,0,1,0
Kenny Moore II,51596,CB,IND,2,0,0,14,60.1,,,,,,62.2,,,68.3,0,0,0,11,0,0,0,6,0
Nicholas Morrow,51674,LB,PHI,1,0,0,24,60.0,,,,,,60.6,,,66.7,0,0,0,4,3,4,4,0,0
Brady Christensen,51985,G,CAR,1,0,0,5,,,60.0,,,,60.0,,,62.4,0,0,2,0,0,0,0,0,0
Khyiris Tonga,52000,DI,MIN,2,0,0,18,58.4,,,,,,59.0,,,69.5,0,0,0,12,0,0,0,0,0
Ryan Stonehouse,52045,P,TEN,2,0,0,31,,,60.0,,,,61.2,,62.8,67.7,0,0,10,0,0,0,8,0,0
Claudin Cherelus,52094,LB,CAR,1,0,0,5,,,,,,,61.9,,,68.0,0,0,0,0,4,5,5,4,0
Isaiah Hodgins,52130,WR,NYG,1,0,0,21,,,,,,,60.0,,,62.5,0,0,0,0,0,0,0,0,0
Austin Trammell,52195,WR,LA,1,0,0,26,,,,57.7,,,60.0,,,61.4,0,0,0,0,0,6,0,0,0
Colby Parkinson,52266,TE,SEA,2,0,0,29,,,60.6,59.9,,,76.5,,,65.8,0,0,11,0,0,13,0,0,0
Foster Sarell,52272,T,LAC,2,0,0,27,,,60.5,,,,60.8,,,61.1,0,0,10,0,0,0,0,0,0
Paulson Adebo,52280,CB,NO,1,0,0,20,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Walker Little,52287,T,JAX,2,0,0,15,,,60.0,,,,60.6,,,63.9,0,0,8,0,0,0,0,0,0
Ivan Pace Jr.,53587,LB,MIN,2,0,0,18,60.0,,,,,,69.1,,,68.1,0,0,0,12,6,11,0,4,0
Carrington Valentine,53750,CB,GB,2,0,0,12,,,,,,,71.6,,,74.3,0,0,0,0,11,2,0,5,0
Josh Whyle,54037,TE,TEN,2,0,0,31,,,,,,,59.9,,,69.3,0,0,0,0,0,10,4,0,0
Benton Whitley,54444,ED,MIN,1,0,0,18,,,,,,,64.3,,,64.9,0,0,0,0,4,1,0,1,0
Brock Hoffman,54535,C,DAL,2,0,0,9,,,62.2,,,,61.4,,,62.0,0,0,13,0,0,0,0,0,0
Malcolm Koonce,55015,ED,LV,2,0,0,23,59.2,,,,,,60.4,,,68.5,0,0,0,10,5,11,4,4,0
Charlie Jones,55038,WR,CIN,2,0,0,7,,,,60.0,,,60.3,83.3,,63.1,0,0,0,0,0,1,0,9,0
Boye Mafe,55220,ED,SEA,1,0,0,29,59.6,,,,,,59.7,,,62.1,0,0,0,8,0,0,0,0,0
John Michael Schmitz Jr.,55238,C,NYG,3,0,0,21,,,60.0,,,,60.7,,,64.2,0,0,9,0,0,0,0,0,0
Mark Robinson,55265,LB,PIT,2,0,0,25,,,,,,,71.0,,,71.0,0,0,0,0,8,12,13,7,0
Tycen Anderson,55351,S,CIN,2,1,0,7,,,,,,,74.2,,,73.4,0,0,0,0,7,11,13,9,0
Alex Ward,55396,LS,LA,2,0,0,26,,,69.9,,,80.0,66.2,,,63.2,0,0,13,0,0,0,3,0,0
Ja'Sir Taylor,55426,CB,LAC,2,0,0,27,,,,,,,65.8,,,70.8,0,0,0,0,12,12,4,5,0
Elijah Hicks,55584,S,CHI,2,0,0,6,59.7,,,,,,69.6,,,66.6,0,0,0,12,8,8,0,5,0
Josh Blackwell,55589,CB,CHI,1,0,0,6,60.0,,,,,,45.6,,,72.7,0,0,0,6,4,6,4,4,1
Marco Wilson,55592,CB,ARZ,1,0,0,1,59.4,,,,,,61.1,,,74.5,0,0,0,5,0,0,0,1,0
CJ Henderson,55593,CB,CAR,2,0,0,5,59.7,,,,,,60.6,,,72.0,0,0,0,8,3,0,0,7,0
Lonnie Johnson Jr.,55615,S,NO,2,0,0,20,59.7,,,,,,86.0,,,72.3,1,1,0,8,10,10,10,7,2
Amik Robertson,55619,CB,LV,2,0,0,23,,,,,,,66.1,,,70.6,0,0,0,0,2,0,0,4,0
Russ Yeast,55629,S,LA,2,0,0,26,59.7,,,,,,60.4,,,64.1,0,0,0,10,0,0,0,1,0
DeeJay Dallas,55632,HB,SEA,2,0,0,29,,,,59.9,,,61.5,61.6,,64.6,0,0,0,0,10,13,6,2,0
Tre Brown,55677,CB,SEA,1,0,0,29,,,,,,,53.4,,,65.7,0,0,0,0,1,0,1,0,0
Deommodore Lenoir,55686,CB,SF,3,0,0,28,59.2,,,,,,60.3,,,69.6,0,0,0,8,3,0,0,2,0
Marcus Jones,55717,CB,NE,1,0,0,19,,,,,,,60.3,62.9,,63.3,0,0,0,0,4,0,0,5,0
Darious Williams,55724,CB,JAX,2,0,0,15,60.0,,,,,,60.8,,,72.9,0,0,0,6,0,0,0,7,0
Xavier McKinney,55775,S,NYG,3,0,0,21,59.7,,,,,,60.5,,,64.0,0,0,0,18,0,0,0,1,0
Montaric Brown,55797,CB,JAX,2,0,0,15,,,,,,,65.7,,,70.4,0,0,0,0,1,0,0,5,0
Ameer Speed,55918,CB,NE,1,0,0,19,,,,,,,57.1,,,70.8,0,0,0,0,4,7,1,5,0
Grant Stuard,55933,LB,IND,2,0,0,14,,,,,,,69.8,,,69.2,0,0,0,0,10,11,10,6,1
Bryan Cook,55940,S,KC,2,0,0,16,59.8,,,,,,61.0,,,67.9,0,0,0,6,0,4,0,9,0
Nate Hobbs,55948,S,LV,2,0,0,23,59.3,,,,,,46.3,,,68.4,1,0,0,9,6,0,0,0,0
Tony Adams,55953,S,NYJ,2,0,0,22,60.1,,,,,,61.2,,,66.0,0,0,0,5,8,0,0,1,0
Raheem Layne,55960,S,LAC,2,0,0,27,,,,,,,71.5,,,71.0,0,0,0,0,12,12,5,6,0
Geno Stone,55967,S,BLT,2,0,0,3,59.6,,,,,,50.0,,,66.8,0,1,0,7,1,8,7,4,0
Markquese Bell,56033,LB,DAL,2,0,0,9,,,,,,,70.1,,,68.7,0,0,0,0,11,4,3,7,0
Mike Brown,56054,S,TEN,2,0,0,31,59.7,,,,,,58.8,,,69.9,0,0,0,8,11,10,8,9,0
Ambry Thomas,56058,CB,SF,2,0,0,28,60.0,,,,,,74.7,,,72.9,0,0,0,2,0,0,1,6,0
Reed Blankenship,56065,S,PHI,1,0,0,24,60.0,,,,,,72.0,,,66.8,0,0,0,2,0,1,5,1,1
Nephi Sewell,56107,LB,NO,2,0,0,20,,,,,,,60.3,,,68.7,0,0,0,0,10,10,10,7,0
Damarri Mathis,56143,CB,DEN,2,0,0,10,59.8,,,,,,60.3,,,70.2,0,0,0,3,0,0,0,4,0
Jason Pinnock,56144,S,NYG,3,0,0,21,59.9,,,,,,63.1,,,66.6,0,0,0,18,0,0,0,9,0
Tre Avery,56146,CB,TEN,1,0,0,31,60.0,,,,,,36.7,,,71.0,0,1,0,4,4,0,0,6,0
DaRon Bland,56158,CB,DAL,1,0,0,9,60.0,,,,,,37.3,,,24.0,0,1,0,2,8,0,0,5,0
Marte Mapu,56159,LB,NE,2,0,0,19,,,,,,,63.0,,,71.9,0,0,0,0,0,12,1,8,0
Keisean Nixon,56167,CB,GB,2,0,0,12,,,,57.1,,,69.8,,,64.0,0,0,0,0,11,12,0,0,1
Ifeatu Melifonwu,56203,S,DET,2,0,0,11,59.9,,,,,,64.3,,,70.3,0,0,0,1,10,6,1,7,0
Christian Braswell,56207,CB,JAX,1,0,0,15,,,,,,,75.0,,,67.7,0,0,0,0,0,0,0,2,0
Quentin Lake,56245,S,LA,2,0,0,26,,,,,,,53.6,,,66.2,0,0,0,0,6,10,0,7,0
Darnay Holmes,56247,CB,NYG,2,0,0,21,60.0,,,,,,72.8,,,72.3,0,0,0,3,1,0,7,2,1
Jaylon Johnson,56259,CB,CHI,1,0,0,6,,,,,,,60.0,,,66.3,0,0,0,0,0,0,0,1,0
Elijah Molden,56290,S,TEN,2,0,0,31,60.1,,,,,,54.2,,,64.1,0,0,0,4,11,0,0,0,1
Victor Dimukeje,56347,ED,ARZ,2,0,0,1,,,,,,,59.5,,,70.4,1,0,0,0,11,10,8,8,0
Zach Carter,56349,DI,CIN,1,0,0,7,59.2,,,,,,59.5,,,64.4,0,0,0,6,0,0,0,0,0
Andre Jones Jr.,56395,ED,WAS,2,0,0,32,59.6,,,,,,61.3,,,71.2,0,0,0,9,10,10,9,8,0
Yetur Gross-Matos,56444,ED,CAR,2,0,0,5,59.7,,,,,,60.0,,,66.0,0,0,0,8,0,10,0,0,0
Patrick Johnson,56460,ED,PHI,2,0,0,24,59.6,,,,,,43.1,,,68.3,1,1,0,6,13,9,9,7,0
Cam Sample,56462,ED,CIN,2,0,0,7,60.0,,,,,,60.9,,,68.3,0,0,0,10,0,10,0,0,0
Matt Henningsen,56484,DI,DEN,2,0,0,10,58.6,,60.0,,,,60.5,,,69.1,0,0,9,10,0,0,0,4,0
D.J. Davidson,56523,DI,NYG,2,0,0,21,58.4,,60.8,,,,59.5,,,67.5,0,0,7,9,0,0,0,0,0
T.J. Slaton,56597,DI,GB,2,0,0,12,59.0,,60.9,,,,61.0,,,72.8,0,0,10,8,0,0,0,0,0
Payton Turner,56624,ED,NO,1,0,0,20,59.6,,,,,,60.6,,,65.5,0,0,0,2,0,0,0,1,0
Kendrick Green,56642,G,HST,2,0,0,13,,,61.2,,,,61.1,,,61.8,0,0,9,0,0,0,0,0,0
Mike Greene,56664,DI,TB,2,0,0,30,59.1,,,,,,59.6,,,67.2,0,0,0,6,0,0,0,0,0
Milton Williams,56682,DI,PHI,2,0,0,24,59.3,,,,,,61.3,,,67.7,0,0,0,6,0,0,0,3,0
Kwity Paye,56713,ED,IND,1,0,0,14,,,,,,,60.0,,,66.8,0,0,0,0,0,0,0,2,0
Jordan Elliott,56734,DI,CLV,2,0,0,8,59.1,,60.0,,,,42.9,,,25.3,0,1,7,6,0,0,0,8,0
Jordon Riley,56759,DI,NYG,1,0,0,21,58.5,,,,,,58.8,,,67.3,0,0,0,7,0,0,0,0,0
Kurt Hinish,56787,DI,HST,2,0,0,13,58.9,,60.0,,,,48.2,,,26.7,0,1,9,8,0,0,0,2,0
Javon Kinlaw,56834,DI,SF,3,0,0,28,58.8,,,,,,59.2,,,66.4,0,0,0,8,0,0,0,0,0
Arnold Ebiketie,56862,ED,ATL,2,0,0,2,,,,,,,65.2,,,69.8,0,0,0,0,0,0,0,8,0
Ta'Quon Graham,56868,DI,ATL,2,0,0,2,59.0,,,,,,60.0,,,71.4,0,0,0,5,0,0,0,0,0
Micheal Clemons,56872,ED,NYJ,2,0,0,22,58.8,,,,,,62.7,,,70.0,0,0,0,10,9,0,0,5,0
Jaelan Phillips,56902,ED,MIA,1,0,0,17,60.0,,,,,,61.1,,,65.8,0,0,0,6,0,0,0,1,0
Jay Tufele,56913,DI,CIN,1,0,0,7,59.2,,,,,,59.4,,,64.7,0,0,0,4,0,0,0,0,0
Dayo Odeyingbo,56923,ED,IND,2,0,0,14,90.4,,,,,,91.8,,,66.7,0,0,0,11,0,0,0,2,0
DeAngelo Malone,56941,ED,ATL,2,0,0,2,60.0,,,,,,64.6,,,70.0,0,0,0,6,12,8,0,9,0
Marlon Tuipulotu,57035,DI,PHI,1,0,0,24,59.4,,,,,,60.4,,,66.4,0,0,0,1,0,0,0,1,0
Brandon Pili,57036,DI,MIA,2,0,0,17,58.5,,,,,,58.8,,,67.5,0,0,0,9,0,0,0,0,0
Alijah Vera-Tucker,57107,G,NYJ,2,0,0,22,,,60.1,,,,60.9,,,61.7,0,0,6,0,0,0,0,0,0
Gary Brightwell,57133,HB,NYG,3,0,0,21,,,,,,,62.2,,,69.6,0,0,0,0,11,18,12,8,1
AJ Dillon,57165,HB,GB,1,0,0,12,,,,,,,60.0,,,62.1,0,0,0,0,0,1,0,0,0
Deon Jackson,57189,HB,IND,1,0,0,14,,,,,,,60.0,,,62.6,0,0,0,0,0,1,0,0,0
Ronnie Rivers,57208,HB,LA,2,0,0,26,,,,59.9,,,53.1,,,68.4,0,0,0,0,12,10,3,7,0
Anthony McFarland Jr.,57289,HB,PIT,1,0,0,25,,,,68.7,,,60.0,,,61.4,0,0,0,0,0,7,0,0,0
Connor Heyward,57301,TE,PIT,2,0,0,25,,,,,,,74.1,,,71.1,0,1,0,0,8,12,13,7,0
Troy Andersen,57317,LB,ATL,1,0,0,2,,,,,,,56.8,,,67.6,0,0,0,0,0,0,7,0,0
Michael Carter,57337,HB,NYJ,1,0,0,22,,,,,,,60.4,,,63.0,0,0,0,0,0,5,0,0,0
Chuba Hubbard,57373,HB,CAR,2,0,0,5,,,,,,,45.0,,,64.1,1,0,0,0,1,5,10,0,0
Raheem Blackshear,57385,HB,CAR,1,0,0,5,,,,57.8,,,61.8,,,64.9,0,0,0,0,0,5,0,4,0
Elijah Dotson,57394,HB,LAC,1,0,0,27,,,,,,,64.8,,,67.6,0,0,0,0,0,5,0,5,0
Salvon Ahmed,57472,HB,MIA,2,0,0,17,,,,,,,63.8,,,66.9,0,0,0,0,10,8,2,4,0
Blake Grupe,57502,K,NO,2,0,0,20,,69.5,,,66.5,,60.1,,,61.9,0,0,8,0,10,0,0,0,0
Anders Carlson,57509,K,GB,2,0,0,12,,71.2,,,67.9,,41.9,,,23.4,0,1,10,0,11,0,0,0,0
Riley Patterson,57556,K,DET,2,0,0,11,,74.0,,,,,60.0,,,61.1,0,0,8,0,0,0,0,0,0
Daniel Whelan,57639,P,GB,2,0,0,12,,,60.0,,,,61.3,,69.9,67.9,0,0,10,0,0,0,9,0,0
Matt Gay,57643,K,IND,2,0,0,14,,68.2,,,57.6,,60.1,,,61.9,0,0,8,0,10,0,0,0,0
Jordan Stout,57649,P,BLT,2,0,0,3,,,60.0,,,,61.2,,58.9,67.7,1,0,9,0,0,0,7,0,0
Jack Gibbens,57662,LB,TEN,2,1,0,31,,,,,,,67.2,,,66.1,0,0,0,0,6,10,8,2,1
D'Marco Jackson,57691,LB,NO,2,1,0,20,59.5,,,61.2,,,72.9,,,68.9,0,0,0,8,10,11,10,7,1
Tony Fields II,57698,LB,CLV,2,0,0,8,,,,,,,59.6,,,72.5,0,0,0,0,11,8,12,9,0
Jon Rhattigan,57718,LB,SEA,2,0,0,29,,,,,,,71.7,,,68.6,0,0,0,0,10,12,7,2,1
Chandler Wooten,57726,LB,CAR,2,0,0,5,60.0,,,,,,63.6,,,71.7,0,0,0,4,8,10,10,10,0
K.J. Britt,57727,LB,TB,2,0,1,30,60.0,,,,,,36.8,,,26.7,0,1,0,6,10,8,10,9,0
Terrel Bernard,57739,LB,BUF,2,0,0,4,60.0,,,,,,60.2,,,62.8,0,0,0,4,0,0,0,0,0
Isaiah McDuffie,57754,LB,GB,2,0,0,12,,,,,,,64.0,,,69.2,0,0,0,0,11,11,9,5,1
Nate Landman,57788,LB,ATL,2,0,0,2,59.0,,,,,,59.3,,,65.5,0,0,0,6,5,3,8,0,0
Matthew Jackson,57797,S,TEN,2,0,0,31,,,,,,,47.7,,,72.5,2,0,0,0,11,0,8,9,0
James Houston,57810,ED,DET,2,0,0,11,59.0,,,,,,31.6,,,67.4,0,0,0,6,4,5,0,0,0
Monty Rice,57839,LB,TEN,2,0,0,31,,,,,,,82.1,,,70.1,0,0,0,0,11,10,8,9,2
Del'Shawn Phillips,57868,LB,BLT,2,1,0,3,60.0,,,,,,77.3,,,68.3,0,0,0,7,10,8,7,8,1
Jake Hummel,57879,LB,LA,2,0,0,26,59.9,,,,,,66.5,,,70.4,0,0,0,10,12,10,3,7,1
Jamin Davis,57905,LB,WAS,2,0,0,32,,,,,,,60.1,,,65.4,0,0,0,0,0,10,0,0,0
Josh Paschal,57908,DI,DET,1,0,0,11,59.5,,,,,,59.8,,,62.8,0,0,0,1,0,0,0,0,0
K'Lavon Chaisson,57945,ED,JAX,2,0,0,15,,,,,,,40.7,,,69.7,1,0,0,0,2,7,10,4,0
J.J. Russell,57958,LB,TB,1,0,0,30,60.0,,,,,,63.3,,,68.5,0,0,0,3,5,4,4,4,0
Willie Gay,57987,LB,KC,2,0,0,16,,,,,,,63.4,,,68.4,0,0,0,0,0,0,0,5,0
Jeremiah Owusu-Koramoah,58089,LB,CLV,2,0,0,8,,,,,,,64.6,,,69.9,0,0,0,0,11,0,0,9,0
Pete Werner,58093,LB,NO,1,0,0,20,,,,,,,60.1,,,64.4,0,0,0,0,0,1,0,1,0
Derrick Barnes,58120,LB,DET,1,0,0,11,,,,,,,62.4,,,69.2,0,0,0,0,0,0,0,5,0
Devin Lloyd,58238,LB,JAX,2,0,0,15,60.0,,,,,,62.2,,,66.7,0,0,0,6,0,0,0,3,0
Joe Tryon-Shoyinka,58272,ED,TB,1,0,0,30,,,,,,,60.0,,,65.5,0,0,0,0,0,0,0,1,0
Chris Stoll,58391,LS,SEA,2,1,0,29,,,68.1,,,63.5,76.0,,,64.0,0,0,11,0,0,0,7,0,0
Cal Adomitis,58393,LS,CIN,2,1,0,7,,,61.3,,,53.2,90.2,,,65.1,0,0,6,0,0,0,13,0,2
Jedrick Wills Jr.,58467,T,CLV,2,0,0,8,,,60.1,,,,61.0,,,65.8,0,0,7,0,0,0,0,0,0
Xavier Newman,58525,G,TEN,1,0,0,31,,,60.0,,,,61.1,,,66.6,0,0,5,0,0,0,0,0,0
Sidy Sow,59675,G,NE,1,0,0,19,,,60.0,,,,60.0,,,64.6,0,0,2,0,0,0,0,0,0
Andrew Thomas,59701,T,NYG,1,0,0,21,,,60.0,,,,60.1,,,64.0,0,0,2,0,0,0,0,0,0
Mekhi Becton,59818,T,NYJ,1,0,0,22,,,60.0,,,,60.6,,,65.0,0,0,4,0,0,0,0,0,0
Ed Ingram,59819,G,MIN,2,0,0,18,,,60.0,,,,60.5,,,63.7,0,0,7,0,0,0,0,0,0
Saahdiq Charles,59820,G,WAS,2,0,0,32,,,60.0,,,,60.8,,,64.1,0,0,11,0,0,0,0,0,0
Austin Deculus,59821,T,HST,1,0,0,13,,,60.0,,,,60.7,,,61.4,0,0,6,0,0,0,0,0,0
James Hudson III,59854,T,CLV,2,0,0,8,,,60.5,,,,61.4,,,68.6,0,0,7,0,0,0,0,0,0
Cesar Ruiz,59857,G,NO,2,0,0,20,,,60.0,,,,60.6,,,63.9,0,0,8,0,0,0,0,0,0
Larry Borom,59879,T,CHI,2,0,0,6,,,60.0,,,,60.4,,,63.4,0,0,5,0,0,0,0,0,0
Trevor Penning,59963,T,NO,2,0,0,20,,,60.9,,,,61.0,,,61.7,0,0,8,0,0,0,0,0,0
Rashawn Slater,59971,T,LAC,2,0,0,27,,,60.9,,,,61.3,,,66.2,0,0,10,0,0,0,0,0,0
Aaron Banks,59983,G,SF,3,0,0,28,,,62.4,,,,61.8,,,67.6,0,0,19,0,0,0,0,0,0
Josh Myers,59992,C,GB,2,0,0,12,,,62.0,,,,61.9,,,70.0,0,0,10,0,0,0,0,0,0
Thayer Munford Jr.,59994,T,LV,2,0,0,23,,,60.0,,,,60.3,,,63.3,0,0,5,0,0,0,0,0,0
Creed Humphrey,59996,C,KC,2,0,0,16,,,60.0,,,,60.5,,,63.7,0,0,7,0,0,0,0,0,0
Braxton Jones,60092,T,CHI,2,0,0,6,,,60.0,,,,60.8,,,66.6,0,0,5,0,0,0,0,0,0
Sam Cosmi,60114,G,WAS,2,0,0,32,,,61.7,,,,61.3,,,61.9,0,0,11,0,0,0,0,0,0
Dan Moore Jr.,60120,T,PIT,2,0,0,25,,,60.0,,,,60.8,,,67.2,0,0,5,0,0,0,0,0,0
Abraham Lucas,60218,T,SEA,1,0,0,29,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Jordan Meredith,60235,G,LV,2,0,0,23,,,60.0,,,,60.7,,,61.5,0,0,5,0,0,0,0,0,0
Bryce Baringer,60274,P,NE,2,0,0,19,,,60.0,,,,60.8,,64.2,65.9,0,0,5,0,0,0,9,0,0
Brad Robbins,60291,P,CIN,2,0,0,7,,,60.0,,,,61.0,,56.7,66.1,0,0,6,0,0,0,13,0,0
Trenton Gill,60295,P,CHI,2,0,0,6,,,60.0,,,,60.8,,67.9,65.9,0,0,5,0,0,0,9,0,0
Stone Smartt,60492,TE,LAC,2,0,0,27,,,,,,,58.6,,,67.1,0,0,0,0,0,12,9,5,0
Michael Carter II,60644,CB,NYJ,1,0,0,22,,,,,,,60.0,,,64.3,0,0,0,0,0,0,0,1,0
James Pierre,60649,CB,PIT,2,0,0,25,,,,,,,58.3,,,74.9,0,0,0,0,8,12,13,7,0
Grant Delpit,60685,S,CLV,2,0,0,8,59.7,,,,,,62.4,,,67.9,0,0,0,6,9,0,0,5,0
Malcolm Rodriguez,60731,LB,DET,2,0,0,11,,,,,,,63.0,,,67.4,0,0,0,0,10,11,6,8,0
Isaiah Pola-Mao,60781,S,LV,2,0,0,23,60.0,,,,,,57.1,,,67.2,1,0,0,3,7,11,1,4,0
Derrek Pitts,60785,CB,TB,1,0,0,30,,,,,,,71.5,,,71.4,0,0,0,0,5,4,4,4,0
Marcus McKethan,60811,G,NYG,3,0,0,21,,,60.8,,,,61.3,,,66.7,0,0,9,0,0,0,0,0,0
Austin Jackson,60816,T,MIA,2,0,0,17,,,61.5,,,,61.5,,,66.7,0,0,13,0,0,0,0,0,0
Yosh Nijman,60822,T,GB,2,0,0,12,58.7,,60.0,,,,59.7,,,66.8,0,0,10,7,0,0,0,0,0
