"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Brandon Aiyuk","SF","All Defenders","LV","98.61889935","40.31672947"
"Brandon Aiyuk","SF","Amik Robertson","LV","100","16.51790533"
"Brandon Aiyuk","SF","Nate Hobbs","LV","74.4843215","13.36646287"
"Brandon Aiyuk","SF","Tyler Hall","LV","100","10.39613779"
"Drake London","ATL","All Defenders","ARZ","96.61768528","45.25649619"
"Drake London","ATL","Marco Wilson","ARZ","95.03077231","20.3189543"
"Drake London","ATL","Antonio Hamilton","ARZ","71.58857642","14.30066638"
"Drake London","ATL","Isaiah Simmons","ARZ","84.45906882","10.63687552"
"DeSean Jackson","BLT","All Defenders","PIT","94.68660075","42.08570678"
"DeSean Jackson","BLT","Cameron Sutton","PIT","65.66104171","15.25606871"
"DeSean Jackson","BLT","Levi Wallace","PIT","73.72182937","16.48356849"
"DeSean Jackson","BLT","Arthur Maulet","PIT","100","25.25142407"
"DeVonta Smith","PHI","All Defenders","NO","93.68551822","42.08952538"
"DeVonta Smith","PHI","Alontae Taylor","NO","95.89751136","17.09089818"
"DeVonta Smith","PHI","Paulson Adebo","NO","85.06942026","17.01801589"
"DeVonta Smith","PHI","Bradley Roby","NO","90.52037301","7.798405568"
"Davante Adams","LV","All Defenders","SF","93.06506337","39.48387866"
"Davante Adams","LV","Charvarius Ward","SF","78.35306488","14.6093569"
"Davante Adams","LV","Deommodore Lenoir","SF","100","11.68104968"
"Davante Adams","LV","Jimmie Ward","SF","93.76827048","13.06475529"
"Ja'Marr Chase","CIN","All Defenders","BUF","92.0781003","40.41017186"
"Ja'Marr Chase","CIN","Dane Jackson","BUF","97.8056472","17.7291223"
"Ja'Marr Chase","CIN","Tre'Davious White","BUF","83.03224216","13.87762332"
"Ja'Marr Chase","CIN","Taron Johnson","BUF","89.91401036","8.497751722"
"A.J. Brown","PHI","All Defenders","NO","90","42.08952538"
"A.J. Brown","PHI","Alontae Taylor","NO","92","14.34360822"
"A.J. Brown","PHI","Paulson Adebo","NO","72.88142448","15.01596486"
"A.J. Brown","PHI","Bradley Roby","NO","90.99669619","12.55065719"
"Garrett Wilson","NYJ","All Defenders","SEA","89.4515815","40.33134694"
"Garrett Wilson","NYJ","Tariq Woolen","SEA","80.82841623","14.11554973"
"Garrett Wilson","NYJ","Michael Jackson","SEA","77.38706992","10.04590678"
"Garrett Wilson","NYJ","Coby Bryant","SEA","90.80408579","16.42285745"
"Amon-Ra St. Brown","DET","All Defenders","CHI","86.57312556","39.80921595"
"Amon-Ra St. Brown","DET","Jaylon Jones","CHI","98.14194116","5.697956942"
"Amon-Ra St. Brown","DET","Kyler Gordon","CHI","78.87565684","5.621474299"
"Amon-Ra St. Brown","DET","Josh Blackwell","CHI","88.89742669","27.7631996"
"Stefon Diggs","BUF","All Defenders","CIN","86.10068274","42.10128294"
"Stefon Diggs","BUF","Eli Apple","CIN","84.91040022","14.18082135"
"Stefon Diggs","BUF","Cam Taylor-Britt","CIN","79.5689023","16.35521396"
"Stefon Diggs","BUF","Mike Hilton","CIN","73.32906435","11.43919589"
"Tyreek Hill","MIA","All Defenders","NE","83.41729878","39.97056428"
"Tyreek Hill","MIA","Jonathan Jones","NE","67.71044339","8.713520996"
"Tyreek Hill","MIA","Marcus Jones","NE","69.70514788","10.63607723"
"Tyreek Hill","MIA","Myles Bryant","NE","100","19.84574177"
"CeeDee Lamb","DAL","All Defenders","TEN","79.47614747","41.76611383"
"CeeDee Lamb","DAL","Tre Avery","TEN","81.05583349","11.34871406"
"CeeDee Lamb","DAL","Roger McCreary","TEN","63.91184685","9.427615132"
"CeeDee Lamb","DAL","Joshua Kalu","TEN","83.18791129","20.52729785"
"Julio Jones","TB","All Defenders","CAR","79.08959356","40.96085151"
"Julio Jones","TB","C.J. Henderson","CAR","87.12197628","18.35910105"
"Julio Jones","TB","Keith Taylor","CAR","70.75905278","12.72794821"
"Julio Jones","TB","Jeremy Chinn","CAR","60.17683294","9.873802248"
"Mike Evans","TB","All Defenders","CAR","77.4683337","40.96085151"
"Mike Evans","TB","C.J. Henderson","CAR","87.4386142","16.56115004"
"Mike Evans","TB","Keith Taylor","CAR","71.00724961","11.55154949"
"Mike Evans","TB","Jeremy Chinn","CAR","60.53017852","12.84815199"
"Chris Godwin","TB","All Defenders","CAR","74.0678842","40.96085151"
"Chris Godwin","TB","C.J. Henderson","CAR","95.75930291","5.094116051"
"Chris Godwin","TB","Keith Taylor","CAR","79.69092039","6.02977002"
"Chris Godwin","TB","Jeremy Chinn","CAR","68.65618565","29.59438849"
"DeVante Parker","NE","All Defenders","MIA","73.05385904","39.48121711"
"DeVante Parker","NE","Keion Crossen","MIA","90.12607492","19.59351013"
"DeVante Parker","NE","Xavien Howard","MIA","61.30893421","15.35707551"
"DeVante Parker","NE","Kader Kohou","MIA","34.1841931","4.530631472"
"DeAndre Hopkins","ARZ","All Defenders","ATL","72.56480122","41.2316145"
"DeAndre Hopkins","ARZ","A.J. Terrell","ATL","69.01044787","28.62999505"
"DeAndre Hopkins","ARZ","Darren Hall","ATL","75.24338706","3.647837207"
"DeAndre Hopkins","ARZ","Isaiah Oliver","ATL","80.9510546","8.953782236"
"Jaylen Waddle","MIA","All Defenders","NE","72.48112868","39.97056428"
"Jaylen Waddle","MIA","Jonathan Jones","NE","58.93902904","12.2959094"
"Jaylen Waddle","MIA","Marcus Jones","NE","64.99116281","9.142203533"
"Jaylen Waddle","MIA","Myles Bryant","NE","89.05242652","17.93005809"
"Tee Higgins","CIN","All Defenders","BUF","71.69867112","40.41017186"
"Tee Higgins","CIN","Dane Jackson","BUF","78.38249964","14.48031158"
"Tee Higgins","CIN","Tre'Davious White","BUF","64.56515513","17.30902361"
"Tee Higgins","CIN","Taron Johnson","BUF","69.97808988","8.48613609"
"Gabriel Davis","BUF","All Defenders","CIN","71.23930746","42.10128294"
"Gabriel Davis","BUF","Eli Apple","CIN","71.38863987","18.35398531"
"Gabriel Davis","BUF","Cam Taylor-Britt","CIN","71.13135549","15.38557311"
"Gabriel Davis","BUF","Mike Hilton","CIN","57.08044003","8.027255536"
"D.J. Chark Jr.","DET","All Defenders","CHI","65.59080497","39.80921595"
"D.J. Chark Jr.","DET","Jaylon Jones","CHI","72.04591846","18.36608755"
"D.J. Chark Jr.","DET","Kyler Gordon","CHI","59.50101968","12.98126607"
"D.J. Chark Jr.","DET","Josh Blackwell","CHI","59.1964602","8.461862328"
"Josh Reynolds","DET","All Defenders","CHI","65.44411964","39.80921595"
"Josh Reynolds","DET","Jaylon Jones","CHI","72.8571216","15.39047314"
