player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1478,,,G,Jhonattan Vegas,,0,71.75,,,0,0,7600,,35007,1478
1005,,,G,Stewart Cink,66.05,1.7,61.82,99.6,32.4,0,0,7200,,34863,1005
299952,,,G,Brett Drewitt,38.96,0.01,19.56,64.02,24,0,0,6000,,36074,299952
2006,,,G,Brian Gay,38.52,0.14,26.77,58.8,24,0,0,6000,,34875,2006
288611,,,G,Paul Barjon,53.68,0.41,34.95,90.6,29.4,0,0,6200,,912552,288611
100830,,,G,Yannik Paul,30.5,0.58,,39.66,20.25,0,0,6700,,3561724,100830
703905,,,G,Chris Gotterup,64.78,5.7,67.33,99.42,31.2,0,0,7600,,3549709,703905
698823,,,G,Vince Whaley,62.3,2.8,44.33,96.6,30.6,0,0,7000,,1266432,698823
320038,,,G,Sebastian Munoz,78.08,10.7,75.65,108.6,34.8,0,0,7700,,36138,320038
1654,,,G,Russell Henley,77.74,22.3,89.4,108.6,34.2,0,0,9800,,34884,1654
1237,,,G,Rickie Fowler,65.24,1.7,49.54,99.6,31.2,0,0,7000,,34760,1237
510218,,,G,Cameron Champ,60.5,5.6,50.26,96.6,30.6,0,0,7500,,37122,510218
2128,,,G,Camilo Villegas,60.86,0.28,38.23,96,30.6,0,0,6300,,34948,2128
670620,,,G,Sungjae Im,81.08,25.2,93.16,110.4,35.4,0,0,10500,,382250,670620
692004,,,G,Hank Lebioda,67.02,1.1,56.86,100.8,31.8,0,0,6900,,565462,692004
1941,,,G,Matthew NeSmith,70.49,5.5,61.27,103.2,32.4,0,0,7200,,35080,1941
1600,,,G,Harris English,60.71,5.4,63.53,95.4,30.6,0,0,7300,,34758,1600
1842,,,G,Tyler Duncan,67.28,7.4,55.27,100.8,32.4,0,0,7100,,37911,1842
1974,,,G,Andrew Landry,37.64,0.35,27.56,47.22,23.4,0,0,6100,,34979,1974
1622,,,G,Joel Dahmen,66.18,2.5,62.04,100.2,31.8,0,0,7100,,36136,1622
1996,,,G,Davis Love III,35.6,0.02,21.42,43.2,22.8,0,0,6000,,34787,1996
1655,,,G,James Hahn,66.29,0.91,45.51,100.2,31.8,0,0,6800,,34881,1655
1216,,,G,Russell Knox,66.04,4.5,61.67,100.2,31.8,0,0,7200,,34778,1216
1579,,,G,Will Zalatoris,80.02,14.9,90.94,109.8,34.8,0,0,10900,,35055,1579
1018,,,G,Denny McCarthy,68.78,16.4,80.15,102,33,0,0,8900,,35117,1018
670533,,,G,Garrick Higgo,58.9,0.36,35.54,94.2,30.6,0,0,6400,,2879219,670533
692005,,,G,Adam Long,71.99,11.6,73.64,104.4,33,0,0,7700,,565464,692005
1832,,,G,Brice Garnett,66.61,1.2,54.95,100.8,32.4,0,0,6800,,34968,1832
1107,,,G,Brian Stuard,57.72,0.32,45.27,93,30,0,0,6300,,35002,1107
2119,,,G,Chad Ramey,61.51,0.49,52.8,96,30.6,0,0,6600,,3083529,2119
1822,,,G,Luke Donald,58.25,0.4,42.5,93.6,30,0,0,6200,,34870,1822
1888,,,G,Roger Sloan,60.1,1.1,39.4,94.8,30.6,0,0,6300,,466730,1888
670403,,,G,Andrew Novak,63.26,0.15,48.82,97.2,31.2,0,0,6500,,37983,670403
692007,,,G,Seth Reeves,51.04,0.13,34.11,87.6,28.2,0,0,6200,,565466,692007
1713,,,G,Chase Seiffert,65.33,0.34,46.89,100.2,31.8,0,0,6500,,37223,1713
671019,,,G,Joshua Creel,49.87,0.01,28.19,85.8,27.6,0,0,6100,,241191,671019
190,,,G,Harold Varner III,78.2,13.3,85.41,108.6,34.8,0,0,9000,,34947,190
1625,,,G,Davis Riley,76.03,10,71.5,108,33.6,0,0,8000,,1000174,1625
1427,,,G,Satoshi Kodaira,64.14,0.26,41.69,98.4,31.2,0,0,6800,,35290,1427
1438,,,G,Brendon Todd,67.6,6.2,72.5,101.4,32.4,0,0,7500,,34943,1438
165746,,,G,Taylor Moore,66.53,4.8,59.29,99.6,31.8,0,0,7300,,35323,165746
692426,,,G,Hayden Buckley,65.03,6,56.08,99.6,31.8,0,0,6900,,1694130,692426
1802,,,G,Taylor Pendrith,74.53,9.6,73.92,106.2,33.6,0,0,8500,,2216233,1802
1956,,,G,Austin Cook,49.22,0.54,34.85,85.8,27.6,0,0,6500,,37956,1956
1725,,,G,Billy Horschel,78.85,14.5,86.4,109.2,34.2,0,0,10300,,34768,1725
670625,,,G,Doug Ghim,69.2,3.4,56.73,102,32.4,0,0,7200,,201095,670625
477949,,,G,Austin Smotherman,67.79,1.6,57.85,102.6,32.4,0,0,7000,,3083528,477949
1902,,,G,David Skinns,53.24,0.18,37.57,90,28.8,0,0,6100,,37984,1902
1935,,,G,Aaron Baddeley,56.6,0.28,34.52,92.22,29.4,0,0,6200,,34850,1935
1979,,,G,Kelly Kraft,54.05,0.44,39.12,90,28.8,0,0,6500,,34901,1979
353925,,,G,Aaron Rai,72.23,5.2,64.37,105,33.6,0,0,7200,,37143,353925
692605,,,G,Ben Griffin,47.35,0.17,41.48,83.4,27,0,0,6500,,672518,692605
670627,,,G,Doc Redman,57.32,0.55,42.42,93,30,0,0,6600,,139893,670627
63191,,,G,Matt Wallace,56.87,2.4,51.5,92.4,30,0,0,7000,,37151,63191
430916,,,G,Matthias Schwab,66.47,0.78,61.88,99.6,31.8,0,0,6900,,36546,430916
1927,,,G,Martin Laird,72.85,5.1,62.14,106.2,33,0,0,7400,,35040,1927
299906,,,G,Ryan Brehm,39.49,0.22,22.1,68.4,24.6,0,0,6300,,36071,299906
692607,,,G,Lee Hodges,69.32,5.1,55.11,102.6,32.4,0,0,7100,,672519,692607
1807,,,G,Scott Gutschewski,63.06,0.29,47.13,97.8,31.2,0,0,6500,,3083535,1807
703290,,,G,Jared Wolfe,59.04,0.12,29.55,95.4,30.18,0,0,6100,,3083530,703290
1907,,,G,Ben Kohles,52.55,0.07,42.35,88.8,28.8,0,0,6400,,37131,1907
395,,,G,Shane Lowry,82.54,19.4,95.33,111.6,35.4,0,0,10600,,34788,395
392408,,,G,Jim Knous,51.25,0.13,28.41,87,28.2,0,0,6100,,565461,392408
199,,,G,Danny Willett,63.78,1.1,48.34,99,31.2,0,0,7100,,34824,199
552,,,G,Mackenzie Hughes,61.26,1.8,61.75,96.6,31.2,0,0,7100,,36080,552
453,,,G,Christiaan Bezuidenhout,74.62,10.5,77.91,106.8,33.6,0,0,8400,,1156736,453
586,,,G,David Lipsky,68.77,2.7,60.25,101.4,32.4,0,0,7000,,36524,586
73285,,,G,Sepp Straka,59.77,1.4,50.37,94.8,30.6,0,0,6700,,565467,73285
620,,,G,Seung-Yul Noh,,0,41.85,,,0,0,6300,,34916,620
873,,,G,Rory Sabbatini,62.66,3.9,54.17,97.8,31.2,0,0,6900,,34931,873
895,,,G,Kevin Kisner,67.37,10.9,73.62,100.2,31.8,0,0,8700,,34776,895
984,,,G,Rafa Cabrera Bello,52.1,0.19,40.66,87,28.2,0,0,6700,,34746,984
654,,,G,Michael Thompson,60.82,3.8,53.08,95.4,30.6,0,0,7000,,34942,654
665,,,G,Andrew Putnam,64.52,4,60.7,99,31.2,0,0,7000,,37085,665
577,,,G,Ryan Moore,66.62,0.53,47.85,99.6,31.8,0,0,6600,,34797,577
655,,,G,Kiradech Aphibarnrat,40.61,0.23,29.64,69,25.2,0,0,6200,,34740,655
648099,,,G,Adam Schenk,61.39,0.63,49.74,96.6,30.6,0,0,6700,,37919,648099
700,,,G,Nick Taylor,66.12,1.1,55.1,100.2,31.8,0,0,6800,,34941,700
83255,,,G,Aaron Wise,79.14,12,79.77,109.2,34.2,0,0,8100,,35144,83255
2180,,,G,Ricky Barnes,37.4,0.21,18.23,46.2,23.58,0,0,6000,,34852,2180
689,,,G,Adam Svensson,71.95,17.4,72,105,33,0,0,7500,,466731,689
1070,,,G,John Huh,66.04,3.5,51.52,100.2,31.8,0,0,6800,,34976,1070
789,,,G,Richy Werenski,40.76,0.87,28.38,71.4,25.2,0,0,6300,,36096,789
767143,,,G,Blake McShea,30.2,0.01,,39.26,20.05,0,0,6100,,3669976,767143
509666,,,G,Alex Smalley,73.06,8.8,69.45,105.6,33.6,0,0,7500,,37147,509666
300062,,,G,Rick Lamb,29.32,0.41,,38.14,19.47,0,0,6000,,36081,300062
1390,,,G,Kramer Hickok,62.69,0.2,44.48,97.2,31.2,0,0,6600,,35062,1390
614,,,G,Scott Piercy,65.22,0.77,49,99.6,31.8,0,0,6800,,34801,614
856,,,G,Patton Kizzire,63.52,1.2,59.55,99,30.6,0,0,7000,,34898,856
625,,,G,Justin Rose,71.05,8.5,84.05,105,33,0,0,8000,,34804,625
515,,,G,Jonathan Byrd,58.7,0.18,43.02,93.6,30,0,0,6400,,35030,515
2050,,,G,Tommy Gainey,42.82,0.01,22.59,76.2,26.4,0,0,6000,,34874,2050
709119,,,G,Tommy Gibson,47.95,0.01,12.37,84,27,0,0,6000,,2825313,709119
703,,,G,Webb Simpson,74.63,6.8,78.64,106.8,33.6,0,0,10700,,34808,703
846,,,G,Anirban Lahiri,65.58,1.1,56.75,99.6,31.8,0,0,6900,,34781,846
427014,,,G,Keith Mitchell,75.37,8.7,76.99,107.4,33.6,0,0,7900,,37916,427014
1480,,,G,Martin Trainer,36.73,0.1,25.19,44.4,23.4,0,0,6100,,565470,1480
1491,,,G,Kyoung-Hoon Lee,70.56,3.7,65.47,102.6,33,0,0,7400,,37949,1491
300174,,,G,J.T. Poston,71.04,17.2,72.2,104.4,33,0,0,8200,,36088,300174
946,,,G,Bo Hoag,55.33,0.37,32.56,91.2,28.8,0,0,6400,,1266429,946
1271,,,G,Kevin Chappell,55.79,0.16,31.6,92.4,29.4,0,0,6400,,34861,1271
509669,,,G,Sam Ryder,63.5,0.57,51.67,98.4,31.2,0,0,6700,,37145,509669
815,,,G,Jason Day,67.16,2.9,65.62,101.22,31.8,0,0,7800,,34752,815
1492,,,G,Jim Herman,49.61,0.34,32.07,85.8,28.2,0,0,6300,,34829,1492
304410,,,G,Joseph Bramlett,63.78,0.18,41.75,97.8,31.2,0,0,6600,,1074847,304410
1063,,,G,Michael Gligic,64.51,2.4,44.97,98.4,31.2,0,0,6800,,469112,1063
703985,,,G,Max McGreevy,43.94,0.08,33.11,78.6,25.8,0,0,6000,,3083533,703985
805,,,G,Brian Harman,76.57,15.5,85.8,108,33.6,0,0,8300,,34882,805
1141,,,G,Patrick Rodgers,68.36,2.6,64.21,102,32.4,0,0,7200,,34996,1141
1163,,,G,Vaughn Taylor,62.04,0.24,49.56,97.2,30.6,0,0,6400,,34817,1163
1284,,,G,Si Woo Kim,71.84,25.6,75.04,104.4,33.6,0,0,8800,,34895,1284
2010,,,G,Cameron Percy,65.84,0.3,45.67,99.6,31.8,0,0,6600,,34989,2010
1174,,,G,Bill Haas,56.14,0.08,34.8,91.8,29.4,0,0,6400,,34765,1174
1295,,,G,Justin Lower,57.04,1.3,45.11,92.4,30,0,0,6700,,3083531,1295
2142,,,G,Cole Hammer,38.33,0.14,27.08,49.2,24,0,0,6100,,1342067,2142
2065,,,G,Ben Martin,59.16,0.19,36.62,94.8,30,0,0,6500,,34910,2065
1680,,,G,Chris Stroud,61.36,0.05,32.05,96.6,30.6,0,0,6200,,34938,1680
698025,,,G,Harry Higgs,45.58,0.27,34.51,80.4,26.4,0,0,6500,,1266428,698025
2044,,,G,Stephan Jaeger,58.82,4.3,58.92,94.2,30.6,0,0,7100,,37129,2044
1890,,,G,William McGirt,55.44,0.04,35.47,91.2,29.4,0,0,6300,,34911,1890
699433,,,G,Dylan Wu,60.37,0.02,34.5,96,30.6,0,0,6300,,1327333,699433
2056,,,G,Mark Hubbard,75.65,13,75.78,106.8,33.6,0,0,7900,,34890,2056
2078,,,G,Adam Scott,73.84,11.1,84.49,105.6,33.6,0,0,9200,,34807,2078
670471,,,G,Callum Tarren,69.7,9.2,64.77,102.6,32.4,0,0,7300,,1074859,670471
