player_name,sample_size,baseline,age,age_adj,true_sg_adj,timing_adj,sg_category_adj,course_history_adj,driving_dist_adj,driving_acc_adj,fit_other_adj,course_fit_total_adj,final_prediction,std_dev,event_name,course_name
"Bezuidenhout, Christiaan",150,0.684,28,0.015,0.053,-0.005,-0.071,-0.016,0.070,0.114,-0.054,0.131,0.791,2.654,"Wyndham Championship","Sedgefield Country Club"
"Mitchell, Keith",150,0.971,30,0.007,0.039,-0.014,-0.073,-0.003,-0.117,0.000,-0.034,-0.151,0.776,2.702,"Wyndham Championship","Sedgefield Country Club"
"Laird, Martin",150,0.407,39,-0.023,-0.123,0.028,0.032,0.138,0.013,0.273,0.005,0.291,0.751,2.652,"Wyndham Championship","Sedgefield Country Club"
"Long, Adam",150,0.722,34,-0.007,-0.040,-0.021,-0.116,-0.021,0.065,0.188,-0.033,0.220,0.737,2.706,"Wyndham Championship","Sedgefield Country Club"
"Poston, J.T.",150,0.747,29,0.011,0.007,0.021,-0.127,0.051,0.010,0.048,-0.044,0.014,0.724,2.721,"Wyndham Championship","Sedgefield Country Club"
"Kisner, Kevin",150,0.550,38,-0.019,-0.030,0.035,-0.207,0.217,0.083,0.125,-0.050,0.158,0.704,2.711,"Wyndham Championship","Sedgefield Country Club"
"Hatton, Tyrrell",150,0.970,30,0.006,0.028,0.003,-0.050,-0.045,-0.047,-0.102,-0.061,-0.211,0.701,2.722,"Wyndham Championship","Sedgefield Country Club"
"Stallings, Scott",150,0.817,37,-0.015,0.023,-0.014,-0.085,0.084,-0.056,-0.033,-0.030,-0.119,0.692,2.727,"Wyndham Championship","Sedgefield Country Club"
"Reavie, Chez",150,0.361,40,-0.026,-0.173,0.003,-0.074,0.028,0.157,0.400,0.002,0.560,0.678,2.714,"Wyndham Championship","Sedgefield Country Club"
"Riley, Davis",150,0.607,25,0.023,0.032,-0.007,0.099,-0.040,-0.073,0.055,-0.019,-0.038,0.675,2.696,"Wyndham Championship","Sedgefield Country Club"
"Rai, Aaron",150,0.424,27,0.017,-0.020,-0.010,0.021,-0.040,0.028,0.227,-0.014,0.240,0.632,2.647,"Wyndham Championship","Sedgefield Country Club"
"Todd, Brendon",150,0.468,37,-0.014,-0.143,0.009,-0.218,0.059,0.197,0.325,-0.051,0.471,0.632,2.627,"Wyndham Championship","Sedgefield Country Club"
"NeSmith, Matthew",150,0.208,28,0.013,0.048,0.026,0.150,0.007,0.002,0.157,0.005,0.163,0.615,2.699,"Wyndham Championship","Sedgefield Country Club"
"Streelman, Kevin",150,0.504,43,-0.036,-0.134,-0.007,-0.084,0.080,0.054,0.242,-0.010,0.287,0.610,2.664,"Wyndham Championship","Sedgefield Country Club"
"Lee, Kyounghoon",150,0.546,30,0.006,0.041,0.000,-0.041,-0.005,-0.020,0.099,-0.027,0.052,0.599,2.704,"Wyndham Championship","Sedgefield Country Club"
"Dahmen, Joel",150,0.215,34,-0.007,-0.036,0.018,0.059,-0.003,0.047,0.243,0.013,0.303,0.550,2.684,"Wyndham Championship","Sedgefield Country Club"
"Spaun, J.J.",150,0.347,31,0.002,0.025,-0.003,-0.040,0.028,0.040,0.156,-0.007,0.189,0.549,2.685,"Wyndham Championship","Sedgefield Country Club"
"Smalley, Alex",150,0.369,25,0.023,0.014,-0.002,0.143,0.005,-0.070,0.061,0.002,-0.006,0.546,2.703,"Wyndham Championship","Sedgefield Country Club"
"Scott, Adam",150,0.915,42,-0.031,-0.008,-0.007,-0.128,-0.024,-0.080,-0.074,-0.033,-0.187,0.531,2.697,"Wyndham Championship","Sedgefield Country Club"
"Rose, Justin",150,0.753,42,-0.031,-0.034,0.011,-0.190,0.022,-0.004,0.030,-0.032,-0.006,0.524,2.728,"Wyndham Championship","Sedgefield Country Club"
"Ghim, Doug",150,0.022,26,0.021,0.016,0.014,0.169,0.030,0.030,0.180,0.006,0.217,0.488,2.687,"Wyndham Championship","Sedgefield Country Club"
"Pan, C.T.",150,0.274,30,0.007,-0.013,0.004,-0.004,0.067,0.028,0.131,-0.018,0.141,0.476,2.666,"Wyndham Championship","Sedgefield Country Club"
"Glover, Lucas",150,-0.072,42,-0.033,-0.071,0.036,0.190,0.156,0.028,0.201,0.036,0.264,0.471,2.702,"Wyndham Championship","Sedgefield Country Club"
"Lipsky, David",150,0.255,34,-0.004,0.025,0.018,0.033,-0.040,0.037,0.155,-0.009,0.184,0.469,2.695,"Wyndham Championship","Sedgefield Country Club"
"Lahiri, Anirban",150,0.167,35,-0.008,0.041,-0.000,0.153,0.058,-0.001,0.036,-0.004,0.030,0.441,2.666,"Wyndham Championship","Sedgefield Country Club"
"Duncan, Tyler",150,0.088,33,-0.001,-0.040,0.012,0.028,0.063,0.039,0.217,0.014,0.271,0.422,2.710,"Wyndham Championship","Sedgefield Country Club"
"Day, Jason",150,0.517,34,-0.007,0.031,-0.020,0.037,-0.047,-0.042,-0.017,-0.037,-0.096,0.415,2.695,"Wyndham Championship","Sedgefield Country Club"
"Knox, Russell",150,0.210,37,-0.014,-0.069,0.036,-0.085,0.056,0.057,0.201,0.010,0.269,0.402,2.667,"Wyndham Championship","Sedgefield Country Club"
"Svensson, Adam",150,0.350,28,0.013,-0.014,-0.024,-0.098,0.000,0.047,0.121,-0.010,0.157,0.385,2.728,"Wyndham Championship","Sedgefield Country Club"
"Putnam, Andrew",150,0.238,33,-0.003,-0.045,0.008,-0.050,-0.045,0.152,0.157,-0.035,0.274,0.378,2.669,"Wyndham Championship","Sedgefield Country Club"
"Huh, John",150,-0.038,32,0.002,-0.054,0.007,0.029,0.137,0.087,0.162,-0.001,0.248,0.330,2.660,"Wyndham Championship","Sedgefield Country Club"
"Vegas, Jhonattan",150,0.483,37,-0.017,0.037,0.018,0.053,0.006,-0.147,-0.136,0.008,-0.276,0.305,2.641,"Wyndham Championship","Sedgefield Country Club"
"Thompson, Michael",150,0.116,37,-0.015,-0.097,-0.011,-0.046,0.077,0.097,0.175,-0.016,0.257,0.281,2.699,"Wyndham Championship","Sedgefield Country Club"
"Moore, Taylor",150,0.162,29,0.012,0.027,-0.024,0.113,-0.040,-0.034,0.045,0.000,0.011,0.261,2.666,"Wyndham Championship","Sedgefield Country Club"
"Garnett, Brice",150,-0.115,38,-0.020,-0.053,0.000,0.037,0.177,0.043,0.182,0.002,0.227,0.252,2.658,"Wyndham Championship","Sedgefield Country Club"
"Jaeger, Stephan",150,0.200,33,-0.002,0.046,-0.031,0.056,-0.018,0.042,-0.014,-0.030,-0.002,0.249,2.705,"Wyndham Championship","Sedgefield Country Club"
"Buckley, Hayden",150,-0.014,26,0.020,-0.077,-0.035,0.171,-0.040,-0.014,0.170,0.035,0.191,0.215,2.703,"Wyndham Championship","Sedgefield Country Club"
"Sigg, Greyson",150,0.044,27,0.017,0.041,0.006,0.036,-0.040,0.038,0.061,-0.000,0.098,0.202,2.703,"Wyndham Championship","Sedgefield Country Club"
"Hardy, Nick",150,0.209,26,0.020,0.028,0.061,0.081,-0.040,-0.089,-0.066,-0.006,-0.161,0.197,2.685,"Wyndham Championship","Sedgefield Country Club"
"Rodgers, Patrick",150,0.477,30,0.008,-0.055,-0.014,-0.032,0.044,-0.093,-0.149,-0.016,-0.258,0.170,2.651,"Wyndham Championship","Sedgefield Country Club"
"English, Harris",150,0.323,33,-0.001,0.021,-0.176,-0.187,0.189,0.014,0.021,-0.049,-0.013,0.156,2.703,"Wyndham Championship","Sedgefield Country Club"
"Cink, Stewart",150,0.209,49,-0.054,-0.016,0.021,0.095,-0.040,-0.055,-0.023,0.016,-0.062,0.154,2.738,"Wyndham Championship","Sedgefield Country Club"
"Wu, Brandon",150,-0.027,25,0.024,0.018,0.007,0.081,-0.040,0.009,0.051,0.016,0.076,0.139,2.703,"Wyndham Championship","Sedgefield Country Club"
"Taylor, Nick",150,0.083,34,-0.005,0.022,0.019,-0.089,0.109,0.027,-0.035,-0.012,-0.020,0.118,2.661,"Wyndham Championship","Sedgefield Country Club"
"Hodges, Lee",150,0.013,27,0.018,0.004,0.017,0.049,-0.040,-0.020,0.055,0.007,0.042,0.103,2.722,"Wyndham Championship","Sedgefield Country Club"
"Smotherman, Austin",150,-0.001,28,0.015,0.019,0.003,0.078,-0.040,-0.055,0.060,0.022,0.028,0.102,2.706,"Wyndham Championship","Sedgefield Country Club"
"Straka, Sepp",150,-0.058,29,0.011,0.039,0.041,0.088,0.039,-0.061,-0.002,-0.002,-0.065,0.095,2.714,"Wyndham Championship","Sedgefield Country Club"
"Armour, Ryan",150,-0.366,46,-0.045,-0.064,-0.011,-0.048,0.135,0.120,0.335,0.027,0.481,0.082,2.700,"Wyndham Championship","Sedgefield Country Club"
"Malnati, Peter",150,0.029,35,-0.008,-0.031,0.006,-0.038,0.175,0.027,-0.088,-0.019,-0.080,0.052,2.683,"Wyndham Championship","Sedgefield Country Club"
"Ramey, Chad",150,-0.154,30,0.009,0.008,0.010,-0.012,-0.040,0.092,0.125,0.008,0.226,0.047,2.693,"Wyndham Championship","Sedgefield Country Club"
"Fowler, Rickie",150,0.036,33,-0.003,0.043,-0.016,0.111,-0.046,-0.060,-0.008,-0.020,-0.088,0.036,2.696,"Wyndham Championship","Sedgefield Country Club"
"Schenk, Adam",150,0.043,30,0.007,0.004,-0.024,0.073,-0.030,-0.037,-0.031,0.011,-0.057,0.016,2.717,"Wyndham Championship","Sedgefield Country Club"
"Hickok, Kramer",150,-0.360,30,0.008,-0.066,0.021,0.186,-0.010,0.048,0.154,0.029,0.231,0.010,2.670,"Wyndham Championship","Sedgefield Country Club"
"Tarren, Callum",150,0.354,31,0.003,0.046,-0.028,0.006,-0.040,-0.135,-0.208,-0.003,-0.346,-0.006,2.700,"Wyndham Championship","Sedgefield Country Club"
"Sabbatini, Rory",150,-0.015,46,-0.045,-0.126,-0.002,-0.116,0.128,0.101,0.074,-0.006,0.168,-0.007,2.707,"Wyndham Championship","Sedgefield Country Club"
"Gligic, Michael",150,-0.018,32,-0.001,-0.009,-0.003,0.047,0.013,-0.021,-0.022,0.005,-0.039,-0.009,2.720,"Wyndham Championship","Sedgefield Country Club"
"Hughes, Mackenzie",150,0.206,31,0.003,-0.002,-0.008,-0.091,0.022,-0.000,-0.093,-0.045,-0.139,-0.009,2.680,"Wyndham Championship","Sedgefield Country Club"
"Champ, Cameron",150,0.056,27,0.018,0.025,0.015,0.174,-0.072,-0.193,-0.072,0.033,-0.232,-0.016,2.729,"Wyndham Championship","Sedgefield Country Club"
"Willett, Danny",150,0.123,34,-0.007,0.005,-0.001,0.001,-0.060,0.002,-0.056,-0.029,-0.082,-0.021,2.678,"Wyndham Championship","Sedgefield Country Club"
"Ryder, Sam",150,-0.005,32,0.000,-0.022,0.013,-0.120,0.046,0.054,0.010,-0.003,0.061,-0.027,2.693,"Wyndham Championship","Sedgefield Country Club"
"Lee, Danny",150,-0.075,32,0.002,-0.061,0.000,0.071,0.038,-0.019,-0.019,0.030,-0.009,-0.034,2.701,"Wyndham Championship","Sedgefield Country Club"
"Whaley, Vincent",150,0.350,27,0.017,-0.003,-0.026,-0.094,-0.001,-0.054,-0.193,-0.031,-0.279,-0.035,2.653,"Wyndham Championship","Sedgefield Country Club"
"Hahn, James",150,0.028,40,-0.026,-0.062,-0.040,0.044,-0.050,-0.003,0.054,0.016,0.068,-0.039,2.683,"Wyndham Championship","Sedgefield Country Club"
"Schwab, Matthias",150,-0.085,27,0.017,0.089,0.010,0.004,-0.020,0.016,-0.053,-0.018,-0.055,-0.040,2.646,"Wyndham Championship","Sedgefield Country Club"
"Kizzire, Patton",150,-0.189,36,-0.012,0.052,0.060,0.037,0.126,-0.018,-0.097,-0.002,-0.117,-0.044,2.696,"Wyndham Championship","Sedgefield Country Club"
"Piercy, Scott",150,-0.143,43,-0.036,-0.003,0.012,-0.019,0.156,0.040,-0.066,0.001,-0.025,-0.059,2.699,"Wyndham Championship","Sedgefield Country Club"
"Johnson, Zach",150,-0.051,46,-0.045,-0.068,-0.053,-0.150,0.059,0.128,0.128,-0.008,0.247,-0.061,2.637,"Wyndham Championship","Sedgefield Country Club"
"Gotterup, Chris",150,-0.096,23,0.032,0.086,0.196,0.115,-0.040,-0.245,-0.167,0.018,-0.393,-0.100,2.703,"Wyndham Championship","Sedgefield Country Club"
"Lebioda, Hank",150,-0.161,28,0.014,0.019,0.002,-0.034,0.014,0.015,0.025,-0.012,0.028,-0.119,2.678,"Wyndham Championship","Sedgefield Country Club"
"Wallace, Matt",150,-0.083,31,0.003,0.045,-0.016,0.016,-0.040,-0.023,-0.035,-0.008,-0.066,-0.140,2.717,"Wyndham Championship","Sedgefield Country Club"
"Gutschewski, Scott",150,-0.169,45,-0.043,-0.011,0.010,0.070,0.012,-0.004,-0.042,0.014,-0.033,-0.163,2.620,"Wyndham Championship","Sedgefield Country Club"
"Stuard, Brian",150,-0.832,39,-0.023,-0.077,0.100,-0.046,0.179,0.213,0.295,0.014,0.522,-0.178,2.652,"Wyndham Championship","Sedgefield Country Club"
"Lower, Justin",150,-0.041,33,-0.002,0.003,-0.018,-0.099,-0.040,0.045,-0.032,-0.008,0.005,-0.192,2.679,"Wyndham Championship","Sedgefield Country Club"
"Seiffert, Chase",150,-0.462,30,0.006,0.039,0.007,0.084,-0.053,0.064,0.086,0.023,0.173,-0.208,2.719,"Wyndham Championship","Sedgefield Country Club"
"Haas, Bill",150,-0.244,40,-0.025,-0.053,0.024,0.022,0.216,-0.010,-0.139,-0.018,-0.167,-0.226,2.658,"Wyndham Championship","Sedgefield Country Club"
"Norlander, Henrik",150,-0.429,35,-0.009,-0.021,-0.004,-0.005,0.019,0.068,0.097,0.026,0.190,-0.258,2.708,"Wyndham Championship","Sedgefield Country Club"
"Kodaira, Satoshi",150,-0.619,32,-0.001,-0.029,0.024,0.011,-0.048,0.112,0.249,0.043,0.403,-0.258,2.703,"Wyndham Championship","Sedgefield Country Club"
"Percy, Cameron",150,-0.359,48,-0.051,-0.057,-0.026,-0.106,0.176,0.078,0.054,0.030,0.162,-0.261,2.649,"Wyndham Championship","Sedgefield Country Club"
"Hoffman, Charley",150,-0.142,45,-0.042,-0.026,-0.043,0.195,-0.047,-0.081,-0.120,0.030,-0.170,-0.275,2.737,"Wyndham Championship","Sedgefield Country Club"
"Streb, Robert",150,-0.262,35,-0.009,0.002,-0.006,0.090,-0.022,0.006,-0.087,0.008,-0.074,-0.283,2.716,"Wyndham Championship","Sedgefield Country Club"
"Kraft, Kelly",150,-0.344,33,-0.004,-0.002,0.055,-0.121,-0.033,0.078,0.075,0.010,0.162,-0.286,2.700,"Wyndham Championship","Sedgefield Country Club"
"Taylor, Vaughn",150,-0.443,46,-0.045,-0.109,-0.006,-0.107,0.054,0.159,0.192,0.015,0.366,-0.289,2.678,"Wyndham Championship","Sedgefield Country Club"
"Redman, Doc",150,-0.476,24,0.026,0.031,0.015,-0.072,0.023,0.031,0.067,0.020,0.118,-0.334,2.699,"Wyndham Championship","Sedgefield Country Club"
"Moore, Ryan",150,-0.458,39,-0.023,-0.136,-0.146,-0.151,0.121,0.144,0.276,0.033,0.453,-0.339,2.678,"Wyndham Championship","Sedgefield Country Club"
"Cabrera Bello, Rafa",150,-0.641,38,-0.018,-0.015,-0.012,0.095,0.046,0.087,0.101,0.008,0.196,-0.349,2.700,"Wyndham Championship","Sedgefield Country Club"
"Brown, Scott",150,-0.529,39,-0.021,-0.027,0.027,-0.069,0.143,0.042,0.049,0.026,0.117,-0.358,2.696,"Wyndham Championship","Sedgefield Country Club"
"Hadley, Chesson",150,-0.235,35,-0.008,0.038,0.016,-0.190,0.141,-0.006,-0.109,-0.011,-0.125,-0.364,2.713,"Wyndham Championship","Sedgefield Country Club"
"McGirt, William",150,-0.448,43,-0.034,-0.126,-0.007,-0.073,0.111,0.139,0.038,0.006,0.182,-0.394,2.656,"Wyndham Championship","Sedgefield Country Club"
"Cook, Austin",150,-0.481,31,0.004,-0.062,0.026,-0.127,-0.011,0.119,0.119,-0.002,0.236,-0.414,2.714,"Wyndham Championship","Sedgefield Country Club"
"Martin, Ben",150,-0.581,34,-0.007,-0.045,-0.003,0.061,0.021,0.046,0.021,0.040,0.108,-0.447,2.661,"Wyndham Championship","Sedgefield Country Club"
"Novak, Andrew",150,-0.493,27,0.017,0.089,0.028,0.054,-0.040,0.011,-0.136,0.016,-0.109,-0.455,2.724,"Wyndham Championship","Sedgefield Country Club"
"Bramlett, Joseph",150,-0.514,34,-0.005,0.061,0.035,0.300,0.001,-0.173,-0.206,0.043,-0.336,-0.458,2.708,"Wyndham Championship","Sedgefield Country Club"
"Herman, Jim",150,-0.886,44,-0.040,-0.071,-0.100,0.072,0.160,0.059,0.224,0.067,0.349,-0.515,2.735,"Wyndham Championship","Sedgefield Country Club"
"Kohles, Ben",150,-0.513,32,0.001,0.020,0.018,-0.111,-0.063,0.090,0.021,0.013,0.124,-0.524,2.646,"Wyndham Championship","Sedgefield Country Club"
"Sloan, Roger",150,-0.605,35,-0.008,-0.014,-0.016,-0.004,0.092,0.035,-0.050,0.019,0.003,-0.552,2.716,"Wyndham Championship","Sedgefield Country Club"
"Donald, Luke",150,-0.212,44,-0.039,-0.120,0.039,-0.266,0.031,0.112,-0.100,-0.020,-0.008,-0.576,2.690,"Wyndham Championship","Sedgefield Country Club"
"Villegas, Camilo",150,-0.739,40,-0.026,-0.067,0.014,0.027,0.217,0.058,-0.110,0.018,-0.034,-0.608,2.737,"Wyndham Championship","Sedgefield Country Club"
"Tway, Kevin",150,-0.572,34,-0.004,0.065,0.001,0.152,0.059,-0.078,-0.249,0.006,-0.321,-0.620,2.624,"Wyndham Championship","Sedgefield Country Club"
"Byrd, Jonathan",150,-0.578,44,-0.039,-0.035,0.013,-0.148,0.143,0.077,-0.067,-0.012,-0.002,-0.644,2.707,"Wyndham Championship","Sedgefield Country Club"
"Hoag, Bo",150,-0.715,34,-0.004,0.001,-0.047,-0.031,0.001,0.052,0.017,0.027,0.097,-0.698,2.656,"Wyndham Championship","Sedgefield Country Club"
"Barjon, Paul",150,-0.890,29,0.009,0.066,0.008,0.198,-0.040,-0.106,-0.034,0.064,-0.077,-0.725,2.709,"Wyndham Championship","Sedgefield Country Club"
"Griffin, Ben",150,-0.741,26,0.021,-0.006,0.256,0.024,-0.040,-0.084,-0.238,0.032,-0.290,-0.775,2.703,"Wyndham Championship","Sedgefield Country Club"
"Higgo, Garrick",150,-0.738,23,0.031,0.041,-0.009,0.088,-0.040,-0.081,-0.109,0.032,-0.158,-0.784,2.703,"Wyndham Championship","Sedgefield Country Club"
"Stroud, Chris",150,-0.706,40,-0.026,0.004,-0.122,0.025,-0.039,0.054,-0.015,0.034,0.073,-0.790,2.683,"Wyndham Championship","Sedgefield Country Club"
"Wu, Dylan",150,-0.820,26,0.022,0.042,-0.006,0.077,-0.040,-0.005,-0.085,0.024,-0.066,-0.792,2.703,"Wyndham Championship","Sedgefield Country Club"
"Higgs, Harry",150,-0.770,30,0.007,0.087,0.007,0.032,0.027,-0.024,-0.187,0.002,-0.209,-0.819,2.734,"Wyndham Championship","Sedgefield Country Club"
"Aphibarnrat, Kiradech",150,-1.004,33,-0.001,-0.011,-0.016,0.021,0.032,0.067,0.030,0.036,0.134,-0.845,2.711,"Wyndham Championship","Sedgefield Country Club"
"Reeves, Seth",150,-0.895,31,0.004,0.050,-0.032,0.226,-0.042,-0.120,-0.102,0.064,-0.158,-0.848,2.693,"Wyndham Championship","Sedgefield Country Club"
"Phillips, Trent",150,-0.696,22,0.034,0.000,0.018,0.046,-0.040,-0.084,-0.214,0.054,-0.244,-0.881,2.703,"Wyndham Championship","Sedgefield Country Club"
"McGreevy, Max",150,-1.090,27,0.018,-0.030,-0.020,0.105,-0.040,0.073,0.043,0.034,0.149,-0.908,2.703,"Wyndham Championship","Sedgefield Country Club"
"Creel, Joshua",150,-1.147,32,0.001,0.007,-0.024,0.012,-0.040,0.132,0.070,0.051,0.253,-0.938,2.688,"Wyndham Championship","Sedgefield Country Club"
"Chappell, Kevin",150,-0.723,36,-0.011,0.020,-0.079,0.131,-0.067,-0.071,-0.189,0.036,-0.224,-0.954,2.718,"Wyndham Championship","Sedgefield Country Club"
"Dufner, Jason",150,-1.123,45,-0.042,-0.036,-0.116,0.038,0.135,0.089,0.029,0.065,0.183,-0.960,2.696,"Wyndham Championship","Sedgefield Country Club"
"Noh, Seung-Yul",150,-0.448,31,0.005,0.046,0.007,-0.183,-0.042,-0.012,-0.287,-0.047,-0.346,-0.961,2.690,"Wyndham Championship","Sedgefield Country Club"
"Wolfe, Jared",150,-0.978,34,-0.005,0.049,-0.017,0.139,-0.040,-0.083,-0.173,0.044,-0.212,-1.064,2.719,"Wyndham Championship","Sedgefield Country Club"
"Kang, Sung",150,-1.246,35,-0.008,-0.024,-0.010,0.026,0.058,0.059,-0.002,0.043,0.100,-1.106,2.763,"Wyndham Championship","Sedgefield Country Club"
"Brehm, Ryan",150,-1.114,36,-0.012,0.126,0.007,0.188,0.062,-0.142,-0.309,0.072,-0.379,-1.121,2.742,"Wyndham Championship","Sedgefield Country Club"
"Van Der Walt, Dawie",150,-1.163,39,-0.022,0.038,-0.032,0.081,-0.003,-0.006,-0.089,0.064,-0.031,-1.132,2.691,"Wyndham Championship","Sedgefield Country Club"
"Knous, Jim",150,-0.998,32,0.001,0.023,0.000,0.006,-0.040,-0.017,-0.142,0.019,-0.140,-1.149,2.702,"Wyndham Championship","Sedgefield Country Club"
"Werenski, Richy",150,-1.070,30,0.007,-0.023,-0.047,-0.092,0.099,0.033,-0.097,0.016,-0.048,-1.175,2.743,"Wyndham Championship","Sedgefield Country Club"
"Baddeley, Aaron",150,-0.904,41,-0.028,-0.014,-0.027,-0.039,-0.048,0.078,-0.189,-0.011,-0.123,-1.183,2.696,"Wyndham Championship","Sedgefield Country Club"
"Trainer, Martin",150,-1.226,31,0.005,0.075,0.065,0.188,-0.048,-0.041,-0.226,0.018,-0.249,-1.191,2.770,"Wyndham Championship","Sedgefield Country Club"
"Skinns, David",150,-0.867,40,-0.026,0.090,0.009,-0.100,-0.040,-0.020,-0.266,0.004,-0.282,-1.215,2.719,"Wyndham Championship","Sedgefield Country Club"
"Landry, Andrew",150,-1.253,35,-0.008,-0.081,-0.305,0.032,0.072,0.094,0.142,0.068,0.304,-1.239,2.717,"Wyndham Championship","Sedgefield Country Club"
"Hagy, Brandon",150,-1.106,31,0.004,0.053,0.002,0.294,-0.020,-0.198,-0.343,0.059,-0.482,-1.255,2.723,"Wyndham Championship","Sedgefield Country Club"
"Thompson, Curtis",150,-1.136,29,0.010,0.056,0.002,0.107,-0.040,-0.110,-0.205,0.053,-0.263,-1.264,2.679,"Wyndham Championship","Sedgefield Country Club"
"Van Pelt, Bo",150,-1.211,47,-0.048,-0.016,-0.061,-0.033,0.007,0.068,-0.040,0.046,0.074,-1.287,2.696,"Wyndham Championship","Sedgefield Country Club"
"Gainey, Tommy",150,-1.586,46,-0.047,-0.011,-0.007,0.025,0.183,0.058,-0.022,0.089,0.125,-1.318,2.744,"Wyndham Championship","Sedgefield Country Club"
"Hammer, Cole",150,-1.191,22,0.032,0.039,0.021,-0.041,-0.040,0.059,-0.275,0.060,-0.156,-1.335,2.703,"Wyndham Championship","Sedgefield Country Club"
"Watney, Nick",150,-1.144,41,-0.028,0.029,-0.058,-0.069,0.059,-0.009,-0.175,0.043,-0.141,-1.351,2.735,"Wyndham Championship","Sedgefield Country Club"
"Drewitt, Brett",150,-1.760,31,0.003,0.039,0.077,0.027,-0.026,0.036,-0.116,0.049,-0.030,-1.670,2.669,"Wyndham Championship","Sedgefield Country Club"
"Gay, Brian",150,-1.490,50,-0.059,-0.111,-0.002,-0.168,0.067,0.133,-0.069,0.015,0.079,-1.682,2.694,"Wyndham Championship","Sedgefield Country Club"
"Bryan, Wesley",150,-1.042,32,0.001,0.042,-0.166,-0.299,-0.012,0.051,-0.263,-0.001,-0.213,-1.690,2.770,"Wyndham Championship","Sedgefield Country Club"
"Barnes, Ricky",150,-1.615,41,-0.029,-0.026,-0.026,-0.102,0.090,0.106,-0.259,0.008,-0.144,-1.851,2.703,"Wyndham Championship","Sedgefield Country Club"
"Gibson, Tommy",4,-1.791,-1,0.000,0.052,-0.065,-0.124,-0.040,0.043,-0.054,0.109,0.098,-1.871,2.767,"Wyndham Championship","Sedgefield Country Club"
"Love III, Davis",150,-2.297,58,-0.084,-0.011,-0.152,-0.036,0.289,0.124,0.008,0.115,0.246,-2.044,2.690,"Wyndham Championship","Sedgefield Country Club"
