"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","N. Westbrook-Ikhine","WR","TEN","PIT","2021-12-19T18:00:00Z","35.5","over","-114","-0.07922147434658805","null","null","under","-118","0.005291902302754226","null","null"
"pass_att","R. Tannehill","QB","TEN","PIT","2021-12-19T18:00:00Z","28.5","over","-125","-0.14046500743722234","null","null","under","-106","0.07033205623252436","null","null"
"pass_comp","R. Tannehill","QB","TEN","PIT","2021-12-19T18:00:00Z","19.5","over","-117","-0.0787762949769586","null","null","under","-113","0.009075109348826382","null","null"
"pass_int","R. Tannehill","QB","TEN","PIT","2021-12-19T18:00:00Z","0.5","over","106","-0.056936893203883454","null","null","under","-138","-0.008331932773109174","null","null"
"pass_td","R. Tannehill","QB","TEN","PIT","2021-12-19T18:00:00Z","1.5","over","138","0.03528991596638653","null","null","under","-179","-0.09704121863799275","null","null"
"pass_yd","R. Tannehill","QB","TEN","PIT","2021-12-19T18:00:00Z","215.5","over","-112","-0.023183445111321088","null","null","under","-115","-0.040004973890697515","null","null"
"rush_yd","R. Tannehill","QB","TEN","PIT","2021-12-19T18:00:00Z","12.5","over","-111","0.005470623146317188","null","null","under","-120","-0.07695182627567043","null","null"
"game_away_home_spread","CIN@DEN","","CIN","DEN","2021-12-19T21:05:00Z","-3","away","-110","0.001285714285714279","29","66","home","-110","-0.044714285714285706","71","34"
"game_away_home_win","CIN@DEN","","CIN","DEN","2021-12-19T21:05:00Z","","away","133","0.003103004291845457","42","66","home","-158","-0.04456589147286827","58","34"
"game_point_total","CIN@DEN","","CIN","DEN","2021-12-19T21:05:00Z","44","over","-110","0.0076666666666665995","63","62","under","-110","-0.0533333333333334","37","38"
"recv_yd","C. Uzomah","TE","CIN","DEN","2021-12-19T21:05:00Z","29.5","over","-111","-0.09577911422492125","null","null","under","-120","0.02427523509886398","null","null"
"recv_rec","J. Chase","WR","CIN","DEN","2021-12-19T21:05:00Z","4.5","over","-133","-0.06681545064377681","null","null","under","101","-0.001512437810945344","null","null"
"recv_yd","J. Chase","WR","CIN","DEN","2021-12-19T21:05:00Z","65.5","over","-114","0.02404161801292437","null","null","under","-117","-0.0959154353670792","null","null"
"pass_att","J. Burrow","QB","CIN","DEN","2021-12-19T21:05:00Z","34.5","over","-110","0.0015426200401790213","null","null","under","-122","-0.07489439069794263","null","null"
"pass_comp","J. Burrow","QB","CIN","DEN","2021-12-19T21:05:00Z","21.5","over","-109","0.042225358851674666","null","null","under","-121","-0.11124705882352937","null","null"
"pass_int","J. Burrow","QB","CIN","DEN","2021-12-19T21:05:00Z","0.5","over","-140","-0.1286333333333332","null","null","under","105","0.05749512195121953","null","null"
"pass_td","J. Burrow","QB","CIN","DEN","2021-12-19T21:05:00Z","1.5","over","-128","-0.06144736842105253","null","null","under","-102","-0.0049000000000000155","null","null"
"pass_yd","J. Burrow","QB","CIN","DEN","2021-12-19T21:05:00Z","258.5","over","-110","0.017332212163814087","null","null","under","-120","-0.08656431634049977","null","null"
"rush_yd","J. Burrow","QB","CIN","DEN","2021-12-19T21:05:00Z","6.5","over","-113","0.11446875580913551","null","null","under","-115","-0.17982505458347925","null","null"
"recv_yd","J. Mixon","RB","CIN","DEN","2021-12-19T21:05:00Z","12.5","over","-117","0.004292594317096277","null","null","under","-115","-0.0783248228457274","null","null"
"rush_recv_yd","J. Mixon","RB","CIN","DEN","2021-12-19T21:05:00Z","84.5","over","-116","-0.036809266382136885","null","null","under","-111","-0.02627245164595282","null","null"
"rush_yd","J. Mixon","RB","CIN","DEN","2021-12-19T21:05:00Z","68.5","over","-115","-0.043975674991678426","null","null","under","-116","-0.02794736483609217","null","null"
"recv_rec","T. Higgins","WR","CIN","DEN","2021-12-19T21:05:00Z","4.5","over","-162","-0.1251206106870228","null","null","under","126","0.06432212389380532","null","null"
"recv_yd","T. Higgins","WR","CIN","DEN","2021-12-19T21:05:00Z","65.5","over","-114","-0.020625996843411154","null","null","under","-117","-0.051283912250160935","null","null"
"recv_rec","T. Boyd","WR","CIN","DEN","2021-12-19T21:05:00Z","3.5","over","-150","-0.10036000000000028","null","null","under","116","0.03739074074074078","null","null"
"recv_yd","T. Boyd","WR","CIN","DEN","2021-12-19T21:05:00Z","43.5","over","-114","-0.029845899430584355","null","null","under","-115","-0.0377148899438286","null","null"
"recv_yd","C. Sutton","WR","DEN","CIN","2021-12-19T21:05:00Z","29.5","over","-117","0.011404796613638357","null","null","under","-114","-0.08325053544991512","null","null"
"recv_rec","J. Jeudy","WR","DEN","CIN","2021-12-19T21:05:00Z","4.5","over","107","-0.08174009661835735","null","null","under","-140","0.01530833333333348","null","null"
"recv_yd","J. Jeudy","WR","DEN","CIN","2021-12-19T21:05:00Z","53.5","over","-116","-0.06769607691243523","null","null","under","-115","-0.004246837469074949","null","null"
"recv_rec","N. Fant","TE","DEN","CIN","2021-12-19T21:05:00Z","3.5","over","106","-0.11508543689320389","null","null","under","-139","0.04805188284518824","null","null"
"recv_yd","N. Fant","TE","DEN","CIN","2021-12-19T21:05:00Z","34.5","over","-119","-0.10572584829336279","null","null","under","-113","0.03188655247492256","null","null"
"pass_att","T. Bridgewater","QB","DEN","CIN","2021-12-19T21:05:00Z","29.5","over","-128","-0.07755964997872267","null","null","under","-102","0.01119901065574258","null","null"
"pass_comp","T. Bridgewater","QB","DEN","CIN","2021-12-19T21:05:00Z","20.5","over","-109","-0.02977894736842107","null","null","under","-121","-0.03925656108597275","null","null"
"pass_int","T. Bridgewater","QB","DEN","CIN","2021-12-19T21:05:00Z","0.5","over","145","0.025695918367346915","null","null","under","-189","-0.08784463667820064","null","null"
"pass_td","T. Bridgewater","QB","DEN","CIN","2021-12-19T21:05:00Z","1.5","over","-106","-0.06961165048543688","null","null","under","-125","-0.000500000000000056","null","null"
"pass_yd","T. Bridgewater","QB","DEN","CIN","2021-12-19T21:05:00Z","235.5","over","-113","-0.008784519552769932","null","null","under","-113","-0.052280186672769846","null","null"
"rush_yd","T. Bridgewater","QB","DEN","CIN","2021-12-19T21:05:00Z","7.5","over","-111","0.09891263492293378","null","null","under","-117","-0.16413283494665742","null","null"
"recv_rec","T. Patrick","WR","DEN","CIN","2021-12-19T21:05:00Z","3.5","over","131","-0.060657142857142854","null","null","under","-168","0.0008970149253731963","null","null"
"recv_yd","T. Patrick","WR","DEN","CIN","2021-12-19T21:05:00Z","38.5","over","-115","-0.054957219681833924","null","null","under","-115","-0.014755832020891257","null","null"
"game_away_home_spread","ATL@SF","","ATL","SF","2021-12-19T21:05:00Z","-9","away","-110","-0.0019047619047619646","42","37","home","-110","-0.044904761904762","58","63"
"game_away_home_win","ATL@SF","","ATL","SF","2021-12-19T21:05:00Z","","away","320","-0.01938095238095236","8","38","home","-418","-0.025528957528957563","92","62"
"game_point_total","ATL@SF","","ATL","SF","2021-12-19T21:05:00Z","47.5","over","-110","0.006190476190476191","39","59","under","-110","-0.05380952380952386","61","41"
"recv_rec","C. Patterson","RB","ATL","SF","2021-12-19T21:05:00Z","3.5","over","124","-0.04457321428571426","null","null","under","-160","-0.0172461538461538","null","null"
"recv_yd","C. Patterson","RB","ATL","SF","2021-12-19T21:05:00Z","28.5","over","-107","-0.04467089811621028","null","null","under","-123","-0.023769585787586145","null","null"
"rush_att","C. Patterson","RB","ATL","SF","2021-12-19T21:05:00Z","12.5","over","-121","-0.06574430178552038","null","null","under","-109","-0.003277818865483173","null","null"
"rush_recv_yd","C. Patterson","RB","ATL","SF","2021-12-19T21:05:00Z","82.5","over","-114","-0.07278220831872906","null","null","under","-114","0.0073717132172712585","null","null"
"rush_yd","C. Patterson","RB","ATL","SF","2021-12-19T21:05:00Z","50.5","over","-109","-0.10105022599435654","null","null","under","-121","0.03205286979267319","null","null"
"recv_rec","K. Pitts","TE","ATL","SF","2021-12-19T21:05:00Z","3.5","over","-143","-0.13049506172839526","null","null","under","109","0.06353540669856456","null","null"
"recv_yd","K. Pitts","TE","ATL","SF","2021-12-19T21:05:00Z","44.5","over","-115","-0.0210308408405252","null","null","under","-116","-0.050883269929828834","null","null"
"pass_att","M. Ryan","QB","ATL","SF","2021-12-19T21:05:00Z","32.5","over","-125","0.029143925470979992","null","null","under","-106","-0.09926265332415729","null","null"
"pass_comp","M. Ryan","QB","ATL","SF","2021-12-19T21:05:00Z","21.5","over","-120","0.04142727272727276","null","null","under","-111","-0.11297677725118488","null","null"
"pass_int","M. Ryan","QB","ATL","SF","2021-12-19T21:05:00Z","0.5","over","-117","-0.10241658986175117","null","null","under","-114","0.030542990654205737","null","null"
"pass_td","M. Ryan","QB","ATL","SF","2021-12-19T21:05:00Z","1.5","over","140","0.05793333333333334","null","null","under","-184","-0.12248732394366191","null","null"
"pass_yd","M. Ryan","QB","ATL","SF","2021-12-19T21:05:00Z","237.5","over","-120","-0.0026770591320002257","null","null","under","-110","-0.06653907536095216","null","null"
"recv_rec","R. Gage","WR","ATL","SF","2021-12-19T21:05:00Z","4.5","over","-131","-0.13199956709956712","null","null","under","100","0.06489999999999996","null","null"
"recv_yd","R. Gage","WR","ATL","SF","2021-12-19T21:05:00Z","54.5","over","-116","-0.10720653714392603","null","null","under","-114","0.03751450419760527","null","null"
"recv_rec","B. Aiyuk","WR","SF","ATL","2021-12-19T21:05:00Z","4.5","over","103","-0.0834600985221674","null","null","under","-136","0.014571186440678008","null","null"
"recv_yd","B. Aiyuk","WR","SF","ATL","2021-12-19T21:05:00Z","53.5","over","-113","-0.08210917114515504","null","null","under","-115","0.016721611854135787","null","null"
"recv_rec","D. Samuel","WR","SF","ATL","2021-12-19T21:05:00Z","4.5","over","117","-0.08162949308755763","null","null","under","-154","0.014500787401574788","null","null"
"recv_yd","D. Samuel","WR","SF","ATL","2021-12-19T21:05:00Z","41.5","over","-109","-0.05113360791126237","null","null","under","-122","-0.019933943837478818","null","null"
"rush_yd","D. Samuel","WR","SF","ATL","2021-12-19T21:05:00Z","36.5","over","-109","-0.10843949344940873","null","null","under","-122","0.037433685361893065","null","null"
"recv_rec","G. Kittle","TE","SF","ATL","2021-12-19T21:05:00Z","5.5","over","-125","0.00068888888888885","null","null","under","-104","-0.06605490196078434","null","null"
"recv_yd","G. Kittle","TE","SF","ATL","2021-12-19T21:05:00Z","71.5","over","-114","-0.03493126480757108","null","null","under","-116","-0.034858111174481565","null","null"
"recv_yd","J. Jennings","WR","SF","ATL","2021-12-19T21:05:00Z","17.5","over","-117","-0.08293127768103553","null","null","under","-114","0.011122362022124133","null","null"
"recv_rec","J. Wilson Jr.","RB","SF","ATL","2021-12-19T21:05:00Z","1.5","over","124","0.02271906268500007","null","null","under","-158","-0.08154516962201552","null","null"
"recv_yd","J. Wilson Jr.","RB","SF","ATL","2021-12-19T21:05:00Z","9","over","105","0.14861531501956954","null","null","under","-131","-0.20157098680068192","null","null"
"rush_recv_yd","J. Wilson Jr.","RB","SF","ATL","2021-12-19T21:05:00Z","74.5","over","-112","-0.026318996287028384","null","null","under","-115","-0.03683753430469994","null","null"
"rush_yd","J. Wilson Jr.","RB","SF","ATL","2021-12-19T21:05:00Z","63.5","over","-115","-0.05756273416608737","null","null","under","-116","-0.014346299842761479","null","null"
"pass_att","J. Garoppolo","QB","SF","ATL","2021-12-19T21:05:00Z","30.5","over","-112","-0.018943396384266453","null","null","under","-119","-0.052715981598725925","null","null"
"pass_comp","J. Garoppolo","QB","SF","ATL","2021-12-19T21:05:00Z","21.5","over","101","0.06473731343283567","null","null","under","-136","-0.13851355932203374","null","null"
"pass_int","J. Garoppolo","QB","SF","ATL","2021-12-19T21:05:00Z","0.5","over","100","-0.05630000000000002","null","null","under","-130","-0.008917391304347877","null","null"
"pass_td","J. Garoppolo","QB","SF","ATL","2021-12-19T21:05:00Z","1.5","over","-136","-0.0720135593220339","null","null","under","104","0.005552941176470649","null","null"
"pass_yd","J. Garoppolo","QB","SF","ATL","2021-12-19T21:05:00Z","245.5","over","-113","0.004719658725065634","null","null","under","-117","-0.07441499248986166","null","null"
"game_away_home_spread","GB@BLT","","GB","BLT","2021-12-19T21:25:00Z","7","away","-110","-0.06857142857142856","79","84","home","-110","0.023428571428571465","21","16"
"game_away_home_win","GB@BLT","","GB","BLT","2021-12-19T21:25:00Z","","away","-327","-0.05727634660421543","90","79","home","256","0.010662921348314591","10","21"
"game_point_total","GB@BLT","","GB","BLT","2021-12-19T21:25:00Z","44.5","over","-110","-0.054809523809523863","37","64","under","-110","0.007190476190476192","63","36"
"rush_yd","D. Freeman","RB","BLT","GB","2021-12-19T21:25:00Z","56.5","over","-115","-0.04230204644684343","null","null","under","-115","-0.027508972046009994","null","null"
"recv_yd","M. Andrews","TE","BLT","GB","2021-12-19T21:25:00Z","51.5","over","-118","-0.0713126394475111","null","null","under","-108","0.010827272914278985","null","null"
"recv_yd","M. Brown","WR","BLT","GB","2021-12-19T21:25:00Z","50.5","over","-113","-0.03828000521173702","null","null","under","-113","-0.02278384629123731","null","null"
"recv_yd","R. Bateman","WR","BLT","GB","2021-12-19T21:25:00Z","36","over","-113","-0.045966292619701254","null","null","under","-113","-0.014165267697737405","null","null"
"pass_yd","T. Huntley","QB","BLT","GB","2021-12-19T21:25:00Z","195.5","over","-115","-0.022206840693023366","null","null","under","-115","-0.0475271332030231","null","null"
"rush_yd","A. Dillon","RB","GB","BLT","2021-12-19T21:25:00Z","55.5","over","-115","-0.12226558798372383","null","null","under","-113","0.056890568768078964","null","null"
"pass_att","A. Rodgers","QB","GB","BLT","2021-12-19T21:25:00Z","34.5","over","-114","-0.02836391008166783","null","null","under","-116","-0.0413904290225921","null","null"
"pass_comp","A. Rodgers","QB","GB","BLT","2021-12-19T21:25:00Z","23.5","over","-105","-0.023992682926829323","null","null","under","-125","-0.043744444444444475","null","null"
"pass_int","A. Rodgers","QB","GB","BLT","2021-12-19T21:25:00Z","0.5","over","215","0.0873714285714286","null","null","under","-285","-0.14508571428571437","null","null"
"pass_td","A. Rodgers","QB","GB","BLT","2021-12-19T21:25:00Z","2.5","over","150","0.11633999999999994","null","null","under","-198","-0.18076308724832202","null","null"
"pass_yd","A. Rodgers","QB","GB","BLT","2021-12-19T21:25:00Z","265.5","over","-115","-0.05565148205160009","null","null","under","-112","-0.007542130266226299","null","null"
"recv_yd","D. Adams","WR","GB","BLT","2021-12-19T21:25:00Z","91.5","over","-113","-0.028482578553585935","null","null","under","-120","-0.04751376551543912","null","null"
"recv_yd","J. Deguara","TE","GB","BLT","2021-12-19T21:25:00Z","18.5","over","-114","-0.06369066289611913","null","null","under","-116","-0.005999878901237765","null","null"
"recv_rec","M. Valdes-Scantling","WR","GB","BLT","2021-12-19T21:25:00Z","2.5","over","-157","-0.21610977245136193","null","null","under","121","0.15274484850678738","null","null"
"recv_yd","M. Valdes-Scantling","WR","GB","BLT","2021-12-19T21:25:00Z","38.5","over","-113","-0.04665810219598193","null","null","under","-116","-0.02087646322342951","null","null"
"game_away_home_spread","NO@TB","","NO","TB","2021-12-20T01:20:00Z","-11.5","away","-110","0.014190476190476198","58","55","home","-110","-0.061809523809523814","42","45"
"game_away_home_win","NO@TB","","NO","TB","2021-12-20T01:20:00Z","","away","416","-0.01321705426356587","24","43","home","-573","-0.03185735512630006","76","57"
"game_point_total","NO@TB","","NO","TB","2021-12-20T01:20:00Z","45.5","over","-110","-0.046809523809523856","80","59","under","-110","-0.0008095238095238155","20","41"
"recv_rec","A. Kamara","RB","NO","TB","2021-12-20T01:20:00Z","4.5","over","116","-0.06534814814814804","null","null","under","-153","-0.002384980237154277","null","null"
"recv_yd","A. Kamara","RB","NO","TB","2021-12-20T01:20:00Z","32.5","over","-122","-0.12853604529202745","null","null","under","-109","0.057516383922319725","null","null"
"rush_recv_yd","A. Kamara","RB","NO","TB","2021-12-20T01:20:00Z","89.5","over","-114","-0.08580472553252227","null","null","under","-115","0.018193846227790633","null","null"
"rush_yd","A. Kamara","RB","NO","TB","2021-12-20T01:20:00Z","52.5","over","-120","-0.06913937963921407","null","null","under","-111","-0.002368512307118986","null","null"
"recv_rec","M. Callaway","WR","NO","TB","2021-12-20T01:20:00Z","2.5","over","-130","-0.15711491578260872","null","null","under","-102","0.08694662991386137","null","null"
"recv_yd","M. Callaway","WR","NO","TB","2021-12-20T01:20:00Z","33.5","over","-114","-0.05602168210926867","null","null","under","-116","-0.013664229783310833","null","null"
"recv_yd","N. Vannett","TE","NO","TB","2021-12-20T01:20:00Z","23.5","over","-113","-0.14487384327402802","null","null","under","-118","0.07308178792887243","null","null"
"pass_att","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","32.5","over","-104","-0.06325901701829056","null","null","under","-128","-0.007956108840539322","null","null"
"pass_comp","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","19.5","over","-120","-0.11416210522727277","null","null","under","-110","0.044883949833333325","null","null"
"pass_int","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","0.5","over","-222","-0.22714099378881975","null","null","under","170","0.16732962962962966","null","null"
"pass_td","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","1.5","over","193","0.036803071672354915","null","null","under","-263","-0.10261790633608814","null","null"
"pass_yd","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","213.5","over","-115","-0.06993803777441865","null","null","under","-115","0.0001774954255812089","null","null"
"rush_att","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","8.5","over","-158","-0.2838418166157908","null","null","under","123","0.22301429904427805","null","null"
"rush_yd","T. Hill","QB","NO","TB","2021-12-20T01:20:00Z","45.5","over","-119","-0.12895078140854316","null","null","under","-111","0.05951630787062423","null","null"
"recv_rec","T. Smith","WR","NO","TB","2021-12-20T01:20:00Z","2.5","over","-180","-0.23505511614285718","null","null","under","137","0.1702566772995781","null","null"
"recv_yd","T. Smith","WR","NO","TB","2021-12-20T01:20:00Z","35.5","over","-115","-0.08133949921932265","null","null","under","-115","0.011640424102220992","null","null"
"recv_rec","C. Godwin","WR","TB","NO","2021-12-20T01:20:00Z","7.5","over","115","0.12819069767441865","null","null","under","-153","-0.19806403162055342","null","null"
"recv_yd","C. Godwin","WR","TB","NO","2021-12-20T01:20:00Z","77.5","over","-114","-0.05505457576180267","null","null","under","-117","-0.01680528029577888","null","null"
"recv_rec","L. Fournette","RB","TB","NO","2021-12-20T01:20:00Z","5.5","over","122","-0.04555045045045053","null","null","under","-158","-0.017303100775193814","null","null"
"recv_yd","L. Fournette","RB","TB","NO","2021-12-20T01:20:00Z","35.5","over","-118","-0.12655925246660454","null","null","under","-113","0.05477013264142416","null","null"
"rush_att","L. Fournette","RB","TB","NO","2021-12-20T01:20:00Z","15.5","over","102","0.0817525100039605","null","null","under","-133","-0.1476177284257511","null","null"
"rush_recv_yd","L. Fournette","RB","TB","NO","2021-12-20T01:20:00Z","102.5","over","-103","-0.04257449710135419","null","null","under","-123","-0.01636292558595076","null","null"
"rush_yd","L. Fournette","RB","TB","NO","2021-12-20T01:20:00Z","62.5","over","-113","-0.05115169288496024","null","null","under","-113","-0.009877092611471627","null","null"
"recv_rec","M. Evans","WR","TB","NO","2021-12-20T01:20:00Z","4.5","over","-117","-0.11007050691244236","null","null","under","-114","0.03818971962616824","null","null"
"recv_yd","M. Evans","WR","TB","NO","2021-12-20T01:20:00Z","58.5","over","-116","-0.04696877009063449","null","null","under","-115","-0.024916063862932214","null","null"
"recv_rec","R. Gronkowski","TE","TB","NO","2021-12-20T01:20:00Z","4.5","over","-139","-0.17558995815899575","null","null","under","105","0.1061951219512195","null","null"
"recv_yd","R. Gronkowski","TE","TB","NO","2021-12-20T01:20:00Z","55.5","over","-115","-0.09008155097650522","null","null","under","-116","0.01816020744171476","null","null"
"pass_att","T. Brady","QB","TB","NO","2021-12-20T01:20:00Z","40.5","over","-112","-0.04415471816452826","null","null","under","-118","-0.02543853108256866","null","null"
"pass_comp","T. Brady","QB","TB","NO","2021-12-20T01:20:00Z","26.5","over","-124","-0.055860714285714264","null","null","under","-109","-0.019226794258373148","null","null"
"pass_int","T. Brady","QB","TB","NO","2021-12-20T01:20:00Z","0.5","over","-130","-0.1471173913043478","null","null","under","100","0.08190000000000003","null","null"
"pass_td","T. Brady","QB","TB","NO","2021-12-20T01:20:00Z","2.5","over","137","0.1441590717299579","null","null","under","-180","-0.20895714285714284","null","null"
"pass_yd","T. Brady","QB","TB","NO","2021-12-20T01:20:00Z","297.5","over","-115","-0.036792407206225564","null","null","under","-115","-0.03297616764676059","null","null"
"rush_yd","T. Brady","QB","TB","NO","2021-12-20T01:20:00Z","1.5","over","-128","0.149764483255584","null","null","under","-105","-0.22334096239700874","null","null"
"game_away_home_spread","LV@CLV","","LV","CLV","2021-12-20T22:00:00Z","-3","away","-110","-0.051190476190476175","72","56","home","-110","0.007809523809523822","28","44"
"game_away_home_win","LV@CLV","","LV","CLV","2021-12-20T22:00:00Z","","away","129","-0.058371179039301335","72","6","home","-152","0.01863492063492067","28","94"
"game_point_total","LV@CLV","","LV","CLV","2021-12-20T22:00:00Z","41","over","-110","-0.025904761904761986","40","41","under","-110","-0.01990476190476198","60","59"
"game_away_home_spread","MIN@CHI","","MIN","CHI","2021-12-21T01:15:00Z","6","away","-110","-0.04985714285714288","58","67","home","-110","0.004142857142857115","42","33"
"game_away_home_win","MIN@CHI","","MIN","CHI","2021-12-21T01:15:00Z","","away","-273","-0.05070777479892763","94","38","home","220","0.006437499999999985","6","62"
"game_point_total","MIN@CHI","","MIN","CHI","2021-12-21T01:15:00Z","44.5","over","-110","-0.06980952380952382","7","54","under","-110","0.022190476190476205","93","46"
"game_away_home_spread","WAS@PHI","","WAS","PHI","2021-12-22T00:00:00Z","-6.5","away","-110","0.0171904761904762","1","23","home","-110","-0.06480952380952382","99","77"
"game_away_home_win","WAS@PHI","","WAS","PHI","2021-12-22T00:00:00Z","","away","228","0.012036585365853614","98","87","home","-279","-0.052939313984168845","2","13"
"game_point_total","WAS@PHI","","WAS","PHI","2021-12-22T00:00:00Z","42","over","-110","-0.015904761904761977","94","62","under","-110","-0.03090476190476199","6","38"
"game_away_home_spread","SEA@LA","","SEA","LA","2021-12-22T00:00:00Z","-6.5","away","-110","0.010190476190476194","12","24","home","-110","-0.05780952380952381","88","76"
"game_away_home_win","SEA@LA","","SEA","LA","2021-12-22T00:00:00Z","","away","229","0.0069604863221884306","11","63","home","-283","-0.049686684073106946","89","37"
"game_point_total","SEA@LA","","SEA","LA","2021-12-22T00:00:00Z","45.5","over","-110","0.007190476190476192","null","86","under","-110","-0.054809523809523863","null","14"
