id,player,team,opponent,position,salary,ownership
26220797,Christian McCaffrey,SF,ARI,RB,9300,23.5
26220819,Kenneth Walker III,SEA,LAR,RB,6400,20.5
26221117,Stefon Diggs,BUF,NE,WR,7900,16.5
26220706,Jalen Hurts,PHI,NYG,QB,8200,15.2
26221107,Justin Jefferson,MIN,CHI,WR,9100,14.7
26221115,A.J. Brown,PHI,NYG,WR,8000,14.7
26220837,Tyler Allgeier,ATL,TB,RB,5600,13.9
26220829,Miles Sanders,PHI,NYG,RB,5900,13.7
26221111,Ja'Marr Chase,CIN,BAL,WR,8400,13.5
26220705,Josh Allen,BUF,NE,QB,8400,13.3
26221621,Mark Andrews,BAL,CIN,TE,5400,12.7
26221135,DK Metcalf,SEA,LAR,WR,6700,12.3
26220807,Joe Mixon,CIN,BAL,RB,7100,12.2
26220823,Cam Akers,LAR,SEA,RB,6200,12.1
26221143,Chris Olave,NO,CAR,WR,6200,11.5
26220815,Alvin Kamara,NO,CAR,RB,6600,10.8
26220708,Joe Burrow,CIN,BAL,QB,7300,10.7
26220855,Zack Moss,IND,HOU,RB,5200,10.0
26221113,CeeDee Lamb,DAL,WAS,WR,8200,9.9
26220717,Brock Purdy,SF,ARI,QB,5700,9.9
26220805,Dalvin Cook,MIN,CHI,RB,7300,9.4
26220803,Nick Chubb,CLE,PIT,RB,7500,9.3
26220715,Geno Smith,SEA,LAR,QB,6000,9.3
26220847,Latavius Murray,DEN,LAC,RB,5400,9.2
26221155,Garrett Wilson,NYJ,MIA,WR,5800,9.2
26220825,Najee Harris,PIT,CLE,RB,6100,9.1
26221133,Brandon Aiyuk,SF,ARI,WR,6800,9.0
26221121,Tee Higgins,CIN,BAL,WR,7600,8.2
26221123,DeVonta Smith,PHI,NYG,WR,7500,8.2
26221165,Jakobi Meyers,NE,BUF,WR,5100,8.2
26221623,Dallas Goedert,PHI,NYG,TE,4900,7.6
26220713,Kirk Cousins,MIN,CHI,QB,6500,7.6
26221617,George Kittle,SF,ARI,TE,6000,7.6
26220895,Chase Edmonds,DEN,LAC,RB,4500,7.3
26220919,Jonathan Williams,WAS,DAL,RB,4300,7.3
26221171,Drake London,ATL,TB,WR,4900,7.2
26221197,Rashid Shaheed,NO,CAR,WR,4200,7.2
26221619,T.J. Hockenson,MIN,CHI,TE,5700,7.1
26221151,Deebo Samuel,SF,ARI,WR,6000,7.1
26221905,San Francisco 49ers,SF,ARI,D,4100,7.0
26221109,Tyreek Hill,MIA,NYJ,WR,8600,7.0
26220821,Ezekiel Elliott,DAL,WAS,RB,6300,6.8
26221131,Keenan Allen,LAC,DEN,WR,6900,6.7
26220799,Austin Ekeler,LAC,DEN,RB,8900,6.6
26220813,Rhamondre Stevenson,NE,BUF,RB,6700,6.5
26221141,Jerry Jeudy,DEN,LAC,WR,6300,6.3
26221145,D.J. Moore,CAR,NO,WR,6100,6.3
26221149,Amari Cooper,CLE,PIT,WR,6000,6.3
26220817,David Montgomery,CHI,MIN,RB,6500,6.1
26221159,Gabe Davis,BUF,NE,WR,5400,5.8
26220712,Dak Prescott,DAL,WAS,QB,6600,5.7
26221919,Houston Texans,HOU,IND,D,2700,5.6
26220857,D'Onta Foreman,CAR,NO,RB,5200,5.5
26221627,Dalton Schultz,DAL,WAS,TE,4500,5.4
26221921,New York Jets,NYJ,MIA,D,2600,5.4
26221137,Mike Williams,LAC,DEN,WR,6600,5.4
26221139,Tyler Lockett,SEA,LAR,WR,6400,5.3
26221637,Pat Freiermuth,PIT,CLE,TE,3800,5.2
26221229,Isaiah McKenzie,BUF,NE,WR,3500,5.2
26221629,Tyler Higbee,LAR,SEA,TE,4400,5.1
26220851,Cordarrelle Patterson,ATL,TB,RB,5300,5.1
26221923,Denver Broncos,DEN,LAC,D,2500,5.0
26221917,Minnesota Vikings,MIN,CHI,D,2900,4.9
26221163,Diontae Johnson,PIT,CLE,WR,5200,4.9
26221173,Courtland Sutton,DEN,LAC,WR,4800,4.9
26220831,Devin Singletary,BUF,NE,RB,5800,4.8
26220865,James Cook,BUF,NE,RB,5000,4.8
26220843,Jeff Wilson Jr.,MIA,NYJ,RB,5500,4.8
26221127,Jaylen Waddle,MIA,NYJ,WR,7300,4.8
26221147,Michael Pittman Jr.,IND,HOU,WR,6100,4.6
26221215,Greg Dortch,ARI,SF,WR,3800,4.6
26221924,Atlanta Falcons,ATL,TB,D,2400,4.6
26221927,Baltimore Ravens,BAL,CIN,D,2300,4.5
26221916,Miami Dolphins,MIA,NYJ,D,3000,4.5
26221906,Philadelphia Eagles,PHI,NYG,D,4000,4.4
26221169,Adam Thielen,MIN,CHI,WR,5000,4.3
26221915,Indianapolis Colts,IND,HOU,D,3100,4.2
26220911,Gary Brightwell,NYG,PHI,RB,4400,4.2
26220849,Rachaad White,TB,ATL,RB,5400,4.2
26220710,Justin Herbert,LAC,DEN,QB,6800,4.1
26220889,Khalil Herbert,CHI,MIN,RB,4600,4.1
26220827,Raheem Mostert,MIA,NYJ,RB,6000,4.1
26221918,Cleveland Browns,CLE,PIT,D,2800,4.0
26221926,Washington Commanders,WAS,DAL,D,2300,4.0
26221922,Carolina Panthers,CAR,NO,D,2500,4.0
26221655,Hayden Hurst,CIN,BAL,TE,3100,4.0
26221185,Jahan Dotson,WAS,DAL,WR,4500,3.9
26220809,Tony Pollard,DAL,WAS,RB,7000,3.9
26221930,Arizona Cardinals,ARI,SF,D,2100,3.9
26221635,David Njoku,CLE,PIT,TE,3900,3.8
26221913,Seattle Seahawks,SEA,LAR,D,3300,3.7
26221625,Cole Kmet,CHI,MIN,TE,4600,3.7
26221925,Los Angeles Rams,LAR,SEA,D,2400,3.6
26220833,J.K. Dobbins,BAL,CIN,RB,5700,3.6
26221153,Terry McLaurin,WAS,DAL,WR,5900,3.5
26220845,Samaje Perine,CIN,BAL,RB,5400,3.4
26221649,Trey McBride,ARI,SF,TE,3300,3.2
26221914,Pittsburgh Steelers,PIT,CLE,D,3200,3.2
26221161,Marquise Brown,ARI,SF,WR,5300,3.2
26221181,Tyler Boyd,CIN,BAL,WR,4600,3.2
26221201,Michael Gallup,DAL,WAS,WR,4100,3.1
26221641,Tyler Conklin,NYJ,MIA,TE,3600,3.1
26221631,Dawson Knox,BUF,NE,TE,4200,3.0
26221647,Hunter Henry,NE,BUF,TE,3300,2.9
26221909,Cincinnati Bengals,CIN,BAL,D,3700,2.9
26221920,Chicago Bears,CHI,MIN,D,2600,2.8
26221929,New York Giants,NYG,PHI,D,2200,2.8
26221167,George Pickens,PIT,CLE,WR,5000,2.8
26221207,Chris Moore,HOU,IND,WR,4000,2.7
26220841,Leonard Fournette,TB,ATL,RB,5500,2.7
26220871,Matt Breida,NYG,PHI,RB,5000,2.7
26221907,Dallas Cowboys,DAL,WAS,D,3900,2.7
26221235,Corey Davis,NYJ,MIA,WR,3500,2.6
26221912,Tampa Bay Buccaneers,TB,ATL,D,3400,2.6
26221125,Mike Evans,TB,ATL,WR,7400,2.5
26221928,New England Patriots,NE,BUF,D,2200,2.5
26221177,K.J. Osborn,MIN,CHI,WR,4700,2.5
26220933,Elijah Mitchell,SF,ARI,RB,4000,2.5
26220875,Corey Clement,ARI,SF,RB,4900,2.5
26220907,Royce Freeman,HOU,IND,RB,4400,2.5
26220929,Dare Ogunbowale,HOU,IND,RB,4100,2.5
26221683,Colby Parkinson,SEA,LAR,TE,2600,2.4
26221910,Los Angeles Chargers,LAC,DEN,D,3600,2.3
26221633,Gerald Everett,LAC,DEN,TE,4100,2.3
26221665,Albert Okwuegbunam,DEN,LAC,TE,2900,2.3
26220718,Deshaun Watson,CLE,PIT,QB,5600,2.3
26221225,Demarcus Robinson,BAL,CIN,WR,3600,2.3
26220714,Tom Brady,TB,ATL,QB,6400,2.3
26221908,Buffalo Bills,BUF,NE,D,3800,2.3
26221911,New Orleans Saints,NO,CAR,D,3500,2.3
26221129,Chris Godwin,TB,ATL,WR,7200,2.3
26220861,Alexander Mattison,MIN,CHI,RB,5100,2.2
26221643,Noah Fant,SEA,LAR,TE,3500,2.2
26220883,Ke'Shawn Vaughn,TB,ATL,RB,4700,2.0
26221179,Donovan Peoples-Jones,CLE,PIT,WR,4700,1.9
26221639,Juwan Johnson,NO,CAR,TE,3700,1.9
26220885,Kareem Hunt,CLE,PIT,RB,4700,1.9
26221251,Tutu Atwell,LAR,SEA,WR,3400,1.8
26220722,Sam Darnold,CAR,NO,QB,5300,1.8
26220732,Mac Jones,NE,BUF,QB,5000,1.8
26220853,Damien Harris,NE,BUF,RB,5300,1.8
26220859,Zonovan Knight,NYJ,MIA,RB,5100,1.8
26220867,Chuba Hubbard,CAR,NO,RB,5000,1.8
26220903,Jaylen Warren,PIT,CLE,RB,4400,1.8
26221065,Jaret Patterson,WAS,DAL,RB,4000,1.8
26221175,Brandin Cooks,HOU,IND,WR,4800,1.7
26221541,Brandon Powell,LAR,SEA,WR,3000,1.7
26221211,Van Jefferson,LAR,SEA,WR,3900,1.6
26221231,Alec Pierce,IND,HOU,WR,3500,1.6
26220720,Russell Wilson,DEN,LAC,QB,5400,1.5
26220733,Kenny Pickett,PIT,CLE,QB,5000,1.5
26221645,Mike Gesicki,MIA,NYJ,TE,3400,1.5
26220873,Deon Jackson,IND,HOU,RB,4900,1.5
26221221,DeVante Parker,NE,BUF,WR,3700,1.4
26221681,MyCole Pruitt,ATL,TB,TE,2600,1.4
26220909,Rex Burkhead,HOU,IND,RB,4400,1.4
26220730,Sam Ehlinger,IND,HOU,QB,5000,1.4
26220724,Baker Mayfield,LAR,SEA,QB,5200,1.3
26221033,Ty Johnson,NYJ,MIA,RB,4000,1.3
26220745,Desmond Ridder,ATL,TB,QB,4900,1.3
26220759,Andy Dalton,NO,CAR,QB,4800,1.3
26221657,Jordan Akins,HOU,IND,TE,3000,1.3
26221193,Parris Campbell,IND,HOU,WR,4300,1.3
26221217,Jauan Jennings,SF,ARI,WR,3700,1.3
26221255,Quez Watkins,PHI,NYG,WR,3300,1.2
26221661,Cade Otton,TB,ATL,TE,3000,1.2
26220923,DeeJay Dallas,SEA,LAR,RB,4200,1.2
26220915,Kenneth Gainwell,PHI,NYG,RB,4300,1.1
26221867,Kyle Rudolph,TB,ATL,TE,2500,1.1
26221837,Eric Saubert,DEN,LAC,TE,2500,1.1
26221811,C.J. Uzomah,NYJ,MIA,TE,2500,1.1
26220741,Tyler Huntley,BAL,CIN,QB,4900,1.1
26220738,Sam Howell,WAS,DAL,QB,4900,1.1
26220754,Joe Flacco,NYJ,MIA,QB,4800,1.1
26220752,Skylar Thompson,MIA,NYJ,QB,4800,1.1
26220937,Kyle Juszczyk,SF,ARI,RB,4000,1.1
26220731,Davis Mills,HOU,IND,QB,5000,1.1
26221189,Russell Gage,TB,ATL,WR,4400,1.1
26221245,Equanimeous St. Brown,CHI,MIN,WR,3400,1.1
26220927,Nyheim Hines,BUF,NE,RB,4200,1.0
26220899,Gus Edwards,BAL,CIN,RB,4500,1.0
26220891,Michael Carter,NYJ,MIA,RB,4600,1.0
26221669,Jelani Woods,IND,HOU,TE,2900,1.0
26221195,Chase Claypool,CHI,MIN,WR,4300,1.0
26221257,Noah Brown,DAL,WAS,WR,3300,1.0
26221271,Laquon Treadwell,SEA,LAR,WR,3200,1.0
26221887,Nick Vannett,NYG,PHI,TE,2500,0.9
26221753,Anthony Firkser,ATL,TB,TE,2500,0.9
26221591,Kenny Golladay,NYG,PHI,WR,3000,0.9
26221589,Marcus Johnson,NYG,PHI,WR,3000,0.9
26221157,Josh Palmer,LAC,DEN,WR,5500,0.9
26221273,Olamide Zaccheaus,ATL,TB,WR,3200,0.9
26221249,Terrace Marshall Jr.,CAR,NO,WR,3400,0.8
26221247,Elijah Moore,NYJ,MIA,WR,3400,0.8
26221203,DeAndre Carter,LAC,DEN,WR,4100,0.8
26221209,Curtis Samuel,WAS,DAL,WR,4000,0.8
26220835,Joshua Kelley,LAC,DEN,RB,5600,0.8
26220879,Keaontay Ingram,ARI,SF,RB,4800,0.8
26220749,Taysom Hill,NO,CAR,QB,4800,0.7
26221259,Byron Pringle,CHI,MIN,WR,3300,0.7
26221279,Sammy Watkins,BAL,CIN,WR,3200,0.7
26221243,T.Y. Hilton,DAL,WAS,WR,3400,0.7
26221267,Tyquan Thornton,NE,BUF,WR,3300,0.7
26221263,Shi Smith,CAR,NO,WR,3300,0.7
26221261,Amari Rodgers,HOU,IND,WR,3300,0.7
