date,event_name,player_name,make_cut,first_round_lead,top_30,top_20,top_10,top_5,top_3,win,observed_finish
"Aug 28, 2022","TOUR Championship","Scheffler, Scottie",1,0.65395,1,0.991175,0.924225,0.7847,0.655575,0.370725,T2
"Aug 28, 2022","TOUR Championship","Cantlay, Patrick",1,0.20345,1,0.966675,0.80065,0.57635,0.410925,0.15855,T7
"Aug 28, 2022","TOUR Championship","Schauffele, Xander",1,0.0621,1,0.95105,0.732825,0.4755,0.3144,0.102275,4
"Aug 28, 2022","TOUR Championship","McIlroy, Rory",1,0.018175,1,0.934725,0.691075,0.4302,0.277575,0.086075,1
"Aug 28, 2022","TOUR Championship","Rahm, Jon",1,0.005275,1,0.88685,0.5585,0.292425,0.16735,0.042625,T15
"Aug 28, 2022","TOUR Championship","Im, Sungjae",1,0.01035,1,0.870875,0.531825,0.2668,0.148075,0.03685,T2
"Aug 28, 2022","TOUR Championship","Finau, Tony",1,0.008725,1,0.864275,0.504875,0.24435,0.13015,0.0308,9
"Aug 28, 2022","TOUR Championship","Fitzpatrick, Matthew",1,0.00315,1,0.8645,0.50115,0.232225,0.12095,0.0261,T15
"Aug 28, 2022","TOUR Championship","Smith, Cameron",1,0.008125,1,0.829675,0.456925,0.210225,0.112825,0.025025,20
"Aug 28, 2022","TOUR Championship","Thomas, Justin",1,0.00305,1,0.82935,0.45055,0.204225,0.102925,0.022775,T5
"Aug 28, 2022","TOUR Championship","Burns, Sam",1,0.013475,1,0.795825,0.40475,0.174,0.087025,0.018775,24
"Aug 28, 2022","TOUR Championship","Young, Cameron",1,0.0034,1,0.78885,0.39275,0.167925,0.0843,0.017275,19
"Aug 28, 2022","TOUR Championship","Niemann, Joaquin",1,0.0003,1,0.711725,0.28925,0.10235,0.0435,0.00775,T11
"Aug 28, 2022","TOUR Championship","Conners, Corey",1,0.000125,1,0.708425,0.287025,0.1012,0.042575,0.007025,26
"Aug 28, 2022","TOUR Championship","Hovland, Viktor",1,0.0006,1,0.668475,0.258725,0.086025,0.03695,0.006225,T15
"Aug 28, 2022","TOUR Championship","Morikawa, Collin",1,0.000325,1,0.651925,0.24585,0.0822,0.035225,0.005975,T21
"Aug 28, 2022","TOUR Championship","Spieth, Jordan",1,0.00075,1,0.6376,0.2327,0.07705,0.0335,0.00555,T13
"Aug 28, 2022","TOUR Championship","Homa, Max",1,0.000275,1,0.649575,0.2337,0.074275,0.03155,0.005125,T5
"Aug 28, 2022","TOUR Championship","Matsuyama, Hideki",1,0.000425,1,0.622825,0.2192,0.07115,0.03045,0.00475,T11
"Aug 28, 2022","TOUR Championship","Stallings, Scott",1,0.001125,1,0.61525,0.2103,0.0656,0.026875,0.004525,29
"Aug 28, 2022","TOUR Championship","Wise, Aaron",1,0.000025,1,0.582725,0.18465,0.0556,0.02305,0.003325,T13
"Aug 28, 2022","TOUR Championship","Horschel, Billy",1,0.0001,1,0.598425,0.1922,0.0563,0.022025,0.003075,T21
"Aug 28, 2022","TOUR Championship","Straka, Sepp",1,0.002525,1,0.532575,0.1536,0.04195,0.016225,0.00245,T7
"Aug 28, 2022","TOUR Championship","Harman, Brian",1,0.000025,1,0.51495,0.1351,0.0352,0.01355,0.0018,T21
"Aug 28, 2022","TOUR Championship","Scott, Adam",1,0.00005,1,0.441,0.102825,0.024175,0.008625,0.0014,25
"Aug 28, 2022","TOUR Championship","Lee, Kyounghoon",1,0,1,0.421575,0.0933,0.0227,0.007975,0.001125,27
"Aug 28, 2022","TOUR Championship","Hoge, Tom",1,0.0001,1,0.391125,0.084925,0.0188,0.006875,0.00095,10
"Aug 28, 2022","TOUR Championship","Poston, J.T.",1,0.000025,1,0.3512,0.068375,0.014525,0.00525,0.0006,T15
"Aug 28, 2022","TOUR Championship","Theegala, Sahith",1,0,1,0.3268,0.058175,0.011975,0.003725,0.0005,28
