"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2022","Abilene Christian",71.6733,61,70.8818,75,100.095,180,98.2999,221,88.4012,23,95.8954,78,2.40443,140
"2022","Air Force",64.2588,341,64.8421,329,95.3049,254,93.1808,309,93.078,60,102.186,205,-9.00527,278
"2022","Akron",65.3375,321,64.6667,332,100.852,170,102.024,149,97.2355,119,99.2179,141,2.80582,136
"2022","Alabama",74.1193,18,72.3411,29,112.612,23,114.073,9,98.0854,132,92.7561,46,21.3171,17
"2022","Alabama A&M",69.1569,172,67.7812,211,79.02,355,85.705,354,103.3,240,102.893,227,-17.1881,332
"2022","Alabama St.",74.8314,9,73.6028,11,89.2012,319,87.6568,350,109.527,314,105.497,280,-17.84,338
"2022","Albany",67.1716,262,66.7412,274,86.2927,329,89.5706,344,101.764,206,101.801,193,-12.2307,308
"2022","Alcorn St.",68.275,217,68.4653,182,88.3691,323,91.8317,327,109.258,310,105.189,272,-13.3568,319
"2022","American",69.1564,173,68.2343,189,95.5996,248,95.1056,278,112.753,339,108.455,330,-13.3499,318
"2022","Appalachian St.",64.7667,331,65.0656,324,99.1542,194,99.6507,199,104.486,258,100.404,161,-0.753143,176
"2022","Arizona",75.0912,5,75.075,3,120.051,4,113.209,14,82.6212,5,88.4062,7,24.8029,7
"2022","Arizona St.",68.4078,211,69.0439,153,92.5924,288,100.741,176,96.8503,114,92.9943,49,7.74707,98
"2022","Arkansas",74.0511,19,73.9903,9,110.176,42,109.354,33,96.1238,103,94.5123,62,14.8416,40
"2022","Arkansas Pine Bluff",70.1205,121,70.488,86,83.8495,347,86.4979,352,118.831,352,112.387,351,-25.8893,356
"2022","Arkansas St.",69.1889,171,68.3232,188,101.807,150,100.571,180,101.455,201,103.867,251,-3.29632,213
"2022","Army",71.2625,77,71.4853,51,93.0835,281,94.6656,285,98.0002,130,102.481,213,-7.81492,260
"2022","Auburn",71.5111,69,71.3345,58,111.425,31,112.516,18,88.4056,24,89.7886,16,22.7277,11
"2022","Austin Peay",66.9812,270,68.485,179,94.1266,271,96.3339,260,108.891,307,106.875,310,-10.5413,288
"2022","Ball St.",73.4875,25,71.2799,60,99.8891,185,98.9836,212,112.337,334,107.49,319,-8.50689,269
"2022","Baylor",69.34,161,67.7669,214,116.357,10,116.506,5,80.9971,2,86.9257,4,29.58,2
"2022","Bellarmine",65.9806,305,65.568,312,97.2832,227,104.721,97,118.345,351,106.865,309,-2.14424,197
"2022","Belmont",70.6566,98,70.6193,82,108.544,57,109.015,36,98.3919,136,96.4892,86,12.5255,56
"2022","Bethune Cookman",66.8361,279,66.7587,272,86.2761,330,89.8276,343,111.221,325,111.77,346,-21.9422,350
"2022","Binghamton",68.2387,220,67.4979,229,93.1078,280,92.6602,317,106.848,286,106.824,307,-14.1642,324
"2022","Boise St.",66.9678,271,67.1027,251,100.898,168,102.878,128,87.4478,18,91.3181,30,11.56,60
"2022","Boston College",64.05,345,64.9406,328,104.865,102,102.948,125,96.2403,106,99.1951,139,3.75323,126
"2022","Boston University",64.3505,338,65.1928,320,103.293,129,102.418,138,97.7486,126,102.093,204,0.325049,164
"2022","Bowling Green",73.8843,20,72.9985,20,103.221,133,103.261,116,102.04,213,102.913,229,0.348037,162
"2022","Bradley",69.7625,141,68.4667,181,98.4992,212,98.2692,223,95.9715,100,99.0715,135,-0.802327,177
"2022","Brown",68.9955,186,68.9899,155,100.375,176,97.7071,237,95.5768,94,97.574,102,0.133156,167
"2022","Bryant",70.1499,118,71.3661,55,94.9441,259,99.376,204,108.239,299,104.188,254,-4.81233,236
"2022","Bucknell",71.6593,62,71.4061,53,101.231,161,96.7129,254,110.63,323,108.573,332,-11.8597,303
"2022","Buffalo",72.4953,47,72.1603,36,106.886,73,108.173,49,101.355,197,98.7874,128,9.386,79
"2022","Butler",62.9349,355,62.541,352,94.8081,261,102.542,137,96.3881,110,95.2823,71,7.26005,103
"2022","BYU",69.1222,174,69.6305,119,108.002,61,110.8,23,94.3322,78,91.5704,34,19.2296,24
"2022","Cal Baptist",68,233,68.0875,195,101.702,153,101.556,156,100.469,178,105.319,276,-3.76257,218
"2022","Cal Poly",64.5244,336,63.7608,341,91.9431,299,92.5429,319,103.792,247,104.502,263,-11.959,305
"2022","Cal St. Bakersfield",67.4021,256,66.3823,284,82.4327,351,94.562,288,96.6528,113,99.2304,142,-4.66834,230
"2022","Cal St. Fullerton",66.3903,294,65.9916,303,102.596,141,102.04,147,101.454,200,103.581,246,-1.54063,189
"2022","Cal St. Northridge",65.0042,328,64.6726,331,86.2018,331,93.4416,306,104.262,255,104.147,253,-10.7053,291
"2022","California",65.4494,317,65.7796,308,98.702,205,100.094,187,94.6417,82,94.3534,59,5.74092,112
"2022","Campbell",63.7179,348,63.0386,348,99.7196,186,102.029,148,100.069,162,102.049,203,-0.019766,170
"2022","Canisius",70.8591,91,69.5673,123,92.8296,284,94.7954,283,107.48,291,105.018,269,-10.2223,285
"2022","Central Arkansas",73.75,23,72.9582,21,87.6695,327,93.005,310,119.142,356,112.143,349,-19.1376,344
"2022","Central Connecticut",67.9854,234,67.7909,210,90.0671,314,91.6005,330,108.627,305,110.201,340,-18.6009,343
"2022","Central Michigan",70.4318,105,69.3656,133,92.1777,294,96.102,262,119.074,355,111.78,347,-15.6778,328
"2022","Charleston",77.2006,1,77.0175,1,101.207,162,99.4818,202,99.4302,151,101.605,188,-2.12278,196
"2022","Charleston Southern",73.3031,30,73.3288,14,85.3391,337,90.1624,341,111.145,324,108.695,333,-18.5325,342
"2022","Charlotte",67.0875,267,66.1609,297,105.376,94,102.354,141,111.609,330,106.25,293,-3.89624,221
"2022","Chattanooga",64.6988,332,62.7626,351,113.046,19,108.692,44,101.487,202,101.803,194,6.88869,108
"2022","Chicago St.",68.9989,185,68.91,156,89.8883,316,86.3478,353,102.784,233,109.114,336,-22.7662,353
"2022","Cincinnati",67.8,240,67.022,259,103.759,121,102.977,123,88.1024,21,92.4521,44,10.5252,69
"2022","Clemson",67.0453,268,67.0487,256,112.018,25,110.492,27,98.3598,135,96.588,90,13.904,46
"2022","Cleveland St.",69.4819,155,67.6123,220,102.54,142,102.6,134,100.279,171,101.142,179,1.45783,149
"2022","Coastal Carolina",67.3344,258,67.3494,237,102.185,146,99.1104,210,101.033,187,101.807,196,-2.69681,207
"2022","Colgate",68.6852,198,68.1726,191,105.455,92,106.672,77,107.689,292,104.686,266,1.98688,146
"2022","Colorado",66.9164,274,66.3624,286,103.436,125,104.922,93,95.094,89,95.447,72,9.47518,77
"2022","Colorado St.",69.5514,150,69.3068,136,118.817,6,113.038,15,97.1831,118,97.1125,95,15.926,35
"2022","Columbia",68.7098,194,69.0556,152,95.1229,257,91.9958,323,111.628,331,112.434,352,-20.4381,347
"2022","Connecticut",69.3531,160,68.1557,192,110.149,43,108.857,39,85.9088,11,90.5344,23,18.3226,27
"2022","Coppin St.",72.51,46,72.1974,35,90.2502,313,92.9632,311,107.919,295,105.522,281,-12.5583,312
"2022","Cornell",74.8219,10,74.1556,8,108.86,54,101.183,166,105.993,277,105.649,284,-4.46622,227
"2022","Creighton",68.1406,224,68.0353,197,106.428,76,108.141,50,95.0025,87,94.5883,63,13.5527,47
"2022","Dartmouth",65.3389,320,65.1276,323,95.7939,245,95.944,264,105.045,261,102.72,221,-6.77613,253
"2022","Davidson",66.11,302,65.9106,306,113.677,17,109.979,29,96.2127,105,98.0693,113,11.9095,59
"2022","Dayton",66.4781,291,65.488,316,105.845,87,104.736,96,97.1195,116,96.9598,93,7.77628,97
"2022","Delaware",68.2405,218,67.9346,202,107.262,69,104.236,104,100.705,181,102.422,210,1.81362,147
"2022","Delaware St.",67.875,237,67.8997,205,85.6829,334,86.7938,351,115.31,345,113.802,354,-27.0085,357
"2022","Denver",67.1324,265,67.018,261,96.0771,239,91.6794,328,103.101,235,107.407,318,-15.7273,329
"2022","DePaul",72.995,34,72.2076,34,111.552,30,104.488,101,92.842,58,95.7229,75,8.7647,86
"2022","Detroit Mercy",66.2898,298,67.3494,236,102.216,145,103.216,117,108.026,298,106.485,299,-3.26926,212
"2022","Dixie St.",73.5125,24,72.8264,22,100.213,179,97.7058,238,110.627,322,108.277,329,-10.5716,289
"2022","Drake",66.748,283,67.1729,248,109.408,49,107.273,62,98.856,141,98.6688,125,8.6044,89
"2022","Drexel",69.2682,165,68.6388,169,101.862,149,101.65,155,102.161,217,102.907,228,-1.25707,183
"2022","Duke",72.1193,53,70.8405,79,119.473,5,114.965,6,89.5447,32,90.0773,18,24.8875,6
"2022","Duquesne",67.4809,252,66.3685,285,102.841,139,100.969,174,104.167,254,102.687,220,-1.71844,192
"2022","East Carolina",69.8318,139,69.6391,118,104.669,106,101.467,157,98.5096,137,101.225,181,0.242421,166
"2022","East Tennessee St.",65.8375,308,65.6855,310,99.6743,187,102.688,131,103.526,242,101.481,186,1.20745,153
"2022","Eastern Illinois",68.0437,231,67.9417,200,76.4279,357,85.6662,355,103.937,252,106.529,300,-20.8633,349
"2022","Eastern Kentucky",74.2307,14,73.6275,10,102.092,147,101.395,158,99.0019,144,102.549,215,-1.15444,180
"2022","Eastern Michigan",73.1299,31,71.7606,41,92.611,287,95.2646,276,102.112,216,103.285,239,-8.02077,263
"2022","Eastern Washington",72.6153,44,72.4201,28,101.372,155,100.769,175,102.627,231,103.377,241,-2.60816,205
"2022","Elon",70.0238,125,70.5268,83,92.2413,292,97.9316,231,112.461,335,106.468,298,-8.53612,270
"2022","Evansville",63.5541,351,63.9772,338,92.5336,289,97.3467,242,100.249,167,102.314,208,-4.96741,238
"2022","Fairfield",65.439,318,65.798,307,109.848,44,102.645,132,100.719,182,101.9,200,0.744966,155
"2022","Fairleigh Dickinson",70.2738,113,70.4274,89,85.2706,338,93.4974,304,115.499,346,111.634,345,-18.1371,340
"2022","FIU",67.4589,253,67.7699,213,99.1434,195,94.6075,287,92.1107,51,100.176,159,-5.56858,244
"2022","Florida",69.0648,179,69.2029,142,105.272,97,108.417,48,86.9488,16,91.1193,28,17.2981,30
"2022","Florida A&M",68.7236,192,69.1328,145,83.5076,349,90.7492,337,105.363,265,101.831,198,-11.0814,296
"2022","Florida Atlantic",69.4441,156,67.6488,217,107.452,68,100.693,178,101.432,198,103.388,243,-2.69528,206
"2022","Florida Gulf Coast",70.1319,119,71.0727,67,104.65,107,100.402,184,99.8382,159,101.141,178,-0.738916,175
"2022","Florida St.",69.9653,132,69.1194,148,103.941,119,106.712,76,93.4031,64,91.1609,29,15.5512,38
"2022","Fordham",69.925,136,69.0676,151,100.895,169,95.0822,279,94.1978,74,97.6366,105,-2.55434,203
"2022","Fresno St.",63.5975,350,63.9128,339,105.679,89,103.567,110,88.0911,20,94.7528,68,8.81397,85
"2022","Furman",67.7666,242,66.736,275,107.776,66,107.874,54,106.461,283,102.987,232,4.88617,117
"2022","Gardner Webb",71.2167,79,69.7022,116,94.3279,267,97.0859,244,99.0339,145,100.45,162,-3.3642,215
"2022","George Mason",69.0625,180,67.0866,252,106.012,84,102.617,133,97.8356,128,99.6661,151,2.951,132
"2022","George Washington",70.2927,111,69.793,110,92.7357,285,94.0734,296,98.8747,142,100.717,167,-6.64352,249
"2022","Georgetown",72.9341,36,72.7318,24,105.422,93,104.986,92,100.313,174,99.4755,148,5.51051,113
"2022","Georgia",68.795,189,69.1985,143,98.7478,203,101.299,160,101.667,204,101.806,195,-0.507378,173
"2022","Georgia Southern",65.2812,324,67.0063,262,98.8625,199,96.6182,256,97.5456,124,99.6658,150,-3.04761,209
"2022","Georgia St.",69.4304,157,70.4199,90,100.978,166,105.667,84,109.564,316,102.965,230,2.70234,137
"2022","Georgia Tech",69.005,184,68.5361,174,99.9071,184,103.698,108,99.2715,149,96.7856,92,6.91268,107
"2022","Gonzaga",71.8864,57,72.328,30,117.028,8,119.335,2,88.5382,27,89.3879,14,29.9474,1
"2022","Grambling St.",71.4625,72,70.3519,94,84.2059,344,88.8486,347,108.976,308,105.181,271,-16.3321,330
"2022","Grand Canyon",66.5587,289,64.7923,330,105.505,90,100.427,181,89.2957,31,95.6143,73,4.81277,118
"2022","Green Bay",64.1042,343,64.0881,337,92.5244,290,94.4951,291,109.422,312,108.218,328,-13.7225,321
"2022","Hampton",66.8028,280,66.7145,276,84.1898,345,88.8022,349,100.344,175,105.696,285,-16.8943,331
"2022","Hartford",68.5045,206,69.3016,137,99.0068,198,97.4501,241,111.42,327,108.561,331,-11.1107,297
"2022","Harvard",69.3764,158,69.8219,108,100.501,174,99.8272,196,97.3274,120,100.763,168,-0.936104,178
"2022","Hawaii",69.62,148,67.9197,204,105.31,96,99.5069,200,104.584,259,103.357,240,-3.85033,219
"2022","High Point",68.0535,230,66.7884,271,95.2576,255,94.1396,294,103.151,237,102.678,219,-8.53818,271
"2022","Hofstra",70.1885,116,69.1331,144,109.133,51,107.28,61,108.27,301,103.119,236,4.16099,122
