Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
F,Giga Chikadze (20906928),Giga Chikadze,20906928,F,9300,Chikadze@Kattar 01/15/2022 04:00PM ET,Chikadze,79.60
F,Gabriel Benitez (20906942),Gabriel Benitez,20906942,F,9100,Brown@Benitez 01/15/2022 04:00PM ET,Benitez,57.9
F,Viacheslav Borshchev (20906932),Viacheslav Borshchev,20906932,F,9000,Borshchev@Bush 01/15/2022 04:00PM ET,Borshchev,0
F,Katlyn Chookagian (20906937),Katlyn Chookagian,20906937,F,8900,Maia@Chookagian 01/15/2022 04:00PM ET,Chookagian,54.30
F,Brandon Royval (20906939),Brandon Royval,20906939,F,8800,Bontorin@Royval 01/15/2022 04:00PM ET,Royval,56.07
F,Saidyokub Kakhramonov (20906934),Saidyokub Kakhramonov,20906934,F,8700,Kakhramonov@Kelleher 01/15/2022 04:00PM ET,Kakhramonov,88.81
F,Joanderson Brito (20906945),Joanderson Brito,20906945,F,8600,Brito@Algeo 01/15/2022 04:00PM ET,Brito,0
F,Jake Collier (20906940),Jake Collier,20906940,F,8500,Sherman@Collier 01/15/2022 04:00PM ET,Collier,49.91
F,Michel Pereira (20906930),Michel Pereira,20906930,F,8400,Pereira@Salikhov 01/15/2022 04:00PM ET,Pereira,69.70
F,Court McGee (20906947),Court McGee,20906947,F,8300,Brahimaj@McGee 01/15/2022 04:00PM ET,McGee,64.19
F,Vanessa Demopoulos (20906948),Vanessa Demopoulos,20906948,F,8200,Demopoulos@Gomez Juarez 01/15/2022 04:00PM ET,Demopoulos,34.79
F,Silvana Gomez Juarez (20906949),Silvana Gomez Juarez,20906949,F,8000,Demopoulos@Gomez Juarez 01/15/2022 04:00PM ET,Gomez Juarez,1.2
F,Ramiz Brahimaj (20906946),Ramiz Brahimaj,20906946,F,7900,Brahimaj@McGee 01/15/2022 04:00PM ET,Brahimaj,61.68
F,Muslim Salikhov (20906931),Muslim Salikhov,20906931,F,7800,Pereira@Salikhov 01/15/2022 04:00PM ET,Salikhov,66.10
F,Chase Sherman (20906941),Chase Sherman,20906941,F,7700,Sherman@Collier 01/15/2022 04:00PM ET,Sherman,49.25
F,Bill Algeo (20906944),Bill Algeo,20906944,F,7600,Brito@Algeo 01/15/2022 04:00PM ET,Algeo,59.63
F,Brian Kelleher (20906935),Brian Kelleher,20906935,F,7500,Kakhramonov@Kelleher 01/15/2022 04:00PM ET,Kelleher,67.99
F,Rogerio Bontorin (20906938),Rogerio Bontorin,20906938,F,7400,Bontorin@Royval 01/15/2022 04:00PM ET,Bontorin,53.56
F,Jennifer Maia (20906936),Jennifer Maia,20906936,F,7300,Maia@Chookagian 01/15/2022 04:00PM ET,Maia,58.34
F,Dakota Bush (20906933),Dakota Bush,20906933,F,7200,Borshchev@Bush 01/15/2022 04:00PM ET,Bush,31.73
F,TJ Brown (20906943),TJ Brown,20906943,F,7100,Brown@Benitez 01/15/2022 04:00PM ET,Brown,58.31
F,Calvin Kattar (20906929),Calvin Kattar,20906929,F,6900,Chikadze@Kattar 01/15/2022 04:00PM ET,Kattar,74.78
