"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2022","Abilene Christian",69.9413,145,69.0081,152,102.883,139,99.648,205,94.3442,85,98.4619,111,1.18607,153
"2022","Air Force",64.4344,333,64.2588,335,100.644,176,95.7172,280,89.9924,41,102.902,212,-7.18515,258
"2022","Akron",65.5167,315,65.6605,311,98.7237,202,102.157,160,100.48,175,100.821,160,1.33546,151
"2022","Alabama",75.5687,9,73.1034,17,114.643,20,114.272,10,93.7226,74,91.0127,24,23.2592,9
"2022","Alabama A&M",71.7725,72,69.4289,137,82.9871,345,89.4143,347,112.957,334,106.471,291,-17.0564,333
"2022","Alabama St.",74.6017,19,72.8011,21,90.6872,300,88.3594,351,111.584,328,106.224,286,-17.8642,338
"2022","Albany",68.6429,204,67.1954,249,84.1143,341,90.7647,340,103.961,234,103.381,227,-12.6164,312
"2022","Alcorn St.",68.1875,227,67.9689,209,90.7892,299,91.7482,335,105.596,257,104.914,258,-13.166,315
"2022","American",70.1326,135,69.0945,149,91.6641,290,93.715,310,115.249,344,108.897,333,-15.1816,325
"2022","Appalachian St.",64.3679,334,65.1092,326,98.9844,197,99.9864,202,98.7412,149,100.165,143,-0.178184,169
"2022","Arizona",75.054,13,73.4182,12,119.876,7,111.734,24,76.6761,2,89.5809,8,22.1534,12
"2022","Arizona St.",67.8062,246,67.8687,215,93.4096,272,103.159,130,99.8835,165,95.7144,64,7.44479,97
"2022","Arkansas",73.8938,30,72.6823,24,112.262,29,111.349,26,91.4944,60,92.2259,35,19.123,25
"2022","Arkansas Pine Bluff",71.1069,97,70.1983,92,85.4434,333,86.6384,354,120.472,356,112.946,352,-26.3076,357
"2022","Arkansas St.",68.5425,213,67.7835,220,98.8092,201,101.328,178,105.378,252,104.619,252,-3.29079,206
"2022","Army",71.3536,87,71.9154,37,93.1736,275,95.72,279,98.4317,146,103.164,219,-7.44433,264
"2022","Auburn",71.3997,85,71.4691,48,111.074,41,112.412,18,89.9044,40,90.9391,22,21.4731,14
"2022","Austin Peay",67.13,268,68.5186,173,95.1788,241,96.6474,262,105.872,263,106.355,288,-9.70737,283
"2022","Ball St.",72.7786,46,71.0674,61,106.691,87,100.638,189,110.37,316,107.123,305,-6.48518,251
"2022","Baylor",71.4047,83,69.1177,147,117.884,12,116.704,6,79.6665,3,89.3172,6,27.3863,3
"2022","Bellarmine",67.0661,269,66.1823,295,92.3622,281,103.722,122,118.626,351,106.415,290,-2.69292,199
"2022","Belmont",71.3317,88,70.7305,70,109.458,58,110.19,32,99.2045,155,98.3197,110,11.8704,58
"2022","Bethune Cookman",67.1625,267,67.3025,246,87.7185,321,90.722,341,112.473,333,113.341,354,-22.6192,353
"2022","Binghamton",69.341,174,67.9457,210,94.8327,249,94.107,305,107.347,283,107.23,309,-13.1228,314
"2022","Boise St.",65.1964,321,66.0525,300,96.4556,228,103.062,134,90.8914,48,93.2996,47,9.7622,80
"2022","Boston College",64.1833,338,64.8594,329,106.276,91,103.735,121,93.1978,71,98.0946,104,5.64004,113
"2022","Boston University",63.5406,351,64.2569,336,103.22,133,103.221,128,97.184,129,102.195,191,1.02588,154
"2022","Bowling Green",72.9351,44,71.8498,41,100.805,173,103.65,125,104.173,236,103.833,231,-0.182327,170
"2022","Bradley",70.0859,139,68.3559,182,97.2457,220,98.2996,230,94.4096,86,100.029,140,-1.72927,185
"2022","Brown",69.4486,165,68.4386,179,99.2239,191,96.3301,268,95.9509,113,98.4775,112,-2.14741,193
"2022","Bryant",71.2123,94,71.8029,42,89.3632,309,98.0134,233,108.016,297,104.269,240,-6.25528,248
"2022","Bucknell",72.0045,65,71.4393,49,99.8388,183,96.2498,269,111.02,322,109.264,336,-13.0146,313
"2022","Buffalo",73.2,38,72.7709,22,109.084,64,109.753,38,103.872,231,100.144,142,9.60858,81
