player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
670625,,,G,Doug Ghim,56.46,0.28,41.49,89,29,0,0,6500,,201095,670625
693648,,,G,Min Woo Lee,52.53,5.4,44.82,85,28,0,0,7300,,2667551,693648
181,,,G,Brandon Stone,45.59,1.6,41.08,78,26,0,0,6500,,35307,181
1209,,,G,Jason Scrivener,55.75,0.29,43.21,88,28.5,0,0,6400,,36698,1209
353925,,,G,Aaron Rai,63.01,13.1,60.72,93.5,30.5,0,0,7400,,37143,353925
670428,,,G,Victor Perez,57.57,12.4,54.91,89,29,0,0,6900,,1395203,670428
1914,,,G,Maverick McNealy,63.83,3.4,62.9,94.5,30,0,0,7400,,37136,1914
380,,,G,Daniel Van Tonder,48.25,0.26,27.83,81,27,0,0,6200,,2706034,380
171,,,G,Jordan Spieth,77.12,14,80.48,104,33.5,0,0,8900,,34812,171
1639,,,G,Matt Kuchar,61.35,1.7,65.21,92,29.5,0,0,7400,,34780,1639
1408,,,G,Patrick Cantlay,82.42,14.8,86.1,107,35,0,0,9600,,36297,1408
353926,,,G,Maverick Antcliff,52.7,0.01,21.44,84.5,28,0,0,6000,,3600384,353926
63191,,,G,Matt Wallace,47.85,1.2,39.28,80.5,26.5,0,0,6700,,37151,63191
1409,,,G,Troy Merritt,56.55,0.26,53.04,88.5,29,0,0,6900,,34794,1409
680,,,G,Jon Rahm,94.12,17.8,93.82,115.5,73,0,0,11000,,35126,680
691,,,G,Jazz Janewattananond,44.41,0.14,31.5,77,26,0,0,6100,,37928,691
581,,,G,Jeff Winther,37.37,0.01,27.44,65,23.5,0,0,6100,,3600390,581
196,,,G,Jamie Donaldson,43.38,0.62,34.99,75.5,25.5,0,0,6200,,34754,196
142,,,G,Marc Leishman,65.31,4.1,63.91,95.5,30.5,0,0,7600,,34785,142
561,,,G,Nacho Elvira,41.89,0.08,27.14,73.5,24.5,0,0,6200,,36647,561
297,,,G,Padraig Harrington,51.94,2.7,45.58,84.5,27.5,0,0,6700,,34974,297
290967,,,G,Ewen Ferguson,53.51,0.16,35.89,86.5,28,0,0,6200,,3600385,290967
474,,,G,Jack Senior,42.56,0.42,33.42,74.5,25.5,0,0,6300,,35303,474
199,,,G,Danny Willett,53.01,1.8,37.81,86,28.5,0,0,6500,,34824,199
871,,,G,Tommy Fleetwood,71.46,18.5,74.52,99.5,32,0,0,8400,,35276,871
893,,,G,Chris Wood,30.76,0.06,12.04,37,21,0,0,6000,,34825,893
552,,,G,Mackenzie Hughes,53.04,2.5,52.38,86.35,28,0,0,7200,,36080,552
673,,,G,Joakim Lagergren,33.36,0.43,23.74,39.5,22,0,0,6100,,36674,673
453,,,G,Christiaan Bezuidenhout,63.58,11,66.23,94,31,0,0,7500,,1156736,453
497,,,G,Marc Warren,30.94,0.01,15.05,37,20.5,0,0,6200,,35310,497
509671,,,G,Joaquin Niemann,75.77,10.7,75.57,103,33.5,0,0,8600,,37138,509671
883,,,G,Nino Bertasio,49.89,0.01,32.49,83,27.5,0,0,6200,,36627,883
652,,,G,Joachim B. Hansen,49.74,0.34,33.66,83.5,27.5,0,0,6400,,3600389,652
212,,,G,Edoardo Molinari,58.76,2,59.59,90.5,29,0,0,7000,,36685,212
586,,,G,David Lipsky,60.56,2.1,54.4,92,29.5,0,0,6800,,36524,586
113,,,G,Lucas Herbert,49.46,16.7,55.77,82,27.5,0,0,7600,,382245,113
355,,,G,David Law,,0,,,,0,0,6400,,-355,355
73285,,,G,Sepp Straka,53.84,0.9,44.79,85,28,0,0,6800,,565467,73285
730,,,G,Andrea Pavan,30.23,0.03,16.75,36.85,20,0,0,6000,,623678,730
851,,,G,Dean Burmester,58.76,1.4,48.68,90.5,29,0,0,6900,,36112,851
543,,,G,James Morrison,41.86,0.12,33.23,73.5,25,0,0,6300,,35298,543
356,,,G,Fabrizio Zanotti,59.79,1.6,58.46,91,29,0,0,6800,,36525,356
378,,,G,Rikard Karlberg,31.71,0.01,13.7,37.5,21,0,0,6000,,35288,378
940,,,G,Scott Hend,32.93,0.04,17.12,39,21.5,0,0,6000,,35281,940
984,,,G,Rafa Cabrera Bello,43.09,0.23,27.66,75.5,26,0,0,6400,,34746,984
775,,,G,Alexander Bjork,54.69,0.16,54.55,87.5,28.5,0,0,6700,,36630,775
700084,,,G,Jonathan Caldwell,32.28,0.01,12.05,38,21.5,0,0,6000,,3600381,700084
402,,,G,Shubhankar Sharma,41.72,0.13,32.58,73.5,25.15,0,0,6100,,116846,402
655,,,G,Kiradech Aphibarnrat,35.86,0.18,18.89,55.5,23,0,0,6200,,34740,655
329671,,,G,Kurt Kitayama,58.16,0.65,46.04,89,29.5,0,0,6700,,36560,329671
688,,,G,Henrik Stenson,48.17,0.52,48.73,80.5,26.5,0,0,7000,,34813,688
468,,,G,Ryan Palmer,57.6,1.1,50.23,90.5,29,0,0,6800,,34924,468
259,,,G,Francesco Laporta,45.01,0.02,29.33,77,26,0,0,6100,,3600391,259
700,,,G,Nick Taylor,57.05,0.54,43.22,88.35,29.5,0,0,6800,,34941,700
997,,,G,Justin Harding,68.72,1.1,57.83,97.5,31.5,0,0,7100,,484310,997
1080,,,G,Jason Kokrak,64.91,1.7,61.71,94.5,31,0,0,7300,,34900,1080
73498,,,G,Jordan L. Smith,66.07,5.8,71.42,95.85,30.5,0,0,7300,,36702,73498
987,,,G,Guido Migliozzi,41.28,0.82,34.77,72.5,25,0,0,6300,,2927747,987
1180,,,G,Richie Ramsay,54.13,0.82,48.7,86.5,28.5,0,0,7000,,35301,1180
635,,,G,Maximilian Kieffer,51.7,0.27,45.35,84,27.5,0,0,6400,,35111,635
2170,,,G,Chris Kirk,73.75,7.9,70.18,101,33,0,0,7400,,34775,2170
547,,,G,David Horsey,43.14,0.06,29.83,75,25.5,0,0,6000,,37333,547
437,,,G,Thorbjorn Olesen,50.32,2.2,39.09,84,27,0,0,6800,,35070,437
509666,,,G,Alex Smalley,61.74,1.7,52.52,93,30,0,0,6600,,37147,509666
955,,,G,Masahiro Kawamura,50.55,0.2,43.83,83.35,27,0,0,6300,,458387,955
625,,,G,Justin Rose,63.85,6.8,70.37,94,30,0,0,7900,,34804,625
867,,,G,Alex Noren,66.47,2.8,64.48,96,31.5,0,0,7500,,35121,867
559,,,G,Luke List,63.56,7.4,62.2,94,30,0,0,7200,,34904,559
956,,,G,Branden Grace,58.53,2,52.88,89.5,29,0,0,6700,,34763,956
846,,,G,Anirban Lahiri,54.51,1.1,44.55,86.5,28,0,0,6700,,34781,846
626,,,G,Wu Ashun,49.27,0.22,43.48,81.5,27,0,0,6200,,36109,626
417,,,G,Erik Van Rooyen,58.03,4.6,51.87,89.5,29,0,0,7100,,458398,417
318,,,G,Wil Besseling,53.23,0.34,38.76,86,28,0,0,6600,,3561727,318
427014,,,G,Keith Mitchell,68.37,8.7,69.37,98,31.5,0,0,7800,,37916,427014
519953,,,G,Sean Crocker,48.35,0.17,32.98,81,27,0,0,6400,,458379,519953
703444,,,G,Jaekyeong Lee,32.84,0.05,16.73,39,22,0,0,6000,,2316734,703444
1491,,,G,Kyoung-Hoon Lee,62.74,3,58.3,92.5,30,0,0,7300,,37949,1491
1194,,,G,Cameron Smith,74.84,15.4,83.99,102.5,33,0,0,9100,,34810,1194
407,,,G,Kristoffer Broberg,52.37,0.09,36.55,86,27.5,0,0,6300,,35263,407
308,,,G,Ian Poulter,57.43,1.2,51.86,89.5,29,0,0,6900,,34802,308
902,,,G,Xander Schauffele,90.5,23.4,94.24,112.5,43.15,0,0,9900,,36091,902
804,,,G,Keegan Bradley,75.83,9.7,78.7,102,32.65,0,0,7900,,34744,804
1393,,,G,Grant Forrest,46.81,0.05,33.46,79,26,0,0,6400,,458383,1393
600530,,,G,Rasmus Hojgaard,57.47,4.2,50.15,89.5,29.5,0,0,6900,,2216179,600530
859,,,G,Mikko Korhonen,58.44,0.39,58.13,90.5,29,0,0,6500,,36673,859
474492,,,G,Tapio Pulkkanen,43.23,0.09,32.32,75.5,25.5,0,0,6200,,3600383,474492
805,,,G,Brian Harman,68.4,2.3,67.38,97,31.5,0,0,7700,,34882,805
1141,,,G,Patrick Rodgers,59.77,2.6,52.68,91,30,0,0,7000,,34996,1141
1284,,,G,Si Woo Kim,64.66,2.7,56.04,94.5,30.5,0,0,7100,,34895,1284
600531,,,G,Nicolai Hojgaard,50.69,0.43,32.95,83.5,27.5,0,0,6500,,458384,600531
1295,,,G,Justin Lower,,0,,,,0,0,6000,,3083531,1295
1075,,,G,Matt Fitzpatrick,87.24,12.5,91.07,110,38.5,0,0,10100,,34759,1075
523168,,,G,Wyndham Clark,48.61,1.4,42.17,81.5,27,0,0,6500,,37183,523168
904,,,G,Matthew Southgate,45.83,0.15,21.57,78.5,26,0,0,6000,,35306,904
927,,,G,Marcus Kinhult,33.08,0.21,22.01,39.5,22,0,0,6100,,458388,927
1120,,,G,Dylan Frittelli,50.66,0.71,37.8,83.5,27.5,0,0,6700,,36651,1120
698025,,,G,Harry Higgs,,0,,,,0,0,6700,,1266428,698025
839,,,G,Sebastian Soderberg,41.07,0.83,31.76,72,25,0,0,6300,,35132,839
1065,,,G,Stephen Gallacher,32.6,0.012,13.82,38.85,21.5,0,0,6100,,36652,1065
178891,,,G,John Catlin,57.17,1.3,46.13,89,29,0,0,6600,,590655,178891
2044,,,G,Stephan Jaeger,51.43,0.97,45.7,84,27.5,0,0,6800,,37129,2044
221582,,,G,Steven Brown,36.88,0.01,16.6,64,23.5,0,0,6100,,3600386,221582
1000,,,G,Andy Sullivan,47.62,0.15,29.81,80.5,26.5,0,0,6100,,34816,1000
1132,,,G,Hao-Tong Li,44.28,5.9,54.8,76.5,26,0,0,7200,,36116,1132
1154,,,G,Sam Burns,77.65,20.1,87,103.5,33.5,0,0,9200,,35095,1154
1055,,,G,Gary Woodland,64.44,4.7,62.97,94.5,30.5,0,0,7300,,35025,1055
670471,,,G,Callum Tarren,55.61,3.8,41.13,87.5,28.5,0,0,6300,,1074859,670471
698884,,,G,Sami Valimaki,33.62,0.33,26,39.5,22.15,0,0,6200,,2216268,698884
