tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw
pga,2022,2022,Genesis Scottish Open,541,"Fleetwood, Tommy",12294,T4,1,The Renaissance Club,977,70,73,-1.218,0.341,-1.187,1.058,0.212,-1.006,302.0,0.538,0.667,0.625,43.998,48.421
pga,2022,2022,Genesis Scottish Open,541,"Fleetwood, Tommy",12294,T4,2,The Renaissance Club,977,70,69,3.151,-0.998,-0.146,1.558,0.415,3.566,306.6,0.538,0.611,0.6,55.996,44.53
pga,2022,2022,Genesis Scottish Open,541,"Fleetwood, Tommy",12294,T4,3,The Renaissance Club,977,70,67,2.042,0.992,0.104,0.487,1.583,3.625,303.0,0.385,0.667,0.714,37.754,39.226
pga,2022,2022,Genesis Scottish Open,541,"Fleetwood, Tommy",12294,T4,4,The Renaissance Club,977,70,67,-0.751,0.524,2.761,0.967,4.251,3.5,297.5,0.692,0.778,0.6,54.461,24.825
pga,2022,2022,Genesis Scottish Open,541,"Cantlay, Patrick",15466,T4,1,The Renaissance Club,977,70,70,1.963,0.545,0.095,-0.61,0.03,1.994,294.0,0.385,0.611,0.75,39.949,51.896
pga,2022,2022,Genesis Scottish Open,541,"Cantlay, Patrick",15466,T4,2,The Renaissance Club,977,70,70,0.508,2.017,-0.555,0.596,2.058,2.566,295.6,0.462,0.611,0.7,61.814,44.21
pga,2022,2022,Genesis Scottish Open,541,"Cantlay, Patrick",15466,T4,3,The Renaissance Club,977,70,69,-0.1,-0.137,1.24,0.622,1.725,1.625,301.0,0.462,0.778,0.5,52.305,36.08
pga,2022,2022,Genesis Scottish Open,541,"Cantlay, Patrick",15466,T4,4,The Renaissance Club,977,70,67,2.116,-0.74,2.032,0.091,1.384,3.5,303.8,0.538,0.778,0.5,34.329,35.163
pga,2022,2022,Genesis Scottish Open,541,"Tringale, Cameron",14013,T6,1,The Renaissance Club,977,70,61,5.461,1.47,3.563,0.5,5.533,10.994,277.1,0.692,0.722,0.857,84.193,30.121
pga,2022,2022,Genesis Scottish Open,541,"Tringale, Cameron",14013,T6,2,The Renaissance Club,977,70,72,3.249,-1.951,-0.853,0.122,-2.683,0.566,289.0,0.385,0.5,0.385,82.909,38.207
pga,2022,2022,Genesis Scottish Open,541,"Tringale, Cameron",14013,T6,3,The Renaissance Club,977,70,74,-2.031,-0.112,-0.969,-0.264,-1.344,-3.375,288.9,0.538,0.5,0.3,47.654,49.379
pga,2022,2022,Genesis Scottish Open,541,"Tringale, Cameron",14013,T6,4,The Renaissance Club,977,70,70,-0.933,0.924,1.31,-0.802,1.433,0.5,287.1,0.308,0.667,0.625,47.069,46.573
pga,2022,2022,Genesis Scottish Open,541,"Fitzpatrick, Matt",17646,T6,1,The Renaissance Club,977,70,71,0.432,0.487,-0.82,0.895,0.561,0.994,307.1,0.462,0.5,0.778,32.716,46.072
pga,2022,2022,Genesis Scottish Open,541,"Fitzpatrick, Matt",17646,T6,2,The Renaissance Club,977,70,66,1.541,2.597,1.354,1.074,5.025,6.566,298.7,0.538,0.667,0.75,35.787,42.072
pga,2022,2022,Genesis Scottish Open,541,"Fitzpatrick, Matt",17646,T6,3,The Renaissance Club,977,70,70,-0.572,-0.024,0.883,0.338,1.197,0.625,302.3,0.615,0.778,0.429,46.943,39.371
pga,2022,2022,Genesis Scottish Open,541,"Fitzpatrick, Matt",17646,T6,4,The Renaissance Club,977,70,70,1.715,-0.552,-1.23,0.567,-1.215,0.5,312.9,0.308,0.5,0.833,49.61,41.958
pga,2022,2022,Genesis Scottish Open,541,"Wu, Brandon",25213,T6,1,The Renaissance Club,977,70,67,0.095,0.09,5.375,-0.566,4.899,4.994,281.6,0.538,1.0,1.0,36.736,26.467
pga,2022,2022,Genesis Scottish Open,541,"Wu, Brandon",25213,T6,2,The Renaissance Club,977,70,72,-0.632,-0.987,0.776,1.409,1.198,0.566,299.0,0.615,0.667,0.625,49.524,34.65
pga,2022,2022,Genesis Scottish Open,541,"Wu, Brandon",25213,T6,3,The Renaissance Club,977,70,71,0.338,-0.919,0.568,-0.362,-0.713,-0.375,293.2,0.308,0.667,0.667,44.658,47.648
pga,2022,2022,Genesis Scottish Open,541,"Wu, Brandon",25213,T6,4,The Renaissance Club,977,70,67,3.324,-0.256,0.507,-0.075,0.176,3.5,293.0,0.462,0.556,0.7,54.626,38.138
pga,2022,2022,Genesis Scottish Open,541,"Donaldson, Jamie",7084,T6,1,The Renaissance Club,977,70,70,2.897,-1.261,0.225,0.133,-0.904,1.994,287.5,0.692,0.556,0.5,80.959,47.194
pga,2022,2022,Genesis Scottish Open,541,"Donaldson, Jamie",7084,T6,2,The Renaissance Club,977,70,71,0.557,-0.117,1.959,-0.832,1.01,1.566,285.6,0.308,0.5,0.556,52.378,29.004
pga,2022,2022,Genesis Scottish Open,541,"Donaldson, Jamie",7084,T6,3,The Renaissance Club,977,70,69,2.153,1.359,-0.789,-1.099,-0.528,1.625,283.2,0.385,0.667,0.714,69.11,41.355
pga,2022,2022,Genesis Scottish Open,541,"Donaldson, Jamie",7084,T6,4,The Renaissance Club,977,70,67,2.365,-0.371,1.963,-0.456,1.135,3.5,285.0,0.615,0.667,0.571,64.998,28.643
pga,2022,2022,Genesis Scottish Open,541,"Detry, Thomas",14181,T10,1,The Renaissance Club,977,70,73,-1.811,-0.463,1.088,0.178,0.804,-1.006,301.5,0.385,0.667,0.429,73.351,31.528
pga,2022,2022,Genesis Scottish Open,541,"Detry, Thomas",14181,T10,2,The Renaissance Club,977,70,67,1.524,2.697,0.173,1.171,4.042,5.566,300.7,0.538,0.5,0.727,47.026,38.932
pga,2022,2022,Genesis Scottish Open,541,"Detry, Thomas",14181,T10,3,The Renaissance Club,977,70,69,0.51,0.793,-0.863,1.185,1.115,1.625,308.0,0.462,0.611,0.667,46.287,52.741
pga,2022,2022,Genesis Scottish Open,541,"Detry, Thomas",14181,T10,4,The Renaissance Club,977,70,69,-0.848,1.082,0.05,1.216,2.348,1.5,310.6,0.538,0.778,1.0,32.288,32.419
pga,2022,2022,Genesis Scottish Open,541,"Burmester, Dean",14424,T10,1,The Renaissance Club,977,70,68,0.35,1.78,0.868,0.996,3.643,3.994,316.8,0.615,0.722,0.714,45.907,29.501
pga,2022,2022,Genesis Scottish Open,541,"Burmester, Dean",14424,T10,2,The Renaissance Club,977,70,72,-0.789,-0.422,-0.228,2.005,1.355,0.566,311.9,0.692,0.667,0.5,52.443,37.972
pga,2022,2022,Genesis Scottish Open,541,"Burmester, Dean",14424,T10,3,The Renaissance Club,977,70,70,-1.652,0.418,1.116,0.744,2.277,0.625,313.4,0.462,0.722,0.75,46.553,34.914
pga,2022,2022,Genesis Scottish Open,541,"Burmester, Dean",14424,T10,4,The Renaissance Club,977,70,68,1.53,-0.172,0.667,0.475,0.97,2.5,309.7,0.385,0.556,0.556,40.909,43.491
pga,2022,2022,Genesis Scottish Open,541,"Spieth, Jordan",14636,T10,1,The Renaissance Club,977,70,68,1.292,2.039,0.406,0.258,2.702,3.994,296.5,0.462,0.5,0.636,65.732,35.72
pga,2022,2022,Genesis Scottish Open,541,"Spieth, Jordan",14636,T10,2,The Renaissance Club,977,70,72,-1.732,0.03,1.128,1.14,2.298,0.566,300.7,0.538,0.722,0.571,42.554,38.251
pga,2022,2022,Genesis Scottish Open,541,"Spieth, Jordan",14636,T10,3,The Renaissance Club,977,70,66,1.853,0.061,1.323,1.388,2.772,4.625,305.4,0.615,0.556,0.75,17.369,47.034
pga,2022,2022,Genesis Scottish Open,541,"Spieth, Jordan",14636,T10,4,The Renaissance Club,977,70,72,-0.852,-0.618,-0.796,0.765,-0.648,-1.5,307.5,0.538,0.556,0.455,43.814,44.766
pga,2022,2022,Genesis Scottish Open,541,"Smith, Cameron",15856,T10,1,The Renaissance Club,977,70,68,1.713,1.736,-0.085,0.63,2.281,3.994,291.9,0.615,0.667,0.75,41.307,44.389
pga,2022,2022,Genesis Scottish Open,541,"Smith, Cameron",15856,T10,2,The Renaissance Club,977,70,75,1.963,-2.402,-2.156,0.161,-4.397,-2.434,292.4,0.385,0.389,0.533,71.419,41.156
pga,2022,2022,Genesis Scottish Open,541,"Smith, Cameron",15856,T10,3,The Renaissance Club,977,70,68,3.026,0.792,-0.714,-0.479,-0.401,2.625,290.0,0.692,0.611,0.875,47.133,43.385
pga,2022,2022,Genesis Scottish Open,541,"Smith, Cameron",15856,T10,4,The Renaissance Club,977,70,67,0.173,1.065,0.907,1.354,3.327,3.5,300.6,0.769,0.722,0.625,50.522,34.525
pga,2022,2022,Genesis Scottish Open,541,"Smalley, Alex",18474,T10,1,The Renaissance Club,977,70,67,0.075,0.637,3.235,1.047,4.919,4.994,296.7,0.615,0.889,0.667,70.628,31.508
pga,2022,2022,Genesis Scottish Open,541,"Smalley, Alex",18474,T10,2,The Renaissance Club,977,70,73,-3.693,0.817,0.705,1.736,3.259,-0.434,301.4,0.615,0.778,0.6,34.364,32.702
pga,2022,2022,Genesis Scottish Open,541,"Smalley, Alex",18474,T10,3,The Renaissance Club,977,70,67,1.913,0.343,1.953,-0.584,1.712,3.625,290.8,0.385,0.667,0.571,43.074,23.5
pga,2022,2022,Genesis Scottish Open,541,"Smalley, Alex",18474,T10,4,The Renaissance Club,977,70,71,-0.737,-0.212,0.015,0.434,0.237,-0.5,310.4,0.462,0.667,0.667,55.095,38.732
pga,2022,2022,Genesis Scottish Open,541,"Hojgaard, Rasmus",23838,T10,1,The Renaissance Club,977,70,66,3.867,0.244,3.572,-1.69,2.127,5.994,304.5,0.462,0.778,0.75,47.509,30.809
pga,2022,2022,Genesis Scottish Open,541,"Hojgaard, Rasmus",23838,T10,2,The Renaissance Club,977,70,72,-0.806,0.121,1.017,0.235,1.372,0.566,304.3,0.538,0.667,0.5,69.459,31.66
pga,2022,2022,Genesis Scottish Open,541,"Hojgaard, Rasmus",23838,T10,3,The Renaissance Club,977,70,70,-2.591,0.83,0.506,1.88,3.216,0.625,318.5,0.538,0.722,0.714,32.78,49.382
pga,2022,2022,Genesis Scottish Open,541,"Hojgaard, Rasmus",23838,T10,4,The Renaissance Club,977,70,70,2.716,-0.969,-0.53,-0.716,-2.216,0.5,315.5,0.231,0.611,0.667,40.952,36.675
pga,2022,2022,Genesis Scottish Open,541,"Scrivener, Jason",12734,T16,1,The Renaissance Club,977,70,69,2.271,-1.195,2.058,-0.139,0.723,2.994,284.4,0.462,0.611,0.375,44.738,31.045
pga,2022,2022,Genesis Scottish Open,541,"Scrivener, Jason",12734,T16,2,The Renaissance Club,977,70,73,0.988,-0.195,0.268,-1.495,-1.422,-0.434,284.9,0.385,0.5,0.667,47.915,44.183
pga,2022,2022,Genesis Scottish Open,541,"Scrivener, Jason",12734,T16,3,The Renaissance Club,977,70,72,1.085,-0.64,-1.344,-0.476,-2.46,-1.375,291.3,0.385,0.556,0.5,49.307,51.383
pga,2022,2022,Genesis Scottish Open,541,"Scrivener, Jason",12734,T16,4,The Renaissance Club,977,70,65,3.379,0.261,2.155,-0.295,2.121,5.5,297.8,0.462,0.722,0.857,52.482,31.727
pga,2022,2022,Genesis Scottish Open,541,"Homa, Max",17538,T16,1,The Renaissance Club,977,70,71,3.448,0.177,-3.563,0.932,-2.454,0.994,306.5,0.308,0.5,0.667,64.883,43.752
pga,2022,2022,Genesis Scottish Open,541,"Homa, Max",17538,T16,2,The Renaissance Club,977,70,71,-1.974,-0.335,1.515,2.359,3.54,1.566,298.7,0.846,0.833,0.6,37.191,34.458
pga,2022,2022,Genesis Scottish Open,541,"Homa, Max",17538,T16,3,The Renaissance Club,977,70,66,1.992,2.227,-1.148,1.553,2.633,4.625,303.6,0.692,0.611,0.889,58.128,47.267
pga,2022,2022,Genesis Scottish Open,541,"Homa, Max",17538,T16,4,The Renaissance Club,977,70,71,-1.482,0.613,0.364,0.006,0.982,-0.5,309.1,0.462,0.722,0.375,48.231,45.471
pga,2022,2022,Genesis Scottish Open,541,"Niemann, Joaquin",18079,T16,1,The Renaissance Club,977,70,69,0.262,-0.248,1.653,1.326,2.732,2.994,299.4,0.692,0.833,0.0,41.367,31.571
pga,2022,2022,Genesis Scottish Open,541,"Niemann, Joaquin",18079,T16,2,The Renaissance Club,977,70,69,1.997,1.253,1.026,-0.709,1.569,3.566,297.0,0.462,0.556,0.667,34.756,48.242
pga,2022,2022,Genesis Scottish Open,541,"Niemann, Joaquin",18079,T16,3,The Renaissance Club,977,70,70,-0.29,-0.136,0.353,0.698,0.915,0.625,306.0,0.538,0.667,0.667,33.036,31.76
pga,2022,2022,Genesis Scottish Open,541,"Niemann, Joaquin",18079,T16,4,The Renaissance Club,977,70,71,-2.025,0.763,1.01,-0.248,1.525,-0.5,308.2,0.385,0.667,0.571,43.472,41.499
pga,2022,2022,Genesis Scottish Open,541,"Bezuidenhout, Christiaan",18103,T16,1,The Renaissance Club,977,70,73,1.462,-0.328,-2.311,0.17,-2.469,-1.006,280.7,0.538,0.5,0.667,67.39,44.157
pga,2022,2022,Genesis Scottish Open,541,"Bezuidenhout, Christiaan",18103,T16,2,The Renaissance Club,977,70,70,0.907,0.927,0.68,0.051,1.659,2.566,288.5,0.538,0.556,0.5,37.617,36.325
pga,2022,2022,Genesis Scottish Open,541,"Bezuidenhout, Christiaan",18103,T16,3,The Renaissance Club,977,70,70,-0.273,2.025,-1.553,0.427,0.898,0.625,278.9,0.692,0.5,0.727,63.86,50.691
pga,2022,2022,Genesis Scottish Open,541,"Bezuidenhout, Christiaan",18103,T16,4,The Renaissance Club,977,70,66,2.099,0.264,1.189,0.948,2.401,4.5,294.3,0.769,0.722,0.857,49.21,28.124
pga,2022,2022,Genesis Scottish Open,541,"McNealy, Maverick",18634,T16,1,The Renaissance Club,977,70,73,-0.413,0.168,0.242,-1.003,-0.593,-1.006,299.5,0.538,0.722,0.2,43.297,39.141
pga,2022,2022,Genesis Scottish Open,541,"McNealy, Maverick",18634,T16,2,The Renaissance Club,977,70,70,1.168,-0.153,0.069,1.482,1.398,2.566,293.7,0.692,0.556,0.667,22.069,34.551
pga,2022,2022,Genesis Scottish Open,541,"McNealy, Maverick",18634,T16,3,The Renaissance Club,977,70,69,0.85,1.722,-0.915,-0.032,0.775,1.625,302.6,0.231,0.611,0.857,46.962,38.324
pga,2022,2022,Genesis Scottish Open,541,"McNealy, Maverick",18634,T16,4,The Renaissance Club,977,70,67,2.88,-0.381,0.434,0.567,0.62,3.5,303.8,0.462,0.722,0.571,55.469,32.663
pga,2022,2022,Genesis Scottish Open,541,"Clark, Wyndham",23604,T16,1,The Renaissance Club,977,70,71,-0.679,0.114,-0.077,1.635,1.672,0.994,309.3,0.538,0.667,0.5,37.734,36.212
pga,2022,2022,Genesis Scottish Open,541,"Clark, Wyndham",23604,T16,2,The Renaissance Club,977,70,71,-1.261,1.363,0.224,1.24,2.827,1.566,311.6,0.385,0.667,0.5,51.494,51.974
pga,2022,2022,Genesis Scottish Open,541,"Clark, Wyndham",23604,T16,3,The Renaissance Club,977,70,70,-1.416,-0.737,2.027,0.751,2.041,0.625,312.5,0.308,0.778,0.6,39.766,30.106
pga,2022,2022,Genesis Scottish Open,541,"Clark, Wyndham",23604,T16,4,The Renaissance Club,977,70,67,1.318,0.49,1.27,0.421,2.182,3.5,309.1,0.308,0.722,0.875,48.287,39.748
pga,2022,2022,Genesis Scottish Open,541,"Ghim, Doug",24550,T16,1,The Renaissance Club,977,70,67,3.389,0.231,0.76,0.614,1.605,4.994,284.4,0.538,0.778,0.4,75.556,39.396
pga,2022,2022,Genesis Scottish Open,541,"Ghim, Doug",24550,T16,2,The Renaissance Club,977,70,69,1.513,0.956,0.353,0.745,2.053,3.566,292.4,0.538,0.667,0.833,48.043,39.449
pga,2022,2022,Genesis Scottish Open,541,"Ghim, Doug",24550,T16,3,The Renaissance Club,977,70,74,0.659,-2.764,-0.61,-0.66,-4.034,-3.375,285.0,0.385,0.5,0.4,54.373,35.88
pga,2022,2022,Genesis Scottish Open,541,"Ghim, Doug",24550,T16,4,The Renaissance Club,977,70,69,0.254,0.906,0.687,-0.346,1.246,1.5,297.7,0.385,0.667,0.857,47.942,33.503
pga,2022,2022,Genesis Scottish Open,541,"Palmer, Ryan",7820,T16,1,The Renaissance Club,977,70,67,0.354,0.777,4.201,-0.339,4.639,4.994,294.9,0.538,0.833,0.5,44.405,23.551
pga,2022,2022,Genesis Scottish Open,541,"Palmer, Ryan",7820,T16,2,The Renaissance Club,977,70,72,1.121,-0.544,-0.515,0.504,-0.555,0.566,296.8,0.385,0.5,0.6,55.04,45.72
pga,2022,2022,Genesis Scottish Open,541,"Palmer, Ryan",7820,T16,3,The Renaissance Club,977,70,67,1.489,1.285,0.119,0.732,2.136,3.625,303.2,0.615,0.611,0.75,61.185,43.644
pga,2022,2022,Genesis Scottish Open,541,"Palmer, Ryan",7820,T16,4,The Renaissance Club,977,70,73,-0.316,-0.301,-1.4,-0.484,-2.184,-2.5,306.0,0.385,0.611,0.5,43.206,44.289
pga,2022,2022,Genesis Scottish Open,541,"Grace, Branden",11952,T24,1,The Renaissance Club,977,70,69,1.811,0.166,1.1,-0.083,1.183,2.994,292.1,0.462,0.5,0.75,38.958,42.289
pga,2022,2022,Genesis Scottish Open,541,"Grace, Branden",11952,T24,2,The Renaissance Club,977,70,72,-0.455,1.129,-1.098,0.99,1.021,0.566,289.1,0.615,0.611,0.667,49.477,53.037
pga,2022,2022,Genesis Scottish Open,541,"Grace, Branden",11952,T24,3,The Renaissance Club,977,70,67,1.194,0.305,1.824,0.302,2.431,3.625,298.2,0.538,0.722,0.857,69.26,27.937
pga,2022,2022,Genesis Scottish Open,541,"Grace, Branden",11952,T24,4,The Renaissance Club,977,70,72,-1.41,0.583,-1.735,1.061,-0.09,-1.5,303.8,0.615,0.667,0.667,31.059,38.595
pga,2022,2022,Genesis Scottish Open,541,"Hatton, Tyrrell",14796,T24,1,The Renaissance Club,977,70,68,1.139,-0.169,1.772,1.251,2.854,3.994,298.0,0.615,0.778,0.833,69.189,26.822
pga,2022,2022,Genesis Scottish Open,541,"Hatton, Tyrrell",14796,T24,2,The Renaissance Club,977,70,70,1.432,0.437,1.312,-0.614,1.134,2.566,295.8,0.231,0.667,0.625,51.327,36.948
pga,2022,2022,Genesis Scottish Open,541,"Hatton, Tyrrell",14796,T24,3,The Renaissance Club,977,70,72,-0.816,-2.32,0.242,1.519,-0.559,-1.375,307.5,0.615,0.778,0.333,42.271,38.978
pga,2022,2022,Genesis Scottish Open,541,"Hatton, Tyrrell",14796,T24,4,The Renaissance Club,977,70,70,0.367,0.873,1.312,-2.052,0.133,0.5,306.8,0.308,0.667,0.667,58.908,32.452
pga,2022,2022,Genesis Scottish Open,541,"Lawrence, Thriston",18105,T24,1,The Renaissance Club,977,70,69,0.108,-0.833,2.838,0.88,2.885,2.994,300.4,0.615,0.722,0.429,26.312,44.493
pga,2022,2022,Genesis Scottish Open,541,"Lawrence, Thriston",18105,T24,2,The Renaissance Club,977,70,71,0.881,-1.719,1.187,1.218,0.685,1.566,294.1,0.615,0.833,0.2,52.126,42.261
pga,2022,2022,Genesis Scottish Open,541,"Lawrence, Thriston",18105,T24,3,The Renaissance Club,977,70,71,-0.989,-0.958,0.738,0.834,0.614,-0.375,306.9,0.462,0.722,0.333,42.236,40.777
pga,2022,2022,Genesis Scottish Open,541,"Lawrence, Thriston",18105,T24,4,The Renaissance Club,977,70,69,2.067,-0.587,0.089,-0.069,-0.567,1.5,308.8,0.462,0.611,0.375,46.057,31.383
pga,2022,2022,Genesis Scottish Open,541,"Smith, Jordan L",18586,T24,1,The Renaissance Club,977,70,68,1.282,-0.071,1.096,1.687,2.712,3.994,303.5,0.692,0.833,0.4,24.703,39.244
pga,2022,2022,Genesis Scottish Open,541,"Smith, Jordan L",18586,T24,2,The Renaissance Club,977,70,69,0.444,1.549,2.581,-1.009,3.122,3.566,296.2,0.385,0.611,1.0,45.819,38.161
pga,2022,2022,Genesis Scottish Open,541,"Smith, Jordan L",18586,T24,3,The Renaissance Club,977,70,69,0.895,-0.701,0.242,1.188,0.73,1.625,309.4,0.462,0.556,0.7,56.276,42.344
pga,2022,2022,Genesis Scottish Open,541,"Smith, Jordan L",18586,T24,4,The Renaissance Club,977,70,74,-1.668,-0.902,-1.655,0.725,-1.832,-3.5,309.4,0.385,0.667,0.333,44.675,49.136
pga,2022,2022,Genesis Scottish Open,541,"Valimaki, Sami",23816,T24,1,The Renaissance Club,977,70,70,1.31,0.588,-0.591,0.687,0.683,1.994,292.2,0.538,0.722,0.667,44.77,38.741
pga,2022,2022,Genesis Scottish Open,541,"Valimaki, Sami",23816,T24,2,The Renaissance Club,977,70,73,0.493,0.17,-1.983,0.887,-0.927,-0.434,291.4,0.615,0.556,0.417,77.113,42.228
pga,2022,2022,Genesis Scottish Open,541,"Valimaki, Sami",23816,T24,3,The Renaissance Club,977,70,71,-0.319,0.297,0.253,-0.606,-0.056,-0.375,292.6,0.462,0.556,0.778,52.777,38.692
pga,2022,2022,Genesis Scottish Open,541,"Valimaki, Sami",23816,T24,4,The Renaissance Club,977,70,66,1.065,-0.84,2.827,1.448,3.435,4.5,295.3,0.846,0.889,0.0,21.158,30.386
pga,2022,2022,Genesis Scottish Open,541,"Cink, Stewart",5665,T24,1,The Renaissance Club,977,70,70,1.482,-0.255,-0.941,1.708,0.512,1.994,308.4,0.615,0.667,0.5,103.52,43.001
pga,2022,2022,Genesis Scottish Open,541,"Cink, Stewart",5665,T24,2,The Renaissance Club,977,70,73,-1.987,-0.55,-0.091,2.194,1.553,-0.434,303.9,0.769,0.722,0.333,51.286,35.923
pga,2022,2022,Genesis Scottish Open,541,"Cink, Stewart",5665,T24,3,The Renaissance Club,977,70,70,1.612,0.839,-1.524,-0.302,-0.987,0.625,295.4,0.462,0.556,0.571,43.385,37.201
pga,2022,2022,Genesis Scottish Open,541,"Cink, Stewart",5665,T24,4,The Renaissance Club,977,70,67,0.405,1.255,0.618,1.221,3.095,3.5,307.2,0.538,0.722,0.75,45.52,40.403
pga,2022,2022,Genesis Scottish Open,541,"Noren, Alex",10419,T30,1,The Renaissance Club,977,70,73,4.723,0.072,-2.917,-2.885,-5.729,-1.006,293.0,0.077,0.389,0.714,37.658,48.546
pga,2022,2022,Genesis Scottish Open,541,"Noren, Alex",10419,T30,2,The Renaissance Club,977,70,68,0.528,0.827,2.793,0.418,4.038,4.566,288.7,0.615,0.722,0.8,21.722,35.704
pga,2022,2022,Genesis Scottish Open,541,"Noren, Alex",10419,T30,3,The Renaissance Club,977,70,71,-1.63,0.136,1.288,-0.169,1.255,-0.375,304.1,0.385,0.667,0.714,50.839,27.552
pga,2022,2022,Genesis Scottish Open,541,"Noren, Alex",10419,T30,4,The Renaissance Club,977,70,69,-0.001,-0.499,1.653,0.347,1.501,1.5,312.3,0.462,0.833,0.75,44.0,41.358
pga,2022,2022,Genesis Scottish Open,541,"Kieffer, Maximilian",12317,T30,1,The Renaissance Club,977,70,71,1.389,-0.935,0.278,0.261,-0.395,0.994,291.2,0.538,0.667,0.429,59.96,37.99
pga,2022,2022,Genesis Scottish Open,541,"Kieffer, Maximilian",12317,T30,2,The Renaissance Club,977,70,68,0.961,1.264,1.392,0.949,3.605,4.566,287.0,0.692,0.611,0.875,38.376,38.108
pga,2022,2022,Genesis Scottish Open,541,"Kieffer, Maximilian",12317,T30,3,The Renaissance Club,977,70,72,-1.704,-0.319,0.314,0.334,0.329,-1.375,294.2,0.462,0.667,0.333,72.252,30.102
pga,2022,2022,Genesis Scottish Open,541,"Kieffer, Maximilian",12317,T30,4,The Renaissance Club,977,70,70,1.324,1.073,0.337,-2.234,-0.824,0.5,288.7,0.308,0.611,0.667,55.615,39.682
pga,2022,2022,Genesis Scottish Open,541,"Woodland, Gary",12577,T30,1,The Renaissance Club,977,70,64,3.836,1.295,2.628,0.234,4.158,7.994,296.0,0.615,0.611,0.875,52.3,28.4
pga,2022,2022,Genesis Scottish Open,541,"Woodland, Gary",12577,T30,2,The Renaissance Club,977,70,72,0.295,0.84,-0.196,-0.373,0.271,0.566,299.9,0.231,0.556,0.667,64.461,35.249
pga,2022,2022,Genesis Scottish Open,541,"Woodland, Gary",12577,T30,3,The Renaissance Club,977,70,72,0.505,-1.553,-1.55,1.223,-1.88,-1.375,301.4,0.615,0.611,0.333,72.562,41.681
pga,2022,2022,Genesis Scottish Open,541,"Woodland, Gary",12577,T30,4,The Renaissance Club,977,70,73,-0.359,-1.687,-1.122,0.667,-2.141,-2.5,299.8,0.538,0.667,0.5,66.059,33.891
pga,2022,2022,Genesis Scottish Open,541,"Merritt, Troy",13367,T30,1,The Renaissance Club,977,70,74,-1.84,-1.462,0.967,0.328,-0.166,-2.006,281.2,0.692,0.556,0.444,39.102,49.375
