bet_outcome_numeric,bet_outcome_text,close_odds,close_time,dg_id,open_odds,open_time,outcome,player_name,book,event_completed,event_name,market,season,year,event_id
0,loss,+1039,2022-07-13 22:28,10091,+1002,2022-07-11 13:28,3,"McIlroy, Rory",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+1711,2022-07-13 22:28,19895,+1617,2022-07-11 13:28,T15,"Schauffele, Xander",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+1715,2022-07-13 22:28,14636,+1810,2022-07-11 13:28,T8,"Spieth, Jordan",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2034,2022-07-13 22:28,18417,+1916,2022-07-11 13:28,T21,"Scheffler, Scottie",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2137,2022-07-13 22:28,14139,+2216,2022-07-11 13:28,T53,"Thomas, Justin",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
1,paid in full,+2186,2022-07-13 22:28,15856,+2522,2022-07-11 13:28,1,"Smith, Cameron",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2210,2022-07-13 22:28,13900,+2520,2022-07-11 13:28,T21,"Lowry, Shane",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2359,2022-07-13 22:28,19195,+1807,2022-07-11 13:28,T34,"Rahm, Jon",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2718,2022-07-13 22:28,17646,+2025,2022-07-11 13:28,T21,"Fitzpatrick, Matthew",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2718,2022-07-13 22:28,12422,+4045,2022-07-11 13:28,T6,"Johnson, Dustin",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+2723,2022-07-13 22:28,15466,+2832,2022-07-11 13:28,T8,"Cantlay, Patrick",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+3395,2022-07-13 22:28,12294,+4015,2022-07-11 13:28,T4,"Fleetwood, Tommy",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+3408,2022-07-13 22:28,19428,+2760,2022-07-11 13:28,T28,"Zalatoris, Will",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+3504,2022-07-13 22:28,11676,+5962,2022-07-11 13:28,T28,"Finau, Tony",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+3588,2022-07-13 22:28,22085,+2832,2022-07-11 13:28,CUT,"Morikawa, Collin",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+4949,2022-07-13 22:28,13562,+5496,2022-07-11 13:28,T68,"Matsuyama, Hideki",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+5329,2022-07-13 22:28,14796,+4039,2022-07-11 13:28,T11,"Hatton, Tyrrell",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+5519,2022-07-13 22:28,7672,+5060,2022-07-11 13:28,CUT,"Oosthuizen, Louis",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+5825,2022-07-13 22:28,19483,+5040,2022-07-11 13:28,T42,"Burns, Sam",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+5928,2022-07-13 22:28,16243,+5060,2022-07-11 13:28,CUT,"Koepka, Brooks",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+6164,2022-07-13 22:28,17538,+5442,2022-07-11 13:28,CUT,"Homa, Max",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+6915,2022-07-13 22:28,11889,+8104,2022-07-11 13:28,CUT,"Fox, Ryan",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+6939,2022-07-13 22:28,5321,+9300,2022-07-11 13:28,CUT,"Woods, Tiger",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+7398,2022-07-13 22:28,18841,+5571,2022-07-11 13:28,T4,"Hovland, Viktor",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+7446,2022-07-13 22:28,18079,+5571,2022-07-11 13:28,T53,"Niemann, Joaquin",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+8612,2022-07-13 22:28,14838,+12155,2022-07-11 13:28,T47,"Reed, Patrick",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+8848,2022-07-13 22:28,10104,+11140,2022-07-11 13:28,CUT,"Power, Seamus",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+9239,2022-07-13 22:28,17488,+8588,2022-07-11 13:28,T81,"Im, Sungjae",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+9533,2022-07-13 22:28,6430,+10130,2022-07-11 13:28,T15,"Scott, Adam",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+9605,2022-07-13 22:28,26651,+12940,2022-07-11 13:28,2,"Young, Cameron",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+10474,2022-07-13 22:28,19841,+9271,2022-07-11 13:28,T8,"DeChambeau, Bryson",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+10570,2022-07-13 22:28,13944,+12155,2022-07-11 13:28,T28,"Pieters, Thomas",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+11165,2022-07-13 22:28,17576,+11394,2022-07-11 13:28,T28,"Conners, Corey",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+12102,2022-07-13 22:28,22051,+16028,2022-07-11 13:28,T34,"Wise, Aaron",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+12365,2022-07-13 22:28,13872,+14177,2022-07-11 13:28,CUT,"Bradley, Keegan",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+12478,2022-07-13 22:28,12577,+12155,2022-07-11 13:28,CUT,"Woodland, Gary",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+12747,2022-07-13 22:28,7649,+12155,2022-07-11 13:28,CUT,"Leishman, Marc",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+13113,2022-07-13 22:28,11276,+12155,2022-07-11 13:28,T21,"Horschel, Billy",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+13190,2022-07-13 22:28,17064,+15187,2022-07-11 13:28,T15,"Herbert, Lucas",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+14137,2022-07-13 22:28,5716,+16202,2022-07-11 13:28,CUT,"Harrington, Padraig",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+14299,2022-07-13 22:28,11049,+18908,2022-07-11 13:28,CUT,"Simpson, Webb",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+14311,2022-07-13 22:28,17365,+18235,2022-07-11 13:28,CUT,"Mitchell, Keith",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+14392,2022-07-13 22:28,18103,+13549,2022-07-11 13:28,T68,"Bezuidenhout, Christiaan",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+14586,2022-07-13 22:28,15310,+15187,2022-07-11 13:28,CUT,"Li, Haotong",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+15730,2022-07-13 22:28,18586,+16202,2022-07-11 13:28,T47,"Smith, Jordan",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+16726,2022-07-13 22:28,23323,+12155,2022-07-11 13:28,T34,"Macintyre, Robert",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+16789,2022-07-13 22:28,18238,+12752,2022-07-11 13:28,T11,"Ancer, Abraham",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+17125,2022-07-13 22:28,18580,+22787,2022-07-11 13:28,T34,"Gooch, Talor",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+18692,2022-07-13 22:28,14013,+19248,2022-07-11 13:28,T62,"Tringale, Cameron",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+18830,2022-07-13 22:28,7108,+17215,2022-07-11 13:28,T53,"Casey, Paul",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+18865,2022-07-13 22:28,14424,+27852,2022-07-11 13:28,T11,"Burmester, Dean",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+19040,2022-07-13 22:28,16602,+19762,2022-07-11 13:28,T28,"Varner III, Harold",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+19124,2022-07-13 22:28,21891,+16202,2022-07-11 13:28,T72,"Kitayama, Kurt",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+19506,2022-07-13 22:28,23014,+22787,2022-07-11 13:28,T34,"Theegala, Sahith",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+19541,2022-07-13 22:28,19455,+17049,2022-07-11 13:28,CUT,"Pereira, Mito",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+19903,2022-07-13 22:28,5689,+18120,2022-07-11 13:28,T68,"Garcia, Sergio",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
0,loss,+19963,2022-07-13 22:28,21554,+15187,2022-07-11 13:28,CUT,"Poston, J.T.",pinnacle,2022-07-17,The Open Championship,win,2022,2022,100
