tour,year,season,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw
pga,2022,2022,The Open Championship,100,"McIlroy, Rory",10091,3,4,St. Andrews Links (Old Course),668,72,70,-1.247,-0.062,-0.083,1.632,1.488,-0.325,324.7,0.733,1.0,0.0,39.922,32.937
pga,2022,2022,The Open Championship,100,"Fleetwood, Tommy",12294,T4,1,St. Andrews Links (Old Course),668,72,72,-0.225,0.163,0.205,0.548,0.917,0.699,325.2,0.562,0.778,0.571,55.653,42.704
pga,2022,2022,The Open Championship,100,"Fleetwood, Tommy",12294,T4,2,St. Andrews Links (Old Course),668,72,69,0.739,0.854,1.358,-0.263,1.949,2.724,297.6,0.625,0.889,0.667,27.242,45.644
pga,2022,2022,The Open Championship,100,"Fleetwood, Tommy",12294,T4,3,St. Andrews Links (Old Course),668,72,66,3.968,-0.559,0.879,1.04,1.361,5.337,320.1,0.625,0.889,0.429,51.468,38.722
pga,2022,2022,The Open Championship,100,"Fleetwood, Tommy",12294,T4,4,St. Andrews Links (Old Course),668,72,67,0.937,1.709,1.571,-1.575,1.706,2.675,313.4,0.562,0.778,0.8,45.709,30.674
pga,2022,2022,The Open Championship,100,"Hovland, Viktor",18841,T4,1,St. Andrews Links (Old Course),668,72,68,1.678,0.87,1.43,0.715,3.015,4.699,318.9,0.688,0.833,0.6,77.803,33.156
pga,2022,2022,The Open Championship,100,"Hovland, Viktor",18841,T4,2,St. Andrews Links (Old Course),668,72,66,1.51,1.419,2.159,0.6,4.178,5.724,307.0,0.688,0.833,0.667,22.749,49.791
pga,2022,2022,The Open Championship,100,"Hovland, Viktor",18841,T4,3,St. Andrews Links (Old Course),668,72,66,2.944,1.578,-0.648,1.455,2.385,5.337,316.1,0.562,0.833,0.571,61.133,46.487
pga,2022,2022,The Open Championship,100,"Hovland, Viktor",18841,T4,4,St. Andrews Links (Old Course),668,72,74,-2.119,0.199,-0.824,-1.613,-2.238,-4.325,296.3,0.562,0.778,0.6,35.613,47.135
pga,2022,2022,The Open Championship,100,"Johnson, Dustin",12422,T6,1,St. Andrews Links (Old Course),668,72,68,3.596,0.558,0.685,-0.147,1.097,4.699,309.3,0.5,0.722,0.625,62.438,37.998
pga,2022,2022,The Open Championship,100,"Johnson, Dustin",12422,T6,2,St. Andrews Links (Old Course),668,72,67,1.152,0.294,1.172,2.07,3.536,4.724,313.0,0.688,1.0,0.5,53.936,32.913
pga,2022,2022,The Open Championship,100,"Johnson, Dustin",12422,T6,3,St. Andrews Links (Old Course),668,72,71,-0.214,-1.442,0.985,1.0,0.543,0.337,319.1,0.75,0.778,0.429,47.965,35.445
pga,2022,2022,The Open Championship,100,"Johnson, Dustin",12422,T6,4,St. Andrews Links (Old Course),668,72,69,-0.378,1.242,-0.265,0.044,1.021,0.675,315.8,0.625,0.833,0.5,28.076,22.607
pga,2022,2022,The Open Championship,100,"Harman, Brian",8825,T6,1,St. Andrews Links (Old Course),668,72,73,3.039,-0.916,-2.513,0.083,-3.346,-0.301,305.0,0.688,0.667,0.5,35.792,35.628
pga,2022,2022,The Open Championship,100,"Harman, Brian",8825,T6,2,St. Andrews Links (Old Course),668,72,68,3.524,0.441,-1.123,0.846,0.164,3.724,294.3,0.812,0.778,0.75,82.003,33.077
pga,2022,2022,The Open Championship,100,"Harman, Brian",8825,T6,3,St. Andrews Links (Old Course),668,72,68,-0.346,1.199,1.749,0.727,3.675,3.337,311.8,0.688,0.889,0.6,60.958,32.587
pga,2022,2022,The Open Championship,100,"Harman, Brian",8825,T6,4,St. Andrews Links (Old Course),668,72,66,2.478,-0.364,1.478,0.051,1.165,3.675,298.3,0.688,0.889,0.5,33.923,26.868
pga,2022,2022,The Open Championship,100,"Spieth, Jordan",14636,T8,1,St. Andrews Links (Old Course),668,72,71,0.544,0.867,1.726,-1.445,1.149,1.699,304.3,0.5,0.778,0.571,66.172,35.2
pga,2022,2022,The Open Championship,100,"Spieth, Jordan",14636,T8,2,St. Andrews Links (Old Course),668,72,69,0.433,0.872,1.217,0.168,2.256,2.724,304.6,0.625,0.833,0.6,44.748,36.133
pga,2022,2022,The Open Championship,100,"Spieth, Jordan",14636,T8,3,St. Andrews Links (Old Course),668,72,68,0.41,0.316,1.033,1.569,2.919,3.337,310.1,0.5,0.833,0.5,42.122,40.848
pga,2022,2022,The Open Championship,100,"Spieth, Jordan",14636,T8,4,St. Andrews Links (Old Course),668,72,68,-0.45,-0.237,0.943,1.388,2.093,1.675,306.8,0.938,0.889,0.375,65.487,31.671
pga,2022,2022,The Open Championship,100,"Cantlay, Patrick",15466,T8,1,St. Andrews Links (Old Course),668,72,70,3.774,0.339,-0.303,-1.117,-1.082,2.699,298.3,0.562,0.833,0.667,60.655,51.97
pga,2022,2022,The Open Championship,100,"Cantlay, Patrick",15466,T8,2,St. Andrews Links (Old Course),668,72,67,1.172,1.015,1.551,0.951,3.516,4.724,294.2,0.625,0.944,0.0,41.059,31.198
pga,2022,2022,The Open Championship,100,"Cantlay, Patrick",15466,T8,3,St. Andrews Links (Old Course),668,72,71,-0.861,0.477,-0.429,1.141,1.19,0.337,315.5,0.688,0.889,0.5,73.013,32.127
pga,2022,2022,The Open Championship,100,"Cantlay, Patrick",15466,T8,4,St. Andrews Links (Old Course),668,72,68,2.532,0.958,0.017,-1.864,-0.889,1.675,295.2,0.625,0.778,0.8,64.346,32.129
pga,2022,2022,The Open Championship,100,"DeChambeau, Bryson",19841,T8,1,St. Andrews Links (Old Course),668,72,69,-1.042,1.589,1.284,1.861,4.734,3.699,311.0,0.625,0.889,0.833,55.942,30.89
pga,2022,2022,The Open Championship,100,"DeChambeau, Bryson",19841,T8,2,St. Andrews Links (Old Course),668,72,74,-0.74,-1.72,-0.5,0.649,-1.571,-2.276,291.7,0.75,0.833,0.167,82.305,37.43
pga,2022,2022,The Open Championship,100,"DeChambeau, Bryson",19841,T8,3,St. Andrews Links (Old Course),668,72,67,-1.126,1.088,2.614,1.753,5.455,4.337,314.2,0.812,0.944,0.25,66.09,33.637
pga,2022,2022,The Open Championship,100,"DeChambeau, Bryson",19841,T8,4,St. Andrews Links (Old Course),668,72,66,0.384,1.324,1.144,0.79,3.258,3.675,298.0,0.812,1.0,1.0,81.033,30.629
pga,2022,2022,The Open Championship,100,"Burmester, Dean",14424,T11,1,St. Andrews Links (Old Course),668,72,71,0.269,1.431,0.161,-0.478,1.114,1.699,311.5,0.375,0.667,0.5,58.554,16.842
pga,2022,2022,The Open Championship,100,"Burmester, Dean",14424,T11,2,St. Andrews Links (Old Course),668,72,73,-1.695,1.882,-0.269,-1.23,0.384,-1.276,290.6,0.625,0.667,0.571,77.628,37.64
pga,2022,2022,The Open Championship,100,"Burmester, Dean",14424,T11,3,St. Andrews Links (Old Course),668,72,67,1.336,1.073,2.188,-0.269,2.992,4.337,329.4,0.562,0.889,0.5,20.938,26.071
pga,2022,2022,The Open Championship,100,"Burmester, Dean",14424,T11,4,St. Andrews Links (Old Course),668,72,66,0.296,1.979,0.264,1.103,3.347,3.675,317.6,0.688,0.889,0.429,30.143,34.92
pga,2022,2022,The Open Championship,100,"Hatton, Tyrrell",14796,T11,1,St. Andrews Links (Old Course),668,72,70,1.326,1.917,-1.231,0.681,1.367,2.699,313.3,0.688,0.667,0.889,49.183,49.815
pga,2022,2022,The Open Championship,100,"Hatton, Tyrrell",14796,T11,2,St. Andrews Links (Old Course),668,72,66,1.699,1.168,1.007,1.815,3.99,5.724,308.8,0.688,0.889,0.75,34.135,35.189
pga,2022,2022,The Open Championship,100,"Hatton, Tyrrell",14796,T11,3,St. Andrews Links (Old Course),668,72,73,-2.48,0.85,0.272,-0.313,0.809,-1.663,309.6,0.562,0.778,0.5,80.219,40.786
pga,2022,2022,The Open Championship,100,"Hatton, Tyrrell",14796,T11,4,St. Andrews Links (Old Course),668,72,68,0.37,0.393,0.929,-0.049,1.273,1.675,306.2,0.812,0.889,0.5,27.563,26.239
pga,2022,2022,The Open Championship,100,"Ancer, Abraham",18238,T11,1,St. Andrews Links (Old Course),668,72,71,1.291,0.945,-1.011,0.467,0.402,1.699,307.8,0.625,0.778,0.6,76.883,35.245
pga,2022,2022,The Open Championship,100,"Ancer, Abraham",18238,T11,2,St. Andrews Links (Old Course),668,72,68,-0.274,0.437,1.142,2.384,3.963,3.724,312.9,0.875,0.944,0.4,59.224,33.586
pga,2022,2022,The Open Championship,100,"Ancer, Abraham",18238,T11,3,St. Andrews Links (Old Course),668,72,73,-1.691,-0.562,-2.043,2.624,0.02,-1.663,323.7,0.812,0.722,0.417,70.288,35.947
pga,2022,2022,The Open Championship,100,"Ancer, Abraham",18238,T11,4,St. Andrews Links (Old Course),668,72,65,1.037,0.212,1.399,1.994,3.606,4.675,319.1,0.75,1.0,0.333,32.12,20.326
pga,2022,2022,The Open Championship,100,"Kaewkanjana, Sadom",19844,T11,1,St. Andrews Links (Old Course),668,72,71,1.112,-1.736,0.74,1.577,0.581,1.699,309.0,0.75,0.833,0.429,29.626,45.301
pga,2022,2022,The Open Championship,100,"Kaewkanjana, Sadom",19844,T11,2,St. Andrews Links (Old Course),668,72,67,4.832,-1.739,1.915,-0.32,-0.143,4.724,277.9,0.75,0.833,0.8,46.023,31.068
pga,2022,2022,The Open Championship,100,"Kaewkanjana, Sadom",19844,T11,3,St. Andrews Links (Old Course),668,72,74,-0.236,0.673,-2.203,-0.905,-2.435,-2.663,301.8,0.625,0.778,0.5,56.536,46.095
pga,2022,2022,The Open Championship,100,"Kaewkanjana, Sadom",19844,T11,4,St. Andrews Links (Old Course),668,72,65,4.695,0.269,-0.394,0.073,-0.052,4.675,302.6,0.625,0.833,0.833,47.671,38.634
pga,2022,2022,The Open Championship,100,"Kim, Si Woo",14609,T15,1,St. Andrews Links (Old Course),668,72,69,2.683,-0.387,2.09,-0.694,1.01,3.699,311.7,0.438,0.611,0.7,32.251,29.632
pga,2022,2022,The Open Championship,100,"Kim, Si Woo",14609,T15,2,St. Andrews Links (Old Course),668,72,69,-0.113,1.486,1.739,-0.424,2.802,2.724,307.2,0.688,0.722,0.714,31.092,25.938
pga,2022,2022,The Open Championship,100,"Kim, Si Woo",14609,T15,3,St. Andrews Links (Old Course),668,72,67,3.453,0.336,0.212,0.328,0.876,4.337,309.6,0.688,0.778,0.625,31.971,42.899
pga,2022,2022,The Open Championship,100,"Kim, Si Woo",14609,T15,4,St. Andrews Links (Old Course),668,72,73,-4.284,0.058,0.951,-0.082,0.927,-3.325,303.2,0.75,0.889,0.25,38.608,32.542
pga,2022,2022,The Open Championship,100,"Herbert, Lucas",17064,T15,1,St. Andrews Links (Old Course),668,72,70,0.816,0.439,0.365,1.073,1.876,2.699,324.1,0.562,0.778,0.429,48.574,33.421
pga,2022,2022,The Open Championship,100,"Herbert, Lucas",17064,T15,2,St. Andrews Links (Old Course),668,72,68,0.321,0.315,1.577,1.475,3.367,3.724,296.1,0.812,0.833,0.8,34.458,33.892
pga,2022,2022,The Open Championship,100,"Herbert, Lucas",17064,T15,3,St. Andrews Links (Old Course),668,72,73,-1.06,-1.764,2.447,-1.294,-0.611,-1.663,319.9,0.625,0.833,0.143,39.02,26.235
pga,2022,2022,The Open Championship,100,"Herbert, Lucas",17064,T15,4,St. Andrews Links (Old Course),668,72,67,1.646,-0.094,1.538,-0.447,0.997,2.675,312.1,0.625,0.722,0.875,55.981,35.224
pga,2022,2022,The Open Championship,100,"Quayle, Anthony",18900,T15,1,St. Andrews Links (Old Course),668,72,74,1.037,-1.379,-1.022,0.056,-2.345,-1.301,302.4,0.688,0.667,0.444,80.013,42.377
pga,2022,2022,The Open Championship,100,"Quayle, Anthony",18900,T15,2,St. Andrews Links (Old Course),668,72,69,2.147,0.297,-0.154,0.398,0.541,2.724,297.8,0.75,0.778,0.5,44.093,25.267
pga,2022,2022,The Open Championship,100,"Quayle, Anthony",18900,T15,3,St. Andrews Links (Old Course),668,72,68,1.437,-0.955,0.264,2.583,1.891,3.337,322.8,0.812,0.889,0.667,58.976,37.881
pga,2022,2022,The Open Championship,100,"Quayle, Anthony",18900,T15,4,St. Andrews Links (Old Course),668,72,67,-0.121,2.256,0.462,0.045,2.763,2.675,307.6,0.562,0.833,0.6,56.966,27.256
pga,2022,2022,The Open Championship,100,"Schauffele, Xander",19895,T15,1,St. Andrews Links (Old Course),668,72,69,-0.511,1.49,1.448,1.266,4.204,3.699,319.4,0.562,0.889,0.5,40.685,36.725
pga,2022,2022,The Open Championship,100,"Schauffele, Xander",19895,T15,2,St. Andrews Links (Old Course),668,72,70,1.095,0.891,0.202,-0.5,0.594,1.724,308.4,0.688,0.722,0.75,41.11,40.347
pga,2022,2022,The Open Championship,100,"Schauffele, Xander",19895,T15,3,St. Andrews Links (Old Course),668,72,72,0.657,-1.632,-0.404,0.707,-1.328,-0.663,313.4,0.562,0.778,0.5,54.915,47.625
pga,2022,2022,The Open Championship,100,"Schauffele, Xander",19895,T15,4,St. Andrews Links (Old Course),668,72,67,1.018,-1.214,1.738,1.102,1.625,2.675,311.6,0.75,0.833,0.25,38.357,24.197
pga,2022,2022,The Open Championship,100,"Scott, Adam",6430,T15,1,St. Andrews Links (Old Course),668,72,72,0.192,2.068,-1.941,0.374,0.501,0.699,302.8,0.812,0.611,0.667,83.414,46.694
pga,2022,2022,The Open Championship,100,"Scott, Adam",6430,T15,2,St. Andrews Links (Old Course),668,72,65,4.096,0.559,0.807,1.227,2.593,6.724,304.0,0.625,0.944,1.0,52.759,32.281
pga,2022,2022,The Open Championship,100,"Scott, Adam",6430,T15,3,St. Andrews Links (Old Course),668,72,70,1.448,-0.19,0.424,-0.353,-0.119,1.337,308.8,0.625,0.778,0.5,34.724,47.224
pga,2022,2022,The Open Championship,100,"Scott, Adam",6430,T15,4,St. Andrews Links (Old Course),668,72,71,-0.463,0.535,-0.156,-1.273,-0.894,-1.325,303.4,0.688,0.722,0.571,54.747,34.361
pga,2022,2022,The Open Championship,100,"Molinari, Francesco",7655,T15,1,St. Andrews Links (Old Course),668,72,73,-0.197,-0.25,0.219,-0.08,-0.11,-0.301,295.6,0.75,0.778,0.6,83.59,39.029
pga,2022,2022,The Open Championship,100,"Molinari, Francesco",7655,T15,2,St. Andrews Links (Old Course),668,72,71,-0.341,0.877,0.817,-0.664,1.03,0.724,278.0,0.75,0.833,0.8,41.717,34.17
pga,2022,2022,The Open Championship,100,"Molinari, Francesco",7655,T15,3,St. Andrews Links (Old Course),668,72,66,3.717,0.908,0.932,-0.228,1.612,5.337,307.8,0.688,0.833,0.833,34.617,32.771
pga,2022,2022,The Open Championship,100,"Molinari, Francesco",7655,T15,4,St. Andrews Links (Old Course),668,72,68,0.998,1.559,0.363,-1.278,0.644,1.675,292.4,0.688,0.833,0.667,32.391,29.071
pga,2022,2022,The Open Championship,100,"Horschel, Billy",11276,T21,1,St. Andrews Links (Old Course),668,72,73,-1.478,0.409,0.328,0.433,1.17,-0.301,302.2,0.562,0.833,0.2,63.815,26.934
pga,2022,2022,The Open Championship,100,"Horschel, Billy",11276,T21,2,St. Andrews Links (Old Course),668,72,69,0.347,1.507,0.085,0.75,2.341,2.724,292.4,0.812,0.833,0.8,47.115,42.845
pga,2022,2022,The Open Championship,100,"Horschel, Billy",11276,T21,3,St. Andrews Links (Old Course),668,72,70,-1.039,0.246,1.407,0.715,2.367,1.337,302.9,0.75,0.833,0.429,50.148,43.428
pga,2022,2022,The Open Championship,100,"Horschel, Billy",11276,T21,4,St. Andrews Links (Old Course),668,72,67,0.466,0.562,-0.586,2.201,2.176,2.675,314.6,0.875,0.889,0.333,60.887,35.134
pga,2022,2022,The Open Championship,100,"Kisner, Kevin",11328,T21,1,St. Andrews Links (Old Course),668,72,74,-1.817,-0.773,2.125,-0.842,0.51,-1.301,302.0,0.375,0.889,0.25,53.115,60.596
pga,2022,2022,The Open Championship,100,"Kisner, Kevin",11328,T21,2,St. Andrews Links (Old Course),668,72,70,1.302,0.453,0.424,-0.49,0.387,1.724,291.5,0.688,0.833,0.667,58.842,34.587
pga,2022,2022,The Open Championship,100,"Kisner, Kevin",11328,T21,3,St. Andrews Links (Old Course),668,72,65,2.851,1.945,1.29,0.244,3.478,6.337,293.6,0.75,0.778,0.571,38.543,36.801
pga,2022,2022,The Open Championship,100,"Kisner, Kevin",11328,T21,4,St. Andrews Links (Old Course),668,72,70,0.659,0.084,-1.18,0.08,-1.016,-0.325,285.8,0.812,0.833,0.4,26.488,35.557
pga,2022,2022,The Open Championship,100,"Lowry, Shane",13900,T21,1,St. Andrews Links (Old Course),668,72,72,-2.591,0.747,2.529,0.008,3.284,0.699,313.0,0.562,0.889,0.333,52.058,30.298
pga,2022,2022,The Open Championship,100,"Lowry, Shane",13900,T21,2,St. Andrews Links (Old Course),668,72,68,1.675,0.689,-0.299,1.624,2.014,3.724,311.6,0.75,0.778,0.667,39.797,41.61
pga,2022,2022,The Open Championship,100,"Lowry, Shane",13900,T21,3,St. Andrews Links (Old Course),668,72,69,-1.791,3.508,0.133,0.48,4.12,2.337,316.2,0.625,0.889,0.333,63.87,36.942
pga,2022,2022,The Open Championship,100,"Lowry, Shane",13900,T21,4,St. Andrews Links (Old Course),668,72,70,1.191,-1.445,-0.111,0.007,-1.548,-0.325,302.0,0.75,0.833,0.25,46.225,30.969
pga,2022,2022,The Open Championship,100,"Lee, Min Woo",16841,T21,1,St. Andrews Links (Old Course),668,72,69,2.435,-0.028,0.84,0.445,1.257,3.699,310.0,0.625,0.833,0.75,57.239,31.568
pga,2022,2022,The Open Championship,100,"Lee, Min Woo",16841,T21,2,St. Andrews Links (Old Course),668,72,69,2.123,0.787,-0.242,0.021,0.566,2.724,291.6,0.75,0.778,0.75,29.415,32.919
pga,2022,2022,The Open Championship,100,"Lee, Min Woo",16841,T21,3,St. Andrews Links (Old Course),668,72,73,-0.469,-0.334,-0.244,-0.624,-1.202,-1.663,307.7,0.5,0.778,0.167,54.098,48.311
pga,2022,2022,The Open Championship,100,"Lee, Min Woo",16841,T21,4,St. Andrews Links (Old Course),668,72,68,0.846,1.305,0.362,-0.87,0.797,1.675,300.5,0.625,0.889,0.667,51.078,33.658
pga,2022,2022,The Open Championship,100,"Fitzpatrick, Matt",17646,T21,1,St. Andrews Links (Old Course),668,72,72,-0.569,1.187,-0.193,0.267,1.261,0.699,311.3,0.562,0.889,0.667,51.858,40.216
pga,2022,2022,The Open Championship,100,"Fitzpatrick, Matt",17646,T21,2,St. Andrews Links (Old Course),668,72,66,2.517,0.091,1.142,1.938,3.171,5.724,317.1,0.688,0.944,0.25,48.544,24.73
pga,2022,2022,The Open Championship,100,"Fitzpatrick, Matt",17646,T21,3,St. Andrews Links (Old Course),668,72,69,2.001,0.645,-0.94,0.622,0.328,2.337,316.0,0.562,0.722,0.571,55.252,40.72
pga,2022,2022,The Open Championship,100,"Fitzpatrick, Matt",17646,T21,4,St. Andrews Links (Old Course),668,72,72,-1.478,-0.215,-0.185,-0.48,-0.879,-2.325,304.9,0.625,0.833,0.2,59.759,25.892
pga,2022,2022,The Open Championship,100,"Scheffler, Scottie",18417,T21,1,St. Andrews Links (Old Course),668,72,68,3.298,0.126,0.136,1.133,1.394,4.699,315.0,0.625,0.778,0.667,50.243,36.764
pga,2022,2022,The Open Championship,100,"Scheffler, Scottie",18417,T21,2,St. Andrews Links (Old Course),668,72,68,-0.275,0.384,0.956,2.623,3.964,3.724,309.8,0.875,1.0,0.25,17.249,36.734
pga,2022,2022,The Open Championship,100,"Scheffler, Scottie",18417,T21,3,St. Andrews Links (Old Course),668,72,69,-0.447,-0.457,2.672,0.56,2.775,2.337,315.3,0.625,0.889,0.667,40.109,26.867
pga,2022,2022,The Open Championship,100,"Scheffler, Scottie",18417,T21,4,St. Andrews Links (Old Course),668,72,74,-4.244,0.364,1.039,-1.516,-0.113,-4.325,301.9,0.625,0.778,0.333,56.465,26.196
pga,2022,2022,The Open Championship,100,"Mullinax, Trey",18761,T21,1,St. Andrews Links (Old Course),668,72,71,0.946,1.205,-1.053,0.595,0.746,1.699,318.5,0.562,0.778,0.5,64.304,30.125
pga,2022,2022,The Open Championship,100,"Mullinax, Trey",18761,T21,2,St. Andrews Links (Old Course),668,72,73,-1.494,0.793,0.899,-0.394,1.298,-1.276,302.0,0.562,0.833,0.0,26.556,45.447
pga,2022,2022,The Open Championship,100,"Mullinax, Trey",18761,T21,3,St. Andrews Links (Old Course),668,72,66,1.806,1.845,1.488,0.189,3.522,5.337,313.7,0.562,0.833,0.833,47.838,23.709
pga,2022,2022,The Open Championship,100,"Mullinax, Trey",18761,T21,4,St. Andrews Links (Old Course),668,72,69,0.435,-0.613,1.118,-0.297,0.208,0.675,306.9,0.812,0.889,0.5,58.141,31.839
pga,2022,2022,The Open Championship,100,"Finau, Tony",11676,T28,1,St. Andrews Links (Old Course),668,72,73,-2.659,-0.344,0.045,2.652,2.352,-0.301,315.3,0.625,0.889,0.429,66.002,38.642
pga,2022,2022,The Open Championship,100,"Finau, Tony",11676,T28,2,St. Andrews Links (Old Course),668,72,71,2.521,-1.489,-0.447,0.104,-1.832,0.724,304.7,0.625,0.722,0.667,63.924,33.925
pga,2022,2022,The Open Championship,100,"Finau, Tony",11676,T28,3,St. Andrews Links (Old Course),668,72,70,0.275,1.162,0.805,-0.913,1.054,1.337,300.5,0.5,0.722,0.375,45.673,40.309
pga,2022,2022,The Open Championship,100,"Finau, Tony",11676,T28,4,St. Andrews Links (Old Course),668,72,66,2.955,-1.051,1.696,0.042,0.688,3.675,313.0,0.625,0.833,0.667,46.095,26.894
pga,2022,2022,The Open Championship,100,"Frittelli, Dylan",11955,T28,1,St. Andrews Links (Old Course),668,72,70,2.945,-1.234,-0.779,1.76,-0.253,2.699,317.1,0.688,0.778,0.375,60.627,43.138
pga,2022,2022,The Open Championship,100,"Frittelli, Dylan",11955,T28,2,St. Andrews Links (Old Course),668,72,71,0.392,-0.918,0.057,1.157,0.297,0.724,311.9,0.625,0.833,0.143,40.646,37.261
pga,2022,2022,The Open Championship,100,"Frittelli, Dylan",11955,T28,3,St. Andrews Links (Old Course),668,72,69,1.014,2.029,2.401,-3.115,1.315,2.337,306.4,0.562,0.611,0.667,17.435,48.356
pga,2022,2022,The Open Championship,100,"Frittelli, Dylan",11955,T28,4,St. Andrews Links (Old Course),668,72,70,1.987,-0.287,-0.555,-1.502,-2.344,-0.325,297.0,0.5,0.833,0.667,29.903,29.731
pga,2022,2022,The Open Championship,100,"Pieters, Thomas",13944,T28,1,St. Andrews Links (Old Course),668,72,75,-3.102,0.739,1.844,-1.788,0.795,-2.301,315.3,0.312,0.722,0.333,49.43,30.64
pga,2022,2022,The Open Championship,100,"Pieters, Thomas",13944,T28,2,St. Andrews Links (Old Course),668,72,67,2.515,-0.065,1.789,0.45,2.173,4.724,304.5,0.625,0.889,0.667,53.496,28.272
pga,2022,2022,The Open Championship,100,"Pieters, Thomas",13944,T28,3,St. Andrews Links (Old Course),668,72,67,1.908,0.369,1.251,0.801,2.421,4.337,308.4,0.625,0.833,0.429,50.482,40.418
pga,2022,2022,The Open Championship,100,"Pieters, Thomas",13944,T28,4,St. Andrews Links (Old Course),668,72,71,2.46,-1.331,-2.208,-0.279,-3.817,-1.325,308.5,0.562,0.667,0.667,65.229,29.496
pga,2022,2022,The Open Championship,100,"Varner III, Harold",16602,T28,1,St. Andrews Links (Old Course),668,72,73,-0.787,0.777,-0.284,-0.014,0.479,-0.301,310.8,0.625,0.833,0.2,69.955,45.465
pga,2022,2022,The Open Championship,100,"Varner III, Harold",16602,T28,2,St. Andrews Links (Old Course),668,72,67,1.618,1.226,0.824,1.021,3.071,4.724,308.3,0.688,0.944,1.0,67.132,25.196
pga,2022,2022,The Open Championship,100,"Varner III, Harold",16602,T28,3,St. Andrews Links (Old Course),668,72,72,0.785,-0.954,-0.329,-0.173,-1.456,-0.663,310.7,0.5,0.667,0.4,68.87,42.105
pga,2022,2022,The Open Championship,100,"Varner III, Harold",16602,T28,4,St. Andrews Links (Old Course),668,72,68,0.425,-1.047,1.308,0.957,1.218,1.675,306.2,0.688,0.778,0.4,34.19,22.925
pga,2022,2022,The Open Championship,100,"Conners, Corey",17576,T28,1,St. Andrews Links (Old Course),668,72,71,0.256,0.994,-0.774,1.217,1.437,1.699,310.7,0.688,0.778,0.667,84.504,44.964
pga,2022,2022,The Open Championship,100,"Conners, Corey",17576,T28,2,St. Andrews Links (Old Course),668,72,71,0.895,-0.047,0.024,-0.183,-0.206,0.724,288.7,0.812,0.778,0.429,64.871,49.475
pga,2022,2022,The Open Championship,100,"Conners, Corey",17576,T28,3,St. Andrews Links (Old Course),668,72,71,1.617,-0.521,-0.894,0.126,-1.289,0.337,305.9,0.812,0.833,0.667,38.55,41.282
pga,2022,2022,The Open Championship,100,"Conners, Corey",17576,T28,4,St. Andrews Links (Old Course),668,72,67,1.016,0.347,-0.243,1.523,1.627,2.675,311.8,0.75,0.833,0.6,49.9,33.889
pga,2022,2022,The Open Championship,100,"Zalatoris, Will",19428,T28,1,St. Andrews Links (Old Course),668,72,73,-1.711,0.068,-0.353,1.688,1.404,-0.301,316.0,0.562,0.833,0.286,69.337,36.316
