tour,year,season,event_name,event_id,site,ownerships_from,player_name,dg_id,salary,ownership,fin_text,streak_pts,bogey_free_pts,hole_in_one_pts,sub_70_pts,hole_score_pts,finish_pts,total_pts
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Fitzpatrick, Matt",17646,8500,0.2155,1,0,0,0,0,70.5,30,100.5
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Scheffler, Scottie",18417,11300,0.0913,T2,0,0,0,0,73.5,20,93.5
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Zalatoris, Will",19428,9300,0.2188,T2,0,0,0,0,66.5,20,86.5
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"McIlroy, Rory",10091,10500,0.2316,T5,0,0,0,0,61.0,14,75.0
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Bradley, Keegan",13872,7500,0.0995,T7,3,0,0,0,61.5,10,74.5
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Morikawa, Collin",22085,10000,0.0614,T5,0,0,0,0,60.0,14,74.0
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Matsuyama, Hideki",13562,9100,0.0768,4,0,3,0,0,54.5,16,73.5
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Hadwin, Adam",13965,7000,0.0266,T7,3,0,0,0,58.0,10,71.0
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"Woodland, Gary",12577,7100,0.0218,T10,0,0,0,0,61.5,7,68.5
pga,2022,2022,U.S. Open,26,draftkings,$2.75M Fantasy Golf  Millionaire [$1M to 1st + ToC Semifinal Entry] (PGA),"McCarthy, Denny",19870,6700,0.0464,T7,0,0,0,0,58.0,10,68.0
