player,player_id,position,team_name,player_game_count,allowed_pressure_dropbacks,ce_percent,declined_penalties,franchise_id,hits_allowed,hurries_allowed,lg_percent,lt_percent,ol_te_percent,other_percent,penalties,pressures_allowed,pressures_ce,pressures_lg,pressures_lt,pressures_off,pressures_ol_te,pressures_other,pressures_rg,pressures_rt,pressures_self,pressures_te,rg_percent,rt_percent,sacks_allowed,self_percent,te_percent
Taylen Green,145996,QB,BOISE ST,7,31,19.4,0,120,3,1,16.1,25.8,77.4,3.2,0,5,6,5,8,31,24,1,1,5,5,4,3.2,16.1,1,16.1,12.9
Ethan Hampton,145858,QB,N ILLINOIS,4,31,12.9,0,254,0,2,16.1,9.7,83.9,9.7,0,2,4,5,3,31,26,3,2,11,2,1,6.5,35.5,0,6.5,3.2
Tai Lavatai,121854,QB,NAVY,8,30,20.0,0,237,1,2,20.0,26.7,80.0,10.0,0,5,6,6,8,30,24,3,2,3,5,3,6.7,10.0,2,16.7,10.0
Trey Lowe,77669,QB,SO MISS,4,30,6.7,0,296,2,1,6.7,30.0,80.0,-3.3,0,5,2,2,9,30,24,-1,4,9,5,6,13.3,30.0,2,16.7,20.0
Tanner Morgan,55239,QB,MINNESOTA,8,29,17.2,0,225,3,0,3.4,17.2,89.7,3.4,0,3,5,1,5,29,26,1,5,11,3,1,17.2,37.9,0,10.3,3.4
Gavin Wimsatt,155757,QB,RUTGERS,6,29,13.8,0,278,1,2,20.7,20.7,79.3,3.4,0,5,4,6,6,29,23,1,7,7,5,0,24.1,24.1,2,17.2,0.0
Chubba Purdy,122412,QB,NEBRASKA,6,29,3.4,0,238,1,4,6.9,24.1,69.0,6.9,0,8,1,2,7,29,20,2,5,7,8,4,17.2,24.1,3,27.6,13.8
Jase Bauer,145714,QB,C MICHIGAN,5,28,21.4,0,134,0,0,21.4,57.1,100.0,0.0,0,0,6,6,16,28,28,0,5,4,0,0,17.9,14.3,0,0.0,0.0
Brady Olson,147415,QB,UMASS,7,28,0.0,0,216,2,5,7.1,28.6,64.3,3.6,0,10,0,2,8,28,18,1,3,6,10,0,10.7,21.4,3,35.7,0.0
Chance Nolan,78493,QB,OREGON ST,5,28,7.1,0,265,0,2,17.9,25.0,78.6,14.3,0,2,2,5,7,28,22,4,7,2,2,2,25.0,7.1,0,7.1,7.1
Jacob Zeno,98014,QB,UAB,5,27,0.0,0,321,0,2,3.7,11.1,77.8,14.8,0,2,0,1,3,27,21,4,6,10,2,5,22.2,37.0,0,7.4,18.5
Gerry Bohanon,77636,QB,USF,7,27,3.7,0,327,0,1,14.8,33.3,81.5,7.4,0,3,1,4,9,27,22,2,3,8,3,1,11.1,29.6,2,11.1,3.7
Hank Bachmeier,101284,QB,BOISE ST,4,27,3.7,0,120,1,0,18.5,14.8,74.1,11.1,0,2,1,5,4,27,20,3,5,12,2,2,18.5,44.4,1,7.4,7.4
Trenton Bourguet,97285,QB,ARIZONA ST,4,27,25.9,0,110,0,0,18.5,22.2,96.3,3.7,0,0,7,5,6,27,26,1,4,3,0,3,14.8,11.1,0,0.0,11.1
Matthew Downing,82120,QB,LA TECH,4,26,23.1,0,208,0,2,3.8,30.8,92.3,0.0,0,3,6,1,8,26,24,0,6,5,3,1,23.1,19.2,1,11.5,3.8
Jake Garcia,143941,QB,MIAMI FL,6,26,11.5,0,220,1,1,3.8,23.1,88.5,3.8,0,2,3,1,6,26,23,1,8,6,2,1,30.8,23.1,0,7.7,3.8
Nicholas Vattiato,145302,QB,MIDDLE TN,2,25,8.0,0,224,0,3,16.0,20.0,72.0,8.0,0,5,2,4,5,25,18,2,6,7,5,0,24.0,28.0,2,20.0,0.0
Xavier Williams,145579,QB,CHARLOTTE,4,25,8.0,0,136,1,3,24.0,24.0,76.0,4.0,0,7,2,6,6,25,19,1,5,4,7,0,20.0,16.0,3,28.0,0.0
Jalon Daniels,122555,QB,KANSAS,6,25,12.0,0,198,1,4,4.0,32.0,76.0,0.0,0,6,3,1,8,25,19,0,5,6,6,0,20.0,24.0,1,24.0,0.0
Joey Yellen,71430,QB,HAWAII,4,24,16.7,0,180,2,0,16.7,25.0,83.3,4.2,0,3,4,4,6,24,20,1,4,7,3,0,16.7,29.2,1,12.5,0.0
Billy Atkins,148354,QB,JAMES MAD,3,24,8.3,0,197,0,0,4.2,33.3,83.3,12.5,0,1,2,1,8,24,20,3,4,6,1,2,16.7,25.0,1,4.2,8.3
Katravis Marsh,123289,QB,USF,5,24,8.3,0,327,1,2,4.2,33.3,79.2,4.2,0,4,2,1,8,24,19,1,4,8,4,0,16.7,33.3,1,16.7,0.0
Billy Edwards Jr.,144185,QB,MARYLAND,6,24,8.3,0,215,0,2,12.5,29.2,70.8,16.7,0,4,2,3,7,24,17,4,2,3,4,0,8.3,12.5,2,16.7,0.0
Brock Domann,102351,QB,LOUISVILLE,6,24,4.2,0,210,1,0,12.5,20.8,70.8,25.0,0,1,1,3,5,24,17,6,5,7,1,2,20.8,29.2,0,4.2,8.3
Tyler Shough,83537,QB,TEXAS TECH,4,24,12.5,0,315,1,7,12.5,16.7,54.2,8.3,0,9,3,3,4,24,13,2,4,6,9,0,16.7,25.0,1,37.5,0.0
Zach Gibson,100201,QB,GA TECH,4,24,12.5,0,176,0,1,16.7,41.7,83.3,4.2,0,3,3,4,10,24,20,1,3,5,3,2,12.5,20.8,2,12.5,8.3
Haaziq Daniels,125263,QB,AIR FORCE,10,23,17.4,0,101,0,2,8.7,8.7,56.5,17.4,0,6,4,2,2,23,13,4,1,4,6,0,4.3,17.4,4,26.1,0.0
T.J. Finley,124093,QB,AUBURN,4,22,36.4,0,115,1,2,9.1,4.5,81.8,4.5,0,4,8,2,1,22,18,1,4,8,4,0,18.2,36.4,1,18.2,0.0
Will Howard,122599,QB,KANSAS ST,3,22,4.5,0,199,1,2,9.1,18.2,72.7,13.6,0,3,1,2,4,22,16,3,2,5,3,2,9.1,22.7,0,13.6,9.1
Jarret Doege,60353,QB,TROY,6,22,9.1,0,318,1,0,27.3,22.7,86.4,9.1,0,1,2,6,5,22,19,2,3,8,1,1,13.6,36.4,0,4.5,4.5
Carlos Del Rio-Wilson,146687,QB,SYRACUSE,6,22,13.6,0,304,1,4,4.5,13.6,63.6,-4.5,0,9,3,1,3,22,14,-1,3,2,9,3,13.6,9.1,4,40.9,13.6
MJ Morris,157404,QB,NC STATE,5,21,9.5,0,248,0,1,4.8,19.0,76.2,9.5,0,3,2,1,4,21,16,2,4,6,3,1,19.0,28.6,2,14.3,4.8
Gavin Frakes,156928,QB,NEW MEX ST,9,21,0.0,0,242,0,0,38.1,23.8,90.5,9.5,0,0,0,8,5,21,19,2,2,5,0,1,9.5,23.8,0,0.0,4.8
Nevan Cremascoli,158044,QB,N ILLINOIS,3,21,14.3,0,254,0,0,23.8,33.3,95.2,4.8,0,0,3,5,7,21,20,1,6,4,0,0,28.6,19.0,0,0.0,0.0
Gino Campiotti,78504,QB,UMASS,6,21,28.6,0,216,1,2,0.0,33.3,85.7,0.0,0,3,6,0,7,21,18,0,2,6,3,0,9.5,28.6,0,14.3,0.0
Braxton Burmeister,60513,QB,S DIEGO ST,6,21,14.3,0,284,0,2,0.0,33.3,71.4,19.0,0,4,3,0,7,21,15,4,0,3,4,3,0.0,14.3,2,19.0,14.3
Tate Rodemaker,122414,QB,FLORIDA ST,5,18,5.6,0,167,1,3,22.2,27.8,72.2,5.6,0,4,1,4,5,18,13,1,3,2,4,0,16.7,11.1,0,22.2,0.0
Athan Kaliakmanis,144971,QB,MINNESOTA,7,18,11.1,0,225,0,2,11.1,11.1,77.8,11.1,0,2,2,2,2,18,14,2,1,6,2,3,5.6,33.3,0,11.1,16.7
Chandler Fields,97286,QB,LA LAFAYET,5,17,5.9,0,207,0,1,11.8,35.3,94.1,0.0,0,2,1,2,6,17,16,0,5,5,2,1,29.4,29.4,1,11.8,5.9
Logan Bonner,39990,QB,UTAH ST,4,17,5.9,0,329,1,0,11.8,23.5,82.4,5.9,0,2,1,2,4,17,14,1,3,5,2,0,17.6,29.4,1,11.8,0.0
Jeff Undercuffler,78501,QB,AKRON,4,16,6.3,0,102,1,0,0.0,50.0,81.3,12.5,0,1,1,0,8,16,13,2,2,3,1,0,12.5,18.8,0,6.3,0.0
Jack Chambers,60359,QB,NC STATE,5,16,0.0,0,248,2,0,12.5,25.0,68.8,6.3,0,4,0,2,4,16,11,1,5,1,4,1,31.3,6.3,2,25.0,6.3
Dexter Williams II,129457,QB,INDIANA,2,16,6.3,0,190,1,2,0.0,6.3,75.0,0.0,0,4,1,0,1,16,12,0,4,7,4,2,25.0,43.8,1,25.0,12.5
Giles Pooler,146019,QB,COLO STATE,1,16,12.5,0,144,1,3,18.8,25.0,75.0,0.0,0,4,2,3,4,16,12,0,1,6,4,0,6.3,37.5,0,25.0,0.0
Jalen Milroe,146590,QB,ALABAMA,6,16,6.3,0,103,2,2,31.3,0.0,50.0,0.0,0,9,1,5,0,16,8,0,2,0,9,0,12.5,0.0,5,56.3,0.0
Drew Allar,164157,QB,PENN STATE,8,15,26.7,0,266,1,1,13.3,13.3,80.0,6.7,0,2,4,2,2,15,12,1,3,3,2,0,20.0,20.0,0,13.3,0.0
Cameron Friel,146195,QB,UNLV,4,15,26.7,0,325,0,0,20.0,0.0,86.7,6.7,0,2,4,3,0,15,13,1,3,7,2,0,20.0,46.7,2,13.3,0.0
Rocky Lombardi,60452,QB,N ILLINOIS,4,14,21.4,0,254,1,2,0.0,14.3,71.4,7.1,0,3,3,0,2,14,10,1,2,4,3,0,14.3,28.6,0,21.4,0.0
Gunnar Gundy,144649,QB,OKLA STATE,3,14,21.4,0,262,0,3,21.4,14.3,64.3,7.1,0,4,3,3,2,14,9,1,1,0,4,0,7.1,0.0,1,28.6,0.0
Malik Hornsby,123957,QB,ARKANSAS,5,13,0.0,0,111,2,3,15.4,23.1,30.8,7.7,0,9,0,2,3,13,4,1,0,0,8,0,0.0,0.0,4,61.5,0.0
Landry Lyddy,156581,QB,LA TECH,5,13,23.1,0,208,1,0,15.4,15.4,84.6,0.0,0,2,3,2,2,13,11,0,0,3,2,1,0.0,23.1,1,15.4,7.7
Tyler Buchner,147472,QB,NOTRE DAME,2,13,23.1,0,258,0,0,15.4,7.7,76.9,15.4,0,1,3,2,1,13,10,2,1,3,1,0,7.7,23.1,1,7.7,0.0
Mitch Griffis,123386,QB,WAKE,4,13,15.4,0,339,0,1,7.7,7.7,61.5,23.1,0,2,2,1,1,13,8,3,2,5,2,1,15.4,38.5,1,15.4,7.7
Brendon Lewis,131687,QB,COLORADO,2,13,0.0,0,143,0,2,7.7,23.1,76.9,7.7,0,3,0,1,3,13,10,1,0,7,3,0,0.0,53.8,1,23.1,0.0
Kaiya Sheron,62530,QB,KENTUCKY,2,13,30.8,0,202,0,1,15.4,15.4,92.3,0.0,0,2,4,2,2,13,12,0,2,3,2,1,15.4,23.1,1,15.4,7.7
Cade Ballard,102861,QB,ARMY,5,13,15.4,0,114,1,0,0.0,7.7,61.5,23.1,0,2,2,0,1,13,8,3,3,2,2,0,23.1,15.4,1,15.4,0.0
Garret Rangel,157795,QB,OKLA STATE,2,12,0.0,0,262,2,1,16.7,25.0,66.7,0.0,0,4,0,2,3,12,8,0,3,4,4,0,25.0,33.3,1,33.3,0.0
James Foster,83563,QB,CHARLOTTE,5,12,16.7,0,136,1,0,8.3,16.7,75.0,8.3,0,2,2,1,2,12,9,1,2,2,2,1,16.7,16.7,1,16.7,8.3
Bishop Davenport,163426,QB,UTAH ST,2,12,8.3,0,329,0,1,8.3,16.7,50.0,8.3,0,5,1,1,2,12,6,1,2,3,5,0,16.7,25.0,4,41.7,0.0
Noah Vedral,55406,QB,RUTGERS,3,12,25.0,0,278,1,1,8.3,16.7,75.0,16.7,0,2,3,1,2,12,9,2,4,3,2,0,33.3,25.0,0,16.7,0.0
Garrett Dzuro,64526,QB,UMASS,3,12,16.7,0,216,0,1,0.0,25.0,66.7,8.3,0,3,2,0,3,12,8,1,2,4,3,0,16.7,33.3,2,25.0,0.0
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,2,12,0.0,0,144,0,0,41.7,25.0,91.7,0.0,0,1,0,5,3,12,11,0,2,1,1,1,16.7,8.3,1,8.3,8.3
Jemel Jones,102863,QB,ARMY,5,12,8.3,0,114,0,2,25.0,16.7,75.0,8.3,0,2,1,3,2,12,9,1,3,2,2,0,25.0,16.7,0,16.7,0.0
Cade McNamara,101620,QB,MICHIGAN,3,11,9.1,0,222,0,0,0.0,54.5,90.9,9.1,0,0,1,0,6,11,10,1,2,4,0,0,18.2,36.4,0,0.0,0.0
Jake Lange,121467,QB,SO MISS,4,11,27.3,0,296,0,2,27.3,9.1,72.7,9.1,0,2,3,3,1,11,8,1,0,2,2,0,0.0,18.2,0,18.2,0.0
Nick Patti,77614,QB,PITTSBURGH,1,11,9.1,0,268,0,1,0.0,18.2,63.6,27.3,0,1,1,0,2,11,7,3,2,1,1,1,18.2,9.1,0,9.1,9.1
Jarrett Guest,97997,QB,COAST CAR,4,11,18.2,0,141,0,1,9.1,9.1,81.8,9.1,0,1,2,1,1,11,9,1,4,3,1,0,36.4,27.3,0,9.1,0.0
Preston Stone,124716,QB,SMU,5,11,0.0,0,287,0,3,18.2,0.0,45.5,27.3,0,3,0,2,0,11,5,3,1,2,3,0,9.1,18.2,0,27.3,0.0
D'Wan Mathis,99130,QB,TEMPLE,3,10,20.0,0,306,0,0,40.0,10.0,90.0,10.0,0,1,2,4,1,10,9,1,4,0,1,0,40.0,0.0,1,10.0,0.0
Harrison Bailey,124266,QB,UNLV,4,10,20.0,0,325,0,1,10.0,30.0,80.0,10.0,0,1,2,1,3,10,8,1,1,2,1,0,10.0,20.0,0,10.0,0.0
Jacurri Brown,156344,QB,MIAMI FL,3,10,10.0,0,220,0,0,10.0,10.0,100.0,0.0,0,0,1,1,1,10,10,0,4,3,0,1,40.0,30.0,0,0.0,10.0
AJ Mayer,63860,QB,ARK STATE,3,10,20.0,0,113,0,1,0.0,20.0,90.0,0.0,0,1,2,0,2,10,9,0,2,4,1,0,20.0,40.0,0,10.0,0.0
Camden Orth,108965,QB,BOWL GREEN,5,10,20.0,0,122,0,0,20.0,70.0,100.0,0.0,0,0,2,2,7,10,10,0,2,1,0,0,20.0,10.0,0,0.0,0.0
Logan Smothers,129713,QB,NEBRASKA,3,9,0.0,0,238,0,0,22.2,44.4,77.8,11.1,0,1,0,2,4,9,7,1,2,2,1,0,22.2,22.2,1,11.1,0.0
Haden Carlson,123620,QB,FIU,5,9,11.1,0,166,0,0,33.3,33.3,100.0,0.0,0,0,1,3,3,9,9,0,4,2,0,0,44.4,22.2,0,0.0,0.0
Xavier Arline,121831,QB,NAVY,4,9,11.1,0,237,0,0,33.3,11.1,77.8,22.2,0,0,1,3,1,9,7,2,1,3,0,0,11.1,33.3,0,0.0,0.0
Bert Emanuel Jr.,158581,QB,C MICHIGAN,2,8,37.5,0,134,0,2,37.5,0.0,75.0,0.0,0,2,3,3,0,8,6,0,0,1,2,0,0.0,12.5,0,25.0,0.0
Cade Fortin,77620,QB,ARKANSAS,3,8,0.0,0,111,0,1,0.0,12.5,87.5,0.0,0,1,0,0,1,8,7,0,2,4,1,0,25.0,50.0,0,12.5,0.0
Eddie Lee Marburger,145511,QB,UTSA,4,8,12.5,0,331,0,1,0.0,12.5,62.5,0.0,0,3,1,0,1,8,5,0,0,3,3,0,0.0,37.5,2,37.5,0.0
Tyhier Tyler,82083,QB,ARMY,7,8,12.5,0,114,0,1,87.5,0.0,87.5,0.0,0,1,1,7,0,8,7,0,0,0,1,0,0.0,0.0,0,12.5,0.0
Gunnar Holmberg,77625,QB,FIU,1,8,0.0,0,166,0,0,12.5,37.5,87.5,12.5,0,0,0,1,3,8,7,1,3,0,0,0,37.5,0.0,0,0.0,0.0
Jackson Stratton,157206,QB,COLO STATE,2,8,12.5,0,144,0,0,37.5,25.0,87.5,12.5,0,0,1,3,2,8,7,1,1,2,0,0,12.5,25.0,0,0.0,0.0
Davis Beville,99588,QB,OKLAHOMA,3,7,14.3,0,261,0,0,0.0,0.0,57.1,14.3,0,2,1,0,0,7,4,1,1,2,2,0,14.3,28.6,2,28.6,0.0
Devin Kargman,156913,QB,KENT STATE,5,7,0.0,0,201,0,0,0.0,28.6,85.7,14.3,0,0,0,0,2,7,6,1,0,4,0,1,0.0,57.1,0,0.0,14.3
Kyle Crum,158784,QB,S DIEGO ST,2,7,14.3,0,284,0,0,14.3,0.0,57.1,42.9,0,0,1,1,0,7,4,3,0,3,0,1,0.0,42.9,0,0.0,14.3
Garrett Greene,123420,QB,W VIRGINIA,4,7,14.3,0,343,0,1,42.9,28.6,85.7,0.0,0,1,1,3,2,7,6,0,2,0,1,0,28.6,0.0,0,14.3,0.0
Mareyohn Hrabowski,145923,QB,W MICHIGAN,2,7,28.6,0,347,0,0,0.0,28.6,100.0,0.0,0,0,2,0,2,7,7,0,2,3,0,0,28.6,42.9,0,0.0,0.0
Jack Tuttle,83580,QB,INDIANA,1,7,14.3,0,190,1,0,28.6,0.0,71.4,14.3,0,1,1,2,0,7,5,1,0,3,1,0,0.0,42.9,0,14.3,0.0
Mikey Keene,70961,QB,UCF,2,7,0.0,0,323,0,0,28.6,14.3,71.4,14.3,0,1,0,2,1,7,5,1,1,1,1,1,14.3,14.3,1,14.3,14.3
Parker Navarro,123758,QB,OHIO,2,7,14.3,0,259,0,0,14.3,0.0,85.7,14.3,0,0,1,1,0,7,6,1,1,3,0,1,14.3,42.9,0,0.0,14.3
Joe Milton III,82151,QB,TENNESSEE,5,6,16.7,0,307,0,1,0.0,50.0,83.3,0.0,0,1,1,0,3,6,5,0,1,0,1,0,16.7,0.0,0,16.7,0.0
Alex Padilla,86285,QB,IOWA,1,6,0.0,0,192,0,0,0.0,50.0,66.7,16.7,0,1,0,0,3,6,4,1,0,4,1,0,0.0,66.7,1,16.7,0.0
Maasai Maynor,101057,QB,NAVY,2,6,0.0,0,237,1,0,16.7,33.3,66.7,16.7,0,2,0,1,2,6,4,1,0,1,2,0,0.0,16.7,1,33.3,0.0
Bryson Barnes,131845,QB,UTAH,3,6,50.0,0,328,0,1,0.0,33.3,83.3,0.0,0,1,3,0,2,6,5,0,0,0,1,0,0.0,0.0,0,16.7,0.0
Kai Horton,144418,QB,TULANE,3,6,0.0,0,319,0,0,0.0,50.0,83.3,16.7,0,1,0,0,3,6,5,1,2,1,1,0,33.3,16.7,1,16.7,0.0
Kyron Drones,144506,QB,BAYLOR,3,6,0.0,0,118,0,2,0.0,16.7,66.7,0.0,0,2,0,0,1,6,4,0,0,1,2,2,0.0,16.7,0,33.3,33.3
Kai Millner,146286,QB,CAL,2,6,0.0,0,130,0,0,0.0,33.3,66.7,33.3,0,0,0,0,2,6,4,2,1,1,0,0,16.7,16.7,0,0.0,0.0
Shawqi Itraish,145393,QB,RICE,2,5,0.0,0,275,0,0,20.0,20.0,80.0,20.0,0,0,0,1,1,5,4,1,0,2,0,0,0.0,40.0,0,0.0,0.0
Sam Vidlak,146333,QB,BOISE ST,3,5,40.0,0,120,0,0,0.0,20.0,100.0,0.0,0,0,2,0,1,5,5,0,2,0,0,0,40.0,0.0,0,0.0,0.0
Carson Beck,124010,QB,GEORGIA,4,5,0.0,0,173,0,1,0.0,20.0,60.0,20.0,0,1,0,0,1,5,3,1,1,1,1,0,20.0,20.0,0,20.0,0.0
Tayven Jackson,157615,QB,TENNESSEE,3,4,0.0,0,307,0,0,0.0,25.0,75.0,25.0,0,0,0,0,1,4,3,1,0,1,0,1,0.0,25.0,0,0.0,25.0
Ty Keyes,145417,QB,SO MISS,2,4,0.0,0,296,0,0,25.0,25.0,100.0,0.0,0,0,0,1,1,4,4,0,0,3,0,0,0.0,75.0,0,0.0,0.0
Chandler Morris,122938,QB,TCU,1,4,0.0,0,305,1,0,0.0,75.0,75.0,0.0,0,1,0,0,3,4,3,0,0,0,1,0,0.0,0.0,0,25.0,0.0
Noah Fifita,158722,QB,ARIZONA,3,4,0.0,0,109,0,0,25.0,0.0,100.0,0.0,0,0,0,1,0,4,4,0,1,3,0,0,25.0,75.0,0,0.0,0.0
Kyle McCord,145053,QB,OHIO STATE,6,4,0.0,0,260,0,0,25.0,25.0,100.0,0.0,0,0,0,1,1,4,4,0,1,2,0,0,25.0,50.0,0,0.0,0.0
Austin Burton,60577,QB,PURDUE,2,4,0.0,0,273,1,0,0.0,0.0,0.0,50.0,0,2,0,0,0,4,0,2,0,0,2,0,0.0,0.0,1,50.0,0.0
Calvin Brownholtz,83584,QB,UTEP,4,4,25.0,0,330,0,1,0.0,0.0,50.0,25.0,0,1,1,0,0,4,2,1,1,1,1,0,25.0,25.0,0,25.0,0.0
Cade Klubnik,156253,QB,CLEMSON,5,4,25.0,0,140,0,1,0.0,0.0,75.0,0.0,0,2,1,0,0,4,3,0,1,1,2,0,25.0,25.0,1,50.0,0.0
Garrett Nussmeier,146757,QB,LSU,3,4,0.0,0,211,2,1,0.0,0.0,25.0,0.0,0,3,0,0,0,4,1,0,0,1,3,0,0.0,25.0,0,75.0,0.0
Zamar Wise,128106,QB,UMASS,2,3,33.3,0,216,0,0,33.3,0.0,66.7,0.0,0,1,1,1,0,3,2,0,0,0,1,0,0.0,0.0,1,33.3,0.0
Luke Altmyer,146802,QB,OLE MISS,3,3,0.0,0,226,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,3,3,0,0,2,0,1,0.0,66.7,0,0.0,33.3
Jake Rubley,144589,QB,KANSAS ST,2,3,0.0,0,199,0,0,0.0,33.3,100.0,0.0,0,0,0,0,1,3,3,0,1,0,0,1,33.3,0.0,0,0.0,33.3
Nate Hampton,147548,QB,LIBERTY,3,3,33.3,0,206,0,0,0.0,0.0,33.3,33.3,0,1,1,0,0,3,1,1,0,0,1,0,0.0,0.0,1,33.3,0.0
Desmond Trotter,83552,QB,S ALABAMA,2,3,0.0,0,288,0,1,66.7,0.0,66.7,0.0,0,1,0,2,0,3,2,0,0,1,1,0,0.0,33.3,0,33.3,0.0
Jayden Clemons,100571,QB,WYOMING,2,3,0.0,0,351,0,0,0.0,100.0,100.0,0.0,0,0,0,0,3,3,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Jaxon Dailey,156650,QB,ARK STATE,1,3,33.3,0,113,0,0,0.0,33.3,100.0,0.0,0,0,1,0,1,3,3,0,0,1,0,0,0.0,33.3,0,0.0,0.0
Dylan Morris,100570,QB,WASHINGTON,3,3,33.3,0,340,1,0,0.0,33.3,66.7,0.0,0,1,1,0,1,3,2,0,0,0,1,0,0.0,0.0,0,33.3,0.0
Darius Ocean,123459,QB,W KENTUCKY,2,3,0.0,0,346,0,0,33.3,33.3,100.0,0.0,0,0,0,1,1,3,3,0,0,2,0,0,0.0,66.7,0,0.0,0.0
Grant Gunnell,98367,QB,N TEXAS,2,3,33.3,0,251,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,3,3,0,0,2,0,0,0.0,66.7,0,0.0,0.0
Wiley Green,75891,QB,RICE,1,3,0.0,0,275,0,0,66.7,0.0,100.0,0.0,0,0,0,2,0,3,3,0,0,1,0,0,0.0,33.3,0,0.0,0.0
Frank Gore Jr.,121457,HB,SO MISS,5,3,0.0,0,296,0,1,0.0,33.3,66.7,0.0,0,1,0,0,1,3,2,0,0,0,1,1,0.0,0.0,0,33.3,33.3
Davis Warren,73940,QB,MICHIGAN,4,3,0.0,0,222,0,0,0.0,33.3,100.0,0.0,0,0,0,0,1,3,3,0,1,1,0,0,33.3,33.3,0,0.0,0.0
Jason Brown,109060,QB,VA TECH,3,3,0.0,0,337,0,1,0.0,0.0,0.0,0.0,0,3,0,0,0,3,0,0,0,0,3,0,0.0,0.0,2,100.0,0.0
Ari Patu,146360,QB,STANFORD,3,3,0.0,0,300,0,1,0.0,33.3,66.7,0.0,0,1,0,0,1,3,2,0,1,0,1,0,33.3,0.0,0,33.3,0.0
Myles Burkett,158691,QB,WISCONSIN,2,3,0.0,0,349,0,1,0.0,0.0,33.3,33.3,0,1,0,0,0,3,1,1,1,0,1,0,33.3,0.0,0,33.3,0.0
Charlie Brewer,60344,QB,LIBERTY,2,3,66.7,0,206,0,0,0.0,0.0,66.7,0.0,0,1,2,0,0,3,2,0,0,0,1,0,0.0,0.0,1,33.3,0.0
Ethan Vasko,163817,QB,KANSAS,1,3,33.3,0,198,0,0,0.0,0.0,66.7,0.0,0,1,1,0,0,3,2,0,0,1,1,0,0.0,33.3,1,33.3,0.0
Willie Taggart Jr.,123613,QB,FAU,3,2,0.0,0,165,0,0,0.0,50.0,100.0,0.0,0,0,0,0,1,2,2,0,1,1,0,0,50.0,50.0,0,0.0,0.0
Ryan Burger,157544,QB,APP STATE,1,2,0.0,0,108,1,0,50.0,0.0,50.0,0.0,0,1,0,1,0,2,1,0,0,0,1,0,0.0,0.0,0,50.0,0.0
Sawyer Robertson,146839,QB,MISS STATE,2,2,0.0,0,227,0,0,50.0,0.0,100.0,0.0,0,0,0,1,0,2,2,0,0,1,0,0,0.0,50.0,0,0.0,0.0
Artur Sitkowski,83547,QB,ILLINOIS,3,2,50.0,0,187,0,0,0.0,50.0,100.0,0.0,0,0,1,0,1,2,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Henry Belin IV,162693,QB,DUKE,1,2,0.0,0,154,0,1,0.0,0.0,50.0,-50.0,0,1,0,0,0,2,1,-1,0,1,1,1,0.0,50.0,0,50.0,50.0
Miller Moss,70727,QB,USC,2,2,50.0,0,326,0,0,50.0,0.0,100.0,0.0,0,0,1,1,0,2,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Justin Lynch,144392,QB,N ILLINOIS,3,2,0.0,0,254,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,2,2,0,1,1,0,0,50.0,50.0,0,0.0,0.0
Jack Abraham,40557,QB,MISSOURI,2,2,0.0,0,229,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,2,2,0,0,2,0,0,0.0,100.0,0,0.0,0.0
AJ Duffy,156292,QB,FLORIDA ST,2,2,50.0,0,167,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,2,2,0,1,0,0,0,50.0,0.0,0,0.0,0.0
Brendan Sorsby,156398,QB,INDIANA,1,2,0.0,0,190,0,0,50.0,0.0,100.0,0.0,0,0,0,1,0,2,2,0,0,1,0,0,0.0,50.0,0,0.0,0.0
CJ Harris,130594,QB,OHIO,3,2,0.0,0,259,0,0,0.0,100.0,100.0,0.0,0,0,0,0,2,2,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Ethan Garbers,131896,QB,UCLA,4,2,0.0,0,324,0,1,0.0,0.0,50.0,0.0,0,1,0,0,0,2,1,0,0,1,1,0,0.0,50.0,0,50.0,0.0
Byrum Brown,156206,QB,USF,2,2,0.0,0,327,0,0,50.0,0.0,50.0,0.0,0,1,0,1,0,2,1,0,0,0,1,0,0.0,0.0,1,50.0,0.0
Garrett Hable,123480,QB,LA MONROE,3,2,0.0,0,209,0,1,50.0,0.0,50.0,0.0,0,1,0,1,0,2,1,0,0,0,1,0,0.0,0.0,0,50.0,0.0
Henry Hesson,145798,QB,MIAMI OH,1,2,0.0,0,221,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,100.0,0.0,0,0.0,0.0
Justin Ibieta,123220,QB,TULANE,3,2,0.0,0,319,0,1,0.0,0.0,50.0,0.0,0,1,0,0,0,2,1,0,0,1,1,0,0.0,50.0,0,50.0,0.0
Stone Hollenbach,99128,QB,W MICHIGAN,1,2,0.0,0,347,0,0,0.0,50.0,100.0,0.0,0,0,0,0,1,2,2,0,1,1,0,0,50.0,50.0,0,0.0,0.0
