id,player,team,opponent,position,salary,ownership
19832937,Austin Ekeler,LAC,NE,RB,7900,22.4
19832931,Derrick Henry,TEN,IND,RB,8900,18.9
19833275,Brandin Cooks,HOU,LAR,WR,5700,17.8
19833233,Stefon Diggs,BUF,MIA,WR,8100,17.7
19832849,Josh Allen,BUF,MIA,QB,8100,16.8
19832943,D'Andre Swift,DET,PHI,RB,7100,16.1
19832951,Darrell Henderson Jr.,LAR,HOU,RB,6500,15.5
19833231,Cooper Kupp,LAR,HOU,WR,9000,15.3
19832851,Tom Brady,TB,NO,QB,7400,11.8
19833239,Ja'Marr Chase,CIN,NYJ,WR,7500,11.7
19833255,Keenan Allen,LAC,NE,WR,6500,10.9
19833245,Mike Evans,TB,NO,WR,7000,10.9
19833235,Mike Williams,LAC,NE,WR,7700,10.9
19832939,Najee Harris,PIT,CLE,RB,7500,10.6
19833253,Calvin Ridley,ATL,CAR,WR,6600,10.4
19833247,A.J. Brown,TEN,IND,WR,6900,10.1
19832853,Jalen Hurts,PHI,DET,QB,7200,10.0
19832850,Matthew Stafford,LAR,HOU,QB,7600,9.7
19832973,Elijah Mitchell,SF,CHI,RB,5400,9.6
19832941,Jonathan Taylor,IND,TEN,RB,7200,9.3
19833263,Chris Godwin,TB,NO,WR,6400,9.1
19833267,Antonio Brown,TB,NO,WR,6100,9.1
19833241,Deebo Samuel,SF,CHI,WR,7400,8.9
19832933,Alvin Kamara,NO,TB,RB,8700,8.9
19832852,Justin Herbert,LAC,NE,QB,7300,8.6
19833978,Seattle Seahawks,SEA,JAC,D,2800,8.2
19832947,Joe Mixon,CIN,NYJ,RB,6900,8.2
19833283,Emmanuel Sanders,BUF,MIA,WR,5400,8.1
19833970,Cincinnati Bengals,CIN,NYJ,D,3600,7.9
19833711,Noah Fant,DEN,WAS,TE,4900,7.7
19833973,Buffalo Bills,BUF,MIA,D,3300,7.7
19833259,Robert Woods,LAR,HOU,WR,6300,7.7
19832991,Kenneth Gainwell,PHI,DET,RB,5000,7.6
19832953,Leonard Fournette,TB,NO,RB,6300,7.6
19833237,Terry McLaurin,WAS,DEN,WR,7600,7.2
19833705,T.J. Hockenson,DET,PHI,TE,5400,7.2
19833249,Diontae Johnson,PIT,CLE,WR,6700,7.1
19833021,Boston Scott,PHI,DET,RB,4400,7.1
19832854,Joe Burrow,CIN,NYJ,QB,7100,6.8
19833980,Chicago Bears,CHI,SF,D,2700,6.8
19833989,Washington Football Team,WAS,DEN,D,2100,6.7
19832955,Cordarrelle Patterson,ATL,CAR,RB,6200,6.5
19833291,Tee Higgins,CIN,NYJ,WR,5200,6.5
19833986,Jacksonville Jaguars,JAC,SEA,D,2400,6.5
19833007,Devin Singletary,BUF,MIA,RB,4600,6.4
19832983,Zack Moss,BUF,MIA,RB,5200,6.4
19833971,San Francisco 49ers,SF,CHI,D,3500,6.4
19833243,D.J. Moore,CAR,ATL,WR,7200,6.4
19833715,Dallas Goedert,PHI,DET,TE,4700,6.1
19833976,Cleveland Browns,CLE,PIT,D,3000,6.1
19833988,New York Jets,NYJ,CIN,D,2200,6.1
19832856,Ryan Tannehill,TEN,IND,QB,6600,6.0
19833257,Courtland Sutton,DEN,WAS,WR,6400,5.9
19833703,Kyle Pitts,ATL,CAR,TE,6300,5.7
19833709,Mike Gesicki,MIA,BUF,TE,5000,5.7
