Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Kenny Pickett (20397420),Kenny Pickett,20397420,QB/S-FLEX,9700,PITT@WAKE 12/04/2021 08:00PM ET,PITT,31.74
QB,Sam Hartman (20397422),Sam Hartman,20397422,QB/S-FLEX,9500,PITT@WAKE 12/04/2021 08:00PM ET,WAKE,32.57
WR,Jordan Addison (20397424),Jordan Addison,20397424,WR/FLEX/S-FLEX,9300,PITT@WAKE 12/04/2021 08:00PM ET,PITT,29.05
QB,Desmond Ridder (20397427),Desmond Ridder,20397427,QB/S-FLEX,9000,UH@CINCY 12/04/2021 04:00PM ET,CINCY,25.42
QB,Nick Patti (20397429),Nick Patti,20397429,QB/S-FLEX,8800,PITT@WAKE 12/04/2021 08:00PM ET,PITT,2.5
RB,Hassan Haskins (20397433),Hassan Haskins,20397433,RB/FLEX/S-FLEX,8700,MICH@IOWA 12/04/2021 08:00PM ET,MICH,22.63
QB,Michael Kern (20397431),Michael Kern,20397431,QB/S-FLEX,8600,PITT@WAKE 12/04/2021 08:00PM ET,WAKE,1.34
QB,Bryce Young (20397438),Bryce Young,20397438,QB/S-FLEX,8500,UGA@BAMA 12/04/2021 04:00PM ET,BAMA,29.34
QB,Evan Prater (20397436),Evan Prater,20397436,QB/S-FLEX,8400,UH@CINCY 12/04/2021 04:00PM ET,CINCY,6.20
QB,Dustin Crum (20397440),Dustin Crum,20397440,QB/S-FLEX,8300,KENT@NIU 12/04/2021 12:00PM ET,KENT,25.67
QB,Paul Tyson (20397442),Paul Tyson,20397442,QB/S-FLEX,8100,UGA@BAMA 12/04/2021 04:00PM ET,BAMA,1.2
WR,Jameson Williams (20397444),Jameson Williams,20397444,WR/FLEX/S-FLEX,8000,UGA@BAMA 12/04/2021 04:00PM ET,BAMA,24.72
QB,Logan Bonner (20397449),Logan Bonner,20397449,QB/S-FLEX,7900,UTST@SDSU 12/04/2021 03:00PM ET,UTST,22.29
QB,Collin Schlee (20397447),Collin Schlee,20397447,QB/S-FLEX,7800,KENT@NIU 12/04/2021 12:00PM ET,KENT,4.64
WR,A.T. Perry (20397451),A.T. Perry,20397451,WR/FLEX/S-FLEX,7700,PITT@WAKE 12/04/2021 08:00PM ET,WAKE,21.93
QB,Andrew Peasley (20397454),Andrew Peasley,20397454,QB/S-FLEX,7600,UTST@SDSU 12/04/2021 03:00PM ET,UTST,5.19
QB,Rocky Lombardi (20397459),Rocky Lombardi,20397459,QB/S-FLEX,7500,KENT@NIU 12/04/2021 12:00PM ET,NIU,19.86
WR,Deven Thompkins (20397461),Deven Thompkins,20397461,WR/FLEX/S-FLEX,7400,UTST@SDSU 12/04/2021 03:00PM ET,UTST,26.86
WR,Tay Martin (20397464),Tay Martin,20397464,WR/FLEX/S-FLEX,7300,BAY@OKST 12/04/2021 12:00PM ET,OKST,20.77
RB,Brian Robinson Jr. (20397456),Brian Robinson Jr.,20397456,RB/FLEX/S-FLEX,7300,UGA@BAMA 12/04/2021 04:00PM ET,BAMA,23.89
QB,Stetson Bennett (20397467),Stetson Bennett,20397467,QB/S-FLEX,7300,UGA@BAMA 12/04/2021 04:00PM ET,UGA,17.13
QB,Spencer Sanders (20397472),Spencer Sanders,20397472,QB/S-FLEX,7200,BAY@OKST 12/04/2021 12:00PM ET,OKST,21.31
WR,John Metchie III (20397474),John Metchie III,20397474,WR/FLEX/S-FLEX,7200,UGA@BAMA 12/04/2021 04:00PM ET,BAMA,21.11
WR,Dante Cephas (20397479),Dante Cephas,20397479,WR/FLEX/S-FLEX,7100,KENT@NIU 12/04/2021 12:00PM ET,KENT,19.6
RB,Jerome Ford (20397469),Jerome Ford,20397469,RB/FLEX/S-FLEX,7100,UH@CINCY 12/04/2021 04:00PM ET,CINCY,23.57
QB,Clayton Tune (20397477),Clayton Tune,20397477,QB/S-FLEX,7100,UH@CINCY 12/04/2021 04:00PM ET,UH,20.54
QB,Levi Lewis (20397485),Levi Lewis,20397485,QB/S-FLEX,7000,APPST@ULL 12/04/2021 03:30PM ET,ULL,18.01
WR,Nathaniel Dell (20397482),Nathaniel Dell,20397482,WR/FLEX/S-FLEX,7000,UH@CINCY 12/04/2021 04:00PM ET,UH,21.02
QB,Shane Illingworth (20397487),Shane Illingworth,20397487,QB/S-FLEX,6900,BAY@OKST 12/04/2021 12:00PM ET,OKST,14.65
WR,Trayvon Rudolph (20397492),Trayvon Rudolph,20397492,WR/FLEX/S-FLEX,6900,KENT@NIU 12/04/2021 12:00PM ET,NIU,18.3
RB,Abram Smith (20397489),Abram Smith,20397489,RB/FLEX/S-FLEX,6800,BAY@OKST 12/04/2021 12:00PM ET,BAY,20.96
QB,Chandler Fields (20397500),Chandler Fields,20397500,QB/S-FLEX,6800,APPST@ULL 12/04/2021 03:30PM ET,ULL,2.33
QB,Ike Ogbogu (20397498),Ike Ogbogu,20397498,QB/S-FLEX,6800,UH@CINCY 12/04/2021 04:00PM ET,UH,2.94
QB,Ethan Hampton (20397508),Ethan Hampton,20397508,QB/S-FLEX,6700,KENT@NIU 12/04/2021 12:00PM ET,NIU,0.26
WR,Brock Bowers (20397495),Brock Bowers,20397495,WR/FLEX/S-FLEX,6700,UGA@BAMA 12/04/2021 04:00PM ET,UGA,16.61
QB,JT Daniels (20397510),JT Daniels,20397510,QB/S-FLEX,6700,UGA@BAMA 12/04/2021 04:00PM ET,UGA,11.02
RB,Jaylen Warren (20397512),Jaylen Warren,20397512,RB/FLEX/S-FLEX,6600,BAY@OKST 12/04/2021 12:00PM ET,OKST,19.28
QB,Chase Brice (20397515),Chase Brice,20397515,QB/S-FLEX,6600,APPST@ULL 12/04/2021 03:30PM ET,APPST,19.04
WR,Alec Pierce (20397505),Alec Pierce,20397505,WR/FLEX/S-FLEX,6600,UH@CINCY 12/04/2021 04:00PM ET,CINCY,14.93
RB,Marquez Cooper (20397502),Marquez Cooper,20397502,RB/FLEX/S-FLEX,6500,KENT@NIU 12/04/2021 12:00PM ET,KENT,17.38
WR,Jaquarii Roberson (20397520),Jaquarii Roberson,20397520,WR/FLEX/S-FLEX,6500,PITT@WAKE 12/04/2021 08:00PM ET,WAKE,18.85
QB,Dustin Fletcher (20397523),Dustin Fletcher,20397523,QB/S-FLEX,6400,KENT@NIU 12/04/2021 12:00PM ET,NIU,0
RB,Harrison Waylee (20397525),Harrison Waylee,20397525,RB/FLEX/S-FLEX,6400,KENT@NIU 12/04/2021 12:00PM ET,NIU,18.72
QB,Jacob Huesman (20397531),Jacob Huesman,20397531,QB/S-FLEX,6300,APPST@ULL 12/04/2021 03:30PM ET,APPST,1.65
WR,Jesse Matthews (20397533),Jesse Matthews,20397533,WR/FLEX/S-FLEX,6300,UTST@SDSU 12/04/2021 03:00PM ET,SDSU,10.77
RB,Alton McCaskill (20397517),Alton McCaskill,20397517,RB/FLEX/S-FLEX,6300,UH@CINCY 12/04/2021 04:00PM ET,UH,18.52
QB,Gerry Bohanon (20397536),Gerry Bohanon,20397536,QB/S-FLEX,6200,BAY@OKST 12/04/2021 12:00PM ET,BAY,21.75
QB,Blake Shapen (20397547),Blake Shapen,20397547,QB/S-FLEX,6100,BAY@OKST 12/04/2021 12:00PM ET,BAY,7.86
