player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Brandin Cooks,8655,WR,HST,16,130,0,13,10.6,2,58.5,60.0,6,10,7.7,2,14,0,63.2,67.9,1,43,0.0,0,168,24,92.9,156,84.4,41,31.5,2,270,104,4.3,11.3,1.73,0,11.1,3,73.3,50.0,5,10,3.5,2,23,0,81.2,76.6,0,52,0.0,0,324,55,92.9,301,112.1,75,57.7,3,640,214,3.9,11.6,2.13
Terry McLaurin,48229,WR,WAS,17,126,0,32,17.5,0,48.6,52.4,11,21,0.0,0,14,0,83.2,79.1,1,46,0.0,0,170,18,90.6,154,103.7,37,29.4,4,322,44,2.4,17.9,2.09,0,12.3,7,68.4,54.5,12,22,1.9,1,30,0,86.9,77.8,3,39,0.0,0,370,52,94.6,350,84.0,76,60.3,1,674,253,4.9,13.0,1.93
Michael Pittman Jr.,29049,WR,IND,17,124,0,14,9.3,1,63.2,50.0,7,14,0.0,0,17,0,85.7,77.2,0,42,0.6,1,171,24,88.3,151,99.8,38,30.6,2,251,118,4.9,10.5,1.66,0,9.8,8,77.3,88.9,8,9,7.3,4,27,1,66.8,75.8,2,57,0.0,0,330,51,93.9,310,98.4,66,53.2,1,626,179,3.5,12.3,2.02
D.K. Metcalf,47864,WR,SEA,17,124,0,29,12.7,3,63.2,33.3,3,9,0.0,0,18,0,85.7,91.4,0,41,0.0,0,110,24,89.1,98,131.3,38,30.6,6,337,100,4.2,14.0,3.44,0,12.6,6,68.7,41.7,5,12,4.2,2,26,1,77.4,76.8,1,84,0.3,1,317,46,95.3,302,113.1,67,54.0,5,565,203,4.4,12.3,1.87
Hunter Renfrow,47509,WR,LV,17,124,0,23,8.7,4,67.6,25.0,1,4,3.8,1,15,1,74.9,72.8,0,31,0.0,0,184,25,91.3,168,107.4,37,29.8,2,275,138,5.5,11.0,1.64,0,5.9,4,90.1,40.0,2,5,3.0,2,28,0,84.4,81.7,1,54,0.0,0,301,64,96.7,291,107.5,71,57.3,2,636,260,4.1,9.9,2.19
Chris Godwin,11839,WR,TB,14,124,0,30,8.5,3,67.4,50.0,2,4,3.1,1,23,1,78.9,81.8,2,44,0.0,0,196,31,92.9,182,98.5,46,37.1,3,404,213,6.9,13.0,2.22,0,6.8,12,89.3,75.0,3,4,7.4,4,23,1,64.5,70.1,0,36,0.4,1,284,50,97.2,276,103.9,56,45.2,0,500,261,5.2,10.0,1.81
Ja'Marr Chase,84270,WR,CIN,17,123,0,7,12.8,6,67.6,44.4,4,9,8.0,2,17,0,62.3,83.5,3,82,0.0,0,153,23,92.8,142,103.2,34,27.6,3,459,193,8.4,20.0,3.23,0,13.7,11,67.1,33.3,5,15,9.6,5,30,2,56.7,79.8,1,69,0.0,0,332,47,93.7,311,121.3,70,56.9,5,763,355,7.6,16.2,2.45
Mike Williams,11762,WR,LAC,16,122,0,27,10.9,1,51.4,43.8,7,16,13.6,3,15,0,47.8,73.9,0,49,0.0,0,194,19,88.7,172,98.5,37,30.3,2,316,115,6.1,16.6,1.84,0,12.7,5,67.6,55.6,10,18,8.0,4,26,0,62.8,72.5,0,72,0.0,0,339,46,97.1,329,120.6,68,55.7,4,695,277,6.0,15.1,2.11
Jakobi Meyers,47468,WR,NE,17,121,0,19,11.4,2,57.9,50.0,7,14,5.7,2,24,0,71.6,78.7,2,28,0.9,2,231,33,90.0,208,75.3,57,47.1,2,381,128,3.9,11.5,1.83,0,8.6,1,80.4,85.7,12,14,2.2,1,16,0,76.3,68.0,1,39,1.8,5,285,45,95.4,272,92.8,56,46.3,0,451,83,1.8,10.0,1.66
CeeDee Lamb,61570,WR,DAL,16,116,0,9,14.7,6,56.3,71.4,5,7,0.0,0,14,0,82.7,79.3,2,49,0.6,1,168,18,91.1,153,97.5,32,27.6,6,269,101,5.6,14.9,1.76,0,10.0,12,73.1,66.7,6,9,9.3,5,34,0,51.2,85.1,4,44,0.6,2,339,49,90.6,307,80.8,67,57.8,0,686,262,5.3,14.0,2.23
Amon-Ra St. Brown,84470,WR,DET,17,115,0,11,7.4,1,64.3,40.0,2,5,5.3,1,11,0,83.2,76.6,0,31,0.9,1,111,18,91.0,101,81.3,28,24.3,0,172,99,5.5,9.6,1.7,0,6.8,5,85.7,66.7,6,9,0.0,0,28,0,90.7,77.8,1,37,0.6,2,325,54,95.7,311,107.5,63,54.8,2,557,258,4.8,10.3,1.79
Deebo Samuel,48274,WR,SF,16,114,0,28,9.9,4,42.9,30.0,3,10,30.8,4,7,0,26.8,59.2,1,79,0.8,1,129,9,87.6,113,75.9,21,18.4,1,212,137,15.2,23.6,1.88,0,8.2,13,76.6,70.0,7,10,6.3,4,39,3,70.9,91.1,3,83,0.3,1,293,59,95.9,281,119.1,77,67.5,4,1032,588,10.0,17.5,3.67
Marvin Jones Jr.,7158,WR,JAX,17,114,0,15,14.6,1,55.0,37.5,6,16,0.0,0,15,0,85.3,80.5,1,28,0.0,0,187,22,91.4,171,91.0,40,35.1,3,274,25,1.1,12.5,1.6,0,12.5,2,69.5,72.7,8,11,6.8,3,22,0,66.3,63.5,1,33,0.5,2,397,41,95.5,379,86.8,59,51.8,0,479,79,1.9,11.7,1.26
Mike Evans,8642,WR,TB,16,111,0,30,11.7,2,74.5,90.0,9,10,5.0,2,29,0,73.3,84.1,0,46,0.0,0,219,38,93.2,204,144.4,51,45.9,8,497,90,2.4,13.1,2.44,0,15.3,2,57.4,75.0,3,4,10.0,3,19,0,55.1,60.1,3,40,0.0,0,326,27,97.2,317,88.2,47,42.3,4,411,136,5.0,15.2,1.3
Tee Higgins,61211,WR,CIN,14,108,0,7,12.7,3,60.0,46.2,6,13,10.0,2,14,0,56.9,79.7,1,39,0.0,0,129,18,93.0,120,116.0,30,27.8,4,275,70,3.9,15.3,2.29,0,10.6,3,80.8,58.3,7,12,4.5,2,29,1,75.5,82.4,0,54,0.4,1,266,42,94.0,250,120.9,52,48.1,1,597,173,4.1,14.2,2.39
Zach Ertz,7816,TE,ARZ,17,108,0,1,7.8,1,61.3,44.4,4,9,0.0,0,10,0,83.2,62.4,0,27,2.8,4,141,19,87.9,124,107.2,31,28.7,3,162,72,3.8,8.5,1.31,0,7.0,2,75.0,44.4,4,9,6.7,3,19,0,67.4,69.3,3,47,2.7,9,329,42,93.3,307,82.7,56,51.9,1,463,254,6.0,11.0,1.51
Kyle Pitts,83964,TE,ATL,17,107,0,2,14.2,2,54.8,50.0,7,14,5.6,1,14,0,67.7,82.1,2,61,2.9,4,138,17,88.4,122,64.7,31,29.0,0,326,94,5.5,19.2,2.67,0,10.3,3,65.2,35.3,6,17,6.5,3,26,0,68.6,78.5,3,49,2.6,9,350,43,94.6,331,77.5,66,61.7,0,634,207,4.8,14.7,1.92
Cole Beasley,7330,WR,BUF,16,106,0,4,6.2,1,71.4,33.3,1,3,4.8,1,13,1,72.3,63.9,2,20,0.0,0,181,20,90.6,164,58.6,28,26.4,0,180,78,3.9,9.0,1.1,0,5.8,1,80.9,50.0,1,2,5.2,3,19,0,74.0,70.9,1,29,0.0,0,294,55,95.6,281,94.4,68,64.2,1,472,204,3.7,8.6,1.68
Mike Gesicki,47153,TE,MIA,17,106,0,17,9.7,0,48.8,40.0,8,20,0.0,0,13,0,84.5,68.4,0,40,1.4,3,209,21,90.0,188,72.2,43,40.6,1,224,62,3.0,10.7,1.19,0,8.1,4,84.9,62.5,5,8,4.3,2,22,0,76.8,70.6,1,32,1.9,6,313,45,92.7,290,97.1,53,50.0,0,487,151,3.4,10.8,1.68
Robby Anderson,11254,WR,CAR,17,105,0,5,12.1,1,44.8,60.0,3,5,7.1,1,9,0,63.2,59.6,1,23,0.0,0,183,13,94.5,173,76.7,29,27.6,3,119,12,0.9,9.2,0.69,0,10.8,3,51.6,14.3,2,14,8.3,3,16,0,62.1,61.3,5,57,0.0,0,395,33,95.9,379,41.0,64,61.0,1,357,136,4.1,10.8,0.94
Chase Claypool,42312,WR,PIT,15,103,0,25,12.3,2,42.9,33.3,5,15,11.8,2,11,0,51.2,69.4,3,59,0.0,0,143,15,92.3,132,35.3,35,34.0,0,279,118,7.9,18.6,2.11,0,10.3,4,64.7,37.5,6,16,15.4,6,18,0,36.3,64.7,0,52,0.0,0,275,33,93.5,257,90.8,51,49.5,0,426,165,5.0,12.9,1.66
Tyler Lockett,9502,WR,SEA,16,103,0,29,16.9,1,70.6,75.0,3,4,0.0,0,9,0,79.4,77.7,0,63,0.0,0,102,12,89.2,91,152.6,17,16.5,5,241,88,7.3,20.1,2.65,0,14.2,0,71.9,41.7,5,12,2.1,1,23,0,85.2,76.7,2,55,0.6,2,327,46,95.4,312,100.3,64,62.1,2,629,101,2.2,13.7,2.02
A.J. Brown,48327,WR,TEN,13,101,0,31,12.3,2,63.9,50.0,5,10,4.2,1,18,0,73.7,89.1,0,25,0.0,0,111,23,94.6,105,108.7,36,35.6,2,301,84,3.7,13.1,2.87,0,12.5,5,58.6,50.0,7,14,17.1,7,23,0,29.8,78.6,2,57,0.0,0,211,34,95.3,201,83.8,58,57.4,2,497,120,3.5,14.6,2.47
Dalton Schultz,47304,TE,DAL,17,101,0,9,6.9,2,63.6,40.0,2,5,6.7,1,9,0,67.7,65.1,0,30,8.3,15,181,14,85.1,154,120.6,22,21.8,4,137,64,4.6,9.8,0.89,0,6.1,11,85.9,81.8,9,11,1.8,1,28,0,88.4,81.9,1,32,9.9,37,374,55,84.8,317,103.5,64,63.4,1,585,258,4.7,10.6,1.85
DeVonta Smith,61100,WR,PHI,17,101,0,24,15.7,1,56.0,20.0,1,5,6.7,1,13,1,66.7,73.2,0,36,0.0,0,162,14,93.2,151,130.7,25,24.8,4,254,85,6.1,18.1,1.68,0,15.1,5,67.1,44.4,8,18,4.1,2,28,0,77.9,77.1,1,46,0.0,0,327,47,95.7,313,89.5,70,69.3,0,629,123,2.6,13.4,2.01
Christian Kirk,47546,WR,ARZ,17,101,0,1,14.6,0,63.6,50.0,3,6,6.7,1,10,0,64.4,68.6,0,43,0.0,0,129,14,90.7,117,137.9,22,21.8,3,228,51,3.6,16.3,1.95,0,10.0,1,82.1,80.0,8,10,6.8,4,29,0,67.9,74.1,0,50,0.0,0,341,55,95.3,325,105.8,67,66.3,0,629,175,3.2,11.4,1.94
Amari Cooper,9437,WR,DAL,15,99,0,9,12.1,1,62.5,75.0,6,8,9.1,2,14,1,58.1,69.1,0,33,0.0,0,154,20,90.9,140,127.0,32,32.3,4,255,67,3.4,12.8,1.82,0,12.6,9,69.6,58.3,7,12,2.5,1,24,0,82.6,74.0,0,41,0.0,0,330,39,93.0,307,111.5,56,56.6,2,530,143,3.7,13.6,1.73
Laviska Shenault Jr.,61220,WR,JAX,16,95,0,15,6.3,6,56.5,33.3,1,3,18.8,3,11,0,33.5,62.0,1,16,1.5,2,136,13,92.6,126,53.7,23,24.2,0,125,85,6.5,9.6,0.99,0,5.1,13,78.9,25.0,1,4,10.0,5,16,1,54.7,65.0,0,58,2.1,6,289,45,93.1,269,99.1,57,60.0,0,444,291,6.5,9.9,1.65
Courtland Sutton,48164,WR,DEN,17,95,0,10,17.5,0,59.3,66.7,4,6,5.9,1,10,0,68.7,71.3,0,39,0.0,0,154,16,92.2,142,105.2,27,28.4,1,268,40,2.5,16.8,1.89,0,14.9,1,60.4,25.0,3,12,0.0,0,18,0,88.3,67.3,1,33,0.0,0,329,32,96.4,317,71.0,53,55.8,0,336,73,2.3,10.5,1.06
Najee Harris,57121,HB,PIT,17,94,0,25,0.4,4,81.3,,0,0,0.0,0,4,0,81.7,61.6,0,18,24.7,43,174,13,69.0,120,88.8,16,17.0,0,85,96,7.4,6.5,0.71,0,-0.4,23,75.0,,0,0,9.3,4,9,0,57.5,67.5,0,25,21.2,65,307,39,74.9,230,90.3,52,55.3,1,241,255,6.5,6.2,1.05
Russell Gage,44771,WR,ATL,14,93,0,2,12.1,3,64.3,50.0,4,8,5.3,1,14,1,68.7,81.6,1,21,0.0,0,93,18,93.5,87,110.7,28,30.1,3,230,76,4.2,12.8,2.64,0,9.1,4,74.6,70.0,7,10,6.4,3,21,1,68.0,71.3,4,49,0.0,0,275,44,97.1,267,77.2,59,63.4,1,504,163,3.7,11.5,1.89
George Kittle,11901,TE,SF,14,93,0,28,7.5,6,77.8,50.0,3,6,6.7,1,9,1,64.7,76.2,0,35,12.6,15,119,14,79.8,95,144.2,18,19.4,2,175,97,6.9,12.5,1.84,0,8.6,11,74.6,42.9,3,7,6.4,3,27,1,68.3,90.9,5,48,15.6,43,276,44,82.6,228,83.4,59,63.4,2,612,321,7.3,13.9,2.68
A.J. Green,6156,WR,ARZ,16,90,0,1,11.3,1,36.8,42.9,3,7,22.2,2,5,0,35.7,56.0,1,42,0.0,0,127,7,90.6,115,52.3,19,21.1,1,109,24,3.4,15.6,0.95,0,14.6,6,73.2,75.0,9,12,0.0,0,30,0,83.0,80.9,1,41,0.0,0,329,41,95.4,314,119.6,56,62.2,2,699,161,3.9,17.0,2.23
Darren Waller,9637,TE,LV,11,90,0,23,13.6,2,46.7,16.7,1,6,6.7,1,13,0,66.7,77.1,1,33,6.5,9,138,14,86.2,119,73.2,30,33.3,1,252,103,7.4,18.0,2.12,0,9.2,1,72.3,50.0,3,6,8.1,3,16,0,61.3,73.0,0,31,5.6,12,214,34,91.6,196,96.0,47,52.2,0,379,146,4.3,11.1,1.93
Cole Kmet,60995,TE,CHI,17,89,0,6,7.4,1,55.6,40.0,2,5,16.7,2,4,0,43.5,51.5,1,12,15.7,19,121,10,75.2,91,41.4,18,20.2,0,70,27,2.7,7.0,0.77,0,7.5,5,74.6,66.7,6,9,6.4,3,22,0,68.0,68.2,0,25,10.8,41,378,44,86.0,325,96.9,59,66.3,0,463,207,4.7,10.5,1.42
Austin Ekeler,12164,HB,LAC,16,88,0,27,3.8,4,70.6,,0,0,7.7,1,8,0,61.8,59.6,1,40,16.9,26,154,12,74.7,115,110.9,17,19.3,2,144,143,11.9,12.0,1.25,0,1.0,9,81.0,100.0,1,1,6.0,3,18,3,70.9,65.2,0,20,7.3,20,275,47,89.8,247,118.1,58,65.9,4,396,386,8.2,8.4,1.6
Tyler Boyd,10689,WR,CIN,16,88,0,7,8.2,3,61.5,66.7,4,6,0.0,0,9,0,81.7,66.7,1,68,0.0,0,150,16,92.7,139,89.7,26,29.5,1,247,139,8.7,15.4,1.78,0,7.6,3,84.1,71.4,5,7,0.0,0,21,1,81.8,71.3,2,56,0.3,1,291,37,92.4,269,103.5,44,50.0,2,429,212,5.7,11.6,1.59
Noah Fant,42388,TE,DEN,16,88,0,10,7.3,1,71.4,0.0,0,2,0.0,0,11,0,81.1,76.3,0,32,5.6,7,124,15,87.9,109,134.3,21,23.9,3,167,74,4.9,11.1,1.53,0,6.2,4,79.3,55.6,5,9,2.1,1,15,0,77.0,66.7,0,28,7.4,21,282,46,89.7,253,97.2,58,65.9,0,425,185,4.0,9.2,1.68
Rob Gronkowski,5567,TE,TB,12,86,0,30,11.4,1,54.8,44.4,4,9,10.5,2,10,0,54.3,74.9,0,27,9.3,14,151,17,84.8,128,113.7,31,36.0,5,196,87,5.1,11.5,1.53,0,8.6,14,71.1,0.0,0,2,5.9,2,19,0,68.8,89.3,0,42,5.7,12,209,32,92.3,193,115.1,45,52.3,1,501,245,7.7,15.7,2.6
Van Jefferson,47447,WR,LA,17,86,0,26,8.7,0,64.3,80.0,4,5,10.0,1,6,0,56.7,54.7,0,18,0.0,0,120,9,95.8,115,102.7,14,16.3,1,78,24,2.7,8.7,0.68,0,14.8,1,61.2,22.2,2,9,16.7,6,20,0,31.4,63.5,0,79,0.0,0,328,30,94.8,311,119.4,49,57.0,3,540,139,4.6,18.0,1.74
Adam Thielen,8288,WR,MIN,13,86,0,18,10.5,1,73.1,62.5,5,8,5.0,1,16,0,70.7,81.0,0,35,0.0,0,121,19,91.7,111,143.4,26,30.2,6,255,94,4.9,13.4,2.3,0,9.1,6,78.7,63.6,7,11,0.0,0,15,1,90.0,66.4,2,29,0.0,0,285,37,95.4,272,95.4,47,54.7,2,364,134,3.6,9.8,1.34
Leonard Fournette,11759,HB,TB,14,83,0,30,1.0,5,73.9,20.0,1,5,10.5,2,8,0,55.6,68.0,0,23,13.7,20,146,17,78.8,115,96.5,23,27.7,1,101,121,7.1,5.9,0.88,0,0.5,2,89.4,,0,0,6.7,3,17,1,67.4,60.4,2,16,6.5,13,199,42,91.0,181,73.9,47,56.6,0,282,261,6.2,6.7,1.56
Tim Patrick,12087,WR,DEN,16,83,0,10,14.7,0,68.8,37.5,3,8,0.0,0,20,0,84.5,87.0,1,44,1.4,2,139,22,91.4,127,130.5,32,38.6,4,342,66,3.0,15.5,2.69,0,11.1,5,60.0,28.6,2,7,17.2,5,14,0,31.9,60.4,1,31,0.6,2,310,24,95.8,297,81.6,40,48.2,1,303,106,4.4,12.6,1.02
Tyler Conklin,47124,TE,MIN,17,83,0,18,7.1,0,55.6,60.0,3,5,9.1,1,5,0,60.2,60.6,0,31,15.3,25,163,10,77.9,127,67.8,18,21.7,0,84,39,3.9,8.4,0.66,0,4.8,2,79.2,44.4,4,9,0.0,0,16,1,90.0,72.8,0,40,18.2,60,329,38,79.6,262,110.3,48,57.8,1,423,250,6.6,11.1,1.61
Brandon Aiyuk,84109,WR,SF,17,83,0,28,9.7,1,57.7,50.0,5,10,6.3,1,14,0,66.7,75.1,0,26,0.7,1,145,15,89.7,130,106.9,26,31.3,2,194,72,4.8,12.9,1.49,0,11.4,13,69.6,60.0,6,10,5.9,2,17,1,70.1,70.8,0,43,0.0,0,290,32,96.6,280,108.9,46,55.4,0,539,245,7.7,16.8,1.93
T.J. Hockenson,40912,TE,DET,12,81,0,11,9.2,0,70.6,50.0,2,4,0.0,0,8,0,80.0,68.1,1,22,4.3,4,92,12,87.0,80,87.1,17,21.0,1,127,48,4.0,10.6,1.59,0,7.1,6,77.6,87.5,7,8,2.6,1,17,0,82.2,72.7,1,33,5.4,14,260,38,88.8,231,94.7,49,60.5,1,350,121,3.2,9.2,1.52
Marquez Callaway,42295,WR,NO,17,81,0,20,16.5,3,44.8,70.0,7,10,7.1,1,9,0,47.7,64.4,1,49,0.0,0,160,13,94.4,151,96.0,29,35.8,4,218,45,3.5,16.8,1.44,0,11.4,1,65.9,28.6,2,7,3.3,1,20,0,78.0,71.8,0,58,0.0,0,271,29,96.3,261,103.4,44,54.3,1,410,86,3.0,14.1,1.57
Tyler Higbee,10744,TE,LA,15,81,0,26,7.2,0,76.5,57.1,4,7,7.1,1,11,0,63.5,71.2,0,26,5.9,7,119,13,91.6,109,139.0,17,21.0,3,137,57,4.4,10.5,1.26,0,5.8,1,77.1,71.4,5,7,5.1,2,14,1,72.6,63.1,2,37,11.0,35,318,37,86.2,274,77.4,48,59.3,0,328,153,4.1,8.9,1.2
Mecole Hardman,42683,WR,KC,17,80,0,16,6.9,7,80.0,66.7,2,3,0.0,0,12,0,66.7,73.9,0,53,0.0,0,112,16,92.9,104,135.4,20,25.0,1,277,199,12.4,17.3,2.66,0,7.3,5,73.3,0.0,0,4,5.7,2,14,1,72.0,65.3,0,44,0.0,0,254,33,94.1,239,93.4,45,56.3,0,326,256,7.8,9.9,1.36
Jarvis Landry,8698,WR,CLV,12,79,0,8,8.4,5,64.0,62.5,5,8,5.9,1,8,0,67.0,63.5,0,24,0.0,0,127,16,93.7,119,95.8,25,31.6,1,162,51,3.2,10.1,1.36,0,9.0,2,65.2,66.7,2,3,0.0,0,18,2,87.6,73.5,5,38,0.6,1,170,30,94.1,160,55.0,46,58.2,1,341,160,5.3,11.4,2.13
Odell Beckham Jr.,8647,WR,LA,14,79,0,26,15.7,0,52.2,50.0,3,6,7.7,1,11,0,63.2,79.8,1,40,0.0,0,88,12,95.5,84,96.0,23,29.1,3,160,44,3.7,13.3,1.9,0,12.9,2,62.8,50.0,3,6,6.9,2,12,0,65.2,66.3,2,54,0.0,0,237,27,96.2,228,73.7,43,54.4,1,319,106,3.9,11.8,1.4
Jared Cook,5012,TE,LAC,16,79,0,27,8.7,0,50.0,37.5,3,8,15.4,2,8,0,47.7,58.2,1,21,2.7,4,149,11,86.6,129,48.7,22,27.8,0,126,50,4.5,11.5,0.98,0,9.1,2,70.5,36.4,4,11,13.9,5,21,0,42.0,65.5,2,42,4.8,15,314,31,91.4,287,96.4,44,55.7,2,416,186,6.0,13.4,1.45
