player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,ED,ATL,8,6,0,2,0,,,2.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,43,1,0,0,0,0,0,0.0,,0,0,,,5.6,,,0,0,,68.7,0,,50.0,1,0,0.0,0,5,83.3,90,2,1,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,8,11,0,24,0,,,3.6,,,0,0,,67.6,0,,0.0,0,0,0.0,0,1,9.1,28,1,1,0,0,0,0,0.0,,0,0,,,17.0,,,0,0,,52.8,0,,100.0,1,0,0.0,0,8,72.7,47,0,0,0,0,0,0,0.0,
Kareem Jackson,5545,S,DEN,7,232,0,10,0,6.8,60.0,98.0,15.7,9.4,0,1,20.0,76.0,1,12,0.0,0,1,67.1,3,50,21.6,51,2,5,5,1,18,6,0.4,6.0,0,1,6.2,100.0,100.0,25.2,25.2,0,0,0.0,68.3,0,18,0.0,0,0,102.5,5,133,57.3,133,3,17,5,0,43,12,0.3,8.6
Jerry Hughes,5556,ED,HST,7,5,0,13,0,,,4.8,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,21,0,0,0,0,0,0,0.0,,0,0,,,3.6,,,0,0,,64.1,0,,0.0,0,0,0.0,0,3,60.0,84,2,1,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,4,4,0,4,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,8,0,0,0,0,0,0,,,0,0,,,7.0,,,0,0,,61.8,0,,,0,0,0.0,0,3,75.0,43,0,0,0,0,0,0,0.0,
Patrick Peterson,6157,CB,PIT,7,292,0,25,0,14.5,73.3,99.1,9.1,6.7,0,0,0.0,28.5,0,52,50.0,2,0,154.9,11,110,37.7,111,0,2,15,3,217,80,2.2,19.7,0,1,6.6,53.8,98.0,19.7,10.6,0,1,7.7,78.8,1,29,20.0,2,1,39.9,7,145,49.7,148,2,7,13,0,78,67,0.6,11.1
Cameron Jordan,6176,ED,NO,8,6,0,20,0,,,5.7,,,0,0,,67.4,0,,0.0,0,0,0.0,0,5,83.3,88,0,1,0,0,0,0,0.0,,0,0,,,0.6,,,0,0,,75.4,0,,50.0,1,0,0.0,0,1,16.7,167,1,1,0,0,0,0,0.0,
Justin Houston,6222,ED,CAR,7,19,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,1,-7.0,100.0,21.0,16.0,16.0,0,0,0.0,83.5,0,0,0.0,0,0,79.2,1,17,89.5,81,4,3,1,0,0,7,0.0,0.0
Stephon Gilmore,7016,CB,DAL,7,257,0,9,0,11.2,52.4,100.0,8.6,4.5,0,4,19.0,58.2,1,23,9.1,1,2,71.9,11,106,41.2,106,1,10,21,1,152,34,1.6,13.8,0,2,10.6,50.0,100.0,18.6,9.3,0,2,14.3,63.0,1,68,7.7,1,2,83.0,7,144,56.0,144,3,10,14,1,152,83,1.2,21.7
Bobby Wagner,7050,LB,SEA,7,275,0,29,0,4.0,100.0,58.1,23.0,23.0,0,0,0.0,60.3,0,8,0.0,0,0,100.0,1,25,9.1,43,1,1,1,0,8,4,0.3,8.0,0,3,2.8,90.0,92.5,9.7,8.8,0,1,5.0,67.1,0,23,0.0,0,1,125.4,18,184,66.9,199,6,18,20,1,202,152,1.2,11.2
Lavonte David,7060,LB,TB,7,265,0,30,0,9.9,71.4,81.7,9.4,6.7,0,1,14.3,82.8,0,19,0.0,0,1,87.2,5,49,18.5,60,3,5,7,0,43,7,0.9,8.6,0,4,4.1,81.5,92.6,8.3,6.7,0,1,3.7,58.0,0,25,8.3,2,0,87.3,22,187,70.6,202,11,18,27,0,134,65,0.7,6.1
Demario Davis,7079,LB,NO,8,274,0,20,1,2.7,33.3,79.4,72.0,24.0,0,1,33.3,77.8,0,2,0.0,0,0,42.4,1,81,29.6,102,2,2,3,0,2,1,0.0,2.0,0,4,5.6,68.8,91.3,14.5,9.9,0,1,6.3,76.9,0,13,0.0,0,1,73.7,11,168,61.3,184,6,13,16,0,55,51,0.3,5.0
Rodney McLeod,7271,S,CLV,7,108,0,8,0,4.0,0.0,95.9,,21.5,0,0,0.0,57.4,0,,0.0,0,0,39.6,0,47,43.5,49,0,2,2,0,0,0,0.0,,0,0,8.0,66.7,96.7,14.3,9.5,1,1,16.7,52.5,0,17,0.0,0,1,86.8,4,58,53.7,60,1,3,6,0,42,21,0.7,10.5
