player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kirk Cousins,7102,QB,MIN,8,80.5,293,311,7.7,2.69,1,10,3.0,69.5,216,0,108,8.5,331,20,113,18,46.2,86.1,85.1,64.8,7,5,353,6,15.7,103.8,5.1,17,3,2,8,18,8,2.3,2331,7.5
Sam Howell,97599,QB,WAS,8,78.5,279,308,8.2,2.81,8,17,5.2,66.9,206,0,139,5.9,369,13,107,32,72.0,63.2,60.7,72.4,1,8,394,3,29.5,90.1,11.1,41,19,0,20,13,14,3.6,2146,7.0
Patrick Mahomes,11765,QB,KC,8,78.3,286,305,7.4,3.02,1,13,4.1,68.5,209,0,117,6.7,341,15,123,16,72.7,88.6,82.2,90.3,6,8,360,3,8.5,95.5,2.9,10,24,1,11,15,12,3.3,2259,7.4
Jared Goff,10635,QB,DET,8,81.3,267,293,7.0,2.56,6,11,3.6,68.3,200,0,103,7.8,311,17,108,11,73.8,88.3,85.3,74.3,2,5,322,3,14.6,96.4,4.8,15,3,1,17,12,6,1.9,2173,7.4
Josh Allen,46601,QB,BUF,8,79.5,268,286,8.7,2.9,3,14,4.7,71.7,205,0,101,3.8,320,8,116,4,80.8,90.0,87.7,73.4,2,8,341,3,11.9,101.5,3.8,12,22,1,12,17,7,2.1,2165,7.6
Jalen Hurts,40291,QB,PHI,8,78.7,258,282,8.9,3.14,2,17,5.8,68.4,193,0,120,4.9,322,10,106,24,54.2,79.4,78.3,68.4,4,8,336,2,15.8,94.3,5.9,19,21,0,18,13,11,3.3,2140,7.6
Derek Carr,8671,QB,NO,8,72.3,264,282,9.4,2.57,3,14,4.8,64.5,182,0,104,4.7,306,9,88,20,56.8,66.8,65.8,61.8,4,4,319,2,18.3,87.6,6.2,19,5,0,11,8,9,2.8,1910,6.8
Matthew Stafford,4924,QB,LA,8,71.3,254,278,8.9,2.56,4,19,6.5,59.7,166,0,108,8.3,309,15,101,26,90.9,83.7,81.3,64.7,2,7,328,5,17.6,82.0,6.1,19,11,3,15,8,6,1.8,2070,7.4
Tua Tagovailoa,60326,QB,MIA,8,79.3,256,273,8.3,2.28,7,19,6.6,70.3,192,0,62,5.4,292,11,121,17,67.8,88.7,90.2,35.5,2,7,306,2,17.7,108.6,3.8,11,7,1,7,18,9,2.9,2396,8.8
Trevor Lawrence,77632,QB,JAX,8,77.3,255,271,7.5,2.48,10,16,5.5,68.3,185,0,93,6.1,316,12,96,15,59.5,84.9,81.5,77.6,2,4,335,2,20.4,93.8,6.0,19,24,0,4,9,11,3.3,1946,7.2
