player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,ED,ATL,8,4,1.4,0,0,2,58.7,74.9,87.2,66.9,72.9,28.9,20.0,5,0,131,134,11.5,15,16
Brandon Graham,5538,ED,PHI,8,0,4.0,0,0,24,65.6,70.7,46.4,71.3,63.0,59.1,0.0,0,1,42,45,4.8,2,3
Kareem Jackson,5545,S,DEN,7,6,8.4,0,0,10,81.4,72.2,0.0,62.8,49.9,68.6,20.0,4,4,169,173,0.6,1,10
Jerry Hughes,5556,ED,HST,7,2,2.0,0,0,13,64.0,65.6,60.1,58.2,68.1,49.2,7.1,1,1,71,73,11.3,8,11
Al Woods,5646,DI,NYJ,6,2,1.0,0,0,22,,54.0,81.4,53.0,55.4,71.5,0.0,0,0,70,74,4.3,3,3
Von Miller,6154,ED,BUF,4,0,0.0,0,0,4,62.6,52.4,20.9,53.0,66.2,69.9,0.0,0,1,14,14,7.1,1,1
Patrick Peterson,6157,CB,PIT,7,3,7.0,1,0,25,55.1,54.3,84.6,66.6,47.4,28.5,15.4,2,2,193,199,1.0,2,8
Cameron Jordan,6176,ED,NO,8,8,3.6,0,0,20,79.5,81.9,87.8,73.4,73.7,74.1,4.5,1,0,144,149,5.6,8,13
Cameron Heyward,6183,DI,PIT,1,0,,0,0,25,,56.9,72.7,62.2,54.5,,,0,0,4,5,0.0,0,0
Justin Houston,6222,ED,CAR,7,2,1.7,0,0,5,82.9,61.2,48.1,61.8,49.0,44.8,28.6,2,1,58,59,1.7,1,3
Lawrence Guy Sr.,6385,DI,NE,8,6,1.8,0,0,19,,33.2,84.4,45.6,33.6,56.4,0.0,0,0,152,160,7.2,11,12
Nick Bellore,6515,FB,SEA,1,0,,0,0,29,60.0,60.2,64.4,58.3,60.0,,,0,0,1,1,0.0,0,0
Stephon Gilmore,7016,CB,DAL,7,0,7.6,1,0,9,62.0,64.4,83.8,,71.0,63.7,16.7,1,3,158,160,0.0,0,5
Fletcher Cox,7018,DI,PHI,7,2,3.8,0,0,24,67.0,67.1,65.2,66.4,56.9,74.9,0.0,0,1,82,84,3.7,3,9
Bobby Wagner,7050,LB,SEA,7,13,2.2,0,0,29,67.7,89.9,82.5,71.8,93.2,90.4,4.7,2,0,174,175,12.6,22,28
Lavonte David,7060,LB,TB,7,9,1.5,0,0,30,69.0,71.2,83.0,60.7,69.6,69.5,9.7,3,0,165,166,8.5,14,19
Demario Davis,7079,LB,NO,8,10,4.9,1,0,20,81.6,89.4,84.7,71.3,85.6,85.7,6.3,2,1,174,182,6.3,11,20
Rodney McLeod,7271,S,CLV,7,3,4.2,0,0,8,53.5,57.5,81.6,53.5,69.4,62.7,14.3,2,0,66,70,10.6,7,9
Tashaun Gipson Sr.,7288,S,SF,8,6,7.9,0,0,28,66.5,66.8,46.7,52.9,68.2,71.2,18.8,3,1,145,152,1.4,2,7
Harrison Smith,7641,S,MIN,8,8,4.7,0,1,18,73.8,74.1,84.7,59.9,69.2,75.7,14.8,4,1,201,205,3.5,7,15
Justin Bethel,7654,CB,MIA,3,1,1.7,0,0,17,66.7,71.5,79.8,90.9,65.4,85.2,0.0,0,0,32,33,6.3,2,3
Darius Slay,7817,CB,PHI,7,0,10.0,0,0,24,58.2,59.6,84.8,,65.1,61.7,0.0,0,1,106,108,1.9,2,5
Johnathan Hankins,7830,DI,DAL,7,6,3.9,0,0,9,75.4,48.4,50.5,64.6,40.9,36.7,13.3,2,1,89,90,3.4,3,7
Tyrann Mathieu,7850,S,NO,8,6,8.8,1,0,20,72.7,73.8,84.7,53.9,70.0,74.8,15.4,2,2,175,183,0.6,1,5
John Jenkins,7863,DI,LV,8,10,2.3,0,0,23,60.0,73.5,84.8,75.0,65.7,69.8,3.3,1,0,178,187,8.4,15,19
Duron Harmon,7872,S,CHI,1,0,4.0,0,0,6,59.1,61.7,75.3,59.0,66.9,81.5,0.0,0,0,24,24,4.2,1,1
William Gholston,7908,DI,TB,7,1,2.2,0,0,30,62.1,59.9,80.7,61.2,52.0,73.3,0.0,0,0,61,61,9.8,6,9
Micah Hyde,7941,S,BUF,8,2,24.0,0,0,4,72.8,71.9,86.5,60.8,59.0,69.9,18.2,2,0,165,169,0.6,1,7
Jordan Poyer,8000,S,BUF,7,8,8.5,0,0,4,78.1,78.1,42.5,65.9,68.9,76.4,4.8,1,1,149,152,2.0,3,12
Nick Williams,8006,DI,LAC,7,4,2.3,0,0,27,81.3,55.4,83.2,62.1,43.4,45.1,12.5,1,0,92,95,2.2,2,3
Mike Purcell,8530,DI,DEN,7,5,3.8,1,0,10,53.3,42.8,51.1,60.3,42.8,27.1,25.0,3,1,95,100,2.1,2,4
Jadeveon Clowney,8636,ED,BLT,8,2,2.3,0,0,3,54.7,75.8,70.5,72.2,71.3,28.3,21.4,3,1,74,76,8.1,6,9
Khalil Mack,8640,ED,LAC,7,4,1.4,0,0,27,72.7,87.9,87.3,78.5,78.9,56.5,12.5,2,0,118,123,7.6,9,10
Aaron Donald,8648,DI,LA,8,7,0.9,1,0,26,60.0,89.8,51.8,90.7,68.7,48.3,7.4,2,2,156,160,10.9,17,18
C.J. Mosley,8652,LB,NYJ,7,13,4.0,0,0,22,90.2,87.4,46.9,90.1,64.3,84.1,5.4,2,2,211,220,5.2,11,22
Jimmie Ward,8665,S,HST,5,6,7.2,0,0,13,66.6,68.1,80.1,50.7,68.1,75.2,7.7,1,1,121,125,1.7,2,6
Bradley Roby,8666,CB,PHI,2,0,,0,0,24,47.8,49.0,77.0,66.9,50.5,29.6,,0,0,11,12,0.0,0,0
DeMarcus Lawrence,8669,ED,DAL,7,6,-0.8,0,0,9,52.7,90.9,85.9,80.6,91.5,50.2,0.0,0,0,74,75,14.9,11,11
Kyle Van Noy,8675,ED,BLT,5,2,3.5,0,0,3,39.9,62.5,82.2,66.9,54.1,50.7,0.0,0,0,33,35,6.1,2,2
Jerick McKinnon,8731,HB,KC,1,0,,0,0,16,,60.0,60.4,,60.0,,,0,0,1,1,0.0,0,0
DaQuan Jones,8747,DI,BUF,5,3,1.4,0,0,4,60.0,90.2,80.9,89.5,76.9,29.5,11.1,1,0,33,33,12.1,4,5
Brent Urban,8769,DI,BLT,8,3,4.8,0,0,3,59.4,59.4,81.3,61.4,56.7,57.1,11.1,1,0,42,43,4.8,2,5
Shelby Harris,8869,DI,CLV,7,2,1.4,0,0,8,58.0,60.4,81.6,59.4,60.5,58.9,7.1,1,0,75,77,12.0,9,11
Denico Autry,8982,ED,TEN,7,5,0.6,1,0,31,62.1,59.7,67.0,61.5,54.6,60.9,13.3,2,1,101,102,7.9,8,8
