player,player_id,position,team_name,player_game_count,allowed_pressure_dropbacks,ce_percent,declined_penalties,franchise_id,hits_allowed,hurries_allowed,lg_percent,lt_percent,ol_te_percent,other_percent,penalties,pressures_allowed,pressures_ce,pressures_lg,pressures_lt,pressures_off,pressures_ol_te,pressures_other,pressures_rg,pressures_rt,pressures_self,pressures_te,rg_percent,rt_percent,sacks_allowed,self_percent,te_percent
Bryce Young,123943,QB,CAR,6,84,11.9,0,5,2,6,21.4,16.7,78.6,8.3,0,14,10,18,14,84,66,7,18,17,14,1,21.4,20.2,6,16.7,1.2
Kenny Pickett,60515,QB,PIT,7,84,17.9,0,25,2,3,11.9,28.6,79.8,10.7,0,9,15,10,24,84,67,9,18,12,9,0,21.4,14.3,4,10.7,0.0
Geno Smith,7820,QB,SEA,7,83,8.4,0,29,1,5,19.3,28.9,85.5,4.8,0,7,7,16,24,83,71,4,11,32,8,1,13.3,38.6,1,9.6,1.2
Justin Fields,82118,QB,CHI,6,83,13.3,0,6,0,8,18.1,21.7,80.7,3.6,0,15,11,15,18,83,67,3,14,19,15,2,16.9,22.9,7,18.1,2.4
Jared Goff,10635,QB,DET,8,82,13.4,0,11,2,2,26.8,18.3,82.9,9.8,0,7,11,22,15,82,68,8,17,7,7,3,20.7,8.5,3,8.5,3.7
Lamar Jackson,46416,QB,BLT,8,80,7.5,0,3,0,7,15.0,35.0,85.0,2.5,0,12,6,12,28,80,68,2,13,18,12,2,16.3,22.5,5,15.0,2.5
Brock Purdy,77672,QB,SF,8,80,18.8,0,28,0,3,13.8,13.8,86.3,3.8,0,8,15,11,11,80,69,3,20,18,8,2,25.0,22.5,5,10.0,2.5
Justin Herbert,28237,QB,LAC,7,79,17.7,0,27,0,4,16.5,20.3,78.5,15.2,0,5,14,13,16,79,62,12,13,18,5,0,16.5,22.8,1,6.3,0.0
Josh Allen,46601,QB,BUF,8,79,21.5,0,4,2,9,11.4,19.0,75.9,7.6,0,16,17,9,15,79,60,6,14,16,16,0,17.7,20.3,5,20.3,0.0
Daniel Jones,39395,QB,NYG,5,76,11.8,0,21,3,8,15.8,18.4,81.6,2.6,0,15,9,12,14,76,62,2,23,21,15,2,30.3,27.6,4,19.7,2.6
Baker Mayfield,46518,QB,TB,7,71,18.3,0,30,1,6,19.7,9.9,80.3,4.2,0,12,13,14,7,71,57,3,16,15,12,5,22.5,21.1,5,16.9,7.0
Trevor Lawrence,77632,QB,JAX,8,70,20.0,0,15,0,6,20.0,14.3,78.6,8.6,0,9,14,14,10,70,55,6,11,15,9,4,15.7,21.4,3,12.9,5.7
Desmond Ridder,55086,QB,ATL,8,69,23.2,0,2,0,1,21.7,18.8,84.1,7.2,0,6,16,15,13,69,58,5,9,11,6,1,13.0,15.9,5,8.7,1.4
Jordan Love,40306,QB,GB,7,68,13.2,0,12,1,8,22.1,22.1,83.8,2.9,0,12,9,15,15,68,57,2,10,16,12,3,14.7,23.5,3,17.6,4.4
Joe Burrow,28022,QB,CIN,7,67,13.4,0,7,2,1,28.4,32.8,94.0,0.0,0,4,9,19,22,67,63,0,11,15,4,1,16.4,22.4,1,6.0,1.5
C.J. Stroud,129759,QB,HST,7,67,11.9,0,13,1,3,11.9,17.9,83.6,1.5,0,9,8,8,12,67,56,1,12,21,9,4,17.9,31.3,5,13.4,6.0
Gardner Minshew,41401,QB,IND,7,63,9.5,0,14,3,4,11.1,25.4,76.2,7.9,0,10,6,7,16,63,48,5,9,19,10,2,14.3,30.2,3,15.9,3.2
Dak Prescott,10769,QB,DAL,7,63,19.0,0,9,2,1,11.1,22.2,85.7,4.8,0,7,12,7,14,63,54,3,13,15,7,1,20.6,23.8,4,11.1,1.6
Ryan Tannehill,7014,QB,TEN,6,62,17.7,0,31,2,2,22.6,41.9,90.3,0.0,0,6,11,14,26,62,56,0,12,9,6,1,19.4,14.5,2,9.7,1.6
Jimmy Garoppolo,8697,QB,LV,6,49,16.3,0,23,2,4,18.4,18.4,77.6,10.2,0,6,8,9,9,49,38,5,6,11,6,0,12.2,22.4,0,12.2,0.0
Tua Tagovailoa,60326,QB,MIA,8,44,18.2,0,17,1,2,18.2,29.5,88.6,-2.3,0,4,8,8,13,44,39,-1,5,10,4,4,11.4,22.7,1,9.1,9.1
Tyrod Taylor,6332,QB,NYG,6,41,14.6,0,21,0,4,12.2,29.3,80.5,4.9,0,7,6,5,12,41,33,2,7,11,7,0,17.1,26.8,3,17.1,0.0
Deshaun Watson,11767,QB,CLV,4,39,12.8,0,8,2,3,12.8,33.3,79.5,2.6,0,7,5,5,13,39,31,1,4,6,7,1,10.3,15.4,2,17.9,2.6
P.J. Walker,12134,QB,CLV,3,31,9.7,0,8,4,0,19.4,22.6,77.4,3.2,0,5,3,6,7,31,24,1,7,3,5,2,22.6,9.7,1,16.1,6.5
Anthony Richardson,124393,QB,IND,4,28,17.9,0,14,0,5,14.3,21.4,71.4,3.6,0,8,5,4,6,28,20,1,6,3,8,0,21.4,10.7,3,28.6,0.0
Andy Dalton,6187,QB,CAR,1,26,15.4,0,5,2,0,53.8,15.4,92.3,-3.8,0,2,4,14,4,26,24,-1,3,4,2,1,11.5,15.4,0,7.7,3.8
Tyson Bagent,169628,QB,CHI,3,24,12.5,0,6,1,2,8.3,37.5,83.3,8.3,0,3,3,2,9,24,20,2,3,6,3,0,12.5,25.0,0,12.5,0.0
Dorian Thompson-Robinson,83574,QB,CLV,2,17,0.0,0,8,0,2,17.6,35.3,76.5,5.9,0,4,0,3,6,17,13,1,1,4,4,0,5.9,23.5,2,23.5,0.0
Aidan O'Connell,60516,QB,LV,2,13,7.7,0,23,0,0,15.4,15.4,100.0,0.0,0,1,1,2,2,13,13,0,1,9,1,0,7.7,69.2,1,7.7,0.0
Mitch Trubisky,11757,QB,PIT,2,10,10.0,0,25,1,1,20.0,40.0,90.0,0.0,0,2,1,2,4,10,9,0,2,1,2,0,20.0,10.0,0,20.0,0.0
Bailey Zappe,60396,QB,NE,2,9,0.0,0,19,0,0,11.1,11.1,100.0,0.0,0,0,0,1,1,9,9,0,2,6,0,0,22.2,66.7,0,0.0,0.0
Will Levis,83542,QB,TEN,1,9,11.1,0,31,0,0,22.2,33.3,100.0,-11.1,0,0,1,2,3,9,9,-1,0,5,0,1,0.0,55.6,0,0.0,11.1
Malik Willis,60341,QB,TEN,1,6,0.0,0,31,0,0,33.3,66.7,100.0,0.0,0,0,0,2,4,6,6,0,2,1,0,0,33.3,16.7,0,0.0,0.0
Tommy DeVito,60545,QB,NYG,1,5,0.0,0,21,0,0,0.0,40.0,100.0,0.0,0,0,0,0,2,5,5,0,1,3,0,1,20.0,60.0,0,0.0,20.0
Brian Hoyer,5277,QB,LV,2,5,20.0,0,23,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,5,5,0,4,0,0,0,80.0,0.0,0,0.0,0.0
Jameis Winston,9434,QB,NO,2,4,25.0,0,20,0,0,25.0,0.0,100.0,0.0,0,0,1,1,0,4,4,0,0,1,0,1,0.0,25.0,0,0.0,25.0
Brett Rypien,46487,QB,LA,1,4,50.0,0,26,0,0,25.0,0.0,100.0,0.0,0,0,2,1,0,4,4,0,1,1,0,0,25.0,25.0,0,0.0,0.0
Taylor Heinicke,9896,QB,ATL,1,3,0.0,0,2,0,0,66.7,33.3,100.0,0.0,0,0,0,2,1,3,3,0,0,2,0,0,0.0,66.7,0,0.0,0.0
Cooper Rush,12324,QB,DAL,4,2,0.0,0,9,0,0,0.0,0.0,50.0,50.0,0,0,0,0,0,2,1,1,1,1,0,0,50.0,50.0,0,0.0,0.0
Blaine Gabbert,6162,QB,KC,1,2,0.0,0,16,0,0,0.0,100.0,100.0,0.0,0,0,0,0,2,2,2,0,0,1,0,0,0.0,50.0,0,0.0,0.0
Aaron Rodgers,2241,QB,NYJ,1,2,0.0,0,22,1,0,0.0,0.0,0.0,0.0,0,2,0,0,0,2,0,0,0,0,2,0,0.0,0.0,1,100.0,0.0
Taysom Hill,12112,TE,NO,5,2,50.0,0,20,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,2,2,0,1,0,0,0,50.0,0.0,0,0.0,0.0
Jaren Hall,82094,QB,MIN,1,1,0.0,0,18,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Drew Lock,39517,QB,SEA,1,1,0.0,0,29,0,0,100.0,100.0,100.0,0.0,0,0,0,1,1,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Cedrick Wilson Jr.,48170,WR,MIA,1,1,0.0,0,17,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Kadarius Toney,61245,WR,KC,1,1,0.0,0,16,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Amon-Ra St. Brown,84470,WR,DET,1,1,0.0,0,11,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Josh Jacobs,45953,HB,LV,1,1,0.0,0,23,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
