Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Dorian Thompson-Robinson (25509210),Dorian Thompson-Robinson,25509210,QB/S-FLEX,9400,UCLA@CAL 11/25/2022 04:30PM ET,UCLA,28.47
RB,Bijan Robinson (25509444),Bijan Robinson,25509444,RB/FLEX/S-FLEX,9300,BAY@UT 11/25/2022 12:00PM ET,UT,29.23
QB,Drake Maye (25509212),Drake Maye,25509212,QB/S-FLEX,9000,NCST@UNC 11/25/2022 03:30PM ET,UNC,35.02
QB,Ethan Garbers (25509214),Ethan Garbers,25509214,QB/S-FLEX,8500,UCLA@CAL 11/25/2022 04:30PM ET,UCLA,7.4
RB,Zach Charbonnet (25509447),Zach Charbonnet,25509447,RB/FLEX/S-FLEX,8400,UCLA@CAL 11/25/2022 04:30PM ET,UCLA,31.66
QB,Jayden de Laura (25509216),Jayden de Laura,25509216,QB/S-FLEX,8100,ASU@ARIZ 11/25/2022 03:00PM ET,ARIZ,25.82
WR,Josh Downs (25509993),Josh Downs,25509993,WR/FLEX/S-FLEX,8100,NCST@UNC 11/25/2022 03:30PM ET,UNC,27.31
RB,George Holani (25509450),George Holani,25509450,RB/FLEX/S-FLEX,7900,UTST@BSU 11/25/2022 12:00PM ET,BSU,23
QB,Trenton Bourguet (25509218),Trenton Bourguet,25509218,QB/S-FLEX,7700,ASU@ARIZ 11/25/2022 03:00PM ET,ASU,16.43
WR,Jacob Cowing (25509996),Jacob Cowing,25509996,WR/FLEX/S-FLEX,7700,ASU@ARIZ 11/25/2022 03:00PM ET,ARIZ,21.2
QB,Jacolby Criswell (25509222),Jacolby Criswell,25509222,QB/S-FLEX,7600,NCST@UNC 11/25/2022 03:30PM ET,UNC,0.72
QB,KJ Jefferson (25509220),KJ Jefferson,25509220,QB/S-FLEX,7500,ARK@MIZZ 11/25/2022 03:30PM ET,ARK,28.02
RB,Xazavian Valladay (25509453),Xazavian Valladay,25509453,RB/FLEX/S-FLEX,7500,ASU@ARIZ 11/25/2022 03:00PM ET,ASU,26.43
QB,Dequan Finn (25509224),Dequan Finn,25509224,QB/S-FLEX,7400,TOL@WMU 11/25/2022 12:00PM ET,TOL,28.28
QB,Michael Pratt (25509226),Michael Pratt,25509226,QB/S-FLEX,7300,TUL@CINCY 11/25/2022 12:00PM ET,TUL,25.75
RB,Samson Evans (25509456),Samson Evans,25509456,RB/FLEX/S-FLEX,7300,CMU@EMU 11/25/2022 12:00PM ET,EMU,19.89
QB,Noah Fifita (25509228),Noah Fifita,25509228,QB/S-FLEX,7200,ASU@ARIZ 11/25/2022 03:00PM ET,ARIZ,3.71
WR,Dorian Singer (25510002),Dorian Singer,25510002,WR/FLEX/S-FLEX,7100,ASU@ARIZ 11/25/2022 03:00PM ET,ARIZ,19.22
QB,Tucker Gleason (25509230),Tucker Gleason,25509230,QB/S-FLEX,7100,TOL@WMU 11/25/2022 12:00PM ET,TOL,12.04
RB,Raheim Sanders (25509459),Raheim Sanders,25509459,RB/FLEX/S-FLEX,7000,ARK@MIZZ 11/25/2022 03:30PM ET,ARK,24.98
WR,Elijhah Badger (25509999),Elijhah Badger,25509999,WR/FLEX/S-FLEX,7000,ASU@ARIZ 11/25/2022 03:00PM ET,ASU,16.58
QB,Quinn Ewers (25509232),Quinn Ewers,25509232,QB/S-FLEX,7000,BAY@UT 11/25/2022 12:00PM ET,UT,14.57
QB,Taylor Powell (25509234),Taylor Powell,25509234,QB/S-FLEX,6900,CMU@EMU 11/25/2022 12:00PM ET,EMU,14.60
RB,Sean Tyler (25509462),Sean Tyler,25509462,RB/FLEX/S-FLEX,6900,TOL@WMU 11/25/2022 12:00PM ET,WMU,15.24
WR,Corey Crooms (25510005),Corey Crooms,25510005,WR/FLEX/S-FLEX,6900,TOL@WMU 11/25/2022 12:00PM ET,WMU,16.03
QB,Ben Bryant (25509236),Ben Bryant,25509236,QB/S-FLEX,6800,TUL@CINCY 11/25/2022 12:00PM ET,CINCY,16.75
WR,Tyler Scott (25510008),Tyler Scott,25510008,WR/FLEX/S-FLEX,6800,TUL@CINCY 11/25/2022 12:00PM ET,CINCY,23.42
WR,Antoine Green (25510011),Antoine Green,25510011,WR/FLEX/S-FLEX,6700,NCST@UNC 11/25/2022 03:30PM ET,UNC,20.4
QB,Austin Smith (25509238),Austin Smith,25509238,QB/S-FLEX,6700,CMU@EMU 11/25/2022 12:00PM ET,EMU,11.06
WR,Jake Bobo (25510017),Jake Bobo,25510017,WR/FLEX/S-FLEX,6600,UCLA@CAL 11/25/2022 04:30PM ET,UCLA,14.61
WR,Xavier Worthy (25510014),Xavier Worthy,25510014,WR/FLEX/S-FLEX,6600,BAY@UT 11/25/2022 12:00PM ET,UT,15.46
QB,Taylen Green (25509240),Taylen Green,25509240,QB/S-FLEX,6600,UTST@BSU 11/25/2022 12:00PM ET,BSU,21.62
WR,Monaray Baldwin (25510023),Monaray Baldwin,25510023,WR/FLEX/S-FLEX,6500,BAY@UT 11/25/2022 12:00PM ET,BAY,18.01
WR,Trey Palmer (25510020),Trey Palmer,25510020,WR/FLEX/S-FLEX,6500,NEB@IOWA 11/25/2022 04:00PM ET,NEB,18.51
QB,Bert Emanuel Jr. (25509242),Bert Emanuel Jr.,25509242,QB/S-FLEX,6500,CMU@EMU 11/25/2022 12:00PM ET,CMU,23.09
