player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
T.J. Hockenson,40912,TE,DET,9,63,0,11,7.1,0,80.0,50.0,2,4,0.0,0,8,0,80.0,71.4,0,22,5.0,4,80,12,86.3,69,124.2,15,23.8,1,127,48,4.0,10.6,1.84,0,7.2,6,78.4,80.0,4,5,0.0,0,14,0,88.0,71.3,1,33,4.9,10,205,29,88.8,182,83.9,37,58.7,0,253,96,3.3,8.7,1.39
D.K. Metcalf,47864,WR,SEA,9,63,0,29,11.3,3,65.0,33.3,2,6,0.0,0,9,0,80.0,88.6,0,28,0.0,0,62,13,91.9,57,127.7,20,31.7,3,153,49,3.8,11.8,2.68,0,9.5,5,81.3,100.0,2,2,7.1,2,17,1,64.3,77.7,0,84,0.0,0,158,26,94.3,149,158.2,32,50.8,4,399,150,5.8,15.3,2.68
Tyler Lockett,9502,WR,SEA,9,63,0,29,17.4,1,80.0,50.0,1,2,0.0,0,5,0,76.5,75.5,0,63,0.0,0,63,8,92.1,58,158.3,10,15.9,2,168,51,6.4,21.0,2.9,0,12.2,0,65.8,28.6,2,7,3.8,1,11,0,75.1,68.9,2,51,0.0,0,185,25,95.1,176,63.4,38,60.3,0,259,31,1.2,10.4,1.47
D'Andre Swift,57212,HB,DET,9,61,0,11,-0.4,3,80.0,,0,0,11.1,1,5,0,54.5,69.1,0,63,17.7,11,62,8,72.6,45,158.3,10,16.4,2,127,142,17.8,15.9,2.82,0,0.0,9,76.5,0.0,0,1,10.3,3,8,0,44.0,60.6,1,21,12.5,23,184,26,81.0,149,75.9,34,55.7,0,182,190,7.3,7.0,1.22
Marvin Jones Jr.,7158,WR,JAX,9,61,0,15,15.1,1,61.9,50.0,4,8,0.0,0,7,0,80.6,74.5,0,28,0.0,0,95,13,90.5,86,120.1,21,34.4,2,175,20,1.5,13.5,2.03,0,13.9,2,64.3,100.0,4,4,10.0,2,12,0,55.9,62.7,0,33,0.9,2,217,18,94.9,206,89.1,28,45.9,0,225,51,2.8,12.5,1.09
Darnell Mooney,48236,WR,CHI,9,58,0,6,12.2,0,54.5,100.0,1,1,0.0,0,4,0,74.6,64.1,1,17,0.0,0,61,6,88.5,54,30.1,11,19.0,0,54,4,0.7,9.0,1.0,0,11.8,2,61.1,20.0,1,5,4.3,1,10,0,72.8,69.8,3,32,0.0,0,189,22,96.3,182,56.3,36,62.1,1,248,48,2.2,11.3,1.36
Noah Fant,42388,TE,DEN,9,57,0,10,6.5,1,61.5,0.0,0,2,0.0,0,6,0,76.5,71.5,0,15,7.0,5,71,8,90.1,64,117.3,13,22.8,2,76,43,5.4,9.5,1.19,0,6.4,2,76.9,50.0,3,6,3.2,1,10,0,77.5,68.8,0,26,8.6,16,186,30,89.2,166,95.9,39,68.4,0,278,122,4.1,9.3,1.67
Tee Higgins,61211,WR,CIN,7,57,0,7,12.2,1,47.4,33.3,3,9,10.0,1,6,0,58.5,72.7,0,28,0.0,0,72,9,94.4,68,85.4,19,33.3,1,120,25,2.8,13.3,1.76,0,9.4,2,78.6,50.0,3,6,4.3,1,11,1,72.8,75.0,0,54,0.0,0,122,22,97.5,119,108.5,28,49.1,0,281,80,3.6,12.8,2.36
Najee Harris,57121,HB,PIT,9,56,0,25,0.1,1,75.0,,0,0,0.0,0,2,0,76.5,59.2,0,18,19.6,18,92,6,75.0,69,86.5,8,14.3,0,42,46,7.7,7.0,0.61,0,-0.2,19,80.0,,0,0,9.7,3,8,0,55.9,75.8,0,25,15.9,28,176,28,81.3,143,99.5,35,62.5,1,196,206,7.4,7.0,1.37
Robby Anderson,11254,WR,CAR,10,56,0,5,11.5,1,35.0,0.0,0,2,12.5,1,4,0,52.1,52.8,1,18,0.0,0,109,7,93.6,102,39.6,20,35.7,1,44,9,1.3,6.3,0.43,0,12.6,2,43.3,14.3,1,7,23.5,4,7,0,29.2,54.3,2,57,0.0,0,222,13,95.0,211,47.4,30,53.6,1,186,73,5.6,14.3,0.88
Christian Kirk,47546,WR,ARZ,10,56,0,1,10.6,0,85.7,75.0,3,4,0.0,0,8,0,79.4,83.2,0,35,0.0,0,56,12,94.6,53,153.6,14,25.0,2,159,42,3.5,13.3,3.0,0,11.9,1,83.8,66.7,4,6,6.1,2,20,0,69.1,78.2,1,50,0.0,0,190,31,94.2,179,100.5,37,66.1,0,400,95,3.1,12.9,2.23
Laviska Shenault Jr.,61220,WR,JAX,9,55,0,15,8.7,0,45.5,0.0,0,1,28.6,2,4,0,29.2,53.9,0,11,2.4,2,83,5,91.6,76,54.7,11,20.0,0,39,15,3.0,7.8,0.51,0,6.0,11,80.6,25.0,1,4,6.5,2,11,0,66.9,71.7,0,58,1.1,2,175,29,93.7,164,103.1,36,65.5,0,315,183,6.3,10.9,1.92
Mecole Hardman,42683,WR,KC,10,54,0,16,3.8,5,88.9,50.0,1,2,0.0,0,6,0,54.5,63.6,0,49,0.0,0,82,8,91.5,75,118.8,9,16.7,0,122,85,10.6,15.3,1.63,0,7.8,4,75.0,0.0,0,2,3.6,1,9,1,76.7,63.7,0,26,0.0,0,198,27,94.4,187,91.1,36,66.7,0,229,186,6.9,8.5,1.22
Tim Patrick,12087,WR,DEN,10,53,0,10,13.6,0,76.2,40.0,2,5,0.0,0,15,0,81.7,90.2,0,44,0.0,0,89,16,94.4,84,157.1,21,39.6,3,262,56,3.5,16.4,3.12,0,11.1,3,68.0,33.3,2,6,5.6,1,10,0,68.0,62.0,1,24,0.5,1,212,17,96.2,204,88.8,25,47.2,1,200,76,4.5,11.8,0.98
Van Jefferson,47447,WR,LA,10,51,0,26,9.7,0,60.0,66.7,2,3,0.0,0,4,0,74.6,59.6,0,18,0.0,0,81,6,97.5,79,78.3,10,19.6,0,63,21,3.5,10.5,0.8,0,14.6,1,63.0,0.0,0,3,15.0,3,14,0,41.6,63.6,0,68,0.0,0,186,17,94.6,176,112.7,27,52.9,1,297,83,4.9,17.5,1.69
Calvin Ridley,48262,WR,ATL,5,51,0,2,8.3,0,63.6,33.3,1,3,12.5,1,5,0,52.5,66.4,1,20,0.0,0,41,7,92.7,38,72.5,11,21.6,1,66,32,4.6,9.4,1.74,0,12.0,3,56.3,22.2,2,9,10.0,2,9,0,57.1,63.6,0,22,0.0,0,134,18,94.8,127,74.1,32,62.7,0,193,50,2.8,10.7,1.52
Tyler Boyd,10689,WR,CIN,9,51,0,7,8.0,1,58.8,75.0,3,4,0.0,0,6,0,78.0,63.0,1,22,0.0,0,96,10,93.8,90,54.3,17,33.3,0,113,53,5.3,11.3,1.26,0,6.1,1,87.0,66.7,2,3,0.0,0,12,0,71.3,68.9,2,33,0.0,0,146,20,94.5,138,83.7,23,45.1,1,214,126,6.3,10.7,1.55
Tyler Higbee,10744,TE,LA,10,50,0,26,6.0,0,66.7,40.0,2,5,11.1,1,7,0,54.9,64.8,0,26,3.5,3,86,8,94.2,81,117.4,12,24.0,1,92,52,6.5,11.5,1.14,0,4.2,1,81.5,75.0,3,4,8.3,2,8,1,60.3,54.1,1,37,11.7,24,205,22,85.4,175,79.3,27,54.0,0,182,106,4.8,8.3,1.04
Zach Pascal,12303,WR,IND,10,50,0,14,11.3,0,50.0,0.0,0,1,20.0,2,6,0,35.7,61.9,0,41,0.0,0,115,8,88.7,102,99.2,16,32.0,1,133,55,6.9,16.6,1.3,0,8.5,0,72.7,33.3,2,6,0.0,0,3,0,81.7,53.2,0,27,0.0,0,189,16,94.7,179,86.0,22,44.0,0,123,51,3.2,7.7,0.69
Chase Claypool,42312,WR,PIT,7,50,0,25,11.4,2,52.9,50.0,3,6,10.0,1,7,0,56.7,77.7,1,59,0.0,0,61,9,93.4,57,66.5,17,34.0,0,183,97,10.8,20.3,3.21,0,11.2,2,63.0,30.0,3,10,15.0,3,10,0,43.5,60.5,0,52,0.0,0,137,17,92.0,126,87.1,27,54.0,0,211,77,4.5,12.4,1.67
Allen Robinson II,8696,WR,CHI,9,50,0,6,17.9,1,70.0,0.0,0,1,0.0,0,5,0,77.3,76.2,1,39,0.0,0,59,7,88.1,52,60.4,10,20.0,0,95,30,4.3,13.6,1.83,0,10.9,1,58.8,40.0,4,10,9.1,2,10,0,58.1,62.0,2,27,0.0,0,179,20,97.2,174,59.8,34,68.0,1,191,38,1.9,9.6,1.1
Emmanuel Sanders,5606,WR,BUF,9,50,0,4,17.0,0,63.6,50.0,1,2,0.0,0,6,0,77.3,72.7,0,41,0.0,0,110,7,89.1,98,107.2,11,22.0,0,146,15,2.1,20.9,1.49,0,18.9,0,60.0,40.0,2,5,0.0,0,15,0,83.2,68.7,0,31,0.0,0,218,18,95.9,209,103.3,30,60.0,1,289,39,2.2,16.1,1.38
Dalton Schultz,47304,TE,DAL,9,49,0,9,7.5,2,69.2,33.3,1,3,0.0,0,6,0,78.0,67.9,0,30,6.2,6,97,9,86.6,84,133.0,13,26.5,2,105,51,5.7,11.7,1.25,0,5.3,8,88.5,100.0,3,3,4.2,1,13,0,73.0,79.1,0,23,10.0,15,150,23,82.7,124,108.8,26,53.1,0,263,136,5.9,11.4,2.12
Corey Davis,11760,WR,NYJ,7,49,0,22,11.9,1,46.7,33.3,1,3,0.0,0,5,1,75.6,58.0,2,30,0.0,0,90,7,88.9,80,26.4,15,30.6,0,90,29,4.1,12.9,1.13,0,13.8,3,68.0,66.7,2,3,15.0,3,11,1,41.6,71.1,2,53,0.8,1,120,17,94.2,113,88.9,25,51.0,1,301,67,3.9,17.7,2.66
A.J. Green,6156,WR,ARZ,9,48,0,1,8.8,0,25.0,20.0,1,5,40.0,2,2,0,28.0,47.4,1,14,0.0,0,56,3,94.6,53,32.6,12,25.0,1,22,6,2.0,7.3,0.42,0,14.8,2,80.0,83.3,5,6,0.0,0,17,0,73.5,74.9,0,41,0.0,0,198,24,94.9,188,141.0,30,62.5,2,418,85,3.5,17.4,2.22
Austin Ekeler,12164,HB,LAC,9,48,0,27,3.5,2,66.7,,0,0,0.0,0,3,0,72.1,57.2,1,14,25.6,23,90,4,67.8,61,80.6,6,12.5,1,33,19,4.8,8.3,0.54,0,1.3,3,81.1,100.0,1,1,6.3,2,14,1,68.1,70.9,0,20,7.6,12,158,30,88.6,140,114.3,37,77.1,2,263,262,8.7,8.8,1.88
Leonard Fournette,11759,HB,TB,9,48,0,30,3.1,5,61.5,25.0,1,4,11.1,1,5,0,54.5,67.5,0,23,11.7,9,77,8,83.1,64,81.3,13,27.1,0,87,85,10.6,10.9,1.36,0,1.2,0,85.7,,0,0,11.1,3,8,1,52.7,46.8,1,16,7.7,9,117,24,88.9,104,72.9,28,58.3,0,142,115,4.8,5.9,1.37
Zach Ertz,7816,TE,ARZ,10,48,0,1,7.6,0,63.6,0.0,0,2,0.0,0,4,0,75.6,52.5,0,27,4.1,3,74,7,90.5,67,120.8,11,22.9,2,69,40,5.7,9.9,1.03,0,6.6,1,76.7,50.0,3,6,8.0,2,12,0,62.3,75.0,1,47,3.0,5,165,23,92.1,152,100.4,30,62.5,1,268,154,6.7,11.7,1.76
Tyler Conklin,47124,TE,MIN,9,47,0,18,7.9,0,50.0,33.3,1,3,16.7,1,3,0,45.8,55.9,0,31,18.9,18,95,5,75.8,72,70.4,10,21.3,0,64,26,5.2,12.8,0.89,0,4.6,0,78.6,40.0,2,5,0.0,0,5,0,84.5,69.2,0,40,20.6,35,170,22,77.1,131,112.5,28,59.6,1,228,122,5.5,10.4,1.74
Dan Arnold,51842,TE,JAX,9,47,0,15,9.7,0,54.5,0.0,0,1,0.0,0,4,0,75.6,64.6,0,28,1.4,1,74,6,89.2,66,76.3,11,23.4,0,76,32,5.3,12.7,1.15,0,6.5,2,77.4,0.0,0,2,4.0,1,15,1,73.5,71.3,0,24,7.6,11,144,24,89.6,129,105.7,31,66.0,0,291,144,6.0,12.1,2.26
Aaron Jones,11937,HB,GB,10,47,0,12,4.3,1,53.3,0.0,0,2,11.1,1,4,0,57.0,59.0,0,12,20.7,18,87,8,70.1,61,101.4,15,31.9,4,55,60,7.5,6.9,0.9,0,-0.6,3,96.0,,0,0,4.0,1,12,0,73.5,84.8,0,26,11.9,16,135,24,85.9,116,104.3,25,53.2,0,226,244,10.2,9.4,1.95
Myles Gaskin,45914,HB,MIA,10,47,0,17,1.0,3,83.3,,0,0,0.0,0,5,0,78.0,80.7,0,22,22.6,19,84,10,73.8,62,116.0,12,25.5,1,62,61,6.1,6.2,1.0,0,-0.6,5,82.1,0.0,0,1,4.2,1,3,0,72.8,62.8,0,24,20.0,29,145,23,75.2,109,95.4,28,59.6,1,113,132,5.7,4.9,1.04
