"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Antoine Wesley","ARZ","All Defenders","CHI","26.36241972","45.06382997"
"Antoine Wesley","ARZ","Jaylon Johnson","CHI","24.59574225","38.50909107"
"Antoine Wesley","ARZ","Artie Burns","CHI","99.82540468","2.458027089"
"Antoine Wesley","ARZ","Xavier Crawford","CHI","29.59064937","4.096711816"
"A.J. Green","ARZ","All Defenders","CHI","55.60230175","56.63704085"
"A.J. Green","ARZ","Jaylon Johnson","CHI","45.33965192","1.486103113"
"A.J. Green","ARZ","Artie Burns","CHI","86.43058532","49.37164786"
"A.J. Green","ARZ","Xavier Crawford","CHI","50.34547271","5.779289883"
"Christian Kirk","ARZ","All Defenders","CHI","69.9680832","52.3625472"
"Christian Kirk","ARZ","Jaylon Johnson","CHI","47.93640722","6.259079986"
"Christian Kirk","ARZ","Artie Burns","CHI","98.45","5.343117062"
"Christian Kirk","ARZ","Xavier Crawford","CHI","52.94359421","40.76035016"
"Olamide Zaccheaus","ATL","All Defenders","TB","7.87087886","38.38506364"
"Olamide Zaccheaus","ATL","Jamel Dean","TB","1.681749753","16.03103818"
"Olamide Zaccheaus","ATL","Carlton Davis","TB","17.59006627","12.12968011"
"Olamide Zaccheaus","ATL","Sean Murphy-Bunting","TB","17.66710321","10.19650851"
"Tajae Sharpe","ATL","All Defenders","TB","19.36655929","37.73547025"
"Tajae Sharpe","ATL","Jamel Dean","TB","5.169895764","15.59024123"
"Tajae Sharpe","ATL","Carlton Davis","TB","20.28545832","9.566738937"
"Tajae Sharpe","ATL","Sean Murphy-Bunting","TB","21.08369073","12.22416642"
"Russell Gage","ATL","All Defenders","TB","36.46222627","46.03216593"
"Russell Gage","ATL","Jamel Dean","TB","21.31989586","9.085295906"
"Russell Gage","ATL","Carlton Davis","TB","32.76503393","12.11372788"
"Russell Gage","ATL","Sean Murphy-Bunting","TB","36.90237741","24.63124668"
"Rashod Bateman","BLT","All Defenders","PIT","58.71512869","46.48903277"
"Rashod Bateman","BLT","Cameron Sutton","PIT","59.33128805","26.10714155"
"Rashod Bateman","BLT","James Pierre","PIT","44.3458915","12.36654074"
"Rashod Bateman","BLT","Arthur Maulet","PIT","74.54900269","8.015350477"
"Marquise Brown","BLT","All Defenders","PIT","78.42233693","59.15328652"
"Marquise Brown","BLT","Cameron Sutton","PIT","66.93365228","8.033162367"
"Marquise Brown","BLT","James Pierre","PIT","50.43146714","30.81813199"
"Marquise Brown","BLT","Arthur Maulet","PIT","82.15536664","20.30199216"
"Devin Duvernay","BLT","All Defenders","PIT","38.10143519","39.2511231"
"Devin Duvernay","BLT","Cameron Sutton","PIT","30.96796678","11.32750532"
"Devin Duvernay","BLT","James Pierre","PIT","21.64148906","6.980904444"
"Devin Duvernay","BLT","Arthur Maulet","PIT","46.17075906","20.5475678"
"Emmanuel Sanders","BUF","All Defenders","NE","46.97747111","55.18281003"
"Emmanuel Sanders","BUF","Jalen Mills","NE","59.62229581","24.38602539"
"Emmanuel Sanders","BUF","J.C. Jackson","NE","27.08289877","20.23788705"
"Emmanuel Sanders","BUF","Myles Bryant","NE","50.89415725","10.55889759"
"Stefon Diggs","BUF","All Defenders","NE","92.06630591","53.67439609"
"Stefon Diggs","BUF","Jalen Mills","NE","97.79602649","20.7406917"
"Stefon Diggs","BUF","J.C. Jackson","NE","57.64038306","21.49489867"
"Stefon Diggs","BUF","Myles Bryant","NE","89.0879717","11.06170224"
"Cole Beasley","BUF","All Defenders","NE","61.02552727","48.52064846"
"Cole Beasley","BUF","Jalen Mills","NE","64.84850974","4.514023236"
"Cole Beasley","BUF","J.C. Jackson","NE","31.26640264","6.393931369"
"Cole Beasley","BUF","Myles Bryant","NE","56.12312077","37.23559037"
"Damiere Byrd","CHI","All Defenders","ARZ","23.93074241","33.62185139"
"Damiere Byrd","CHI","Marco Wilson","ARZ","40.29345717","20.17311083"
"Damiere Byrd","CHI","Robert Alford","ARZ","0.1212","6.472655882"
"Damiere Byrd","CHI","Byron Murphy Jr.","ARZ","3.155535881","6.724370277"
"Darnell Mooney","CHI","All Defenders","ARZ","52.63358442","57.11232515"
"Darnell Mooney","CHI","Marco Wilson","ARZ","82.46452654","14.97546829"
"Darnell Mooney","CHI","Robert Alford","ARZ","23.87120772","20.55456432"
"Darnell Mooney","CHI","Byron Murphy Jr.","ARZ","45.56999856","21.14183759"
"Jakeem Grant","CHI","All Defenders","ARZ","41.2512682","29.51705648"
"Jakeem Grant","CHI","Marco Wilson","ARZ","67.79687851","6.737329416"
