Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,C.J. Stroud (25244415),C.J. Stroud,25244415,QB/S-FLEX,9500,IU@OSU 11/12/2022 12:00PM ET,OSU,25.40
QB,Bryce Young (25244417),Bryce Young,25244417,QB/S-FLEX,9300,BAMA@MISS 11/12/2022 03:30PM ET,BAMA,26.01
RB,Jahmyr Gibbs (25244749),Jahmyr Gibbs,25244749,RB/FLEX/S-FLEX,8700,BAMA@MISS 11/12/2022 03:30PM ET,BAMA,23.96
QB,Jayden Daniels (25244419),Jayden Daniels,25244419,QB/S-FLEX,8500,LSU@ARK 11/12/2022 12:00PM ET,LSU,29.96
QB,Jalen Milroe (25244421),Jalen Milroe,25244421,QB/S-FLEX,8400,BAMA@MISS 11/12/2022 03:30PM ET,BAMA,9.59
WR,Rashee Rice (25245466),Rashee Rice,25245466,WR/FLEX/S-FLEX,8400,SMU@USF 11/12/2022 12:00PM ET,SMU,26.53
QB,Hendon Hooker (25244423),Hendon Hooker,25244423,QB/S-FLEX,8300,MIZZ@TENN 11/12/2022 12:00PM ET,TENN,28.31
WR,Xavier Hutchinson (25245469),Xavier Hutchinson,25245469,WR/FLEX/S-FLEX,8300,ISU@OKST 11/12/2022 03:30PM ET,ISU,25.92
RB,Blake Corum (25244752),Blake Corum,25244752,RB/FLEX/S-FLEX,8300,NEB@MICH 11/12/2022 03:30PM ET,MICH,27.82
QB,Kyle McCord (25244425),Kyle McCord,25244425,QB/S-FLEX,8200,IU@OSU 11/12/2022 12:00PM ET,OSU,1.83
RB,Chase Brown (25244755),Chase Brown,25244755,RB/FLEX/S-FLEX,8100,PUR@IL 11/12/2022 12:00PM ET,IL,26.83
WR,Charlie Jones (25245472),Charlie Jones,25245472,WR/FLEX/S-FLEX,8100,PUR@IL 11/12/2022 12:00PM ET,PUR,27.6
QB,Tanner Mordecai (25244427),Tanner Mordecai,25244427,QB/S-FLEX,8100,SMU@USF 11/12/2022 12:00PM ET,SMU,28.61
QB,Dillon Gabriel (25244429),Dillon Gabriel,25244429,QB/S-FLEX,8000,OU@WVU 11/12/2022 12:00PM ET,OU,24.26
QB,Riley Leonard (25244431),Riley Leonard,25244431,QB/S-FLEX,7900,VT@DUKE 11/12/2022 12:00PM ET,DUKE,26.08
WR,Marvin Harrison Jr. (25245475),Marvin Harrison Jr.,25245475,WR/FLEX/S-FLEX,7900,IU@OSU 11/12/2022 12:00PM ET,OSU,23.31
QB,John Rhys Plumlee (25244433),John Rhys Plumlee,25244433,QB/S-FLEX,7800,UCF@TUL 11/12/2022 03:30PM ET,UCF,28.94
QB,Spencer Sanders (25244435),Spencer Sanders,25244435,QB/S-FLEX,7700,ISU@OKST 11/12/2022 03:30PM ET,OKST,29.20
RB,Eric Gray (25244758),Eric Gray,25244758,RB/FLEX/S-FLEX,7600,OU@WVU 11/12/2022 12:00PM ET,OU,21.77
QB,Malik Cunningham (25244437),Malik Cunningham,25244437,QB/S-FLEX,7600,UL@CLEM 11/12/2022 03:30PM ET,UL,27.31
WR,Emeka Egbuka (25245478),Emeka Egbuka,25245478,WR/FLEX/S-FLEX,7600,IU@OSU 11/12/2022 12:00PM ET,OSU,22.38
QB,Mikey Keene (25244439),Mikey Keene,25244439,QB/S-FLEX,7600,UCF@TUL 11/12/2022 03:30PM ET,UCF,13.3
QB,Garret Rangel (25244443),Garret Rangel,25244443,QB/S-FLEX,7500,ISU@OKST 11/12/2022 03:30PM ET,OKST,11.23
QB,Davis Beville (25244441),Davis Beville,25244441,QB/S-FLEX,7400,OU@WVU 11/12/2022 12:00PM ET,OU,0.14
WR,Jalin Hyatt (25245481),Jalin Hyatt,25245481,WR/FLEX/S-FLEX,7300,MIZZ@TENN 11/12/2022 12:00PM ET,TENN,27.11
QB,Gunnar Gundy (25244445),Gunnar Gundy,25244445,QB/S-FLEX,7300,ISU@OKST 11/12/2022 03:30PM ET,OKST,6.39
RB,Miyan Williams (25244761),Miyan Williams,25244761,RB/FLEX/S-FLEX,7300,IU@OSU 11/12/2022 12:00PM ET,OSU,18.9
WR,Marvin Mims (25245484),Marvin Mims,25245484,WR/FLEX/S-FLEX,7200,OU@WVU 11/12/2022 12:00PM ET,OU,15.34
QB,Sean Clifford (25244447),Sean Clifford,25244447,QB/S-FLEX,7200,UMD@PSU 11/12/2022 03:30PM ET,PSU,20.23
RB,Raheim Sanders (25244764),Raheim Sanders,25244764,RB/FLEX/S-FLEX,7100,LSU@ARK 11/12/2022 12:00PM ET,ARK,24.01
QB,DJ Uiagalelei (25244449),DJ Uiagalelei,25244449,QB/S-FLEX,7100,UL@CLEM 11/12/2022 03:30PM ET,CLEM,23.45
WR,Tyler Hudson (25245487),Tyler Hudson,25245487,WR/FLEX/S-FLEX,7100,UL@CLEM 11/12/2022 03:30PM ET,UL,14.59
QB,Garrett Nussmeier (25244451),Garrett Nussmeier,25244451,QB/S-FLEX,7000,LSU@ARK 11/12/2022 12:00PM ET,LSU,4.97
RB,Quinshon Judkins (25244767),Quinshon Judkins,25244767,RB/FLEX/S-FLEX,7000,BAMA@MISS 11/12/2022 03:30PM ET,MISS,24.3
WR,Bryce Ford-Wheaton (25245490),Bryce Ford-Wheaton,25245490,WR/FLEX/S-FLEX,7000,OU@WVU 11/12/2022 12:00PM ET,WVU,16.94
RB,Malachi Thomas (25244770),Malachi Thomas,25244770,RB/FLEX/S-FLEX,6900,VT@DUKE 11/12/2022 12:00PM ET,VT,16.23
WR,Trey Palmer (25245493),Trey Palmer,25245493,WR/FLEX/S-FLEX,6900,NEB@MICH 11/12/2022 03:30PM ET,NEB,19.63
QB,Kevin Jennings (25244457),Kevin Jennings,25244457,QB/S-FLEX,6900,SMU@USF 11/12/2022 12:00PM ET,SMU,6.24
QB,Joe Milton III (25244455),Joe Milton III,25244455,QB/S-FLEX,6800,MIZZ@TENN 11/12/2022 12:00PM ET,TENN,8.7
WR,Michael Mayer (25245496),Michael Mayer,25245496,WR/FLEX/S-FLEX,6800,ND@NAVY 11/12/2022 12:00PM ET,ND,18.27
QB,Thomas Castellanos (25244453),Thomas Castellanos,25244453,QB/S-FLEX,6800,UCF@TUL 11/12/2022 03:30PM ET,UCF,5.38
QB,JT Daniels (25244459),JT Daniels,25244459,QB/S-FLEX,6700,OU@WVU 11/12/2022 12:00PM ET,WVU,14.66
RB,Will Shipley (25244773),Will Shipley,25244773,RB/FLEX/S-FLEX,6700,UL@CLEM 11/12/2022 03:30PM ET,CLEM,22.02
WR,Parker Washington (25245499),Parker Washington,25245499,WR/FLEX/S-FLEX,6700,UMD@PSU 11/12/2022 03:30PM ET,PSU,13.34
RB,TreVeyon Henderson (25244776),TreVeyon Henderson,25244776,RB/FLEX/S-FLEX,6600,IU@OSU 11/12/2022 12:00PM ET,OSU,14.27
QB,Taulia Tagovailoa (25244461),Taulia Tagovailoa,25244461,QB/S-FLEX,6600,UMD@PSU 11/12/2022 03:30PM ET,UMD,21.22
WR,Ryan O'Keefe (25245502),Ryan O'Keefe,25245502,WR/FLEX/S-FLEX,6600,UCF@TUL 11/12/2022 03:30PM ET,UCF,16.33
QB,KJ Jefferson (25244463),KJ Jefferson,25244463,QB/S-FLEX,6500,LSU@ARK 11/12/2022 12:00PM ET,ARK,28.59
