player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1181702,MICH,NEB,WR,Hunter Neff,,0,0,0,3000,,,1181702
1390933,ISU,OKST,RB,Caden Kock,,0,0,0,3000,,,1390933
1181625,UL,CLEM,WR,Francis Sherman,0.89,0,0,0,3000,,,1181625
1180415,PUR,IL,WR,Garrett Miller,,0,0,0,3000,,,1180415
1380857,IL,PUR,WR,Weston Adams,,0,0,0,3000,,,1380857
1074727,MICH,NEB,WR,Carter Selzer,,0,0,0,3000,,,1074727
976349,SMU,USF,WR,Beau Corrales,,0,0,0,3700,,,976349
1290129,MISS,BAMA,RB,Matt Jones,,0,0,0,3000,,,1290129
1171439,PSU,UMD,RB,Tank Smith,0.92,0,0,0,3000,,,1171439
1164806,MIZZ,TENN,WR,Demariyon Houston,,0,0,0,3200,,,1164806
1175619,NAVY,ND,WR,Christian Hutchinson,,0,0,0,3000,,,1175619
1381209,TENN,MIZZ,WR,Titus Rohrer,,0,0,0,3000,,,1381209
1231829,OKST,ISU,RB,Deondre Jackson,3.82,0,0,0,3500,,,1231829
1290823,WVU,OU,RB,Justin Johnson Jr.,8.64,1,0,0,4600,,,1290823
1180504,USF,SMU,RB,Kelley Joiner,7.03,1,0,0,4500,,,1180504
976966,TENN,MIZZ,QB,Hendon Hooker,29.68,18,0,0,8300,,,976966
1060725,IL,PUR,RB,Chase Hayden,1.15,0,0,0,3000,,,1060725
1180999,LSU,ARK,WR,Evan Francioni,0.7,0,0,0,3000,,,1180999
1390824,MIZZ,TENN,RB,Anthony Favrow,,0,0,0,3000,,,1390824
1181659,MICH,NEB,WR,Cornelius Johnson,8.96,3,0,0,4200,,,1181659
1074706,MICH,NEB,WR,Joel Honigford,,0,0,0,3300,,,1074706
1172969,MISS,BAMA,WR,Dayton Wade,8.29,6,0,0,3500,,,1172969
1290108,ARK,LSU,WR,Zach Lee,,0,0,0,3000,,,1290108
1229092,PUR,IL,QB,Christian Gelov,,0,0,0,4500,,,1229092
1395928,NAVY,ND,WR,Gracen Bell,,0,0,0,3000,,,1395928
1286709,OKST,ISU,WR,Vance Hooper,,0,0,0,3000,,,1286709
1390814,MIZZ,TENN,QB,Brett Brown,,0,0,0,4500,,,1390814
1180538,USF,SMU,WR,Xavier Weaver,17.14,13,0,0,5900,,,1180538
1390836,MIZZ,TENN,QB,Sam Horn,,0,0,0,4500,,,1390836
1181638,MICH,NEB,WR,Mathew Harrison,,0,0,0,3000,,,1181638
1180428,PUR,IL,WR,Mershawn Rice,3.38,0,0,0,4600,,,1180428
1161816,TENN,MIZZ,WR,Ramel Keyton,2.32,0,0,0,4500,,,1161816
1229071,OU,WVU,QB,Micah Bowens,,0,0,0,4500,,,1229071
1161739,NEB,MICH,WR,Trey Palmer,14.33,3,0,0,6900,,,1161739
1383807,MISS,BAMA,RB,Quinshon Judkins,18.48,4,0,0,7000,,,1383807
1407183,TUL,UCF,RB,Tate Jernigan,,0,0,0,3000,,,1407183
143641,BAMA,MISS,RB,Trey Sanders,1.7,0,0,0,3000,,,143641
942989,IL,PUR,WR,Jonah Morris,0.59,0,0,0,3100,,,942989
1171816,IU,OSU,QB,Connor Bazelak,10.87,1,0,0,5800,,,1171816
1229083,PSU,UMD,WR,Tyler Warren,0.63,0,0,0,3300,,,1229083
1226070,TUL,UCF,WR,Andrew Wilks,,0,0,0,3000,,,1226070
1229370,OKST,ISU,WR,Rashod Owens,2.31,0,0,0,3600,,,1229370
1227192,NAVY,ND,QB,Tai Lavatai,,0,0,0,4500,,,1227192
1229095,MISS,BAMA,WR,Lex Boucvalt,,0,0,0,3000,,,1229095
1225092,TUL,UCF,WR,Reggie Brown,,0,0,0,3000,,,1225092
1314060,TUL,UCF,WR,Shae Wyatt,6.76,1,0,0,3900,,,1314060
1390949,ISU,OKST,WR,Gabe Burkle,,0,0,0,3000,,,1390949
1216094,MIZZ,TENN,WR,Micah Manning,,0,0,0,3000,,,1216094
1229074,PSU,UMD,WR,Parker Washington,15.82,4,0,0,6700,,,1229074
1319252,TENN,MIZZ,WR,Nigel Lanier,,0,0,0,3000,,,1319252
1319274,TENN,MIZZ,RB,Patrick Wilk,0.62,0,0,0,3000,,,1319274
1214082,OSU,IU,WR,Julian Fleming,10.92,5,0,0,5100,,,1214082
1229691,MICH,NEB,WR,Sam Staruch,,0,0,0,3000,,,1229691
1402380,UCF,TUL,WR,Xavier Townsend,0.55,0,0,0,3000,,,1402380
1229493,IU,OSU,WR,David Baker,,0,0,0,3000,,,1229493
1107283,UCF,TUL,RB,Isaiah Bowser,12.6,2,0,0,5900,,,1107283
1172809,ISU,OKST,RB,Levi Hummel,,0,0,0,3000,,,1172809
1319495,DUKE,VT,WR,Nick Lampert,0.57,0,0,0,3000,,,1319495
1378290,CLEM,UL,WR,Antonio Williams,14.12,5,0,0,5100,,,1378290
1379280,PUR,IL,QB,Kyle Adams,,0,0,0,4500,,,1379280
1106382,UMD,PSU,WR,Jeshaun Jones,8.69,2,0,0,5100,,,1106382
1236094,USF,SMU,WR,Garret Reynolds,,0,0,0,3000,,,1236094
1229681,MICH,NEB,RB,Isaiah Gash,0.51,0,0,0,3000,,,1229681
1106283,NEB,MICH,QB,Casey Thompson,,0,0,0,6000,,,1106283
1327361,ND,NAVY,WR,Davis Sherwood,,0,0,0,3000,,,1327361
1390929,ISU,OKST,WR,Quaron Adams,,0,0,0,3000,,,1390929
1227195,NAVY,ND,QB,Xavier Arline,4.67,0,0,0,5400,,,1227195
1317230,UMD,PSU,RB,Roman Hemby,14.53,3,0,0,6400,,,1317230
1270809,CLEM,UL,WR,Blackmon Huckabee Jr.,,0,0,0,3000,,,1270809
1217042,PSU,UMD,WR,Jake Spencer,,0,0,0,3000,,,1217042
1407177,VT,DUKE,WR,Latrell Sutton,,0,0,0,3000,,,1407177
1378291,CLEM,UL,WR,Cole Turner,,0,0,0,3000,,,1378291
1213390,MIZZ,TENN,RB,Elijah Young,1.2,0,0,0,3700,,,1213390
1181809,MIZZ,TENN,WR,Tyler Stephens,2.3,0,0,0,3400,,,1181809
1214084,OSU,IU,QB,C.J. Stroud,31.15,10,0,0,9500,,,1214084
1229693,MICH,NEB,WR,Matthew Hibner,,0,0,0,3000,,,1229693
1325184,VT,DUKE,WR,Cole Pickett,,0,0,0,3200,,,1325184
1239285,OKST,ISU,WR,Cale Cabbiness,0.63,0,0,0,3500,,,1239285
1229363,OKST,ISU,RB,Zach Middleton,0.85,0,0,0,3000,,,1229363
1317231,UMD,PSU,WR,Kai Holloway,,0,0,0,3100,,,1317231
1229055,MISS,BAMA,RB,Kentrel Bullock,0.3,0,0,0,3000,,,1229055
1229187,OU,WVU,WR,Brian Darby,,0,0,0,3000,,,1229187
1409224,MIZZ,TENN,WR,Tucker Miller,,0,0,0,3000,,,1409224
1321290,ND,NAVY,RB,Logan Diggs,14.48,11,0,0,4500,,,1321290
1379260,PSU,UMD,WR,Jerry Cross,,0,0,0,3000,,,1379260
1378292,CLEM,UL,WR,Clay Swinney,,0,0,0,3000,,,1378292
1118670,MICH,NEB,WR,Zach Peterson,,0,0,0,3000,,,1118670
1214041,PUR,IL,WR,Abdur-Rahmaan Yaseen,2.65,0,0,0,3500,,,1214041
1229540,MICH,NEB,RB,Blake Corum,29.27,28,0,0,8300,,,1229540
1107462,IU,OSU,QB,Jack Tuttle,,0,0,0,5600,,,1107462
1107583,NEB,MICH,WR,Wyatt Liewer,0.45,0,0,0,3000,,,1107583
1109772,VT,DUKE,WR,Kaleb Smith,13.26,3,0,0,5200,,,1109772
1314031,TUL,UCF,WR,Luke Besh,,0,0,0,3000,,,1314031
1400073,BAMA,MISS,WR,Zarian Courtney,,0,0,0,3000,,,1400073
1325185,VT,DUKE,WR,P.J. Prioleau,,0,0,0,3000,,,1325185
1229474,MICH,NEB,WR,Josh Beetham,,0,0,0,3000,,,1229474
1317221,UMD,PSU,WR,Maxwell Brown,,0,0,0,3000,,,1317221
1229386,OKST,ISU,WR,Brennan Presley,7.58,1,0,0,6100,,,1229386
1229089,PSU,UMD,WR,Malick Meiga,0.63,0,0,0,3000,,,1229089
1404077,MICH,NEB,QB,Brandon Mann,,0,0,0,4500,,,1404077
1398170,NAVY,ND,RB,Maurice Moore,,0,0,0,3000,,,1398170
1409225,MIZZ,TENN,RB,Ethan Wood,,0,0,0,3000,,,1409225
1321291,ND,NAVY,RB,Audric Estime,13.6,6,0,0,5400,,,1321291
1379250,NEB,MICH,QB,Cooper Hausmann,,0,0,0,4500,,,1379250
1321181,NAVY,ND,WR,Anthony D'Angelo,,0,0,0,3000,,,1321181
1379261,PSU,UMD,WR,Omari Evans,2.32,0,0,0,3000,,,1379261
1213381,ARK,LSU,QB,Kade Renfro,,0,0,0,4500,,,1213381
1378062,DUKE,VT,WR,Mehki Wall,,0,0,0,3000,,,1378062
1420170,VT,DUKE,WR,Sam Hughes,,0,0,0,3000,,,1420170
974829,UCF,TUL,WR,Kemore Gamble,1.63,0,0,0,4000,,,974829
1304781,CLEM,UL,QB,Billy Wiles,,0,0,0,4500,,,1304781
1107562,NEB,MICH,WR,Brody Belt,0.45,0,0,0,3400,,,1107562
1226384,UMD,PSU,RB,Challen Faamatau,,0,0,0,3000,,,1226384
1227242,NAVY,ND,RB,Kai Puailoa-Rojas,0.58,0,0,0,3200,,,1227242
1229541,MICH,NEB,WR,A.J. Henning,1.04,0,0,0,3400,,,1229541
1325494,LSU,ARK,WR,Gabe Leonards,,0,0,0,3000,,,1325494
1215285,IU,OSU,WR,James Bomba,0.61,0,0,0,3300,,,1215285
1405860,MICH,NEB,QB,Declan Byle,,0,0,0,4500,,,1405860
1214086,MIZZ,TENN,WR,Mookie Cooper,6.11,1,0,0,4100,,,1214086
1314032,TUL,UCF,WR,Bryce Bohanon,1.9,0,0,0,3000,,,1314032
1400074,OU,WVU,RB,Tawee Walker,2.17,0,0,0,3000,,,1400074
1314043,TUL,UCF,WR,Trevor Evans,,0,0,0,3000,,,1314043
1227165,PUR,IL,RB,Dylan Downing,5.28,0,0,0,3800,,,1227165
1229497,IU,OSU,WR,Javon Swinton,5.13,0,0,0,4200,,,1229497
1227198,NAVY,ND,WR,Jayden Umbarger,5.91,2,0,0,3300,,,1227198
1319202,UL,CLEM,QB,Nathan McElroy,,0,0,0,4500,,,1319202
1229189,OU,WVU,WR,Trevon West,0.6,0,0,0,3500,,,1229189
1229079,PSU,UMD,RB,Keyvone Lee,,0,0,0,3000,,,1229079
1121070,BAMA,MISS,WR,Tyler Harrell,0.83,0,0,0,3900,,,1121070
1404089,LSU,ARK,WR,Cowinn Helaire,,0,0,0,3000,,,1404089
1320390,OU,WVU,WR,Jalil Farooq,9.82,1,0,0,6000,,,1320390
1399062,OU,WVU,RB,Gavin Sawchuk,,0,0,0,3000,,,1399062
1379240,NEB,MICH,RB,Ajay Allen,,0,0,0,3000,,,1379240
1213360,LSU,ARK,WR,Kole Taylor,1.27,0,0,0,3000,,,1213360
1129870,UL,CLEM,WR,Marshon Ford,7.33,1,0,0,4300,,,1129870
1379251,NEB,MICH,RB,Emmett Johnson,,0,0,0,3000,,,1379251
1379262,PSU,UMD,QB,Beau Pribula,,0,0,0,4500,,,1379262
1378294,CLEM,UL,WR,Josh Sapp,,0,0,0,3000,,,1378294
1311150,OSU,IU,WR,Reis Stocksdale,,0,0,0,3000,,,1311150
