Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Nathan MacKinnon (19885285),Nathan MacKinnon,19885285,C/UTIL,8600,COL@STL 10/28/2021 08:00PM ET,COL,17.35
G,Andrei Vasilevskiy (19887165),Andrei Vasilevskiy,19887165,G,8500,ARI@TB 10/28/2021 07:00PM ET,TB,12.2
G,Brian Elliott (19887166),Brian Elliott,19887166,G,8500,ARI@TB 10/28/2021 07:00PM ET,TB,3.5
G,Eamon McAdam (19887169),Eamon McAdam,19887169,G,8300,ARI@TB 10/28/2021 07:00PM ET,TB,0
RW,Mikko Rantanen (19885739),Mikko Rantanen,19885739,W/UTIL,8300,COL@STL 10/28/2021 08:00PM ET,COL,12.6
G,Adin Hill (19887167),Adin Hill,19887167,G,8300,MON@SJ 10/28/2021 10:30PM ET,SJ,10.92
G,James Reimer (19887168),James Reimer,19887168,G,8300,MON@SJ 10/28/2021 10:30PM ET,SJ,15.53
G,Cam Talbot (19887170),Cam Talbot,19887170,G,8200,MIN@SEA 10/28/2021 10:00PM ET,MIN,14.4
G,Kaapo Kahkonen (19887171),Kaapo Kahkonen,19887171,G,8200,MIN@SEA 10/28/2021 10:00PM ET,MIN,-0.7
RW,Nikita Kucherov (19885741),Nikita Kucherov,19885741,W/UTIL,8100,ARI@TB 10/28/2021 07:00PM ET,TB,15.2
G,Frederik Andersen (19887172),Frederik Andersen,19887172,G,8100,BOS@CAR 10/28/2021 07:00PM ET,CAR,20.74
G,Antti Raanta (19887173),Antti Raanta,19887173,G,8100,BOS@CAR 10/28/2021 07:00PM ET,CAR,0
G,Alexei Melnichuk (19887174),Alexei Melnichuk,19887174,G,8100,MON@SJ 10/28/2021 10:30PM ET,SJ,0
RW,David Pastrnak (19885743),David Pastrnak,19885743,W/UTIL,8000,BOS@CAR 10/28/2021 07:00PM ET,BOS,15.66
G,Darcy Kuemper (19887175),Darcy Kuemper,19887175,G,8000,COL@STL 10/28/2021 08:00PM ET,COL,11.36
G,Jonas Johansson (19887176),Jonas Johansson,19887176,G,8000,COL@STL 10/28/2021 08:00PM ET,COL,13.3
G,Andrew Hammond (19887177),Andrew Hammond,19887177,G,8000,MIN@SEA 10/28/2021 10:00PM ET,MIN,0
C,Steven Stamkos (19885287),Steven Stamkos,19885287,C/UTIL,7900,ARI@TB 10/28/2021 07:00PM ET,TB,15.89
G,Tristan Jarry (19887178),Tristan Jarry,19887178,G,7900,CGY@PIT 10/28/2021 07:00PM ET,PIT,15.34
G,Casey DeSmith (19887179),Casey DeSmith,19887179,G,7900,CGY@PIT 10/28/2021 07:00PM ET,PIT,8.3
G,Eetu Makiniemi (19887180),Eetu Makiniemi,19887180,G,7900,BOS@CAR 10/28/2021 07:00PM ET,CAR,0
RW,Matthew Tkachuk (19885745),Matthew Tkachuk,19885745,W/UTIL,7800,CGY@PIT 10/28/2021 07:00PM ET,CGY,11.28
G,Pavel Francouz (19887185),Pavel Francouz,19887185,G,7800,COL@STL 10/28/2021 08:00PM ET,COL,0
G,John Gibson (19887181),John Gibson,19887181,G,7800,BUF@ANH 10/28/2021 10:00PM ET,ANH,13.76
G,Anthony Stolarz (19887183),Anthony Stolarz,19887183,G,7800,BUF@ANH 10/28/2021 10:00PM ET,ANH,14.45
G,Connor Hellebuyck (19887182),Connor Hellebuyck,19887182,G,7800,WPG@LA 10/28/2021 10:30PM ET,WPG,12.38
G,Eric Comrie (19887184),Eric Comrie,19887184,G,7800,WPG@LA 10/28/2021 10:30PM ET,WPG,0
D,Victor Hedman (19886483),Victor Hedman,19886483,D/UTIL,7700,ARI@TB 10/28/2021 07:00PM ET,TB,13.04
G,Tommy Nappier (19887190),Tommy Nappier,19887190,G,7700,CGY@PIT 10/28/2021 07:00PM ET,PIT,0
G,Linus Ullmark (19887186),Linus Ullmark,19887186,G,7700,BOS@CAR 10/28/2021 07:00PM ET,BOS,15.73
G,Jeremy Swayman (19887188),Jeremy Swayman,19887188,G,7700,BOS@CAR 10/28/2021 07:00PM ET,BOS,8.6
G,Thatcher Demko (19887187),Thatcher Demko,19887187,G,7700,PHI@VAN 10/28/2021 10:00PM ET,VAN,16.2
G,Jaroslav Halak (19887189),Jaroslav Halak,19887189,G,7700,PHI@VAN 10/28/2021 10:00PM ET,VAN,5.6
LW,Kyle Connor (19885747),Kyle Connor,19885747,W/UTIL,7700,WPG@LA 10/28/2021 10:30PM ET,WPG,21.23
LW,Brad Marchand (19885749),Brad Marchand,19885749,W/UTIL,7600,BOS@CAR 10/28/2021 07:00PM ET,BOS,13.96
G,Carter Hart (19887191),Carter Hart,19887191,G,7600,PHI@VAN 10/28/2021 10:00PM ET,PHI,15.45
G,Martin Jones (19887193),Martin Jones,19887193,G,7600,PHI@VAN 10/28/2021 10:00PM ET,PHI,24.4
G,Francis Marotte (19887195),Francis Marotte,19887195,G,7600,BUF@ANH 10/28/2021 10:00PM ET,ANH,0
G,Calvin Petersen (19887192),Calvin Petersen,19887192,G,7600,WPG@LA 10/28/2021 10:30PM ET,LA,9
G,Jonathan Quick (19887194),Jonathan Quick,19887194,G,7600,WPG@LA 10/28/2021 10:30PM ET,LA,11.43
G,Arvid Holm (19887196),Arvid Holm,19887196,G,7600,WPG@LA 10/28/2021 10:30PM ET,WPG,0
G,Arturs Silovs (19887199),Arturs Silovs,19887199,G,7500,PHI@VAN 10/28/2021 10:00PM ET,VAN,0
G,Craig Anderson (19887197),Craig Anderson,19887197,G,7500,BUF@ANH 10/28/2021 10:00PM ET,BUF,19.95
G,Dustin Tokarski (19887198),Dustin Tokarski,19887198,G,7500,BUF@ANH 10/28/2021 10:00PM ET,BUF,20.2
LW,Kirill Kaprizov (19885751),Kirill Kaprizov,19885751,W/UTIL,7500,MIN@SEA 10/28/2021 10:00PM ET,MIN,8.92
LW,Jake Guentzel (19885753),Jake Guentzel,19885753,W/UTIL,7400,CGY@PIT 10/28/2021 07:00PM ET,PIT,10.88
G,Jacob Markstrom (19887200),Jacob Markstrom,19887200,G,7400,CGY@PIT 10/28/2021 07:00PM ET,CGY,17.28
G,Dan Vladar (19887201),Dan Vladar,19887201,G,7400,CGY@PIT 10/28/2021 07:00PM ET,CGY,15.15
G,Roddy Ross (19887202),Roddy Ross,19887202,G,7400,PHI@VAN 10/28/2021 10:00PM ET,PHI,0
C,Anze Kopitar (19885289),Anze Kopitar,19885289,C/UTIL,7400,WPG@LA 10/28/2021 10:30PM ET,LA,19.48
LW,Andrei Svechnikov (19885755),Andrei Svechnikov,19885755,W/UTIL,7300,BOS@CAR 10/28/2021 07:00PM ET,CAR,21.5
G,Jordan Binnington (19887203),Jordan Binnington,19887203,G,7300,COL@STL 10/28/2021 08:00PM ET,STL,19
G,Ville Husso (19887204),Ville Husso,19887204,G,7300,COL@STL 10/28/2021 08:00PM ET,STL,33.8
