player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Alden Tofa,51983,ED,BYU,5,0,,,10.0,,,0,0,0,,128,61.2,61.1,79.1,63.1,57.3,49.2,0,,,0,0,0,0.0,0,4,40,1,0,0,0,0,0,0.0,
Penei Pavihi,52079,LB,HAWAII,5,2,2.2,93.3,86.0,7.1,6.6,0,1,1,6.7,180,65.2,46.6,17.0,61.4,35.5,50.1,1,32,7.1,1,1,1,86.4,14,104,121,6,11,15,0,171,147,1.7,12.2
Kaleb Hayes,52137,CB,BYU,4,0,13.1,66.7,100.0,7.9,5.3,0,2,2,16.7,128,67.5,66.2,0.0,,67.1,77.0,0,28,0.0,0,2,1,119.4,8,65,65,1,8,12,1,98,2,1.6,12.3
George Nyakwol,52203,S,RICE,5,0,13.8,60.0,92.1,35.3,21.2,0,0,1,20.0,275,57.1,55.7,82.3,59.9,52.1,37.0,1,28,30.0,3,1,0,92.9,3,116,126,2,7,5,1,49,11,0.5,16.3
Trey Schuman,52216,ED,RICE,5,0,,,6.3,,,0,0,0,,275,63.0,73.8,24.2,80.1,59.7,57.8,0,,50.0,1,0,1,0.0,0,4,63,3,1,0,0,0,0,0.0,
Alii Matau,52219,LB,S JOSE ST,4,1,3.2,77.8,67.6,9.4,7.3,0,1,1,11.1,285,58.6,62.3,83.9,59.2,65.4,62.5,0,13,0.0,0,1,0,127.8,7,69,102,1,3,9,1,52,20,0.8,7.4
Rico Tolefree,52250,LB,S JOSE ST,4,0,9.0,50.0,76.7,20.0,10.0,0,0,1,50.0,285,72.8,67.9,0.0,55.4,69.8,78.6,0,10,,0,1,1,64.6,1,23,30,0,0,2,0,10,0,0.5,10.0
Tre White,52261,S,S JOSE ST,3,0,8.5,100.0,100.0,10.0,10.0,0,0,0,0.0,285,65.6,58.6,0.0,,59.5,79.4,0,11,0.0,0,0,1,129.2,2,20,20,1,2,2,1,11,0,0.6,5.5
Gabe Reid,52273,ED,UTAH,4,0,,,4.8,,,0,0,0,,328,57.9,77.9,80.7,79.0,70.3,72.3,0,,,0,0,0,0.0,0,3,62,1,0,0,0,0,0,0.0,
Bentlee Sanders,52291,S,NEVADA,5,1,10.8,44.4,100.0,18.1,8.1,0,0,0,0.0,239,77.6,71.6,84.5,,56.1,55.0,4,44,14.3,2,0,1,48.4,8,155,155,4,11,18,1,131,58,0.9,16.4
Mekhi LaPointe,52315,S,USF,5,2,6.6,88.2,97.9,8.9,7.9,0,0,1,5.9,327,61.0,57.9,83.3,57.4,51.2,53.4,1,26,14.3,3,1,0,127.2,15,137,140,6,16,17,2,187,97,1.4,12.5
Nick Roberts,52318,S,SMU,4,1,18.8,77.8,98.4,17.1,13.3,0,0,0,0.0,287,61.6,59.2,81.9,58.4,53.2,62.5,1,53,0.0,0,0,0,79.2,7,124,126,3,7,9,0,136,37,1.1,19.4
Xavier Peters,52819,ED,FAU,6,0,3.0,100.0,16.3,7.0,7.0,0,0,0,0.0,165,55.3,65.4,0.0,57.8,82.0,78.8,0,12,0.0,0,0,1,116.7,1,7,43,0,2,1,0,12,9,1.7,12.0
Cole Pearce,52970,LB,BALL ST,5,1,4.4,57.1,89.2,38.3,21.9,0,0,0,0.0,117,62.8,75.0,82.3,68.6,79.0,86.7,0,17,0.0,0,0,0,69.3,4,165,185,1,4,7,0,33,12,0.2,8.3
Deshawn Pace,53549,LB,CINCINNATI,5,0,3.1,71.4,81.0,10.5,7.5,0,0,1,7.1,138,64.2,60.9,25.3,66.4,56.5,51.0,1,32,16.7,1,1,2,78.0,10,111,137,5,5,14,1,75,61,0.7,7.5
Ja'von Hicks,53569,S,CINCINNATI,5,2,10.8,35.7,98.5,36.6,13.1,1,0,2,14.3,138,76.1,74.1,21.5,60.0,69.8,67.6,2,41,21.4,3,2,1,20.5,5,195,198,2,9,14,0,95,24,0.5,19.0
Ivan Pace Jr.,53587,LB,CINCINNATI,5,0,3.5,90.9,60.2,11.5,10.5,0,0,1,9.1,138,59.8,92.7,0.0,94.4,90.9,78.3,0,19,18.2,2,1,2,143.4,10,121,201,10,9,11,2,98,65,0.9,9.8
Carrington Valentine,53750,CB,KENTUCKY,5,3,14.6,40.0,98.7,12.3,4.9,1,0,4,13.3,202,63.6,62.5,82.6,49.0,58.0,64.4,1,63,23.1,3,4,3,52.8,12,155,157,3,7,30,0,225,94,1.5,18.8
Jaheim Thomas,54193,LB,CINCINNATI,5,0,6.5,50.0,58.4,24.0,12.0,0,0,0,0.0,138,59.2,73.3,13.7,89.0,70.0,50.5,0,20,0.0,0,0,1,69.8,2,52,89,0,2,4,0,25,4,0.5,12.5
Isaiah Norman,54967,S,MARSHALL,3,0,5.0,100.0,100.0,30.5,30.5,0,0,0,0.0,214,62.6,66.3,80.5,,75.0,83.6,0,16,0.0,0,0,0,110.4,2,62,62,0,3,2,0,21,11,0.3,10.5
Aapri Washington,55013,CB,E CAROLINA,3,0,2.0,0.0,77.8,,5.0,0,0,0,0.0,156,64.3,66.1,73.8,59.3,65.4,73.1,0,,,0,0,0,39.6,0,7,9,0,0,1,0,0,0,0.0,
Tim Terry,55020,LB,AKRON,3,1,0.0,75.0,90.6,15.0,11.3,0,0,0,0.0,102,75.2,57.8,76.7,45.3,41.8,44.6,0,9,14.3,1,0,0,79.2,3,48,53,4,5,4,0,14,14,0.3,4.7
Isaiah King,55037,CB,BUFFALO,3,0,9.3,71.4,97.0,6.4,4.6,0,0,0,0.0,126,54.0,52.1,76.5,59.1,49.7,62.9,0,59,0.0,0,0,0,153.3,5,32,33,0,2,7,1,112,71,3.5,22.4
Devonni Reed,55046,S,S CAROLINA,5,0,6.1,77.8,97.1,13.0,10.1,0,0,1,11.1,289,56.8,47.9,81.9,55.0,36.6,42.5,0,78,33.3,3,1,0,155.8,7,101,104,1,6,9,1,136,109,1.5,19.4
Troy Brown,55050,LB,OLE MISS,5,2,4.6,68.8,88.6,10.3,7.1,0,0,1,6.3,226,69.6,79.0,0.0,74.6,86.6,77.8,0,30,7.7,1,1,2,106.8,11,117,132,7,10,16,1,102,40,0.9,9.3
Wilson Huber,55090,LB,CINCINNATI,5,4,4.9,80.0,77.0,13.4,10.7,0,0,0,0.0,138,46.8,60.3,83.5,70.2,68.1,68.6,0,29,16.7,2,0,1,141.3,8,114,148,6,6,10,2,84,66,0.8,10.5
Jordan Swann,55103,CB,JAMES MAD,4,1,21.0,30.8,100.0,20.0,6.2,0,0,1,7.7,197,62.6,61.7,80.2,,54.9,64.0,1,90,0.0,0,0,0,60.1,4,83,83,3,6,13,1,121,66,1.5,30.3
Ian Swenson,55104,LB,UCONN,6,6,2.1,68.8,85.4,14.5,9.9,0,0,0,0.0,146,74.8,66.6,81.5,62.5,55.7,79.4,1,22,5.9,1,0,0,59.6,11,169,198,3,10,16,0,101,84,0.6,9.2
Dorian Hall,55168,S,FIU,3,1,12.8,50.0,100.0,16.0,8.0,0,0,0,0.0,166,67.8,64.7,0.0,,65.7,81.2,1,27,0.0,0,0,1,42.7,2,34,34,1,2,4,0,37,38,1.2,18.5
Chris Bacon,55196,S,BOWL GREEN,5,4,11.4,70.6,96.7,18.0,12.7,0,0,0,0.0,122,60.7,62.6,85.7,54.5,68.8,58.5,0,41,20.8,5,0,0,134.2,12,233,241,6,15,17,2,139,27,0.6,11.6
Jaylon Jones,55197,CB,GA STATE,5,2,13.1,54.5,98.7,12.0,6.5,0,0,2,18.2,175,71.9,70.0,78.9,60.0,58.4,64.0,0,13,11.1,1,2,1,91.9,6,74,75,0,6,11,1,37,8,0.5,6.2
Jordan Strachan,55198,ED,S CAROLINA,2,0,,,18.9,,,0,0,0,,289,56.3,60.0,82.7,58.7,61.2,57.6,0,,100.0,1,0,0,0.0,0,7,37,1,0,0,0,0,0,0.0,
Zachary Ford,55353,CB,TOLEDO,5,2,6.4,64.7,97.7,10.8,7.0,0,0,1,5.9,316,73.9,72.6,83.9,55.8,67.8,64.7,1,38,8.3,1,1,0,58.9,11,125,128,3,9,17,0,112,75,0.9,10.2
Nate Givhan,55355,ED,TOLEDO,5,0,,,6.3,,,1,0,0,,316,77.4,61.4,26.3,60.6,58.4,48.5,0,,0.0,0,0,1,0.0,0,4,63,1,1,0,0,0,0,0.0,
Anthony Montalvo,55417,DI,UCF,4,0,,,1.5,,,0,0,0,,323,64.1,70.6,80.0,58.8,74.8,62.1,0,,0.0,0,0,0,0.0,0,1,66,2,1,0,0,0,0,0.0,
Coby Davis,55425,CB,WAKE,2,0,11.5,25.0,96.6,27.0,6.8,0,0,0,0.0,339,65.2,65.4,77.7,59.0,64.1,77.8,1,18,0.0,0,0,0,6.3,1,28,29,0,1,4,0,18,11,0.7,18.0
Troy Simon,55427,S,TOLEDO,4,0,18.8,50.0,97.9,14.3,7.2,0,0,1,16.7,316,37.9,39.9,79.2,60.0,46.9,58.8,0,47,0.0,0,1,0,135.4,3,46,47,0,1,6,2,96,23,2.2,32.0
Mike Allen,55430,ED,W KENTUCKY,5,1,5.0,100.0,1.4,1.0,1.0,0,0,0,0.0,346,56.7,66.7,80.5,57.7,76.8,60.0,0,10,25.0,1,0,0,108.3,1,1,71,0,2,1,0,10,5,10.0,10.0
DJ Taylor,55438,LB,BOWL GREEN,5,2,4.9,77.8,91.5,5.8,4.5,0,0,1,3.7,122,48.8,57.0,78.2,70.7,65.0,48.1,1,51,21.1,4,1,0,112.8,21,129,141,5,13,27,2,239,196,2.0,11.4
Chase Monroe,55439,LB,CHARLOTTE,6,1,6.0,100.0,91.3,28.0,28.0,0,0,0,0.0,136,67.1,70.1,0.0,75.7,68.1,39.3,0,7,14.3,1,0,1,93.8,2,63,69,2,5,2,0,13,1,0.2,6.5
Malik Hausman,55567,CB,HAWAII,5,0,11.0,46.2,98.3,9.0,4.2,0,0,2,7.7,180,54.0,55.5,86.3,58.2,59.0,54.1,2,42,0.0,0,2,1,68.9,12,115,117,1,6,26,3,137,54,1.3,11.4
Tony Wallace,55568,CB,UTSA,1,0,26.0,100.0,100.0,1.0,1.0,0,0,0,0.0,331,48.4,41.5,67.4,,60.0,74.8,0,48,0.0,0,0,0,118.8,1,1,1,0,1,1,0,48,22,48.0,48.0
Azizi Hearn,55569,CB,UCLA,5,5,9.0,68.2,95.8,9.9,6.8,1,0,2,9.1,324,62.2,63.0,82.4,64.5,62.9,88.5,0,37,0.0,0,2,1,101.1,15,160,167,1,10,22,1,143,70,1.0,9.5
Timarcus Davis,55574,CB,ARIZONA ST,4,1,12.4,56.0,99.1,8.1,4.6,0,0,2,8.0,110,56.0,56.9,0.0,59.1,71.0,61.4,2,43,17.6,3,1,4,52.6,14,115,116,0,13,25,0,223,62,2.0,15.9
Wylan Free,55596,S,GA SOUTHRN,5,1,8.7,66.7,97.6,13.9,9.3,0,0,2,16.7,174,74.4,75.8,83.4,70.5,74.6,83.2,0,36,0.0,0,2,0,121.5,8,120,123,5,12,12,1,104,39,0.9,13.0
Wesley McCormick,55609,CB,W VIRGINIA,5,0,15.0,38.1,100.0,12.8,4.9,0,1,2,9.5,343,66.6,64.7,0.0,,62.8,52.3,0,64,14.3,1,2,1,92.2,8,107,107,1,6,21,2,134,61,1.3,16.8
Cedrick Dort Jr.,55614,CB,WISCONSIN,5,0,5.6,88.9,100.0,12.3,10.9,0,0,1,11.1,349,63.3,65.3,83.5,,70.6,81.9,0,26,0.0,0,1,0,142.4,8,103,103,2,2,9,2,78,30,0.8,9.8
Anthony Johnson,55628,CB,VIRGINIA,5,2,10.4,58.6,99.5,10.4,6.1,1,0,3,10.3,335,79.1,80.1,23.2,60.0,84.0,88.3,1,24,0.0,0,3,4,57.8,17,186,187,6,21,29,0,148,43,0.8,8.7
Zack Sanders,55638,CB,OHIO,4,1,4.8,64.7,97.8,11.5,7.4,0,0,1,5.9,259,54.3,56.0,83.1,55.8,61.0,53.4,0,26,25.0,3,1,0,100.9,11,133,136,0,8,17,1,103,41,0.8,9.4
Tre Shaw,55648,CB,W KENTUCKY,3,0,23.0,100.0,95.8,11.0,11.0,0,0,0,0.0,346,57.5,54.1,0.0,59.1,61.1,50.6,0,39,0.0,0,0,1,118.8,2,23,24,0,2,2,0,55,9,2.5,27.5
Tariq Drake,55668,S,OHIO,5,1,17.2,53.8,100.0,29.0,15.6,0,0,3,23.1,259,72.1,69.4,85.4,,59.4,51.4,0,54,23.8,5,3,0,115.5,7,219,219,5,15,13,1,134,72,0.7,19.1
Justin Broiles,55678,S,OKLAHOMA,5,2,3.2,90.0,94.7,11.3,10.2,0,0,0,0.0,261,62.9,63.0,82.8,76.9,57.0,64.8,0,25,22.2,4,0,1,107.1,9,107,113,2,12,10,0,97,63,1.0,10.8
Kordell Rodgers,55713,CB,TEXAS ST,5,1,16.1,47.1,99.3,18.1,8.5,0,1,0,0.0,314,86.3,84.0,82.7,72.7,62.9,58.4,4,28,8.3,1,0,0,26.5,8,152,153,3,10,17,0,101,16,0.7,12.6
Orlando Lacey,55720,LB,TROY,1,0,2.0,100.0,100.0,2.0,2.0,0,0,0,0.0,318,49.4,45.7,64.7,,60.0,20.7,0,18,100.0,1,0,0,118.8,1,2,2,0,0,1,0,18,16,9.0,18.0
Grayson Cash,55727,S,UAB,4,2,8.5,66.7,99.2,29.5,19.7,0,0,1,16.7,321,75.3,77.3,82.8,71.0,75.5,80.7,0,10,0.0,0,1,0,75.0,4,123,124,3,4,6,0,25,7,0.2,6.3
Andre Grayson,55735,CB,UTAH ST,5,0,16.9,64.3,100.0,9.1,5.9,0,0,2,14.3,329,66.6,67.9,80.1,,70.1,66.5,0,62,14.3,1,1,0,147.3,9,88,88,2,6,14,3,202,73,2.5,22.4
Zahodri Jackson,55736,CB,N TEXAS,1,1,8.5,75.0,100.0,8.3,6.3,0,0,0,0.0,251,51.2,53.3,0.0,,76.1,63.8,0,29,25.0,1,0,1,156.3,3,26,26,0,2,4,1,65,44,2.6,21.7
Keyon Blankenbaker,55749,CB,TEXAS TECH,5,0,10.6,40.0,92.6,11.5,4.6,0,0,0,0.0,315,66.4,64.0,79.6,66.4,50.5,29.2,0,10,50.0,1,0,0,47.9,2,25,27,0,1,5,0,6,0,0.3,3.0
C.J. Coldon,55750,CB,OKLAHOMA,3,0,17.3,66.7,100.0,7.5,5.0,0,0,0,0.0,261,61.2,58.7,74.7,,52.6,79.4,0,8,0.0,0,0,0,74.3,2,15,15,2,2,3,0,12,-1,0.8,6.0
Jordyn Riley,55767,CB,LA MONROE,5,1,4.9,72.7,94.1,8.0,5.8,0,0,0,0.0,209,52.7,50.7,77.6,56.7,48.2,28.2,0,14,25.0,1,0,0,85.8,8,64,68,1,2,11,0,61,26,1.0,7.6
Steven Jones Jr.,55785,CB,APP STATE,5,1,12.5,57.9,100.0,13.9,8.1,0,0,2,10.5,108,62.3,67.1,83.6,,83.9,43.7,0,36,25.0,4,2,0,87.4,11,161,161,1,11,19,0,169,38,1.1,15.4
Jarques McClellion,55795,S,FLORIDA ST,3,0,,,100.0,,,0,0,0,,167,48.4,53.1,76.1,,63.6,51.1,0,,100.0,1,0,1,0.0,0,20,20,0,0,0,0,0,0,0.0,
Korey Hernandez,55796,CB,E MICHIGAN,5,1,17.4,62.5,100.0,7.2,4.5,0,0,3,37.5,160,69.2,70.3,79.9,,69.3,82.3,0,41,0.0,0,2,1,145.8,5,40,40,1,5,8,1,102,25,2.8,20.4
Jahmin Muse,55830,S,BUFFALO,5,3,11.2,50.0,95.4,27.4,13.7,0,0,1,10.0,126,62.0,62.1,84.1,61.6,60.4,42.4,1,25,25.0,2,1,0,32.1,5,144,151,1,3,10,0,67,58,0.5,13.4
Isaiah Lewis,55854,S,COLORADO,4,1,15.7,42.9,100.0,19.7,8.4,0,0,1,14.3,143,50.7,45.9,80.8,,40.9,39.6,1,22,12.5,1,1,0,19.6,3,60,60,0,6,7,0,36,12,0.6,12.0
Davondre Robinson,55861,S,CHARLOTTE,4,1,9.5,50.0,100.0,22.5,11.3,0,0,1,25.0,136,55.4,56.0,77.9,,56.9,62.8,0,55,0.0,0,1,0,135.4,2,47,47,0,3,4,1,69,44,1.5,34.5
Blake Bogan,55868,S,E MICHIGAN,4,2,11.8,55.6,99.0,19.4,10.8,0,0,0,0.0,160,65.5,64.4,81.8,60.0,58.1,87.5,1,19,0.0,0,0,0,67.6,5,104,105,2,6,9,1,47,13,0.5,9.4
Cyrus Fagan,55895,S,NC STATE,5,2,7.1,71.4,99.3,14.2,10.1,0,0,2,14.3,248,60.9,59.9,82.5,59.2,55.4,61.6,0,39,16.7,3,2,0,113.7,10,147,148,4,13,14,1,95,40,0.7,9.5
William Poole,55911,CB,GEORGIA,1,0,,,100.0,,,0,0,0,,173,64.5,64.2,74.2,,59.8,,0,,,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
Latavious Brini,55915,S,ARKANSAS,5,2,13.7,60.0,92.4,22.5,13.5,0,0,0,0.0,111,56.9,59.6,84.2,68.0,61.2,76.5,0,22,0.0,0,0,3,132.5,6,146,158,1,11,10,2,98,65,0.7,16.3
Ameer Speed,55918,CB,MICH STATE,5,2,9.8,80.8,99.5,8.5,6.9,0,0,0,0.0,223,58.8,60.0,24.9,60.0,67.2,80.1,0,37,0.0,0,0,1,109.0,21,185,186,2,18,26,0,264,71,1.5,12.6
Devodric Bynum,55931,CB,UAB,4,0,9.0,50.0,100.0,15.2,7.6,0,0,4,40.0,321,80.5,77.5,80.0,,60.0,51.9,0,17,0.0,0,4,1,56.3,5,80,80,2,4,10,0,29,25,0.4,5.8
Bennett Williams,55954,CB,OREGON,5,0,5.1,80.0,97.9,7.3,5.8,0,0,3,10.0,264,61.4,59.5,85.5,56.6,50.4,60.7,0,29,14.3,3,3,0,128.1,24,184,188,8,18,30,3,202,141,1.2,8.4
Bryant Fitzgerald,55961,S,INDIANA,5,1,6.8,61.1,97.6,14.1,8.6,0,0,0,0.0,190,63.3,64.1,84.2,58.3,64.4,55.1,1,26,14.3,2,0,1,79.2,11,166,170,2,11,18,1,133,99,0.9,12.1
Trey Creamer,55962,CB,CHARLOTTE,2,1,11.5,50.0,100.0,20.5,10.3,0,0,0,0.0,136,71.3,72.3,77.7,,70.5,80.8,0,7,0.0,0,0,0,56.3,2,45,45,1,3,4,0,11,0,0.3,5.5
Camron Harrell,55965,CB,SO MISS,4,0,18.2,50.0,86.0,25.7,12.8,0,0,1,16.7,296,67.8,65.9,84.1,55.3,61.8,50.6,1,26,33.3,1,1,0,31.3,3,80,93,1,2,6,0,39,16,0.5,13.0
Datrone Young,55969,CB,DUKE,5,0,17.5,50.0,100.0,14.8,7.4,1,0,1,4.5,154,49.0,50.1,0.0,,69.6,50.5,0,34,25.0,2,0,4,101.7,11,170,170,2,6,22,2,146,31,0.9,13.3
Gervarrius Owens,55987,S,HOUSTON,4,1,4.4,80.0,99.2,29.3,23.4,0,1,2,40.0,182,83.8,78.9,82.9,60.0,61.6,42.3,1,7,30.8,4,2,0,39.6,4,122,123,0,8,5,0,15,14,0.1,3.8
Tyrell Ajian,55995,S,KENTUCKY,5,1,15.5,25.0,99.2,114.0,28.5,0,0,2,50.0,202,71.3,72.4,84.2,59.2,72.6,67.4,0,3,25.0,2,2,0,39.6,1,119,120,3,5,4,0,3,-1,0.0,3.0
Bralen Trahan,56012,S,LA LAFAYET,5,4,6.5,53.3,99.5,21.6,11.5,0,1,0,0.0,207,66.1,70.2,84.0,59.7,77.7,65.0,1,16,21.1,4,0,0,76.4,8,189,190,5,11,15,2,65,20,0.4,8.1
Kenny Bennett,56032,S,GA TECH,2,0,16.0,0.0,87.5,,7.0,0,0,1,100.0,176,74.4,63.4,0.0,59.2,,,0,,,0,1,1,39.6,0,7,8,0,0,1,0,0,0,0.0,
Xavier Cullens,56044,LB,MEMPHIS,5,2,5.2,72.7,77.5,14.9,10.8,1,1,1,9.1,218,79.4,83.6,0.0,66.9,87.8,60.1,2,27,25.0,3,1,2,89.2,8,124,160,1,7,11,2,70,48,0.6,8.8
Derrick Smith,56050,LB,W KENTUCKY,5,2,6.0,60.0,91.8,21.0,12.6,0,1,1,10.0,346,68.7,69.6,17.3,63.9,69.8,58.6,1,15,30.0,3,0,1,32.1,6,134,146,4,5,10,0,47,31,0.4,7.8
Jaylen Kelly-Powell,56057,S,AKRON,5,0,11.7,66.7,92.8,23.0,15.3,0,0,0,0.0,102,47.8,51.7,83.6,75.7,53.4,63.3,0,35,16.7,1,0,0,143.1,4,103,111,1,5,6,1,66,19,0.7,16.5
Hunter Reynolds,56060,S,UTAH ST,5,2,11.5,33.3,97.1,79.5,26.5,0,1,1,16.7,329,85.8,77.1,24.7,55.9,65.6,79.1,2,29,0.0,0,1,1,22.2,2,166,171,1,8,6,0,46,10,0.3,23.0
Cameron Ruiz,56131,CB,TEMPLE,5,1,15.0,60.0,100.0,14.7,8.8,0,0,0,0.0,306,62.8,66.8,80.2,84.0,64.0,79.7,0,14,0.0,0,0,1,67.1,3,46,46,2,2,5,0,18,23,0.4,6.0
Tavyn Jackson,56164,S,COAST CAR,5,0,24.8,100.0,100.0,13.0,13.0,0,0,0,0.0,141,61.9,61.0,79.7,,57.9,55.0,1,53,14.3,1,0,0,79.2,4,54,54,1,6,4,0,115,16,2.2,28.8
Eric Coley,56200,S,SYRACUSE,4,0,12.0,0.0,94.7,,17.5,0,1,1,50.0,304,67.6,71.9,78.0,56.1,78.3,80.2,0,,0.0,0,1,0,39.6,0,36,38,0,1,2,0,0,0,0.0,
Noah Daniels,56206,CB,TCU,3,0,14.6,80.0,100.0,3.8,3.0,0,0,0,0.0,305,47.7,49.8,73.3,,64.2,47.6,0,29,33.3,1,0,0,158.3,4,15,15,1,2,5,1,74,11,4.9,18.5
Christian Braswell,56207,CB,RUTGERS,5,1,3.3,90.9,100.0,5.9,5.4,0,0,0,0.0,278,76.0,75.7,78.3,,69.1,87.2,1,14,0.0,0,0,2,49.6,10,65,65,5,10,11,0,55,37,0.9,5.5
Myles Jones,56220,CB,TEXAS A&M,1,0,19.0,50.0,100.0,5.0,2.5,0,0,0,0.0,312,46.0,48.0,73.9,,61.8,73.5,0,56,0.0,0,0,0,135.4,2,10,10,1,1,4,1,57,8,5.7,28.5
