player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jeremy Lucien,76740,CB,VANDERBILT,5,3,1,63.2,1,0,333,70.7,73.4,79.7,85.1,69.8,86.8,1,0,0,49,0.0,0,3,2,122.0,12,0,17,131,92,155,0,0,0,0,0,0,155,3,60,7,5,12,19,1,2,147,35,12.3
Ekow Boye-Doe,76742,CB,KANSAS ST,5,0,0,64.3,1,0,199,68.8,68.4,84.1,56.4,63.8,75.8,0,1,0,58,9.1,1,3,1,125.6,9,0,9,266,175,294,16,0,0,16,0,0,278,5,114,3,2,10,14,1,1,155,54,17.2
Wayne Jones,76744,S,CHARLOTTE,6,10,0,71.4,0,1,136,47.7,52.9,16.8,60.0,62.9,50.6,1,0,1,45,21.1,12,1,1,99.3,15,0,152,5,144,313,5,0,0,5,0,98,308,0,169,53,12,35,21,1,1,210,120,14.0
Lance Robinson,76747,CB,TULANE,5,0,0,60.0,0,0,319,72.2,73.5,81.7,,74.1,82.2,0,0,0,9,0.0,0,1,0,106.7,3,0,6,218,97,230,0,0,0,0,0,2,230,0,133,4,2,7,5,0,1,18,3,6.0
Cecil Singleton Jr.,76760,CB,LA TECH,4,3,0,85.7,0,0,208,60.4,56.7,83.9,54.6,47.1,43.9,0,0,0,25,23.8,5,1,0,142.0,12,0,19,2,84,162,2,0,0,2,0,2,160,7,71,137,3,13,14,0,2,120,78,10.0
Nate Bauer,76764,S,TOLEDO,5,4,0,80.0,0,0,316,74.5,72.0,81.2,68.2,61.8,63.0,0,1,0,16,16.7,3,0,0,130.4,4,0,116,3,119,214,1,0,0,1,0,49,213,4,91,45,4,11,5,1,1,29,5,7.3
Zaire Barnes,76766,LB,W MICHIGAN,5,8,0,50.0,0,0,347,61.4,72.7,83.6,60.5,83.4,64.0,2,2,0,30,13.6,6,1,0,70.4,5,1,217,1,135,330,46,0,0,46,0,0,284,32,163,66,17,30,10,5,0,64,28,12.8
Keni-H Lovely,76768,CB,W MICHIGAN,5,1,0,68.4,0,0,347,54.1,53.6,82.0,,51.4,37.9,0,0,1,82,28.0,7,0,2,128.8,13,0,19,235,131,258,4,0,0,4,0,0,254,0,127,0,6,17,19,0,3,242,97,18.6
Caleb Biggers,76772,CB,BOISE ST,5,1,0,50.0,0,0,120,64.2,68.3,2.3,60.0,83.3,67.0,0,0,1,37,12.5,2,1,2,64.8,8,0,48,173,100,226,3,0,0,3,0,2,223,1,125,0,10,13,16,0,1,101,16,12.6
Isaiah Watson,76777,CB,E MICHIGAN,3,0,0,66.7,0,0,160,52.8,51.9,74.9,,53.6,80.1,0,0,0,10,0.0,0,0,0,76.4,4,0,5,32,23,38,0,0,0,0,0,0,38,0,15,1,2,5,6,0,0,27,12,6.8
Timarcus Simpson,76778,S,USF,5,2,0,80.0,0,1,327,57.7,62.4,81.2,59.6,72.6,37.8,0,0,0,30,30.0,6,0,0,108.3,4,0,90,0,88,182,0,0,0,0,0,39,182,1,93,53,2,12,5,0,0,50,44,12.5
EJ Williams,76779,LB,E MICHIGAN,4,0,0,100.0,1,0,160,49.9,53.7,75.1,59.1,60.6,77.3,0,0,0,6,0.0,0,0,1,91.7,1,0,10,1,7,27,11,0,0,11,0,0,16,3,17,5,0,2,1,0,0,6,7,6.0
Rolliann Sturkey,76786,CB,C MICHIGAN,2,1,0,66.7,0,0,134,49.7,51.3,79.4,55.4,65.1,58.5,0,0,0,45,16.7,1,1,2,109.7,6,0,5,81,54,92,3,0,0,3,0,0,89,1,37,3,1,4,9,0,0,144,68,24.0
Charlie Thomas,76790,LB,GA TECH,5,9,1,81.3,0,1,176,78.3,74.3,0.0,75.5,71.9,81.2,1,3,2,38,8.2,4,0,3,57.3,13,1,236,1,97,269,9,0,0,9,0,1,260,26,146,22,23,36,16,5,0,116,80,8.9
D'Shawn Jamison,76791,CB,TEXAS,5,0,0,42.1,0,0,311,74.8,72.9,4.1,62.4,64.0,60.8,0,1,1,23,15.4,2,5,1,32.6,8,1,8,231,145,243,2,0,0,2,0,0,241,2,96,2,3,11,19,2,0,79,8,9.9
Dennis Briggs Jr.,76792,ED,FLORIDA ST,5,3,1,,0,0,167,66.7,71.3,82.0,72.2,62.0,50.7,0,4,0,,22.2,2,0,0,0.0,0,1,2,0,4,159,157,2,44,100,11,0,2,95,60,0,3,4,0,5,0,0,0,
Jamarcus Chatman,76793,DI,TROY,3,0,0,,0,0,318,,52.1,73.8,55.9,52.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,28,28,3,3,1,21,0,0,14,14,0,0,0,0,0,0,0,0,
Jarrett Jackson,76795,DI,FLORIDA ST,5,5,0,,0,0,167,60.0,55.6,79.3,53.1,60.5,29.3,0,1,0,,25.0,3,0,0,0.0,0,0,1,0,0,120,119,10,99,3,7,0,1,69,51,0,3,4,0,1,0,0,0,
Thurman Geathers,76797,ED,ARK STATE,5,3,0,,0,0,113,65.5,70.5,46.2,60.0,75.4,82.2,1,2,0,,6.7,1,0,1,0.0,0,3,0,0,0,199,199,0,1,197,1,0,0,111,88,0,10,11,0,6,0,0,0,
Chris Collins,76798,ED,N CAROLINA,5,3,0,100.0,0,0,245,52.4,55.9,28.5,61.9,57.1,46.7,1,3,0,17,18.2,2,0,1,154.2,2,0,2,0,9,127,125,0,0,125,0,0,2,46,72,0,3,6,2,4,1,23,8,11.5
Lancine Turay,76799,ED,TEMPLE,5,1,0,,0,0,306,60.9,62.1,80.9,59.8,61.6,78.5,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,1,105,104,1,45,45,13,0,1,67,37,1,5,5,0,4,0,0,0,
K.J. Henry,76808,ED,CLEMSON,5,3,1,100.0,0,1,140,50.2,79.9,84.2,81.5,73.1,66.3,6,7,0,19,10.0,2,0,0,95.8,2,1,1,0,7,223,222,0,13,175,34,0,1,145,71,0,8,15,2,14,0,14,24,7.0
Justin Mascoll,76809,ED,CLEMSON,5,4,0,,0,0,140,56.0,63.8,82.3,57.4,70.8,72.0,2,2,0,,7.1,1,0,0,0.0,0,0,0,0,6,135,134,0,9,109,16,0,1,83,46,1,6,9,0,4,0,0,0,
Antonio Colclough,76813,ED,JAMES MAD,2,0,0,,0,0,197,,59.2,71.0,60.0,59.3,71.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,6,0,0,6,0,0,0,1,5,0,1,1,0,0,0,0,0,
Gary Wiley,76821,ED,SMU,4,4,0,75.0,0,0,287,70.9,70.9,85.7,58.8,73.4,60.6,0,4,0,8,13.3,2,0,0,120.8,3,1,5,0,19,184,178,0,3,162,13,0,6,75,90,1,7,9,4,5,1,16,15,5.3
Alfred Thomas,76822,DI,TULANE,5,2,0,,0,0,319,,66.8,7.2,56.4,72.9,77.1,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,69,69,58,11,0,0,0,0,24,45,0,4,6,0,1,0,0,0,
Carlos Hatcher,76824,ED,TULANE,5,0,0,0.0,0,0,319,45.1,61.8,81.5,63.9,66.8,52.0,0,0,0,,20.0,1,0,0,39.6,0,1,1,0,3,58,52,0,0,52,0,0,6,17,38,5,4,4,2,1,0,0,0,
Brayden Utley,76833,DI,BAYLOR,5,1,0,,0,0,118,59.4,59.7,21.2,63.4,60.8,72.4,0,4,0,,0.0,0,0,1,0.0,0,0,0,0,1,114,114,4,85,7,18,0,0,80,33,0,1,1,0,4,0,0,0,
Josh Landry,76834,DI,MISSOURI,5,2,0,,0,0,229,,69.0,78.8,65.7,67.3,75.0,1,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,81,81,13,66,0,2,0,0,39,42,0,3,3,0,4,0,0,0,
Tyler Lacy,76836,ED,OKLA STATE,4,4,0,,0,0,262,64.8,79.8,81.5,60.2,90.7,60.5,3,4,0,,15.4,2,0,0,0.0,0,2,2,0,2,171,169,6,62,70,31,0,2,102,67,0,8,7,0,9,0,0,0,
Ochaun Mathis,76838,ED,NEBRASKA,5,10,1,,0,0,238,62.9,79.6,51.2,76.7,76.9,70.8,2,9,0,,13.6,3,0,1,0.0,0,1,1,0,4,228,227,0,2,181,44,0,1,144,80,0,9,9,0,12,0,0,0,
Will McDonald IV,76842,ED,IOWA STATE,5,2,2,,0,0,193,70.6,72.7,14.0,75.0,67.8,73.6,0,7,0,,7.7,1,0,2,0.0,0,2,11,0,10,211,200,0,18,107,75,0,11,114,87,0,11,10,0,9,0,0,0,
Cartez Crook-Jones,76846,ED,KANSAS ST,1,0,0,,0,0,199,,70.1,72.2,57.6,70.8,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,11,11,0,1,8,2,0,0,5,6,0,1,1,0,0,0,0,0,
Desjuan Johnson,76850,DI,TOLEDO,5,6,0,,0,0,316,61.8,90.0,81.1,76.3,90.2,73.0,2,9,0,,5.3,1,0,0,0.0,0,1,0,0,0,185,185,29,126,14,16,0,0,94,91,0,13,12,0,12,0,0,0,
Terrance Taylor,76852,ED,TOLEDO,3,2,1,,0,0,316,60.3,63.2,82.9,59.3,64.2,76.6,2,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,95,94,0,4,90,0,0,1,46,47,1,1,1,0,4,0,0,0,
Jamal Hines,76853,ED,TOLEDO,5,5,3,,0,0,316,58.5,69.6,83.5,60.4,75.0,53.0,4,1,0,,17.6,3,0,0,0.0,0,0,1,0,1,215,214,0,6,174,34,0,1,111,103,0,8,9,0,5,0,0,0,
Jack Sape,76858,DI,BALL ST,5,2,1,,0,0,117,,50.7,79.5,55.7,49.0,50.0,0,2,0,,20.0,1,0,0,0.0,0,0,0,0,0,128,128,3,88,6,31,0,0,54,74,0,2,2,0,2,0,0,0,
Jalen Redmond,76861,DI,OKLAHOMA,5,4,2,,1,0,261,59.3,70.0,32.5,61.3,78.0,42.5,2,7,0,,25.0,3,0,1,0.0,0,1,0,0,1,148,148,52,79,3,14,0,0,87,60,0,6,5,0,10,0,0,0,
Robert Cooper,76863,DI,FLORIDA ST,5,2,0,,0,0,167,,61.5,81.3,60.5,60.4,76.7,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,188,188,35,153,0,0,0,0,90,98,0,4,5,0,3,0,0,0,
John Morgan III,76865,ED,PITTSBURGH,5,2,0,,0,1,268,64.5,70.1,84.1,70.9,60.7,47.2,2,9,0,,27.3,3,0,0,0.0,0,1,1,0,4,208,207,0,1,204,2,0,1,115,89,0,6,6,0,12,0,0,0,
Devin Danielson,76867,DI,PITTSBURGH,3,1,0,,0,0,268,,74.0,17.3,58.9,82.9,76.7,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,69,69,2,67,0,0,0,0,38,31,0,5,6,0,1,0,0,0,
Chris Maloney,76868,ED,PITTSBURGH,3,2,0,,0,0,268,,72.3,77.0,60.2,76.0,76.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,36,36,0,0,36,0,0,0,19,17,0,2,2,0,0,0,0,0,
Rondell Bothroyd,76873,ED,WAKE,5,2,2,,0,1,339,60.1,81.4,83.9,90.1,61.5,29.1,4,13,0,,30.8,4,0,0,0.0,0,2,0,0,3,265,265,0,8,203,54,0,0,157,105,0,8,7,0,19,0,0,0,
Dion Bergan Jr.,76874,DI,WAKE,5,3,0,,1,0,339,74.6,70.4,50.2,61.1,72.7,50.0,0,3,0,,18.2,2,0,2,0.0,0,0,1,0,0,241,240,76,161,0,3,0,1,134,107,0,5,6,0,3,0,0,0,
Caleb Okechukwu,76877,ED,SYRACUSE,5,1,0,100.0,0,0,304,61.2,59.2,81.0,57.7,58.4,66.9,0,8,1,13,14.3,1,0,0,79.2,1,4,0,0,1,190,190,2,48,82,58,0,0,122,67,0,7,5,1,12,0,13,5,13.0
Alex Nobles,76878,ED,FIU,4,0,0,100.0,0,0,166,69.9,59.9,84.3,67.3,44.3,59.0,0,5,0,15,20.0,2,1,0,118.8,1,1,10,0,19,185,172,0,1,133,38,0,13,93,73,3,7,8,1,6,0,15,18,15.0
Ja'Quon Griffin,76882,DI,COAST CAR,5,0,0,,0,0,141,,60.2,80.8,71.3,45.5,75.1,1,6,0,,0.0,0,0,0,0.0,0,1,0,0,0,172,172,32,58,13,69,0,0,106,66,0,2,2,0,8,0,0,0,
T.K. Chimedza,76883,DI,GA TECH,4,0,0,,0,0,176,60.0,58.9,79.7,53.5,61.4,35.1,0,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,103,103,31,72,0,0,0,0,50,53,0,3,5,0,0,0,0,0,
Aaron Faumui,76885,DI,VIRGINIA,5,1,0,,0,0,335,60.1,56.8,0.0,60.1,60.4,43.5,1,4,0,,26.7,4,0,3,0.0,0,3,0,0,1,232,231,7,173,15,36,0,1,135,96,0,11,10,0,8,0,0,0,
Nesta Jade Silvera,76888,DI,ARIZONA ST,5,6,1,,0,0,110,56.7,66.4,45.9,61.9,70.7,50.8,0,2,0,,12.9,4,0,1,0.0,0,0,0,0,0,225,224,17,196,0,11,0,1,98,127,0,11,21,0,2,0,0,0,
Jordan Miller,76890,DI,MIAMI FL,4,0,0,,0,0,220,61.7,72.3,77.3,64.0,69.0,75.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,65,65,5,57,0,3,0,0,35,30,0,2,5,0,1,0,0,0,
Lwal Uguak,76898,ED,TCU,4,0,0,,0,0,305,,67.5,77.2,57.3,74.3,75.8,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,60,60,0,16,15,29,0,0,39,21,0,3,5,0,2,0,0,0,
Randy Charlton,76902,ED,MISS STATE,5,3,0,,0,0,227,61.4,53.7,82.6,54.3,51.3,72.1,0,4,0,,8.3,1,0,0,0.0,0,2,0,0,4,178,178,1,6,144,27,0,0,109,65,0,9,8,0,6,0,0,0,
Tyrese Black,76906,DI,LA MONROE,2,0,0,,0,0,209,,58.6,71.6,56.5,60.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,2,6,0,0,0,0,6,2,0,0,0,0,0,0,0,0,
Moro Ojomo,76927,DI,TEXAS,4,1,0,,1,0,311,,78.7,0.0,78.9,78.8,41.0,0,7,0,,25.0,2,0,2,0.0,0,2,0,0,0,107,107,3,77,14,13,0,0,71,36,0,6,5,0,9,0,0,0,
Keondre Coburn,76928,DI,TEXAS,5,6,0,,0,0,311,60.0,83.8,81.0,83.0,75.0,77.5,1,14,0,,9.1,1,0,0,0.0,0,1,0,0,0,157,157,40,114,0,3,0,0,100,57,0,4,4,0,16,0,0,0,
Dante Stills,76937,ED,W VIRGINIA,5,4,0,,0,1,343,,75.7,81.4,66.9,77.9,59.2,1,8,0,,11.1,1,0,0,0.0,0,3,0,0,0,211,211,0,76,54,81,0,0,116,95,0,6,4,0,12,0,0,0,
Jaylon Hutchings,76940,DI,TEXAS TECH,5,6,0,,0,0,315,62.4,84.0,82.5,78.8,80.0,68.1,3,7,0,,4.5,1,0,0,0.0,0,0,0,0,1,225,225,73,128,9,15,0,0,111,113,0,11,15,0,10,0,0,0,
Karl Brooks,76941,ED,BOWL GREEN,5,0,2,,2,0,122,85.7,80.6,7.4,81.8,70.5,52.9,0,15,0,,30.8,4,0,3,0.0,0,5,1,0,0,275,274,2,21,163,88,0,1,185,90,0,9,9,0,20,0,0,0,
Andre Carter,76957,ED,W MICHIGAN,5,7,1,100.0,0,0,347,51.3,66.2,0.0,72.1,72.9,70.1,6,8,0,5,6.5,2,0,6,87.5,1,1,0,0,9,287,286,0,1,246,39,0,1,140,138,1,17,22,1,15,0,5,7,5.0
Braden Fiske,76958,ED,W MICHIGAN,5,7,0,,0,1,347,73.0,75.9,57.6,57.8,85.0,51.8,1,9,0,,16.7,5,0,1,0.0,0,3,0,0,2,304,304,20,49,197,38,0,0,154,148,0,13,18,0,13,0,0,0,
Jeffrey Griffin Jr.,76961,DI,N ILLINOIS,5,0,0,,0,0,254,,65.0,77.5,55.6,68.5,69.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,12,37,0,0,0,0,23,26,0,1,1,0,0,0,0,0,
Habakkuk Baldonado,76972,ED,PITTSBURGH,4,4,0,,0,0,268,60.0,64.4,11.4,67.6,63.9,62.7,3,8,0,,9.1,1,0,2,0.0,0,1,4,0,0,170,166,0,0,165,1,0,4,92,78,0,5,6,0,12,0,0,0,
Amir Siddiq,76973,ED,CHARLOTTE,6,6,0,100.0,0,0,136,49.1,62.8,33.7,70.8,59.6,68.7,2,14,0,17,9.5,2,0,2,118.8,1,2,0,0,5,308,308,0,8,291,9,0,0,145,158,0,10,13,1,18,0,17,10,17.0
LaQuan Johnson Jr.,76978,ED,C MICHIGAN,1,1,0,,0,0,134,,73.3,77.0,53.0,82.9,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,0,1,31,8,0,0,16,24,0,0,0,0,0,0,0,0,
Kylen McCracken,76980,DI,OHIO,5,2,0,,0,0,259,,53.0,77.3,53.2,54.7,28.7,0,2,0,,28.6,2,0,0,0.0,0,0,1,0,0,70,69,1,63,2,3,0,1,38,32,0,1,3,0,2,0,0,0,
Bryce Stai,76986,ED,OHIO,2,0,0,,0,0,259,,55.4,72.5,66.2,51.9,23.9,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,3,6,0,0,0,0,1,0,0,0,
David Green,76988,DI,PITTSBURGH,5,2,0,100.0,0,0,268,,67.8,80.5,59.7,70.4,31.0,0,2,0,8,33.3,3,0,0,100.0,1,3,0,0,0,158,158,11,147,0,0,0,0,83,75,0,5,4,1,5,0,8,0,8.0
Logan Hawkins,76989,DI,AKRON,5,2,0,,0,0,102,60.0,59.8,80.0,56.7,60.5,74.8,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,1,126,125,39,84,0,2,0,1,56,69,0,1,1,0,2,0,0,0,
Darnell Jefferies,76999,DI,MINNESOTA,5,0,0,,0,0,225,,61.6,78.7,53.9,67.7,66.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,52,52,16,35,0,1,0,0,33,19,0,0,1,0,1,0,0,0,
Khris Banks,77000,DI,BOSTON COL,4,3,0,,0,0,121,,58.4,1.6,53.9,65.9,76.2,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,67,67,2,47,13,5,0,0,29,38,0,2,3,0,0,0,0,0,
Jaxon Player,77002,DI,BAYLOR,5,3,1,,0,0,118,62.2,71.1,80.5,64.1,70.2,43.5,0,4,0,,20.0,2,0,0,0.0,0,1,0,0,0,142,142,21,119,0,2,0,0,79,63,0,4,5,0,5,0,0,0,
Darren Brown,77004,DI,SMU,3,1,0,,0,0,287,,35.7,76.5,55.6,31.2,72.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,43,43,10,33,0,0,0,0,20,23,0,0,1,0,0,0,0,0,
Terrance Newman,77005,DI,SMU,4,1,0,,0,0,287,,60.0,81.6,53.9,62.5,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,109,108,56,51,0,1,0,1,49,60,1,0,0,0,0,0,0,0,
Jordan Kelley,77009,DI,OKLAHOMA,5,0,0,,0,0,261,,69.5,0.0,70.0,72.6,29.0,2,3,0,,25.0,1,0,2,0.0,0,0,0,0,0,122,122,36,69,1,16,0,0,72,50,0,3,3,0,5,0,0,0,
Samuela Tuihalamaka,77013,DI,OKLA STATE,4,3,0,,0,0,262,,67.7,79.1,59.7,69.6,76.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,78,78,31,47,0,0,0,0,42,36,0,3,7,0,1,0,0,0,
Amadou Fofana,77014,ED,COAST CAR,4,1,0,,0,0,141,60.0,59.4,75.3,60.5,57.4,75.1,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,32,32,0,1,14,17,0,0,14,18,0,2,1,0,1,0,0,0,
Isaiah Lee,77016,DI,IOWA STATE,5,4,0,,0,0,193,58.2,68.4,45.2,65.0,70.8,79.2,0,7,0,,0.0,0,0,1,0.0,0,0,0,0,1,191,191,160,29,0,2,0,0,103,87,0,8,9,0,7,0,0,0,
Jaylen Pickle,77022,ED,KANSAS ST,5,1,1,,0,0,199,60.0,58.5,29.6,58.9,60.5,79.3,1,5,0,,0.0,0,0,1,0.0,0,1,0,0,0,132,132,0,15,72,45,0,0,71,61,0,7,7,0,7,0,0,0,
Eddie Wilson,77027,DI,KANSAS,5,4,0,,0,0,198,,57.9,20.0,57.6,61.0,27.1,0,2,0,,28.6,4,0,1,0.0,0,0,0,0,0,107,107,9,98,0,0,0,0,48,59,0,6,6,0,2,0,0,0,
Realus George Jr.,77029,DI,MISSOURI,5,2,0,,0,0,229,59.3,72.2,78.6,58.2,76.4,77.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,91,91,7,75,0,9,0,0,37,53,0,6,7,0,1,0,0,0,
Amari Gainer,77091,LB,FLORIDA ST,1,0,0,100.0,0,0,167,53.2,51.7,67.3,,63.6,50.9,0,0,0,12,33.3,1,0,0,116.7,1,0,7,0,2,7,0,0,0,0,0,0,7,0,5,0,0,2,1,0,0,12,13,12.0
Wendell Davis Jr.,77095,LB,NWESTERN,1,1,0,,0,0,256,,54.4,67.4,,55.8,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Yasir Abdullah,77100,ED,LOUISVILLE,5,9,2,80.0,0,0,210,85.1,83.9,58.5,77.6,77.1,82.9,6,14,1,14,0.0,0,0,1,40.4,4,2,20,1,27,286,259,0,0,259,0,0,27,129,130,6,14,15,5,22,0,16,17,4.0
Joe Sparacio,77102,LB,E MICHIGAN,5,11,0,57.1,0,0,160,59.1,64.5,0.0,58.9,74.1,68.2,0,1,0,28,11.1,4,0,1,102.1,8,0,194,1,120,224,4,0,0,4,0,0,220,13,91,25,11,21,14,1,1,96,46,12.0
Hugh Davis,77103,LB,LA TECH,4,4,0,83.3,0,0,208,60.1,58.1,78.9,63.5,54.4,58.4,0,2,0,28,11.1,2,0,0,118.8,5,2,170,3,70,199,9,0,0,9,0,2,190,23,106,15,5,12,6,4,0,77,44,15.4
Jacorey Johns,77105,ED,WAKE,5,4,0,100.0,0,1,339,53.7,69.8,86.2,67.9,74.2,75.3,0,6,0,7,7.7,1,0,0,85.4,4,0,1,0,26,166,157,0,0,157,0,0,9,68,72,8,3,8,4,6,0,18,10,4.5
Ryan Smenda Jr.,77106,LB,WAKE,4,9,0,100.0,0,0,339,74.9,74.0,81.3,69.2,67.5,68.0,0,8,0,9,13.2,5,0,0,79.2,7,0,231,2,141,263,8,0,0,8,0,0,255,13,109,22,16,24,7,8,0,10,21,1.4
Juan Wallace,77110,LB,KENT STATE,5,1,0,91.7,0,0,201,48.9,46.7,85.1,51.9,46.5,27.9,0,0,0,18,38.5,5,0,0,126.4,11,0,81,0,82,192,40,0,0,40,0,0,152,19,91,71,4,7,12,0,1,92,97,8.4
Matthew Flint,77114,LB,W KENTUCKY,3,1,0,66.7,0,0,346,58.8,64.3,76.5,63.6,70.2,77.7,0,1,0,6,0.0,0,0,0,71.5,2,0,38,0,30,51,6,0,0,6,0,0,45,4,17,7,0,1,3,1,0,10,13,5.0
Jordan Domineck,77116,ED,ARKANSAS,5,0,0,,0,1,111,59.0,66.9,31.5,71.0,62.2,48.4,1,6,0,,33.3,4,0,1,0.0,0,4,0,0,0,130,130,0,4,109,17,0,0,87,43,0,7,8,0,11,0,0,0,
Shaka Heyward,77120,LB,DUKE,5,10,1,65.2,0,0,154,77.2,78.0,24.0,60.5,79.3,73.2,1,2,0,39,10.3,4,5,1,97.6,15,0,263,1,155,297,10,0,0,10,0,1,287,22,120,22,17,25,23,3,1,147,123,9.8
Rocky Shelton II,77121,LB,DUKE,2,0,0,,0,0,154,65.6,75.2,68.0,,73.7,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,5,9,0,0,0,0,0,0,9,0,4,2,2,3,0,0,0,0,0,
Dax Hollifield,77124,LB,VA TECH,5,9,1,80.0,0,1,337,76.6,82.2,0.0,89.8,79.9,71.4,3,2,0,25,11.6,5,1,4,124.7,12,0,229,0,130,251,8,0,0,8,0,1,243,28,93,13,23,29,15,5,1,129,46,10.8
Keshon Artis,77126,LB,VA TECH,4,1,0,100.0,0,0,337,48.1,37.3,76.0,55.1,35.7,78.0,0,0,0,27,0.0,0,0,0,118.8,3,0,52,0,24,64,4,0,0,4,0,6,60,4,36,2,0,2,3,0,0,48,19,16.0
Payton Wilson,77127,LB,NC STATE,4,3,0,100.0,0,0,248,54.0,56.7,82.5,62.7,58.0,67.4,2,3,0,17,9.5,2,0,0,109.2,5,0,110,1,72,160,33,0,0,33,0,2,127,23,65,14,9,16,5,5,0,51,31,10.2
Calvin Hart Jr.,77128,LB,ILLINOIS,5,3,0,66.7,0,0,187,48.2,55.6,82.8,50.1,66.0,69.8,0,1,0,21,8.3,1,0,1,133.3,2,0,74,2,64,171,89,0,0,89,0,0,82,29,78,6,5,8,3,1,1,26,1,13.0
Patrick Joyner Jr.,77133,ED,UTAH ST,5,3,0,,0,0,329,63.3,47.8,0.0,53.8,52.8,36.4,1,3,0,,25.0,3,0,3,0.0,0,0,33,0,6,182,148,8,2,123,15,0,34,92,84,0,5,6,0,4,0,0,0,
Mike Jones Jr.,77134,LB,LSU,5,3,0,66.7,0,0,211,60.9,64.7,79.5,89.9,54.5,44.8,0,0,0,21,25.0,4,0,0,107.6,2,1,101,2,47,124,8,0,0,8,0,0,116,13,64,13,7,9,3,1,0,36,11,18.0
DaeSean Winston,77142,S,TEMPLE,4,2,0,0.0,0,1,306,74.9,78.0,77.8,58.2,79.9,58.5,0,0,0,,22.2,2,2,0,39.6,0,0,33,0,45,83,0,0,0,0,0,40,83,3,35,10,1,5,3,0,0,0,0,
Layton Jordan,77145,ED,TEMPLE,5,2,0,83.3,0,0,306,84.0,70.6,26.5,65.0,64.2,46.0,2,13,1,32,28.0,7,0,2,64.6,5,4,9,0,52,278,247,0,0,247,0,0,31,100,126,22,14,16,6,19,0,54,28,10.8
Ty Van Fossen,77147,LB,CINCINNATI,5,3,0,75.0,0,0,138,64.9,65.4,73.4,63.3,64.5,55.0,2,1,0,22,16.7,2,1,0,106.3,3,0,128,11,74,158,6,0,0,6,0,0,152,5,79,13,5,7,4,3,0,40,8,13.3
Nick Apsey,77150,ED,C MICHIGAN,5,0,1,100.0,0,1,134,88.1,75.2,8.3,72.1,64.6,81.6,3,1,0,16,0.0,0,0,1,89.6,2,0,17,0,10,90,69,0,0,69,0,0,21,21,59,4,1,6,2,4,0,11,-1,5.5
Eriq Gilyard,77152,LB,KANSAS,5,3,0,66.7,0,0,198,57.5,61.6,77.3,62.6,65.0,57.4,0,0,1,12,18.2,2,0,0,43.1,2,0,75,0,40,87,0,0,0,0,0,0,87,6,41,12,5,6,3,0,0,18,9,9.0
Jaylon Allen,77156,ED,MEMPHIS,5,6,0,75.0,0,0,218,77.3,76.8,88.4,75.9,66.9,59.9,2,4,1,12,12.9,4,0,0,56.3,3,2,80,0,58,327,246,0,0,245,1,0,81,114,155,1,16,21,4,8,0,30,30,10.0
