"offPlayer","offTeam","defPlayer","defTeam","advantage","expectedSnaps"
"Cooper Kupp","LA","All Defenders","CAR","100","40.97606013"
"Cooper Kupp","LA","Jaycee Horn","CAR","90.0361536","7.474093461"
"Cooper Kupp","LA","Donte Jackson","CAR","100","6.760486547"
"Cooper Kupp","LA","Myles Hartsfield","CAR","99.97351244","25.99031495"
"A.J. Brown","PHI","All Defenders","DAL","96.96872335","42.22983526"
"A.J. Brown","PHI","Trevon Diggs","DAL","85.58971677","12.94373375"
"A.J. Brown","PHI","Anthony Brown","DAL","92.60669899","16.12543367"
"A.J. Brown","PHI","Jourdan Lewis","DAL","98.12166373","12.94373375"
"Chris Godwin","TB","All Defenders","PIT","84.45912316","41.01078158"
"Chris Godwin","TB","Cameron Sutton","PIT","53.62525062","5.2152439"
"Chris Godwin","TB","Levi Wallace","PIT","62.55166255","6.104205929"
"Chris Godwin","TB","Arthur Maulet","PIT","94.4734946","29.39501108"
"Tyreek Hill","MIA","All Defenders","MIN","83.20965959","40.63107279"
"Tyreek Hill","MIA","Cameron Dantzler","MIN","57.47806556","24.37864367"
"Tyreek Hill","MIA","Patrick Peterson","MIN","73.35238241","9.92154103"
"Tyreek Hill","MIA","Chandon Sullivan","MIN","84.0226301","20.70208994"
"Mike Evans","TB","All Defenders","PIT","77.75424466","41.01078158"
"Mike Evans","TB","Cameron Sutton","PIT","60.57063419","18.91077661"
"Mike Evans","TB","Levi Wallace","PIT","68.51498872","8.2201238"
"Mike Evans","TB","Arthur Maulet","PIT","100","13.87988117"
"D.K. Metcalf","SEA","All Defenders","ARZ","75.7504727","39.09393719"
"D.K. Metcalf","SEA","Marco Wilson","ARZ","83.18595711","22.20623361"
"D.K. Metcalf","SEA","Antonio Hamilton","ARZ","65.12434266","9.54045592"
"D.K. Metcalf","SEA","Byron Murphy Jr.","ARZ","72.30073092","7.347247662"
"Tyler Lockett","SEA","All Defenders","ARZ","74.77581901","39.09393719"
"Tyler Lockett","SEA","Marco Wilson","ARZ","92.09365258","5.311081103"
"Tyler Lockett","SEA","Antonio Hamilton","ARZ","72.77251542","16.97355816"
"Tyler Lockett","SEA","Byron Murphy Jr.","ARZ","79.38866589","16.64503768"
"Jaylen Waddle","MIA","All Defenders","MIN","74.75010541","40.63107279"
"Jaylen Waddle","MIA","Cameron Dantzler","MIN","47.78633574","10.27218611"
"Jaylen Waddle","MIA","Patrick Peterson","MIN","65.03103551","24.37864367"
"Jaylen Waddle","MIA","Chandon Sullivan","MIN","76.31083181","21.61227276"
"Stefon Diggs","BUF","All Defenders","KC","71.91620186","41.06490223"
"Stefon Diggs","BUF","Rashad Fenton","KC","55.5176854","14.47828662"
"Stefon Diggs","BUF","Jaylen Watson","KC","83.12234424","16.41734287"
"Stefon Diggs","BUF","L'Jarius Sneed","KC","75.09109133","9.996912191"
"Randall Cobb","GB","All Defenders","NYJ","70.48833047","40.96122714"
"Randall Cobb","GB","D.J. Reed Jr.","NYJ","36.54416702","3.976818169"
"Randall Cobb","GB","Sauce Gardner","NYJ","67.3147085","3.777977261"
"Randall Cobb","GB","Michael Carter II","NYJ","79.91257539","32.31164763"
"Curtis Samuel","WAS","All Defenders","CHI","68.65635403","40.80548447"
"Curtis Samuel","WAS","Jaylon Johnson","CHI","50.35567974","3.344711841"
"Curtis Samuel","WAS","Kindle Vildor","CHI","79.28146343","7.358366051"
"Curtis Samuel","WAS","Kyler Gordon","CHI","75.12954001","28.43005065"
"Russell Gage","TB","All Defenders","PIT","67.60269984","41.01078158"
"Russell Gage","TB","Cameron Sutton","PIT","44.35293135","8.28500638"
"Russell Gage","TB","Levi Wallace","PIT","54.59042275","11.59900893"
"Russell Gage","TB","Arthur Maulet","PIT","87.09542513","20.98868283"
"Justin Jefferson","MIN","All Defenders","MIA","66.00754421","40.08321552"
"Justin Jefferson","MIN","Noah Igbinoghene","MIA","100","15.15233642"
"Justin Jefferson","MIN","Nik Needham","MIA","77.2483563","11.58448976"
"Justin Jefferson","MIN","Kader Kohou","MIA","31.46234153","12.99400943"
"Terry McLaurin","WAS","All Defenders","CHI","65.46060207","40.80548447"
"Terry McLaurin","WAS","Jaylon Johnson","CHI","51.57076128","20.40274223"
"Terry McLaurin","WAS","Kindle Vildor","CHI","80.32473592","9.991274228"
"Terry McLaurin","WAS","Kyler Gordon","CHI","76.09639153","10.411468"
"CeeDee Lamb","DAL","All Defenders","PHI","59.40018995","40.51820453"
"CeeDee Lamb","DAL","Darius Slay","PHI","28.3343379","12.71450374"
"CeeDee Lamb","DAL","James Bradberry","PHI","53.62042933","24.31092272"
"CeeDee Lamb","DAL","Josiah Scott","PHI","79.58895926","17.46389035"
"DeVonta Smith","PHI","All Defenders","DAL","58.47487044","42.22983526"
"DeVonta Smith","PHI","Trevon Diggs","DAL","50.61848312","18.21991634"
"DeVonta Smith","PHI","Anthony Brown","DAL","62.58029793","17.58248487"
"DeVonta Smith","PHI","Jourdan Lewis","DAL","70.29473244","6.161837597"
"Isaiah McKenzie","BUF","All Defenders","KC","57.13828348","41.06490223"
"Isaiah McKenzie","BUF","Rashad Fenton","KC","43.33132055","4.332535557"
"Isaiah McKenzie","BUF","Jaylen Watson","KC","72.65909658","4.709277779"
"Isaiah McKenzie","BUF","L'Jarius Sneed","KC","65.39428907","31.08123334"
"Gabriel Davis","BUF","All Defenders","KC","56.74529979","41.06490223"
"Gabriel Davis","BUF","Rashad Fenton","KC","42.27444687","16.46695747"
"Gabriel Davis","BUF","Jaylen Watson","KC","71.75166182","14.00716299"
"Gabriel Davis","BUF","L'Jarius Sneed","KC","64.55332499","10.24914365"
"Tee Higgins","CIN","All Defenders","NO","56.70406751","40.68425696"
