player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Terrell Edmunds,51334,S,PIT,2,23,23.0,7.7,25,0,60.4,1,3,0,22,0,0.96
Nate Hobbs,55948,CB,LV,2,21,21.0,7.0,23,0,42.4,1,3,0,5,1,0.24
Isaiah Simmons,42451,LB,ARZ,2,20,20.0,20.0,1,0,118.8,1,1,0,18,7,0.9
Justin Reid,49048,S,KC,2,18,18.0,9.0,16,0,97.9,1,2,1,7,0,0.39
Ugo Amadi,49352,CB,TEN,2,17,17.0,8.5,31,0,56.3,1,2,0,6,6,0.35
Kader Kohou,156070,CB,MIA,2,17,17.0,8.5,17,0,62.5,1,2,0,9,3,0.53
Benjamin St-Juste,56061,CB,WAS,2,64,16.0,7.1,32,0,54.9,4,9,0,34,25,0.53
Rasul Douglas,11854,CB,GB,2,31,15.5,15.5,12,0,81.3,2,2,0,7,6,0.23
Mike Ford,50535,CB,ATL,2,15,15.0,7.5,2,0,66.7,1,2,0,11,2,0.73
Antoine Winfield Jr.,42475,S,TB,2,73,14.6,8.1,30,1,34.3,5,9,0,55,30,0.75
Desmond King II,11906,CB,HST,2,57,14.3,8.1,13,0,92.0,4,7,0,71,36,1.25
Michael Carter II,60644,CB,NYJ,2,28,14.0,7.0,22,0,57.3,2,4,0,13,10,0.46
Lamarcus Joyner,8676,S,NYJ,2,14,14.0,14.0,22,0,83.3,1,1,0,4,0,0.29
Rayshawn Jenkins,11868,S,JAX,2,14,14.0,14.0,15,0,118.8,1,1,0,27,14,1.93
Jaycee Horn,83375,CB,CAR,2,14,14.0,14.0,5,0,83.3,1,1,0,4,0,0.29
Marlon Humphrey,11771,CB,BLT,2,27,13.5,6.8,3,0,64.6,2,4,0,20,1,0.74
Mike Edwards,51282,S,TB,2,13,13.0,6.5,30,0,70.8,1,2,0,13,1,1.0
Jourdan Lewis,11846,CB,DAL,2,64,12.8,9.1,9,0,101.5,5,7,0,67,49,1.05
Arthur Maulet,12224,CB,PIT,2,38,12.7,7.6,25,0,77.9,3,5,0,31,18,0.82
Nick Scott,49012,S,LA,2,12,12.0,4.0,26,0,43.8,1,3,0,10,2,0.83
Ernest Jones,81399,LB,LA,2,12,12.0,12.0,26,0,91.7,1,1,0,6,2,0.5
K'Waun Williams,9332,CB,DEN,2,46,11.5,11.5,10,0,79.2,4,4,0,7,19,0.15
Kareem Jackson,5545,S,DEN,2,11,11.0,5.5,10,0,79.2,1,2,0,17,4,1.55
Kevin Byard,10698,S,TEN,2,11,11.0,11.0,31,0,83.3,1,1,0,4,1,0.36
Tyrann Mathieu,7850,S,NO,2,11,11.0,5.5,20,0,56.3,1,2,0,1,3,0.09
Roderic Teamer,51405,S,LV,2,11,11.0,5.5,23,0,64.6,1,2,0,10,12,0.91
Jeremy Chinn,43179,S,CAR,2,11,11.0,11.0,5,0,118.8,1,1,0,13,0,1.18
Nasir Adderley,33880,S,LAC,2,22,11.0,7.3,27,0,109.7,2,3,0,61,12,2.77
Darious Williams,55724,CB,JAX,2,53,10.6,5.9,15,0,68.8,5,9,0,44,43,0.83
Drue Tranquill,51276,LB,LAC,2,10,10.0,10.0,27,0,108.3,1,1,0,10,5,1.0
Chuck Clark,11941,S,BLT,2,30,10.0,6.0,3,0,64.6,3,5,0,13,18,0.43
DeShon Elliott,28854,S,DET,2,10,10.0,5.0,11,0,66.7,1,2,0,11,7,1.1
Jessie Bates III,49162,S,CIN,2,10,10.0,10.0,7,0,118.8,1,1,0,17,3,1.7
Darnay Holmes,56247,CB,NYG,2,38,9.5,3.8,21,0,50.8,4,10,0,37,9,0.97
Bobby Okereke,50954,LB,IND,2,19,9.5,3.8,14,0,47.9,2,5,0,10,17,0.53
Duron Harmon,7872,S,LV,2,9,9.0,9.0,23,0,100.0,1,1,0,8,3,0.89
Josh Jones,11816,S,SEA,2,9,9.0,4.5,29,0,95.8,1,2,0,25,21,2.78
Kwon Alexander,9557,LB,NYJ,2,18,9.0,9.0,22,0,85.4,2,2,0,9,6,0.5
Kyzir White,44485,LB,PHI,2,9,9.0,3.0,24,0,42.4,1,3,0,7,8,0.78
Kyle Dugger,90621,S,NE,2,9,9.0,4.5,19,0,56.3,1,2,0,-1,0,-0.11
Greg Newsome II,83341,CB,CLV,2,45,9.0,7.5,8,0,92.4,5,6,0,37,41,0.82
Derwin James,51368,S,LAC,2,26,8.7,5.2,27,0,69.6,3,5,0,21,6,0.81
Jalen Thompson,49116,S,ARZ,2,17,8.5,4.3,1,0,58.3,2,4,0,14,16,0.82
Vonn Bell,10695,S,CIN,2,8,8.0,4.0,7,0,64.6,1,2,0,10,4,1.25
Matt Milano,11918,LB,BUF,2,16,8.0,5.3,4,1,45.8,2,3,0,20,14,1.25
Brandon Jones,43049,S,MIA,2,8,8.0,4.0,17,0,56.3,1,2,0,4,9,0.5
Marcus Epps,51391,S,PHI,2,8,8.0,8.0,24,0,118.8,1,1,0,15,9,1.88
Avonte Maddox,50543,CB,PHI,2,71,7.9,6.5,24,1,62.9,9,11,0,90,61,1.27
Dee Alford,110542,CB,ATL,2,23,7.7,7.7,2,0,100.0,3,3,0,24,4,1.04
Samuel Womack,65771,CB,SF,2,30,7.5,5.0,28,0,73.6,4,6,0,23,24,0.77
Amik Robertson,55619,CB,LV,1,37,7.4,6.2,23,1,97.9,5,6,1,45,25,1.22
Taron Johnson,49511,CB,BUF,2,67,7.4,5.6,4,0,84.4,9,12,0,57,38,0.85
Chandon Sullivan,49349,CB,MIN,2,66,7.3,6.6,18,0,107.9,9,10,0,99,78,1.5
Cameron Sutton,11850,CB,PIT,2,51,7.3,4.6,25,1,81.6,7,11,1,90,33,1.76
Malcolm Rodriguez,60731,LB,DET,2,7,7.0,7.0,11,0,158.3,1,1,1,20,1,2.86
Myles Jack,10670,LB,PIT,1,7,7.0,7.0,25,0,79.2,1,1,0,3,1,0.43
E.J. Speed,94351,LB,IND,2,7,7.0,7.0,14,0,118.8,1,1,0,21,17,3.0
Kenny Moore II,51596,CB,IND,2,42,7.0,7.0,14,0,149.3,6,6,1,62,36,1.48
Richie Grant,43196,S,ATL,2,14,7.0,4.7,2,0,70.1,2,3,0,8,0,0.57
Taylor Rapp,51172,S,LA,2,14,7.0,7.0,26,0,104.2,2,2,0,18,22,1.29
Nik Needham,50356,CB,MIA,2,14,7.0,7.0,17,0,118.8,2,2,0,44,21,3.14
Robert Spillane,50918,LB,PIT,2,7,7.0,7.0,25,0,95.8,1,1,0,7,2,1.0
Mike Hilton,10898,CB,CIN,2,62,6.9,4.4,7,0,76.8,9,14,0,71,29,1.15
Justin Coleman,9892,CB,SEA,1,34,6.8,4.9,29,0,92.6,5,7,0,52,34,1.53
Mike Hughes,34057,CB,DET,2,60,6.7,6.0,11,0,110.0,9,10,0,104,47,1.73
Troy Hill,9881,CB,LA,2,13,6.5,4.3,26,1,78.5,2,3,1,15,14,1.15
Quay Walker,82547,LB,GB,2,6,6.0,3.0,12,0,89.6,1,2,0,22,16,3.67
Kyle Fuller,8649,CB,BLT,1,12,6.0,6.0,3,0,106.3,2,2,0,19,0,1.58
Demario Davis,7079,LB,NO,1,6,6.0,2.0,20,0,43.8,1,3,0,10,6,1.67
Jayron Kearse,10878,S,DAL,1,6,6.0,6.0,9,0,95.8,1,1,0,7,2,1.17
Rock Ya-Sin,49564,CB,LV,2,6,6.0,6.0,23,0,112.5,1,1,0,11,5,1.83
Chauncey Gardner-Johnson,49371,S,PHI,2,12,6.0,6.0,24,0,118.8,2,2,0,27,21,2.25
Chris Lammons,49368,CB,KC,1,6,6.0,6.0,16,0,108.3,1,1,0,10,4,1.67
Malik Harrison,28081,LB,BLT,2,6,6.0,6.0,3,0,87.5,1,1,0,5,4,0.83
Bradley Roby,8666,CB,NO,2,6,6.0,2.0,20,0,43.8,1,3,0,10,6,1.67
Jordan Fuller,45326,S,LA,2,12,6.0,6.0,26,0,89.6,2,2,0,11,1,0.92
Adrian Phillips,9177,S,NE,2,12,6.0,4.0,19,0,70.1,2,3,0,9,0,0.75
Myles Bryant,43336,CB,NE,2,41,5.9,5.1,19,0,96.9,7,8,0,58,22,1.41
Damarion Williams,100904,CB,BLT,2,35,5.8,3.9,3,0,122.2,6,9,2,54,11,1.54
Devin Lloyd,58238,LB,JAX,2,11,5.5,5.5,15,0,104.2,2,2,0,18,10,1.64
Quincy Williams,49779,LB,NYJ,2,11,5.5,5.5,22,0,100.0,2,2,0,16,3,1.45
Kyle Hamilton,102684,S,BLT,2,11,5.5,5.5,3,0,93.8,2,2,0,13,7,1.18
L'Jarius Sneed,40588,CB,KC,2,53,5.3,4.4,16,0,100.0,10,12,0,96,68,1.81
Marcus Williams,11797,S,BLT,2,15,5.0,5.0,3,0,158.3,3,3,1,77,42,5.13
Jordan Whitehead,49196,S,NYJ,2,15,5.0,5.0,22,0,118.8,3,3,0,46,13,3.07
Ahkello Witherspoon,11821,CB,PIT,1,5,5.0,2.5,25,1,25.0,1,2,0,10,4,2.0
Zaven Collins,77190,LB,ARZ,2,5,5.0,5.0,1,0,79.2,1,1,0,3,6,0.6
Xavier McKinney,55775,S,NYG,2,5,5.0,5.0,21,0,91.7,1,1,0,6,2,1.2
Andre Cisco,76641,S,JAX,2,10,5.0,5.0,15,0,152.1,2,2,1,22,11,2.2
Cody Barton,50727,LB,SEA,2,5,5.0,5.0,29,0,91.7,1,1,0,6,9,1.2
Justin Evans,11805,CB,NO,2,39,4.9,3.5,20,0,99.8,8,11,0,98,55,2.51
Jace Whittaker,50465,CB,ARZ,2,34,4.9,4.3,1,0,101.6,7,8,0,67,49,1.97
Coby Bryant,55088,CB,SEA,2,23,4.6,3.8,29,0,158.3,5,6,1,100,67,4.35
Dre Greenlaw,51503,LB,SF,2,9,4.5,4.5,28,0,97.9,2,2,0,15,14,1.67
Jordan Hicks,9517,LB,MIN,2,17,4.3,4.3,18,0,118.8,4,4,0,60,36,3.53
Kamu Grugier-Hill,10842,LB,HST,2,13,4.3,3.3,13,0,95.8,3,4,0,30,25,2.31
A.J. Terrell,55586,CB,ATL,2,4,4.0,4.0,2,0,118.8,1,1,0,21,3,5.25
De'Vondre Campbell,10749,LB,GB,2,12,4.0,4.0,12,0,91.7,3,3,0,18,27,1.5
Tyson Campbell,83217,CB,JAX,2,4,4.0,4.0,15,0,104.2,1,1,0,9,10,2.25
Trevon Diggs,41817,CB,DAL,2,8,4.0,2.7,9,0,70.1,2,3,0,7,3,0.88
Alex Singleton,9994,LB,DEN,2,8,4.0,4.0,10,0,87.5,2,2,0,10,1,1.25
Justin Simmons,10732,S,DEN,1,4,4.0,4.0,10,0,91.7,1,1,0,6,0,1.5
Cole Holcomb,49753,LB,WAS,2,4,4.0,4.0,32,0,116.7,1,1,0,12,7,3.0
Marshon Lattimore,11766,CB,NO,2,4,4.0,4.0,20,0,95.8,1,1,0,7,4,1.75
Frankie Luvu,51028,LB,CAR,2,4,4.0,2.0,5,0,56.3,1,2,0,3,0,0.75
Logan Ryan,7864,S,TB,2,4,4.0,4.0,30,0,118.8,1,1,0,17,1,4.25
Nick Cross,97514,S,IND,2,16,4.0,4.0,14,0,101.0,4,4,0,33,21,2.06
Adrian Amos,9575,S,GB,2,8,4.0,2.7,12,0,112.5,2,3,1,11,12,1.38
Byron Murphy Jr.,44027,CB,ARZ,2,11,3.7,3.7,1,0,135.4,3,3,1,21,16,1.91
Kyler Gordon,83451,CB,CHI,2,48,3.7,3.7,6,0,158.3,13,13,2,164,82,3.42
Johnathan Abram,34646,S,LV,2,10,3.3,3.3,23,0,108.3,3,3,0,30,21,3.0
Jaylinn Hawkins,51423,S,ATL,2,10,3.3,2.5,2,0,102.1,3,4,0,36,22,3.6
Casey Hayward Jr.,7064,CB,ATL,1,3,3.0,3.0,2,0,118.8,1,1,0,18,22,6.0
P.J. Locke,51189,S,DEN,1,3,3.0,1.5,10,0,56.3,1,2,0,4,5,1.33
Aaron Robinson,50370,CB,NYG,1,3,3.0,3.0,21,0,118.8,1,1,0,20,11,6.67
Donte Jackson,49377,CB,CAR,1,3,3.0,3.0,5,0,118.8,1,1,0,15,1,5.0
Jack Jones,29050,CB,NE,1,3,3.0,3.0,19,0,118.8,1,1,0,26,5,8.67
Jayon Brown,11910,LB,LV,2,9,3.0,3.0,23,0,87.5,3,3,0,15,5,1.67
Zach Cunningham,11812,LB,TEN,2,3,3.0,3.0,31,0,79.2,1,1,0,3,6,1.0
Jacob Phillips,57942,LB,CLV,1,3,3.0,1.5,8,0,62.5,1,2,0,9,3,3.0
Jeremiah Owusu-Koramoah,58089,LB,CLV,1,3,3.0,3.0,8,0,158.3,1,1,1,15,1,5.0
Pete Werner,58093,LB,NO,2,6,3.0,2.0,20,0,100.7,2,3,0,31,5,5.17
Kenneth Murray,58099,LB,LAC,1,3,3.0,3.0,27,0,112.5,1,1,0,11,7,3.67
Jonathan Jones,11217,CB,NE,1,6,3.0,2.0,19,0,95.1,2,3,0,27,10,4.5
Jalen Mills,10867,CB,NE,2,3,3.0,3.0,19,0,118.8,1,1,0,13,11,4.33
Marcus Peters,9451,CB,BLT,1,3,3.0,3.0,3,0,108.3,1,1,0,10,0,3.33
Kevin Pierre-Louis,8767,LB,HST,2,3,3.0,1.0,13,0,43.8,1,3,0,10,14,3.33
Jordan Poyer,8000,S,BUF,2,3,3.0,3.0,4,0,122.9,1,1,1,4,0,1.33
Eric Rowe,9480,S,MIA,1,14,2.8,2.3,17,0,103.5,5,6,0,53,20,3.79
Harrison Smith,7641,S,MIN,2,8,2.7,2.7,18,0,111.1,3,3,0,32,9,4.0
Nick Vigil,10721,LB,ARZ,2,8,2.7,2.7,1,0,94.4,3,3,0,20,19,2.5
C.J. Mosley,8652,LB,NYJ,2,5,2.5,2.5,22,0,112.5,2,2,0,22,29,4.4
Erik Harris,10346,CB,ATL,1,10,2.5,2.5,2,0,104.2,4,4,0,36,19,3.6
Jamin Davis,57905,LB,WAS,2,10,2.5,2.5,32,0,115.6,4,4,0,47,32,4.7
Darrick Forrest,55087,S,WAS,2,12,2.4,2.0,32,0,104.2,5,6,0,54,26,4.5
Chase Lucas,42833,CB,DET,1,2,2.0,2.0,11,0,91.7,1,1,0,6,3,3.0
Darren Hall,60742,CB,ATL,1,2,2.0,2.0,2,0,104.2,1,1,0,9,0,4.5
Will Harris,51336,CB,DET,1,2,2.0,2.0,11,0,118.8,1,1,1,1,0,0.5
Eli Apple,10644,CB,CIN,1,4,2.0,2.0,7,0,118.8,2,2,0,38,10,9.5
Quandre Diggs,9633,S,SEA,2,2,2.0,2.0,29,0,79.2,1,1,0,3,0,1.5
Haason Reddick,11768,ED,PHI,2,4,2.0,1.3,24,0,92.4,2,3,0,25,17,6.25
Devin White,43089,LB,TB,1,2,2.0,2.0,30,0,118.8,1,1,0,13,10,6.5
P.J. Williams,9511,S,NO,1,2,2.0,2.0,20,0,100.0,1,1,0,8,3,4.0
Preston Smith,9471,ED,GB,1,2,2.0,2.0,12,0,87.5,1,1,0,5,1,2.5
Jaylen Watson,131960,CB,KC,2,2,2.0,2.0,16,0,131.3,1,1,1,6,0,3.0
Willie Gay Jr.,57987,LB,KC,2,13,1.9,1.9,16,0,103.6,7,7,0,62,61,4.77
Chidobe Awuzie,11815,CB,CIN,1,3,1.5,1.5,7,0,97.9,2,2,0,15,1,5.0
Levi Wallace,25445,CB,PIT,2,4,1.3,1.0,25,0,103.1,3,4,0,37,3,9.25
Elijah Lee,11987,LB,KC,1,1,1.0,1.0,16,0,118.8,1,1,0,22,27,22.0
Tony Adams,55953,S,NYJ,1,1,1.0,1.0,22,0,118.8,1,1,0,20,5,20.0
Lonnie Johnson Jr.,55615,S,TEN,1,1,1.0,1.0,31,0,87.5,1,1,0,5,4,5.0
Elijah Campbell,49190,S,MIA,1,2,1.0,1.0,17,0,110.4,2,2,0,21,3,10.5
D.J. Wonnum,44550,ED,MIN,1,1,1.0,1.0,18,0,118.8,1,1,0,19,15,19.0
Tae Crowder,35774,LB,NYG,1,1,1.0,1.0,21,0,118.8,1,1,0,31,27,31.0
Asante Samuel Jr.,76625,CB,LAC,1,1,1.0,1.0,27,0,116.7,1,1,0,12,8,12.0
Jalyn Armour-Davis,83120,CB,BLT,1,1,1.0,1.0,3,0,135.4,1,1,1,7,0,7.0
Elandon Roberts,10848,LB,MIA,1,1,1.0,1.0,17,0,87.5,1,1,0,5,9,5.0
Jahlani Tavai,51055,LB,NE,1,1,1.0,1.0,19,0,100.0,1,1,0,8,4,8.0
David Mayo,9602,LB,WAS,1,1,1.0,1.0,32,0,118.8,1,1,0,25,10,25.0
