player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jacoby Brissett,10725,QB,CLV,2,70,62.5,16,16,6.6,2.98,0,0,0.0,62.5,10,8,0.0,18,25.7,0,5,,75.1,61.5,74.7,62.4,,58.3,0,0,20,12.5,75.3,5.6,1,1,0,0,0,1,5.0,81,5.1,0,8,83.4,64.4,62.5,67.9,80.5,41,45,7.4,2.87,0,1,2.0,66.7,30,13,9.1,52,74.3,3,19,,81.1,63.2,78.4,61.9,,63.7,0,1,56,7.7,90.5,1.9,1,6,2,2,2,2,3.6,295,6.6,73.8,42,44,7.1,2.55,0,0,0.0,63.6,28,0,9.7,49,70.0,3,16,,80.6,59.4,78.1,57.6,,66.2,0,1,52,,82.4,0.0,0,5,2,0,2,2,3.8,228,5.2,2,80.0,15,17,7.3,3.71,0,1,5.0,70.6,12,21,0.0,21,30.0,0,8,,76.1,68.5,75.3,70.2,,54.6,0,0,24,9.5,97.2,9.5,2,2,0,2,0,1,4.2,148,8.7
Baker Mayfield,46518,QB,CAR,2,69,63.2,19,23,4.2,2.7,3,0,0.0,52.2,12,12,0.0,26,37.7,0,5,,76.8,44.2,75.8,45.7,,58.3,0,1,27,16.7,45.7,7.7,2,1,0,1,0,2,7.4,101,4.4,0,5,26.4,45.5,49.1,48.2,67.9,28,34,9.3,3.0,2,1,2.6,52.9,18,16,5.3,43,62.3,1,11,,29.4,55.1,77.8,54.4,,61.2,1,0,48,25.0,100.0,9.3,4,5,0,3,2,1,2.1,279,8.2,70.6,34,40,5.8,2.24,5,0,0.0,57.5,23,0,4.2,41,59.4,1,9,,29.6,49.2,77.7,50.2,,58.3,0,0,47,,72.1,0.0,0,1,0,1,0,1,2.1,212,5.3,1,53.8,13,17,11.2,3.84,0,1,5.9,41.2,7,28,0.0,28,40.6,0,7,,76.6,53.6,75.9,52.2,,61.2,1,1,28,21.4,92.3,21.4,6,5,0,3,2,2,7.1,168,9.9
Marcus Mariota,9435,QB,ATL,2,69,92.9,14,16,5.4,2.12,1,0,0.0,75.0,12,4,7.7,18,26.1,1,5,,74.8,83.7,74.5,81.7,,,0,2,19,50.0,72.1,11.1,2,0,1,0,1,0,0.0,101,6.3,0,2,23.2,59.5,60.6,54.7,59.5,42,43,9.6,3.37,0,1,2.1,58.1,25,12,0.0,51,73.9,0,15,,23.6,48.2,78.3,51.3,,48.6,0,0,55,8.3,88.3,2.0,1,7,0,1,1,4,7.3,310,7.2,71.7,46,48,7.8,2.66,1,1,1.9,66.7,32,0,3.0,53,76.8,1,15,,81.3,71.0,78.5,69.8,,63.4,0,1,58,,86.5,0.0,0,5,1,0,1,2,3.4,353,7.4,0,50.0,10,11,11.9,4.3,0,0,0.0,45.5,5,16,0.0,16,23.2,0,5,,14.5,29.3,73.9,38.1,,38.7,0,1,16,18.8,54.4,18.8,3,2,0,1,1,2,12.5,58,5.3
Aaron Rodgers,2241,QB,GB,2,67,100.0,5,5,7.8,1.58,0,1,20.0,80.0,4,0,20.0,5,7.5,1,1,,68.0,93.5,69.9,92.3,,,0,0,5,,92.5,0.0,0,0,0,0,0,0,0.0,31,6.2,0,12,44.8,74.0,73.3,59.2,79.2,48,54,5.5,2.69,1,2,3.6,68.5,37,19,2.6,62,92.5,1,18,,39.4,66.5,78.8,66.4,,58.3,0,1,63,36.8,94.5,11.3,7,1,0,5,2,2,3.2,398,7.4,82.6,46,48,4.5,2.08,1,2,4.1,75.0,36,0,5.3,48,71.6,2,15,,80.3,85.4,77.9,83.3,,,0,0,49,,109.3,0.0,0,0,0,1,2,0,0.0,355,7.4,0,71.4,7,11,13.7,3.93,0,1,9.1,45.5,5,19,0.0,19,28.4,0,4,,22.7,42.6,74.5,44.2,,58.3,0,1,19,36.8,30.1,36.8,7,1,0,4,0,2,10.5,74,6.7
Lamar Jackson,46416,QB,BLT,2,65,89.5,19,20,8.1,2.86,0,2,8.3,75.0,15,8,11.8,22,33.8,2,12,,76.6,82.9,75.6,77.9,,72.5,0,0,26,0.0,148.1,0.0,0,2,0,1,2,1,3.8,241,12.1,0,3,50.7,73.7,72.5,67.8,67.6,37,39,14.1,3.06,2,2,5.1,59.0,23,11,8.0,43,66.2,2,12,,79.5,67.1,77.4,65.0,,66.5,0,1,43,18.2,105.7,4.7,2,2,0,0,4,1,2.3,290,7.4,81.8,44,45,10.2,2.46,1,3,6.5,71.1,32,0,11.1,46,70.8,4,19,,80.0,79.8,77.7,76.3,,65.9,0,1,47,,132.1,0.0,0,1,0,0,5,2,4.3,464,10.3,1,50.0,12,14,18.9,4.28,1,1,5.9,42.9,6,19,0.0,19,29.2,0,5,,75.6,64.0,75.0,60.0,,69.2,0,0,22,10.5,81.5,10.5,2,3,0,1,1,0,0.0,67,4.8
Tom Brady,698,QB,TB,2,64,66.7,9,9,6.9,2.07,0,0,0.0,55.6,5,2,16.7,9,14.1,1,3,,71.4,68.1,72.3,67.3,,,0,0,10,0.0,73.8,0.0,0,0,0,0,0,0,0.0,55,6.1,0,30,45.5,71.7,75.5,32.1,66.0,50,52,11.0,2.29,1,4,7.5,59.6,31,11,6.1,55,85.9,2,14,,81.1,76.8,78.4,75.3,,,0,1,56,27.3,84.4,5.5,3,0,0,1,2,1,1.8,347,6.7,66.0,50,51,10.8,2.13,1,4,7.8,60.8,31,0,6.1,51,79.7,2,16,,80.5,77.5,78.0,75.9,,,0,1,51,,88.1,0.0,0,0,0,0,2,1,2.0,373,7.3,0,66.7,9,10,8.0,2.78,0,0,0.0,50.0,5,13,16.7,13,20.3,1,1,,73.5,66.6,73.7,65.9,,,0,0,15,23.1,56.3,23.1,3,0,0,1,0,0,0.0,29,2.9
Geno Smith,7820,QB,SEA,2,63,91.7,12,12,6.3,2.64,0,2,14.3,91.7,11,4,0.0,13,20.6,0,5,,73.5,86.1,73.7,80.3,,65.9,0,0,15,0.0,126.4,0.0,0,1,0,0,1,0,0.0,92,7.7,0,29,83.4,73.9,71.8,68.1,83.7,43,46,4.9,2.71,1,0,0.0,78.3,36,21,0.0,50,79.4,0,14,,80.8,65.8,78.3,65.4,59.0,,0,1,54,19.0,92.0,8.0,4,0,0,2,1,2,3.7,300,6.5,86.5,37,38,4.8,2.37,1,1,2.4,84.2,32,0,0.0,38,60.3,0,12,,79.2,79.3,77.4,78.1,59.0,,0,0,41,,101.2,0.0,0,0,0,0,1,0,0.0,235,6.2,1,83.3,18,20,6.2,3.19,0,1,4.3,75.0,15,25,0.0,25,39.7,0,7,,76.8,61.7,75.9,58.2,,65.9,0,1,28,16.0,93.1,16.0,4,1,0,2,1,2,7.1,157,7.9
Ryan Tannehill,7014,QB,TEN,2,57,68.8,16,17,14.5,2.51,0,1,5.0,52.9,9,6,18.2,19,33.3,2,6,,75.6,72.0,75.0,70.9,,,0,0,22,33.3,72.9,10.5,2,0,1,0,0,0,0.0,109,6.4,0,31,82.1,67.4,65.8,71.2,75.0,32,36,6.5,2.66,1,0,0.0,61.1,22,13,8.3,38,66.7,2,14,,79.2,62.1,77.3,60.3,,63.9,2,2,41,7.7,80.1,2.6,1,1,0,1,2,2,4.9,274,7.6,74.3,35,37,9.5,2.58,1,1,2.4,62.2,23,0,11.5,38,66.7,3,16,,79.5,77.4,77.4,74.8,,63.9,0,2,43,,73.7,0.0,0,1,1,0,1,1,2.3,296,8.0,1,69.2,13,16,8.3,2.66,0,0,0.0,50.0,8,19,11.1,19,33.3,1,4,,75.1,43.6,74.7,44.6,,,2,0,20,15.8,87.2,15.8,3,0,0,1,1,1,5.0,87,5.4
Cooper Rush,12324,QB,DAL,2,49,90.0,10,10,9.5,2.28,0,0,0.0,90.0,9,3,0.0,10,20.4,0,6,,71.9,81.8,72.6,79.9,,,0,0,11,0.0,145.8,0.0,0,0,0,0,1,0,0.0,110,11.0,0,9,80.6,53.6,53.8,58.3,61.3,31,34,8.3,2.32,1,0,0.0,50.0,17,12,10.5,39,79.6,2,7,,79.2,40.7,77.3,42.3,,58.3,0,0,41,25.0,66.9,7.7,3,1,1,1,0,2,4.9,189,5.6,72.4,29,32,7.4,2.16,1,0,0.0,59.4,19,0,9.5,34,69.4,2,9,,78.4,51.8,76.8,52.8,,58.3,0,0,36,,87.4,0.0,0,1,1,1,1,2,5.6,195,6.1,1,58.3,12,12,11.5,2.65,0,0,0.0,58.3,7,15,0.0,15,30.6,0,4,,73.9,58.2,73.9,58.2,,,0,0,16,20.0,86.8,20.0,3,0,0,0,0,0,0.0,104,8.7
Justin Fields,82118,QB,CHI,2,40,40.0,5,5,22.0,4.5,0,0,0.0,20.0,1,7,50.0,11,27.5,1,1,,71.9,38.9,72.6,35.9,,60.2,0,0,11,42.9,81.7,27.3,3,3,0,0,1,1,9.1,18,3.6,1,6,35.5,39.0,37.1,54.0,60.9,23,23,8.0,3.17,0,0,0.0,60.9,14,12,0.0,29,72.5,0,7,,77.2,44.3,0.0,43.9,,65.1,0,2,30,16.7,62.4,6.9,2,4,0,0,1,3,10.0,173,7.5,57.9,19,19,9.2,2.76,0,0,0.0,57.9,11,0,0.0,21,52.5,0,3,,75.4,57.7,74.9,51.0,,75.2,0,0,21,,84.5,0.0,0,2,0,0,1,1,4.8,76,4.0,2,55.6,9,9,13.1,4.39,0,0,0.0,44.4,4,19,20.0,19,47.5,1,5,,74.8,28.8,0.0,30.1,,52.9,0,2,20,26.3,88.7,26.3,5,5,0,0,1,3,15.0,115,12.8
Trey Lance,91399,QB,SF,2,38,100.0,3,4,6.0,2.5,0,0,0.0,75.0,3,2,0.0,4,10.5,0,2,,66.9,71.2,69.2,70.1,,,1,0,4,0.0,107.3,0.0,0,0,0,0,0,0,0.0,41,10.3,0,28,34.8,53.1,52.4,56.7,60.0,25,27,8.0,3.22,1,2,7.1,44.4,12,13,20.0,34,89.5,3,6,,78.3,46.3,76.7,49.2,,50.8,0,1,35,15.4,47.3,5.9,2,4,0,1,0,1,2.9,153,5.7,75.0,20,21,9.1,2.7,1,2,9.1,61.9,13,0,13.3,23,60.5,2,7,,76.1,64.0,75.3,65.7,,56.3,0,1,24,,71.7,0.0,0,1,0,0,0,1,4.2,191,9.1,0,37.5,8,10,4.8,3.83,0,0,0.0,20.0,2,15,33.3,15,39.5,1,1,,73.5,31.9,73.7,32.0,,55.3,1,0,15,13.3,39.6,13.3,2,3,0,1,0,0,0.0,3,0.3
Dak Prescott,10769,QB,DAL,1,31,66.7,9,10,7.6,2.43,0,0,0.0,50.0,5,6,16.7,12,38.7,1,2,,73.2,64.8,73.5,64.3,,,1,0,14,33.3,64.2,16.7,2,0,0,0,0,0,0.0,49,4.9,0,9,78.6,37.4,36.3,63.7,50.0,18,19,7.3,2.54,0,0,0.0,47.4,9,6,0.0,19,61.3,0,4,,75.1,26.3,74.7,27.4,,,0,1,20,0.0,38.3,0.0,0,0,0,1,0,2,10.0,85,4.5,57.9,19,19,6.1,2.34,0,0,0.0,52.6,10,0,9.1,19,61.3,1,2,,75.4,33.7,74.9,35.7,,,0,0,21,,62.2,0.0,0,0,0,0,0,1,4.8,74,3.9,0,50.0,8,10,10.5,2.73,0,0,0.0,40.0,4,12,0.0,12,38.7,0,4,,72.8,47.0,73.2,47.9,,,1,1,13,16.7,20.8,16.7,2,0,0,1,0,1,7.7,60,6.0
Jimmy Garoppolo,8697,QB,SF,1,22,100.0,4,4,5.8,2.1,0,0,0.0,100.0,4,3,0.0,4,18.2,0,1,,68.0,67.1,69.9,66.4,,,0,0,5,0.0,158.3,0.0,0,0,0,0,1,0,0.0,51,12.8,0,28,77.7,66.5,65.4,61.6,66.7,15,17,8.8,2.28,2,1,5.0,52.9,9,2,10.0,18,81.8,1,6,,75.4,64.1,74.9,63.6,,,0,0,21,50.0,71.4,5.6,1,0,0,0,0,0,0.0,103,6.1,73.3,15,17,9.2,2.24,2,1,5.0,58.8,10,0,9.1,17,77.3,1,7,,75.1,74.1,74.7,72.8,,,0,0,20,,105.3,0.0,0,0,0,0,1,0,0.0,141,8.3,0,75.0,4,4,4.3,2.28,0,0,0.0,75.0,3,5,0.0,5,22.7,0,0,,68.9,44.1,70.6,45.3,,,0,0,6,20.0,78.1,20.0,1,0,0,0,0,0,0.0,13,3.3
Trace McSorley,32819,QB,ARZ,1,7,,0,0,,4.7,0,0,,,0,1,,1,14.3,0,1,,60.4,67.6,64.6,,,63.9,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,1,70.6,60.8,61.0,59.9,66.7,3,4,4.3,3.37,0,0,0.0,50.0,2,2,0.0,6,85.7,0,1,,68.9,58.2,70.6,61.0,,58.3,1,0,6,50.0,56.3,16.7,1,1,0,0,0,0,0.0,12,3.0,66.7,3,3,4.3,3.25,0,0,0.0,66.7,2,0,0.0,4,57.1,0,1,,66.9,62.0,69.2,65.2,,58.3,0,0,4,,74.3,0.0,0,1,0,0,0,0,0.0,12,4.0,0,,0,1,,3.97,0,0,0.0,0.0,0,3,,3,42.9,0,1,,65.5,63.2,68.2,56.0,,63.9,1,0,3,33.3,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Malik Willis,60341,QB,TEN,1,6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,31,17.9,39.7,48.0,46.3,33.3,3,4,7.7,3.7,0,0,0.0,25.0,1,4,0.0,6,100.0,0,1,,68.9,63.7,70.6,48.0,,74.1,0,0,6,0.0,39.6,0.0,0,2,0,1,0,0,0.0,6,1.5,0.0,1,1,13.0,3.85,0,0,0.0,0.0,0,0,,2,33.3,0,1,,63.6,52.4,66.9,46.4,,63.3,0,0,2,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,50.0,2,3,5.0,3.63,0,0,0.0,33.3,1,4,0.0,4,66.7,0,0,,66.9,72.1,69.2,59.9,,65.9,0,0,4,0.0,42.4,0.0,0,1,0,1,0,0,0.0,6,2.0
Jordan Love,40306,QB,GB,1,5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,12,68.0,55.5,55.8,,100.0,4,5,6.5,1.78,0,0,0.0,80.0,4,1,0.0,5,100.0,0,4,,68.0,55.5,69.9,55.8,,,0,0,5,0.0,118.8,0.0,0,0,1,0,0,0,0.0,65,13.0,100.0,3,4,4.7,1.6,0,0,0.0,75.0,3,0,0.0,4,80.0,0,3,,66.9,60.7,69.2,60.6,,,0,0,4,,116.7,0.0,0,0,1,0,0,0,0.0,50,12.5,0,100.0,1,1,12.0,2.5,0,0,0.0,100.0,1,1,0.0,1,20.0,0,1,,60.4,53.3,64.6,54.0,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Case Keenum,7323,QB,BUF,1,2,0.0,2,2,13.0,1.85,0,0,0.0,0.0,0,0,,2,100.0,0,0,,63.6,42.3,66.9,43.9,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,4,69.1,44.5,43.9,57.7,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,13.0,1.85,0,0,0.0,0.0,0,0,,2,100.0,0,0,,63.6,42.3,66.9,43.9,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Jeff Driskel,10841,QB,HST,1,1,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,1,,60.4,65.2,64.6,,,62.6,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,13,64.5,75.0,,70.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,4.9,0,0,,,0,1,,1,100.0,0,1,,60.4,65.2,64.6,,,62.6,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Davante Adams,8688,WR,LV,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,68.3,64.0,63.7,76.8,,63.0,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,23,72.3,77.4,60.0,,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,78.0,71.6,81.7,78.6,60.0,80.2,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,78.7,71.5,79.6,79.3,,77.7,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,3.7,0,0,,,0,1,,1,100.0,0,0,64.7,63.8,66.5,75.4,60.0,66.6,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
DeeJay Dallas,55632,HB,SEA,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,29,73.0,11.8,22.2,,0.0,1,1,14.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.4,11.4,63.5,22.2,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,14.0,3.0,0,0,0.0,0.0,0,0,,1,100.0,0,0,,60.4,11.4,63.5,22.2,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
DeAndre Carter,9859,WR,LAC,1,1,,0,0,,0.0,0,0,,,0,0,,1,100.0,0,0,,60.4,53.0,71.5,60.0,55.4,,0,0,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,,0,27,76.0,79.1,60.0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,74.6,68.8,86.4,76.3,,83.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,0.0,0,0,,,0,0,,1,100.0,0,0,73.4,68.8,83.3,74.7,60.0,81.8,,0,0,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,69.6,74.9,,68.4,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Kadarius Toney,61245,WR,NYG,1,1,,0,0,,,0,0,,,0,0,,0,0.0,0,0,64.7,61.2,57.7,67.9,,57.9,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,21,68.3,56.3,,61.5,,0,0,,7.6,0,0,,,0,1,,1,100.0,0,0,29.9,65.7,52.9,73.2,,54.7,58.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,36.2,65.8,55.4,71.2,,55.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,7.6,0,0,,,0,1,,1,100.0,0,0,,60.4,53.2,71.7,,55.9,58.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Braden Mann,44664,P,NYJ,1,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,70.7,65.7,67.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,0,22,60.4,70.7,67.2,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,60.4,70.7,65.7,67.2,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
