"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"11","Josh Allen","BUF","qb","7","@MIA","26.7","25.296","37.7196","299.1996","2.268","0.8255","1.8681","8.6503","41.8887","0.4076","0","0","0","0","0.6165","0.3083","0.0878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Travis Kelce","KC","te","8","@IND","17.2","0","0","0","0","0","0","0.1313","0.5653","0.0089","8.0191","5.9877","75.892","0.5862","0.0551","0.0276","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Stefon Diggs","BUF","wr","7","@MIA","18.9","0","0","0","0","0","0","0.0914","0.4354","0.0026","9.2305","6.6773","82.6633","0.6403","0.0337","0.0168","0.0248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Tyreek Hill","MIA","wr","11","BUF","18.7","0","0","0","0","0","0","1.1754","5.5744","0.0779","9.1743","6.2863","82.0374","0.5401","0.0807","0.0403","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","David Montgomery","CHI","rb","14","HST","15.4","0","0","0","0","0","0","13.4419","57.9567","0.4857","4.0668","3.3149","26.4939","0.124","0.0806","0.0403","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Ja'Marr Chase","CIN","wr","10","@NYJ","17.9","0","0","0","0","0","0","0.3922","2.383","0.0126","8.0041","5.4639","83.8566","0.6204","0.071","0.0355","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Alvin Kamara","NO","rb","14","@CAR","14.6","0","0","0","0","0","0","14.0435","58.6722","0.5541","3.4034","2.7117","20.4392","0.114","0.0689","0.0345","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","D'Andre Swift","DET","rb","6","@MIN","14.6","0","0","0","0","0","0","13.3438","58.5892","0.5101","3.6874","3.0367","20.0145","0.1123","0.1185","0.0593","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Najee Harris","PIT","rb","9","@CLV","14.1","0","0","0","0","0","0","15.5894","62.0611","0.416","3.6536","2.9093","19.5657","0.0841","0.0607","0.0303","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Deebo Samuel","SF","wr","9","@DEN","16.7","0","0","0","0","0","0","4.1877","26.6069","0.2314","6.6455","4.6556","61.5228","0.3187","0.1225","0.0613","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Jalen Hurts","PHI","qb","7","@WAS","23.7","20.2642","32.8505","247.7745","1.5906","0.7475","2.3827","10.3377","50.3353","0.5875","0","0","0","0","0.9769","0.4885","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Davante Adams","LV","wr","6","@TEN","16.6","0","0","0","0","0","0","0.0923","0.4388","0.0034","8.9442","6.3411","71.4543","0.5025","0.0336","0.0168","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","James Conner","ARZ","rb","13","LA","13.4","0","0","0","0","0","0","11.3597","40.6322","0.3979","4.1977","3.5649","25.9945","0.1383","0.1559","0.078","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Nick Chubb","CLV","rb","9","PIT","13.3","0","0","0","0","0","0","14.7395","72.9826","0.5359","1.774","1.4679","10.8393","0.0476","0.0707","0.0354","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Patrick Mahomes","KC","qb","8","@IND","23.5","26.1062","38.9432","295.1342","2.2331","0.5158","1.7647","5.2376","21.6231","0.1944","0","0","0","0","0.5331","0.2665","0.0909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Justin Herbert","LAC","qb","8","JAX","23.5","26.0519","37.7338","290.8186","2.2556","0.7242","1.8348","5.067","17.6287","0.3158","0","0","0","0","0.3841","0.1921","0.0751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Mark Andrews","BLT","te","10","@NE","14","0","0","0","0","0","0","0.0514","0.2825","0.0017","7.5838","5.1592","63.8669","0.3945","0.075","0.0375","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Ezekiel Elliott","DAL","rb","9","@NYG","12.7","0","0","0","0","0","0","13.5297","56.779","0.5218","2.6527","2.1002","13.5274","0.0749","0.1857","0.0928","0.029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Antonio Gibson","WAS","rb","14","PHI","12.7","0","0","0","0","0","0","13.077","55.617","0.5065","2.7801","2.2682","14.9923","0.0624","0.1888","0.0944","0.0216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Keenan Allen","LAC","wr","8","JAX","15.8","0","0","0","0","0","0","0","0","0","8.1492","6.231","64.7205","0.5178","0.0961","0.048","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Aaron Jones","GB","rb","14","@TB","12.4","0","0","0","0","0","0","10.2364","46.3502","0.2968","3.7028","3.0405","22.6369","0.1233","0.125","0.0625","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Brandin Cooks","HST","wr","6","@CHI","15.3","0","0","0","0","0","0","0.1146","0.5069","0.0052","8.5044","5.6402","72.5354","0.394","0.0292","0.0146","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Tyler Higbee","LA","te","7","@ARZ","12.9","0","0","0","0","0","0","0","0","0","6.7779","5.2406","52.3367","0.4021","0.0568","0.0284","0.027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Javonte Williams","DEN","rb","9","SF","12.1","0","0","0","0","0","0","11.3037","49.4669","0.3315","3.2985","2.7238","18.7018","0.1019","0.1321","0.066","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Gabriel Davis","BUF","wr","7","@MIA","15.2","0","0","0","0","0","0","0.0457","0.2727","0.0015","6.8692","4.2138","75.8648","0.554","0.0439","0.022","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","A.J. Brown","PHI","wr","7","@WAS","14.9","0","0","0","0","0","0","0.1269","0.8525","0.0058","7.5826","4.8002","70.3354","0.4887","0.0273","0.0137","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","J.K. Dobbins","BLT","rb","10","@NE","11.6","0","0","0","0","0","0","12.4223","54.6071","0.4745","2.0951","1.6846","12.7961","0.0529","0.1217","0.0609","0.0272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","Amon-Ra St. Brown","DET","wr","6","@MIN","14.7","0","0","0","0","0","0","0.3806","2.4132","0.0143","8.4745","6.3161","60.4313","0.3336","0.0524","0.0262","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Tony Pollard","DAL","rb","9","@NYG","11.5","0","0","0","0","0","0","8.9777","41.8771","0.3156","3.6729","2.9531","19.9877","0.0816","0.1114","0.0557","0.0034","72.7273","0.0516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Joe Burrow","CIN","qb","10","@NYJ","21.6","24.5489","36.2043","284.0511","2.1641","0.714","3.3728","5.2334","12.5048","0.1923","0","0","0","0","0.6519","0.3259","0.0946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Lamar Jackson","BLT","qb","10","@NE","21.6","20.1547","31.1058","226.1615","1.2955","0.6245","2.6031","10.066","62.6289","0.316","0","0","0","0","0.6189","0.3095","0.0597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Drake London","ATL","wr","14","@SEA","14.6","0","0","0","0","0","0","0","0","0","8.3419","5.4628","65.9954","0.4129","0.052","0.026","0.0273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Cordarrelle Patterson","ATL","rb","14","@SEA","11.4","0","0","0","0","0","0","10.727","40.94","0.3129","3.1686","2.4742","21.6996","0.1349","0.0955","0.0477","0.0056","91.7115","0.0575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Michael Pittman Jr.","IND","wr","14","KC","14.4","0","0","0","0","0","0","0.2777","1.6361","0.0092","7.6897","5.4277","67.4526","0.3412","0.0666","0.0333","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Mike Williams","LAC","wr","8","JAX","14.3","0","0","0","0","0","0","0","0","0","6.8267","4.4061","68.2961","0.5012","0.0239","0.012","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Darren Waller","LV","te","6","@TEN","11.9","0","0","0","0","0","0","0","0","0","6.4768","4.6124","52.3939","0.3292","0.0544","0.0272","0.0268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","George Kittle","SF","te","9","@DEN","11.9","0","0","0","0","0","0","0","0","0","6.0917","4.4222","56.6034","0.3066","0.06","0.03","0.0128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Chase Edmonds","MIA","rb","11","BUF","11.1","0","0","0","0","0","0","9.1251","38.9432","0.2198","3.6697","2.9867","22.6253","0.1117","0.0964","0.0482","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Clyde Edwards-Helaire","KC","rb","8","@IND","11.1","0","0","0","0","0","0","10.1348","43.2854","0.3364","2.7463","2.2834","17.0461","0.1255","0.0766","0.0383","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Jaylen Waddle","MIA","wr","11","BUF","14.2","0","0","0","0","0","0","0.4701","2.8264","0.0246","8.2396","5.7968","59.0863","0.3448","0.1175","0.0588","0.0194","71.6775","0.0523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","CeeDee Lamb","DAL","wr","9","@NYG","14.1","0","0","0","0","0","0","0.4805","2.9668","0.0207","7.992","4.9504","64.9652","0.3728","0.0826","0.0413","0.0076","15.8284","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Kareem Hunt","CLV","rb","9","PIT","10.9","0","0","0","0","0","0","7.7417","34.7352","0.3136","3.2862","2.6992","20.7545","0.122","0.0682","0.0341","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","D.K. Metcalf","SEA","wr","11","ATL","14","0","0","0","0","0","0","0.0454","0.2594","0.0021","7.2655","4.5138","64.6272","0.5072","0.0651","0.0325","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Darrell Henderson","LA","rb","7","@ARZ","10.8","0","0","0","0","0","0","10.4522","42.3588","0.3208","2.6318","2.1445","17.3331","0.1266","0.0433","0.0216","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Michael Carter","NYJ","rb","10","CIN","10.8","0","0","0","0","0","0","9.2748","42.3138","0.2802","3.1607","2.6115","18.3407","0.0695","0.0678","0.0339","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Christian Kirk","JAX","wr","11","@LAC","13.9","0","0","0","0","0","0","0.0424","0.2314","0.0012","7.6126","5.0285","66.1749","0.3676","0.0316","0.0158","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Tee Higgins","CIN","wr","10","@NYJ","13.9","0","0","0","0","0","0","0","0","0","6.7207","4.5354","65.4571","0.474","0.0497","0.0248","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Kyle Pitts","ATL","te","14","@SEA","11.5","0","0","0","0","0","0","0.2823","1.7311","0.0098","6.2079","3.9265","57.962","0.2602","0.0425","0.0213","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Matthew Stafford","LA","qb","7","@ARZ","20.9","26.2131","37.4188","299.2538","2.1815","0.6623","1.9904","2.4043","4.5817","0.062","0","0","0","0","0.3515","0.1758","0.0913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Jakobi Meyers","NE","wr","10","BLT","13.7","0","0","0","0","0","0","0.0515","0.2928","0.0018","7.4147","5.3145","62.8662","0.3304","0.0616","0.0308","0.0381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Kirk Cousins","MIN","qb","7","DET","20.6","23.8522","34.9953","282.8474","2.2219","0.6783","1.9126","2.195","8.7631","0.0778","0","0","0","0","0.6868","0.3434","0.0469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Miles Sanders","PHI","rb","7","@WAS","10.3","0","0","0","0","0","0","10.8865","49.1556","0.2901","2.5074","2.061","13.0368","0.0532","0.1257","0.0628","0.0361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Tom Brady","TB","qb","11","GB","20.5","26.8359","39.4145","300.9012","2.0977","0.6189","1.5593","1.6862","1.1354","0.0903","0","0","0","0","0.2984","0.1492","0.0853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Kyler Murray","ARZ","qb","13","LA","20.4","24.4402","36.3484","242.7486","1.4806","0.7902","2.6217","6.5595","36.0426","0.3421","0","0","0","0","0.5772","0.2886","0.0967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Marquise Brown","ARZ","wr","13","LA","13.3","0","0","0","0","0","0","0.0472","0.2715","0.0018","7.2106","5.0056","59.9112","0.3718","0.0556","0.0278","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Marcus Mariota","ATL","qb","14","@SEA","20.3","21.0635","34.0652","257.0278","1.4795","0.6594","2.9965","6.0464","31.2276","0.3147","0","0","0","0","0.7958","0.3979","0.0756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Rashaad Penny","SEA","rb","11","ATL","10.1","0","0","0","0","0","0","11.4146","54.6083","0.4523","1.2214","1.0067","6.9835","0.0363","0.0859","0.0429","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Rex Burkhead","HST","rb","6","@CHI","10","0","0","0","0","0","0","9.4907","36.2514","0.2951","2.9","2.3386","17.0024","0.0993","0.0751","0.0375","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Tyler Lockett","SEA","wr","11","ATL","13.1","0","0","0","0","0","0","0.1135","0.5726","0.0058","6.5452","4.6611","59.8811","0.3893","0.0366","0.0183","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Adam Thielen","MIN","wr","7","DET","13","0","0","0","0","0","0","0.0518","0.2534","0.0027","6.0948","4.6823","53.7006","0.4877","0.0414","0.0207","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","James Robinson","JAX","rb","11","@LAC","9.8","0","0","0","0","0","0","11.272","47.5373","0.3644","1.8692","1.5342","10.4112","0.0492","0.0771","0.0385","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Dallas Goedert","PHI","te","7","@WAS","10.5","0","0","0","0","0","0","0","0","0","5.2565","3.7891","48.2641","0.3146","0.0418","0.0209","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Breece Hall","NYJ","rb","10","CIN","9.7","0","0","0","0","0","0","8.4039","36.7646","0.2705","2.7236","2.2301","17.2257","0.0806","0.0773","0.0386","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Jeff Wilson Jr.","SF","rb","9","@DEN","9.6","0","0","0","0","0","0","12.1499","49.4097","0.405","1.3537","1.0765","8.2493","0.0591","0.1259","0.063","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","D.J. Moore","CAR","wr","13","NO","12.7","0","0","0","0","0","0","0.3902","2.5347","0.0116","7.1323","4.4749","62.2637","0.2783","0.0398","0.0199","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Allen Robinson II","LA","wr","7","@ARZ","12.6","0","0","0","0","0","0","0.0948","0.4522","0.0036","6.7058","4.6146","55.2872","0.3984","0.0269","0.0134","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Gerald Everett","LAC","te","8","JAX","10.2","0","0","0","0","0","0","0","0","0","5.2184","4.0198","41.2388","0.3506","0.0691","0.0345","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","A.J. Dillon","GB","rb","14","@TB","9.4","0","0","0","0","0","0","9.4367","38.8391","0.233","2.4798","2.0563","16.3273","0.0744","0.0928","0.0464","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
