"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_rec","N. Chubb","RB","CLV","PIT","2022-09-23T00:15:00Z","1.5","over","119","-0.11905906770703195","null","null","under","-163","0.04265749240942973","null","null"
"recv_yd","N. Chubb","RB","CLV","PIT","2022-09-23T00:15:00Z","6.5","over","-120","0.05958359827828752","null","null","under","-110","-0.12883824182545506","null","null"
"rush_att","N. Chubb","RB","CLV","PIT","2022-09-23T00:15:00Z","15.5","over","-128","-0.07130307596052637","null","null","under","-105","-0.00229562739048772","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","PIT","2022-09-23T00:15:00Z","94.5","over","-117","-0.10891022701980169","null","null","under","-115","0.03486172295628598","null","null"
"rush_yd","N. Chubb","RB","CLV","PIT","2022-09-23T00:15:00Z","83.5","over","-115","-0.08332520260932647","null","null","under","-117","0.009291679490547655","null","null"
"recv_rec","C. Claypool","WR","PIT","CLV","2022-09-23T00:15:00Z","3.5","over","-127","-0.19371541850220259","null","null","under","-106","0.1196883495145632","null","null"
"recv_yd","C. Claypool","WR","PIT","CLV","2022-09-23T00:15:00Z","36.5","over","-112","-0.06533748993943411","null","null","under","-119","-0.006323560332564093","null","null"
"recv_rec","D. Johnson","WR","PIT","CLV","2022-09-23T00:15:00Z","4.5","over","-160","-0.12248461538461536","null","null","under","118","0.04838440366972474","null","null"
"recv_yd","D. Johnson","WR","PIT","CLV","2022-09-23T00:15:00Z","55.5","over","-122","-0.11789407061450435","null","null","under","-110","0.04454197787523795","null","null"
"recv_rec","G. Pickens","WR","PIT","CLV","2022-09-23T00:15:00Z","2.5","over","-112","-0.16905266226415094","null","null","under","-118","0.09945911005504593","null","null"
"recv_yd","G. Pickens","WR","PIT","CLV","2022-09-23T00:15:00Z","28.5","over","-115","-0.05443368814255839","null","null","under","-117","-0.01956580905907579","null","null"
"pass_att","M. Trubisky","QB","PIT","CLV","2022-09-23T00:15:00Z","31.5","over","-110","0.004496510538095189","null","null","under","-122","-0.07782672896396386","null","null"
"pass_comp","M. Trubisky","QB","PIT","CLV","2022-09-23T00:15:00Z","19.5","over","-118","-0.054128214266055075","null","null","under","-117","-0.026319012300921596","null","null"
"pass_int","M. Trubisky","QB","PIT","CLV","2022-09-23T00:15:00Z","0.5","over","-125","-0.08725555555555548","null","null","under","-107","0.014791787439613624","null","null"
"pass_td","M. Trubisky","QB","PIT","CLV","2022-09-23T00:15:00Z","0.5","over","-257","-0.21765821686274522","null","null","under","184","0.14564994161971828","null","null"
"pass_yd","M. Trubisky","QB","PIT","CLV","2022-09-23T00:15:00Z","193.5","over","-111","0.02427326127962104","null","null","under","-122","-0.09979975188558582","null","null"
"rush_yd","M. Trubisky","QB","PIT","CLV","2022-09-23T00:15:00Z","13.5","over","-107","-0.05654761298442196","null","null","under","-126","-0.01786124593541183","null","null"
"recv_rec","N. Harris","RB","PIT","CLV","2022-09-23T00:15:00Z","2.5","over","-182","-0.2880530962411348","null","null","under","135","0.2171237154893617","null","null"
"recv_yd","N. Harris","RB","PIT","CLV","2022-09-23T00:15:00Z","18.5","over","-106","-0.05255465581299523","null","null","under","-128","-0.023413282259778123","null","null"
"rush_att","N. Harris","RB","PIT","CLV","2022-09-23T00:15:00Z","13.5","over","-146","-0.0951958524552845","null","null","under","108","0.020930671653846156","null","null"
"rush_recv_yd","N. Harris","RB","PIT","CLV","2022-09-23T00:15:00Z","78.5","over","-114","-0.07437780071816902","null","null","under","-117","0.0025227822295630364","null","null"
"rush_yd","N. Harris","RB","PIT","CLV","2022-09-23T00:15:00Z","55.5","over","-116","-0.045579619904202284","null","null","under","-116","-0.02848864518280536","null","null"
"recv_rec","P. Freiermuth","TE","PIT","CLV","2022-09-23T00:15:00Z","3.5","over","-168","-0.22806567164179103","null","null","under","125","0.15675555555555565","null","null"
"recv_yd","P. Freiermuth","TE","PIT","CLV","2022-09-23T00:15:00Z","35.5","over","-111","-0.09190731662862578","null","null","under","-119","0.02245188024760114","null","null"
"recv_yd","H. Hurst","TE","CIN","NYJ","2022-09-25T17:00:00Z","30.5","over","-111","-0.07947652284180101","null","null","under","-120","0.007986374227200166","null","null"
"recv_rec","J. Chase","WR","CIN","NYJ","2022-09-25T17:00:00Z","5.5","over","-117","-0.012770506912442414","null","null","under","-114","-0.05911028037383176","null","null"
"recv_yd","J. Chase","WR","CIN","NYJ","2022-09-25T17:00:00Z","74.5","over","-119","-0.024639138393627302","null","null","under","-113","-0.04926544104630204","null","null"
"pass_att","J. Burrow","QB","CIN","NYJ","2022-09-25T17:00:00Z","34.5","over","-123","-0.02012502973726471","null","null","under","-109","-0.05298293604306198","null","null"
"pass_comp","J. Burrow","QB","CIN","NYJ","2022-09-25T17:00:00Z","23.5","over","-130","-0.029760869565217507","null","null","under","-103","-0.042838423645320256","null","null"
"pass_int","J. Burrow","QB","CIN","NYJ","2022-09-25T17:00:00Z","0.5","over","109","-0.030468899521531145","null","null","under","-146","-0.041495934959349556","null","null"
"pass_td","J. Burrow","QB","CIN","NYJ","2022-09-25T17:00:00Z","1.5","over","-168","-0.09572835820895509","null","null","under","125","0.024411111111111106","null","null"
"pass_yd","J. Burrow","QB","CIN","NYJ","2022-09-25T17:00:00Z","265.5","over","-127","-0.05427686698370038","null","null","under","-106","-0.019824498106796318","null","null"
"rush_yd","J. Burrow","QB","CIN","NYJ","2022-09-25T17:00:00Z","11.5","over","-116","-0.08202184041256949","null","null","under","-116","0.007961334878580528","null","null"
"recv_rec","J. Mixon","RB","CIN","NYJ","2022-09-25T17:00:00Z","3.5","over","133","-0.06634163090128758","null","null","under","-182","-0.008225531914893502","null","null"
"recv_yd","J. Mixon","RB","CIN","NYJ","2022-09-25T17:00:00Z","19.5","over","-112","-0.05885282463927838","null","null","under","-118","-0.010711199028615281","null","null"
"rush_att","J. Mixon","RB","CIN","NYJ","2022-09-25T17:00:00Z","19.5","over","-113","0.10417667447840373","null","null","under","-117","-0.17387765451612897","null","null"
"rush_recv_yd","J. Mixon","RB","CIN","NYJ","2022-09-25T17:00:00Z","100.5","over","-121","-0.07378319924936305","null","null","under","-112","-0.002068429931951332","null","null"
"rush_yd","J. Mixon","RB","CIN","NYJ","2022-09-25T17:00:00Z","76.5","over","-120","-0.07016385084440696","null","null","under","-112","-0.0036081099735980615","null","null"
"recv_rec","T. Higgins","WR","CIN","NYJ","2022-09-25T17:00:00Z","5.5","over","118","-0.0013238532110092516","null","null","under","-158","-0.06978062015503872","null","null"
"recv_yd","T. Higgins","WR","CIN","NYJ","2022-09-25T17:00:00Z","66.5","over","-116","-0.07141503241233949","null","null","under","-116","-0.002615069161782224","null","null"
"recv_rec","T. Boyd","WR","CIN","NYJ","2022-09-25T17:00:00Z","3.5","over","-138","-0.16063193277310922","null","null","under","103","0.08818916256157638","null","null"
"recv_yd","T. Boyd","WR","CIN","NYJ","2022-09-25T17:00:00Z","36.5","over","-118","-0.06844004132477072","null","null","under","-113","-0.003384077555445897","null","null"
"recv_rec","B. Hall","RB","NYJ","CIN","2022-09-25T17:00:00Z","1.5","over","-136","-0.1959126419364408","null","null","under","100","0.119648917485","null","null"
"recv_yd","B. Hall","RB","NYJ","CIN","2022-09-25T17:00:00Z","12.5","over","-116","-0.022571934698308316","null","null","under","-116","-0.051464555749962504","null","null"
"rush_recv_yd","B. Hall","RB","NYJ","CIN","2022-09-25T17:00:00Z","45.5","over","-115","-0.0013888570990314708","null","null","under","-117","-0.07261678800340393","null","null"
"rush_yd","B. Hall","RB","NYJ","CIN","2022-09-25T17:00:00Z","28.5","over","-119","-0.07217096529318578","null","null","under","-113","-0.0017095784924662238","null","null"
"recv_rec","C. Davis","WR","NYJ","CIN","2022-09-25T17:00:00Z","3.5","over","112","-0.10624528301886788","null","null","under","-152","0.031365079365079485","null","null"
"recv_yd","C. Davis","WR","NYJ","CIN","2022-09-25T17:00:00Z","40.5","over","-116","-0.0473757993536113","null","null","under","-116","-0.026677350530611044","null","null"
"recv_rec","E. Moore","WR","NYJ","CIN","2022-09-25T17:00:00Z","3.5","over","-172","-0.2319264705882353","null","null","under","127","0.15905947136563875","null","null"
"recv_yd","E. Moore","WR","NYJ","CIN","2022-09-25T17:00:00Z","47.5","over","-108","-0.06327655435778845","null","null","under","-124","-0.009504208043089268","null","null"
"recv_rec","G. Wilson","WR","NYJ","CIN","2022-09-25T17:00:00Z","4.5","over","121","-0.04457918552036194","null","null","under","-164","-0.029136363636363627","null","null"
"recv_yd","G. Wilson","WR","NYJ","CIN","2022-09-25T17:00:00Z","44.5","over","-124","-0.083441699960625","null","null","under","-108","0.010682722886942386","null","null"
"pass_att","J. Flacco","QB","NYJ","CIN","2022-09-25T17:00:00Z","35.5","over","-121","-0.028421000129773777","null","null","under","-110","-0.042914124247619145","null","null"
"pass_comp","J. Flacco","QB","NYJ","CIN","2022-09-25T17:00:00Z","22.5","over","100","0.01600000000000007","null","null","under","-133","-0.08681545064377683","null","null"
"pass_int","J. Flacco","QB","NYJ","CIN","2022-09-25T17:00:00Z","0.5","over","-142","-0.14287685950413231","null","null","under","104","0.06590392156862751","null","null"
"pass_td","J. Flacco","QB","NYJ","CIN","2022-09-25T17:00:00Z","1.5","over","137","0.004159071729957831","null","null","under","-188","-0.07887777777777771","null","null"
"pass_yd","J. Flacco","QB","NYJ","CIN","2022-09-25T17:00:00Z","235.5","over","-106","0.004157281553398007","null","null","under","-127","-0.07808810572687225","null","null"
"recv_rec","M. Carter","RB","NYJ","CIN","2022-09-25T17:00:00Z","2.5","over","-144","-0.2520034997950819","null","null","under","105","0.17404221439024387","null","null"
"recv_yd","M. Carter","RB","NYJ","CIN","2022-09-25T17:00:00Z","18.5","over","-128","-0.10407341609288157","null","null","under","-103","0.03530739426232654","null","null"
"rush_att","M. Carter","RB","NYJ","CIN","2022-09-25T17:00:00Z","10.5","over","116","-0.09491661178771643","null","null","under","-155","0.02411758494431193","null","null"
"rush_recv_yd","M. Carter","RB","NYJ","CIN","2022-09-25T17:00:00Z","62.5","over","-112","-0.05289526676159839","null","null","under","-119","-0.018817014161570444","null","null"
"rush_yd","M. Carter","RB","NYJ","CIN","2022-09-25T17:00:00Z","39.5","over","-106","-0.05209467373987842","null","null","under","-125","-0.017976504083250355","null","null"
"recv_rec","T. Conklin","TE","NYJ","CIN","2022-09-25T17:00:00Z","3.5","over","109","-0.1351732057416269","null","null","under","-148","0.05994516129032257","null","null"
"recv_yd","T. Conklin","TE","NYJ","CIN","2022-09-25T17:00:00Z","27.5","over","-115","-0.08915414627339546","null","null","under","-117","0.01509520965471245","null","null"
"rush_yd","D. Singletary","RB","BUF","MIA","2022-09-25T17:00:00Z","42.5","over","100","-0.08839337627009997","null","null","under","-133","0.017548118945693636","null","null"
"pass_int","J. Allen","QB","BUF","MIA","2022-09-25T17:00:00Z","0.5","over","100","-0.04184999999999994","null","null","under","-137","-0.03620126582278482","null","null"
"pass_td","J. Allen","QB","BUF","MIA","2022-09-25T17:00:00Z","1.5","over","-228","-0.14895243902439015","null","null","under","164","0.07504999999999995","null","null"
"pass_yd","J. Allen","QB","BUF","MIA","2022-09-25T17:00:00Z","278.5","over","-115","-0.027318444023255672","null","null","under","-117","-0.04668521152073746","null","null"
"rush_yd","J. Allen","QB","BUF","MIA","2022-09-25T17:00:00Z","38.5","over","-114","-0.06853081118813065","null","null","under","-116","-0.0011691802141223784","null","null"
"recv_yd","S. Diggs","WR","BUF","MIA","2022-09-25T17:00:00Z","79.5","over","-117","-0.03578872600742489","null","null","under","-115","-0.0382817390452071","null","null"
"recv_yd","C. Edmonds","RB","MIA","BUF","2022-09-25T17:00:00Z","19.5","over","-112","-0.062302266788113125","null","null","under","-118","-0.007269215322410982","null","null"
"rush_recv_yd","C. Edmonds","RB","MIA","BUF","2022-09-25T17:00:00Z","56.5","over","-115","-0.021518443427837375","null","null","under","-115","-0.048258790057987","null","null"
"rush_yd","C. Edmonds","RB","MIA","BUF","2022-09-25T17:00:00Z","33.5","over","-119","-0.07509915946913365","null","null","under","-113","0.0012863142255471471","null","null"
"recv_yd","J. Waddle","WR","MIA","BUF","2022-09-25T17:00:00Z","62.5","over","-117","-0.09078504918173225","null","null","under","-115","0.016700066863020058","null","null"
"pass_int","T. Tagovailoa","QB","MIA","BUF","2022-09-25T17:00:00Z","0.5","over","-125","-0.09545555555555557","null","null","under","-107","0.02299178743961361","null","null"
"pass_td","T. Tagovailoa","QB","MIA","BUF","2022-09-25T17:00:00Z","1.5","over","-121","-0.10021131221719465","null","null","under","-112","0.024398113207547145","null","null"
"pass_yd","T. Tagovailoa","QB","MIA","BUF","2022-09-25T17:00:00Z","261.5","over","-108","-0.044559626180768974","null","null","under","-123","-0.026149135336323237","null","null"
"recv_yd","T. Hill","WR","MIA","BUF","2022-09-25T17:00:00Z","72.5","over","-118","-0.0217208879609061","null","null","under","-114","-0.05225325229353994","null","null"
"recv_yd","A. Pierce","WR","IND","KC","2022-09-25T17:00:00Z","24.5","over","-106","-0.022716884658883496","null","null","under","-126","-0.04930096202628409","null","null"
"recv_yd","J. Taylor","RB","IND","KC","2022-09-25T17:00:00Z","16.5","over","-111","-0.05043159541023229","null","null","under","-121","-0.02312041346521998","null","null"
"rush_recv_yd","J. Taylor","RB","IND","KC","2022-09-25T17:00:00Z","104.5","over","-117","-0.07100571306662767","null","null","under","-115","-0.0030269357340328984","null","null"
"rush_yd","J. Taylor","RB","IND","KC","2022-09-25T17:00:00Z","84.5","over","-116","-0.0590765272938516","null","null","under","-116","-0.014961693692241984","null","null"
"recv_yd","K. Granson","TE","IND","KC","2022-09-25T17:00:00Z","15.5","over","-111","-0.021128721040104104","null","null","under","-119","-0.0482928330321471","null","null"
"pass_int","M. Ryan","QB","IND","KC","2022-09-25T17:00:00Z","0.5","over","-138","-0.13433193277310912","null","null","under","102","0.05945049504950495","null","null"
"pass_td","M. Ryan","QB","IND","KC","2022-09-25T17:00:00Z","1.5","over","125","-0.010044444444444411","null","null","under","-168","-0.061265671641790975","null","null"
"pass_yd","M. Ryan","QB","IND","KC","2022-09-25T17:00:00Z","243.5","over","-115","-0.01695116279069797","null","null","under","-117","-0.05714009216589849","null","null"
"rush_yd","M. Ryan","QB","IND","KC","2022-09-25T17:00:00Z","2.5","over","-125","0.029364541695443225","null","null","under","-107","-0.10179897784144032","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","KC","2022-09-25T17:00:00Z","64.5","over","-119","-0.06592528672503378","null","null","under","-113","-0.007963220168326068","null","null"
"recv_yd","M. Alie-Cox","TE","IND","KC","2022-09-25T17:00:00Z","17.5","over","-114","-0.04768709637045804","null","null","under","-116","-0.022033829615729084","null","null"
"recv_yd","N. Hines","RB","IND","KC","2022-09-25T17:00:00Z","26.5","over","-111","-0.10582425010021324","null","null","under","-120","0.034357364206245466","null","null"
"recv_yd","P. Campbell","WR","IND","KC","2022-09-25T17:00:00Z","25.5","over","101","0.008519511767226318","null","null","under","-134","-0.07867322983322655","null","null"
"recv_rec","C. Edwards-Helaire","RB","KC","IND","2022-09-25T17:00:00Z","2.5","over","-117","-0.2214153278341014","null","null","under","-115","0.14736830260930223","null","null"
"recv_yd","C. Edwards-Helaire","RB","KC","IND","2022-09-25T17:00:00Z","15.5","over","-117","-0.053418663685485146","null","null","under","-113","-0.016230748721512533","null","null"
"rush_recv_yd","C. Edwards-Helaire","RB","KC","IND","2022-09-25T17:00:00Z","66.5","over","-115","-0.080073895876142","null","null","under","-117","0.005986260403887167","null","null"
"rush_yd","C. Edwards-Helaire","RB","KC","IND","2022-09-25T17:00:00Z","46.5","over","-116","-0.09267966692807278","null","null","under","-114","0.02292358861072097","null","null"
"recv_rec","J. McKinnon","RB","KC","IND","2022-09-25T17:00:00Z","2.5","over","131","-0.16549652751255411","null","null","under","-180","0.0897384300428572","null","null"
"recv_yd","J. McKinnon","RB","KC","IND","2022-09-25T17:00:00Z","15.5","over","-116","-0.0757293401982509","null","null","under","-116","0.0016860346299710782","null","null"
"rush_recv_yd","J. McKinnon","RB","KC","IND","2022-09-25T17:00:00Z","33.5","over","-116","-0.011415888826877496","null","null","under","-116","-0.06262956896082211","null","null"
"rush_yd","J. McKinnon","RB","KC","IND","2022-09-25T17:00:00Z","14.5","over","-120","-0.11704897287110311","null","null","under","-112","0.04329163639358402","null","null"
"recv_rec","J. Smith-Schuster","WR","KC","IND","2022-09-25T17:00:00Z","4.5","over","-150","-0.11434000000000016","null","null","under","109","0.035878947368420955","null","null"
"recv_yd","J. Smith-Schuster","WR","KC","IND","2022-09-25T17:00:00Z","48.5","over","-118","-0.10811578992293569","null","null","under","-112","0.03856387839505648","null","null"
"recv_yd","J. Watson","WR","KC","IND","2022-09-25T17:00:00Z","12.5","over","-106","-0.018979567096443717","null","null","under","-128","-0.057000121701797024","null","null"
"recv_rec","M. Valdes-Scantling","WR","KC","IND","2022-09-25T17:00:00Z","3.5","over","100","-0.12145","null","null","under","-135","0.0469744680851063","null","null"
"recv_yd","M. Valdes-Scantling","WR","KC","IND","2022-09-25T17:00:00Z","40.5","over","-116","-0.020639672740740744","null","null","under","-116","-0.0534349016847408","null","null"
"recv_yd","M. Hardman","WR","KC","IND","2022-09-25T17:00:00Z","37.5","over","-114","-0.0725163623897197","null","null","under","-119","-0.003605199523387892","null","null"
"recv_yd","N. Gray","TE","KC","IND","2022-09-25T17:00:00Z","7.5","over","-120","0.05540427299930917","null","null","under","-110","-0.12461635269444199","null","null"
"pass_int","P. Mahomes","QB","KC","IND","2022-09-25T17:00:00Z","0.5","over","108","-0.0505211538461538","null","null","under","-144","-0.02040491803278688","null","null"
"pass_td","P. Mahomes","QB","KC","IND","2022-09-25T17:00:00Z","2.5","over","103","0.11473990147783264","null","null","under","-142","-0.19413553719008264","null","null"
"pass_yd","P. Mahomes","QB","KC","IND","2022-09-25T17:00:00Z","289.5","over","-116","-0.05159366753166661","null","null","under","-116","-0.022474424541666815","null","null"
"recv_yd","T. Kelce","TE","KC","IND","2022-09-25T17:00:00Z","71.5","over","-116","-0.039209479602429376","null","null","under","-116","-0.03491720721178371","null","null"
"recv_yd","A. Brown","WR","PHI","WAS","2022-09-25T17:00:00Z","71.5","over","-117","-0.06114465917300582","null","null","under","-115","-0.012865771048792163","null","null"
"recv_yd","D. Goedert","TE","PHI","WAS","2022-09-25T17:00:00Z","46.5","over","-111","-0.07963737335563992","null","null","under","-122","0.004111727707378554","null","null"
"recv_yd","D. Smith","WR","PHI","WAS","2022-09-25T17:00:00Z","45.5","over","-115","-0.0665252894455815","null","null","under","-117","-0.007507166713741853","null","null"
"pass_int","J. Hurts","QB","PHI","WAS","2022-09-25T17:00:00Z","0.5","over","-123","-0.10061434977578487","null","null","under","-109","0.027521052631579","null","null"
"pass_td","J. Hurts","QB","PHI","WAS","2022-09-25T17:00:00Z","1.5","over","-109","-0.07173110047846881","null","null","under","-123","-0.0013695067264574146","null","null"
"pass_yd","J. Hurts","QB","PHI","WAS","2022-09-25T17:00:00Z","240.5","over","-112","-0.033454716981132115","null","null","under","-121","-0.042366063348416194","null","null"
"rush_yd","J. Hurts","QB","PHI","WAS","2022-09-25T17:00:00Z","53.5","over","-116","-0.08318741462184154","null","null","under","-116","0.009119088334136105","null","null"
"recv_yd","K. Gainwell","RB","PHI","WAS","2022-09-25T17:00:00Z","11.5","over","-113","-0.038681823028832885","null","null","under","-119","-0.03518757222320401","null","null"
"recv_yd","M. Sanders","RB","PHI","WAS","2022-09-25T17:00:00Z","8.5","over","-120","0.024496488442699138","null","null","under","-110","-0.09372262001491977","null","null"
"rush_yd","M. Sanders","RB","PHI","WAS","2022-09-25T17:00:00Z","63.5","over","-116","-0.1251769772244377","null","null","under","-114","0.055434974031658424","null","null"
"rush_yd","A. Gibson","RB","WAS","PHI","2022-09-25T17:00:00Z","51.5","over","-116","-0.053072269292952","null","null","under","-116","-0.020966409591375745","null","null"
"pass_int","C. Wentz","QB","WAS","PHI","2022-09-25T17:00:00Z","0.5","over","-169","-0.1914156133828997","null","null","under","125","0.11871111111111116","null","null"
"pass_td","C. Wentz","QB","WAS","PHI","2022-09-25T17:00:00Z","1.5","over","117","-0.048375576036866375","null","null","under","-158","-0.024864341085271247","null","null"
"pass_yd","C. Wentz","QB","WAS","PHI","2022-09-25T17:00:00Z","240.5","over","-106","-0.03814854368932025","null","null","under","-129","-0.03965545851528385","null","null"
"rush_yd","C. Wentz","QB","WAS","PHI","2022-09-25T17:00:00Z","12.5","over","-121","-0.08140979632716983","null","null","under","-111","0.007815626241791662","null","null"
"recv_yd","C. Samuel","WR","WAS","PHI","2022-09-25T17:00:00Z","46.5","over","-108","-0.0914886980298078","null","null","under","-125","0.01666366289333343","null","null"
"recv_yd","J. Dotson","WR","WAS","PHI","2022-09-25T17:00:00Z","42.5","over","-110","-0.0720436551342859","null","null","under","-120","0.0028268415087274734","null","null"
"recv_yd","L. Thomas","TE","WAS","PHI","2022-09-25T17:00:00Z","31.5","over","-113","-0.10042632899178405","null","null","under","-119","0.02656283550158689","null","null"
"recv_yd","T. McLaurin","WR","WAS","PHI","2022-09-25T17:00:00Z","57.5","over","-117","-0.08942763478842791","null","null","under","-115","0.015364867400464277","null","null"
"recv_yd","A. St. Brown","WR","DET","MIN","2022-09-25T17:00:00Z","70.5","over","-117","-0.0973622949729901","null","null","under","-114","0.025495410159335652","null","null"
"recv_yd","D. Chark Jr.","WR","DET","MIN","2022-09-25T17:00:00Z","36.5","over","-127","-0.05556225284220273","null","null","under","-109","-0.025368837334693584","null","null"
"pass_att","J. Goff","QB","DET","MIN","2022-09-25T17:00:00Z","36.5","over","-114","-0.0323169355083176","null","null","under","-116","-0.03744434617129644","null","null"
"pass_comp","J. Goff","QB","DET","MIN","2022-09-25T17:00:00Z","23.5","over","-113","-0.04331643192488266","null","null","under","-118","-0.02848440366972471","null","null"
"pass_int","J. Goff","QB","DET","MIN","2022-09-25T17:00:00Z","0.5","over","-115","-0.09118372093023264","null","null","under","-115","0.021416279069767397","null","null"
"pass_td","J. Goff","QB","DET","MIN","2022-09-25T17:00:00Z","1.5","over","-112","-0.10570188679245279","null","null","under","-120","0.0319454545454545","null","null"
"pass_yd","J. Goff","QB","DET","MIN","2022-09-25T17:00:00Z","246.5","over","-114","-0.06966355140186897","null","null","under","-119","-0.00643333333333318","null","null"
"rush_yd","J. Goff","QB","DET","MIN","2022-09-25T17:00:00Z","2.5","over","-116","0.055624762146866735","null","null","under","-114","-0.1253512590235723","null","null"
"recv_yd","T. Hockenson","TE","DET","MIN","2022-09-25T17:00:00Z","38.5","over","-128","-0.11148472499122813","null","null","under","-104","0.040289790716156904","null","null"
"recv_rec","A. Thielen","WR","MIN","DET","2022-09-25T17:00:00Z","4.5","over","124","0.007016071428571469","null","null","under","-168","-0.08030298507462685","null","null"
"recv_yd","A. Thielen","WR","MIN","DET","2022-09-25T17:00:00Z","50.5","over","-115","-0.07825155492802316","null","null","under","-115","0.0084489009369767","null","null"
"recv_yd","A. Mattison","RB","MIN","DET","2022-09-25T17:00:00Z","6.5","over","-115","0.07035324129303322","null","null","under","-115","-0.1401112274869885","null","null"
"rush_recv_yd","A. Mattison","RB","MIN","DET","2022-09-25T17:00:00Z","33.5","over","-116","0.01186391887298166","null","null","under","-116","-0.08593814589265891","null","null"
"rush_yd","A. Mattison","RB","MIN","DET","2022-09-25T17:00:00Z","23.5","over","-115","-0.11587652989623848","null","null","under","-117","0.04180523546266712","null","null"
"recv_rec","D. Cook","RB","MIN","DET","2022-09-25T17:00:00Z","2.5","over","-172","-0.24955089113970585","null","null","under","128","0.17860106311403512","null","null"
"recv_yd","D. Cook","RB","MIN","DET","2022-09-25T17:00:00Z","17.5","over","-138","-0.09745012571632788","null","null","under","102","0.022589752081614012","null","null"
"rush_att","D. Cook","RB","MIN","DET","2022-09-25T17:00:00Z","17.5","over","-104","0.09363837538039221","null","null","under","-130","-0.1686828953913045","null","null"
"rush_recv_yd","D. Cook","RB","MIN","DET","2022-09-25T17:00:00Z","98.5","over","-115","-0.039888447601679256","null","null","under","-117","-0.034181132784827706","null","null"
