,,Win,,Cover,,Total Points,,Implied,Implied Score,
Team,Date,Moneyline,$20 Bet,Spread,$20 Bet,Over-Under,$20 Bet,Win %,Team,Opp
Villanova,2022-04-02 18:09:00,165,33.00,4.0,18.18,133.0,18.18,36.3,64.5,68.5
Kansas,2022-04-02 18:09:00,-195,10.26,-4.0,18.18,133.0,18.18,63.7,68.5,64.5
North Carolina,2022-04-02 20:49:00,160,32.00,4.0,18.18,151.0,18.18,37.0,73.5,77.5
Duke,2022-04-02 20:49:00,-190,10.53,-4.0,18.18,151.0,18.18,63.0,77.5,73.5
