datagolf_name,dk_name,sample_size,dk_id,dk_salary,std_dev,tee_time,early_late_wave,scoring_points,finish_points,manual_bump,total_points,value,max_exposure,projected_ownership,lineup_rule
"Niemann, Joaquin","Joaquin Niemann",150,23590095,8100,30.956,7:48 am,1,63.1,3.8,0,66.8,0.55,100,9.59066350502203,
"Kim, Joohyung","Joohyung Kim",150,23590096,8000,29.927,12:55 pm,0,56.5,2.4,0,58.9,-0.15,100,12.9597249533143,
"Homa, Max","Max Homa",150,23590097,7900,31.370,7:59 am,1,61.9,3.6,0,65.5,0.54,100,8.43154921136834,
"Hatton, Tyrrell","Tyrrell Hatton",150,23590098,7800,31.353,7:48 am,1,60.5,3.2,0,63.7,0.4,100,9.1287893083158,
"Henley, Russell","Russell Henley",150,23590099,7800,31.300,8:10 am,1,62.8,3.8,0,66.6,0.73,100,11.6183471567363,
"Riley, Davis","Davis Riley",150,23590103,7700,29.846,12:33 pm,0,56.2,2.4,0,58.7,-0.06,100,5.98550667194584,
"Wise, Aaron","Aaron Wise",150,23590101,7700,31.456,8:21 am,1,63.7,3.8,0,67.5,0.9,100,9.31776507394762,
"Pendrith, Taylor","Taylor Pendrith",150,23590104,7600,30.791,7:37 am,1,59.8,3.1,0,62.9,0.44,100,8.12558384608066,
"Conners, Corey","Corey Conners",150,23590100,7600,31.487,1:06 pm,0,63.7,4.1,0,67.8,1,100,11.0606774192345,
"Power, Seamus","Seamus Power",150,23590102,7600,30.759,12:33 pm,0,59.5,3.1,0,62.5,0.4,100,5.96062776998273,
"Pereira, Mito","Mito Pereira",150,23590120,7500,30.030,12:44 pm,0,57.3,2.6,0,59.9,0.17,100,7.35912226346974,
"Bradley, Keegan","Keegan Bradley",150,23590105,7500,30.461,8:10 am,1,58.6,2.9,0,61.5,0.35,100,5.05411521618219,
"Bezuidenhout, Christiaan","Christiaan Bezuidenhout",150,23590106,7500,29.199,12:22 pm,0,54.9,2.3,0,57.2,-0.08,100,4.52434533818754,
"Scott, Adam","Adam Scott",150,23590107,7500,29.580,12:11 pm,0,55.3,2.3,0,57.6,-0.05,100,4.06856300655233,
"Varner III, Harold","Harold Varner III",150,23590110,7400,31.332,12:22 pm,0,61.5,3.5,0,64.9,0.81,100,5.72028076359597,
"Theegala, Sahith","Sahith Theegala",150,23590112,7400,29.224,12:44 pm,0,54.1,2.1,0,56.2,-0.1,100,4.53488241413375,
"Mitchell, Keith","Keith Mitchell",150,23590118,7400,30.929,12:44 pm,0,59,3,0,62,0.47,100,5.52552389696494,
"Kirk, Chris","Chris Kirk",150,23590109,7400,30.200,7:37 am,1,57.8,2.8,0,60.5,0.31,100,5.06810737597546,
"Kim, Si Woo","Si Woo Kim",150,23590115,7300,29.802,7:48 am,1,56.5,2.5,0,59,0.2,100,3.40420551438266,
"Hadwin, Adam","Adam Hadwin",150,23590116,7300,29.834,7:37 am,1,55.3,2.3,0,57.7,0.05,100,2.96916182091131,
"Simpson, Webb","Webb Simpson",150,23590113,7300,29.621,8:54 am,1,54.6,2.3,0,56.9,-0.02,100,3.18668366764698,
"Poston, J.T.","J.T. Poston",150,23590114,7300,30.318,7:48 am,1,56.4,2.5,0,58.9,0.19,100,4.97255430722787,
"Harman, Brian","Brian Harman",150,23590121,7200,29.464,12:22 pm,0,56.1,2.5,0,58.5,0.21,100,3.04551625976302,
"Davis, Cameron","Cameron Davis",150,23590108,7200,29.853,7:26 am,1,56.4,2.5,0,58.9,0.26,100,5.47542969013081,
"McNealy, Maverick","Maverick McNealy",150,23590123,7200,29.765,8:10 am,1,55.1,2.3,0,57.4,0.09,100,2.63779620637819,
"Rose, Justin","Justin Rose",150,23590119,7200,29.502,1:28 pm,0,53.8,2,0,55.8,-0.05,100,3.00165105254457,
"Noren, Alex","Alex Noren",150,23590111,7200,30.867,7:37 am,1,58.3,2.9,0,61.2,0.52,100,5.14875476744079,
"Stallings, Scott","Scott Stallings",150,23590117,7100,30.798,12:33 pm,0,59.6,2.9,0,62.5,0.74,100,7.95693475654945,
"McCarthy, Denny","Denny McCarthy",150,23590124,7100,28.898,12:33 pm,0,53.4,2,0,55.5,-0.04,100,3.00183910535323,
"Munoz, Sebastian","Sebastian Munoz",150,23590125,7100,30.517,7:59 am,1,57.7,2.7,0,60.4,0.5,100,3.64221932045308,
"Tringale, Cameron","Cameron Tringale",150,23590126,7100,29.779,8:21 am,1,56.6,2.5,0,59.1,0.34,100,3.27095031512748,
"Reavie, Chez","Chez Reavie",150,23590122,7100,29.054,7:37 am,1,52.5,1.9,0,54.3,-0.11,100,5.54080551419756,
"Long, Adam","Adam Long",150,23590131,7000,29.493,12:11 pm,0,53.8,2.1,0,55.8,0.04,100,2.77019466595031,
"Grillo, Emiliano","Emiliano Grillo",150,23590130,7000,28.977,12:22 pm,0,52.2,1.8,0,54,-0.09,100,5.16578304265262,
"Day, Jason","Jason Day",150,23590127,7000,29.418,8:54 am,1,54.3,2.1,0,56.4,0.11,100,2.91521405038002,
"Woodland, Gary","Gary Woodland",150,23590128,7000,29.849,7:15 am,1,54.8,2.3,0,57.1,0.18,100,2.78573194071714,
"Steele, Brendan","Brendan Steele",150,23590129,7000,29.807,12:22 pm,0,56,2.4,0,58.3,0.33,100,6.14300576388474,
"Leishman, Marc","Marc Leishman",150,23590132,6900,28.957,7:26 am,1,52.3,2,0,54.3,-0.04,100,3.25996876514108,
"Herbert, Lucas","Lucas Herbert",150,23590134,6900,29.034,7:59 am,1,52.4,1.9,0,54.3,-0.04,100,2.61623660038156,
"Kisner, Kevin","Kevin Kisner",150,23590133,6900,28.578,12:55 pm,0,51.7,1.7,0,53.5,-0.09,100,2.41425202841272,
"Clark, Wyndham","Wyndham Clark",150,23590135,6900,29.028,12:11 pm,0,53,2,0,55.1,0.02,100,3.07838617548096,
"Kuchar, Matt","Matt Kuchar",150,23590136,6900,28.721,12:22 pm,0,53.1,2,0,55.1,0.03,100,3.21822164838247,
"Hubbard, Mark","Mark Hubbard",150,23590137,6900,28.951,12:00 pm,0,54.1,2.2,0,56.3,0.16,100,2.92056474769813,
"Hoge, Tom","Tom Hoge",150,23590138,6800,29.616,12:44 pm,0,54,2.1,0,56.1,0.21,100,5.20516838217332,
"Wu, Brandon","Brandon Wu",150,23590141,6800,27.937,7:15 am,1,49.4,1.5,0,50.9,-0.21,100,2.73798081271021,
"Todd, Brendon","Brendon Todd",150,23590142,6800,27.743,7:15 am,1,50.8,1.7,0,52.5,-0.11,100,2.67338303352838,
"Moore, Taylor","Taylor Moore",150,23590139,6800,28.516,7:26 am,1,51.6,1.8,0,53.4,-0.06,100,4.69964610123689,
"Rai, Aaron","Aaron Rai",150,23590143,6800,28.537,1:17 pm,0,52.2,1.9,0,54.1,-0.01,100,2.96859125409822,
"Smalley, Alex","Alex Smalley",150,23590140,6800,29.429,7:37 am,1,53.9,2.1,0,56,0.2,100,4.0815070602232,
"Streelman, Kevin","Kevin Streelman",150,23590145,6700,28.159,12:00 pm,0,51.2,1.7,0,52.9,-0.05,100,2.23044599723814,
"Merritt, Troy","Troy Merritt",150,23590144,6700,29.440,7:26 am,1,55,2.3,0,57.2,0.41,100,3.92022837708917,
"Lee, Kyounghoon","Kyoung-Hoon Lee",150,23590149,6700,29.392,12:33 pm,0,53.3,2,0,55.4,0.19,100,2.89231956236365,
"Svensson, Adam","Adam Svensson",150,23590146,6700,27.893,1:17 pm,0,49.1,1.4,0,50.6,-0.19,100,2.17363625518367,
"Huh, John","John Huh",150,23590147,6700,27.226,7:26 am,1,48.2,1.4,0,49.5,-0.26,100,2.77137331388864,
"Lahiri, Anirban","Anirban Lahiri",150,23590148,6700,28.797,7:26 am,1,53.4,2,0,55.4,0.2,100,3.21264625720833,
"Cink, Stewart","Stewart Cink",150,23590153,6600,28.847,1:39 pm,0,51.9,1.8,0,53.7,0.06,100,2.2838118606511,
"Putnam, Andrew","Andrew Putnam",150,23590154,6600,28.239,12:00 pm,0,51.1,1.7,0,52.8,-0.02,100,2.3304236849516,
"Vegas, Jhonattan","Jhonattan Vegas",150,23590151,6600,28.674,8:32 am,1,51.9,1.9,0,53.8,0.08,100,1.93420377865339,
"Palmer, Ryan","Ryan Palmer",150,23590155,6600,28.225,8:43 am,1,49.9,1.5,0,51.4,-0.1,100,2.06629001391543,
"Tarren, Callum","Callum Tarren",150,23590152,6600,28.113,8:43 am,1,50.3,1.6,0,51.9,-0.07,100,3.3126239449218,
"Jaeger, Stephan","Stephan Jaeger",150,23590150,6600,28.597,1:17 pm,0,52,1.8,0,53.7,0.07,100,3.3781249936488,
"Knox, Russell","Russell Knox",150,23590157,6500,27.028,12:00 pm,0,48.2,1.3,0,49.6,-0.18,100,2.2361660383357,
"List, Luke","Luke List",150,23590156,6500,28.874,1:06 pm,0,52.1,1.9,0,54,0.17,100,2.90916621353854,
"Laird, Martin","Martin Laird",150,23590161,6500,27.974,8:32 am,1,50.6,1.7,0,52.2,-0.02,100,1.89319367341147,
"Lipsky, David","David Lipsky",150,23590160,6500,28.753,12:00 pm,0,52.1,1.8,0,53.9,0.16,100,1.60065776068663,
"Mullinax, Trey","Trey Mullinax",150,23590159,6500,26.759,7:15 am,1,46,1.1,0,47.1,-0.33,100,3.21501434864623,
"Rodgers, Patrick","Patrick Rodgers",150,23590162,6500,27.980,12:11 pm,0,50.8,1.7,0,52.5,0,100,1.61619503545346,
"NeSmith, Matthew","Matthew NeSmith",150,23590158,6500,29.093,7:15 am,1,52.7,1.9,0,54.7,0.25,100,2.45368788507137,
"Dahmen, Joel","Joel Dahmen",150,23590165,6400,27.852,12:11 pm,0,49.2,1.5,0,50.7,-0.07,100,1.85066883905556,
"Pan, C.T.","C.T. Pan",150,23590164,6400,27.311,1:17 pm,0,48.7,1.4,0,50.1,-0.11,100,1.47625425686043,
"Hadley, Chesson","Chesson Hadley",150,23590168,6400,25.750,1:28 pm,0,43.9,0.9,0,44.9,-0.43,100,2.23910070822641,
"Spaun, J.J.","J.J. Spaun",150,23590166,6400,28.414,8:21 am,1,50.6,1.7,0,52.3,0.04,100,1.66757349151322,
"Kitayama, Kurt","Kurt Kitayama",150,23590163,6400,28.105,7:59 am,1,49.9,1.5,0,51.4,-0.03,100,3.37850567773349,
"Hodges, Lee","Lee Hodges",150,23590167,6400,27.264,8:32 am,1,48.1,1.3,0,49.4,-0.15,100,1.37529037093745,
"Fowler, Rickie","Rickie Fowler",150,23590169,6400,27.614,1:50 pm,0,48.6,1.4,0,50.1,-0.11,100,1.91372120766807,
"Kizzire, Patton","Patton Kizzire",150,23590175,6300,26.667,1:39 pm,0,46,1.1,0,47.2,-0.25,100,0.584304039928511,
"Buckley, Hayden","Hayden Buckley",150,23590174,6300,26.902,1:28 pm,0,47,1.2,0,48.2,-0.19,100,1.82960107755349,
"Frittelli, Dylan","Dylan Frittelli",150,23590172,6300,27.036,1:28 pm,0,47.3,1.3,0,48.6,-0.17,100,0.835215492476127,
"Glover, Lucas","Lucas Glover",150,23590173,6300,26.610,8:54 am,1,47.1,1.2,0,48.3,-0.19,100,0.926124084798856,
"Whaley, Vincent","Vince Whaley",150,23590176,6300,27.084,1:28 pm,0,46.9,1.3,0,48.2,-0.19,100,0.776410562075245,
"Duncan, Tyler","Tyler Duncan",150,23590171,6300,27.379,1:39 pm,0,48.2,1.3,0,49.5,-0.11,100,1.08149683246719,
"Hughes, Mackenzie","Mackenzie Hughes",150,23590170,6300,26.699,7:48 am,1,46.3,1.1,0,47.4,-0.24,100,1.06827461397864,
"Malnati, Peter","Peter Malnati",150,23590183,6200,27.074,12:00 pm,0,47.2,1.3,0,48.5,-0.14,100,1.27501803671352,
"Sigg, Greyson","Greyson Sigg",150,23590179,6200,27.486,8:43 am,1,48.2,1.3,0,49.5,-0.07,100,0.927538766898446,
"Piercy, Scott","Scott Piercy",150,23590181,6200,26.633,8:32 am,1,45.8,1.1,0,47,-0.23,100,1.00754019701089,
"Hahn, James","James Hahn",150,23590177,6200,27.021,1:28 pm,0,46.9,1.2,0,48.1,-0.16,100,1.30172972136307,
"Thompson, Michael","Michael Thompson",150,23590180,6200,27.072,8:43 am,1,47,1.3,0,48.3,-0.15,100,1.00522514073262,
"Ghim, Doug","Doug Ghim",150,23590178,6200,27.661,8:54 am,1,48.9,1.5,0,50.4,-0.02,100,1.69902872513158,
"Tway, Kevin","Kevin Tway",150,23590189,6100,24.268,1:39 pm,0,41.4,0.7,0,42.1,-0.49,100,0.160233145274313,
"Straka, Sepp","Sepp Straka",150,23590187,6100,25.899,12:55 pm,0,44.2,0.9,0,45.1,-0.31,100,0.90413204921541,
"Lee, Danny","Danny Lee",150,23590186,6100,26.936,1:17 pm,0,46,1.2,0,47.1,-0.18,100,0.608923828645567,
"Hickok, Kramer","Kramer Hickok",150,23590190,6100,25.914,1:50 pm,0,44.6,1,0,45.6,-0.28,100,0.396384078157516,
"Hossler, Beau","Beau Hossler",150,23590184,6100,27.462,7:15 am,1,46.9,1.2,0,48.1,-0.13,100,1.19308712003421,
"Schwab, Matthias","Matthias Schwab",150,23590185,6100,26.841,1:39 pm,0,47,1.3,0,48.2,-0.12,100,1.16972738504432,
"Schenk, Adam","Adam Schenk",150,23590188,6100,27.127,1:17 pm,0,47.4,1.2,0,48.7,-0.09,100,0.762406291446977,
"Taylor, Nick","Nick Taylor",150,23590192,6000,26.748,8:54 am,1,46.8,1.2,0,48.1,-0.09,100,0.97078764176303,
"Streb, Robert","Robert Streb",150,23590193,6000,26.890,8:54 am,1,46.6,1.2,0,47.7,-0.11,100,0.56870878269228,
"Ryder, Sam","Sam Ryder",150,23590195,6000,26.117,8:32 am,1,45.1,1,0,46.2,-0.21,100,0.812323082713998,
"Brehm, Ryan","Ryan Brehm",150,23590197,6000,22.257,1:39 pm,0,36.7,0.4,0,37.1,-0.76,100,0.14481156320789,
"Ramey, Chad","Chad Ramey",150,23590191,6000,26.506,12:11 pm,0,45.9,1.1,0,47,-0.15,100,0.501577587377321,
"Watney, Nick","Nick Watney",150,23590196,6000,19.980,8:43 am,1,33,0.2,0,33.2,-1,100,0.0466727895985259,
"McGreevy, Max","Max McGreevy",150,23590194,6000,23.117,8:43 am,1,38.8,0.5,0,39.3,-0.63,100,1.08169898827676,
