player_name,sample_size,primary_tour,dg_rank,dg_change,owgr_rank,owgr_change,dg_index
"Ancer, Abraham",150,pga,50,0,23,-1,0.7988177147882409
"Kim, Si Woo",150,pga,51,-6,62,-4,0.785045908570063
"Fox, Ryan",150,euro,52,-1,48,0,0.7749135398437429
"Rose, Justin",150,pga,53,1,54,-2,0.7711309598342191
"Scott, Adam",150,pga,54,-13,41,0,0.7605004127303601
"Hadwin, Adam",150,pga,55,-2,81,3,0.7580418031450421
"Garcia, Sergio",150,pga,56,0,70,1,0.740366936738559
"Hubbard, Mark",150,pga,57,-5,190,-5,0.7169311084547549
"Riley, Davis",150,pga,58,9,73,2,0.714602634031968
"Bezuidenhout, Christiaan",150,pga,59,0,63,-2,0.7124618720060301
"McNealy, Maverick",150,pga,60,-2,75,-2,0.705642848429631
"Watson, Bubba",150,pga,61,-1,90,-3,0.68098326482622
"Grace, Branden",150,pga,62,-1,137,-5,0.6727004499395961
"Long, Adam",150,pga,63,-6,204,-9,0.6570449401936861
"Tringale, Cameron",150,pga,64,-2,53,-2,0.6534369311805109
"Koepka, Brooks",150,pga,65,-1,25,-2,0.6493511538303901
"Kokrak, Jason",150,pga,66,-1,36,1,0.645726181302001
"Meronk, Adrian",150,euro,67,1,57,3,0.621768797629295
"Woodland, Gary",150,pga,68,1,88,1,0.606540273792296
"Merritt, Troy",150,pga,69,1,99,-2,0.6027498432014611
"Steele, Brendan",150,pga,70,2,107,4,0.5899017705953841
"DeChambeau, Bryson",150,pga,71,2,33,-1,0.589307406135975
"Howell III, Charles",150,pga,72,2,186,-9,0.5821934890193989
"Day, Jason",150,pga,73,6,147,-7,0.581407934038041
"Simpson, Webb",150,pga,74,-8,76,-2,0.5802285885767621
"Smith, Jordan",150,euro,75,-12,116,0,0.564022418796103
"Leishman, Marc",150,pga,76,1,56,3,0.550798272374141
"Lee, Kyounghoon",150,pga,77,-1,45,0,0.5432981436314229
"Hoge, Tom",150,pga,78,0,44,-1,0.5368925924563089
"Todd, Brendon",150,pga,79,8,119,3,0.5316841527127439
"Rodgers, Patrick",150,pga,80,4,216,1,0.527272013792481
"Herbert, Lucas",150,pga,81,-1,49,1,0.5174948880303499
"Smalley, Alex",150,pga,82,12,133,11,0.502018349442944
"Na, Kevin",150,pga,83,-1,34,-1,0.496179065887197
"Vegas, Jhonattan",150,pga,84,-1,110,-3,0.492234125974057
"Grillo, Emiliano",150,pga,85,0,108,-2,0.47913470932195595
"Streelman, Kevin",150,pga,86,-5,112,-3,0.477779674696222
"Theegala, Sahith",150,pga,87,-1,64,1,0.477049984937855
"Kisner, Kevin",150,pga,88,-13,29,-1,0.470222740431405
"Clark, Wyndham",150,pga,89,-1,198,-9,0.463906975755928
"Laird, Martin",150,pga,90,2,174,-11,0.452596224590127
"Burmester, Dean",150,euro,91,-2,67,-1,0.451838244639861
"Tarren, Callum",150,kft,92,4,268,13,0.443377161629312
"Perez, Pat",150,pga,93,-2,199,-8,0.424799791500376
"Reavie, Chez",150,pga,94,1,118,0,0.41294217401172295
"Stenson, Henrik",150,pga,95,-2,173,1,0.40317405052610295
"Rai, Aaron",150,pga,96,-6,162,-21,0.388834640528428
"Moore, Taylor",150,kft,97,32,125,29,0.38176455704058604
"Lahiri, Anirban",150,pga,98,30,91,7,0.366288830659596
"Horsfield, Sam",150,euro,99,1,92,0,0.3576613126607971
"Jaeger, Stephan",150,pga,100,20,149,13,0.35144628569717495
"Lipsky, David",150,pga,101,6,200,0,0.345967863368877
"Putnam, Andrew",150,pga,102,8,144,4,0.34241369380335196
"Montgomery, Taylor",150,kft,103,-2,196,0,0.33862599839629504
"Knox, Russell",150,pga,104,12,184,2,0.333912227744447
"Detry, Thomas",150,euro,105,14,145,7,0.333595012343615
"Cink, Stewart",150,pga,106,11,97,-2,0.30893483498305896
"List, Luke",150,pga,107,-4,71,-1,0.29188791593636604
"Whaley, Vincent",150,pga,108,-10,258,-7,0.288521006065814
"NeSmith, Matthew",150,pga,109,9,160,0,0.28733268116512106
"Spaun, J.J.",150,pga,110,-11,98,-2,0.284610836775391
"Griffin, Lanto",150,pga,111,-6,128,-2,0.268979944194078
"Jones, Matt",150,pga,112,-6,82,3,0.267793180184509
"Korhonen, Mikko",150,euro,113,20,217,5,0.25709085427088896
"Harding, Justin",150,euro,114,-5,124,0,0.256237269285729
"Stricker, Steve",150,champ,115,-7,9999,0,0.256047251894971
"Huh, John",150,pga,116,59,142,106,0.233785840226636
"Otaegui, Adrian",150,euro,117,-6,150,-5,0.232994907274999
"Svensson, Adam",150,kft,118,-21,151,-4,0.230719653792166
"English, Harris",150,pga,119,-17,38,0,0.230354440779913
"Macintyre, Robert",150,euro,120,-6,104,-3,0.22532670589373202
"Molinari, Francesco",150,pga,121,-6,156,-5,0.221529064231951
"Poulter, Ian",150,pga,122,-1,105,3,0.21588111746706798
"Arnaus, Adri",150,euro,123,0,65,-1,0.20995073172062698
"Van Rooyen, Erik",150,pga,124,0,78,4,0.204654490141971
"Shinkwin, Callum",150,euro,125,74,157,147,0.199735909748088
"Ortiz, Carlos",150,pga,126,-1,141,-7,0.199690263114863
"Palmer, Ryan",150,pga,127,-1,114,1,0.18732689103747896
"Kitayama, Kurt",150,pga,128,-1,61,2,0.18191358235550303
"Suh, Justin",150,kft,129,25,262,74,0.1771478497166
"Pan, C.T.",150,pga,130,-26,153,-7,0.16394514409047
"Bjork, Alexander",150,euro,131,-1,171,-4,0.16368916875982198
"Hardy, Nick",150,kft,132,-19,244,-7,0.156609707037299
"Wu, Brandon",150,kft,133,36,193,26,0.154790644080568
"Langasque, Romain",150,euro,134,-2,252,-10,0.152385156480212
"Malnati, Peter",150,pga,135,20,278,7,0.13951929581956
"Nunez, Augusto",150,kft,136,-2,314,0,0.135283798297757
"Schwartzel, Charl",150,pga,137,-1,120,3,0.13127140063037598
"Lawrence, Thriston",150,euro,138,-1,130,0,0.13074889310497198
"Wolff, Matthew",150,pga,139,0,87,-4,0.12669816159781
"Thompson, Michael",150,pga,140,-2,236,-9,0.11165687384324001
"Armitage, Marcus",150,euro,141,38,192,12,0.110012349855482
"Hahn, James",150,pga,142,11,251,-15,0.0985828546847514
"Westwood, Lee",150,pga,143,-2,93,0,0.0983326669701042
"Duncan, Tyler",150,pga,144,-4,384,-12,0.0849376770970588
"Hodges, Lee",150,pga,145,13,240,-11,0.0815417594022456
"Hughes, Mackenzie",150,pga,146,-24,79,-2,0.0728468599166531
"Perez, Victor",150,euro,147,-3,96,4,0.069983346761985
"Scrivener, Jason",150,euro,148,-3,177,-1,0.0674438182247263
"Long, Hurly",150,cha,149,-18,182,-7,0.0653698189033499
"Hojgaard, Rasmus",150,euro,150,-4,152,3,0.0652563207164669
"Lower, Justin",150,kft,151,26,368,12,0.0645515208487574
"Frittelli, Dylan",150,pga,152,-3,158,-5,0.0616699236105715
"Dahmen, Joel",150,pga,153,-41,123,-3,0.0605501645143619
"Lashley, Nate",150,pga,154,-4,306,-12,0.0604695759539543
"Johnson, Zach",150,pga,155,25,313,0,0.0433747135225105
"Zanotti, Fabrizio",150,euro,156,1,245,-10,0.0351880583473592
"Fowler, Rickie",150,pga,157,-5,167,-3,0.0347984273539352
"Sigg, Greyson",150,pga,158,-10,213,-11,0.0283166361181225
"Ryder, Sam",150,pga,159,3,264,-9,0.0168250945328102
"Gligic, Michael",150,pga,160,5,426,-8,0.0122135867084529
"Ramsay, Richie",150,euro,161,0,185,-6,0.010246491008745001
"Buckley, Hayden",150,kft,162,2,223,-9,0.00983631768015618
"Sabbatini, Rory",150,pga,163,5,197,-9,0.00627697705253052
"Alker, Steven",150,champ,164,-1,9999,0,0.0034081447846927397
"Ghim, Doug",150,pga,165,-9,201,-11,0.0008937052444006301
"Champ, Cameron",150,pga,166,-19,126,-1,0.000170985599316256
"Willett, Danny",150,pga,167,-32,143,-4,0.000104331376451484
"Schenk, Adam",150,pga,168,-17,176,-7,-0.00321225264952973
"Hossler, Beau",150,pga,169,-3,179,-6,-0.00331487420440062
"Du Plessis, Hennie",150,cha,170,-3,155,-6,-0.00530881234023022
"Piercy, Scott",150,pga,171,22,250,2,-0.0065642658754938
"Kim, Michael",150,pga,172,24,418,32,-0.0135591908744969
"Lee, Min Woo",150,euro,173,-2,66,2,-0.0144490480250547
"Paul, Yannik",150,cha,174,20,183,4,-0.0152758354605335
"Glover, Lucas",150,pga,175,9,131,-3,-0.0156852961666705
"Larrazabal, Pablo",150,euro,176,-3,72,0,-0.020571881873438
"Hadley, Chesson",150,pga,177,33,257,42,-0.0209770466144374
"Yuan, Yechun",150,kft,178,-4,122,-1,-0.0215125498318414
"Smotherman, Austin",150,kft,179,-19,298,-11,-0.0236167468486215
"Mullinax, Trey",150,kft,180,-4,168,-2,-0.0257378184369557
"Gotterup, Chris",150,am,181,9,461,-6,-0.0351735163934407
"Daffue, MJ",150,kft,182,-4,249,-5,-0.0357437759697117
"Taylor, Nick",150,pga,183,-41,265,-8,-0.0628267955069959
"Lee, Danny",150,pga,184,1,267,-4,-0.0658563198707228
"Olesen, Thorbjorn",150,euro,185,-42,154,-4,-0.0687625213449814
"Kaymer, Martin",150,euro,186,3,297,-15,-0.0754322461725486
"Coody, Pierceson",150,am,187,18,373,25,-0.0771853336782575
"Wallace, Matt",150,pga,188,-2,166,-9,-0.0778731273770756
"Molinari, Edoardo",150,euro,189,-19,263,-9,-0.0982317557604056
"Law, David",150,euro,190,-2,272,-8,-0.11202299666469699
"Canter, Laurie",150,euro,191,1,136,-1,-0.117060203510201
"Schwab, Matthias",150,pga,192,-5,234,-8,-0.124003847473923
"Zecheng, Marty Dou",150,kft,193,24,238,3,-0.125064576743169
"Hoffman, Charley",150,pga,194,1,194,-12,-0.129852081912932
"Garnett, Brice",150,pga,195,-4,333,-8,-0.131478827347628
"Haley II, Paul",150,kft,196,-37,224,-6,-0.14146154693745003
"Coetzee, George",150,euro,197,58,255,13,-0.14303048417038197
"Streb, Robert",150,pga,198,20,202,-5,-0.143309283769117
"Percy, Cameron",150,pga,199,34,341,65,-0.144571439647047
"Donald, Luke",150,pga,200,7,9999,0,-0.147300624699696
"Schmid, Matthias",150,euro,201,30,221,13,-0.148697892811836
"Guerrier, Julien",150,euro,202,36,318,63,-0.153020987276839
"Veerman, Johannes",150,euro,203,12,170,2,-0.163124321264764
"Ramey, Chad",150,kft,204,-7,148,-6,-0.16576341363638097
"Brun, Julien",150,cha,205,-4,209,-4,-0.17171979307007998
"Lebioda, Hank",150,pga,206,-8,305,-16,-0.172278294311906
"Kizzire, Patton",150,pga,207,-5,175,-7,-0.176739209434755
"Wiesberger, Bernd",150,euro,208,-4,111,-1,-0.17955445368807
"Stevens, Samuel",150,kft,209,12,445,29,-0.17985168868772897
"Bekker, Oliver",150,cha,210,-28,103,-1,-0.20489084816578002
"Bland, Richard",150,euro,211,-3,77,2,-0.21151640367331698
"Roy, Kevin",150,kft,212,12,405,5,-0.21347390243234002
"Uihlein, Peter",150,pga,213,-2,351,-7,-0.223015764233216
"Campillo, Jorge",150,euro,214,-2,340,-20,-0.226739375775344
"Eckroat, Austin",150,kft,215,-43,395,-7,-0.22948397897717498
"Catlin, John",150,euro,216,-13,229,-17,-0.237704013847456
"Pavon, Matthieu",150,euro,217,-1,254,-5,-0.24410174442670104
"Syme, Connor",150,euro,218,67,232,105,-0.244223071153345
"Shelton, Robby",150,pga,219,-10,350,-9,-0.25061364547104703
"Besseling, Wil",150,euro,220,-1,271,-11,-0.25626426198316804
"Kraft, Kelly",150,pga,221,8,486,-22,-0.262075230490716
"Gutschewski, Scott",150,kft,222,-22,9999,0,-0.26655313578723105
"Haas, Bill",150,pga,223,-10,9999,0,-0.275766045216196
"Mansell, Richard",150,euro,224,15,280,6,-0.28328998886869705
"Yu, Kevin",150,kft,225,5,241,-10,-0.28360050393531605
"Moore, Ryan",150,pga,226,25,393,21,-0.28598170146805896
"Hoshino, Rikuya",150,jpn,227,-13,86,-6,-0.286902886448322
"Kieffer, Maximilian",150,euro,228,-22,282,-11,-0.288096746482271
"Redman, Doc",150,pga,229,28,367,15,-0.288715038710102
"Li, Haotong",150,euro,230,-8,135,3,-0.293301939885706
"Waring, Paul",150,euro,231,41,265,37,-0.29453278046974
"Dantorp, Jens",150,cha,232,-49,214,-12,-0.29507169628402097
"Taylor, Vaughn",150,pga,233,13,470,15,-0.30049821849603003
"Aberg, Ludvig",150,am,234,-9,9999,0,-0.315168780939797
"Norlander, Henrik",150,pga,235,7,385,-20,-0.31629115238393396
"Swafford, Hudson",150,pga,236,-10,109,-4,-0.316442694340777
"Paul, Jeremy",150,kft,237,8,470,0,-0.32654173687105
"Hill, Calum",150,euro,238,-10,218,-9,-0.32739233103553006
"Lopez-Chacarra, Eugenio",150,am,239,-5,9999,0,-0.348649405305092
"Hickok, Kramer",150,pga,240,-8,203,-11,-0.350597390416966
"Hall, Harry",150,kft,241,-21,273,-17,-0.353986014741605
"Armour, Ryan",150,pga,242,-7,379,-6,-0.354680063525965
"Straka, Sepp",150,pga,243,-62,69,0,-0.354753972812994
"McDowell, Graeme",150,pga,244,-8,397,-2,-0.35711666878117204
"Wu, Ashun",150,euro,245,-8,215,-9,-0.358808307108876
"Kofstad, Espen",150,cha,246,-3,300,-2,-0.36272839172927
"Barnes, Erik",150,kft,247,-24,359,-6,-0.366822722771324
"Harrington, Padraig",150,euro,248,-7,225,-10,-0.375674549612896
"Helligkilde, Marcus",150,cha,249,-9,146,-9,-0.378564234447525
"Schneider, Marcel",150,euro,250,-3,207,-9,-0.38007820737841597
"Brown, Scott",150,pga,251,29,9999,0,-0.38185644022939896
"Tway, Kevin",150,pga,252,36,314,3,-0.39960816133994104
"Griffin, Ben",150,kft,253,83,181,80,-0.413079962837331
"Kohles, Ben",150,kft,254,15,9999,0,-0.413902531182319
"Pepperell, Eddie",150,euro,255,22,309,-1,-0.42177427256541294
"Garcia-Heredia, Alfredo",150,cha,256,31,304,3,-0.42286280992426
"Thompson, Davis",150,kft,257,-13,269,-8,-0.425382527802464
"Rozner, Antoine",150,euro,258,-9,226,-6,-0.43960657345030896
"Walters, Justin",150,euro,259,-9,325,-10,-0.443391806671483
"Tarrio Ben, Santiago",150,euro,260,-6,188,-10,-0.4516947765805279
"Bramlett, Joseph",150,pga,261,10,277,-12,-0.45843848167339
"Moller, Niklas Norgaard",150,cha,262,-35,401,-12,-0.4635758182446729
"Noh, Seung-Yul",136,pga,263,-5,9999,0,-0.46493228002596504
"Kennedy, Brad",150,jpn,264,-5,132,-1,-0.465290239238619
"McGirt, William",150,pga,265,-12,9999,0,-0.467288053547494
"Van Tonder, Daniel",150,euro,266,-5,164,-6,-0.468742232490032
"Kodaira, Satoshi",150,pga,267,30,363,6,-0.47180529957035205
"Jamieson, Scott",150,euro,268,-3,352,-6,-0.477313772909024
"Ferguson, Ewen",150,euro,269,37,211,2,-0.47784105459044396
"Samooja, Kalle",150,euro,270,-3,161,0,-0.47923638553748704
"Sullivan, Andy",150,euro,271,67,275,49,-0.48462014083289295
"Norrman, Vincent",150,kft,272,4,327,-8,-0.487939462883758
"Valimaki, Sami",150,euro,273,-3,361,-9,-0.4947403312762801
"Donaldson, Jamie",150,euro,274,-11,169,-4,-0.496610414120069
"Fisher, Ross",150,euro,275,-13,339,-7,-0.49751258483761995
"Hwang, Junggon",150,kor,276,-3,274,-7,-0.5016303855484929
"Nemecz, Lukas",150,cha,277,-3,316,-10,-0.5056414922879621
"Cook, Austin",150,pga,278,-18,9999,0,-0.5059967233496709
"Forrest, Grant",150,euro,279,-31,243,-10,-0.5062212779061099
"Johannessen, Kristian Krogh",150,cha,280,-5,287,-10,-0.508464963786625
"Snedeker, Brandt",150,pga,281,-2,349,-7,-0.516152332956322
"Ritchie, JC",150,cha,282,-26,191,-8,-0.526912802429308
"Soderberg, Sebastian",150,euro,283,-2,208,-9,-0.531376308311093
"Novak, Andrew",150,kft,284,-20,398,-8,-0.536116756251387
"O'Hair, Sean",150,pga,285,-1,425,0,-0.538510240844082
"Seiffert, Chase",150,pga,286,-34,9999,0,-0.539471619796313
"Byrd, Jonathan",150,pga,287,2,9999,0,-0.5406970640508549
"Fischer, Zack",86,kft,288,7,9999,0,-0.5423521071894379
"LaCroix, Frederic",150,cha,289,11,259,-6,-0.544651713054064
"Morrison, James",150,euro,290,-22,270,-11,-0.5450057007135539
"Gordon, Will",150,pga,291,50,460,0,-0.561098818671231
"Anderson, Mark",150,kft,292,32,415,13,-0.561733541053567
"An, Byeong Hun",150,pga,293,-3,303,-8,-0.568245668464782
"Hoag, Bo",150,pga,294,27,9999,0,-0.5783619005542939
"Martin, Ben",150,pga,295,-4,382,-14,-0.578595137173836
"Kawamura, Masahiro",150,euro,296,-3,253,-7,-0.5809562944060451
"Dubuisson, Victor",150,euro,297,-5,293,-9,-0.5854604017263809
"Crocker, Sean",150,euro,298,-20,138,-5,-0.59900806376029
"Higgs, Harry",150,pga,299,43,210,-3,-0.602182987430051
"Vincent, Scott",150,jpn,300,9,83,5,-0.603218857231454
"Stroud, Chris",150,pga,301,0,9999,0,-0.609938336893155
"Hojgaard, Nicolai",150,euro,302,-3,100,4,-0.6148906959893051
"Germishuys, Deon",150,afr,303,-2,279,-9,-0.622380646755793
"VanDerLaan, John",150,kft,304,-22,9999,0,-0.622446520399518
"Sloan, Roger",150,pga,305,-11,388,-10,-0.626153715977595
"Higa, Kazuki",150,jpn,306,-10,84,-6,-0.640226625282129
"Rodriguez, Jose de Jesus",150,kft,307,-9,431,-9,-0.641413406968321
"Stuard, Brian",150,pga,308,53,320,10,-0.641699346526465
"Jordan, Matthew",150,euro,309,-23,337,-11,-0.6423156288512409
"Lindheim, Nicholas",150,kft,310,22,9999,0,-0.6458060524096519
"Kim, Bio",150,kor,311,-45,113,-1,-0.653565049061172
"Luiten, Joost",150,euro,312,-5,9999,0,-0.657878633173675
"Elvira Mijares, Ignacio",150,euro,313,57,324,14,-0.660842679052234
"Cabrera Bello, Rafa",150,pga,314,-10,180,-9,-0.661238830576275
"Norris, Shaun",150,jpn,315,-7,85,1,-0.6613909104827089
"Stanley, Kyle",150,pga,316,-6,437,-16,-0.668698720886961
"Bennett, Sam",150,am,317,-6,9999,0,-0.670172458981742
"Lingmerth, David",150,pga,318,-3,9999,0,-0.6752765853396171
"Janewattananond, Jazz",150,euro,319,69,256,17,-0.675801966293663
"Phillips, Trent",150,am,320,-15,9999,0,-0.676888211200365
"Oppenheim, Rob",150,pga,321,-38,9999,0,-0.677031590598915
"Kaewkanjana, Sadom",150,atgt,322,-9,95,-1,-0.678695477349849
"Kim, Seonghyeon",150,kft,323,3,205,-12,-0.680572874988039
"Meissner, Mac",150,kft,324,44,9999,0,-0.6806933519190079
"Stone, Brandon",150,euro,325,-22,292,-9,-0.684638976379327
"Chappell, Kevin",150,pga,326,-4,9999,0,-0.687669689235503
"Kinoshita, Ryosuke",150,jpn,327,16,102,1,-0.6878365987561961
"Van Driel, Darius",150,euro,328,-11,383,-6,-0.696685924501599
"Crick, Brandon",150,kft,329,-10,9999,0,-0.702326421048038
"Walker, Jimmy",150,pga,330,-10,422,-6,-0.703196830946144
"Lewton, Steve",150,kft,331,70,239,58,-0.705532502446762
"Katsuragawa, Yuto",150,jpn,332,-30,117,0,-0.7059041461609359
"Fishburn, Patrick",150,kft,333,66,9999,0,-0.7074708298489242
"Greyserman, Max",150,kft,334,21,9999,0,-0.718623529229739
"Inamori, Yuki",150,jpn,335,14,80,1,-0.7299056359415999
"Bertasio, Nino",150,euro,336,-1,9999,0,-0.7306357743670719
"Farr, Oliver",150,euro,337,21,9999,0,-0.73098869028282
"Flavin, Patrick",150,kft,338,-1,9999,0,-0.735544373528479
"Dougherty, Kevin",150,kft,339,-5,9999,0,-0.73720701462925
"Senior, Jack",150,euro,340,-7,497,-15,-0.7384145661555921
"Baldwin, Matthew",150,cha,341,56,9999,0,-0.7419321729823409
"Whitnell, Dale",150,euro,342,43,410,13,-0.7429769968308421
"Aphibarnrat, Kiradech",150,pga,343,82,328,31,-0.7445917147874029
"Villegas, Camilo",150,pga,344,-14,9999,0,-0.752108410838891
"McGreevy, Max",150,kft,345,111,237,54,-0.7522855749188391
"Clements, Todd",150,cha,346,-2,248,-5,-0.761904752677548
"Lorenzo-Vera, Michael",150,euro,347,-2,9999,0,-0.7622736565318822
"Pulkkanen, Tapio",150,euro,348,-8,289,-10,-0.766307163642423
"Vick, Travis",150,am,349,-3,9999,0,-0.7678951406180591
"McAllister, Logan",150,am,350,-36,9999,0,-0.7687402409840078
"Kinhult, Marcus",150,euro,351,-4,342,-2,-0.7702052584800259
"Ahlers, Jaco",150,afr,352,-23,220,-12,-0.7734256040230949
"De Jager, Louis",150,euro,353,11,329,-7,-0.776141972436851
"Kanaya, Takumi",150,jpn,354,-6,115,-1,-0.7777485548135309
"Cone, Trevor",150,kft,355,65,433,51,-0.781852374658375
"Endycott, Harrison",150,kft,356,66,355,31,-0.78278686581827
"Prinsloo, Jaco",150,afr,357,15,332,-21,-0.7843527634785101
"Onishi, Kaito",150,jpn,358,33,206,10,-0.785274966743784
"Els, Ernie",150,champ,359,-7,9999,0,-0.787644818007437
"Kearney, Niall",150,euro,360,-44,499,-12,-0.7883481263606908
"Higgo, Garrick",150,pga,361,-33,139,-3,-0.798972725952795
"Meissner, Mitchell",150,sam,362,-3,464,-7,-0.8074631682181859
"Werenski, Richy",150,pga,363,86,403,32,-0.810124575995502
"Pettit, Turk",150,am,364,-4,9999,0,-0.8139541003785309
"Southgate, Matthew",150,euro,365,6,485,-19,-0.8162034072624449
"Sordet, Clement",150,euro,366,-4,336,-5,-0.820633884500553
"McCormick, Ryan",150,kft,367,-44,428,-8,-0.8232513445880278
"Taylor, Ben",150,kft,368,-12,376,-14,-0.823990740572245
"Kim, Chan",150,jpn,369,-3,127,2,-0.829215317304409
"Laporta, Francesco",150,euro,370,-17,281,-12,-0.8303821492283019
"Kozuma, Jinichiro",150,jpn,371,-40,121,-2,-0.8326978152178129
"Jimenez, Miguel A",150,champ,372,-18,9999,0,-0.834429891318667
"Thorbjornsen, Michael",145,am,373,-6,424,-5,-0.836437761852921
"Huizing, Daan",150,euro,374,68,458,0,-0.847342044562117
"Herman, Jim",150,pga,375,6,9999,0,-0.852231775604513
"Barber, Blayne",150,kft,376,17,9999,0,-0.852821692677847
"Hanna, Chase",150,euro,377,23,233,-9,-0.8540254370281601
"Sciot-Siegrist, Robin",150,euro,378,-15,9999,0,-0.863243190946031
"Alexander, Tyson",150,kft,379,-6,293,-1,-0.863999959725482
"Reeves, Seth",150,kft,380,0,9999,0,-0.86797213308293
"Gouveia, Ricardo",150,cha,381,-56,230,-9,-0.8680738177167461
"Kruyswijk, Jacques",150,euro,382,-70,338,-10,-0.868273003099409
"Matthews, Brandon",150,kft,383,-7,247,-8,-0.8706348465521991
"Menante, Dylan",150,am,384,-6,9999,0,-0.873395263929331
"Strydom, Ockie",150,afr,385,41,366,-15,-0.883608183339884
"Schott, Frederik",150,cha,386,23,317,16,-0.8874590645771719
"Echavarria, Nicolas",150,kft,387,-60,441,-8,-0.8878554145426379
"Kocher, David",150,kft,388,-13,9999,0,-0.888968316451322
"Nakajima, Keita",150,jpn,389,-3,301,-11,-0.891221926697444
"Skinns, David",150,kft,390,-21,429,-12,-0.8936268918630992
"James, Benjamin",130,am,391,-2,9999,0,-0.895099550191088
"McCumber, Tyler",150,pga,392,-2,447,-13,-0.90208716112158
"Armstrong, Dawson",150,kft,393,1,9999,0,-0.9075983063818209
"Grant, Brent",150,kft,394,-43,358,-9,-0.915744602616935
"Fichardt, Darren",150,euro,395,8,479,-28,-0.9165812888969059
"Bjerregaard, Lucas",150,euro,396,0,440,0,-0.920453702405007
"Broberg, Kristoffer",134,euro,397,-15,285,-11,-0.9219431061940959
"Ormsby, Wade",150,euro,398,4,335,-8,-0.9252660740027979
"Wolfe, Jared",150,kft,399,11,9999,0,-0.9285138547405849
"Porteous, Garrick",150,euro,400,34,9999,0,-0.9296782315808779
"Baddeley, Aaron",150,pga,401,-17,9999,0,-0.931666939842152
"Horikawa, Mikumu",150,jpn,402,0,140,0,-0.94150188258956
"Sharma, Shubhankar",150,euro,403,3,219,-9,-0.943536543864354
"Gomez, Fabian",150,pga,404,-27,9999,0,-0.9472907684911421
"Tuten, Shad",150,kft,405,6,9999,0,-0.947729249612794
"Lagergren, Joakim",150,euro,406,2,345,-10,-0.949107755052685
"Portillo, Angel Hidalgo",150,cha,407,-57,323,-11,-0.950490640285182
