player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
171,,,G,Jordan Spieth,70.7,12,78.59,91.5,31,0,0,9000,,34812,171
1639,,,G,Matt Kuchar,49.29,1.6,56.15,74.5,24,0,0,7100,,34780,1639
1408,,,G,Patrick Cantlay,79.84,15.6,88.44,99,61,0,0,9900,,36297,1408
1409,,,G,Troy Merritt,51.46,4,49.93,76,24,0,0,7000,,34794,1409
430916,,,G,Matthias Schwab,46.02,0.42,37.86,72,22.5,0,0,6200,,36546,430916
1927,,,G,Martin Laird,50.15,1.1,48.58,74.5,24,0,0,6500,,35040,1927
299906,,,G,Ryan Brehm,26.65,0.11,18.77,32.5,16.5,0,0,6000,,36071,299906
692607,,,G,Lee Hodges,48.89,0.89,38.45,74.5,23.5,0,0,6400,,672519,692607
680,,,G,Jon Rahm,76.09,13.7,88.02,95,58.5,0,0,9600,,35126,680
142,,,G,Marc Leishman,51.34,0.59,52.09,76.5,24,0,0,6800,,34785,142
395,,,G,Shane Lowry,72.72,13.3,84.25,93,32.5,0,0,8100,,34788,395
463,,,G,Rory McIlroy,88.3,17.9,95.42,109,69,0,0,10800,,34793,463
552,,,G,Mackenzie Hughes,40.68,0.26,38.57,67,21.5,0,0,6300,,36080,552
453,,,G,Christiaan Bezuidenhout,55.86,2.5,61.88,79.5,25.5,0,0,7200,,1156736,453
509671,,,G,Joaquin Niemann,65.49,8.7,74.73,88,28,0,0,8200,,37138,509671
586,,,G,David Lipsky,50.59,1.3,43.7,75.5,24,0,0,6500,,36524,586
113,,,G,Lucas Herbert,44.88,0.49,45.51,71.5,22.5,0,0,6800,,382245,113
73285,,,G,Sepp Straka,35.86,0.2,25.99,62,20,0,0,6100,,565467,73285
895,,,G,Kevin Kisner,43.66,0.65,46.4,70.5,22,0,0,6800,,34776,895
610,,,G,Emiliano Grillo,51.15,5.4,54.54,75.5,24,0,0,6800,,34764,610
654,,,G,Michael Thompson,42.32,0.38,30.09,69,21.5,0,0,6200,,34942,654
665,,,G,Andrew Putnam,43.28,1.5,45.35,69.5,22,0,0,6600,,37085,665
329671,,,G,Kurt Kitayama,48.99,1.7,44.64,74.5,23.5,0,0,6500,,36560,329671
468,,,G,Ryan Palmer,44.79,0.75,42.31,71.5,22.5,0,0,6600,,34924,468
648099,,,G,Adam Schenk,41.76,0.16,33.8,68.5,21.5,0,0,6100,,37919,648099
700,,,G,Nick Taylor,43.03,0.18,30.78,69.5,22,0,0,6000,,34941,700
83255,,,G,Aaron Wise,63.62,13,71.84,86,27,0,0,8000,,35144,83255
689,,,G,Adam Svensson,50.08,1.6,45.53,75.5,24,0,0,6900,,466731,689
1070,,,G,John Huh,46.02,1.8,41.51,72.5,22.5,0,0,7200,,34976,1070
2170,,,G,Chris Kirk,61.91,7,71.14,84,27,0,0,7600,,34775,2170
509666,,,G,Alex Smalley,53.15,4.3,55.3,77.5,24.5,0,0,6700,,37147,509666
1390,,,G,Kramer Hickok,40.88,0.19,29.79,68,21,0,0,6000,,35062,1390
614,,,G,Scott Piercy,42.82,0.55,31.29,70,21.5,0,0,6200,,34801,614
856,,,G,Patton Kizzire,44.7,0.27,32.77,71.5,22.5,0,0,6400,,34898,856
625,,,G,Justin Rose,53.73,1.4,59.38,78.5,24.5,0,0,6600,,34804,625
867,,,G,Alex Noren,59.49,3.2,65.24,82,26,0,0,7400,,35121,867
559,,,G,Luke List,48.5,3.8,55.34,74,23.5,0,0,6500,,34904,559
703,,,G,Webb Simpson,56.04,1.5,61.55,79.5,25.5,0,0,7000,,34808,703
846,,,G,Anirban Lahiri,46.82,2.4,40.99,72.5,23,0,0,7000,,34781,846
549,,,G,Brendan Steele,49.7,5.8,60.62,75,23.5,0,0,6800,,34935,549
427014,,,G,Keith Mitchell,57.57,8.4,66.64,80.5,25.5,0,0,7400,,37916,427014
1491,,,G,Kyoung-Hoon Lee,50.42,0.99,50.49,75.85,23.5,0,0,6900,,37949,1491
300174,,,G,J.T. Poston,53.01,6.8,58.03,78,24.5,0,0,7500,,36088,300174
1194,,,G,Cameron Smith,72.13,7.2,85.98,92,33,0,0,10300,,34810,1194
509669,,,G,Sam Ryder,41.68,0.26,32.79,69,21.5,0,0,6100,,37145,509669
902,,,G,Xander Schauffele,83.33,11.8,94.88,102.5,64.5,0,0,10200,,36091,902
804,,,G,Keegan Bradley,61.65,4.7,72.18,85,26.5,0,0,7300,,34744,804
815,,,G,Jason Day,48.36,0.91,44.99,74,23,0,0,6700,,34752,815
703985,,,G,Max McGreevy,35.49,0.53,23.53,62,20,0,0,6100,,3083533,703985
805,,,G,Brian Harman,55.73,2.3,62.09,79.5,25,0,0,6900,,34882,805
1141,,,G,Patrick Rodgers,51.72,1.2,47.64,76.5,24,0,0,6500,,34996,1141
1284,,,G,Si Woo Kim,53.82,1.4,50.87,78,25,0,0,7000,,34895,1284
1075,,,G,Matt Fitzpatrick,79.43,18.1,90.76,97.5,62.5,0,0,9700,,34759,1075
523168,,,G,Wyndham Clark,43.75,1.9,40.66,70.5,22,0,0,7000,,37183,523168
1120,,,G,Dylan Frittelli,42.33,0.23,28.33,68.5,22,0,0,6200,,36651,1120
2044,,,G,Stephan Jaeger,45.87,3.1,45.15,71.5,23,0,0,6800,,37129,2044
1154,,,G,Sam Burns,67.8,18.7,85.54,89,29,0,0,8600,,35095,1154
1055,,,G,Gary Woodland,50.95,1.6,53.89,76,23.5,0,0,6900,,35025,1055
2056,,,G,Mark Hubbard,56.06,3.4,52.1,80,24.5,0,0,7500,,34890,2056
2078,,,G,Adam Scott,56.98,2.9,65.39,81,25.5,0,0,7500,,34807,2078
670471,,,G,Callum Tarren,50.94,5.4,40.3,76.5,24,0,0,7300,,1074859,670471
