player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Elandon Roberts,10848,LB,MIA,1,0,0,17,60.0,,,,,,51.4,,,65.0,0,0,0,1,0,0,4,0,0
Riley Dixon,10862,P,LA,1,0,0,26,,,60.0,,,,60.1,,66.2,64.5,0,0,2,0,0,0,4,0,0
Jalen Mills,10867,CB,NE,1,0,0,19,,,,,,,60.0,,,69.1,0,0,0,0,0,0,0,3,0
Jayron Kearse,10878,S,DAL,1,0,0,9,59.8,,,,,,59.9,,,61.2,0,0,0,3,0,0,0,0,0
Tyler Matakevich,10880,LB,BUF,1,0,0,4,60.0,,,,,,66.6,,,68.0,0,0,0,2,6,2,0,3,0
Luke Rhodes,10940,LS,IND,1,0,0,14,,,60.0,,,78.3,64.5,,,63.5,0,0,5,0,0,0,4,0,0
Matthias Farley,10953,S,LV,1,0,0,23,59.7,,,,,,51.4,,,67.7,0,0,0,2,5,5,2,2,0
Reid Ferguson,10965,LS,BUF,1,0,0,4,,,60.0,,,75.1,63.0,,,61.6,0,0,5,0,0,0,0,0,0
Kalif Raymond,11028,WR,DET,1,0,0,11,,,,,,,60.0,62.9,,62.3,0,0,0,0,0,0,0,3,0
Wil Lutz,11096,K,NO,1,0,0,20,,65.8,,,60.0,,60.0,,,61.6,0,0,4,0,6,0,0,0,0
Stephen Anderson,11160,TE,ARZ,1,0,0,1,,,,,,,65.3,,,64.6,0,0,0,0,0,8,5,0,1
Ka'imi Fairbairn,11161,K,HST,1,0,0,13,,68.7,,,60.0,,60.0,,,61.5,0,0,4,0,5,0,0,0,0
Morgan Fox,11184,DI,LAC,2,0,0,27,59.7,,,,,,60.8,,,65.7,0,0,0,8,0,0,0,1,0
Cory Littleton,11190,LB,CAR,1,0,0,5,60.0,,,,,,64.2,,,67.8,0,0,0,5,5,8,5,4,0
Jonathan Jones,11217,CB,NE,1,0,0,19,59.5,,,,,,60.1,,,70.4,0,0,0,4,0,0,0,4,0
George Fant,11282,T,NYJ,1,0,0,22,,,60.0,,,,60.4,,,64.2,0,0,3,0,0,0,0,0,0
C.J. Ham,11347,FB,MIN,1,0,0,18,,,,,,,60.4,,,68.8,0,0,0,0,6,2,5,4,0
Zach Wood,11414,LS,NO,1,0,0,20,,,60.0,,,78.5,64.5,,,63.7,0,0,4,0,0,0,5,0,0
Zach Triner,11518,LS,TB,1,0,0,30,,,61.3,,,24.0,56.2,,,63.7,0,0,6,0,0,0,4,0,0
Taybor Pepper,11748,LS,SF,1,0,0,28,,,60.0,,,46.5,42.9,,,21.8,0,1,2,0,0,0,5,0,0
Myles Garrett,11756,ED,CLV,1,0,0,8,58.9,,,,,,59.2,,,66.2,0,0,0,4,0,0,0,0,0
Solomon Thomas,11758,DI,NYJ,1,0,0,22,,,,,,,60.0,,,65.5,0,0,0,0,0,0,0,1,0
Derek Barnett,11769,ED,PHI,1,0,0,24,60.0,,,,,,60.0,,,63.7,0,0,0,2,0,0,0,0,0
Malik Hooker,11770,S,DAL,1,0,0,9,59.8,,,,,,59.9,,,62.6,0,0,0,4,1,0,0,0,0
Marlon Humphrey,11771,CB,BLT,1,0,0,3,60.0,,,,,,60.5,,,66.8,0,0,0,3,0,0,0,0,0
Jonathan Allen,11772,DI,WAS,1,0,0,32,58.6,,,,,,58.8,,,65.9,0,0,0,5,0,0,0,0,0
Adoree' Jackson,11773,CB,NYG,1,0,0,21,59.8,,,,,,60.8,,,67.9,0,0,0,5,0,0,0,0,0
Garett Bolles,11775,T,DEN,1,0,0,10,,,60.0,,,,60.7,,,65.0,0,0,5,0,0,0,0,0,0
Charles Harris,11777,ED,DET,1,0,0,11,58.8,,,,,,59.7,,,72.4,0,0,0,6,0,0,0,0,0
Jabrill Peppers,11780,S,NE,1,0,0,19,,,,,,,56.6,,,65.7,0,0,0,0,2,5,2,2,0
T.J. Watt,11785,ED,PIT,1,0,0,25,60.0,,,,,,60.1,,,64.3,0,0,0,2,0,0,0,0,0
Ryan Ramczyk,11787,T,NO,1,0,0,20,,,60.0,,,,60.6,,,66.8,0,0,4,0,0,0,0,0,0
Cam Robinson,11789,T,JAX,1,0,0,15,,,60.0,,,,60.7,,,65.0,0,0,5,0,0,0,0,0,0
Budda Baker,11791,S,ARZ,1,0,0,1,59.3,,,,,,60.4,,,67.9,0,0,0,7,0,0,0,0,0
Justin Evans,11805,S,NO,1,0,0,20,,,,,,,60.0,,,63.0,0,0,0,0,6,0,0,0,0
DeMarcus Walker,11806,DI,TEN,1,0,0,31,59.8,,,,,,63.6,,,67.6,0,0,0,1,0,0,0,6,0
Raekwon McMillan,11809,LB,NE,1,0,0,19,60.0,,,,,,59.5,,,66.2,0,0,0,4,0,3,3,1,0
Dalvin Tomlinson,11810,DI,MIN,1,0,0,18,59.4,,,,,,59.8,,,63.8,0,0,0,1,0,0,0,0,0
Zach Cunningham,11812,LB,TEN,1,0,0,31,,,,,,,66.6,,,65.3,0,0,0,0,0,0,6,0,1
Chidobe Awuzie,11815,CB,CIN,1,0,0,7,59.7,,,,,,60.8,,,67.7,0,0,0,6,0,0,0,0,0
Josh Jones,11816,S,SEA,1,0,0,29,59.8,,,,,,60.0,,,62.7,0,0,0,5,1,0,0,0,0
Dion Dawkins,11818,T,BUF,1,0,0,4,,,60.0,,,,60.7,,,65.0,0,0,5,0,0,0,0,0,0
Taylor Moton,11819,T,CAR,1,0,0,5,,,60.0,,,,60.6,,,66.2,0,0,4,0,0,0,0,0,0
Larry Ogunjobi,11820,DI,PIT,1,0,0,25,59.6,,,,,,59.8,,,63.1,0,0,0,3,0,0,0,0,0
Ahkello Witherspoon,11821,CB,PIT,1,0,0,25,59.7,,,,,,60.3,,,66.0,0,0,0,4,0,0,0,0,0
Dan Feeney,11826,C,NYJ,1,0,0,22,,,60.0,,,,60.7,,,66.5,0,0,3,0,0,0,0,0,0
Chris Wormley,11829,DI,PIT,1,0,0,25,59.8,,60.0,,,,60.4,,,64.0,0,0,6,1,0,0,0,0,0
Duke Riley,11830,LB,MIA,1,0,0,17,60.0,,,,,,65.6,,,65.4,0,0,0,1,5,2,4,3,1
Alex Anzalone,11831,LB,DET,1,0,0,11,60.0,,,,,,60.2,,,62.5,0,0,0,6,0,0,0,0,0
Tarell Basham,11835,ED,DAL,1,0,0,9,58.8,,,,,,32.4,,,21.9,0,1,0,6,0,0,0,1,0
John Johnson III,11847,S,CLV,1,0,0,8,59.7,,,,,,58.0,,,64.5,0,0,0,4,0,0,4,0,0
Cameron Sutton,11850,CB,PIT,1,0,0,25,60.0,,,,,,60.6,,,66.6,0,0,0,4,0,0,0,0,0
Rasul Douglas,11854,CB,GB,1,0,0,12,59.6,,,,,,67.9,,,68.9,0,0,0,5,2,0,0,5,0
Jonnu Smith,11855,TE,NE,1,0,0,19,,,,,,,58.5,,,64.8,0,0,0,0,0,4,0,0,0
Trey Hendrickson,11858,ED,CIN,1,0,0,7,,,,,,,60.0,,,64.4,0,0,0,0,0,0,0,1,0
Eddie Jackson,11867,S,CHI,1,0,0,6,60.0,,,,,,60.0,,,61.2,0,0,0,2,0,0,0,0,0
Rayshawn Jenkins,11868,S,JAX,1,0,0,15,59.9,,,,,,60.0,,,63.8,0,0,0,2,6,0,0,0,0
Samaje Perine,11869,HB,CIN,1,0,0,7,,,,,,,59.8,,,68.1,0,0,0,0,6,5,3,7,0
Carl Lawson,11871,ED,NYJ,1,0,0,22,,,,,,,60.0,,,64.3,0,0,0,0,0,0,0,1,0
Mack Hollins,11873,WR,LV,1,0,0,23,,,,,,,61.5,,,68.3,0,0,0,0,0,1,2,3,0
Jalen Reeves-Maybin,11879,LB,HST,1,0,0,13,59.6,,,,,,60.5,,,67.4,0,0,0,5,5,6,8,2,0
Samson Ebukam,11880,ED,SF,1,0,0,28,60.0,,,,,,60.1,,,62.0,0,0,0,3,0,0,0,0,0
Deatrich Wise Jr.,11886,ED,NE,1,0,0,19,59.3,,60.0,,,,59.8,,,65.6,0,0,1,4,0,0,0,0,0
Sean Harlow,11891,G,ARZ,1,0,0,1,,,60.0,,,,60.0,,,63.8,0,0,1,0,0,0,0,0,0
Grover Stewart,11899,DI,IND,1,0,0,14,58.7,,60.0,,,,61.3,,,69.8,0,0,5,4,0,0,0,3,0
Desmond King II,11906,CB,HST,1,0,0,13,,,,,,,60.0,60.9,,62.5,0,0,0,0,0,0,0,4,0
Jake Elliott,11908,K,PHI,1,0,0,24,,65.3,,,61.4,,60.0,,,61.7,0,0,6,0,7,0,0,0,0
Jayon Brown,11910,LB,LV,1,0,0,23,,,,,,,59.8,,,63.0,0,0,0,0,0,5,0,0,0
Jermaine Eluemunor,11914,T,LV,1,0,0,23,,,60.0,,,,41.5,,,19.3,0,1,3,0,0,0,0,0,0
Anthony Walker,11916,LB,CLV,1,0,0,8,60.0,,,,,,59.7,,,63.5,0,0,0,4,0,0,4,0,0
Matt Milano,11918,LB,BUF,1,0,0,4,,,,,,,60.0,,,60.0,0,0,0,0,0,0,0,1,0
Jamal Agnew,11920,WR,JAX,1,0,0,15,,,,57.8,,,60.1,61.1,,62.2,0,0,0,0,0,5,0,3,0
Isaiah McKenzie,11927,WR,BUF,1,0,0,4,,,,59.6,,,60.0,,,60.9,0,0,0,0,0,2,0,0,0
Eric Saubert,11929,TE,DEN,1,0,0,10,,,60.0,,,,57.0,,,65.3,0,0,5,0,4,4,1,0,1
Trent Taylor,11932,WR,CIN,1,0,0,7,,,,,,,60.3,62.7,,63.1,0,0,0,0,0,0,0,8,0
Davon Godchaux,11934,DI,NE,1,0,0,19,59.0,,,,,,59.2,,,64.5,0,0,0,4,0,0,0,0,0
Chuck Clark,11941,S,BLT,1,0,0,3,60.0,,,,,,60.1,,,62.8,0,0,0,3,0,1,0,0,0
Xavier Woods,11946,S,CAR,1,0,0,5,59.8,,,,,,59.9,,,62.3,0,0,0,5,0,0,0,0,0
Tanner Vallejo,11950,LB,ARZ,1,0,0,1,59.8,,,,,,72.3,,,65.2,0,0,0,7,4,8,5,2,1
Al-Quadin Muhammad,11951,ED,CHI,1,0,0,6,59.8,,,,,,61.2,,,66.6,0,0,0,1,0,0,0,2,0
D.J. Jones,11953,DI,DEN,1,0,0,10,59.0,,,,,,59.4,,,64.8,0,0,0,2,0,0,0,0,0
Rudy Ford,11963,S,GB,1,0,0,12,,,,,,,63.8,,,70.6,1,0,0,0,2,0,4,1,0
Corey Levin,11972,C,TEN,1,0,0,31,,,60.0,,,,60.4,,,63.4,0,0,5,0,0,0,0,0,0
Ifeadi Odenigbo,11975,ED,IND,1,0,0,14,,,,,,,62.9,,,69.1,0,0,0,0,6,0,0,5,0
Elijah Lee,11987,LB,KC,2,0,0,16,59.8,,,,,,67.4,,,69.5,1,0,0,5,14,9,8,11,3
Harrison Butker,11988,K,KC,1,0,0,16,,69.7,,,60.0,,60.0,,,61.1,0,0,5,0,1,0,0,0,0
Noah Brown,11993,WR,DAL,1,0,0,9,,,,,,,57.4,,,65.6,0,0,0,0,0,0,5,0,0
Kyle Fuller,11998,C,SEA,1,0,0,29,,,60.0,,,,60.1,,,62.9,0,0,3,0,0,0,0,0,0
Patrick O'Connor,12005,DI,TB,1,0,0,30,59.5,,,,,,61.8,,,69.4,0,0,0,1,0,2,4,4,0
Michael Davis,12040,CB,LAC,2,0,0,27,60.3,,,,,,66.3,,,74.8,0,0,0,8,5,6,6,4,0
Younghoe Koo,12042,K,ATL,1,0,0,2,,74.4,,,,,60.0,,,61.1,0,0,7,0,0,0,0,0,0
Cody Hollister,12052,WR,TEN,1,0,0,31,,,,,,,69.1,,,68.9,0,0,0,0,5,4,0,3,1
Mo Alie-Cox,12078,TE,IND,1,0,0,14,,,60.0,,,,60.5,,,61.2,0,0,5,0,0,0,0,0,0
Josh Tupou,12093,DI,CIN,1,0,0,7,59.4,,60.0,,,,61.3,,,68.2,0,0,4,1,0,0,0,1,0
Taysom Hill,12112,TE,NO,1,0,0,20,,,,,,,50.9,,,67.7,1,0,0,0,0,0,5,4,0
Thomas Hennessy,12124,LS,NYJ,1,0,0,22,,,60.0,,,78.6,80.6,,,64.0,0,0,3,0,0,0,6,0,1
Storm Norton,12188,T,LAC,2,0,0,27,,,60.5,,,,61.3,,,68.2,0,0,9,0,0,0,0,0,0
Johnny Mundt,12206,TE,MIN,1,0,0,18,,,,,,,59.4,,,63.5,0,0,0,0,0,0,5,0,0
Matt Haack,12212,P,IND,1,0,0,14,,,60.0,,,,60.7,,66.0,66.9,0,1,5,0,0,0,4,0,0
Arthur Maulet,12224,CB,PIT,1,0,0,25,,,,,,,61.8,,,66.6,0,0,0,0,5,0,0,3,0
Pharaoh Brown,12247,TE,HST,1,0,0,13,,,60.0,,,,60.2,,,60.5,0,0,4,0,0,0,0,0,0
Cameron Johnston,12255,P,HST,1,0,0,13,,,60.0,,,,60.7,,60.8,65.5,0,0,4,0,0,0,8,0,0
Kendrick Bourne,12270,WR,NE,1,0,0,19,,,,,,,60.0,,,60.0,0,0,0,0,0,1,0,0,0
Matt Breida,12271,HB,NYG,1,0,0,21,,,,,,,60.8,,,69.4,0,0,0,0,4,5,6,4,0
Zach Pascal,12303,WR,PHI,1,0,0,24,,,,,,,50.8,,,66.8,0,0,0,0,0,6,3,4,0
Joe Jones,12321,LB,TEN,1,0,0,31,60.0,,,,,,66.7,,,69.1,0,0,0,1,5,4,6,6,1
Dare Ogunbowale,12329,HB,HST,1,0,0,13,,,,,,,51.6,,,66.2,1,0,0,0,5,6,8,2,0
Andrew Wylie,12333,T,KC,2,0,0,16,,,61.2,,,,61.6,,,69.0,0,0,12,0,0,0,0,0,0
Caleb Johnson,12488,LB,JAX,1,0,0,15,,,,,,,76.5,,,67.1,0,0,0,0,6,5,3,3,2
Sione Takitaki,12666,LB,CLV,1,0,0,8,60.0,,,,,,71.6,,,68.8,0,0,0,4,8,5,4,5,1
Quenton Nelson,12954,G,IND,1,0,0,14,,,60.0,,,,60.7,,,61.6,0,0,5,0,0,0,0,0,0
Darrel Williams,13014,HB,ARZ,1,0,0,1,,,,,,,55.6,,,66.4,0,0,0,0,0,8,5,2,0
Sam Mustipher,13026,C,CHI,1,0,0,6,,,60.0,,,,60.4,,,61.4,0,0,3,0,0,0,0,0,0
Penny Hart,13534,WR,SEA,1,0,0,29,,,,,,,55.2,,,67.9,0,0,0,0,4,0,2,1,0
Austin Seibert,13701,K,DET,1,0,0,11,,65.3,,,60.0,,60.0,,,61.6,0,0,5,0,6,0,0,0,0
Joshua Kelley,13750,HB,LAC,2,0,0,27,,,,59.9,,,58.3,,,68.9,0,0,0,0,10,11,10,5,0
Giovanni Ricci,13756,TE,CAR,1,0,0,5,,,,,,,74.8,,,66.9,0,0,0,0,5,8,5,3,2
Sam Eguavoen,15301,LB,MIA,1,0,0,17,,,,,,,45.2,,,65.7,0,0,0,0,5,2,4,0,0
Justin Hardee,18348,CB,NYJ,1,0,0,22,59.7,,,,,,75.4,,,70.4,0,0,0,4,3,5,6,4,1
Jonathan Ledbetter,18645,DI,ARZ,1,0,0,1,59.1,,,,,,59.7,,,67.2,0,0,0,6,0,0,0,0,0
Scott Daly,18793,LS,DET,1,0,0,11,,,60.0,,,78.3,64.5,,,63.5,0,0,5,0,0,0,4,0,0
Christian Kuntz,20035,LS,PIT,1,0,0,25,,,61.3,,,80.2,53.5,,,23.6,0,1,6,0,0,0,8,0,0
Ross Dwelley,20994,TE,SF,1,0,0,28,,,60.0,,,,62.4,,,71.4,0,0,2,0,2,4,5,6,0
Greg Joseph,22842,K,MIN,1,0,0,18,,73.9,,,60.0,,60.0,,,61.6,0,1,5,0,6,0,0,0,0
Cole Strange,22976,G,NE,1,0,0,19,,,60.0,,,,60.0,,,63.0,0,0,1,0,0,0,0,0,0
Dylan Cole,24304,ED,TEN,1,0,0,31,60.0,,,,,,66.6,,,69.3,0,0,0,1,5,4,6,6,1
Nathan Shepherd,24614,DI,NYJ,1,0,0,22,59.2,,60.0,,,,59.7,,,65.0,0,0,3,4,0,0,0,1,0
Foyesade Oluokun,24904,LB,JAX,1,0,0,15,60.0,,,,,,60.0,,,61.7,0,0,0,2,0,0,0,0,0
Deionte Thompson,25444,S,ARZ,1,0,0,1,,,,,,,49.6,,,67.5,0,0,0,0,4,8,0,2,0
Levi Wallace,25445,CB,PIT,1,0,0,25,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Tytus Howard,25472,T,HST,1,0,0,13,,,60.0,,,,60.6,,,64.7,0,0,4,0,0,0,0,0,0
Dane Cruikshank,25546,S,CHI,1,0,0,6,,,,,,,63.2,,,70.6,0,0,0,0,4,3,6,2,0
JaMycal Hasty,25582,HB,JAX,1,0,0,15,,,,,,,59.6,,,65.6,0,0,0,0,0,5,3,3,0
Bravvion Roy,25644,DI,CAR,1,0,0,5,59.4,,,,,,59.8,,,63.8,0,0,0,1,0,0,0,0,0
Clay Johnston,25685,LB,CIN,1,0,0,7,,,,,,,66.3,,,70.0,0,0,0,0,6,5,3,7,0
Jonathan Ward,25859,HB,ARZ,1,0,0,1,,,,,,,59.5,,,66.3,0,0,0,0,4,8,0,2,0
Sean Murphy-Bunting,25891,CB,TB,1,0,0,30,,,,,,,44.9,,,72.0,0,0,0,0,6,2,4,4,0
Clelin Ferrell,25955,ED,LV,1,0,0,23,60.0,,,,,,62.4,,,68.5,0,0,0,5,4,0,0,4,0
Dexter Lawrence,25991,DI,NYG,1,0,0,21,59.0,,,,,,60.6,,,68.2,0,0,0,5,0,0,0,2,0
KhaDarel Hodge,26104,WR,ATL,1,0,0,2,,,,,,,59.1,,,70.5,0,0,0,0,5,6,4,5,0
Maxx Crosby,26316,ED,LV,1,0,0,23,59.0,,,,,,60.8,,,71.7,0,0,0,5,0,0,0,2,0
Harrison Bryant,26394,TE,CLV,1,0,0,8,,,60.0,,,,59.3,,,64.3,0,0,6,0,0,0,4,0,0
Ben Banogu,26554,ED,IND,1,0,0,14,59.3,,,,,,62.9,,,68.1,0,0,0,4,6,0,0,5,0
Josh Jones,26634,T,ARZ,1,0,0,1,,,60.0,,,,60.0,,,60.2,0,0,1,0,0,0,0,0,0
D.J. Reed Jr.,26940,CB,NYJ,1,0,0,22,,,,,,,60.0,,,67.7,0,0,0,0,0,0,0,2,0
Trent Sieg,27036,LS,LV,1,0,0,23,,,60.0,,,28.8,57.5,,,62.8,0,0,3,0,0,0,2,0,0
Jack Driscoll,27064,T,PHI,1,0,0,24,,,60.0,,,,60.9,,,67.2,0,0,6,0,0,0,0,0,0
Isaiah Rodgers,27069,CB,IND,1,0,0,14,59.5,,,57.8,,,60.1,,,72.2,0,0,0,4,0,5,0,8,0
Tony Pollard,27126,HB,DAL,1,0,0,9,,,,,,,80.9,,,62.5,0,0,0,0,0,0,2,0,1
Siran Neal,27130,CB,BUF,1,0,0,4,,,,,,,67.5,,,68.8,0,0,0,0,6,2,0,3,1
Chris Evans,27303,HB,CIN,1,1,0,7,,,,57.8,,,68.8,,,68.6,0,0,0,0,6,5,3,7,0
Ben Bredeson,27305,G,NYG,1,0,0,21,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Michael Onwenu,27357,G,NE,1,0,0,19,,,60.0,,,,60.0,,,61.8,0,0,1,0,0,0,0,0,0
Devin Bush,27375,LB,PIT,1,0,0,25,60.0,,,,,,60.2,,,63.8,0,0,0,4,0,0,0,0,0
Michael Dwumfour,27376,DI,HST,1,0,0,13,59.3,,,,,,59.8,,,66.0,0,0,0,5,0,0,0,0,0
Josh Uche,27379,ED,NE,1,0,0,19,,,,,,,75.4,,,64.5,0,0,0,0,0,4,0,1,0
Corey Bojorquez,27626,P,CLV,1,0,0,8,,,60.0,,,,60.7,,64.8,66.9,0,0,6,0,0,0,4,0,0
Ben Ellefson,27766,TE,MIN,1,0,0,18,,,60.0,,,,59.1,,,64.7,0,0,5,0,0,2,5,0,0
Armon Watts,27844,DI,CHI,1,0,0,6,,,,,,,60.0,,,64.4,0,0,0,0,0,0,0,1,0
Bradley Bozeman,27934,C,CAR,1,0,0,5,,,60.0,,,,60.2,,,63.1,0,0,4,0,0,0,0,0,0
Michael Jordan,28021,G,CAR,1,0,0,5,,,60.0,,,,60.6,,,61.4,0,0,4,0,0,0,0,0,0
Davon Hamilton,28072,DI,JAX,1,0,0,15,59.0,,,,,,59.4,,,64.7,0,0,0,2,0,0,0,0,0
Malik Harrison,28081,LB,BLT,1,0,0,3,59.6,,,,,,60.0,,,66.2,0,0,0,3,5,3,6,1,0
Jerome Baker,28091,LB,MIA,1,0,0,17,60.0,,,,,,60.0,,,62.9,0,0,0,1,0,0,0,0,0
Daniel Carlson,28121,K,LV,1,0,0,23,,70.8,,,60.0,,60.0,,,61.5,0,0,3,0,5,0,0,0,0
Jake Hanson,28148,G,GB,1,0,0,12,,,60.0,,,,60.0,,,63.8,0,0,1,0,0,0,0,0,0
Tremon Smith,28196,CB,HST,1,1,0,13,59.7,,,57.4,,,79.0,,,72.2,0,0,0,5,5,6,8,4,1
Calvin Throckmorton,28238,G,NO,1,0,0,20,,,60.0,,,,61.0,,,67.8,0,0,4,0,0,0,0,0,0
Troy Dye,28251,LB,MIN,1,0,0,18,,,,,,,61.6,,,68.8,0,0,0,0,6,2,5,4,0
Brenden Schooler,28253,S,NE,1,0,0,19,,,,,,,60.5,,,67.7,0,0,0,0,2,4,3,1,0
Ryan Bates,28300,G,BUF,1,0,0,4,,,60.0,,,,60.3,,,63.3,0,0,5,0,0,0,0,0,0
Juwan Johnson,28305,TE,NO,1,0,0,20,,,60.0,,,,62.1,,,63.9,0,1,4,0,6,6,0,0,0
Kevin Givens,28308,DI,SF,1,0,0,28,59.0,,,,,,59.5,,,65.3,0,0,0,2,0,0,0,0,0
Oli Udoh,28394,T,MIN,1,0,0,18,,,60.0,,,,61.2,,,68.3,0,0,5,0,0,0,0,0,0
Bilal Nichols,28451,DI,LV,1,0,0,23,58.6,,,,,,58.8,,,66.1,0,0,0,5,0,0,0,0,0
Drew Forbes,28671,G,DET,1,0,0,11,,,60.0,,,,60.4,,,63.4,0,0,5,0,0,0,0,0,0
DeShon Elliott,28854,S,DET,1,0,0,11,,,,,,,60.0,,,62.2,0,0,0,0,2,0,0,0,0
Richie James Jr.,28991,WR,NYG,1,0,0,21,,,,,,,60.1,71.0,,62.8,0,0,0,0,0,0,0,6,0
Darius Harris,29188,LB,KC,2,0,0,16,60.0,,,,,,45.3,,,66.6,1,1,0,5,14,3,8,0,0
Logan Cooke,29214,P,JAX,1,0,0,15,,,60.0,,,,60.5,,66.8,66.6,0,0,5,0,0,0,3,0,0
Phil Haynes,29244,G,SEA,1,0,0,29,,,60.0,,,,60.7,,,66.5,0,0,3,0,0,0,0,0,0
Colton McKivitz,29314,T,SF,1,0,0,28,,,60.0,,,,60.0,,,62.4,0,0,2,0,0,0,0,0,0
Germaine Pratt,29407,LB,CIN,1,0,0,7,60.0,,,,,,61.0,,,65.2,0,0,0,6,0,0,0,1,0
Jeff Wilson Jr.,29413,HB,SF,1,0,0,28,,,,,,,52.2,,,63.2,0,0,0,0,2,0,0,0,0
Chris Board,29456,LB,DET,1,0,0,11,60.1,,,,,,61.0,,,68.2,0,0,0,6,6,7,4,3,1
Justin Jackson,29539,HB,DET,1,0,0,11,,,,57.1,,,30.0,,,65.0,2,0,0,0,6,7,4,3,0
Jason Sanders,29578,K,MIA,1,0,0,17,,69.8,,,60.0,,60.0,,,61.5,0,0,4,0,5,0,0,0,0
Quintez Cephus,29614,WR,DET,1,0,0,11,,,,,,,57.9,,,64.6,0,0,0,0,0,7,1,0,0
Logan Wilson,29623,LB,CIN,1,0,0,7,60.0,,,,,,60.9,,,64.3,0,0,0,6,0,0,0,1,0
Austin Schlottmann,30097,C,MIN,1,0,0,18,,,60.0,,,,60.4,,,63.5,0,0,5,0,0,0,0,0,0
Andrew Van Ginkel,30267,ED,MIA,1,0,0,17,,,,,,,70.8,,,64.6,0,0,0,0,1,2,4,0,1
Jacob Bobenmoyer,30352,LS,DEN,1,0,0,10,,,60.0,,,76.1,63.5,,,62.3,0,0,5,0,0,0,1,0,0
Dillon Radunz,30551,T,TEN,1,0,0,31,,,60.0,,,,60.8,,,66.8,0,0,5,0,0,0,0,0,0
Cordell Volson,30614,G,CIN,1,0,0,7,,,60.0,,,,60.6,,,64.7,0,0,4,0,0,0,0,0,0
T.J. Edwards,30737,LB,PHI,1,0,0,24,60.1,,,,,,60.1,,,62.5,0,0,0,5,0,2,0,0,0
Will Dissly,30762,TE,SEA,1,0,0,29,,,60.0,,,,76.1,,,66.5,0,0,3,0,0,4,0,0,0
Dee Delaney,31078,CB,TB,1,0,0,30,59.8,,,,,,52.4,,,26.9,1,1,0,1,6,2,4,4,0
George Odum,31342,S,SF,1,0,0,28,60.0,,,,,,63.6,,,70.8,0,0,0,3,3,4,5,6,0
Khalen Saunders,31534,DI,KC,1,0,0,16,60.0,,,,,,60.0,,,62.9,0,0,0,1,0,0,0,0,0
Mike Boone,31615,HB,DEN,1,0,0,10,,,,,,,56.3,,,64.9,0,0,0,0,0,4,0,2,0
Jakob Johnson,32565,FB,LV,1,0,0,23,,,,,,,57.5,,,63.5,0,0,0,0,0,5,2,0,0
Britain Covey,32933,WR,PHI,1,0,0,24,,,,,,,60.0,62.6,,62.5,0,0,0,0,0,0,0,4,0
Dane Jackson,32989,CB,BUF,1,0,0,4,59.8,,,,,,60.2,,,67.1,0,0,0,2,0,0,0,1,0
Tommy Townsend,33007,P,KC,2,0,0,16,,,60.0,,,,61.4,,75.5,68.3,0,0,12,0,0,0,8,0,0
Tyler Bass,33010,K,BUF,1,0,0,4,,66.4,,,60.0,,60.0,,,61.6,0,0,5,0,6,0,0,0,0
Robert Rochell,33693,CB,LA,1,0,0,26,60.0,,,,,,61.2,,,67.7,0,0,0,1,2,6,4,0,0
Nasir Adderley,33880,S,LAC,2,0,0,27,59.6,,,,,,61.7,,,71.3,0,0,0,8,3,0,0,3,0
Jake Bailey,33963,P,NE,1,0,0,19,,,60.0,,60.0,,60.0,,65.7,63.4,0,0,1,0,2,0,3,0,0
Rodrigo Blankenship,34038,K,IND,1,0,0,14,,44.3,,,60.0,,60.0,,,61.6,0,0,5,0,6,0,0,0,0
Matt Ammendola,34039,K,KC,1,0,0,16,,64.4,,,60.0,,59.9,,,21.7,0,1,5,0,6,0,0,0,0
Mike Hughes,34057,CB,DET,1,0,0,11,,,,,,,78.8,,,68.9,0,0,0,0,0,0,3,0,1
Kris Boyd,34222,CB,MIN,1,0,0,18,60.0,,,,,,61.8,,,71.7,0,0,0,1,5,2,5,4,0
Darnell Savage,34247,S,GB,1,0,0,12,59.9,,,,,,60.1,,,61.7,0,0,0,5,0,0,0,0,0
Zack Baun,34632,LB,NO,1,0,0,20,60.0,,,,,,61.5,,,67.7,0,0,0,7,6,6,5,4,0
Ross Matiscik,34710,LS,JAX,1,0,0,15,,,60.0,,,77.7,48.4,,,63.2,2,0,5,0,0,0,3,0,0
Jack Fox,34735,P,DET,1,0,0,11,,,60.0,,,,60.6,,64.7,66.4,0,0,5,0,0,0,4,0,0
Akeem Davis-Gaither,34788,LB,CIN,1,0,0,7,,,,,,,67.0,,,68.1,0,0,0,0,6,5,3,7,0
Lawrence Cager,34914,TE,NYJ,1,0,0,22,,,,,,,71.5,,,64.3,0,0,0,0,0,5,6,0,0
