player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Ivan Pace Jr.,53587,LB,CINCINNATI,5,0,0,138,94.4,10,10,70,38.8,41.4,29,2,25.7,8,201,78,28,0,95.0,5,7,37,65.2,48.6,18,29.7,5,69,45,17
Ryan Mullaney,53704,ED,CINCINNATI,4,0,0,138,52.4,0,1,15,100.0,6.7,1,1,3.3,0,16,16,1,0,66.2,0,0,2,100.0,50.0,1,0.0,0,2,2,0
Carrington Valentine,53750,CB,KENTUCKY,5,0,1,202,49.0,0,2,2,1.3,50.0,1,3,50.0,0,157,2,2,0,49.0,0,2,2,4.9,50.0,1,50.0,0,41,2,2
Jaheim Thomas,54193,LB,CINCINNATI,5,0,0,138,89.0,4,4,30,39.3,26.7,8,1,13.3,0,89,35,8,0,75.5,4,0,12,57.7,25.0,3,16.7,0,26,15,4
Aapri Washington,55013,CB,E CAROLINA,3,0,0,156,59.3,0,1,2,22.2,0.0,0,0,25.0,0,9,2,1,0,,0,0,0,0.0,,0,,0,1,0,0
Tim Terry,55020,LB,AKRON,3,0,0,102,45.3,1,1,4,7.5,50.0,2,0,25.0,0,53,4,2,0,46.5,0,1,1,8.3,100.0,1,50.0,0,12,1,1
Isaiah King,55037,CB,BUFFALO,3,0,0,126,59.1,0,0,1,3.0,0.0,0,0,0.0,0,33,1,0,0,59.1,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Chibueze Onwuka,55044,DI,BOSTON COL,5,0,0,121,62.4,1,7,108,99.2,5.6,6,0,4.6,1,118,117,9,0,63.7,1,5,41,100.0,9.8,4,7.3,0,45,45,6
Devonni Reed,55046,S,S CAROLINA,5,0,0,289,55.0,0,1,3,2.9,0.0,0,0,16.7,0,104,3,1,0,56.3,0,0,2,6.9,0.0,0,0.0,0,29,2,0
Troy Brown,55050,LB,OLE MISS,5,1,0,226,74.6,2,4,15,11.4,46.7,7,2,20.0,0,132,15,6,0,69.1,2,2,5,13.9,80.0,4,40.0,0,36,5,4
Angelo Howze,55073,ED,AKRON,1,0,0,102,57.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jabari Taylor,55075,ED,CINCINNATI,5,1,0,138,69.6,1,17,137,98.7,18.2,25,1,8.0,2,149,147,20,0,71.5,0,7,44,100.0,22.7,10,10.2,1,51,51,8
Wilson Huber,55090,LB,CINCINNATI,5,0,0,138,70.2,1,5,31,22.3,22.6,7,1,12.9,1,148,33,7,0,69.2,1,2,18,40.8,22.2,4,13.9,1,49,20,4
Ian Swenson,55104,LB,UCONN,6,0,0,146,62.5,3,1,26,14.6,15.4,4,0,7.7,0,198,29,4,0,59.9,1,1,11,22.4,18.2,2,9.1,0,58,13,2
Caleb Thomas,55105,DI,LA MONROE,5,0,0,209,62.0,0,5,99,100.0,6.1,6,1,3.5,1,101,101,6,0,65.1,0,4,35,100.0,11.4,4,8.6,1,37,37,5
Chris Bacon,55196,S,BOWL GREEN,5,0,0,122,54.5,0,2,7,2.9,14.3,1,0,14.3,0,241,7,2,0,55.8,0,2,4,4.1,25.0,1,25.0,0,98,4,2
Jaylon Jones,55197,CB,GA STATE,5,0,0,175,60.0,0,0,1,1.3,0.0,0,1,0.0,0,75,1,0,0,,0,0,0,0.0,,0,,0,22,0,0
Jordan Strachan,55198,ED,S CAROLINA,2,0,0,289,58.7,0,1,28,81.1,10.7,3,0,5.4,1,37,30,2,0,63.4,0,0,10,91.7,20.0,2,10.0,1,12,11,1
Zachary Ford,55353,CB,TOLEDO,5,0,0,316,55.8,0,1,3,2.3,0.0,0,0,16.7,0,128,3,1,0,58.9,0,0,1,2.1,0.0,0,0.0,0,48,1,0
Nate Givhan,55355,ED,TOLEDO,5,0,1,316,60.6,0,3,57,93.7,7.0,4,1,2.6,0,63,59,3,0,72.6,0,2,20,95.5,20.0,4,5.0,0,22,21,2
Austin Camden,55408,DI,UCF,1,0,0,323,58.5,0,0,2,100.0,0.0,0,1,0.0,0,2,2,0,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Anthony Montalvo,55417,DI,UCF,4,1,0,323,58.8,0,1,63,98.5,4.8,3,0,2.4,1,66,65,2,1,58.7,0,0,28,100.0,3.6,1,3.6,1,29,29,1
Coby Davis,55425,CB,WAKE,2,0,0,339,59.0,0,0,1,3.4,0.0,0,0,0.0,0,29,1,0,0,59.0,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Troy Simon,55427,S,TOLEDO,4,0,0,316,60.0,0,0,1,2.1,0.0,0,0,0.0,0,47,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Mike Allen,55430,ED,W KENTUCKY,5,0,0,346,57.7,1,7,69,98.6,8.7,6,0,5.8,0,71,70,8,0,66.9,1,5,26,100.0,15.4,4,11.5,0,26,26,6
Tyler Williams,55432,DI,WAKE,5,0,0,339,76.9,1,9,111,100.0,12.6,14,0,5.4,1,116,116,11,0,83.8,0,5,29,100.0,17.2,5,8.6,0,31,31,5
DJ Taylor,55438,LB,BOWL GREEN,5,0,0,122,70.7,1,0,11,7.8,18.2,2,0,13.6,1,141,11,2,0,69.7,1,0,6,10.7,16.7,1,8.3,0,56,6,1
Chase Monroe,55439,LB,CHARLOTTE,6,0,0,136,75.7,1,2,6,8.7,50.0,3,1,25.0,0,69,6,3,0,59.1,0,1,1,5.0,0.0,0,50.0,0,20,1,1
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,134,54.7,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,55.3,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Malik Hausman,55567,CB,HAWAII,5,0,0,180,58.2,0,0,2,1.7,0.0,0,1,0.0,0,117,2,0,0,,0,0,0,0.0,,0,,0,34,0,0
Azizi Hearn,55569,CB,UCLA,5,0,1,324,64.5,0,2,5,4.2,40.0,2,1,20.0,0,167,7,2,0,,0,0,0,0.0,,0,,0,40,0,0
Timarcus Davis,55574,CB,ARIZONA ST,4,0,0,110,59.1,0,0,0,0.9,,0,4,,0,116,1,0,0,,0,0,0,0.0,,0,,0,42,0,0
Wylan Free,55596,S,GA SOUTHRN,5,0,0,174,70.5,0,0,3,2.4,33.3,1,0,0.0,0,123,3,0,0,60.0,0,0,0,0.0,,1,,0,45,0,0
Anthony Johnson,55628,CB,VIRGINIA,5,0,1,335,60.0,0,0,1,0.5,0.0,0,4,0.0,0,187,1,0,0,,0,0,0,0.0,,0,,0,94,0,0
Zack Sanders,55638,CB,OHIO,4,0,0,259,55.8,0,0,2,2.2,0.0,0,0,0.0,0,136,3,0,0,56.9,0,0,1,3.8,0.0,0,0.0,0,53,2,0
Tre Shaw,55648,CB,W KENTUCKY,3,0,0,346,59.1,0,0,1,4.2,0.0,0,1,0.0,0,24,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Justin Broiles,55678,S,OKLAHOMA,5,1,0,261,76.9,0,0,5,5.3,20.0,1,1,0.0,0,113,6,0,0,60.0,0,0,1,2.5,0.0,0,0.0,0,40,1,0
Kordell Rodgers,55713,CB,TEXAS ST,5,0,0,314,72.7,0,1,1,0.7,100.0,1,0,50.0,0,153,1,1,0,72.4,0,0,0,0.0,,1,,0,48,0,0
Grayson Cash,55727,S,UAB,4,0,0,321,71.0,0,0,1,0.8,0.0,0,0,100.0,1,124,1,1,0,,0,0,0,0.0,,0,,0,27,0,0
Keyon Blankenbaker,55749,CB,TEXAS TECH,5,0,0,315,66.4,0,1,2,7.4,0.0,0,0,25.0,0,27,2,1,0,59.2,0,0,1,8.3,0.0,0,0.0,0,12,1,0
Jordyn Riley,55767,CB,LA MONROE,5,0,0,209,56.7,0,0,4,5.9,0.0,0,0,0.0,0,68,4,0,0,59.7,0,0,1,4.2,0.0,0,0.0,0,24,1,0
Jahmin Muse,55830,S,BUFFALO,5,1,0,126,61.6,0,0,7,4.6,0.0,0,0,0.0,0,151,7,0,0,56.2,0,0,3,6.7,0.0,0,0.0,0,45,3,0
Blake Bogan,55868,S,E MICHIGAN,4,0,0,160,60.0,0,0,1,1.0,0.0,0,0,0.0,0,105,1,0,0,,0,0,0,0.0,,0,,0,24,0,0
Cyrus Fagan,55895,S,NC STATE,5,0,0,248,59.2,0,0,1,0.7,0.0,0,0,0.0,0,148,1,0,0,,0,0,0,0.0,,0,,0,36,0,0
Latavious Brini,55915,S,ARKANSAS,5,0,0,111,68.0,0,2,11,7.6,18.2,2,3,9.1,0,158,12,2,0,62.6,0,1,6,8.9,16.7,1,8.3,0,79,7,1
Ameer Speed,55918,CB,MICH STATE,5,0,0,223,60.0,0,0,1,0.5,0.0,0,1,0.0,0,186,1,0,0,,0,0,0,0.0,,0,,0,74,0,0
Bennett Williams,55954,CB,OREGON,5,0,0,264,56.6,0,0,4,2.1,0.0,0,0,0.0,0,188,4,0,0,57.0,0,0,2,3.7,0.0,0,0.0,0,54,2,0
Bryant Fitzgerald,55961,S,INDIANA,5,0,0,190,58.3,0,0,3,2.4,33.3,1,1,33.3,1,170,4,1,0,59.4,0,0,2,3.5,50.0,1,50.0,1,57,2,1
Camron Harrell,55965,CB,SO MISS,4,0,0,296,55.3,1,1,12,14.0,0.0,0,0,8.3,0,93,13,2,0,52.7,0,0,5,13.9,0.0,0,0.0,0,36,5,0
Gervarrius Owens,55987,S,HOUSTON,4,0,0,182,60.0,0,0,1,0.8,0.0,0,0,0.0,0,123,1,0,0,,0,0,0,0.0,,0,,0,42,0,0
Tyrell Ajian,55995,S,KENTUCKY,5,0,0,202,59.2,0,0,1,0.8,0.0,0,0,0.0,0,120,1,0,0,,0,0,0,0.0,,0,,0,30,0,0
Bralen Trahan,56012,S,LA LAFAYET,5,0,0,207,59.7,0,0,1,0.5,0.0,0,0,0.0,0,190,1,0,0,,0,0,0,0.0,,0,,0,64,0,0
Kenny Bennett,56032,S,GA TECH,2,0,0,176,59.2,1,0,1,12.5,0.0,0,1,50.0,0,8,1,1,0,59.2,1,0,1,14.3,0.0,0,50.0,0,7,1,1
Xavier Cullens,56044,LB,MEMPHIS,5,0,1,218,66.9,0,1,33,22.5,15.2,5,2,1.5,0,160,36,1,0,69.3,0,1,14,27.8,28.6,4,3.6,0,54,15,1
Derrick Smith,56050,LB,W KENTUCKY,5,0,0,346,63.9,0,2,12,8.2,25.0,3,1,25.0,2,146,12,4,0,63.2,0,1,5,9.6,20.0,1,30.0,1,52,5,2
Jaylen Kelly-Powell,56057,S,AKRON,5,0,0,102,75.7,1,0,6,7.2,0.0,0,0,25.0,1,111,8,2,0,59.9,0,0,1,2.6,0.0,0,0.0,0,39,1,0
Hunter Reynolds,56060,S,UTAH ST,5,0,0,329,55.9,0,1,5,2.9,20.0,1,1,10.0,0,171,5,1,0,59.3,0,1,1,2.0,100.0,1,50.0,0,50,1,1
Eric Coley,56200,S,SYRACUSE,4,0,0,304,56.1,0,1,2,5.3,0.0,0,0,25.0,0,38,2,1,0,59.9,0,0,1,6.3,0.0,0,0.0,0,16,1,0
Shea Pitts,56242,LB,UCLA,3,0,0,324,59.7,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
Elijah Gates,56243,S,FRESNO ST,4,0,0,169,58.3,0,0,3,2.6,0.0,0,0,0.0,0,114,3,0,0,,0,0,0,0.0,,0,,0,44,0,0
Mo Osling III,56246,S,UCLA,5,0,0,324,57.4,0,0,2,1.0,0.0,0,0,0.0,0,200,2,0,0,59.6,0,0,1,2.0,0.0,0,0.0,0,50,1,0
Armani Marsh,56292,CB,WASH STATE,5,0,0,341,64.4,0,3,8,3.7,12.5,1,0,31.3,1,214,8,4,0,67.9,0,3,4,4.0,25.0,1,62.5,1,99,4,4
Jalen Harris,56321,ED,ARIZONA,5,1,0,109,60.2,1,5,129,93.8,7.0,9,0,3.9,2,144,135,8,0,64.4,0,2,29,90.9,17.2,5,10.3,2,33,30,4
Jose Ramirez,56323,ED,E MICHIGAN,5,0,0,160,72.2,2,20,121,99.2,20.7,25,2,9.1,0,130,129,22,0,71.5,0,8,33,100.0,30.3,10,12.1,0,38,38,8
Cole Maxwell,56332,ED,BAYLOR,3,1,0,118,66.7,1,2,37,95.0,8.1,3,1,4.1,0,40,38,3,0,71.7,0,2,9,100.0,22.2,2,11.1,0,9,9,2
Marcus Valdez,56333,ED,BOSTON COL,5,0,0,121,68.1,1,13,122,98.5,15.6,19,0,6.6,1,133,131,15,0,70.2,1,7,45,98.0,22.2,10,8.9,0,49,48,8
Myles Cecil,56334,DI,VANDERBILT,3,0,0,333,61.7,0,1,53,96.4,5.7,3,1,2.8,1,56,54,2,0,60.3,0,1,12,92.3,8.3,1,4.2,0,13,12,1
Nick Figueroa,56335,ED,USC,5,0,0,326,68.3,2,3,52,87.7,15.4,8,0,8.7,2,65,57,7,0,65.1,1,1,17,95.0,17.6,3,11.8,1,20,19,3
Terrance Lang,56343,ED,COLORADO,5,0,0,143,58.0,2,2,91,100.0,5.5,5,1,2.2,0,94,94,4,0,58.4,1,2,30,100.0,10.0,3,5.0,0,31,31,3
Taijh Alston,56348,ED,W VIRGINIA,5,0,1,343,61.6,2,4,76,100.0,11.8,9,2,5.3,1,81,81,7,0,59.1,0,1,28,100.0,10.7,3,1.8,0,29,29,1
Jelani Arnold,56376,DI,KANSAS,1,0,0,198,65.8,0,0,5,100.0,0.0,0,0,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Sam Burt,56379,DI,KANSAS,5,0,0,198,55.8,1,2,72,100.0,5.6,4,0,3.5,1,76,76,4,0,61.7,1,1,18,100.0,16.7,3,11.1,1,22,22,3
Zayin West,56384,ED,KENT STATE,5,0,0,201,60.1,0,6,105,100.0,7.6,8,0,4.8,2,108,108,8,0,65.3,0,4,31,100.0,19.4,6,12.9,2,31,31,6
Andre Jones,56395,ED,LA LAFAYET,5,1,0,207,64.3,2,10,116,85.5,16.4,19,2,6.9,2,152,130,14,0,55.8,0,5,39,88.2,12.8,5,6.4,0,51,45,5
Ibrahim Kante,56423,ED,BUFFALO,5,1,0,126,58.8,0,8,115,100.0,8.7,10,1,3.5,0,120,120,8,0,61.0,0,5,35,100.0,14.3,5,7.1,0,37,37,5
Brock Martin,56439,ED,OKLA STATE,4,0,0,262,65.1,3,4,103,84.9,11.7,12,0,5.3,2,126,107,9,0,68.5,2,3,32,94.4,25.0,8,14.1,2,36,34,7
Marcus Haynes,56441,ED,DOMINION,5,1,0,263,64.7,6,9,109,83.9,13.8,15,3,6.9,0,137,115,15,0,68.9,3,6,30,80.5,26.7,8,15.0,0,41,33,9
TyJuan Garbutt,56473,ED,VA TECH,4,1,0,337,65.9,7,8,98,94.5,14.3,14,1,9.7,2,109,103,17,0,67.2,5,4,48,96.2,14.6,7,11.5,1,53,51,10
Zion DeBose,56476,ED,KANSAS,5,0,0,198,60.1,0,1,27,96.6,7.4,2,0,1.9,0,29,28,1,0,54.5,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Christian Mejia,56478,DI,WASH STATE,4,0,0,341,63.1,0,4,61,100.0,11.5,7,0,6.6,2,67,67,6,0,58.7,0,3,26,100.0,11.5,3,5.8,0,28,28,3
Victor Jones,56486,ED,AKRON,5,1,1,102,61.2,4,6,131,89.3,7.6,10,1,5.3,2,159,142,12,0,57.0,1,1,46,89.1,8.7,4,6.5,2,55,49,4
Antoine Cook,56490,ED,KENT STATE,5,0,0,201,56.4,0,2,67,100.0,6.0,4,0,1.5,0,70,70,2,0,62.7,0,1,18,100.0,16.7,3,2.8,0,18,18,1
Walter Haire,56555,DI,BOWL GREEN,5,1,0,122,60.8,0,1,94,97.2,3.2,3,0,2.7,2,106,103,3,1,67.6,0,1,40,95.6,7.5,3,6.3,2,45,43,3
Shaundre Mims,56570,DI,E CAROLINA,5,0,0,156,55.9,1,2,59,100.0,6.8,4,0,4.2,1,60,60,4,0,57.9,1,1,13,100.0,15.4,2,15.4,1,13,13,3
Kolby Wyatt,56615,ED,HAWAII,3,0,0,180,54.5,0,0,23,92.0,4.3,1,0,0.0,0,25,23,0,0,53.1,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Jamal Woods,56640,DI,ILLINOIS,3,0,0,187,57.1,0,0,23,100.0,4.3,1,0,0.0,0,27,27,0,0,58.6,0,0,11,100.0,9.1,1,0.0,0,13,13,0
Alfred Bryant,56647,ED,INDIANA,5,0,0,190,56.6,4,5,125,81.9,7.2,9,1,4.4,1,166,136,10,0,57.3,2,3,44,85.5,9.1,4,8.0,1,55,47,6
Jamare Edwards,56686,DI,JAMES MAD,4,0,0,197,68.1,1,2,79,100.0,8.9,7,1,3.2,1,82,82,4,0,55.1,0,2,23,100.0,8.7,2,4.3,0,24,24,2
Bryce Brand,56691,ED,BOWL GREEN,5,1,0,122,68.1,1,5,73,89.7,15.1,11,0,5.5,1,87,78,7,0,66.5,0,4,31,91.7,22.6,7,6.5,0,36,33,4
B'Ahmad Miller,56693,DI,ARIZONA ST,3,0,0,110,55.9,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,56.6,0,0,5,100.0,0.0,0,0.0,0,5,5,0
DJ Johnson,56704,ED,OREGON,5,0,0,264,68.0,0,7,84,80.5,14.3,12,2,8.9,4,113,91,11,0,73.8,0,3,27,87.1,29.6,8,16.7,3,31,27,6
Isaac Hampton,56712,DI,CHARLOTTE,1,0,0,136,61.6,0,0,11,100.0,0.0,0,0,0.0,0,13,13,0,0,66.4,0,0,1,100.0,0.0,0,0.0,0,2,2,0
Phillip Paea,56717,DI,UTAH ST,3,1,0,329,57.1,0,1,44,100.0,2.3,1,0,1.1,0,46,46,1,0,55.1,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Caleb Sampson,56729,DI,KANSAS,5,1,0,198,70.3,2,6,125,100.0,10.4,13,0,4.8,2,135,135,10,1,62.2,2,3,62,100.0,9.7,6,5.6,1,70,70,6
Damian Jackson,56747,ED,BUFFALO,5,0,0,126,56.8,0,3,53,98.2,5.7,3,1,2.8,0,57,56,3,0,57.4,0,1,15,100.0,6.7,1,3.3,0,15,15,1
Marcus Buckley,56754,DI,NEW MEX ST,4,0,2,242,61.3,0,0,53,100.0,3.8,2,2,1.9,1,54,54,1,0,59.2,0,0,15,100.0,0.0,0,6.7,1,16,16,1
Xach Gill,56758,DI,TEMPLE,5,0,0,306,62.0,0,2,63,100.0,7.9,5,0,1.6,0,67,67,2,0,66.8,0,2,19,100.0,21.1,4,5.3,0,19,19,2
Jordon Riley,56759,DI,OREGON,5,0,0,264,56.3,0,2,67,100.0,4.5,3,0,3.0,1,72,72,3,0,59.9,0,1,16,100.0,12.5,2,9.4,1,17,17,2
Kofi Wardlow,56785,ED,CHARLOTTE,5,0,0,136,56.5,0,4,48,98.1,8.3,4,0,6.3,1,54,53,5,0,61.2,0,3,21,100.0,19.0,4,11.9,1,24,24,4
Kai Caesar,56792,DI,OHIO,5,0,0,259,61.3,0,3,84,100.0,3.6,3,0,1.8,0,88,88,3,0,61.7,0,1,28,100.0,3.6,1,1.8,0,29,29,1
Jerron Cage,56796,DI,OHIO STATE,5,0,0,260,67.6,0,2,39,100.0,12.8,5,1,2.6,0,41,41,2,0,67.4,0,1,13,100.0,23.1,3,3.8,0,15,15,1
Deslin Alexandre,56807,ED,PITTSBURGH,2,0,0,268,56.7,1,1,26,96.4,3.8,1,0,3.8,0,28,27,2,0,58.3,1,0,10,90.9,0.0,0,5.0,0,11,10,1
