player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
RJ Potts,55080,ED,N COLORADO,5,9,,9.0,253,0,39.6,0,1,0,0,0,0.0
Dakarai Cabell,141373,S,ROB MORRIS,3,7,,3.5,277,0,39.6,0,2,0,0,0,0.0
Colby Williams,141325,CB,UTAHTC,3,5,,2.5,1285,0,39.6,0,2,0,0,0,0.0
Matthew Bailey,158197,S,ILLINOIS,1,1,,1.0,187,0,39.6,0,1,0,0,0,0.0
Nolan Askelson,91334,LB,MONTANA ST,5,14,,7.0,233,0,39.6,0,2,0,0,0,0.0
Reddy Steward,97289,CB,TROY,3,6,,6.0,318,0,39.6,0,1,0,0,0,0.0
Ed Conoran,158577,S,C MICHIGAN,1,1,,1.0,134,0,39.6,0,1,0,0,0,0.0
Rashad Wisdom,97249,S,UTSA,3,10,,10.0,331,0,39.6,0,1,0,0,0,0.0
Ahmaad Moses,158276,S,SMU,2,3,,3.0,287,0,39.6,0,1,0,0,0,0.0
Dylan Appleton,138035,S,MURRAY ST,3,5,,5.0,236,0,39.6,0,1,0,0,0,0.0
Samy Johnson,97158,CB,ARK STATE,2,3,,3.0,113,0,39.6,0,1,0,0,0,0.0
Amonte' Strothers,91263,CB,DELAWARE,2,2,,2.0,151,0,39.6,0,1,0,0,0,0.0
Anthony Wilson,97220,S,GA SOUTHRN,4,13,,13.0,174,0,39.6,0,1,0,0,0,0.0
Chris McDonald,97222,CB,TOLEDO,2,5,,5.0,316,0,39.6,0,1,0,0,0,0.0
Marcus Harris,97230,CB,IDAHO,1,1,,1.0,185,0,39.6,0,1,0,0,0,0.0
Trevian Tribble,159072,S,WEBER ST,1,2,,2.0,342,0,39.6,0,1,0,0,0,0.0
Alex Hogan,97354,CB,HOUSTON,3,22,,22.0,182,0,39.6,0,1,0,0,0,0.0
Izaiah Kelley,144364,LB,ABILENE CH,3,16,,8.0,100,0,39.6,0,2,0,0,0,0.0
Shi'heem Watkins,97355,S,MERCER,5,15,,5.0,219,0,39.6,0,3,0,0,0,0.0
Myles Wiley,148913,CB,HARVARD,1,5,,5.0,179,0,39.6,0,1,0,0,0,0.0
Dominick Poole,123195,CB,CITADEL,3,4,,2.0,139,0,39.6,0,2,0,0,0,0.0
Kilinahe Mendiola-Jensen,146198,CB,UNLV,1,8,,8.0,325,0,39.6,0,1,0,0,0,0.0
Marquez Beason,97360,CB,ALAB A&M,2,6,,6.0,104,0,39.6,0,1,0,0,0,0.0
Avantae Williams,122229,S,MIAMI FL,1,2,,2.0,220,0,39.6,0,1,0,0,0,0.0
Jack Smiechowski,159264,LB,COLUMBIA,1,3,,3.0,145,0,39.6,0,1,0,0,0,0.0
TD Blackmon,90953,LB,AIR FORCE,4,10,,10.0,101,0,39.6,0,1,0,0,0,0.0
Fred Thompkins,158143,LB,UNLV,2,3,,3.0,325,0,39.6,0,1,0,0,0,0.0
Beau Freyler,144549,S,IOWA STATE,4,20,,10.0,193,0,39.6,0,2,0,0,0,0.0
Matt Jaworski,149312,ED,FORDHAM,1,3,,3.0,168,0,39.6,0,1,0,0,0,0.0
Kajuan Banks,158125,CB,S CAROLINA,1,1,,1.0,289,0,39.6,0,1,0,0,0,0.0
Dorian Strong,123366,CB,VA TECH,1,1,,1.0,337,0,39.6,0,1,0,0,0,0.0
Colin Bohanek,137996,LB,E ILLINOIS,2,10,,10.0,158,0,39.6,0,1,0,0,0,0.0
Seyi Oladipo,145984,S,BOISE ST,5,31,,7.8,120,0,39.6,0,4,0,0,0,0.0
Jaden Keller,144086,LB,VA TECH,3,7,,7.0,337,0,39.6,0,1,0,0,0,0.0
Dominique Bradshaw,123444,CB,W KENTUCKY,3,6,,6.0,346,0,39.6,0,1,0,0,0,0.0
David Ealey III,149355,S,GEORGETOWN,3,10,,10.0,172,0,39.6,0,1,0,0,0,0.0
Tim O'Hearn,149389,ED,LAFAYETTE,1,1,,1.0,203,0,39.6,0,1,0,0,0,0.0
Lyrik Rawls,144661,S,OKLA STATE,1,6,,6.0,262,0,39.6,0,1,0,0,0,0.0
Jackson Fortney,159285,ED,CORNELL,1,2,,2.0,147,1,0.0,0,1,0,0,0,0.0
Anthony Beavers Jr.,146420,S,USC,3,7,,7.0,326,0,39.6,0,1,0,0,0,0.0
Nick Emmanwori,158121,S,S CAROLINA,5,23,,11.5,289,0,39.6,0,2,0,0,0,0.0
Josh Kemp,136895,CB,TARLETON,4,13,,13.0,401,0,39.6,0,1,0,0,0,0.0
Jason Scott,123549,CB,BOSTON COL,1,2,,2.0,121,0,39.6,0,1,0,0,0,0.0
Bryce Steele,143838,LB,BOSTON COL,2,7,,7.0,121,0,39.6,0,1,0,0,0,0.0
Caleb Coleman,144774,S,W VIRGINIA,1,2,,2.0,343,0,39.6,0,1,0,0,0,0.0
Joshua Rudolph,149135,LB,AUSTINPEAY,1,1,,1.0,116,0,39.6,0,1,0,0,0,0.0
Tobias Harris,134812,CB,DOMINION,3,5,,5.0,263,0,39.6,0,1,0,0,0,0.0
Malachi Langley,97532,LB,FRESNO ST,3,8,,8.0,169,0,39.6,0,1,0,0,0,0.0
Tyler Strain,144814,CB,ILLINOIS,1,1,,1.0,187,0,39.6,0,1,0,0,0,0.0
Jeffrey Wells,134774,S,S ILLINOIS,1,2,,2.0,295,0,39.6,0,1,0,0,0,0.0
Derek McDonald,144059,LB,SYRACUSE,2,6,,6.0,304,0,39.6,0,1,0,0,0,0.0
Josh Green,89172,S,TENN STATE,3,20,,20.0,308,0,39.6,0,1,0,0,0,0.0
Jaydon Hood,144935,LB,MICHIGAN,1,2,,2.0,222,0,39.6,0,1,0,0,0,0.0
Cameron Oliver,146206,CB,UNLV,1,1,,1.0,325,1,0.0,0,1,0,0,0,0.0
De'Arre McDonald,123572,CB,MIDDLE TN,1,3,,3.0,224,0,39.6,0,1,0,0,0,0.0
Devon Williams,144984,LB,MINNESOTA,2,6,,6.0,225,0,39.6,0,1,0,0,0,0.0
Chris Joines,159848,S,MERCER,4,13,,6.5,219,0,39.6,0,2,0,0,0,0.0
Leo Lowin,121586,LB,ARMY,1,2,,2.0,114,0,39.6,0,1,0,0,0,0.0
Aaron Bibbins,121555,S,ARMY,2,12,,12.0,114,0,39.6,0,1,0,0,0,0.0
Tyrique Stevenson,97562,CB,MIAMI FL,3,6,,3.0,220,0,39.6,0,2,0,0,0,0.0
Jaxon Lee,143712,S,MONTANA,2,2,,2.0,232,0,39.6,0,1,0,0,0,0.0
Alex Branch,145781,S,KENT STATE,1,3,,3.0,201,0,39.6,0,1,0,0,0,0.0
Ronald Holmes,138374,LB,DELWARE ST,3,10,,5.0,152,0,39.6,0,2,0,0,0,0.0
Davonte Brown,123734,CB,UCF,1,1,,1.0,323,0,39.6,0,1,0,0,0,0.0
Rett Russell,88520,S,CITADEL,3,12,,12.0,139,0,39.6,0,1,0,0,0,0.0
Khay Loyd,159849,S,MERCER,3,13,,4.3,219,0,39.6,0,3,0,0,0,0.0
Juwan Johnson,159852,CB,MERCER,2,3,,3.0,219,1,0.0,0,1,0,0,0,0.0
Traye Laster,138381,CB,DELWARE ST,1,9,,9.0,152,0,39.6,0,1,0,0,0,0.0
Jakobe Thomas,145309,S,MIDDLE TN,2,10,,10.0,224,0,39.6,0,1,0,0,0,0.0
Yusuf Ahmed,149484,LB,DAVIDSON,1,3,,3.0,149,0,39.6,0,1,0,0,0,0.0
Dakota Cochran,145721,LB,C MICHIGAN,2,2,,2.0,134,0,39.6,0,1,0,0,0,0.0
Nick Jako,149485,CB,DAVIDSON,3,7,,7.0,149,0,39.6,0,1,0,0,0,0.0
Latrez Shelton,157891,CB,UTEP,1,1,,1.0,330,0,39.6,0,1,0,0,0,0.0
Jarad McCray,88371,S,MURRAY ST,3,16,,16.0,236,0,39.6,0,1,0,0,0,0.0
Jordan Revels,97672,ED,TEXAS ST,3,7,,7.0,314,0,39.6,0,1,0,0,0,0.0
Caleb Bowling,149565,S,DRAKE,4,16,,16.0,153,0,39.6,0,1,0,0,0,0.0
Tremel States-Jones,157864,S,S ALABAMA,1,1,,1.0,288,0,39.6,0,1,0,0,0,0.0
Dave Herard,123779,S,VIRGINIA,1,1,,1.0,335,0,39.6,0,1,0,0,0,0.0
Dorian Jones,88336,S,CAMPBELL,3,4,,4.0,131,0,39.6,0,1,0,0,0,0.0
Alex Villas,143236,CB,DELAWARE,3,10,,10.0,151,0,39.6,0,1,0,0,0,0.0
Chandler Corley,111228,LB,LIMEST,1,16,,16.0,1283,0,39.6,0,1,0,0,0,0.0
James Crim,149607,S,PRESBYTERN,2,17,,17.0,271,0,39.6,0,1,0,0,0,0.0
Trey Rucker,97684,CB,OKLA STATE,1,9,,3.0,262,0,39.6,0,3,0,0,0,0.0
Tim White,148022,S,ROB MORRIS,3,21,,21.0,277,0,39.6,0,1,0,0,0,0.0
George Nyakwol,52203,S,RICE,4,10,,5.0,275,0,39.6,0,2,0,0,0,0.0
Jaidyn Denis,138406,CB,ELON,2,2,,2.0,162,0,39.6,0,1,0,0,0,0.0
Sean Tucker,123840,CB,TOWSON,1,1,,1.0,317,0,39.6,0,1,0,0,0,0.0
Teagan Wilk,123843,S,E CAROLINA,3,9,,9.0,156,0,39.6,0,1,0,0,0,0.0
Nick Murray,149636,CB,SAN DIEGO,1,1,,1.0,283,0,39.6,0,1,0,0,0,0.0
King Ambers,160026,CB,TXAMCO,1,1,,1.0,1139,0,39.6,0,1,0,0,0,0.0
Ricky Richardson,168366,LB,LINCOK,1,4,,4.0,1452,0,39.6,0,1,0,0,0,0.0
DaRon Gilbert,109113,S,LAFAYETTE,5,13,,13.0,203,0,39.6,0,1,0,0,0,0.0
Nasim Cooper,138426,CB,HOWARD,1,4,,4.0,184,0,39.6,0,1,0,0,0,0.0
Cannon Blauser,97718,LB,OHIO,2,3,,3.0,259,0,39.6,0,1,0,0,0,0.0
William McRainey,132419,LB,GARD-WEBB,3,3,,3.0,171,1,0.0,0,1,0,0,0,0.0
Connor Reid,87001,S,BUTLER,3,19,,19.0,127,0,39.6,0,1,0,0,0,0.0
Joshua Scott,157470,CB,E MICHIGAN,2,6,,6.0,160,0,39.6,0,1,0,0,0,0.0
RJ Williams,149725,LB,STETSON,1,1,,1.0,302,0,39.6,0,1,0,0,0,0.0
Jacob Hargraves,108736,S,ALBANY,2,9,,9.0,106,0,39.6,0,1,0,0,0,0.0
Ferlando Jordan,56179,CB,SE LA,2,3,,3.0,294,0,39.6,0,1,0,0,0,0.0
Sean-Krystoff King,160087,S,TXAMCO,1,5,,5.0,1139,0,39.6,0,1,0,0,0,0.0
Jason Riedy,149732,CB,STETSON,2,2,,2.0,302,0,39.6,0,1,0,0,0,0.0
Cristos Argys,86996,S,HOLY CROSS,5,24,,12.0,181,0,39.6,0,2,0,0,0,0.0
Eric Coley,56200,S,SYRACUSE,4,9,,9.0,304,0,39.6,0,1,0,0,0,0.0
Patrick Coury,143159,S,BUTLER,2,2,,1.0,127,0,39.6,0,2,0,0,0,0.0
Lucas Kozlowski,143158,S,BUTLER,4,22,,11.0,127,0,39.6,0,2,0,0,0,0.0
Jaylin White,56235,CB,UC DAVIS,1,21,,21.0,322,0,39.6,0,1,0,0,0,0.0
Jalen Jackson,97887,CB,MIDDLE TN,3,7,,7.0,224,0,39.6,0,1,0,0,0,0.0
B.J. Turner,84540,LB,CHARLOTTE,5,9,,9.0,136,0,39.6,0,1,0,0,0,0.0
Kody Leach,143157,S,BUTLER,2,7,,7.0,127,0,39.6,0,1,0,0,0,0.0
Brian Lee Jr.,108362,LB,MAINE,3,6,,6.0,212,0,39.6,0,1,0,0,0,0.0
Jayqwan Louis,168301,S,WARNER,1,2,,2.0,407,0,39.6,0,1,0,0,0,0.0
Davondre Robinson,55861,S,CHARLOTTE,2,7,,7.0,136,0,39.6,0,1,0,0,0,0.0
Robert O'Donnell,108344,LB,SACR HEART,1,1,,1.0,280,0,39.6,0,1,0,0,0,0.0
Jakobi Robinson,160270,CB,ALABAMA ST,2,3,,3.0,105,0,39.6,0,1,0,0,0,0.0
Xavier Watts,122914,S,NOTRE DAME,3,9,,9.0,258,0,39.6,0,1,0,0,0,0.0
David Spaulding,97890,CB,S CAROLINA,1,10,,3.3,289,0,39.6,0,3,0,0,0,0.0
Larry Turner-Gooden,157308,CB,TEXAS,1,3,,3.0,311,0,39.6,0,1,0,0,0,0.0
Holt Fletcher,148773,LB,CORNELL,1,8,,8.0,147,1,0.0,0,1,0,0,0,0.0
Greg Penn III,146780,LB,LSU,3,5,,5.0,211,0,39.6,0,1,0,0,0,0.0
Jalen Mackie,108209,LB,UMASS,3,4,,4.0,216,0,39.6,0,1,0,0,0,0.0
Christian Sweeney,143035,LB,COLGATE,1,3,,3.0,142,0,39.6,0,1,0,0,0,0.0
Shahid Reece,57736,LB,PRVIEW A&M,3,9,,9.0,270,0,39.6,0,1,0,0,0,0.0
Blaine Anderson,143031,S,COLGATE,4,20,,10.0,142,0,39.6,0,2,0,0,0,0.0
Reggie Pearson Jr.,83915,S,TEXAS TECH,5,24,,12.0,315,0,39.6,0,2,0,0,0,0.0
Michael Slivka,143028,LB,COLGATE,2,10,,10.0,142,0,39.6,0,1,0,0,0,0.0
Tamichael Shellman,167767,CB,KYCRST,1,4,,4.0,1474,0,39.6,0,1,0,0,0,0.0
Nigel Cochran,169082,S,KY STATE,1,14,,14.0,378,0,39.6,0,1,0,0,0,0.0
Joseph Jamison,167733,CB,KYCRST,1,11,,5.5,1474,0,39.6,0,2,0,0,0,0.0
Tre Allen,57846,LB,MURRAY ST,2,2,,2.0,236,0,39.6,0,1,0,0,0,0.0
MJ Daniels,146821,S,OLE MISS,2,8,,8.0,226,0,39.6,0,1,0,0,0,0.0
Bryce Gallagher,97905,LB,NWESTERN,5,16,,8.0,256,0,39.6,0,2,0,0,0,0.0
AG McGhee,156812,CB,MARSHALL,1,1,,1.0,214,0,39.6,0,1,0,0,0,0.0
Jeremiah Davis,83892,LB,STF AUSTIN,3,7,,7.0,301,0,39.6,0,1,0,0,0,0.0
Evan DiMaggio,139025,LB,FURMAN,3,6,,6.0,170,0,39.6,0,1,0,0,0,0.0
Joe Andreessen,108177,LB,BRYANT,4,11,,11.0,124,0,39.6,0,1,0,0,0,0.0
Colin Graves,149760,S,VALPO,3,12,,12.0,332,0,39.6,0,1,0,0,0,0.0
Dion Kuinlan,167552,S,ASSMPT,1,7,,2.3,1257,0,39.6,0,3,0,0,0,0.0
Matt Amato,108165,LB,SACR HEART,1,2,,2.0,280,0,39.6,0,1,0,0,0,0.0
D'Verick Daniel,156539,S,FIU,1,1,,1.0,166,0,39.6,0,1,0,0,0,0.0
Aubrey Miller Jr.,57993,LB,JACKSON ST,1,3,,1.5,194,0,39.6,0,2,0,0,0,0.0
Kedrick Green,160528,S,HOWARD,1,3,,3.0,184,0,39.6,0,1,0,0,0,0.0
Aaron Smith,142779,LB,SCAR STATE,4,8,,8.0,290,0,39.6,0,1,0,0,0,0.0
Jack Rhodes,139040,S,FURMAN,3,11,,5.5,170,0,39.6,0,2,0,0,0,0.0
Nick Hand,149810,S,STTHOM,2,4,,4.0,1129,0,39.6,0,1,0,0,0,0.0
Nick Kubitz,106811,LB,N DAK ST,5,13,,4.3,250,0,39.6,0,3,0,0,0,0.0
Cam Bright,58115,LB,WASHINGTON,3,7,,7.0,340,0,39.6,0,1,0,0,0,0.0
Jahquez Robinson,123931,S,ALABAMA,2,3,,3.0,103,0,39.6,0,1,0,0,0,0.0
Kye Stokes,156487,S,OHIO STATE,2,15,,15.0,260,0,39.6,0,1,0,0,0,0.0
Dylan Leonardis,160562,LB,MOREHEAD,1,1,,1.0,234,0,39.6,0,1,0,0,0,0.0
Jake Brown,106694,LB,HARVARD,3,17,,17.0,179,0,39.6,0,1,0,0,0,0.0
Caleb Wheatland,156454,LB,MARYLAND,2,2,,2.0,215,0,39.6,0,1,0,0,0,0.0
Taiwan Berryhill,122547,LB,KANSAS,5,23,,23.0,198,0,39.6,0,1,0,0,0,0.0
Bam Martin-Scott,146904,LB,S CAROLINA,1,3,,3.0,289,0,39.6,0,1,0,0,0,0.0
Monty Montgomery,58203,LB,LOUISVILLE,5,6,,6.0,210,0,39.6,0,1,0,0,0,0.0
Kaleb Hayes,52137,CB,BYU,2,2,,2.0,128,0,39.6,0,1,0,0,0,0.0
Quincy Lenton,43195,S,YNGTOWN ST,4,18,,18.0,353,0,39.6,0,1,0,0,0,0.0
Phillip Dunnam,156406,S,INDIANA,3,8,,8.0,190,0,39.6,0,1,0,0,0,0.0
Cam Smith,98837,CB,S CAROLINA,2,17,,8.5,289,0,39.6,0,2,0,0,0,0.0
Jaylen McCollough,98845,S,TENNESSEE,4,24,,12.0,307,0,39.6,0,2,0,0,0,0.0
Wade Woodaz,156237,LB,CLEMSON,2,6,,3.0,140,0,39.6,0,2,0,0,0,0.0
Jamar Richardson,98886,CB,S ALABAMA,1,2,,2.0,288,0,39.6,0,1,0,0,0,0.0
Zerrian Meander,160719,S,EANMGH,1,9,,9.0,858,0,39.6,0,1,0,0,0,0.0
Trevon Flowers,83393,S,TENNESSEE,3,14,,14.0,307,0,39.6,0,1,0,0,0,0.0
Mark Conrad,106195,S,ST FRANCIS,2,10,,3.3,299,0,39.6,0,3,0,0,0,0.0
Christian Brown,106184,CB,HOWARD,1,1,,1.0,184,0,39.6,0,1,0,0,0,0.0
R.J. Roderick,83376,S,S CAROLINA,2,6,,3.0,289,0,39.6,0,2,0,0,0,0.0
Maverick Gamble,106142,CB,MERRIMACK,4,23,,11.5,385,0,39.6,0,2,0,0,0,0.0
Rickey Hyatt Jr.,124066,S,S ALABAMA,2,5,,5.0,288,0,39.6,0,1,0,0,0,0.0
Aaron Webb,149255,CB,TENN MARTN,1,5,,5.0,310,0,39.6,0,1,0,0,0,0.0
Quinton Sharkey,150124,LB,NICHOLLS,1,2,,2.0,243,0,39.6,0,1,0,0,0,0.0
Tay Coleman,150140,S,NWSTATE,1,6,,6.0,257,0,39.6,0,1,0,0,0,0.0
Dru Polidore,155951,CB,MONTANA ST,1,1,,1.0,233,0,39.6,0,1,0,0,0,0.0
Moses Douglass,98899,LB,ALAB A&M,2,7,,7.0,104,0,39.6,0,1,0,0,0,0.0
Ashanti Cistrunk,98958,LB,OLE MISS,3,3,,3.0,226,0,39.6,0,1,0,0,0,0.0
Caleb Nartey,142507,CB,LIUSHAR,2,2,,2.0,1298,0,39.6,0,1,0,0,0,0.0
Ara Rauls III,150144,S,NWSTATE,2,4,,4.0,257,0,39.6,0,1,0,0,0,0.0
Conner Long,166883,S,CONCMI,1,8,,8.0,1472,0,39.6,0,1,0,0,0,0.0
Noah Boykin,83347,CB,UMASS,3,7,,7.0,216,0,39.6,0,1,0,0,0,0.0
Khalil Dawsey,106028,CB,HARVARD,3,18,,18.0,179,0,39.6,0,1,0,0,0,0.0
Chase Lasater,60894,LB,E KENTUCKY,5,29,,29.0,159,0,39.6,0,1,0,0,0,0.0
Michael Oppong,106021,LB,UMASS,4,10,,10.0,216,0,39.6,0,1,0,0,0,0.0
Malachi Brown,43243,S,ALBANY ST,1,5,,5.0,360,0,39.6,0,1,0,0,0,0.0
Lovelle Williams,166769,S,MARS HILL,1,11,,5.5,383,0,39.6,0,2,0,0,0,0.0
Jermaine Baker,106018,CB,YALE,2,14,,14.0,352,0,39.6,0,1,0,0,0,0.0
Joel Williams,124083,S,MEMPHIS,2,3,,3.0,218,0,39.6,0,1,0,0,0,0.0
James Mozelle,166509,S,STANKN,1,4,,4.0,1455,0,39.6,0,1,0,0,0,0.0
Tre'Vius Hodges-Tomlinson,99256,CB,TCU,1,1,,1.0,305,0,39.6,0,1,0,0,0,0.0
Jayden Sheridan,150222,CB,UTAHTC,4,4,,4.0,1285,0,39.6,0,1,0,0,0,0.0
Tayvion Beasley,160755,CB,JACKSON ST,3,7,,7.0,194,1,0.0,0,1,0,0,0,0.0
Jahleel Porter,160915,CB,VA MILT IN,4,11,,11.0,336,0,39.6,0,1,0,0,0,0.0
Chris Ware,166109,S,MILES,1,7,,7.0,386,0,39.6,0,1,0,0,0,0.0
Matt Koshiol,105952,S,N DAKOTA,1,3,,3.0,249,0,39.6,0,1,0,0,0,0.0
Cooper DeVeau,105934,CB,BROWN,2,6,,3.0,123,0,39.6,0,2,0,0,0,0.0
German Green,83294,CB,MICHIGAN,1,3,,3.0,222,0,39.6,0,1,0,0,0,0.0
Gemon Green,83293,CB,MICHIGAN,5,8,,8.0,222,0,39.6,0,1,0,0,0,0.0
Riley Moss,83259,CB,IOWA,1,3,,3.0,192,0,39.6,0,1,0,0,0,0.0
Julius Brents,83256,CB,KANSAS ST,2,2,,2.0,199,0,39.6,0,1,0,0,0,0.0
Terron Mallory,105846,CB,SACR HEART,2,2,,2.0,280,0,39.6,0,1,0,0,0,0.0
Kobe Jenkins,155713,S,LINCOK,2,17,,17.0,1452,0,39.6,0,1,0,0,0,0.0
O'Donnell Fortune,124235,CB,S CAROLINA,2,2,,2.0,289,0,39.6,0,1,0,0,0,0.0
Jayden Stanley,155573,S,UC DAVIS,2,3,,1.5,322,0,39.6,0,2,0,0,0,0.0
Darrell Livingston,160966,CB,KEISER,1,8,,8.0,1475,0,39.6,0,1,0,0,0,0.0
Kalen McGee,168368,CB,LINCOK,2,11,,11.0,1452,1,0.0,0,1,0,0,0,0.0
Ryder Meyer,105638,CB,MONTANA,2,4,,2.0,232,0,39.6,0,2,0,0,0,0.0
Jordan Poole,144001,LB,NC STATE,1,4,,4.0,248,0,39.6,0,1,0,0,0,0.0
Doneiko Slaughter,124297,S,TENNESSEE,1,1,,1.0,307,0,39.6,0,1,0,0,0,0.0
Jaylon Jones,124328,CB,TEXAS A&M,1,3,,3.0,312,0,39.6,0,1,0,0,0,0.0
Adrian Hope,64444,ED,COAST CAR,2,2,,2.0,141,0,39.6,0,1,0,0,0,0.0
Ray Thornton III,99727,S,USF,1,4,,4.0,327,0,39.6,0,1,0,0,0,0.0
Shiloh Means,64602,S,PENN,3,33,,8.3,267,0,39.6,0,4,0,0,0,0.0
Porter Connors,155570,LB,UC DAVIS,3,8,,8.0,322,1,0.0,0,1,0,0,0,0.0
Xavier Henderson,66267,S,MICH STATE,1,5,,5.0,223,0,39.6,0,1,0,0,0,0.0
Michael Bates Jr.,155554,S,MITECH,1,2,,1.0,980,0,39.6,0,2,0,0,0,0.0
Elijah Eberhardt,130360,CB,ALAB A&M,2,4,,4.0,104,0,39.6,0,1,0,0,0,0.0
