player_id,team,opp,pos,name,fpts,proj_own,min_exposure,max_exposure,salary,custom,rg_id,partner_id
1181702,MICH,OSU,WR,Hunter Neff,,0,0,0,3000,,,1181702
1390933,ISU,TCU,RB,Caden Kock,,0,0,0,3000,,,1390933
1181625,UL,UK,WR,Francis Sherman,0.46,0,0,0,3000,,,1181625
1180415,PUR,IU,WR,Garrett Miller,,0,0,0,3000,,,1180415
977867,COL,UTAH,WR,R.J. Sneed II,4.24,0,0,0,3600,,,977867
1181317,AUB,BAMA,WR,Tommy Nesmith,,0,0,0,3000,,,1181317
976459,MINN,WISC,QB,Tanner Morgan,,0,0,0,5600,,,976459
1380615,MSU,PSU,QB,Katin Houser,,0,0,0,4500,,,1380615
1074727,MICH,OSU,WR,Carter Selzer,,0,0,0,3000,,,1074727
1380648,AUB,BAMA,WR,Jake Kruse,,0,0,0,3000,,,1380648
1162606,SCAR,CLEM,WR,Austin Stogner,5.55,0,0,0,3100,,,1162606
1171439,PSU,MSU,RB,Tank Smith,0.67,0,0,0,3000,,,1171439
910569,ORE,ORST,WR,Cam McCormick,1.08,0,0,0,3100,,,910569
1394717,COL,UTAH,WR,Cole Boscia,,0,0,0,3000,,,1394717
1171109,C-C,JMU,QB,Grayson McCall,,0,0,0,8000,,,1171109
1395949,UGA,GT,RB,Andrew Paul,,0,0,0,3000,,,1395949
1409480,C-C,JMU,RB,Isaiah Jones,,0,0,0,3000,,,1409480
1231829,OKST,WVU,RB,Deondre Jackson,4.4,0,0,0,3200,,,1231829
1180812,TCU,ISU,WR,Brent Matiscik,,0,0,0,3000,,,1180812
1290823,WVU,OKST,RB,Justin Johnson Jr.,11.61,4,0,0,4600,,,1290823
1170956,FAU,WKU,RB,Kelvin Dean Jr.,,0,0,0,3200,,,1170956
1181659,MICH,OSU,WR,Cornelius Johnson,5.97,0,0,0,4300,,,1181659
1182627,UGA,GT,RB,Sevaughn Clark,1.88,0,0,0,3000,,,1182627
1074706,MICH,OSU,WR,Joel Honigford,0.47,0,0,0,3200,,,1074706
1380627,MSU,PSU,WR,Jack Nickel,,0,0,0,3000,,,1380627
1229092,PUR,IU,QB,Christian Gelov,,0,0,0,4500,,,1229092
1380649,AUB,BAMA,WR,Colby Stafford,,0,0,0,3000,,,1380649
1285917,UGA,GT,WR,Brock Bowers,18.6,13,0,0,6100,,,1285917
1394718,COL,UTAH,WR,Zach Courtney,,0,0,0,3000,,,1394718
1396918,SCAR,CLEM,QB,Tanner Bailey,,0,0,0,4500,,,1396918
1286709,OKST,WVU,WR,Vance Hooper,,0,0,0,3000,,,1286709
1181638,MICH,OSU,WR,Mathew Harrison,,0,0,0,3000,,,1181638
1180428,PUR,IU,WR,Mershawn Rice,5,0,0,0,4400,,,1180428
976439,MINN,WISC,WR,Chris Autman-Bell,,0,0,0,3000,,,976439
1380617,AUB,BAMA,WR,Jay Fair,1.8,0,0,0,3000,,,1380617
1164929,FAU,WKU,QB,Michael Johnson Jr.,,0,0,0,6200,,,1164929
1175819,GT,UGA,WR,Luke Benson,2.07,0,0,0,3000,,,1175819
1396919,SCAR,CLEM,WR,Kylic Horton,,0,0,0,3000,,,1396919
1287909,MINN,WISC,WR,Le'Meke Brockington,1.32,0,0,0,3000,,,1287909
143641,BAMA,AUB,RB,Trey Sanders,,0,0,0,3000,,,143641
1171816,IU,PUR,QB,Connor Bazelak,,0,0,0,5500,,,1171816
1229171,TCU,ISU,QB,Chandler Morris,,0,0,0,4500,,,1229171
1172839,UK,UL,WR,Tae Tae Crumes,,0,0,0,3000,,,1172839
1229083,PSU,MSU,WR,Tyler Warren,2.65,0,0,0,3800,,,1229083
1285908,UGA,GT,WR,Adonai Mitchell,,0,0,0,5000,,,1285908
1404093,SCAR,CLEM,QB,Jalen Daniels,,0,0,0,4500,,,1404093
1214080,MSU,PSU,WR,Christian Fitzpatrick,0.52,0,0,0,3000,,,1214080
1106280,UTAH,COL,QB,Cameron Rising,31.52,10,0,0,8800,,,1106280
1170959,FAU,WKU,RB,Larry McCammon III,17.5,16,0,0,4800,,,1170959
1229370,OKST,WVU,WR,Rashod Owens,3.72,0,0,0,3200,,,1229370
1319185,AUB,BAMA,RB,Jarquez Hunter,7.6,1,0,0,4600,,,1319185
1215291,WKU,FAU,WR,Malachi Corley,20.98,18,0,0,7300,,,1215291
1400080,GT,UGA,WR,Stone Bonner,,0,0,0,3000,,,1400080
1390949,ISU,TCU,WR,Gabe Burkle,,0,0,0,3000,,,1390949
1229074,PSU,MSU,WR,Parker Washington,,0,0,0,3000,,,1229074
1319241,WKU,FAU,RB,Javy Bunton,,0,0,0,3300,,,1319241
1229096,TCU,ISU,WR,Ben Reppenhagen,,0,0,0,3000,,,1229096
