player,player_id,position,team_name,player_game_count,allowed_pressure_dropbacks,ce_percent,declined_penalties,franchise_id,hits_allowed,hurries_allowed,lg_percent,lt_percent,ol_te_percent,other_percent,penalties,pressures_allowed,pressures_ce,pressures_lg,pressures_lt,pressures_off,pressures_ol_te,pressures_other,pressures_rg,pressures_rt,pressures_self,pressures_te,rg_percent,rt_percent,sacks_allowed,self_percent,te_percent
Frank Harris,60586,QB,UTSA,8,84,15.5,0,331,1,5,9.5,25.0,88.1,-1.2,0,8,13,8,21,84,74,-1,8,35,8,8,9.5,41.7,2,9.5,9.5
Holton Ahlers,77651,QB,E CAROLINA,9,81,7.4,0,156,1,7,12.3,18.5,70.4,14.8,0,13,6,10,15,81,57,12,15,15,13,2,18.5,18.5,5,16.0,2.5
Gavin Hardison,100827,QB,UTEP,10,81,12.3,0,330,4,11,6.2,17.3,58.0,16.0,0,22,10,5,14,81,47,13,16,7,22,0,19.8,8.6,7,27.2,0.0
Tanner McKee,131770,QB,STANFORD,8,80,8.8,0,300,1,6,16.3,22.5,75.0,10.0,0,12,7,13,18,80,60,8,15,12,12,4,18.8,15.0,5,15.0,5.0
Caleb Williams,144622,QB,USC,8,79,7.6,0,326,1,3,15.2,27.8,75.9,13.9,0,13,6,12,22,79,60,11,10,18,13,2,12.7,22.8,9,16.5,2.5
Spencer Rattler,97408,QB,S CAROLINA,8,79,15.2,0,289,0,10,15.2,20.3,81.0,3.8,0,15,12,12,16,79,64,3,15,18,15,2,19.0,22.8,5,19.0,2.5
Clayton Tune,77652,QB,HOUSTON,8,78,15.4,0,182,3,9,11.5,17.9,73.1,9.0,0,15,12,9,14,78,57,7,7,24,15,1,9.0,30.8,3,19.2,1.3
Chandler Rogers,98683,QB,LA MONROE,8,78,21.8,0,209,0,1,14.1,17.9,82.1,7.7,0,6,17,11,14,78,64,6,15,23,6,3,19.2,29.5,5,7.7,3.8
Seth Henigan,144267,QB,MEMPHIS,8,78,12.8,0,218,2,6,17.9,34.6,78.2,5.1,0,13,10,14,27,78,61,4,6,19,13,3,7.7,24.4,5,16.7,3.8
Chevan Cordeiro,75886,QB,S JOSE ST,7,78,14.1,0,285,2,6,7.7,19.2,78.2,0.0,0,21,11,6,15,78,61,0,10,32,21,2,12.8,41.0,13,26.9,2.6
Davis Brin,77642,QB,TULSA,8,77,16.9,0,320,1,4,18.2,23.4,70.1,16.9,0,12,13,14,18,77,54,13,13,11,12,0,16.9,14.3,7,15.6,0.0
Donovan Smith,73929,QB,TEXAS TECH,8,77,20.8,0,315,2,5,14.3,35.1,83.1,7.8,0,8,16,11,27,77,64,6,12,12,8,0,15.6,15.6,1,10.4,0.0
Brayden Schager,146078,QB,HAWAII,8,76,19.7,0,180,3,6,11.8,14.5,82.9,3.9,0,11,15,9,11,76,63,3,6,26,11,4,7.9,34.2,2,14.5,5.3
Dequan Finn,97804,QB,TOLEDO,8,76,15.8,0,316,1,6,11.8,32.9,88.2,3.9,0,9,12,9,25,76,67,3,17,12,9,1,22.4,15.8,2,11.8,1.3
Grayson James,145214,QB,FIU,8,74,21.6,0,166,2,0,23.0,25.7,94.6,1.4,0,2,16,17,19,74,70,1,13,19,2,4,17.6,25.7,0,2.7,5.4
Daniel Richardson,97103,QB,C MICHIGAN,9,74,13.5,0,134,1,4,12.2,33.8,78.4,10.8,0,8,10,9,25,74,58,8,5,24,8,2,6.8,32.4,3,10.8,2.7
Grant Wells,97784,QB,VA TECH,8,73,2.7,0,337,3,6,9.6,21.9,65.8,15.1,0,15,2,7,16,73,48,11,7,23,15,0,9.6,31.5,6,20.5,0.0
Anthony Richardson,124393,QB,FLORIDA,8,72,15.3,0,163,0,11,11.1,13.9,73.6,9.7,0,14,11,8,10,72,53,7,9,11,14,9,12.5,15.3,3,19.4,12.5
Sam Hartman,77618,QB,WAKE,7,72,11.1,0,339,2,6,16.7,29.2,69.4,9.7,0,15,8,12,21,72,50,7,6,8,15,1,8.3,11.1,7,20.8,1.4
Layne Hatcher,82068,QB,TEXAS ST,8,72,20.8,0,314,3,7,19.4,18.1,77.8,8.3,0,11,15,14,13,72,56,6,6,8,11,3,8.3,11.1,1,15.3,4.2
Jordan Travis,77615,QB,FLORIDA ST,8,72,8.3,0,167,4,7,9.7,27.8,83.3,0.0,0,13,6,7,20,72,60,0,12,20,13,5,16.7,27.8,2,18.1,6.9
Jayden Daniels,97993,QB,LSU,8,71,11.3,0,211,3,3,9.9,16.9,74.6,9.9,0,11,8,7,12,71,53,7,11,21,11,1,15.5,29.6,5,15.5,1.4
TJ McMahon,83521,QB,RICE,9,71,15.5,0,275,1,1,11.3,29.6,91.5,1.4,0,4,11,8,21,71,65,1,19,26,4,2,26.8,36.6,2,5.6,2.8
Spencer Petras,82136,QB,IOWA,8,71,18.3,0,192,0,0,18.3,14.1,90.1,8.5,0,1,13,13,10,71,64,6,19,24,1,0,26.8,33.8,1,1.4,0.0
Emory Jones,82111,QB,ARIZONA ST,7,71,14.1,0,110,1,4,5.6,39.4,84.5,4.2,0,7,10,4,28,71,60,3,15,12,7,3,21.1,16.9,2,9.9,4.2
Jack Salopek,130662,QB,W MICHIGAN,6,70,8.6,0,347,1,2,8.6,25.7,88.6,5.7,0,5,6,6,18,70,62,4,17,23,5,4,24.3,32.9,2,7.1,5.7
Riley Leonard,143862,QB,DUKE,9,69,10.1,0,154,1,6,21.7,8.7,76.8,8.7,0,10,7,15,6,69,53,6,14,14,10,1,20.3,20.3,3,14.5,1.4
Ben Bryant,77655,QB,CINCINNATI,8,69,23.2,0,138,0,2,13.0,20.3,85.5,7.2,0,5,16,9,14,69,59,5,12,13,5,1,17.4,18.8,3,7.2,1.4
Will Rogers,124184,QB,MISS STATE,8,69,14.5,0,227,1,2,15.9,23.2,87.0,7.2,0,4,10,11,16,69,60,5,12,21,4,0,17.4,30.4,1,5.8,0.0
Aidan O'Connell,60516,QB,PURDUE,7,68,11.8,0,273,1,5,11.8,16.2,80.9,7.4,0,8,8,8,11,68,55,5,9,18,8,4,13.2,26.5,2,11.8,5.9
Grayson McCall,98002,QB,COAST CAR,9,68,7.4,0,141,1,4,19.1,19.1,72.1,20.6,0,7,5,13,13,68,49,14,13,9,7,5,19.1,13.2,2,10.3,7.4
N'Kosi Perry,60446,QB,FAU,9,67,11.9,0,165,2,6,10.4,10.4,80.6,7.5,0,10,8,7,7,67,54,5,16,19,10,2,23.9,28.4,2,14.9,3.0
Miles Kendrick,77673,QB,NEW MEXICO,8,66,16.7,0,241,3,3,12.1,10.6,78.8,6.1,0,12,11,8,7,66,52,4,15,21,12,4,22.7,31.8,6,18.2,6.1
Will Levis,83542,QB,KENTUCKY,7,66,13.6,0,202,3,7,10.6,19.7,72.7,4.5,0,15,9,7,13,66,48,3,7,18,15,1,10.6,27.3,5,22.7,1.5
Chris Reynolds,60361,QB,CHARLOTTE,7,64,9.4,0,136,1,4,7.8,25.0,78.1,10.9,0,8,6,5,16,64,50,7,10,18,8,2,15.6,28.1,3,12.5,3.1
Dorian Thompson-Robinson,83574,QB,UCLA,8,64,4.7,0,324,0,2,14.1,25.0,87.5,4.7,0,5,3,9,16,64,56,3,6,23,5,4,9.4,35.9,3,7.8,6.3
Jeff Sims,122496,QB,GA TECH,7,64,18.8,0,176,1,3,14.1,21.9,82.8,7.8,0,6,12,9,14,64,53,5,9,16,6,6,14.1,25.0,2,9.4,9.4
Garrett Shrader,98212,QB,SYRACUSE,8,64,15.6,0,304,3,6,10.9,9.4,75.0,-1.6,0,16,10,7,6,64,48,-1,8,16,16,9,12.5,25.0,7,25.0,14.1
Michael Penix Jr.,82134,QB,WASHINGTON,9,64,20.3,0,340,0,5,12.5,23.4,84.4,4.7,0,6,13,8,15,64,54,3,11,13,6,3,17.2,20.3,1,9.4,4.7
Clay Millen,146082,QB,COLO STATE,6,63,25.4,0,144,0,3,9.5,36.5,88.9,6.3,0,4,16,6,23,63,56,4,6,15,4,1,9.5,23.8,1,6.3,1.6
Tyler Van Dyke,122225,QB,MIAMI FL,7,63,15.9,0,220,1,2,19.0,14.3,77.8,11.1,0,7,10,12,9,63,49,7,18,4,7,1,28.6,6.3,4,11.1,1.6
Sean Clifford,51708,QB,PENN STATE,8,63,12.7,0,266,1,6,15.9,11.1,81.0,4.8,0,9,8,10,7,63,51,3,14,20,9,1,22.2,31.7,2,14.3,1.6
Kyle Vantrease,55029,QB,GA SOUTHRN,8,62,21.0,0,174,0,3,21.0,30.6,91.9,-1.6,0,3,13,13,19,62,57,-1,7,8,3,8,11.3,12.9,0,4.8,12.9
Jaxson Dart,146409,QB,OLE MISS,9,62,17.7,0,226,4,3,14.5,32.3,83.9,1.6,0,9,11,9,20,62,52,1,6,14,9,7,9.7,22.6,2,14.5,11.3
JT Daniels,83578,QB,W VIRGINIA,8,61,14.8,0,343,1,0,21.3,16.4,86.9,13.1,0,1,9,13,10,61,53,8,11,16,1,4,18.0,26.2,0,1.6,6.6
Nate Cox,60432,QB,NEVADA,7,60,26.7,0,239,2,1,13.3,16.7,91.7,3.3,0,4,16,8,10,60,55,2,20,12,4,0,33.3,20.0,1,6.7,0.0
John Paddock,77689,QB,BALL ST,9,59,5.1,0,117,1,1,20.3,22.0,83.1,11.9,0,3,3,12,13,59,49,7,8,14,3,2,13.6,23.7,1,5.1,3.4
Robby Ashford,131702,QB,AUBURN,8,59,8.5,0,115,1,5,10.2,23.7,71.2,5.1,0,14,5,6,14,59,42,3,10,8,14,3,16.9,13.6,8,23.7,5.1
Brady Cook,124199,QB,MISSOURI,8,58,10.3,0,229,1,5,19.0,20.7,75.9,6.9,0,11,6,11,12,58,44,4,8,10,11,0,13.8,17.2,5,19.0,0.0
Bryce Young,123943,QB,ALABAMA,7,58,15.5,0,103,5,15,10.3,13.8,50.0,8.6,0,24,9,6,8,58,29,5,1,2,24,4,1.7,3.4,4,41.4,6.9
Kedon Slovis,100580,QB,PITTSBURGH,7,58,20.7,0,268,1,2,27.6,20.7,75.9,12.1,0,7,12,16,12,58,44,7,7,6,7,3,12.1,10.3,4,12.1,5.2
Gunnar Watson,83570,QB,TROY,7,56,19.6,0,318,0,0,10.7,14.3,91.1,1.8,0,3,11,6,8,56,51,1,11,18,3,4,19.6,32.1,3,5.4,7.1
Todd Centeio,60552,QB,JAMES MAD,6,56,19.6,0,197,0,3,7.1,30.4,85.7,3.6,0,6,11,4,17,56,48,2,7,13,6,1,12.5,23.2,3,10.7,1.8
Behren Morton,144747,QB,TEXAS TECH,5,55,16.4,0,315,2,7,18.2,23.6,78.2,1.8,0,11,9,10,13,55,43,1,7,16,11,1,12.7,29.1,2,20.0,1.8
Max Duggan,99470,QB,TCU,8,55,9.1,0,305,1,8,7.3,21.8,70.9,5.5,0,14,5,4,12,55,39,3,13,9,14,0,23.6,16.4,5,25.5,0.0
Zach Wilcke,156836,QB,SO MISS,7,55,3.6,0,296,1,5,27.3,27.3,81.8,0.0,0,10,2,15,15,55,45,0,9,11,10,2,16.4,20.0,4,18.2,3.6
E.J. Warner,156185,QB,TEMPLE,7,55,16.4,0,306,2,2,25.5,23.6,81.8,9.1,0,5,9,14,13,55,45,5,7,14,5,0,12.7,25.5,1,9.1,0.0
Darren Grainger,78496,QB,GA STATE,8,55,16.4,0,175,3,2,10.9,29.1,74.5,5.5,0,13,9,6,16,55,41,3,7,15,13,3,12.7,27.3,8,23.6,5.5
Malik Cunningham,60436,QB,LOUISVILLE,7,55,16.4,0,210,1,14,7.3,9.1,49.1,12.7,0,22,9,4,5,55,27,7,4,5,22,3,7.3,9.1,7,40.0,5.5
Blake Shapen,122282,QB,BAYLOR,8,54,14.8,0,118,0,5,13.0,24.1,77.8,5.6,0,9,8,7,13,54,42,3,12,6,9,4,22.2,11.1,4,16.7,7.4
Chase Brice,60363,QB,APP STATE,9,54,16.7,0,108,0,1,22.2,16.7,85.2,3.7,0,6,9,12,9,54,46,2,11,8,6,3,20.4,14.8,5,11.1,5.6
DJ Uiagalelei,122162,QB,CLEMSON,8,53,13.2,0,140,1,5,11.3,3.8,77.4,3.8,0,9,7,6,2,53,41,2,16,14,9,3,30.2,26.4,3,17.0,5.7
Johnathan Bennett,104158,QB,LIBERTY,7,53,13.2,0,206,4,4,18.9,20.8,71.7,7.5,0,13,7,10,11,53,38,4,7,7,13,2,13.2,13.2,5,24.5,3.8
Jaren Hall,82094,QB,BYU,9,53,13.2,0,128,1,8,13.2,13.2,73.6,7.5,0,14,7,7,7,53,39,4,7,9,14,5,13.2,17.0,5,26.4,9.4
Taulia Tagovailoa,97271,QB,MARYLAND,7,53,17.0,0,215,3,6,13.2,18.9,66.0,7.5,0,14,9,7,10,53,35,4,5,10,14,0,9.4,18.9,5,26.4,0.0
Jake Haener,60596,QB,FRESNO ST,4,53,13.2,0,169,2,3,9.4,22.6,86.8,0.0,0,6,7,5,12,53,46,0,12,16,6,2,22.6,30.2,1,11.3,3.8
Taylor Powell,60459,QB,E MICHIGAN,6,53,17.0,0,160,1,1,18.9,22.6,84.9,5.7,0,5,9,10,12,53,45,3,12,11,5,1,22.6,20.8,3,9.4,1.9
Adrian Martinez,83522,QB,KANSAS ST,7,52,23.1,0,199,0,7,5.8,19.2,75.0,7.7,0,10,12,3,10,52,39,4,7,8,10,2,13.5,15.4,3,19.2,3.8
KJ Jefferson,99129,QB,ARKANSAS,7,52,13.5,0,111,2,4,11.5,28.8,82.7,0.0,0,10,7,6,15,52,43,0,6,11,10,2,11.5,21.2,4,19.2,3.8
Collin Schlee,98025,QB,KENT STATE,8,52,5.8,0,201,1,6,11.5,25.0,71.2,5.8,0,13,3,6,13,52,37,3,11,7,13,1,21.2,13.5,6,25.0,1.9
Graham Mertz,97994,QB,WISCONSIN,8,51,9.8,0,349,3,6,9.8,17.6,56.9,21.6,0,12,5,5,9,51,29,11,3,4,12,4,5.9,7.8,3,23.5,7.8
Payton Thorne,101629,QB,MICH STATE,8,51,13.7,0,223,2,2,15.7,15.7,82.4,5.9,0,7,7,8,8,51,42,3,5,13,7,4,9.8,25.5,3,13.7,7.8
Michael Pratt,123229,QB,TULANE,7,51,3.9,0,319,2,6,11.8,21.6,68.6,9.8,0,11,2,6,11,51,35,5,6,12,11,4,11.8,23.5,3,21.6,7.8
John Rhys Plumlee,97602,QB,UCF,8,51,3.9,0,323,0,3,15.7,25.5,74.5,9.8,0,10,2,8,13,51,38,5,5,13,10,4,9.8,25.5,7,19.6,7.8
Haynes King,124329,QB,TEXAS A&M,5,50,20.0,0,312,1,2,22.0,32.0,82.0,12.0,0,3,10,11,16,50,41,6,8,7,3,0,16.0,14.0,0,6.0,0.0
Cameron Rising,77663,QB,UTAH,7,49,16.3,0,328,0,2,8.2,10.2,83.7,12.2,0,2,8,4,5,49,41,6,9,17,2,0,18.4,34.7,0,4.1,0.0
Ben Wooldridge,82115,QB,LA LAFAYET,8,48,18.8,0,207,1,2,14.6,10.4,81.3,12.5,0,3,9,7,5,48,39,6,7,15,3,1,14.6,31.3,0,6.3,2.1
Zion Turner,158636,QB,UCONN,10,48,10.4,0,146,4,5,6.3,22.9,66.7,6.3,0,12,5,3,11,48,32,3,2,12,12,3,4.2,25.0,3,25.0,6.3
Andrew Peasley,83581,QB,WYOMING,9,48,14.6,0,351,2,4,14.6,16.7,66.7,10.4,0,11,7,7,8,48,32,5,6,5,11,1,12.5,10.4,5,22.9,2.1
Carter Bradley,77685,QB,S ALABAMA,8,47,10.6,0,288,2,1,17.0,17.0,76.6,14.9,0,5,5,8,8,47,36,7,8,14,5,2,17.0,29.8,2,10.6,4.3
Tanner Mordecai,77656,QB,SMU,7,47,8.5,0,287,1,5,14.9,14.9,74.5,6.4,0,10,4,7,7,47,35,3,4,14,10,3,8.5,29.8,4,21.3,6.4
Hendon Hooker,60593,QB,TENNESSEE,8,47,17.0,0,307,1,4,12.8,19.1,66.0,19.1,0,7,8,6,9,47,31,9,6,6,7,1,12.8,12.8,2,14.9,2.1
Evan Simon,129906,QB,RUTGERS,6,44,13.6,0,278,1,0,31.8,20.5,90.9,4.5,0,3,6,14,9,44,40,2,9,8,3,2,20.5,18.2,2,6.8,4.5
Doug Brumfield,128348,QB,UNLV,6,44,6.8,0,325,0,0,13.6,38.6,90.9,4.5,0,3,3,6,17,44,40,2,11,11,3,1,25.0,25.0,3,6.8,2.3
Austin Reed,111760,QB,W KENTUCKY,9,44,13.6,0,346,3,4,15.9,18.2,72.7,9.1,0,8,6,7,8,44,32,4,11,9,8,0,25.0,20.5,1,18.2,0.0
Austin Aune,83528,QB,N TEXAS,9,43,4.7,0,251,1,2,4.7,18.6,65.1,16.3,0,7,2,2,8,43,28,7,6,10,7,2,14.0,23.3,4,16.3,4.7
Shane Illingworth,71512,QB,NEVADA,5,42,31.0,0,239,2,3,14.3,16.7,78.6,4.8,0,7,13,6,7,42,33,2,4,9,7,0,9.5,21.4,2,16.7,0.0
Tommy DeVito,60545,QB,ILLINOIS,8,42,9.5,0,187,0,2,14.3,23.8,90.5,2.4,0,3,4,6,10,42,38,1,10,9,3,0,23.8,21.4,1,7.1,0.0
Ryan Hilinski,71295,QB,NWESTERN,6,40,17.5,0,256,2,3,17.5,5.0,82.5,5.0,0,5,7,7,2,40,33,2,6,11,5,1,15.0,27.5,0,12.5,2.5
Aveon Smith,130529,QB,MIAMI OH,7,40,10.0,0,221,2,4,12.5,27.5,62.5,17.5,0,9,4,5,11,40,25,7,5,5,9,1,12.5,12.5,3,22.5,2.5
Henry Colombi,60583,QB,MARSHALL,6,40,15.0,0,214,0,1,7.5,30.0,77.5,10.0,0,6,6,3,12,40,31,4,3,10,6,1,7.5,25.0,5,15.0,2.5
Bo Nix,97790,QB,OREGON,8,39,2.6,0,264,2,6,17.9,28.2,76.9,0.0,0,9,1,7,11,39,30,0,8,5,9,2,20.5,12.8,1,23.1,5.1
C.J. Stroud,129759,QB,OHIO STATE,8,39,5.1,0,260,2,4,17.9,20.5,59.0,12.8,0,12,2,7,8,39,23,5,3,3,12,1,7.7,7.7,6,30.8,2.6
Drew Pyne,122910,QB,NOTRE DAME,7,38,10.5,0,258,5,4,7.9,5.3,55.3,7.9,0,14,4,3,2,38,21,3,5,9,14,0,13.2,23.7,5,36.8,0.0
Logan Fife,128176,QB,FRESNO ST,5,38,10.5,0,169,0,2,10.5,18.4,89.5,2.6,0,5,4,4,7,38,34,1,13,8,5,4,34.2,21.1,3,13.2,10.5
Parker McNeil,123714,QB,LA TECH,7,38,34.2,0,208,0,0,5.3,26.3,92.1,2.6,0,2,13,2,10,38,35,1,7,7,2,1,18.4,18.4,2,5.3,2.6
J.T. Shrout,83562,QB,COLORADO,6,37,16.2,0,143,2,4,5.4,27.0,83.8,2.7,0,6,6,2,10,37,31,1,4,15,6,1,10.8,40.5,0,16.2,2.7
Diego Pavia,156927,QB,NEW MEX ST,7,37,0.0,0,242,0,3,10.8,24.3,81.1,8.1,0,5,0,4,9,37,30,3,7,12,5,1,18.9,32.4,2,13.5,2.7
Stetson Bennett,60387,QB,GEORGIA,8,36,19.4,0,173,2,2,25.0,11.1,69.4,16.7,0,5,7,9,4,36,25,6,4,5,5,0,11.1,13.9,1,13.9,0.0
Dillon Gabriel,86272,QB,OKLAHOMA,7,36,30.6,0,261,2,2,11.1,19.4,72.2,2.8,0,11,11,4,7,36,26,1,4,4,11,0,11.1,11.1,7,30.6,0.0
AJ Swann,157186,QB,VANDERBILT,7,35,11.4,0,333,2,1,11.4,22.9,91.4,0.0,0,3,4,4,8,35,32,0,10,10,3,2,28.6,28.6,0,8.6,5.7
J.J. McCarthy,144918,QB,MICHIGAN,8,35,8.6,0,222,3,6,22.9,11.4,60.0,8.6,0,12,3,8,4,35,21,3,4,3,12,0,11.4,8.6,3,34.3,0.0
Emmett Morehead,143834,QB,BOSTON COL,6,34,14.7,0,121,0,2,23.5,14.7,88.2,0.0,0,5,5,8,5,34,30,0,6,12,5,1,17.6,35.3,3,14.7,2.9
Devin Leary,77628,QB,NC STATE,6,34,11.8,0,248,0,4,5.9,14.7,76.5,5.9,0,6,4,2,5,34,26,2,5,10,6,4,14.7,29.4,2,17.6,11.8
Owen McCown,157688,QB,COLORADO,4,33,3.0,0,143,3,5,3.0,24.2,60.6,6.1,0,13,1,1,8,33,20,2,3,6,13,1,9.1,18.2,5,39.4,3.0
Max Johnson,124099,QB,TEXAS A&M,4,33,6.1,0,312,2,0,24.2,12.1,75.8,12.1,0,5,2,8,4,33,25,4,9,2,5,1,27.3,6.1,3,15.2,3.0
Brett Gabbert,97404,QB,MIAMI OH,3,33,9.1,0,221,0,2,12.1,18.2,69.7,12.1,0,6,3,4,6,33,23,4,4,8,6,0,12.1,24.2,4,18.2,0.0
Kaidon Salter,132046,QB,LIBERTY,4,33,15.2,0,206,0,6,15.2,15.2,54.5,6.1,0,13,5,5,5,33,18,2,4,3,13,0,12.1,9.1,7,39.4,0.0
Austin Smith,145763,QB,E MICHIGAN,6,33,6.1,0,160,0,2,18.2,30.3,72.7,18.2,0,4,2,6,10,33,24,6,6,2,4,0,18.2,6.1,2,12.1,0.0
Hudson Card,123109,QB,TEXAS,5,31,9.7,0,311,1,1,12.9,19.4,80.6,3.2,0,3,3,4,6,31,25,1,7,7,3,3,22.6,22.6,1,9.7,9.7
Ethan Hampton,145858,QB,N ILLINOIS,4,31,12.9,0,254,0,2,16.1,9.7,83.9,9.7,0,2,4,5,3,31,26,3,2,11,2,1,6.5,35.5,0,6.5,3.2
Dylan Hopkins,83571,QB,UAB,7,30,16.7,0,321,0,0,20.0,13.3,90.0,6.7,0,2,5,6,4,30,27,2,4,9,2,2,13.3,30.0,2,6.7,6.7
Ben Gulbranson,131734,QB,OREGON ST,6,30,10.0,0,265,0,2,26.7,20.0,83.3,6.7,0,5,3,8,6,30,25,2,6,4,5,2,20.0,13.3,3,16.7,6.7
Jalen Mayden,83520,QB,S DIEGO ST,3,30,0.0,0,284,0,2,10.0,16.7,70.0,16.7,0,4,0,3,5,30,21,5,7,6,4,1,23.3,20.0,2,13.3,3.3
Tai Lavatai,121854,QB,NAVY,8,30,20.0,0,237,1,2,20.0,26.7,80.0,10.0,0,5,6,6,8,30,24,3,2,3,5,3,6.7,10.0,2,16.7,10.0
Cam Fancher,145266,QB,MARSHALL,7,29,13.8,0,214,1,0,6.9,17.2,79.3,10.3,0,4,4,2,5,29,23,3,5,6,4,2,17.2,20.7,3,13.8,6.9
Chance Nolan,78493,QB,OREGON ST,5,28,7.1,0,265,0,2,17.9,25.0,78.6,14.3,0,2,2,5,7,28,22,4,7,2,2,2,25.0,7.1,0,7.1,7.1
Gerry Bohanon,77636,QB,USF,7,27,3.7,0,327,0,1,14.8,33.3,81.5,7.4,0,3,1,4,9,27,22,2,3,8,3,1,11.1,29.6,2,11.1,3.7
Hank Bachmeier,101284,QB,BOISE ST,4,27,3.7,0,120,1,0,18.5,14.8,74.1,11.1,0,2,1,5,4,27,20,3,5,12,2,2,18.5,44.4,1,7.4,7.4
Cooper Legas,101286,QB,UTAH ST,5,27,14.8,0,329,2,2,3.7,11.1,66.7,14.8,0,5,4,1,3,27,18,4,7,6,5,0,25.9,22.2,1,18.5,0.0
Matthew Downing,82120,QB,LA TECH,4,26,23.1,0,208,0,2,3.8,30.8,92.3,0.0,0,3,6,1,8,26,24,0,6,5,3,1,23.1,19.2,1,11.5,3.8
Tanner Morgan,55239,QB,MINNESOTA,7,26,15.4,0,225,3,0,3.8,15.4,88.5,3.8,0,3,4,1,4,26,23,1,4,10,3,1,15.4,38.5,0,11.5,3.8
Jalon Daniels,122555,QB,KANSAS,6,25,12.0,0,198,1,4,4.0,32.0,76.0,0.0,0,6,3,1,8,25,19,0,5,6,6,0,20.0,24.0,1,24.0,0.0
Jake Garcia,143941,QB,MIAMI FL,5,25,12.0,0,220,1,1,4.0,24.0,88.0,4.0,0,2,3,1,6,25,22,1,8,5,2,1,32.0,20.0,0,8.0,4.0
Quinn Ewers,127253,QB,TEXAS,5,25,4.0,0,311,1,0,16.0,20.0,88.0,4.0,0,2,1,4,5,25,22,1,8,3,2,3,32.0,12.0,1,8.0,12.0
